Hhon_g00642.t1	Aa_trans.HG1.0:like:SLC32A1/SLC36A1/SLC36A2/SLC36A3/SLC36A4/SLC38A1/SLC38A2/SLC38A3/SLC38A4/SLC38A5/SLC38A6/SLC38A7/SLC38A8/SLC38A9/SLC38A10/SLC38A11/TMEM104
Hhon_g11451.t1	ANF_receptor.HG2.24:like:GABBR1/GABBR2
Hhon_g06811.t1	ANF_receptor.HG2.26:like:GABBR1/GABBR2
Hhon_g07557.t1	ANF_receptor.HG2.3:like:GABBR1/GABBR2
Hhon_g08692.t1	ANF_receptor.HG2.3:like:GABBR1/GABBR2
Hhon_g08694.t1	ANF_receptor.HG2.3:like:GABBR1/GABBR2
Hhon_g08729.t1	ANF_receptor.HG2.3:like:GABBR1/GABBR2
Hhon_g09676.t1	ANF_receptor.HG2.3:like:GABBR1/GABBR2
Hhon_g10005.t1	ANF_receptor.HG2.3:like:GABBR1/GABBR2
Hhon_g10188.t1	ANF_receptor.HG2.3:like:GABBR1/GABBR2
Hhon_g10508.t1	ANF_receptor.HG2.3:like:GABBR1/GABBR2
Hhon_g10739.t1	ANF_receptor.HG2.3:like:GABBR1/GABBR2
Hhon_g10740.t1	ANF_receptor.HG2.3:like:GABBR1/GABBR2
Hhon_g11389.t1	ANF_receptor.HG2.3:like:GABBR1/GABBR2
Hhon_g11390.t1	ANF_receptor.HG2.3:like:GABBR1/GABBR2
Hhon_g06259.t1	ANF_receptor.HG2.30:GABBR2
Hhon_g07965.t1	ANF_receptor.HG2.31:like:GABBR1/GABBR2
Hhon_g07690.t1	ANF_receptor.HG2.32:like:GABBR1/GABBR2
Hhon_g07967.t1	ANF_receptor.HG2.32:like:GABBR1/GABBR2
Hhon_g09349.t1	ANF_receptor.HG2.4:like:GABBR1/GABBR2
Hhon_g09350.t1	ANF_receptor.HG2.4:like:GABBR1/GABBR2
Hhon_g09351.t1	ANF_receptor.HG2.4:like:GABBR1/GABBR2
Hhon_g09352.t1	ANF_receptor.HG2.4:like:GABBR1/GABBR2
Hhon_g06808.t1	ANF_receptor.HG2.43:like:GABBR1/GABBR2
Hhon_g01974.t1	ANF_receptor.HG2.44:like:GABBR1/GABBR2
Hhon_g07333.t1	ANF_receptor.HG2.46:like:GABBR1/GABBR2
Hhon_g01977.t1	ANF_receptor.HG2.47:like:GABBR1/GABBR2
Hhon_g05295.t1	ANF_receptor.HG2.5:like:GABBR1/GABBR2
Hhon_g05296.t1	ANF_receptor.HG2.5:like:GABBR1/GABBR2
Hhon_g05297.t1	ANF_receptor.HG2.5:like:GABBR1/GABBR2
Hhon_g05298.t1	ANF_receptor.HG2.5:like:GABBR1/GABBR2
Hhon_g05728.t1	ANF_receptor.HG2.5:like:GABBR1/GABBR2
Hhon_g08349.t1	ANF_receptor.HG2.5:like:GABBR1/GABBR2
Hhon_g01975.t1	ANF_receptor.HG2.51:like:GABBR1/GABBR2
Hhon_g01976.t1	ANF_receptor.HG2.52:like:GABBR1/GABBR2
Hhon_g06834.t1	ANF_receptor.HG2.6:like:GABBR1/GABBR2
Hhon_g01988.t1	ANF_receptor.HG3.2:GRID1/GRID2
Hhon_g02946.t1	ANF_receptor.HG3.4:like:GRIA1/GRIA2/GRIA3/GRIA4/GRIK1/GRIK2/GRIK3/GRIK4/GRIK5
Hhon_g02971.t1	ANF_receptor.HG3.4:like:GRIA1/GRIA2/GRIA3/GRIA4/GRIK1/GRIK2/GRIK3/GRIK4/GRIK5
Hhon_g02972.t1	ANF_receptor.HG3.4:like:GRIA1/GRIA2/GRIA3/GRIA4/GRIK1/GRIK2/GRIK3/GRIK4/GRIK5
Hhon_g00715.t1	ANF_receptor.HG4.6:like:GUCY2D/GUCY2F/NPR1/NPR2/NPR3
Hhon_g07696.t1	ANF_receptor.HG4.6:like:GUCY2D/GUCY2F/NPR1/NPR2/NPR3
Hhon_g01654.t1	ANF_receptor.HG4.9:like:GUCY2D/GUCY2F/NPR1/NPR2/NPR3
Hhon_g04947.t1	ANF_receptor.HG4.9:like:GUCY2D/GUCY2F/NPR1/NPR2/NPR3
Hhon_g04948.t1	ANF_receptor.HG4.9:like:GUCY2D/GUCY2F/NPR1/NPR2/NPR3
Hhon_g02164.t1	Caps.HG1.0:CADPS/CADPS2
Hhon_g00633.t1	Caps.HG1.1:UNC13A/UNC13B/UNC13C;Synaptotagmin.HG1.66:UNC13A/UNC13C;Unc13.HG1.1:UNC13A/UNC13B/UNC13C
Hhon_g06660.t1	Citron.HG1.0:CIT
Hhon_g06582.t1	Citron.HG1.1:CDC42BPA/CDC42BPB/CDC42BPG
Hhon_g02939.t1	Citron.HG1.3:MAP4K4/MINK1/TNIK
Hhon_g03219.t1	Citron.HG1.3:MAP4K4/MINK1/TNIK
Hhon_g06229.t1	Citron.HG1.5:TGFBRAP1
Hhon_g06574.t1	Citron.HG1.6:VPS39
Hhon_g10109.t1	Citron.HG2.0:MAP4K1/MAP4K2/MAP4K3/MAP4K5
Hhon_g09097.t1	COesterase.HG1.1:like:AADAC/AADACL2/ACHE/BCHE/CEL/CES1/CES2/CES3/CES4A/CES5A/NLGN1/NLGN2/NLGN3/NLGN4X/NLGN4Y/TG
Hhon_g01139.t1	COesterase.HG1.16:like:ACHE/BCHE/CEL/CES1/CES2/CES3/CES4A/CES5A/TG
Hhon_g01143.t1	COesterase.HG1.16:like:ACHE/BCHE/CEL/CES1/CES2/CES3/CES4A/CES5A/TG
Hhon_g01144.t1	COesterase.HG1.16:like:ACHE/BCHE/CEL/CES1/CES2/CES3/CES4A/CES5A/TG
Hhon_g01145.t1	COesterase.HG1.16:like:ACHE/BCHE/CEL/CES1/CES2/CES3/CES4A/CES5A/TG
Hhon_g01146.t1	COesterase.HG1.16:like:ACHE/BCHE/CEL/CES1/CES2/CES3/CES4A/CES5A/TG
Hhon_g01147.t1	COesterase.HG1.16:like:ACHE/BCHE/CEL/CES1/CES2/CES3/CES4A/CES5A/TG
Hhon_g01148.t1	COesterase.HG1.16:like:ACHE/BCHE/CEL/CES1/CES2/CES3/CES4A/CES5A/TG
Hhon_g01149.t1	COesterase.HG1.16:like:ACHE/BCHE/CEL/CES1/CES2/CES3/CES4A/CES5A/TG
Hhon_g01150.t1	COesterase.HG1.16:like:ACHE/BCHE/CEL/CES1/CES2/CES3/CES4A/CES5A/TG
Hhon_g01151.t1	COesterase.HG1.16:like:ACHE/BCHE/CEL/CES1/CES2/CES3/CES4A/CES5A/TG
Hhon_g01152.t1	COesterase.HG1.16:like:ACHE/BCHE/CEL/CES1/CES2/CES3/CES4A/CES5A/TG
Hhon_g01153.t1	COesterase.HG1.16:like:ACHE/BCHE/CEL/CES1/CES2/CES3/CES4A/CES5A/TG
Hhon_g01155.t1	COesterase.HG1.16:like:ACHE/BCHE/CEL/CES1/CES2/CES3/CES4A/CES5A/TG
Hhon_g01156.t1	COesterase.HG1.16:like:ACHE/BCHE/CEL/CES1/CES2/CES3/CES4A/CES5A/TG
Hhon_g01157.t1	COesterase.HG1.16:like:ACHE/BCHE/CEL/CES1/CES2/CES3/CES4A/CES5A/TG
Hhon_g01159.t1	COesterase.HG1.16:like:ACHE/BCHE/CEL/CES1/CES2/CES3/CES4A/CES5A/TG
Hhon_g01160.t1	COesterase.HG1.16:like:ACHE/BCHE/CEL/CES1/CES2/CES3/CES4A/CES5A/TG
Hhon_g01161.t1	COesterase.HG1.16:like:ACHE/BCHE/CEL/CES1/CES2/CES3/CES4A/CES5A/TG
Hhon_g01162.t1	COesterase.HG1.16:like:ACHE/BCHE/CEL/CES1/CES2/CES3/CES4A/CES5A/TG
Hhon_g03040.t1	COesterase.HG1.16:like:ACHE/BCHE/CEL/CES1/CES2/CES3/CES4A/CES5A/TG
Hhon_g03041.t1	COesterase.HG1.16:like:ACHE/BCHE/CEL/CES1/CES2/CES3/CES4A/CES5A/TG
Hhon_g05949.t1	COesterase.HG1.16:like:ACHE/BCHE/CEL/CES1/CES2/CES3/CES4A/CES5A/TG
Hhon_g09790.t1	COesterase.HG1.16:like:ACHE/BCHE/CEL/CES1/CES2/CES3/CES4A/CES5A/TG
Hhon_g11565.t1	COesterase.HG1.16:like:ACHE/BCHE/CEL/CES1/CES2/CES3/CES4A/CES5A/TG
Hhon_g11566.t1	COesterase.HG1.16:like:ACHE/BCHE/CEL/CES1/CES2/CES3/CES4A/CES5A/TG
Hhon_g11567.t1	COesterase.HG1.16:like:ACHE/BCHE/CEL/CES1/CES2/CES3/CES4A/CES5A/TG
Hhon_g05823.t1	Cript.HG1.0:CRIPT
Hhon_g09383.t1	FERM_M.HG1.1:like:MYO10/PLEKHH1/PLEKHH2/PLEKHH3
Hhon_g04928.t1	FERM_M.HG1.14:like:MYO7A/MYO7B
Hhon_g04057.t1	FERM_M.HG1.18:TLN1/TLN2
Hhon_g10875.t1	FERM_M.HG1.22:PTPN14/PTPN21;Y_phosphatase.HG1.37:PTPN14/PTPN21
Hhon_g03085.t1	FERM_M.HG1.24:FRMD1/FRMD6/FRMPD2/PTPN13
Hhon_g03113.t1	FERM_M.HG1.26:FERMT1/FERMT2/FERMT3
Hhon_g09776.t1	FERM_M.HG1.3:PLEKHH1/PLEKHH2
Hhon_g05657.t1	FERM_M.HG1.30:FRMD4A/FRMD4B
Hhon_g00260.t1	FERM_M.HG1.32:EPB41/EPB41L1/EPB41L2/EPB41L3/EPB41L4A/EPB41L4B/EPB41L5/FARP1/FARP2/FRMD3/FRMD5/FRMD7/PTPN3/PTPN4
Hhon_g06296.t1	FERM_M.HG1.32:EPB41/EPB41L1/EPB41L2/EPB41L3/EPB41L4A/EPB41L4B/EPB41L5/FARP1/FARP2/FRMD3/FRMD5/FRMD7/PTPN3/PTPN4
Hhon_g08340.t1	FERM_M.HG1.32:EPB41/EPB41L1/EPB41L2/EPB41L3/EPB41L4A/EPB41L4B/EPB41L5/FARP1/FARP2/FRMD3/FRMD5/FRMD7/PTPN3/PTPN4
Hhon_g06298.t1	FERM_M.HG1.32:EPB41/EPB41L1/EPB41L2/EPB41L3/EPB41L4A/EPB41L4B/EPB41L5/FARP1/FARP2/FRMD3/FRMD5/FRMD7/PTPN3/PTPN4;Y_phosphatase.HG1.38:PTPN3/PTPN4
Hhon_g00802.t1	FERM_M.HG1.33:like:EZR/MSN/NF2/RDX
Hhon_g02820.t1	FERM_M.HG1.4:MYO10/PLEKHH3
Hhon_g05421.t1	FERM_M.HG1.40:EZR/MSN/RDX
Hhon_g08184.t1	FERM_M.HG1.7:like:FERMT1/FERMT2/FERMT3/TLN1/TLN2
Hhon_g09737.t1	FERM_M.HG2.1:FRMPD1/FRMPD3/FRMPD4
Hhon_g03573.t1	GKAP.HG1.0:DLGAP5
Hhon_g07014.t1	GKAP.HG1.1:DLGAP1/DLGAP2/DLGAP3/DLGAP4
Hhon_g05213.t1	Guanylate_kin.HG1.0:MAGI1/MAGI2/MAGI3
Hhon_g06532.t1	Guanylate_kin.HG1.12:LRGUK
Hhon_g03162.t1	Guanylate_kin.HG1.14:DLG1/DLG2/DLG3/DLG4
Hhon_g02406.t1	Guanylate_kin.HG1.16:GUK1
Hhon_g09855.t1	Guanylate_kin.HG1.2:like:AL358113.1/CASK/DLG1/DLG2/DLG3/DLG4/DLG5/GUK1/LRGUK/MPP1/MPP2/MPP3/MPP4/MPP5/MPP6/MPP7/TJP1/TJP2/TJP3;PDZ.HG2.11:MPP5
Hhon_g05233.t1	Guanylate_kin.HG1.20:CASK/MPP1;PDZ.HG2.8:CASK
Hhon_g02443.t1	Guanylate_kin.HG1.3:MPP3/MPP4/MPP7;PDZ.HG2.10:like:MPP5
Hhon_g02440.t1	Guanylate_kin.HG1.9:like:CASK/MPP1/MPP2/MPP6;PDZ.HG2.5:MPP2/MPP6
Hhon_g00617.t1	Guanylate_kin.HG2.0:CACNB1/CACNB2/CACNB3/CACNB4
Hhon_g09487.t1	Homer.HG1.1:ENAH/EVL/SPRED1/SPRED2/SPRED3/VASP
Hhon_g05897.t1	Homer.HG1.2:HOMER1/HOMER2/HOMER3
Hhon_g08647.t1	Homer.HG1.9:WAS/WASL
Hhon_g08649.t1	Homer.HG1.9:WAS/WASL
Hhon_g06148.t1	MARVEL.HG1.13:SYNPR/SYP/SYPL1/SYPL2
Hhon_g02578.t1	MARVEL.HG1.7:like:OCLN/SYNPR/SYP/SYPL1/SYPL2
Hhon_g02580.t1	MARVEL.HG1.8:like:OCLN/SYNPR/SYP/SYPL1/SYPL2
Hhon_g01440.t1	MARVEL.HG2.0:SYNGR1/SYNGR2/SYNGR4
Hhon_g01441.t1	MARVEL.HG2.0:SYNGR1/SYNGR2/SYNGR4
Hhon_g10953.t1	MARVEL.HG2.0:SYNGR1/SYNGR2/SYNGR4
Hhon_g02900.t1	MFS_1.HG1.16:SLC16A2/SLC16A10
Hhon_g10382.t1	MFS_1.HG10.0:FLVCR1/FLVCR2
Hhon_g03338.t1	MFS_1.HG10.1:SLC49A3
Hhon_g04382.t1	MFS_1.HG10.1:SLC49A3
Hhon_g10089.t1	MFS_1.HG10.3:like:SLC49A3
Hhon_g03680.t1	MFS_1.HG11.1:SLC37A4
Hhon_g08324.t1	MFS_1.HG11.3:like:SLC37A1/SLC37A2/SLC37A3
Hhon_g08325.t1	MFS_1.HG11.3:like:SLC37A1/SLC37A2/SLC37A3
Hhon_g06340.t1	MFS_1.HG11.7:SLC37A1/SLC37A2
Hhon_g06342.t1	MFS_1.HG11.7:SLC37A1/SLC37A2
Hhon_g09766.t1	MFS_1.HG11.7:SLC37A1/SLC37A2
Hhon_g06341.t1	MFS_1.HG11.7:SLC37A1/SLC37A2;Sugar_tr.HG6.2:like:SPNS1/SPNS2/SPNS3
Hhon_g11761.t1	MFS_1.HG12.2:like:MFSD6
Hhon_g11623.t1	MFS_1.HG12.3:MFSD6
Hhon_g03959.t1	MFS_1.HG14.0:SPNS1/SPNS2/SPNS3
Hhon_g03957.t1	MFS_1.HG14.0:SPNS1/SPNS2/SPNS3;Sugar_tr.HG6.1:SPNS1/SPNS2/SPNS3
Hhon_g03958.t1	MFS_1.HG14.0:SPNS1/SPNS2/SPNS3;Sugar_tr.HG6.1:SPNS1/SPNS2/SPNS3
Hhon_g03960.t1	MFS_1.HG14.0:SPNS1/SPNS2/SPNS3;Sugar_tr.HG6.1:SPNS1/SPNS2/SPNS3
Hhon_g03784.t1	MFS_1.HG14.4:like:SPNS1/SPNS2/SPNS3;Sugar_tr.HG6.5:like:SPNS1/SPNS2/SPNS3
Hhon_g07780.t1	MFS_1.HG14.4:like:SPNS1/SPNS2/SPNS3;Sugar_tr.HG6.5:like:SPNS1/SPNS2/SPNS3
Hhon_g00430.t1	MFS_1.HG15.1:SLC45A1/SLC45A2/SLC45A3
Hhon_g00431.t1	MFS_1.HG15.1:SLC45A1/SLC45A2/SLC45A3
Hhon_g00432.t1	MFS_1.HG15.1:SLC45A1/SLC45A2/SLC45A3
Hhon_g00435.t1	MFS_1.HG15.1:SLC45A1/SLC45A2/SLC45A3
Hhon_g00440.t1	MFS_1.HG15.1:SLC45A1/SLC45A2/SLC45A3
Hhon_g00441.t1	MFS_1.HG15.1:SLC45A1/SLC45A2/SLC45A3
Hhon_g00442.t1	MFS_1.HG15.1:SLC45A1/SLC45A2/SLC45A3
Hhon_g00444.t1	MFS_1.HG15.1:SLC45A1/SLC45A2/SLC45A3
Hhon_g00445.t1	MFS_1.HG15.1:SLC45A1/SLC45A2/SLC45A3
Hhon_g00446.t1	MFS_1.HG15.1:SLC45A1/SLC45A2/SLC45A3
Hhon_g05635.t1	MFS_1.HG15.1:SLC45A1/SLC45A2/SLC45A3
Hhon_g08477.t1	MFS_1.HG15.1:SLC45A1/SLC45A2/SLC45A3
Hhon_g04977.t1	MFS_1.HG16.0:MFSD1;Sugar_tr.HG12.0:NA
Hhon_g01417.t1	MFS_1.HG18.0:NA
Hhon_g10936.t1	MFS_1.HG19.2:MFSD12
Hhon_g03631.t1	MFS_1.HG21.1:SLC15A3/SLC15A4
Hhon_g10661.t1	MFS_1.HG21.1:SLC15A3/SLC15A4
Hhon_g09079.t1	MFS_1.HG26.0:NA
Hhon_g10978.t1	MFS_1.HG26.0:NA
Hhon_g06840.t1	MFS_1.HG3.24:like:SV2A/SV2B/SV2C;Sugar_tr.HG2.48:like:SV2A/SV2B/SV2C
Hhon_g06839.t1	MFS_1.HG3.26:like:SV2A/SV2B/SV2C;Sugar_tr.HG2.55:like:SV2A/SV2B/SV2C
Hhon_g01688.t1	MFS_1.HG3.27:like:SV2A/SV2B/SV2C;Sugar_tr.HG2.36:like:SV2A/SV2B/SV2C
Hhon_g00330.t1	MFS_1.HG3.28:like:SV2A/SV2B/SV2C;Sugar_tr.HG2.37:like:SV2A/SV2B/SV2C
Hhon_g00331.t1	MFS_1.HG3.28:like:SV2A/SV2B/SV2C;Sugar_tr.HG2.37:like:SV2A/SV2B/SV2C
Hhon_g08081.t1	MFS_1.HG3.3:SV2A/SV2B/SV2C;Sugar_tr.HG2.26:like:SV2A/SV2B/SV2C
Hhon_g11572.t1	MFS_1.HG3.3:SV2A/SV2B/SV2C;Sugar_tr.HG2.26:like:SV2A/SV2B/SV2C
Hhon_g05036.t1	MFS_1.HG3.38:SVOP/SVOPL;Sugar_tr.HG2.59:SVOP
Hhon_g05038.t1	MFS_1.HG3.38:SVOP/SVOPL;Sugar_tr.HG2.59:SVOP
Hhon_g11539.t1	MFS_1.HG3.38:SVOP/SVOPL;Sugar_tr.HG2.59:SVOP
Hhon_g11517.t1	MFS_1.HG3.49:like:SV2A/SV2B/SV2C
Hhon_g11518.t1	MFS_1.HG3.49:like:SV2A/SV2B/SV2C;Sugar_tr.HG2.62:like:SV2A/SV2B/SV2C
Hhon_g11519.t1	MFS_1.HG3.49:like:SV2A/SV2B/SV2C;Sugar_tr.HG2.62:like:SV2A/SV2B/SV2C
Hhon_g11520.t1	MFS_1.HG3.49:like:SV2A/SV2B/SV2C;Sugar_tr.HG2.62:like:SV2A/SV2B/SV2C
Hhon_g11521.t1	MFS_1.HG3.49:like:SV2A/SV2B/SV2C;Sugar_tr.HG2.62:like:SV2A/SV2B/SV2C
Hhon_g11522.t1	MFS_1.HG3.49:like:SV2A/SV2B/SV2C;Sugar_tr.HG2.62:like:SV2A/SV2B/SV2C
