to	similarity	from	from_sps	to_sps
Mmus|kidney	0.62	Tadh|lipophil	Tadh	Mmus
Mmus|tongue	0.193333333333333	Tadh|lipophil	Tadh	Mmus
Mmus|heart_and_aorta	0.0333333333333333	Tadh|lipophil	Tadh	Mmus
Mmus|bladder	0.06	Tadh|lipophil	Tadh	Mmus
Mmus|mammary_gland	0.0266666666666667	Tadh|lipophil	Tadh	Mmus
Mmus|neuron	0.313333333333333	Tadh|lipophil	Tadh	Mmus
Mmus|spleen	0.0133333333333333	Tadh|lipophil	Tadh	Mmus
Mmus|immune_cells	0.0866666666666667	Tadh|lipophil	Tadh	Mmus
Mmus|thymus	0.106666666666667	Tadh|lipophil	Tadh	Mmus
Dmel|Female_Reproductive_System	0.278026905829596	Tadh|lipophil	Tadh	Dmel
Dmel|Muscle_Cell	0.20627802690583	Tadh|lipophil	Tadh	Dmel
Dmel|Epithelial_Cell	0.0538116591928251	Tadh|lipophil	Tadh	Dmel
Dmel|Hemocyte	0.0672645739910314	Tadh|lipophil	Tadh	Dmel
Dmel|Glial_Cell	0.0493273542600897	Tadh|lipophil	Tadh	Dmel
Dmel|unannotated	0.0448430493273543	Tadh|lipophil	Tadh	Dmel
Dmel|Gland	0.0986547085201794	Tadh|lipophil	Tadh	Dmel
Dmel|Male_Reproductive_System	0.0852017937219731	Tadh|lipophil	Tadh	Dmel
Dmel|Male_Germline_Cell	0.354260089686099	Tadh|lipophil	Tadh	Dmel
Dmel|Adipose_System	0.192825112107623	Tadh|lipophil	Tadh	Dmel
Dmel|Excretory_System	0.0941704035874439	Tadh|lipophil	Tadh	Dmel
Dmel|Gut_Cell	0.0986547085201794	Tadh|lipophil	Tadh	Dmel
Dmel|neuron	0.0538116591928251	Tadh|lipophil	Tadh	Dmel
Dmel|Oenocyte	0.0941704035874439	Tadh|lipophil	Tadh	Dmel
Dmel|neuron_other_cells	0.542600896860987	Tadh|lipophil	Tadh	Dmel
Dmel|Cardial_Cell	0.0582959641255605	Tadh|lipophil	Tadh	Dmel
Dmel|Tracheal_Cell	0.0403587443946188	Tadh|lipophil	Tadh	Dmel
Dmel|Germline_Cell	0.408071748878924	Tadh|lipophil	Tadh	Dmel
Dmel|Pigment_Cell	0.0762331838565022	Tadh|lipophil	Tadh	Dmel
Dmel|Female_Germline_Cell	0.62780269058296	Tadh|lipophil	Tadh	Dmel
Mlei|digestive	0.142857142857143	Tadh|lipophil	Tadh	Mlei
Mlei|epithelia	0.178571428571429	Tadh|lipophil	Tadh	Mlei
Mlei|unknown	0.0178571428571429	Tadh|lipophil	Tadh	Mlei
Mlei|neuron	0.0357142857142857	Tadh|lipophil	Tadh	Mlei
Mlei|muscle	0.0357142857142857	Tadh|lipophil	Tadh	Mlei
Mlei|comb	0.25	Tadh|lipophil	Tadh	Mlei
Mlei|lens	0.107142857142857	Tadh|lipophil	Tadh	Mlei
Mlei|tentacle	0.214285714285714	Tadh|lipophil	Tadh	Mlei
Mlei|colloblast	0.267857142857143	Tadh|lipophil	Tadh	Mlei
Spolac|archaeocyte	0.445544554455446	Tadh|lipophil	Tadh	Spolac
Spolac|precursor	0.227722772277228	Tadh|lipophil	Tadh	Spolac
Spolac|choanoblast	0.297029702970297	Tadh|lipophil	Tadh	Spolac
Spolac|choanocyte	0.138613861386139	Tadh|lipophil	Tadh	Spolac
Spolac|apopylar_cell	0.0792079207920792	Tadh|lipophil	Tadh	Spolac
Spolac|myopeptidocyte	0.0396039603960396	Tadh|lipophil	Tadh	Spolac
Spolac|unknown	0.0495049504950495	Tadh|lipophil	Tadh	Spolac
Spolac|lophocyte	0.0198019801980198	Tadh|lipophil	Tadh	Spolac
Spolac|pinacocyte	0.0297029702970297	Tadh|lipophil	Tadh	Spolac
Spolac|sclerophorocyte	0.0594059405940594	Tadh|lipophil	Tadh	Spolac
Spolac|sclerocyte	0.544554455445545	Tadh|lipophil	Tadh	Spolac
Spolac|granulocyte	0.158415841584158	Tadh|lipophil	Tadh	Spolac
Spolac|metabolocyte	0.118811881188119	Tadh|lipophil	Tadh	Spolac
Spolac|neuroid	0.247524752475248	Tadh|lipophil	Tadh	Spolac
Spolac|amoebocyte	0.0396039603960396	Tadh|lipophil	Tadh	Spolac
Spolac|mesocyte	0	Tadh|lipophil	Tadh	Spolac
Nvec|cnidocyte	0.0634920634920635	TrH2|lipophil	TrH2	Nvec
Nvec|muscle	0.0793650793650794	TrH2|lipophil	TrH2	Nvec
Nvec|gastrodermis_muscle	0.142857142857143	TrH2|lipophil	TrH2	Nvec
Nvec|gastrodermis	0.0952380952380952	TrH2|lipophil	TrH2	Nvec
Nvec|digestive_filaments	0.507936507936508	TrH2|lipophil	TrH2	Nvec
Nvec|epidermis	0.380952380952381	TrH2|lipophil	TrH2	Nvec
Nvec|precursors	0.26984126984127	TrH2|lipophil	TrH2	Nvec
Nvec|neuron	0.0952380952380952	TrH2|lipophil	TrH2	Nvec
Nvec|gland	0.0158730158730159	TrH2|lipophil	TrH2	Nvec
Hvul|cnidocyte	0.0810810810810811	TrH2|lipophil	TrH2	Hvul
Hvul|gastrodermis	0.432432432432432	TrH2|lipophil	TrH2	Hvul
Hvul|epidermis	0.351351351351351	TrH2|lipophil	TrH2	Hvul
Hvul|germline	0.108108108108108	TrH2|lipophil	TrH2	Hvul
Hvul|precursors	0.0810810810810811	TrH2|lipophil	TrH2	Hvul
Hvul|neuron	0.243243243243243	TrH2|lipophil	TrH2	Hvul
Hvul|gland	0.027027027027027	TrH2|lipophil	TrH2	Hvul
Spis|cnidocyte	0.0958904109589041	TrH2|lipophil	TrH2	Spis
Spis|gastrodermis	0.0547945205479452	TrH2|lipophil	TrH2	Spis
Spis|alga-hosting_cells	0.164383561643836	TrH2|lipophil	TrH2	Spis
Spis|mitotic_host_cells	0.0273972602739726	TrH2|lipophil	TrH2	Spis
Spis|germline	0.493150684931507	TrH2|lipophil	TrH2	Spis
Spis|digestive	0.0410958904109589	TrH2|lipophil	TrH2	Spis
Spis|epidermis	0.0821917808219178	TrH2|lipophil	TrH2	Spis
Spis|calicoblast	0.0410958904109589	TrH2|lipophil	TrH2	Spis
Spis|neuron	0.0547945205479452	TrH2|lipophil	TrH2	Spis
Spis|gland	0.0410958904109589	TrH2|lipophil	TrH2	Spis
Spis|unknown	0.136986301369863	TrH2|lipophil	TrH2	Spis
Spis|immune	0.0547945205479452	TrH2|lipophil	TrH2	Spis
Mmus|marrow	0.043010752688172	TrH2|lipophil	TrH2	Mmus
Mmus|vascular_cells	0.172043010752688	TrH2|lipophil	TrH2	Mmus
Mmus|glia	0.145161290322581	TrH2|lipophil	TrH2	Mmus
Mmus|lung	0.010752688172043	TrH2|lipophil	TrH2	Mmus
Mmus|liver	0.349462365591398	TrH2|lipophil	TrH2	Mmus
Mmus|trachea	0.0161290322580645	TrH2|lipophil	TrH2	Mmus
Mmus|limb_muscle	0.010752688172043	TrH2|lipophil	TrH2	Mmus
Mmus|kidney	0.548387096774194	TrH2|lipophil	TrH2	Mmus
Mmus|tongue	0.258064516129032	TrH2|lipophil	TrH2	Mmus
Mmus|heart_and_aorta	0.0483870967741935	TrH2|lipophil	TrH2	Mmus
Mmus|bladder	0.118279569892473	TrH2|lipophil	TrH2	Mmus
Mmus|mammary_gland	0.0645161290322581	TrH2|lipophil	TrH2	Mmus
Mmus|neuron	0.311827956989247	TrH2|lipophil	TrH2	Mmus
Mmus|spleen	0.0806451612903226	TrH2|lipophil	TrH2	Mmus
Mmus|immune_cells	0.102150537634409	TrH2|lipophil	TrH2	Mmus
Mmus|thymus	0.161290322580645	TrH2|lipophil	TrH2	Mmus
Dmel|Female_Reproductive_System	0.320158102766798	TrH2|lipophil	TrH2	Dmel
Dmel|Muscle_Cell	0.221343873517787	TrH2|lipophil	TrH2	Dmel
Dmel|Epithelial_Cell	0.0395256916996047	TrH2|lipophil	TrH2	Dmel
Dmel|Hemocyte	0.106719367588933	TrH2|lipophil	TrH2	Dmel
Dmel|Glial_Cell	0.0355731225296443	TrH2|lipophil	TrH2	Dmel
Dmel|unannotated	0.0276679841897233	TrH2|lipophil	TrH2	Dmel
Dmel|Gland	0.08300395256917	TrH2|lipophil	TrH2	Dmel
Dmel|Male_Reproductive_System	0.0790513833992095	TrH2|lipophil	TrH2	Dmel
Dmel|Male_Germline_Cell	0.316205533596838	TrH2|lipophil	TrH2	Dmel
Dmel|Adipose_System	0.162055335968379	TrH2|lipophil	TrH2	Dmel
Dmel|Excretory_System	0.0988142292490119	TrH2|lipophil	TrH2	Dmel
Dmel|Gut_Cell	0.0790513833992095	TrH2|lipophil	TrH2	Dmel
Dmel|neuron	0.0592885375494071	TrH2|lipophil	TrH2	Dmel
Dmel|Oenocyte	0.0909090909090909	TrH2|lipophil	TrH2	Dmel
Dmel|neuron_other_cells	0.58102766798419	TrH2|lipophil	TrH2	Dmel
Dmel|Cardial_Cell	0.0592885375494071	TrH2|lipophil	TrH2	Dmel
Dmel|Tracheal_Cell	0.0513833992094862	TrH2|lipophil	TrH2	Dmel
Dmel|Germline_Cell	0.442687747035573	TrH2|lipophil	TrH2	Dmel
Dmel|Pigment_Cell	0.0316205533596838	TrH2|lipophil	TrH2	Dmel
Dmel|Female_Germline_Cell	0.671936758893281	TrH2|lipophil	TrH2	Dmel
Mlei|digestive	0.112903225806452	TrH2|lipophil	TrH2	Mlei
Mlei|epithelia	0.112903225806452	TrH2|lipophil	TrH2	Mlei
Mlei|unknown	0.0161290322580645	TrH2|lipophil	TrH2	Mlei
Mlei|neuron	0.032258064516129	TrH2|lipophil	TrH2	Mlei
Mlei|muscle	0.0483870967741935	TrH2|lipophil	TrH2	Mlei
Mlei|comb	0.209677419354839	TrH2|lipophil	TrH2	Mlei
Mlei|lens	0.129032258064516	TrH2|lipophil	TrH2	Mlei
Mlei|tentacle	0.241935483870968	TrH2|lipophil	TrH2	Mlei
Mlei|colloblast	0.32258064516129	TrH2|lipophil	TrH2	Mlei
Spolac|archaeocyte	0.482456140350877	TrH2|lipophil	TrH2	Spolac
Spolac|precursor	0.289473684210526	TrH2|lipophil	TrH2	Spolac
Spolac|choanoblast	0.271929824561404	TrH2|lipophil	TrH2	Spolac
Spolac|choanocyte	0.157894736842105	TrH2|lipophil	TrH2	Spolac
Spolac|apopylar_cell	0.105263157894737	TrH2|lipophil	TrH2	Spolac
Spolac|myopeptidocyte	0.0614035087719298	TrH2|lipophil	TrH2	Spolac
Spolac|unknown	0.140350877192982	TrH2|lipophil	TrH2	Spolac
Spolac|lophocyte	0.0263157894736842	TrH2|lipophil	TrH2	Spolac
Spolac|pinacocyte	0.0526315789473684	TrH2|lipophil	TrH2	Spolac
Spolac|sclerophorocyte	0.0350877192982456	TrH2|lipophil	TrH2	Spolac
Spolac|sclerocyte	0.596491228070175	TrH2|lipophil	TrH2	Spolac
Spolac|granulocyte	0.12280701754386	TrH2|lipophil	TrH2	Spolac
Spolac|metabolocyte	0.087719298245614	TrH2|lipophil	TrH2	Spolac
Spolac|neuroid	0.271929824561404	TrH2|lipophil	TrH2	Spolac
Spolac|amoebocyte	0.0350877192982456	TrH2|lipophil	TrH2	Spolac
Spolac|mesocyte	0.0087719298245614	TrH2|lipophil	TrH2	Spolac
Nvec|cnidocyte	0.0666666666666667	Hhon|lipophil	Hhon	Nvec
Nvec|muscle	0.177777777777778	Hhon|lipophil	Hhon	Nvec
Nvec|gastrodermis_muscle	0.2	Hhon|lipophil	Hhon	Nvec
Nvec|gastrodermis	0.111111111111111	Hhon|lipophil	Hhon	Nvec
Nvec|digestive_filaments	0.488888888888889	Hhon|lipophil	Hhon	Nvec
Nvec|epidermis	0.377777777777778	Hhon|lipophil	Hhon	Nvec
Nvec|precursors	0.177777777777778	Hhon|lipophil	Hhon	Nvec
Nvec|neuron	0.0888888888888889	Hhon|lipophil	Hhon	Nvec
Nvec|gland	0.0222222222222222	Hhon|lipophil	Hhon	Nvec
Hvul|cnidocyte	0.142857142857143	Hhon|lipophil	Hhon	Hvul
Hvul|gastrodermis	0.357142857142857	Hhon|lipophil	Hhon	Hvul
Hvul|epidermis	0.392857142857143	Hhon|lipophil	Hhon	Hvul
Hvul|germline	0.178571428571429	Hhon|lipophil	Hhon	Hvul
Hvul|precursors	0.0714285714285714	Hhon|lipophil	Hhon	Hvul
Hvul|neuron	0.214285714285714	Hhon|lipophil	Hhon	Hvul
Hvul|gland	0	Hhon|lipophil	Hhon	Hvul
Spis|cnidocyte	0.0925925925925926	Hhon|lipophil	Hhon	Spis
Spis|gastrodermis	0.0555555555555556	Hhon|lipophil	Hhon	Spis
Spis|alga-hosting_cells	0.148148148148148	Hhon|lipophil	Hhon	Spis
Spis|mitotic_host_cells	0.037037037037037	Hhon|lipophil	Hhon	Spis
Spis|germline	0.5	Hhon|lipophil	Hhon	Spis
Spis|digestive	0.037037037037037	Hhon|lipophil	Hhon	Spis
Spis|epidermis	0.12962962962963	Hhon|lipophil	Hhon	Spis
Spis|calicoblast	0.0740740740740741	Hhon|lipophil	Hhon	Spis
Spis|neuron	0.111111111111111	Hhon|lipophil	Hhon	Spis
Spis|gland	0.0185185185185185	Hhon|lipophil	Hhon	Spis
Spis|unknown	0.0555555555555556	Hhon|lipophil	Hhon	Spis
Spis|immune	0.0555555555555556	Hhon|lipophil	Hhon	Spis
Mmus|marrow	0.0443037974683544	Hhon|lipophil	Hhon	Mmus
Mmus|vascular_cells	0.164556962025316	Hhon|lipophil	Hhon	Mmus
Mmus|glia	0.145569620253165	Hhon|lipophil	Hhon	Mmus
Mmus|lung	0.0253164556962025	Hhon|lipophil	Hhon	Mmus
Mmus|liver	0.411392405063291	Hhon|lipophil	Hhon	Mmus
Mmus|trachea	0.0189873417721519	Hhon|lipophil	Hhon	Mmus
Mmus|limb_muscle	0.00632911392405063	Hhon|lipophil	Hhon	Mmus
Mmus|kidney	0.563291139240506	Hhon|lipophil	Hhon	Mmus
Mmus|tongue	0.215189873417722	Hhon|lipophil	Hhon	Mmus
Mmus|heart_and_aorta	0.0632911392405063	Hhon|lipophil	Hhon	Mmus
Mmus|bladder	0.0822784810126582	Hhon|lipophil	Hhon	Mmus
Mmus|mammary_gland	0.0189873417721519	Hhon|lipophil	Hhon	Mmus
Mmus|neuron	0.335443037974684	Hhon|lipophil	Hhon	Mmus
Mmus|spleen	0.00632911392405063	Hhon|lipophil	Hhon	Mmus
Mmus|immune_cells	0.10126582278481	Hhon|lipophil	Hhon	Mmus
Mmus|thymus	0.120253164556962	Hhon|lipophil	Hhon	Mmus
Dmel|Female_Reproductive_System	0.314893617021277	Hhon|lipophil	Hhon	Dmel
Dmel|Muscle_Cell	0.225531914893617	Hhon|lipophil	Hhon	Dmel
Dmel|Epithelial_Cell	0.0297872340425532	Hhon|lipophil	Hhon	Dmel
Dmel|Hemocyte	0.0468085106382979	Hhon|lipophil	Hhon	Dmel
Dmel|Glial_Cell	0.0340425531914894	Hhon|lipophil	Hhon	Dmel
Dmel|unannotated	0.0425531914893617	Hhon|lipophil	Hhon	Dmel
Dmel|Gland	0.0851063829787234	Hhon|lipophil	Hhon	Dmel
Dmel|Male_Reproductive_System	0.102127659574468	Hhon|lipophil	Hhon	Dmel
Dmel|Male_Germline_Cell	0.348936170212766	Hhon|lipophil	Hhon	Dmel
Dmel|Adipose_System	0.170212765957447	Hhon|lipophil	Hhon	Dmel
Dmel|Excretory_System	0.119148936170213	Hhon|lipophil	Hhon	Dmel
Dmel|Gut_Cell	0.0936170212765957	Hhon|lipophil	Hhon	Dmel
Dmel|neuron	0.0851063829787234	Hhon|lipophil	Hhon	Dmel
Dmel|Oenocyte	0.0765957446808511	Hhon|lipophil	Hhon	Dmel
Dmel|neuron_other_cells	0.582978723404255	Hhon|lipophil	Hhon	Dmel
Dmel|Cardial_Cell	0.0723404255319149	Hhon|lipophil	Hhon	Dmel
Dmel|Tracheal_Cell	0.0553191489361702	Hhon|lipophil	Hhon	Dmel
Dmel|Germline_Cell	0.417021276595745	Hhon|lipophil	Hhon	Dmel
Dmel|Pigment_Cell	0.0595744680851064	Hhon|lipophil	Hhon	Dmel
Dmel|Female_Germline_Cell	0.663829787234043	Hhon|lipophil	Hhon	Dmel
Mlei|digestive	0.166666666666667	Hhon|lipophil	Hhon	Mlei
Mlei|epithelia	0.145833333333333	Hhon|lipophil	Hhon	Mlei
Mlei|unknown	0.0208333333333333	Hhon|lipophil	Hhon	Mlei
Mlei|neuron	0.0625	Hhon|lipophil	Hhon	Mlei
Mlei|muscle	0.0625	Hhon|lipophil	Hhon	Mlei
Mlei|comb	0.208333333333333	Hhon|lipophil	Hhon	Mlei
Mlei|lens	0.166666666666667	Hhon|lipophil	Hhon	Mlei
Mlei|tentacle	0.166666666666667	Hhon|lipophil	Hhon	Mlei
Mlei|colloblast	0.291666666666667	Hhon|lipophil	Hhon	Mlei
Spolac|archaeocyte	0.433962264150943	Hhon|lipophil	Hhon	Spolac
Spolac|precursor	0.30188679245283	Hhon|lipophil	Hhon	Spolac
Spolac|choanoblast	0.292452830188679	Hhon|lipophil	Hhon	Spolac
Spolac|choanocyte	0.19811320754717	Hhon|lipophil	Hhon	Spolac
Spolac|apopylar_cell	0.122641509433962	Hhon|lipophil	Hhon	Spolac
Spolac|myopeptidocyte	0.0377358490566038	Hhon|lipophil	Hhon	Spolac
Spolac|unknown	0.0849056603773585	Hhon|lipophil	Hhon	Spolac
Spolac|lophocyte	0.0283018867924528	Hhon|lipophil	Hhon	Spolac
Spolac|pinacocyte	0.0283018867924528	Hhon|lipophil	Hhon	Spolac
Spolac|sclerophorocyte	0.0943396226415094	Hhon|lipophil	Hhon	Spolac
Spolac|sclerocyte	0.547169811320755	Hhon|lipophil	Hhon	Spolac
Spolac|granulocyte	0.10377358490566	Hhon|lipophil	Hhon	Spolac
Spolac|metabolocyte	0.10377358490566	Hhon|lipophil	Hhon	Spolac
Spolac|neuroid	0.226415094339623	Hhon|lipophil	Hhon	Spolac
Spolac|amoebocyte	0.0471698113207547	Hhon|lipophil	Hhon	Spolac
Spolac|mesocyte	0.00943396226415094	Hhon|lipophil	Hhon	Spolac
Nvec|cnidocyte	0.0714285714285714	HoiH23|lipophil	HoiH23	Nvec
Nvec|muscle	0.0952380952380952	HoiH23|lipophil	HoiH23	Nvec
Nvec|gastrodermis_muscle	0.142857142857143	HoiH23|lipophil	HoiH23	Nvec
Nvec|gastrodermis	0.0714285714285714	HoiH23|lipophil	HoiH23	Nvec
Nvec|digestive_filaments	0.547619047619048	HoiH23|lipophil	HoiH23	Nvec
Nvec|epidermis	0.357142857142857	HoiH23|lipophil	HoiH23	Nvec
Nvec|precursors	0.142857142857143	HoiH23|lipophil	HoiH23	Nvec
Nvec|neuron	0.214285714285714	HoiH23|lipophil	HoiH23	Nvec
Nvec|gland	0.0238095238095238	HoiH23|lipophil	HoiH23	Nvec
Hvul|cnidocyte	0.0625	HoiH23|lipophil	HoiH23	Hvul
Hvul|gastrodermis	0.4375	HoiH23|lipophil	HoiH23	Hvul
Hvul|epidermis	0.40625	HoiH23|lipophil	HoiH23	Hvul
Hvul|germline	0.09375	HoiH23|lipophil	HoiH23	Hvul
Hvul|precursors	0.0625	HoiH23|lipophil	HoiH23	Hvul
Hvul|neuron	0.28125	HoiH23|lipophil	HoiH23	Hvul
Hvul|gland	0	HoiH23|lipophil	HoiH23	Hvul
Spis|cnidocyte	0.0983606557377049	HoiH23|lipophil	HoiH23	Spis
Spis|gastrodermis	0.0327868852459016	HoiH23|lipophil	HoiH23	Spis
Spis|alga-hosting_cells	0.19672131147541	HoiH23|lipophil	HoiH23	Spis
Spis|mitotic_host_cells	0.0327868852459016	HoiH23|lipophil	HoiH23	Spis
Spis|germline	0.442622950819672	HoiH23|lipophil	HoiH23	Spis
Spis|digestive	0.0327868852459016	HoiH23|lipophil	HoiH23	Spis
Spis|epidermis	0.0983606557377049	HoiH23|lipophil	HoiH23	Spis
Spis|calicoblast	0.0327868852459016	HoiH23|lipophil	HoiH23	Spis
Spis|neuron	0.0819672131147541	HoiH23|lipophil	HoiH23	Spis
Spis|gland	0.0491803278688525	HoiH23|lipophil	HoiH23	Spis
Spis|unknown	0.147540983606557	HoiH23|lipophil	HoiH23	Spis
Spis|immune	0.0655737704918033	HoiH23|lipophil	HoiH23	Spis
Mmus|marrow	0.0457516339869281	HoiH23|lipophil	HoiH23	Mmus
Mmus|vascular_cells	0.169934640522876	HoiH23|lipophil	HoiH23	Mmus
Mmus|glia	0.169934640522876	HoiH23|lipophil	HoiH23	Mmus
Mmus|lung	0.0130718954248366	HoiH23|lipophil	HoiH23	Mmus
Mmus|liver	0.42483660130719	HoiH23|lipophil	HoiH23	Mmus
Mmus|trachea	0.0261437908496732	HoiH23|lipophil	HoiH23	Mmus
Mmus|limb_muscle	0.0065359477124183	HoiH23|lipophil	HoiH23	Mmus
Mmus|kidney	0.627450980392157	HoiH23|lipophil	HoiH23	Mmus
Mmus|tongue	0.169934640522876	HoiH23|lipophil	HoiH23	Mmus
Mmus|heart_and_aorta	0.0326797385620915	HoiH23|lipophil	HoiH23	Mmus
Mmus|bladder	0.0522875816993464	HoiH23|lipophil	HoiH23	Mmus
Mmus|mammary_gland	0.0130718954248366	HoiH23|lipophil	HoiH23	Mmus
Mmus|neuron	0.339869281045752	HoiH23|lipophil	HoiH23	Mmus
Mmus|spleen	0.0196078431372549	HoiH23|lipophil	HoiH23	Mmus
Mmus|immune_cells	0.0980392156862745	HoiH23|lipophil	HoiH23	Mmus
Mmus|thymus	0.104575163398693	HoiH23|lipophil	HoiH23	Mmus
Dmel|Female_Reproductive_System	0.243362831858407	HoiH23|lipophil	HoiH23	Dmel
Dmel|Muscle_Cell	0.238938053097345	HoiH23|lipophil	HoiH23	Dmel
Dmel|Epithelial_Cell	0.0530973451327434	HoiH23|lipophil	HoiH23	Dmel
Dmel|Hemocyte	0.0442477876106195	HoiH23|lipophil	HoiH23	Dmel
Dmel|Glial_Cell	0.0353982300884956	HoiH23|lipophil	HoiH23	Dmel
Dmel|unannotated	0.0486725663716814	HoiH23|lipophil	HoiH23	Dmel
Dmel|Gland	0.0884955752212389	HoiH23|lipophil	HoiH23	Dmel
Dmel|Male_Reproductive_System	0.0884955752212389	HoiH23|lipophil	HoiH23	Dmel
Dmel|Male_Germline_Cell	0.278761061946903	HoiH23|lipophil	HoiH23	Dmel
Dmel|Adipose_System	0.199115044247788	HoiH23|lipophil	HoiH23	Dmel
Dmel|Excretory_System	0.119469026548673	HoiH23|lipophil	HoiH23	Dmel
Dmel|Gut_Cell	0.119469026548673	HoiH23|lipophil	HoiH23	Dmel
Dmel|neuron	0.0973451327433628	HoiH23|lipophil	HoiH23	Dmel
Dmel|Oenocyte	0.0884955752212389	HoiH23|lipophil	HoiH23	Dmel
Dmel|neuron_other_cells	0.513274336283186	HoiH23|lipophil	HoiH23	Dmel
Dmel|Cardial_Cell	0.0619469026548673	HoiH23|lipophil	HoiH23	Dmel
Dmel|Tracheal_Cell	0.0486725663716814	HoiH23|lipophil	HoiH23	Dmel
Dmel|Germline_Cell	0.345132743362832	HoiH23|lipophil	HoiH23	Dmel
Dmel|Pigment_Cell	0.0707964601769911	HoiH23|lipophil	HoiH23	Dmel
Dmel|Female_Germline_Cell	0.592920353982301	HoiH23|lipophil	HoiH23	Dmel
Mlei|digestive	0.0816326530612245	HoiH23|lipophil	HoiH23	Mlei
Mlei|epithelia	0.142857142857143	HoiH23|lipophil	HoiH23	Mlei
Mlei|unknown	0.0204081632653061	HoiH23|lipophil	HoiH23	Mlei
Mlei|neuron	0.0612244897959184	HoiH23|lipophil	HoiH23	Mlei
Mlei|muscle	0.122448979591837	HoiH23|lipophil	HoiH23	Mlei
Mlei|comb	0.142857142857143	HoiH23|lipophil	HoiH23	Mlei
Mlei|lens	0.204081632653061	HoiH23|lipophil	HoiH23	Mlei
Mlei|tentacle	0.183673469387755	HoiH23|lipophil	HoiH23	Mlei
Mlei|colloblast	0.36734693877551	HoiH23|lipophil	HoiH23	Mlei
Spolac|archaeocyte	0.347368421052632	HoiH23|lipophil	HoiH23	Spolac
Spolac|precursor	0.252631578947368	HoiH23|lipophil	HoiH23	Spolac
Spolac|choanoblast	0.347368421052632	HoiH23|lipophil	HoiH23	Spolac
Spolac|choanocyte	0.178947368421053	HoiH23|lipophil	HoiH23	Spolac
Spolac|apopylar_cell	0.115789473684211	HoiH23|lipophil	HoiH23	Spolac
Spolac|myopeptidocyte	0.0631578947368421	HoiH23|lipophil	HoiH23	Spolac
Spolac|unknown	0.0421052631578947	HoiH23|lipophil	HoiH23	Spolac
Spolac|lophocyte	0.0210526315789474	HoiH23|lipophil	HoiH23	Spolac
Spolac|pinacocyte	0.0421052631578947	HoiH23|lipophil	HoiH23	Spolac
Spolac|sclerophorocyte	0.0631578947368421	HoiH23|lipophil	HoiH23	Spolac
Spolac|sclerocyte	0.557894736842105	HoiH23|lipophil	HoiH23	Spolac
Spolac|granulocyte	0.147368421052632	HoiH23|lipophil	HoiH23	Spolac
Spolac|metabolocyte	0.147368421052632	HoiH23|lipophil	HoiH23	Spolac
Spolac|neuroid	0.221052631578947	HoiH23|lipophil	HoiH23	Spolac
Spolac|amoebocyte	0.0315789473684211	HoiH23|lipophil	HoiH23	Spolac
