peptidergic_progenitors	peptidergic_alpha	peptidergic_beta	peptidergic_gamma	peptidergic_delta	peptidergic_epsilon	peptidergic_zeta	peptidergic_eta	peptidergic_theta	peptidergic_iota	peptidergic_kappa	peptidergic_lambda	peptidergic_mu	peptidergic_nu	peptidergic_omicron
Tadh_hyp_clust4566	2.58964143426295	6.33778522497659	4.05547307817649	0.973417244721328	2.45627533958746	2.00588025169675	2.35021035833454	3.47432684917297	3.66116655800191	4.09895781409367	2.33778735302881	2.26219903538816	2.24320342841837	2.63230464539096	2.13747874666019
Tadh_TriadG52113	0.149402390438247	0.0295697599921147	0	0.0423224889009273	0.177562072741262	0.0824334350012365	0.116059770781953	0.1187269966444	0.150458899643914	0.084356475126343	0.114597419266118	0.120735341776335	0.0334806481853489	0.0250695680513425	0.0850133592421666
Tadh_wf_g864	0.318725099601594	0.157705386624612	0.0724191621102944	0.0296257422306491	0.0295936787902104	0.192344681669552	0.116059770781953	0.0687366822678106	0	0.065184548961265	0.137516903119342	0.076253900069264	0	0.0752087041540274	0.133592421666262
Tadh_orphan_5	0.0099601593625498	0	0	0	0	0	0	0	0	0	0.0458389677064472	0	0	0	0
Tadh_orphan_6	0	0	0	0.00846449778018546	0	0	0	0	0	0.00383438523301559	0	0	0	0	0
Tadh_TriadG52118	0.0199203187250996	0.0295697599921147	0	0.00423224889009273	0.0591873575804208	0.357211551672025	0.754388510082693	0.0187463678912211	0	22.2010904991603	0	0.0127089833448773	0.0669612963706977	0	0
Tadh_TriadG18200	0	0.039426346656153	0	0.00846449778018546	0	0	0.0145074713477441	0.0312439464853685	0	0.00766877046603118	0	0	0.0334806481853489	0.050139136102685	0.0121447656060238
Tadh_orphan_7	0.049800796812749	0.0197131733280765	0.0181047905275736	0.0846449778018546	0	0.137389058335394	0.0290149426954882	0.0124975785941474	0.0501529665479713	0.0881908603593586	0	0.108026358431457	0.0334806481853489	0.125347840256712	0.121447656060238
Tadh_TriadG5531	0.159362549800797	0.108422453304421	0.108628743165442	0.0888772266919473	0.118374715160842	0.274778116670788	0.130567242129697	0.181214889615137	0.100305933095943	0.149541024087608	0.160436386972565	0.114380850103896	0.133922592741395	0.250695680513425	0.206461015302405
Tadh_TriadG52122	0.0099601593625498	0	0.0181047905275736	0.00423224889009273	0.0295936787902104	0	0	0.00624878929707369	0	0	0	0.0127089833448773	0	0.0250695680513425	0
Tadh_TriadG19436	0	0	0	0	0.118374715160842	0	0	0.00624878929707369	0	0	0	0.00635449167243866	0.0334806481853489	0.0250695680513425	0
Tadh_TriadG52127	0.0597609561752988	0.0788526933123059	0.126733533693015	0.0169289955603709	0.0591873575804208	0.0824334350012365	0.101552299434209	0.0312439464853685	0.0250764832739857	0.084356475126343	0	0.0635449167243866	0	0.050139136102685	0.0850133592421666
Tadh_TriadG18249	0.0199203187250996	0	0.0181047905275736	0	0	0	0	0.00624878929707369	0	0.00766877046603118	0	0	0	0	0
Tadh_TriadG52131	0.109561752988048	0.0788526933123059	0.126733533693015	0.0507869866811127	0.0887810363706312	0.0824334350012365	0.101552299434209	0.0624878929707369	0.125382416369928	0.0996940160584054	0.297953290091907	0.0889628834141413	0.334806481853489	0.150417408308055	0.060723828030119
Tadh_TriadG19174	0.0099601593625498	0	0	0	0	0	0	0.00624878929707369	0	0.019171926165078	0.0229194838532236	0.00635449167243866	0	0.0250695680513425	0
Tadh_TriadG52134	0.0099601593625498	0	0.108628743165442	0	0.0295936787902104	0	0	0.00624878929707369	0	0.00383438523301559	0	0	0	0	0.0242895312120476
Tadh_orphan_9	0	0.00985658666403824	0	0.0126967466702782	0	0	0	0	0.0250764832739857	0	0	0	0	0.0250695680513425	0
Tadh_TriadG20152	0.0597609561752988	0.0492829333201912	0.0724191621102944	0.0253934933405564	0.0295936787902104	0.0549556233341577	0.0580298853909764	0.0562391036736632	0	0.0306750818641247	0.0687584515596709	0.0826083917417026	0.133922592741395	0.175486976359397	0.0728685936361428
Tadh_TriadG36979	0.0796812749003984	0.0788526933123059	0.090523952637868	0.0338579911207418	0.0887810363706312	0.0824334350012365	0.101552299434209	0.081234260861958	0.150458899643914	0.084356475126343	0.0687584515596709	0.0635449167243866	0.100441944556047	0.050139136102685	0.0850133592421666
Tadh_TriadG52139	0.049800796812749	0.00985658666403824	0.0181047905275736	0.00846449778018546	0.0887810363706312	0.0549556233341577	0.0725373567387204	0.0374927357824422	0	0.0268406966311091	0	0.0317724583621933	0	0.0752087041540274	0.060723828030119
Tadh_TriadG49708	0.0099601593625498	0.0295697599921147	0.0362095810551472	0.0169289955603709	0	0	0.0580298853909764	0.0312439464853685	0	0.00383438523301559	0.0229194838532236	0.00635449167243866	0.167403240926744	0.10027827220537	0.0121447656060238
Tadh_TriadG52144	0	0	0.0362095810551472	0.00846449778018546	0	0	0	0.0374927357824422	0	0	0	0	0	0	0.0121447656060238
Tadh_TriadG63517	0	0.236558079936918	0.0724191621102944	0	0	0	0	0	0	0	0	0.038126950034632	0	0	0.0121447656060238
Tadh_orphan_11	0	0	0	0	0	0	0.0145074713477441	0.0187463678912211	0	0.00383438523301559	0.0458389677064472	0	0	0	0
Tadh_orphan_12	0	0	0	0	0	0	0	0	0	0.00383438523301559	0	0	0	0	0
Tadh_TriadG52149	0.0099601593625498	0	0.0181047905275736	0.0126967466702782	0	0	0.0435224140432323	0.0374927357824422	0	0.0230063113980935	0.160436386972565	0.165216783483405	0.234364537297442	0	0.206461015302405
Tadh_TriadG52151	0	0	0	0.00423224889009273	0.0295936787902104	0	0.0145074713477441	0.0187463678912211	0	0.00766877046603118	0	0.0127089833448773	0	0	0
Tadh_orphan_14	0	0.00985658666403824	0.0181047905275736	0	0	0	0	0	0	0	0	0	0	0	0
Tadh_orphan_15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0121447656060238
Tadh_TriadG20245	0.0398406374501992	0.0788526933123059	0.126733533693015	0.0253934933405564	0.0591873575804208	0.0549556233341577	0.145074713477441	0.0687366822678106	0.100305933095943	0.0766877046603118	0.0687584515596709	0.0698994083968253	0.167403240926744	0.0250695680513425	0.0728685936361428
Tadh_TriadG19489	0.0199203187250996	0.0295697599921147	0.0362095810551472	0.00423224889009273	0.0295936787902104	0	0	0.00624878929707369	0	0.0421782375631715	0.0687584515596709	0.00635449167243866	0	0	0.0242895312120476
Tadh_orphan_16	0	0	0	0	0	0	0	0	0	0.00383438523301559	0	0	0	0	0
Tadh_TriadG52157	0.0099601593625498	0.0197131733280765	0.0362095810551472	0.00423224889009273	0.0295936787902104	0	0	0.0187463678912211	0	0.0153375409320624	0.0229194838532236	0.019063475017316	0.0334806481853489	0.0250695680513425	0.0485790624240952
Tadh_TriadG20011	0	0	0	0	0	0	0	0	0	0.00383438523301559	0	0	0	0	0
Tadh_wf_g910	0.0199203187250996	0.00985658666403824	0.0724191621102944	0.0126967466702782	0	0	0.0435224140432323	0.0187463678912211	0.0501529665479713	0.0345094670971403	0	0.019063475017316	0	0	0
Tadh_TriadG52163	0.0199203187250996	0.0295697599921147	0.0362095810551472	0.00846449778018546	0	0.0274778116670788	0.0145074713477441	0.0187463678912211	0.0250764832739857	0.00766877046603118	0	0.0127089833448773	0.0334806481853489	0.0250695680513425	0.0242895312120476
Tadh_TriadG52165	0.129482071713147	0.0887092799763442	0.090523952637868	0.0761804800216691	0.0591873575804208	0.192344681669552	0.0580298853909764	0.0937318394561054	0.225688349465871	0.13036909792253	0.0916779354128945	0.0953173750865799	0.468729074594884	0.0752087041540274	0.0850133592421666
Tadh_TriadG49711	0.0099601593625498	0.108422453304421	0.162943114748162	0.04655473779102	0.0887810363706312	0.164866870002473	0.0725373567387204	0.0249951571882948	0	0.0460126227961871	0.114597419266118	0.0317724583621933	0.100441944556047	0	0.145737187272286
Tadh_TriadG52168	0	0	0.0724191621102944	0.00423224889009273	0	0	0.0580298853909764	0.0187463678912211	0.0501529665479713	0.0268406966311091	0.0229194838532236	0.00635449167243866	0.0669612963706977	0.0250695680513425	0.0850133592421666
Tadh_hyp_clust4120	0	0	0	0.00423224889009273	0.0591873575804208	0.0824334350012365	0	0.0124975785941474	0.0250764832739857	0.0575157784952339	0.0229194838532236	0.0127089833448773	0	0.0250695680513425	0.0242895312120476
Tadh_TriadG49712	0	0.0197131733280765	0	0	0.0295936787902104	0	0	0	0	0	0	0	0	0	0
Tadh_TriadG52172	0	0	0	0	0	0.0274778116670788	0	0	0	0.00383438523301559	0	0	0	0	0
Tadh_TriadG52175	0	0	0	0	0	0	0	0.00624878929707369	0	0	0	0	0	0	0
Tadh_TriadG52177	0	0	0	0	0	0	0.0145074713477441	0.00624878929707369	0	0	0	0	0	0	0.0121447656060238
Tadh_hyp_clust1035	0.0298804780876494	0.0295697599921147	0.0362095810551472	0.0296257422306491	0.0591873575804208	0.0549556233341577	0.0435224140432323	0.0249951571882948	0.0250764832739857	0.0345094670971403	0.0458389677064472	0.019063475017316	0.0669612963706977	0.10027827220537	0.060723828030119
Tadh_TriadG19283	0	0	0.0181047905275736	0	0	0	0.0145074713477441	0.00624878929707369	0	0	0	0	0	0	0
Tadh_TriadG52181	0	0	0.0181047905275736	0	0	0	0	0	0	0.00383438523301559	0	0	0	0	0
Tadh_TriadG52183	0.0099601593625498	0.0985658666403824	0.0362095810551472	0.0380902400108346	0.0887810363706312	0.192344681669552	0.0145074713477441	0.0437415250795158	0.0501529665479713	0.065184548961265	0.0687584515596709	0.0635449167243866	0.133922592741395	0.050139136102685	0.0121447656060238
Tadh_TriadG18263	0.0597609561752988	0.187275146616727	0.181047905275736	0.0423224889009273	0.0295936787902104	0.0549556233341577	0.0435224140432323	0.0687366822678106	0.0250764832739857	0.0460126227961871	0.114597419266118	0.0444814417070706	0.100441944556047	0.0250695680513425	0.0728685936361428
Tadh_TriadG52187	0.0199203187250996	0.039426346656153	0.0543143715827208	0.00846449778018546	0	0.137389058335394	0	0.0312439464853685	0.075229449821957	0.0230063113980935	0	0.0317724583621933	0.0334806481853489	0.050139136102685	0.0242895312120476
Tadh_TriadG52188	0	0	0	0	0	0	0	0	0	0	0	0.00635449167243866	0	0	0
Tadh_TriadG18460	0.0298804780876494	0.00985658666403824	0	0.00423224889009273	0.0295936787902104	0.0274778116670788	0.0290149426954882	0.00624878929707369	0.0250764832739857	0.00766877046603118	0.0229194838532236	0.0127089833448773	0	0.050139136102685	0.0121447656060238
Tadh_TriadG52192	0.0597609561752988	0.00985658666403824	0.0362095810551472	0.00846449778018546	0	0	0.0435224140432323	0.1187269966444	0.0250764832739857	0.0230063113980935	0.0229194838532236	0.00635449167243866	0.0334806481853489	0	0.0364342968180714
Tadh_TriadG52193	0.0099601593625498	0	0	0.0126967466702782	0	0	0.0145074713477441	0.0187463678912211	0.0250764832739857	0.0115031556990468	0.0458389677064472	0	0.0669612963706977	0	0
Tadh_TriadG19118	0	0	0	0	0	0	0.0435224140432323	0.00624878929707369	0	0.00766877046603118	0.0458389677064472	0	0	0	0.0242895312120476
Tadh_TriadG52197	0.0099601593625498	0.0197131733280765	0.0543143715827208	0.00423224889009273	0.0295936787902104	0.0549556233341577	0.0435224140432323	0.0249951571882948	0.075229449821957	0.0306750818641247	0.0229194838532236	0.0317724583621933	0.0334806481853489	0	0
Tadh_TriadG52198	0.049800796812749	0.0295697599921147	0.0362095810551472	0.0169289955603709	0.0295936787902104	0	0	0.0312439464853685	0.0250764832739857	0.0690189341942806	0.0458389677064472	0.0508359333795093	0.0334806481853489	0.0250695680513425	0.0121447656060238
Tadh_TriadG19806	0.0796812749003984	0.0492829333201912	0.0362095810551472	0.04655473779102	0.0887810363706312	0.109911246668315	0.159582184825185	0.0937318394561054	0.100305933095943	0.149541024087608	0.0687584515596709	0.133444325121212	0.133922592741395	0.250695680513425	0.0728685936361428
Tadh_orphan_18	0.0099601593625498	0.0197131733280765	0	0	0.0295936787902104	0.137389058335394	0.0145074713477441	0.0187463678912211	0	0.00383438523301559	0	0.0254179666897547	0.0334806481853489	0.10027827220537	0.0971581248481904
Tadh_TriadG14805	0	0	0	0.00423224889009273	0.0591873575804208	0.137389058335394	0.0145074713477441	0.0249951571882948	0	0	0	0.019063475017316	0	0.125347840256712	0.060723828030119
Tadh_TriadG36990	1.15537848605578	1.82346853284707	1.86479342434008	0.854914275798731	1.47968393951052	1.37389058335394	1.08806035108081	1.07479175909668	0.952906364411455	1.10046856187547	0.916779354128945	1.39798816793651	1.90839694656489	1.42896537892652	1.28734515423852
Tadh_TriadG49721	0.0298804780876494	0.0689961066482677	0.0362095810551472	0.0211612444504636	0	0.0274778116670788	0.116059770781953	0.0749854715648843	0.0501529665479713	0.0575157784952339	0.0229194838532236	0.038126950034632	0.100441944556047	0.125347840256712	0.0242895312120476
Tadh_TriadG52211	0.0199203187250996	0.0197131733280765	0.108628743165442	0.0253934933405564	0	0	0.0435224140432323	0.0312439464853685	0	0.0230063113980935	0.0229194838532236	0.0254179666897547	0.0334806481853489	0.050139136102685	0.060723828030119
Tadh_orphan_19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0121447656060238
Tadh_TriadG49722	0.0099601593625498	0.0689961066482677	0	0	0.0887810363706312	0	0.0580298853909764	0.00624878929707369	0.0250764832739857	0.0383438523301559	0	0.0635449167243866	0.0334806481853489	0.0752087041540274	0.0121447656060238
Tadh_orphan_20	0	0.00985658666403824	0.0362095810551472	0	0.0591873575804208	0.0274778116670788	0	0.00624878929707369	0.0501529665479713	0.00383438523301559	0	0.0317724583621933	0	0.0250695680513425	0
Tadh_TriadG52215	0.049800796812749	0.0689961066482677	0.0543143715827208	0.00846449778018546	0.0295936787902104	0	0.101552299434209	0.0312439464853685	0.075229449821957	0.0766877046603118	0.0458389677064472	0.0508359333795093	0.0669612963706977	0.10027827220537	0.060723828030119
Tadh_TriadG52216	0.0199203187250996	0.039426346656153	0.090523952637868	0	0	0.137389058335394	0.0145074713477441	0	0	0.0115031556990468	0	0.019063475017316	0	0.0250695680513425	0.0121447656060238
Tadh_TriadG63184	0.0099601593625498	0.00985658666403824	0	0	0	0.0549556233341577	0.0145074713477441	0.0124975785941474	0.0250764832739857	0.0345094670971403	0.0687584515596709	0.0508359333795093	0	0	0.0242895312120476
Tadh_wf_g964	0.368525896414343	0.137992213296535	0	0.0211612444504636	0.0591873575804208	0.219822493336631	0.145074713477441	0.0374927357824422	0.0501529665479713	0.0153375409320624	0.114597419266118	0.139798816793651	0	0	0
Tadh_wf_g965	0.0099601593625498	0.039426346656153	0.0181047905275736	0.0169289955603709	0.0295936787902104	0.0274778116670788	0.0145074713477441	0.00624878929707369	0	0.0383438523301559	0.0229194838532236	0.057190425051948	0.0334806481853489	0.10027827220537	0
Tadh_TriadG19351	0.0099601593625498	0	0	0.0126967466702782	0	0	0	0	0	0	0	0	0	0	0.0364342968180714
Tadh_TriadG15193	0	0	0	0.0338579911207418	0	0	0	0	0	0	0.0229194838532236	0.00635449167243866	0	0.10027827220537	0.121447656060238
Tadh_wf_g968	0	0	0	0	0	0	0	0	0	0	0	0.00635449167243866	0	0	0
Tadh_TriadG19019	0.0099601593625498	0.039426346656153	0.0181047905275736	0.0126967466702782	0	0.0549556233341577	0	0.0562391036736632	0.075229449821957	0.0115031556990468	0.0229194838532236	0.0317724583621933	0	0.0250695680513425	0.060723828030119
Tadh_TriadG18846	0.0199203187250996	0.039426346656153	0.0724191621102944	0.00846449778018546	0.0295936787902104	0.0274778116670788	0	0.0312439464853685	0.0250764832739857	0.0153375409320624	0.0229194838532236	0.038126950034632	0	0.0250695680513425	0.0364342968180714
Tadh_wf_g972	0.0099601593625498	0	0	0.00423224889009273	0	0.0274778116670788	0.0145074713477441	0.0187463678912211	0	0.0268406966311091	0	0.00635449167243866	0	0	0
Tadh_TriadG52230	0.0597609561752988	0	0	0.0253934933405564	0.0591873575804208	0.0274778116670788	0.0290149426954882	0.0249951571882948	0.075229449821957	0.0766877046603118	0.0229194838532236	0.0317724583621933	0.0669612963706977	0.0752087041540274	0.0364342968180714
Tadh_TriadG52232	0.0597609561752988	0.00985658666403824	0.0362095810551472	0.0338579911207418	0.0591873575804208	0.0274778116670788	0.0870448280864645	0.0562391036736632	0	0.0306750818641247	0.0229194838532236	0.019063475017316	0.133922592741395	0.0250695680513425	0.0364342968180714
Tadh_TriadG52234	0.0199203187250996	0.0197131733280765	0.108628743165442	0.0253934933405564	0.118374715160842	0.0274778116670788	0.0725373567387204	0.0187463678912211	0.0501529665479713	0.065184548961265	0.114597419266118	0.019063475017316	0.100441944556047	0.0250695680513425	0.0485790624240952
Tadh_TriadG18942	0	0	0	0.00423224889009273	0	0	0	0.0124975785941474	0	0.00383438523301559	0	0.00635449167243866	0	0.0250695680513425	0
Tadh_TriadG18222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0121447656060238
Tadh_TriadG19158	0.0199203187250996	0.0295697599921147	0	0.00846449778018546	0.0295936787902104	0.0274778116670788	0	0.0187463678912211	0.0250764832739857	0.0153375409320624	0.0229194838532236	0.00635449167243866	0	0.0250695680513425	0.0121447656060238
Tadh_TriadG52238	0	0.00985658666403824	0.0543143715827208	0	0	0	0	0	0	0.00383438523301559	0	0.0127089833448773	0	0	0.0121447656060238
Tadh_TriadG52240	0	0.00985658666403824	0.0362095810551472	0	0	0	0	0	0	0.0153375409320624	0	0.0317724583621933	0.0334806481853489	0.0250695680513425	0.0242895312120476
Tadh_TriadG52243	0.0099601593625498	0	0	0	0	0	0	0	0	0	0	0.203343733518037	0.167403240926744	0	0
Tadh_TriadG19167	0	0	0	0	0.0591873575804208	0	0.0435224140432323	0.00624878929707369	0	0.00766877046603118	0	0	0	0	0
Tadh_TriadG19282	0.0298804780876494	0.00985658666403824	0.0724191621102944	0.0126967466702782	0	0.0549556233341577	0.0145074713477441	0.00624878929707369	0	0.0115031556990468	0.0229194838532236	0.00635449167243866	0	0.050139136102685	0.0485790624240952
Tadh_TriadG52248	0.408366533864542	0.147848799960574	0.0362095810551472	0.0338579911207418	0	0	0.0870448280864645	0.0562391036736632	0.0250764832739857	0.0306750818641247	0	0.139798816793651	0.133922592741395	0.10027827220537	0.0728685936361428
Tadh_orphan_22	0	0.00985658666403824	0	0	0	0	0	0	0	0	0	0	0	0	0
Tadh_TriadG52253	0.0099601593625498	0.0197131733280765	0.0362095810551472	0.00423224889009273	0	0	0.0145074713477441	0.00624878929707369	0	0.0153375409320624	0.0229194838532236	0.00635449167243866	0	0	0.0242895312120476
Tadh_TriadG19828	0.0099601593625498	0.00985658666403824	0.0543143715827208	0.0126967466702782	0	0	0.0145074713477441	0.00624878929707369	0	0.0115031556990468	0.0458389677064472	0.0317724583621933	0	0.0250695680513425	0.0121447656060238
Tadh_TriadG52259	0	0	0	0	0	0	0	0	0	0.00383438523301559	0	0	0	0	0.0121447656060238
Tadh_orphan_24	0	0.00985658666403824	0	0	0	0	0	0	0	0	0	0.00635449167243866	0	0	0
Tadh_TriadG52260	0.0298804780876494	0.0197131733280765	0.0724191621102944	0	0	0	0.0145074713477441	0.0124975785941474	0	0.0230063113980935	0.0458389677064472	0.00635449167243866	0	0.050139136102685	0.0242895312120476
Tadh_TriadG52263	0.0398406374501992	0.0295697599921147	0	0.0550192355712055	0.0295936787902104	0	0.0290149426954882	0.0124975785941474	0.0501529665479713	0.0996940160584054	0.0916779354128945	0.0953173750865799	0.200883889112093	0.0250695680513425	0.121447656060238
Tadh_TriadG63529	0.149402390438247	0.128135626632497	0.090523952637868	0.0719482311315764	0.118374715160842	0.192344681669552	0.130567242129697	0.212458836100506	0.150458899643914	0.180216105951733	0.0916779354128945	0.171571275155844	0.368287130038838	0.050139136102685	0.218605780908428
Tadh_TriadG52267	0	0	0	0	0.0295936787902104	0	0	0	0.0250764832739857	0	0	0.00635449167243866	0	0	0
Tadh_wf_g1014	0.0099601593625498	0.0295697599921147	0	0	0.0591873575804208	0.0824334350012365	0	0	0.0250764832739857	0.00766877046603118	0	0.00635449167243866	0	0	0
Tadh_orphan_25	0.0298804780876494	0	0	0	0	0.0549556233341577	0	0.00624878929707369	0	0.00766877046603118	0	0	0	0	0.0121447656060238
Tadh_TriadG18774	0.239043824701195	0.157705386624612	0.090523952637868	0.0550192355712055	0.177562072741262	0.0274778116670788	0.130567242129697	0.1187269966444	0.125382416369928	0.0958596308253898	0.0687584515596709	0.0508359333795093	0.0334806481853489	0.0752087041540274	0.109302890454214
Tadh_TriadG52272	0.0199203187250996	0	0.0362095810551472	0.00423224889009273	0	0	0.0145074713477441	0.0124975785941474	0.0501529665479713	0.0230063113980935	0	0.00635449167243866	0	0	0.0728685936361428
Tadh_TriadG52275	0	0.00985658666403824	0	0.0338579911207418	0	0	0	0.0312439464853685	0	0.019171926165078	0.0458389677064472	0.038126950034632	0.0669612963706977	0.0752087041540274	0.0242895312120476
Tadh_TriadG52276	0.0298804780876494	0.00985658666403824	0.090523952637868	0.00423224889009273	0.0295936787902104	0	0.0145074713477441	0.0187463678912211	0.0501529665479713	0.0268406966311091	0.0458389677064472	0.0254179666897547	0.0669612963706977	0.050139136102685	0.0485790624240952
Tadh_TriadG20232	0	0.0197131733280765	0	0	0.0295936787902104	0	0	0.0124975785941474	0	0.00383438523301559	0.0229194838532236	0	0	0	0.0242895312120476
Tadh_orphan_26	0	0.00985658666403824	0	0.0169289955603709	0	0	0	0.00624878929707369	0	0	0	0	0	0	0
Tadh_orphan_27	0	0	0	0.0169289955603709	0	0	0	0	0	0	0	0	0	0	0
Tadh_orphan_28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0121447656060238
Tadh_TriadG52284	0.0099601593625498	0.0295697599921147	0	0.00423224889009273	0.0887810363706312	0.0824334350012365	0.0435224140432323	0.0187463678912211	0.100305933095943	0.0345094670971403	0.0229194838532236	0.019063475017316	0.100441944556047	0	0
Tadh_orphan_29	0	0.0197131733280765	0.0181047905275736	0.00423224889009273	0	0	0	0.00624878929707369	0	0	0	0.00635449167243866	0	0.0250695680513425	0
Tadh_TriadG8076	0.139442231075697	0.22670149327288	0.25346706738603	0.0550192355712055	0.384717824272735	0.274778116670788	0.116059770781953	0.149970943129769	0.225688349465871	0.134203483155546	0.0229194838532236	0.120735341776335	0.502209722780233	0.125347840256712	0.0121447656060238
Tadh_TriadG52287	0	0.00985658666403824	0	0.00423224889009273	0	0	0.0290149426954882	0	0	0	0	0.00635449167243866	0	0.050139136102685	0
Tadh_TriadG52288	0.0697211155378486	0.039426346656153	0.0543143715827208	0.00846449778018546	0.0295936787902104	0.0549556233341577	0.0145074713477441	0.0374927357824422	0.0250764832739857	0.0268406966311091	0.0229194838532236	0.0444814417070706	0.167403240926744	0.0752087041540274	0.060723828030119
Tadh_orphan_30	0	0	0	0	0	0	0	0	0	0	0	0.00635449167243866	0	0	0
Tadh_TriadG18262	0	0	0	0	0	0.0274778116670788	0	0	0	0	0	0.0127089833448773	0	0	0.0121447656060238
Tadh_TriadG18943	0	0.00985658666403824	0	0.00423224889009273	0	0	0	0.0249951571882948	0	0.00766877046603118	0	0.038126950034632	0.0334806481853489	0.050139136102685	0.0121447656060238
Tadh_TriadG52294	0	0	0	0	0	0	0	0.00624878929707369	0	0	0	0	0	0.0250695680513425	0
Tadh_wf_g1039	0	0	0	0	0	0	0.0145074713477441	0	0	0	0	0.0127089833448773	0	0	0
Tadh_orphan_31	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0250695680513425	0
Tadh_TriadG52295	0	0	0.0181047905275736	0.00423224889009273	0	0	0.0290149426954882	0.081234260861958	0	0.0115031556990468	0	0.00635449167243866	0	0.451252224924165	0
Tadh_orphan_32	0	0	0.0181047905275736	0.00423224889009273	0	0	0	0	0.0250764832739857	0	0	0	0	0	0
Tadh_TriadG52298	0.0199203187250996	0.0197131733280765	0.0724191621102944	0.0507869866811127	0.0295936787902104	0.0824334350012365	0.0870448280864645	0.0437415250795158	0	0.0460126227961871	0	0.019063475017316	0	0.050139136102685	0.0242895312120476
Tadh_TriadG52300	0.0199203187250996	0.039426346656153	0	0	0	0	0	0	0	0.00383438523301559	0.0229194838532236	0.0254179666897547	0	0	0
Tadh_TriadG52303	0.049800796812749	0.0492829333201912	0.0724191621102944	0.0169289955603709	0.118374715160842	0.0549556233341577	0.0870448280864645	0.0312439464853685	0.0501529665479713	0.065184548961265	0	0.0889628834141413	0	0.125347840256712	0.0364342968180714
Tadh_TriadG52305	0	0.00985658666403824	0	0.00423224889009273	0	0	0.0145074713477441	0.0124975785941474	0	0.00383438523301559	0	0	0	0.0250695680513425	0
Tadh_TriadG63531	0.0298804780876494	0.887092799763442	0.724191621102944	0.177754453383895	0.0887810363706312	0.109911246668315	0.0725373567387204	0.143722153832695	0	0.0268406966311091	0.0229194838532236	0.470232383760461	1.17182268648721	0.250695680513425	0.461501093028905
