HoiH23_PlH23_000066	17	21	22	12	9	11	2	14	16	6	11	5	10	36	8	23	9	5	18	33
HoiH23_PlH23_000067	3	1	10	4	5	4	3	6	3	2	1	4	4	15	3	10	7	5	11	5
HoiH23_PlH23_000070	0	3	31	9	27	4	20	20	11	5	12	0	6	26	28	3	8	0	19	46
HoiH23_PlH23_000072	2	0	4	1	4	2	2	1	3	4	4	0	4	10	2	8	5	2	4	10
HoiH23_PlH23_000074	41	40	36	24	23	19	17	21	9	7	8	9	16	30	16	59	17	31	38	48
HoiH23_PlH23_000076	38	19	38	13	11	10	14	3	7	9	13	7	12	23	9	30	8	14	17	29
HoiH23_orphan_9	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2
HoiH23_PlH23_000079	2	5	3	4	3	4	5	4	0	1	4	5	2	3	3	4	5	6	2	4
HoiH23_PlH23_000081	5	0	9	9	8	5	10	4	5	2	4	10	7	4	5	15	5	2	8	12
HoiH23_PlH23_000083	0	0	6	2	2	2	0	12	2	0	0	0	4	5	1	2	0	5	12	2
HoiH23_PlH23_000085	7	8	13	10	7	11	2	3	6	1	5	2	3	6	2	8	5	11	7	8
HoiH23_PlH23_000086	8	6	19	16	9	12	11	8	11	9	10	11	14	21	14	20	5	13	21	27
HoiH23_PlH23_000088	1	2	0	0	16	3	2	3	5	0	1	1	6	8	2	23	18	3	24	10
HoiH23_PlH23_000090	8	3	9	8	8	3	8	6	9	0	6	3	9	13	7	8	5	2	15	22
HoiH23_PlH23_000093	10	3	13	6	5	5	5	9	5	4	6	7	6	9	7	14	6	7	17	16
HoiH23_PlH23_000094	8	12	20	18	14	12	15	6	11	6	8	4	13	28	12	25	12	6	31	30
HoiH23_PlH23_000096	12	5	17	20	28	51	46	20	37	38	64	5	14	17	29	38	23	3	71	60
HoiH23_PlH23_000098	6	5	12	3	2	1	1	2	0	1	0	8	14	15	1	9	4	1	14	14
HoiH23_orphan_10	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HoiH23_PlH23_000100	0	1	3	3	2	0	1	1	0	0	0	0	1	8	1	1	0	0	1	2
HoiH23_orphan_11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
HoiH23_PlH23_000102	4	3	7	2	1	1	1	3	4	5	1	3	6	4	5	15	2	6	8	15
HoiH23_PlH23_000104	0	0	3	0	1	1	0	0	0	0	2	0	1	2	0	1	1	0	4	3
HoiH23_PlH23_000105	1	3	3	2	3	0	1	0	2	1	4	2	3	5	4	6	2	5	8	6
HoiH23_PlH23_000107	11	6	23	6	11	22	12	7	8	9	16	6	8	23	16	60	7	20	35	34
HoiH23_PlH23_000109	49	44	58	38	67	66	58	42	38	26	23	46	60	95	51	160	61	53	122	87
HoiH23_PlH23_000111	4	4	14	9	4	51	12	1	36	38	30	18	11	25	1	50	17	14	127	4
HoiH23_PlH23_000112	4	1	13	2	8	2	1	3	0	0	1	0	2	6	9	13	9	1	7	29
HoiH23_PlH23_000114	3	4	5	2	1	2	1	5	4	1	4	4	2	4	0	5	3	5	8	5
HoiH23_orphan_12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
HoiH23_orphan_13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
HoiH23_PlH23_000120	14	18	2	2	4	3	4	16	2	4	7	4	7	3	5	18	4	2	26	32
HoiH23_PlH23_000121	13	31	29	10	31	28	24	31	10	1	7	9	18	59	30	30	45	7	89	102
HoiH23_PlH23_000123	36	35	36	19	14	12	18	13	9	9	5	3	12	26	13	36	12	14	38	31
HoiH23_orphan_14	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	25	0	0	0	0
HoiH23_PlH23_000127	2	2	1	0	1	0	1	1	0	2	0	0	0	3	1	5	0	3	0	6
HoiH23_PlH23_000128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1
HoiH23_PlH23_000130	3	1	0	0	0	0	1	0	0	0	0	0	0	1	0	2	0	0	1	0
HoiH23_PlH23_000131	12	5	12	8	5	2	3	4	5	0	2	1	3	11	8	16	3	3	7	14
HoiH23_orphan_15	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	0	1
HoiH23_PlH23_000133	11	2	5	9	17	8	4	10	5	6	4	5	8	20	19	45	11	24	15	24
HoiH23_PlH23_000134	1	5	6	2	0	3	0	2	0	0	3	1	4	3	3	5	3	0	4	4
HoiH23_PlH23_000138	2	3	3	0	1	2	1	0	0	1	0	0	2	2	1	0	0	1	2	0
HoiH23_orphan_16	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
HoiH23_PlH23_000140	1	0	1	0	1	2	3	2	0	0	1	2	1	1	1	0	1	1	5	4
HoiH23_PlH23_000143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
HoiH23_PlH23_000145	0	0	1	0	1	0	1	0	0	0	1	1	2	1	0	0	1	1	1	1
HoiH23_orphan_17	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3	0	0	4	0
HoiH23_PlH23_000146	0	0	10	2	0	0	4	0	0	1	1	4	5	1	2	5	2	3	2	7
HoiH23_PlH23_000147	2	0	1	1	1	0	0	0	0	0	0	0	1	1	0	2	6	0	0	4
HoiH23_PlH23_000148	0	1	0	0	2	0	1	0	0	0	0	0	0	1	0	4	0	0	1	0
HoiH23_PlH23_000149	1	0	1	1	0	0	0	0	0	1	0	2	1	1	3	3	1	1	0	2
HoiH23_orphan_18	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	2	0
HoiH23_PlH23_000152	0	0	15	6	23	3	6	19	8	14	11	3	9	7	7	5	9	4	10	23
HoiH23_PlH23_000153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
HoiH23_PlH23_000154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	7
HoiH23_PlH23_000155	0	0	0	0	2	0	0	0	0	0	0	0	0	0	6	4	2	0	0	1
HoiH23_PlH23_000156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
HoiH23_PlH23_000157	5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	1	15	0	23
HoiH23_PlH23_000158	0	1	0	0	3	0	4	2	0	0	0	5	5	0	0	0	0	0	24	0
HoiH23_PlH23_000159	0	0	1	2	4	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1
HoiH23_PlH23_000160	0	0	0	0	2	0	0	0	0	0	1	0	0	3	1	0	0	1	8	1
HoiH23_PlH23_000161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1
HoiH23_PlH23_000162	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	2	2
HoiH23_PlH23_000163	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0
HoiH23_PlH23_000164	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	4	0	0	1	2
HoiH23_PlH23_000165	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	13	1	1	0	4
HoiH23_PlH23_000166	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	1
HoiH23_PlH23_000167	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	2	1
HoiH23_PlH23_000169	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1
HoiH23_orphan_19	0	1	0	0	0	1	2	11	0	1	1	1	1	1	0	4	6	0	6	3
HoiH23_PlH23_000172	3	0	5	0	0	1	1	1	0	1	2	1	0	0	1	0	0	0	2	1
HoiH23_orphan_20	0	0	0	2	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	5
HoiH23_PlH23_000174	0	2	0	3	0	0	0	0	0	0	0	2	4	1	0	2	0	1	0	41
HoiH23_PlH23_000176	0	0	0	1	0	1	0	0	0	0	1	0	1	3	0	1	1	1	1	0
HoiH23_PlH23_000002	2	10	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	5	1
HoiH23_PlH23_000003	3	2	2	1	11	0	1	0	3	1	1	0	1	1	1	26	2	1	2	3
HoiH23_PlH23_000004	2	1	2	2	3	2	2	1	4	2	3	2	4	4	2	11	4	2	8	2
HoiH23_PlH23_000007	1	1	1	1	0	0	2	1	0	0	2	0	0	0	2	6	0	0	1	2
HoiH23_PlH23_000009	0	2	2	0	0	0	0	0	0	0	1	0	0	4	1	0	0	0	0	2
HoiH23_PlH23_000010	4	4	6	3	4	2	2	2	0	0	2	3	4	2	1	3	0	8	10	2
HoiH23_PlH23_000012	12	12	7	4	5	4	4	4	1	1	2	0	3	6	2	14	2	3	7	10
HoiH23_PlH23_000014	5	6	14	5	7	9	7	11	3	3	6	3	7	9	4	13	4	6	7	12
HoiH23_PlH23_000017	6	4	2	1	0	0	1	0	1	0	1	0	0	3	2	2	0	1	2	3
HoiH23_PlH23_000019	8	2	9	12	17	9	2	14	5	6	4	6	22	24	18	29	7	9	14	27
HoiH23_PlH23_000021	1	0	3	1	1	0	0	0	0	0	2	3	2	2	1	2	0	0	0	3
HoiH23_PlH23_000022	31	84	102	32	35	33	34	49	45	27	37	21	42	95	40	92	48	38	159	156
HoiH23_PlH23_000024	4	0	2	2	2	2	0	3	0	6	3	1	2	3	2	4	0	6	0	5
HoiH23_PlH23_000026	21	10	42	25	55	7	5	15	11	68	28	2	4	49	3	12	2	9	9	15
HoiH23_PlH23_000027	2	4	4	8	3	2	4	2	2	0	5	3	2	4	3	7	5	1	4	17
HoiH23_PlH23_000028	11	1	7	9	4	0	4	5	9	5	5	1	5	11	8	16	8	6	15	12
HoiH23_orphan_21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
HoiH23_PlH23_000031	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
HoiH23_PlH23_000032	0	0	0	0	0	0	0	1	0	0	0	0	3	2	0	4	0	1	3	1
HoiH23_PlH23_000034	4	5	4	3	2	0	1	6	1	2	4	2	5	6	3	12	2	3	9	13
HoiH23_PlH23_000036	2	5	4	0	1	0	1	1	1	5	1	1	3	1	0	8	0	2	4	1
HoiH23_PlH23_000038	3	0	9	1	0	0	0	3	0	4	1	0	1	8	4	4	3	0	6	8
HoiH23_PlH23_000040	5	2	7	3	3	4	3	2	2	1	1	1	7	5	4	9	5	5	5	3
HoiH23_PlH23_000042	4	2	1	2	2	0	1	3	5	3	1	0	3	3	0	4	0	4	1	0
HoiH23_PlH23_000043	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
HoiH23_PlH23_000044	47	32	1	5	43	43	106	47	65	31	55	43	75	51	40	202	44	38	100	93
HoiH23_PlH23_000045	15	10	11	10	7	14	17	7	16	11	14	9	24	9	10	26	13	16	34	22
HoiH23_PlH23_000047	4	4	0	4	3	4	6	9	3	5	5	2	3	6	2	4	8	3	8	4
HoiH23_PlH23_000048	23	21	19	10	13	15	14	10	18	9	19	13	14	36	8	27	9	6	27	33
HoiH23_PlH23_000050	19	3	9	11	7	7	7	10	3	5	2	5	13	19	7	17	9	8	8	19
HoiH23_PlH23_000052	4	1	7	2	7	1	2	2	2	3	3	5	3	7	4	16	4	2	5	13
HoiH23_PlH23_000054	3	0	15	6	16	14	8	7	5	6	7	20	18	15	7	23	11	11	8	14
HoiH23_PlH23_000055	90	64	86	69	72	74	46	43	49	36	48	54	66	75	63	138	40	112	97	140
HoiH23_PlH23_000057	17	20	14	20	25	28	9	21	12	11	15	25	36	30	14	38	19	21	45	29
HoiH23_PlH23_000059	13	7	13	14	13	4	12	8	9	9	9	6	11	24	17	30	10	10	23	31
HoiH23_PlH23_000061	2	6	8	6	1	5	3	3	6	1	4	2	2	11	3	6	3	0	15	8
HoiH23_orphan_22	1	0	0	5	0	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0
HoiH23_PlH23_000064	3	1	1	1	1	2	3	2	4	0	0	2	2	6	5	3	2	1	4	3
HoiH23_orphan_23	1	1	1	0	1	1	0	0	0	0	0	1	0	2	0	0	0	0	1	0
HoiH23_orphan_24	5	9	17	7	2	4	5	2	3	4	6	1	7	4	9	5	7	0	9	13
HoiH23_PlH23_000068	9	1	11	7	12	3	3	7	3	5	3	5	4	26	5	11	10	5	14	8
HoiH23_orphan_25	0	0	0	1	0	2	0	1	0	0	0	0	3	3	0	0	0	1	0	4
HoiH23_PlH23_000069	0	1	1	0	1	0	1	0	0	0	0	0	1	3	0	0	0	0	2	2
HoiH23_orphan_26	0	0	15	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	1	1
HoiH23_PlH23_000071	1	3	8	5	5	3	9	7	8	3	3	3	4	7	5	11	5	3	12	10
HoiH23_PlH23_000073	10	4	14	7	6	11	8	5	7	5	5	8	9	10	11	19	7	5	21	15
HoiH23_PlH23_000075	8	2	3	1	4	4	5	1	3	1	3	1	2	6	4	6	3	5	5	10
HoiH23_PlH23_000077	4	3	3	5	2	4	1	2	2	2	5	7	5	6	2	13	1	4	7	4
HoiH23_PlH23_000078	0	0	1	0	1	0	0	0	1	0	0	2	0	0	0	1	0	0	2	0
HoiH23_orphan_27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
HoiH23_PlH23_000080	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	4	0	1	0	0
HoiH23_PlH23_000082	9	13	19	4	23	13	4	8	8	9	13	8	13	34	10	21	10	14	24	36
HoiH23_PlH23_000084	180	209	663	199	133	169	114	342	74	82	82	109	180	246	153	391	80	155	210	399
HoiH23_PlH23_000087	1	1	3	0	0	0	0	0	0	0	1	0	3	0	2	0	2	1	0	0
HoiH23_PlH23_000089	1	3	8	1	0	6	6	1	1	4	0	0	4	3	3	7	8	0	3	9
HoiH23_PlH23_000091	0	6	1	2	1	0	1	0	11	7	17	0	0	3	0	1	0	0	9	1
HoiH23_PlH23_000092	2	0	7	3	3	1	2	3	4	3	3	7	5	10	1	9	5	0	12	8
HoiH23_orphan_28	0	1	9	7	5	0	4	9	5	0	1	1	3	5	1	10	5	0	10	7
HoiH23_PlH23_000095	1	1	2	0	2	1	2	1	0	2	0	3	2	25	5	4	1	0	3	4
HoiH23_orphan_29	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0
HoiH23_PlH23_000097	8	5	2	5	8	7	3	4	1	5	5	1	7	17	8	16	3	6	4	4
HoiH23_PlH23_000099	2	2	8	1	7	3	5	2	1	4	0	5	3	15	4	10	2	1	11	16
HoiH23_PlH23_000101	0	0	1	1	0	1	2	0	1	1	4	1	2	1	1	4	4	6	2	2
HoiH23_PlH23_000103	0	1	3	0	0	0	1	2	1	1	0	0	3	2	5	3	1	0	2	4
HoiH23_PlH23_000106	0	0	1	0	1	0	0	0	0	0	1	0	1	0	2	0	0	0	0	1
HoiH23_PlH23_000108	3	0	1	1	2	0	2	1	1	0	0	1	6	2	3	4	3	2	5	1
HoiH23_PlH23_000110	0	0	0	0	2	2	1	0	3	1	4	0	0	0	0	3	0	0	7	0
HoiH23_orphan_30	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	2	0
HoiH23_PlH23_000113	5	8	11	5	6	6	5	7	3	2	7	1	3	10	8	14	3	5	9	14
HoiH23_PlH23_000115	0	0	0	1	6	1	0	0	0	0	0	2	0	0	3	1	7	0	1	12
HoiH23_orphan_31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
HoiH23_PlH23_000116	9	3	5	18	7	2	0	3	1	5	0	0	0	2	2	125	0	18	2	73
HoiH23_PlH23_000117	12	2	11	19	5	0	0	2	3	3	0	1	0	3	2	132	2	11	9	90
HoiH23_PlH23_000118	0	0	3	4	0	1	0	1	0	0	0	0	1	1	0	25	0	1	0	17
HoiH23_PlH23_000119	4	5	6	2	3	2	1	8	3	1	6	5	3	13	10	19	1	3	18	40
HoiH23_PlH23_000122	0	0	0	0	97	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0
HoiH23_PlH23_000124	1	0	4	0	0	1	1	0	0	0	1	0	0	1	0	9	0	2	1	4
HoiH23_PlH23_000125	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	22	0	0	1	0
HoiH23_PlH23_000126	3	0	0	0	3	0	1	1	1	0	1	0	0	1	0	3	1	4	3	2
HoiH23_PlH23_000129	10	10	10	4	8	7	9	11	7	5	10	3	7	23	10	15	10	6	27	20
HoiH23_PlH23_000132	2	2	2	0	3	1	0	1	0	0	1	2	4	2	3	5	4	0	1	3
HoiH23_orphan_32	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0
HoiH23_PlH23_000135	2	4	13	9	12	16	17	19	11	13	14	15	21	10	6	20	10	28	40	34
HoiH23_PlH23_000136	0	1	1	0	2	2	0	3	1	1	1	0	1	7	3	4	1	0	4	1
HoiH23_PlH23_000137	3	5	1	1	2	2	1	0	1	2	1	3	1	4	0	5	3	2	1	8
HoiH23_PlH23_000139	2	1	4	1	1	1	0	1	4	1	2	3	1	6	2	3	0	1	8	3
HoiH23_PlH23_000141	0	0	1	0	1	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0
HoiH23_PlH23_000142	0	5	0	1	1	3	0	0	0	1	2	0	1	2	2	1	1	0	3	0
HoiH23_PlH23_000144	12	3	2	4	1	2	2	4	0	2	3	0	2	1	1	7	2	1	7	3
HoiH23_orphan_33	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0
HoiH23_PlH23_000150	4	7	4	3	8	3	4	11	5	3	3	2	6	6	2	11	6	4	12	7
HoiH23_PlH23_000151	3	1	5	2	2	1	1	1	1	0	2	1	3	3	4	7	3	5	14	1
HoiH23_orphan_34	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
HoiH23_PlH23_000170	29	17	6	6	10	7	6	13	8	10	9	7	5	18	7	21	6	4	18	22
HoiH23_PlH23_000171	3	1	0	0	0	0	0	0	0	0	0	3	1	3	1	0	0	0	1	4
HoiH23_PlH23_000173	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
HoiH23_PlH23_000175	16	13	10	7	10	2	7	13	16	8	25	4	4	106	26	27	10	4	82	62
HoiH23_orphan_35	0	0	0	0	8	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4
HoiH23_PlH23_000178	0	0	0	0	40	0	16	0	0	1	0	0	0	0	0	2	1	0	1	8
HoiH23_PlH23_000179	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HoiH23_PlH23_000180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0
HoiH23_PlH23_000181	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	8	7
HoiH23_PlH23_000182	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HoiH23_PlH23_000183	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HoiH23_orphan_36	2	1	1	0	4	1	3	3	0	0	1	0	2	6	3	3	1	3	6	3
HoiH23_PlH23_000708	8	6	40	12	51	48	55	27	17	23	25	15	33	50	63	44	75	5	185	129
HoiH23_PlH23_000709	16	17	69	26	65	44	23	39	40	32	53	20	25	53	41	32	63	3	213	104
HoiH23_PlH23_000710	1	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
HoiH23_PlH23_000713	10	10	11	7	8	7	5	13	3	4	6	7	10	13	10	17	6	6	26	14
HoiH23_PlH23_000716	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
HoiH23_PlH23_000721	0	0	1	0	0	0	0	1	0	0	1	0	1	2	0	1	0	0	0	2
HoiH23_PlH23_000722	7	3	1	2	0	0	1	2	1	0	1	1	1	4	1	3	0	1	0	1
HoiH23_PlH23_000724	2	0	1	0	0	0	1	0	0	0	0	0	0	2	0	2	0	0	0	2
HoiH23_PlH23_000732	8	5	8	8	5	1	6	9	3	3	3	3	9	12	2	14	5	10	6	20
HoiH23_PlH23_000734	0	0	2	0	1	3	1	0	0	0	0	0	0	1	0	0	0	1	2	1
HoiH23_PlH23_000736	3	1	7	2	2	1	4	2	1	0	0	1	0	6	2	0	2	2	3	2
HoiH23_PlH23_000739	0	1	5	0	3	3	1	1	1	1	0	1	2	4	3	2	3	0	1	5
HoiH23_PlH23_000741	6	3	4	0	3	1	1	3	4	1	1	6	8	10	2	6	3	10	12	15
HoiH23_PlH23_000748	0	1	10	3	6	7	1	1	1	5	3	3	5	9	12	7	1	4	13	3
HoiH23_PlH23_000749	6	3	12	3	11	4	6	9	6	1	6	7	9	7	7	16	5	5	15	9
HoiH23_PlH23_000753	1	2	5	3	4	7	6	3	3	2	2	2	6	6	2	3	2	2	4	5
HoiH23_PlH23_000754	0	0	0	2	2	3	0	2	1	0	0	0	1	0	1	2	2	5	4	5
HoiH23_PlH23_000755	0	0	0	0	0	0	1	0	42	25	48	4	2	0	0	0	1	0	15	1
HoiH23_PlH23_000757	3	1	0	3	3	1	1	1	1	0	2	4	2	3	2	2	1	1	5	2
HoiH23_PlH23_000759	2	2	7	2	2	3	3	1	3	5	6	2	3	14	6	10	4	5	6	9
HoiH23_PlH23_000761	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HoiH23_PlH23_000763	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
HoiH23_PlH23_000765	1	0	7	8	6	5	3	2	5	5	5	5	3	2	10	10	8	7	19	22
HoiH23_PlH23_000769	0	0	0	2	1	2	0	0	1	0	0	2	3	3	0	2	1	0	3	6
HoiH23_PlH23_000770	1	3	42	4	7	17	5	13	31	41	43	8	8	7	14	11	11	4	15	18
HoiH23_PlH23_000771	0	0	1	4	1	7	4	0	0	0	0	0	8	0	0	3	0	1	32	0
HoiH23_PlH23_000774	5	2	7	5	3	7	7	3	4	9	6	3	5	9	5	9	4	4	6	9
HoiH23_PlH23_000776	1	3	7	1	6	0	5	3	6	2	2	3	5	8	4	2	1	2	6	5
HoiH23_PlH23_000779	1	4	2	4	4	8	2	3	0	2	1	3	4	16	3	5	2	2	10	15
HoiH23_PlH23_000781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
HoiH23_PlH23_000782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
HoiH23_PlH23_000784	4	2	1	0	0	1	1	2	0	0	1	0	0	6	2	5	0	1	3	1
HoiH23_PlH23_000785	8	5	7	5	3	3	5	4	4	4	6	5	4	13	10	10	7	4	11	16
HoiH23_PlH23_000787	1	2	3	2	1	1	2	0	4	1	5	1	0	1	4	4	0	5	5	7
HoiH23_PlH23_000789	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	2	2
HoiH23_PlH23_000791	10	4	11	5	9	6	3	5	9	8	9	1	6	6	3	16	7	18	11	13
HoiH23_PlH23_000793	1	1	0	0	3	2	1	1	0	0	0	2	2	2	1	5	0	0	1	6
HoiH23_PlH23_000797	4	4	9	4	2	1	0	4	2	2	2	3	3	5	4	11	3	2	6	4
HoiH23_PlH23_000799	0	0	0	3	2	0	1	0	5	5	6	2	2	14	11	2	0	0	37	1
HoiH23_PlH23_000707	1	0	2	0	2	4	6	4	2	3	0	1	3	1	3	7	1	1	4	10
HoiH23_orphan_38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
HoiH23_PlH23_000711	0	0	1	0	0	0	2	1	0	0	0	1	0	0	0	0	1	0	1	1
HoiH23_PlH23_000712	3	2	5	3	5	1	0	2	1	4	1	1	1	1	3	11	2	3	4	9
HoiH23_PlH23_000714	0	0	4	0	0	0	1	0	0	0	0	0	0	0	2	1	1	0	1	2
HoiH23_PlH23_000715	7	12	23	2	12	7	14	11	10	4	8	4	8	36	8	12	5	12	35	15
