OG_318	69	76	82	1.0
OG_319	78	96	110	1.0
OG_320	75	82	119	1.0
OG_324	73	75	88	1.0
OG_325	80	106	120	1.0
OG_326	78	98	112	0.9609
OG_327	75	85	101	1.0
OG_328	73	75	81	1.0
OG_329	74	87	102	1.0
OG_330	79	103	161	1.0
OG_331	75	85	98	1.0
OG_332	73	84	98	1.0
OG_333	79	108	138	1.0
OG_334	75	93	104	0.979
OG_335	71	77	85	1.0
OG_336	76	84	101	0.9768
OG_337	69	80	93	1.0
OG_341	72	78	80	1.0
OG_343	77	90	107	1.0
OG_344	78	92	113	1.0
OG_345	74	102	179	0.9845
OG_347	74	79	81	1.0
OG_349	71	79	86	1.0
OG_350	78	93	136	0.9998
OG_351	75	86	96	1.0
OG_352	80	134	158	1.0
OG_354	79	94	122	1.0
OG_355	68	71	81	0.9734
OG_356	75	93	112	1.0
OG_360	75	79	105	0.9805
OG_361	64	88	122	0.9245
OG_362	77	96	107	1.0
OG_364	67	80	88	1.0
OG_365	67	72	81	1.0
OG_366	74	91	96	1.0
OG_367	74	93	111	1.0
OG_368	78	93	125	1.0
OG_371	76	96	109	0.9807
OG_372	72	79	84	0.975
OG_373	79	110	122	0.9636
OG_374	78	113	128	0.9703
OG_375	81	85	109	1.0
OG_376	71	82	94	1.0
OG_379	74	77	86	1.0
OG_380	65	68	69	1.0
OG_381	72	82	88	0.9804
OG_382	75	83	87	1.0
OG_386	70	77	91	1.0
OG_387	62	68	75	0.9776
OG_388	79	108	121	1.0
OG_389	77	86	118	0.9546
OG_391	73	101	112	1.0
OG_394	73	97	106	1.0
OG_398	62	77	88	1.0
OG_399	76	99	126	1.0
OG_400	76	90	100	0.9566
OG_401	78	87	157	1.0
OG_406	75	81	96	1.0
OG_407	67	69	77	1.0
OG_408	73	87	98	1.0
OG_410	75	130	139	1.0
OG_412	64	73	86	1.0
OG_413	77	84	99	0.9768
OG_414	75	104	126	0.9851
OG_415	66	67	76	1.0
OG_416	74	82	100	1.0
OG_417	73	75	84	1.0
OG_420	75	86	123	1.0
OG_422	79	86	107	1.0
OG_424	79	89	104	1.0
OG_425	81	109	189	1.0
OG_426	75	87	99	1.0
OG_427	75	77	89	1.0
OG_428	77	88	103	1.0
OG_429	72	83	86	1.0
OG_430	76	84	98	1.0
OG_431	76	87	97	0.9551
OG_432	72	75	83	1.0
OG_433	72	118	148	1.0
OG_434	70	85	99	1.0
OG_436	74	83	96	1.0
OG_438	69	71	82	1.0
OG_439	68	83	101	1.0
OG_441	76	107	124	1.0
OG_442	78	96	119	1.0
OG_443	65	91	108	1.0
OG_444	61	64	66	1.0
OG_445	75	81	91	1.0
OG_446	69	75	79	1.0
OG_447	71	99	112	1.0
OG_448	70	78	82	1.0
OG_449	67	69	73	1.0
OG_451	61	63	66	1.0
OG_453	69	91	105	0.9922
OG_456	79	94	115	1.0
OG_457	75	95	118	0.92
OG_458	78	104	120	1.0
OG_459	70	87	100	1.0
OG_460	76	79	96	0.9773
OG_464	76	89	112	1.0
OG_469	74	80	91	1.0
OG_470	79	110	122	0.982
OG_471	70	84	97	1.0
OG_472	65	75	85	0.9503
OG_473	72	83	102	1.0
OG_475	81	89	98	1.0
OG_476	66	79	96	0.9877
OG_480	77	85	130	0.9908
OG_482	72	87	98	1.0
OG_485	66	69	77	1.0
OG_486	66	78	93	0.975
OG_487	78	88	106	1.0
OG_488	74	79	82	0.9292
OG_489	74	80	93	0.9275
OG_490	77	95	122	1.0
OG_491	70	82	109	0.953
OG_492	63	81	93	0.9781
OG_493	74	92	111	1.0
OG_494	73	83	100	1.0
OG_495	77	87	100	1.0
OG_496	72	76	84	1.0
OG_497	77	90	104	0.9566
OG_498	76	82	105	1.0
OG_500	71	81	88	1.0
OG_501	73	85	105	0.9779
OG_502	76	105	118	1.0
OG_504	77	84	93	1.0
OG_505	73	76	86	1.0
OG_506	80	96	120	1.0
OG_507	79	102	123	1.0
OG_508	78	87	101	1.0
OG_509	69	81	90	0.9775
OG_510	75	87	92	1.0
OG_512	74	81	93	1.0
OG_513	79	104	130	0.9987
OG_514	77	84	100	1.0
OG_516	61	65	66	1.0
OG_517	80	129	160	0.9855
OG_518	63	109	132	1.0
OG_519	61	98	107	1.0
OG_520	70	79	88	1.0
OG_521	66	78	87	1.0
OG_522	74	83	114	1.0
OG_523	76	85	93	0.9773
OG_524	71	78	84	0.9747
OG_526	67	75	93	1.0
OG_528	75	90	104	0.9788
OG_532	73	80	85	1.0
OG_533	72	73	85	1.0
OG_534	70	72	82	1.0
OG_535	75	84	96	1.0
OG_536	74	86	102	1.0
OG_537	67	70	73	1.0
OG_538	81	112	143	0.9356
OG_539	76	100	120	1.0
OG_540	75	80	100	1.0
OG_541	77	87	109	1.0
OG_542	74	78	88	1.0
OG_544	66	91	96	0.9385
OG_545	75	83	92	1.0
OG_546	64	68	70	1.0
OG_550	79	90	121	1.0
OG_551	74	83	92	0.9812
OG_554	71	81	84	0.9586
OG_555	75	90	106	1.0
OG_556	61	72	116	0.9726
OG_557	78	93	98	0.9208
OG_558	72	91	146	1.0
OG_560	74	85	97	1.0
OG_561	72	85	97	1.0
OG_562	73	80	88	1.0
OG_563	75	86	93	1.0
OG_564	78	84	95	1.0
OG_566	65	70	111	1.0
OG_567	65	73	82	0.9874
OG_568	75	93	108	1.0
OG_570	73	87	100	1.0
OG_571	70	84	98	0.9839
OG_572	80	87	97	1.0
OG_574	64	70	77	0.9718
OG_575	73	117	150	1.0
OG_577	75	81	95	1.0
OG_578	76	90	115	1.0
OG_579	77	81	89	1.0
OG_581	77	81	95	1.0
OG_582	64	70	75	1.0
OG_584	75	85	111	0.9563
OG_585	77	106	138	0.9872
OG_587	70	95	103	1.0
OG_589	68	76	87	1.0
OG_590	72	86	97	1.0
OG_592	76	96	107	1.0
OG_594	74	92	110	0.9785
OG_596	76	86	110	0.977
OG_598	79	114	122	1.0
OG_602	76	99	108	1.0
OG_603	76	91	108	1.0
OG_604	63	64	85	1.0
OG_606	73	92	98	1.0
OG_607	71	76	91	1.0
OG_608	78	90	109	1.0
OG_610	75	89	95	1.0
OG_611	78	100	115	0.9545
OG_613	62	67	75	1.0
OG_614	61	66	72	0.9762
OG_615	76	95	122	1.0
OG_616	75	89	106	1.0
OG_617	76	84	124	1.0
OG_619	67	74	113	1.0
OG_620	74	84	98	1.0
OG_621	77	106	148	0.963
OG_622	75	87	91	1.0
OG_623	71	80	98	1.0
OG_624	81	103	122	0.9798
OG_625	62	122	139	0.9837
OG_627	71	87	103	0.9334
OG_630	81	104	118	1.0
OG_631	77	85	101	1.0
OG_633	75	80	86	1.0
OG_636	71	81	86	1.0
OG_638	74	85	96	0.9779
OG_639	71	83	102	1.0
OG_643	73	95	111	1.0
OG_644	62	69	77	1.0
OG_645	64	82	92	0.9759
OG_646	78	103	118	1.0
OG_647	72	76	91	1.0
OG_648	79	113	135	1.0
OG_649	70	81	90	1.0
OG_650	69	80	95	0.9763
OG_652	67	72	74	1.0
OG_653	77	84	95	1.0
OG_655	71	73	80	0.9228
OG_656	72	85	111	0.9779
OG_659	81	91	100	1.0
OG_661	77	86	121	1.0
OG_662	69	82	90	1.0
OG_664	78	99	132	0.9814
OG_665	61	61	66	1.0
OG_668	72	74	78	1.0
OG_669	74	81	88	0.9731
OG_670	75	148	159	1.0
OG_671	78	91	100	0.9802
OG_672	73	92	104	0.9044
OG_673	62	63	69	1.0
OG_674	74	78	90	1.0
OG_676	67	70	79	1.0
OG_678	69	70	76	1.0
OG_679	69	88	95	0.9781
OG_680	80	92	108	1.0
OG_681	71	91	129	1.0
OG_682	70	81	98	1.0
OG_683	67	76	82	0.9561
OG_685	71	80	90	1.0
OG_687	78	83	89	1.0
OG_688	70	79	91	1.0
OG_689	65	69	83	0.9834
OG_690	79	98	123	1.0
OG_691	68	103	107	1.0
OG_693	74	91	114	0.9968
OG_694	78	86	111	1.0
OG_695	76	82	99	1.0
OG_696	76	87	98	1.0
OG_697	75	91	106	0.9568
OG_700	68	73	82	1.0
OG_701	72	80	102	1.0
OG_702	68	76	83	0.9586
OG_703	66	79	87	1.0
OG_704	76	86	108	1.0
OG_705	66	67	81	0.9733
OG_708	70	85	101	0.9331
OG_709	78	90	115	1.0
OG_710	71	77	89	0.9757
OG_712	76	82	90	1.0
OG_713	71	78	83	1.0
OG_715	74	78	87	1.0
OG_716	68	82	105	1.0
OG_717	74	83	88	0.9533
OG_718	77	86	97	0.9546
OG_719	80	95	110	1.0
OG_720	77	83	95	1.0
OG_722	76	80	94	1.0
OG_723	73	84	103	1.0
OG_725	67	72	78	0.9652
OG_728	79	93	110	1.0
OG_732	71	83	94	1.0
OG_733	73	84	96	1.0
OG_735	75	96	106	1.0
OG_736	67	74	85	1.0
OG_737	74	79	88	1.0
OG_738	63	70	84	1.0
OG_739	73	114	127	0.9783
OG_740	77	84	91	1.0
OG_741	65	68	76	1.0
OG_742	68	76	82	1.0
OG_744	79	91	105	1.0
OG_745	76	84	92	1.0
OG_747	77	83	89	1.0
OG_748	71	79	87	0.95
OG_750	71	83	88	1.0
OG_751	72	75	88	0.9795
OG_752	76	84	92	1.0
OG_753	79	101	133	0.9804
OG_754	68	80	103	0.9332
OG_756	74	83	94	0.9824
OG_757	71	84	96	1.0
OG_758	74	94	117	0.9044
OG_759	73	76	91	1.0
OG_760	77	92	102	1.0
OG_762	75	86	94	1.0
OG_765	75	85	98	1.0
OG_766	69	78	94	1.0
OG_767	73	85	99	0.9109
OG_768	78	85	98	1.0
OG_769	76	85	106	0.9538
OG_771	77	80	93	1.0
OG_772	61	66	74	0.9646
OG_773	80	93	110	1.0
OG_774	77	91	144	1.0
OG_776	75	94	106	0.9053
OG_777	77	92	99	1.0
OG_780	69	81	100	1.0
OG_781	71	81	88	1.0
OG_782	69	77	82	1.0
OG_783	80	90	110	1.0
OG_784	61	72	81	1.0
OG_785	76	104	142	1.0
OG_786	78	81	91	1.0
OG_789	79	101	114	1.0
OG_790	66	77	88	1.0
OG_792	78	85	94	1.0
OG_793	78	92	99	1.0
OG_794	75	82	104	1.0
OG_795	71	87	106	0.9775
OG_798	72	76	82	1.0
OG_800	72	92	114	0.9842
OG_802	68	72	94	1.0
OG_803	77	78	93	1.0
OG_804	77	87	105	1.0
OG_805	70	79	84	0.9796
OG_806	75	95	130	1.0
OG_807	76	90	106	1.0
OG_808	77	86	90	0.9557
OG_809	74	84	116	1.0
OG_811	70	91	104	1.0
OG_813	71	75	86	1.0
OG_818	76	120	149	1.0
OG_822	75	101	114	1.0
OG_823	77	84	98	1.0
OG_824	76	131	153	0.9852
OG_825	75	84	112	1.0
OG_826	79	93	100	1.0
OG_827	75	100	111	1.0
OG_828	79	99	108	1.0
OG_830	80	97	110	1.0
OG_831	64	70	74	1.0
OG_833	79	110	151	1.0
OG_834	71	76	81	0.9744
OG_836	69	84	95	1.0
OG_837	79	97	114	1.0
OG_838	73	80	89	1.0
OG_839	73	75	80	1.0
OG_842	79	97	105	1.0
OG_844	68	151	166	0.929
OG_846	67	73	80	1.0
OG_847	80	88	104	1.0
OG_849	80	87	96	1.0
OG_850	75	80	88	0.9263
OG_852	64	71	80	1.0
OG_853	78	86	93	1.0
OG_854	74	86	92	1.0
OG_855	71	77	82	1.0
OG_856	61	82	91	1.0
OG_860	78	102	117	0.9616
OG_861	78	90	98	0.9853
OG_862	78	90	106	1.0
OG_865	79	92	108	1.0
OG_866	80	91	103	1.0
OG_867	76	85	88	1.0
OG_868	75	84	104	0.9765
OG_869	75	83	94	1.0
OG_871	64	64	75	1.0
OG_872	70	77	122	1.0
OG_873	70	78	79	1.0
OG_874	72	104	117	1.0
OG_875	79	89	101	1.0
OG_876	77	85	99	1.0
OG_880	74	89	97	1.0
OG_881	67	71	87	1.0
OG_883	72	85	98	1.0
OG_884	74	82	97	1.0
OG_887	70	81	96	1.0
OG_890	62	88	108	0.9809
OG_891	69	100	111	1.0
OG_892	76	81	98	1.0
OG_893	74	78	103	0.975
OG_895	74	81	87	1.0
OG_897	65	69	70	1.0
OG_898	66	75	81	1.0
OG_899	76	85	96	1.0
OG_900	77	97	113	1.0
OG_901	72	86	98	0.9948
OG_902	74	77	83	1.0
OG_903	69	77	87	1.0
OG_904	79	87	108	1.0
OG_905	74	84	90	1.0
OG_906	75	82	86	1.0
OG_908	73	84	134	1.0
OG_909	66	74	82	1.0
OG_910	74	77	85	1.0
OG_911	64	74	77	1.0
OG_912	63	77	78	1.0
OG_913	78	99	121	1.0
OG_914	66	74	91	1.0
OG_915	71	79	87	0.9854
OG_918	78	93	106	1.0
OG_919	68	74	84	1.0
OG_921	70	77	101	1.0
OG_922	77	85	102	1.0
OG_923	64	84	90	1.0
OG_924	64	66	69	0.9599
OG_926	74	90	113	1.0
OG_928	77	87	109	1.0
OG_929	70	91	112	0.9783
OG_930	80	113	150	1.0
OG_932	76	96	121	1.0
OG_934	76	83	88	1.0
OG_936	81	121	137	1.0
OG_938	73	102	121	0.9658
OG_939	77	82	95	1.0
OG_940	71	73	87	1.0
OG_941	79	88	101	1.0
OG_943	76	83	86	1.0
OG_944	79	95	116	1.0
OG_945	71	74	81	1.0
OG_946	78	87	112	1.0
OG_947	65	66	71	1.0
OG_949	76	85	90	1.0
OG_952	65	77	85	1.0
OG_953	74	94	102	0.9321
OG_954	66	74	86	1.0
OG_955	80	113	131	1.0
OG_956	79	89	99	1.0
OG_957	78	106	131	0.943
OG_958	72	100	111	1.0
OG_959	79	88	109	1.0
OG_960	78	91	132	1.0
OG_961	76	97	139	0.9828
OG_962	62	68	74	1.0
OG_963	76	98	114	0.9449
OG_964	74	92	106	1.0
OG_965	79	103	122	0.9821
OG_966	75	79	95	1.0
OG_967	78	93	112	0.9586
OG_968	61	77	78	1.0
OG_969	77	90	120	1.0
OG_970	80	94	124	1.0
OG_973	78	94	108	0.9387
OG_974	69	75	82	1.0
OG_975	78	88	93	1.0
OG_976	76	92	110	1.0
OG_977	79	88	109	1.0
OG_979	72	92	124	1.0
OG_980	68	84	89	1.0
OG_981	66	71	76	1.0
OG_982	78	96	117	1.0
OG_985	73	88	103	1.0
OG_986	68	75	80	1.0
OG_987	75	77	83	1.0
OG_988	72	74	81	1.0
OG_989	76	81	89	0.9901
OG_992	67	86	99	0.9152
OG_993	71	80	90	0.9316
OG_994	76	92	111	0.9589
OG_995	79	99	120	0.9435
OG_996	70	72	77	1.0
OG_997	76	82	101	1.0
OG_998	73	84	102	1.0
OG_999	74	83	92	1.0
OG_1000	75	82	98	1.0
OG_1003	73	79	82	1.0
OG_1004	72	82	91	1.0
OG_1005	75	120	128	0.9825
OG_1007	76	90	99	1.0
OG_1009	69	73	82	1.0
OG_1010	72	79	88	1.0
OG_1011	61	69	71	1.0
OG_1012	74	75	80	1.0
OG_1015	73	75	88	1.0
OG_1016	67	70	73	1.0
OG_1017	79	121	154	1.0
OG_1018	72	75	82	1.0
OG_1019	72	79	95	1.0
OG_1020	77	82	92	1.0
OG_1021	79	107	134	1.0
OG_1022	78	83	101	1.0
OG_1024	77	83	102	1.0
OG_1025	79	102	135	0.9608
OG_1027	75	78	86	1.0
OG_1028	74	105	130	0.9815
OG_1029	74	79	87	1.0
OG_1031	76	93	109	0.9177
OG_1033	78	86	102	1.0
OG_1034	80	102	124	1.0
OG_1035	74	81	87	1.0
OG_1036	70	81	102	1.0
OG_1038	77	95	109	0.9798
OG_1040	76	79	90	1.0
OG_1041	75	91	103	1.0
OG_1043	77	94	142	1.0
OG_1045	65	68	84	1.0
OG_1047	76	90	105	1.0
OG_1048	77	108	202	1.0
OG_1049	70	84	89	1.0
OG_1050	78	89	99	1.0
OG_1052	76	93	109	1.0
OG_1053	81	101	133	0.9622
OG_1059	67	70	82	0.9764
OG_1061	78	85	93	1.0
OG_1062	79	86	105	1.0
OG_1063	68	71	81	1.0
OG_1064	74	81	95	1.0
OG_1066	75	76	94	1.0
OG_1067	74	77	89	1.0
OG_1071	71	74	83	0.9778
OG_1072	79	94	117	1.0
OG_1073	75	79	94	1.0
OG_1074	67	72	78	0.9726
OG_1075	70	76	85	1.0
OG_1076	77	82	86	1.0
OG_1077	70	79	89	1.0
OG_1079	75	83	93	1.0
OG_1080	78	89	120	1.0
OG_1081	73	82	92	1.0
OG_1082	69	78	95	1.0
OG_1083	69	93	108	0.979
OG_1085	81	97	104	1.0
OG_1086	79	99	121	1.0
OG_1088	61	69	73	0.9727
OG_1089	79	84	93	1.0
OG_1090	71	79	82	1.0
OG_1092	61	69	82	0.9714
OG_1093	70	72	78	1.0
OG_1096	73	78	84	1.0
OG_1097	66	81	88	1.0
OG_1098	69	85	94	0.9969
OG_1099	71	74	87	0.9737
OG_1100	79	91	119	1.0
OG_1101	77	91	113	1.0
OG_1102	74	86	120	1.0
OG_1103	76	81	90	1.0
OG_1105	77	91	120	1.0
OG_1107	70	79	90	1.0
OG_1108	72	79	88	0.9981
OG_1109	76	83	102	1.0
OG_1110	75	92	106	1.0
OG_1111	73	110	132	0.9738
OG_1113	77	82	114	1.0
OG_1114	76	78	90	1.0
OG_1115	63	76	81	0.974
OG_1116	77	86	90	1.0
OG_1117	77	82	82	1.0
OG_1118	64	69	111	1.0
OG_1120	72	97	112	1.0
OG_1121	68	79	82	1.0
OG_1123	61	70	75	1.0
OG_1124	74	94	99	0.9584
OG_1125	80	107	146	1.0
OG_1127	73	86	89	1.0
OG_1130	70	74	83	1.0
OG_1131	73	173	192	0.9884
OG_1132	64	73	81	1.0
OG_1133	76	85	93	0.9689
OG_1136	77	85	101	1.0
OG_1138	71	74	100	1.0
OG_1139	62	78	93	1.0
OG_1140	74	84	96	0.9765
OG_1141	73	78	82	1.0
OG_1142	68	85	89	0.977
OG_1144	66	69	77	1.0
OG_1145	75	86	97	1.0
OG_1146	77	90	108	0.9586
OG_1147	77	90	98	1.0
OG_1148	73	87	97	0.9548
OG_1151	73	82	96	1.0
OG_1152	74	80	100	1.0
OG_1154	70	85	95	0.9361
OG_1155	63	64	71	1.0
OG_1156	80	97	106	1.0
OG_1157	76	84	96	1.0
OG_1159	75	79	94	1.0
OG_1160	64	67	76	1.0
OG_1161	76	88	99	1.0
OG_1163	61	83	88	1.0
OG_1164	78	79	92	1.0
OG_1166	75	87	100	1.0
OG_1167	72	82	89	1.0
OG_1168	63	78	94	0.9607
OG_1169	69	74	82	1.0
OG_1170	68	71	77	1.0
OG_1173	71	75	85	1.0
OG_1174	71	76	84	1.0
OG_1176	62	71	74	1.0
OG_1178	69	78	80	1.0
OG_1180	73	87	97	1.0
OG_1182	81	107	145	0.9284
OG_1184	78	115	146	1.0
OG_1185	77	81	87	1.0
OG_1186	71	101	107	1.0
OG_1187	67	73	89	0.9981
OG_1188	79	94	127	1.0
OG_1191	76	81	99	1.0
OG_1192	74	81	88	1.0
OG_1193	69	79	89	1.0
OG_1194	71	84	97	0.9765
OG_1195	77	83	104	0.9762
OG_1197	64	66	75	1.0
OG_1200	75	89	110	1.0
OG_1201	64	69	73	1.0
OG_1203	78	89	103	0.9561
OG_1205	65	74	80	0.9737
OG_1206	71	74	86	1.0
OG_1207	73	84	97	1.0
OG_1208	77	101	112	1.0
OG_1209	70	78	92	1.0
OG_1210	68	77	81	1.0
OG_1212	61	62	65	1.0
OG_1214	78	81	96	1.0
OG_1217	71	76	81	1.0
OG_1218	71	74	78	1.0
OG_1219	72	79	84	0.975
OG_1220	64	73	77	1.0
OG_1221	68	73	78	1.0
OG_1222	74	80	94	1.0
OG_1223	63	66	67	1.0
OG_1224	68	73	78	1.0
OG_1225	78	95	123	0.9794
OG_1226	73	92	112	1.0
OG_1227	74	83	91	1.0
OG_1229	63	69	84	1.0
OG_1231	78	89	103	1.0
OG_1232	68	70	89	1.0
OG_1234	74	91	97	0.9783
OG_1235	79	93	106	1.0
OG_1236	80	102	146	1.0
OG_1237	66	83	86	1.0
OG_1238	81	102	125	1.0
OG_1240	79	85	111	1.0
OG_1241	76	80	98	1.0
OG_1242	72	77	85	0.9747
OG_1243	75	86	93	1.0
OG_1245	75	83	98	1.0
OG_1247	75	88	99	1.0
OG_1248	75	85	101	0.9826
OG_1249	67	75	104	0.9604
OG_1250	70	84	110	0.9857
OG_1251	72	74	89	1.0
OG_1252	75	98	115	0.9463
OG_1253	77	87	96	1.0
OG_1254	61	65	80	0.9697
OG_1255	76	86	114	1.0
OG_1258	74	85	93	1.0
OG_1259	75	85	98	1.0
OG_1260	73	79	91	1.0
OG_1261	69	71	80	0.9485
OG_1262	76	85	93	1.0
OG_1263	77	84	90	1.0
OG_1264	74	98	118	1.0
OG_1266	70	71	78	1.0
OG_1267	74	84	108	0.9785
OG_1268	78	88	106	1.0
OG_1272	69	73	80	1.0
OG_1279	75	106	114	0.9633
OG_1281	72	81	82	1.0
OG_1282	68	79	86	1.0
OG_1285	71	73	75	1.0
OG_1286	61	75	75	1.0
OG_1288	73	75	81	1.0
OG_1289	69	82	83	1.0
OG_1290	66	67	76	1.0
OG_1291	76	82	101	0.9551
OG_1292	75	90	101	0.9353
OG_1294	68	79	93	0.9546
OG_1297	77	92	109	1.0
OG_1298	64	71	76	1.0
OG_1299	80	87	98	0.9789
OG_1300	72	85	113	1.0
OG_1304	75	91	101	0.9783
OG_1305	77	94	103	1.0
OG_1306	76	84	98	1.0
OG_1307	76	90	111	1.0
OG_1308	80	98	120	1.0
OG_1309	77	81	88	1.0
OG_1310	73	82	93	0.981
OG_1311	78	84	97	1.0
OG_1313	76	99	106	0.9415
OG_1314	61	67	77	0.9421
OG_1315	64	73	76	1.0
OG_1317	62	64	68	1.0
OG_1318	76	86	97	1.0
OG_1321	77	86	94	1.0
OG_1322	73	80	86	1.0
OG_1323	77	99	120	1.0
