term	pval	ontology	fg	oe	symbol	size
GO:0005634 | nucleus	2.2e-08	CC	599	1.62661235573659	20	0.459656466151237
GO:0003689 | DNA clamp loader activity	2.4e-08	MF	10	10.3092783505155	20	1.00659240297836
GO:0019774 | proteasome core complex, beta-subunit co...	4.1e-08	CC	9	11.5384615384615	20	1.03060560193939
GO:0000785 | chromatin	4.9e-08	CC	70	2.16116085211485	20	0.5785214706509
GO:0071004 | U2-type prespliceosome	8.1e-08	CC	11	8.08823529411765	20	0.952813610727727
GO:0090204 | protein localization to nuclear pore	8.4e-08	BP	6	21.4285714285714	20	1.15368679416964
GO:0000243 | commitment complex	1.2e-07	CC	7	15.5555555555556	20	1.09173509893147
GO:0016607 | nuclear speck	1.5e-07	CC	47	2.29044834307992	20	0.599933747588797
GO:0140662 | ATP-dependent protein folding chaperone	1.9e-07	MF	12	6.70391061452514	20	0.909025970513347
GO:1905907 | negative regulation of amyloid fibril fo...	3.3e-07	BP	8	11.1111111111111	20	1.02262284864004
GO:0000381 | regulation of alternative mRNA splicing,...	3.4e-07	BP	13	5.80357142857143	20	0.873896638037173
GO:1904851 | positive regulation of establishment of ...	3.4e-07	BP	9	9.27835051546392	20	0.983600922718701
GO:0032299 | ribonuclease H2 complex	3.7e-07	CC	6	18.1818181818182	20	1.12233564966357
GO:0003729 | mRNA binding	4.3e-07	MF	53	2.97418630751964	20	0.688017565110029
GO:0017116 | single-stranded DNA helicase activity	5.8e-07	MF	13	5.55555555555556	20	0.862975952675794
GO:0006364 | rRNA processing	6.2e-07	BP	67	3.21034978437949	20	0.711724914300021
GO:1990498 | mitotic spindle microtubule	6.7e-07	CC	10	7.46268656716418	20	0.934288607248955
GO:0006268 | DNA unwinding involved in DNA replicatio...	6.9e-07	BP	13	5.46218487394958	20	0.85870041064991
GO:0016272 | prefoldin complex	8.9e-07	CC	8	9.87654320987654	20	0.997298835912934
GO:0005697 | telomerase holoenzyme complex	1.4e-06	CC	15	8.02139037433155	20	0.950920423862682
Pro_isomerase	1.43052481327996e-06	Pfam	9	10494	20	2.00522843084331
GO:0000932 | P-body	1.6e-06	CC	19	3.61216730038023	20	0.746838574793168
GO:0006335 | DNA replication-dependent nucleosome ass...	1.8e-06	BP	6	14.2857142857143	20	1.07466364969964
GO:0000462 | maturation of SSU-rRNA from tricistronic...	1.8e-06	BP	16	4.1343669250646	20	0.785117199937063
GO:0001651 | dense fibrillar component	1.8e-06	CC	6	14.2857142857143	20	1.07466364969964
GO:0008250 | oligosaccharyltransferase complex	1.9e-06	CC	9	7.69230769230769	20	0.941305820492556
GO:1990501 | exon-exon junction subcomplex mago-y14	1.9e-06	CC	5	20	20	1.14062701864544
GO:0031428 | box C/D RNP complex	2.1e-06	CC	7	10.9375	20	1.0192733029126
GO:0071541 | eukaryotic translation initiation factor...	2.6e-06	CC	8	8.69565217391304	20	0.969176020981941
GO:0051290 | protein heterotetramerization	2.8e-06	BP	7	10.6060606060606	20	1.01269645228587
GO:0042393 | histone binding	2.9e-06	MF	32	2.47869868319132	20	0.627872388350918
GO:0002199 | zona pellucida receptor complex	2.9e-06	CC	7	10.4477611940298	20	1.00946680842583
GO:0001731 | formation of translation preinitiation c...	3.2e-06	BP	8	8.51063829787234	20	0.964345442977901
GO:0005665 | RNA polymerase II, core complex	3.5e-06	CC	9	7.2	20	0.925922511029551
GO:0106068 | SUMO ligase complex	5.1e-06	CC	9	6.87022900763359	20	0.914861308496299
GO:0002183 | cytoplasmic translational initiation	5.9e-06	BP	16	8.16326530612245	20	0.9549156566417
GO:1990948 | ubiquitin ligase inhibitor activity	6.5e-06	MF	7	9.45945945945946	20	0.987859463832422
GO:0006413 | translational initiation	7.1e-06	BP	36	4.7808764940239	20	0.824322463946353
GO:0005844 | polysome	7.1e-06	CC	34	5.37974683544304	20	0.854846090685259
CBFD_NFYB_HMF	8.01021477389366e-06	Pfam	6	15449.5	20	2.04668376372507
Ribosomal_L7Ae	8.01021477389366e-06	Pfam	6	15449.5	20	2.04668376372507
GO:0034513 | box H/ACA snoRNA binding	8.6e-06	MF	6	11.5384615384615	20	1.03060560193939
GO:0031429 | box H/ACA snoRNP complex	9.1e-06	CC	6	11.3207547169811	20	1.02658432716599
GO:0006260 | DNA replication	9.6e-06	BP	82	3.5823503713412	20	0.744424650121941
GO:0000974 | Prp19 complex	1e-05	CC	9	6.33802816901408	20	0.895518936179615
GO:1903934 | positive regulation of DNA primase activ...	1.2e-05	BP	6	10.9090909090909	20	1.01871907849485
GO:0006272 | leading strand elongation	1.2e-05	BP	6	10.9090909090909	20	1.01871907849485
GO:0006231 | dTMP biosynthetic process	1.2e-05	BP	6	10.9090909090909	20	1.01871907849485
LZ3wCH	1.24099358405899e-05	Pfam	4	30899	20	2.11894889611803
NAC	1.24099358405899e-05	Pfam	4	30899	20	2.11894889611803
NTF2	1.24099358405899e-05	Pfam	4	30899	20	2.11894889611803
GO:0005850 | eukaryotic translation initiation factor...	1.3e-05	CC	6	10.7142857142857	20	1.01487103780601
GO:0061077 | chaperone-mediated protein folding	1.4e-05	BP	15	3.71287128712871	20	0.754791291646291
GO:0001650 | fibrillar center	1.6e-05	CC	24	2.66075388026608	20	0.651923848443715
GO:0032040 | small-subunit processome	1.6e-05	CC	15	3.66748166259169	20	0.751244268562722
GO:0006269 | DNA replication, synthesis of RNA primer	1.7e-05	BP	6	10.3448275862069	20	1.00733472928352
GO:0005658 | alpha DNA polymerase:primase complex	1.7e-05	CC	6	10.3448275862069	20	1.00733472928352
GO:0071006 | U2-type catalytic step 1 spliceosome	1.8e-05	CC	8	6.83760683760684	20	0.913730882287439
GO:0004748 | ribonucleoside-diphosphate reductase act...	1.9e-05	MF	4	21.0526315789474	20	1.15035055108221
GO:0005971 | ribonucleoside-diphosphate reductase com...	2e-05	CC	4	21.0526315789474	20	1.15035055108221
GO:0003755 | peptidyl-prolyl cis-trans isomerase acti...	2.5e-05	MF	11	4.64135021097046	20	0.81648290805633
GO:0005813 | centrosome	2.6e-05	CC	72	1.64458656920968	20	0.464819039196283
GO:2000622 | regulation of nuclear-transcribed mRNA c...	2.8e-05	BP	7	7.69230769230769	20	0.941305820492556
GO:0008541 | proteasome regulatory particle, lid subc...	2.9e-05	CC	7	7.60869565217391	20	0.938781237918985
GO:0003682 | chromatin binding	3.3e-05	MF	54	1.78630499503804	20	0.501951803109772
Clathrin_lg_ch	3.58165726205139e-05	Pfam	3	46348.5	20	2.16010085028813
Ctf8	3.58165726205139e-05	Pfam	3	46348.5	20	2.16010085028813
Metallophos_2	3.58165726205139e-05	Pfam	3	46348.5	20	2.16010085028813
NUDIX_2	3.58165726205139e-05	Pfam	3	46348.5	20	2.16010085028813
PAC4	3.58165726205139e-05	Pfam	3	46348.5	20	2.16010085028813
Prp19	3.58165726205139e-05	Pfam	3	46348.5	20	2.16010085028813
GO:0034421 | post-translational protein acetylation	3.7e-05	BP	4	18.1818181818182	20	1.12233564966357
GO:0043111 | replication fork arrest	3.7e-05	BP	4	18.1818181818182	20	1.12233564966357
GO:1990189 | peptide-serine-N-acetyltransferase activ...	3.7e-05	MF	4	18.1818181818182	20	1.12233564966357
GO:0070182 | DNA polymerase binding	3.7e-05	MF	9	5.42168674698795	20	0.856816445570036
GO:1990723 | cytoplasmic periphery of the nuclear por...	3.8e-05	CC	4	18.1818181818182	20	1.12233564966357
GO:0005854 | nascent polypeptide-associated complex	3.8e-05	CC	4	18.1818181818182	20	1.12233564966357
GO:0031298 | replication fork protection complex	3.8e-05	CC	4	18.1818181818182	20	1.12233564966357
GO:1904667 | negative regulation of ubiquitin protein...	3.9e-05	BP	6	9.09090909090909	20	0.979084937501224
GO:0090661 | box H/ACA telomerase RNP complex	3.9e-05	CC	5	11.9047619047619	20	1.03716956855575
GO:0000027 | ribosomal large subunit assembly	4.8e-05	BP	11	4.31372549019608	20	0.796776320383751
GO:0051225 | spindle assembly	5e-05	BP	27	2.72452068617558	20	0.659765192832808
GO:0061574 | ASAP complex	5.6e-05	CC	5	11.1111111111111	20	1.02262284864004
GO:0008622 | epsilon DNA polymerase complex	5.6e-05	CC	5	11.1111111111111	20	1.02262284864004
GO:0007339 | binding of sperm to zona pellucida	5.7e-05	BP	9	5.17241379310345	20	0.844803682021288
GO:1900087 | positive regulation of G1/S transition o...	6.4e-05	BP	11	4.18250950570342	20	0.788312715023973
HMG_box	6.97379563614226e-05	Pfam	8	7490.66666666667	20	1.9683801643671
GO:0051168 | nuclear export	7e-05	BP	33	2.9023746701847	20	0.68025985857623
GO:0000413 | protein peptidyl-prolyl isomerization	7.3e-05	BP	9	5	20	0.83604425979491
GO:0050821 | protein stabilization	7.6e-05	BP	26	2.31316725978648	20	0.603495680794631
CSN8_PSD8_EIF3K	8.20732123377293e-05	Pfam	4	20599.3333333333	20	2.07698174409505
DNA_pol_E_B	8.20732123377293e-05	Pfam	4	20599.3333333333	20	2.07698174409505
XPG_I	8.20732123377293e-05	Pfam	4	20599.3333333333	20	2.07698174409505
GO:2000975 | positive regulation of pro-B cell differ...	8.3e-05	BP	3	27.2727272727273	20	1.1982189155415
GO:0031439 | positive regulation of mRNA cleavage	8.3e-05	BP	3	27.2727272727273	20	1.1982189155415
GO:0099631 | postsynaptic endocytic zone cytoplasmic ...	8.4e-05	CC	3	27.2727272727273	20	1.1982189155415
GO:0035145 | exon-exon junction complex	8.6e-05	CC	13	7.64705882352941	20	0.939943844561239
GO:0007004 | telomere maintenance via telomerase	8.8e-05	BP	20	4.01606425702811	20	0.777046107321994
Mago_nashi	8.81431539902563e-05	Pfam	3	37078.8	20	2.13755132579487
SIMPL	8.81431539902563e-05	Pfam	3	37078.8	20	2.13755132579487
GO:0043021 | ribonucleoprotein complex binding	9.3e-05	MF	45	3.26323422770123	20	0.716692575376286
GO:0006334 | nucleosome assembly	9.4e-05	BP	19	4.57831325301205	20	0.81283793233383
GO:0031369 | translation initiation factor binding	1e-04	MF	11	3.98550724637681	20	0.774908770819512
GO:0031386 | protein tag	1e-04	MF	5	10	20	1
GO:0000800 | lateral element	1e-04	CC	8	5.40540540540541	20	0.856053895264186
GO:0005829 | cytosol	1e-04	CC	321	1.42844428622286	20	0.393526754123974
GO:0008097 | 5S rRNA binding	0.00011	MF	8	5.36912751677852	20	0.854344028234335
GO:0019843 | rRNA binding	0.00011	MF	30	4.51127819548872	20	0.808887884330429
GO:1990062 | RPAP3/R2TP/prefoldin-like complex	0.00011	CC	7	6.30630630630631	20	0.894301437563196
XPG_N	0.000116586022904493	Pfam	4	19014.7692307692	20	2.06859639829642
GO:0000028 | ribosomal small subunit assembly	0.00012	BP	9	4.71204188481675	20	0.820493231045569
GO:0070034 | telomerase RNA binding	0.00013	MF	8	5.26315789473684	20	0.849262267528218
GO:0030578 | PML body organization	0.00014	BP	5	9.43396226415094	20	0.987265989860498
GO:0000454 | snoRNA guided rRNA pseudouridine synthes...	0.00014	BP	5	9.43396226415094	20	0.987265989860498
GO:0010498 | proteasomal protein catabolic process	0.00015	BP	57	1.7587164455415	20	0.495172520077883
GO:0006406 | mRNA export from nucleus	0.00015	BP	14	3.16027088036117	20	0.706911811653454
GO:0003697 | single-stranded DNA binding	0.00015	MF	26	2.67765190525232	20	0.654029141600596
GO:0016605 | PML body	0.00016	CC	14	3.1390134529148	20	0.704835567324817
Prefoldin	0.00016051809084604	Pfam	4	17656.5714285714	20	2.06080236210887
PCI	0.000162319742819812	Pfam	7	7724.75	20	1.97177190187705
GO:0006284 | base-excision repair	0.00017	BP	13	3.30788804071247	20	0.72079872497904
GO:0048478 | replication fork protection	0.00018	BP	5	9.09090909090909	20	0.979084937501224
GO:1901998 | toxin transport	0.00018	BP	10	4.0650406504065	20	0.780426097011511
GO:0035861 | site of double-strand break	0.00018	CC	18	2.65878877400295	20	0.651677709008189
GO:0070180 | large ribosomal subunit rRNA binding	0.00021	MF	6	6.81818181818182	20	0.913054531905666
Prefoldin_2	0.000215266917255404	Pfam	4	16479.4666666667	20	2.05351969854104
Sld5	0.000215266917255404	Pfam	4	16479.4666666667	20	2.05351969854104
GO:0000244 | spliceosomal tri-snRNP complex assembly	0.00022	BP	6	6.74157303370786	20	0.910363248235961
GO:0006401 | RNA catabolic process	0.00023	BP	43	2.56869772998805	20	0.640088276663731
GO:0071162 | CMG complex	0.00023	CC	7	5.6	20	0.864978628063261
GO:0120099 | procentriole replication complex	0.00023	CC	5	8.62068965517241	20	0.967234206784004
GO:0004523 | RNA-DNA hybrid ribonuclease activity	0.00024	MF	4	12.1212121212121	20	1.04093518119529
GO:0044614 | nuclear pore cytoplasmic filaments	0.00025	CC	4	12.1212121212121	20	1.04093518119529
GO:0033597 | mitotic checkpoint complex	0.00025	CC	4	12.1212121212121	20	1.04093518119529
GO:2000001 | regulation of DNA damage checkpoint	0.00027	BP	9	4.22535211267606	20	0.79111497647345
GO:0001673 | male germ cell nucleus	0.00027	CC	13	3.15533980582524	20	0.70643197568747
E2F_TDP	0.000282277361116596	Pfam	4	15449.5	20	2.04668376372507
GO:0043248 | proteasome assembly	0.00029	BP	7	5.38461538461538	20	0.855075837401233
GO:0098794 | postsynapse	0.00029	CC	70	1.60624139513538	20	0.453663767678244
DUF1761	0.000298956141404786	Pfam	3	26484.8571428571	20	2.10309239804845
GO:0042274 | ribosomal small subunit biogenesis	3e-04	BP	33	4.15617128463476	20	0.786570681789495
GO:1990825 | sequence-specific mRNA binding	3e-04	MF	6	6.38297872340426	20	0.897230960669517
GO:0001824 | blastocyst development	0.00032	BP	23	2.23300970873786	20	0.590669629583594
GO:0098894 | extrinsic component of presynaptic endoc...	0.00035	CC	4	11.1111111111111	20	1.02262284864004
MitMem_reg	0.000363033703917617	Pfam	4	14540.7058823529	20	2.04024152736226
JAB	0.000376925486734847	Pfam	6	8060.60869565217	20	1.97645334848204
GO:0004019 | adenylosuccinate synthase activity	0.00039	MF	3	17.6470588235294	20	1.11654481922643
GO:0032556 | pyrimidine deoxyribonucleotide binding	0.00039	MF	3	17.6470588235294	20	1.11654481922643
GO:0010621 | negative regulation of transcription by ...	4e-04	BP	3	17.6470588235294	20	1.11654481922643
GO:0032212 | positive regulation of telomere maintena...	4e-04	BP	9	4.01785714285714	20	0.777170824918925
GO:0042273 | ribosomal large subunit biogenesis	0.00042	BP	31	4.16666666666667	20	0.787266637352552
GO:0045876 | positive regulation of sister chromatid ...	0.00043	BP	7	5.07246376811594	20	0.839773156044548
PPP1R35_C	0.000436088004047068	Pfam	2	61798	20	2.18882946344017
GO:0046601 | positive regulation of centriole replica...	0.00044	BP	5	7.57575757575758	20	0.937777195710234
GO:0005852 | eukaryotic translation initiation factor...	0.00044	CC	13	8.17610062893082	20	0.955272855254657
DEK_C	0.000470883864743304	Pfam	3	23174.25	20	2.08925960276637
EF1_GNE	0.000470883864743304	Pfam	3	23174.25	20	2.08925960276637
NOP5NT	0.000470883864743304	Pfam	3	23174.25	20	2.08925960276637
ubiquitin	0.000482974729454598	Pfam	8	5682.57471264368	20	1.93766487153922
GO:0034501 | protein localization to kinetochore	0.00049	BP	7	4.9645390070922	20	0.834193579068358
GO:0007098 | centrosome cycle	5e-04	BP	25	2.67379679144385	20	0.653550608445528
GO:0006301 | postreplication repair	0.00053	BP	9	3.87931034482759	20	0.76730341101055
GO:0000470 | maturation of LSU-rRNA	0.00053	BP	13	4.39189189189189	20	0.801655562724976
GO:0044209 | AMP salvage	0.00055	BP	7	4.86111111111111	20	0.828695087422996
GO:0070979 | protein K11-linked ubiquitination	0.00057	BP	9	3.82978723404255	20	0.763658724279104
Histone	0.00057616737158352	Pfam	5	9363.33333333333	20	1.99284482197734
GO:0000502 | proteasome complex	6e-04	CC	40	7.36648250460405	20	0.9312680396852
GO:1904874 | positive regulation of telomerase RNA lo...	0.00062	BP	4	9.52380952380952	20	0.98934862456571
GO:0003730 | mRNA 3'-UTR binding	0.00066	MF	13	2.87610619469027	20	0.677351398828891
Clat_adaptor_s	0.000663960451873196	Pfam	5	9087.94117647059	20	1.98958928106219
GO:0071208 | histone pre-mRNA DCP binding	0.00067	MF	3	15.7894736842105	20	1.09469980075217
eIF-1a	0.000695342431230373	Pfam	3	20599.3333333333	20	2.07698174409505
Rad60-SLD	0.000695342431230373	Pfam	3	20599.3333333333	20	2.07698174409505
GO:0001741 | XY body	0.00072	CC	7	4.66666666666667	20	0.81792834708095
GO:0003684 | damaged DNA binding	0.00074	MF	15	2.59965337954939	20	0.644139306283936
GO:0004298 | threonine-type endopeptidase activity	8e-04	MF	4	9.09090909090909	20	0.979084937501224
GO:0043137 | DNA replication, removal of RNA primer	0.00081	BP	4	9.09090909090909	20	0.979084937501224
GO:0002862 | negative regulation of inflammatory resp...	0.00081	BP	4	9.09090909090909	20	0.979084937501224
GO:0000811 | GINS complex	0.00083	CC	4	8.88888888888889	20	0.974088023513593
GO:1990414 | replication-born double-strand break rep...	0.00093	BP	5	6.49350649350649	20	0.901376324940664
GO:0072711 | cellular response to hydroxyurea	0.00093	BP	5	6.49350649350649	20	0.901376324940664
GO:0031297 | replication fork processing	0.00093	BP	12	2.9126213592233	20	0.681383907950937
GO:0002039 | p53 binding	0.00097	MF	13	2.75423728813559	20	0.663325978439522
GO:0034512 | box C/D RNA binding	0.00106	MF	3	13.6363636363636	20	1.06522231196002
GO:0030629 | U6 snRNA 3'-end binding	0.00106	MF	3	13.6363636363636	20	1.06522231196002
GO:0008623 | CHRAC	0.00106	CC	4	8.51063829787234	20	0.964345442977901
GO:1900365 | positive regulation of mRNA polyadenylat...	0.00107	BP	3	13.6363636363636	20	1.06522231196002
GO:1904046 | negative regulation of vascular endothel...	0.00107	BP	3	13.6363636363636	20	1.06522231196002
GO:1990120 | messenger ribonucleoprotein complex asse...	0.00107	BP	3	13.6363636363636	20	1.06522231196002
GO:0044838 | cell quiescence	0.00107	BP	3	13.6363636363636	20	1.06522231196002
GO:0006226 | dUMP biosynthetic process	0.00107	BP	3	13.6363636363636	20	1.06522231196002
GO:1903632 | positive regulation of aminoacyl-tRNA li...	0.00107	BP	3	13.6363636363636	20	1.06522231196002
GO:0007064 | mitotic sister chromatid cohesion	0.00109	BP	11	4.1044776119403	20	0.783107841315253
GO:0033186 | CAF-1 complex	0.00109	CC	3	13.6363636363636	20	1.06522231196002
GO:0030906 | retromer, cargo-selective complex	0.00109	CC	3	13.6363636363636	20	1.06522231196002
GO:0042382 | paraspeckles	0.00109	CC	3	13.6363636363636	20	1.06522231196002
GO:0045943 | positive regulation of transcription by ...	0.0011	BP	9	3.50194552529183	20	0.737773261990451
GO:0010485 | H4 histone acetyltransferase activity	0.00116	MF	7	4.29447852760736	20	0.795556682839318
GO:0016925 | protein sumoylation	0.00119	BP	8	3.80952380952381	20	0.762148733685246
GO:0016363 | nuclear matrix	0.00126	CC	14	2.56410256410256	20	0.639480564969336
COMM_domain	0.00126055785836789	Pfam	5	7922.82051282051	20	1.9745581321737
GO:0044388 | small protein activating enzyme binding	0.00129	MF	4	8	20	0.950310468737425
GO:0003720 | telomerase activity	0.00129	MF	4	8	20	0.950310468737425
APC1_C	0.0012900713317989	Pfam	2	41198.6666666667	20	2.14822791178406
Ribonuc_red_sm	0.0012900713317989	Pfam	2	41198.6666666667	20	2.14822791178406
RPA_C	0.0012900713317989	Pfam	2	41198.6666666667	20	2.14822791178406
WGG	0.0012900713317989	Pfam	2	41198.6666666667	20	2.14822791178406
Zwilch	0.0012900713317989	Pfam	2	41198.6666666667	20	2.14822791178406
TspO_MBR	0.00144293701369682	Pfam	4	10299.6666666667	20	2.00320322724384
GO:0016018 | cyclosporin A binding	0.00148	MF	5	5.81395348837209	20	0.874340639048907
GO:0097371 | MDM2/MDM4 family protein binding	0.00148	MF	5	5.81395348837209	20	0.874340639048907
GO:0000731 | DNA synthesis involved in DNA repair	0.00149	BP	9	3.35820895522388	20	0.725332830782211
GO:0000794 | condensed nuclear chromosome	0.00149	CC	21	3.25077399380805	20	0.715532512705632
GO:0004797 | thymidine kinase activity	0.00155	MF	3	12	20	1.03883648667518
GO:0050220 | prostaglandin-E synthase activity	0.00155	MF	3	12	20	1.03883648667518
GO:0015030 | Cajal body	0.00155	CC	9	3.33333333333333	20	0.723103550869678
GO:0003677 | DNA binding	0.00156	MF	122	1.54743784880771	20	0.435445995580787
GO:1903070 | negative regulation of ER-associated ubi...	0.00157	BP	3	12	20	1.03883648667518
GO:0009265 | 2'-deoxyribonucleotide biosynthetic proc...	0.00157	BP	12	10.0840336134454	20	1.00181549431774
GO:0140492 | metal-dependent deubiquitinase activity	0.00158	MF	6	4.7244094488189	20	0.821186659309372
CS	0.00158531654282354	Pfam	5	7536.34146341463	20	1.96905067675773
GO:1990077 | primosome complex	0.00159	CC	3	12	20	1.03883648667518
GO:0090666 | scaRNA localization to Cajal body	0.00162	BP	4	7.54716981132075	20	0.936901340444752
Histone_H2A_C	0.00173766988444804	Pfam	3	15449.5	20	2.04668376372507
Nop	0.00173766988444804	Pfam	3	15449.5	20	2.04668376372507
Ribosomal_60s	0.00173766988444804	Pfam	3	15449.5	20	2.04668376372507
GO:0001540 | amyloid-beta binding	0.00177	MF	8	3.58744394618834	20	0.744838991959862
GO:0051973 | positive regulation of telomerase activi...	0.00181	BP	8	3.57142857142857	20	0.743533434794819
GO:0030687 | preribosome, large subunit precursor	0.00188	CC	8	3.53982300884956	20	0.740932890243471
GO:0043968 | histone H2A acetylation	0.00192	BP	7	3.95480225988701	20	0.772738489822042
GO:0098505 | G-rich strand telomeric DNA binding	0.00196	MF	4	7.27272727272727	20	0.928276522289408
GO:0035368 | selenocysteine insertion sequence bindin...	0.00196	MF	4	7.27272727272727	20	0.928276522289408
GO:1990932 | 5.8S rRNA binding	0.00196	MF	4	7.27272727272727	20	0.928276522289408
GO:0007021 | tubulin complex assembly	0.00198	BP	4	7.27272727272727	20	0.928276522289408
GO:0008278 | cohesin complex	0.00203	CC	4	7.14285714285714	20	0.924051927286428
GST_N	0.00205058222476786	Pfam	7	5089.24705882353	20	1.92526713323729
GO:0044815 | DNA packaging complex	0.00212	CC	12	2.6431718061674	20	0.64971177701387
GTP_EFTU_D2	0.00218216900742129	Pfam	5	7022.5	20	1.96124749786293
GO:0004422 | hypoxanthine phosphoribosyltransferase a...	0.00224	MF	2	25	20	1.18234513094614
GO:0052657 | guanine phosphoribosyltransferase activi...	0.00224	MF	2	25	20	1.18234513094614
GO:0006178 | guanine salvage	0.00225	BP	2	25	20	1.18234513094614
GO:0045182 | translation regulator activity	0.00226	MF	43	4.31726907630522	20	0.797000073498044
GO:0006281 | DNA repair	0.00231	BP	93	2.16530849825378	20	0.579240692965087
GO:0017101 | aminoacyl-tRNA synthetase multienzyme co...	0.00231	CC	6	4.41176470588235	20	0.802877538615589
GO:0005640 | nuclear outer membrane	0.00236	CC	5	5.26315789473684	20	0.849262267528218
GO:1905323 | telomerase holoenzyme complex assembly	0.00239	BP	4	6.89655172413793	20	0.915768528485788
GO:0000724 | double-strand break repair via homologou...	0.00242	BP	33	2.28373702422145	20	0.598870681186949
GO:0101031 | chaperone complex	0.00244	CC	17	6.22710622710623	20	0.891227397658711
GO:0030122 | AP-2 adaptor complex	0.00245	CC	4	6.89655172413793	20	0.915768528485788
Acetyltransf_13	0.00254432609097728	Pfam	2	30899	20	2.11894889611803
ANAPC1	0.00254432609097728	Pfam	2	30899	20	2.11894889611803
