term	pval	ontology	fg	oe	symbol	size
GO:0004602 | glutathione peroxidase activity	0.00398	MF	2	22.2222222222222	20	1.16051173463462
GO:0051482 | positive regulation of cytosolic calcium...	0.00415	BP	3	9.375	20	0.985886036212988
GO:0007196 | adenylate cyclase-inhibiting G protein-c...	0.00419	BP	2	20	20	1.14062701864544
GO:0001779 | natural killer cell differentiation	0.00419	BP	2	20	20	1.14062701864544
GO:0006182 | cGMP biosynthetic process	0.00463	BP	2	20	20	1.14062701864544
GO:0001642 | group III metabotropic glutamate recepto...	0.00467	MF	2	20	20	1.14062701864544
GO:0070915 | lysophosphatidic acid receptor activity	0.00492	MF	2	20	20	1.14062701864544
GO:0004180 | carboxypeptidase activity	0.00496	MF	3	8.8235294117647	20	0.972441431489531
GO:0008270 | zinc ion binding	0.00505	MF	9	2.77777777777778	20	0.666106222184355
GO:0097550 | transcription preinitiation complex	0.00505	CC	2	18.1818181818182	20	1.12233564966357
GO:0032593 | insulin-responsive compartment	0.0053	CC	2	18.1818181818182	20	1.12233564966357
GO:0030791 | arsenite methyltransferase activity	0.00535	MF	1	100	20	1.4142135623731
NCD3G	0.00557470285770702	Pfam	3	1670.21621621622	20	1.79520825977288
GO:1904355 | positive regulation of telomere capping	0.00558	BP	2	18.1818181818182	20	1.12233564966357
GO:0060395 | SMAD protein signal transduction	0.00566	BP	3	8.33333333333333	20	0.959593014747594
GO:0060077 | inhibitory synapse	0.00582	CC	2	18.1818181818182	20	1.12233564966357
GO:0050908 | detection of light stimulus involved in ...	0.00609	BP	2	16.6666666666667	20	1.10537267453848
GO:0048169 | regulation of long-term neuronal synapti...	0.00661	BP	2	16.6666666666667	20	1.10537267453848
ZZ	0.00700084110424563	Pfam	2	3169.12820512821	20	1.87107985095807
GO:0070816 | phosphorylation of RNA polymerase II C-t...	0.00716	BP	2	15.3846153846154	20	1.08953505834239
GO:1905665 | positive regulation of calcium ion impor...	0.00716	BP	2	15.3846153846154	20	1.08953505834239
GO:0070212 | protein poly-ADP-ribosylation	0.00716	BP	2	15.3846153846154	20	1.08953505834239
Lig_chan-Glu_bd	0.0080835863322961	Pfam	2	2942.76190476191	20	1.86245942916614
GO:2000573 | positive regulation of DNA biosynthetic ...	0.00813	BP	3	7.31707317073171	20	0.929697476601893
GO:0043025 | neuronal cell body	0.00813	CC	9	2.57142857142857	20	0.640448643599976
Lig_chan	0.00846016421054856	Pfam	2	2874.32558139535	20	1.85971394577451
GO:0004383 | guanylate cyclase activity	0.00861	MF	2	14.2857142857143	20	1.07466364969964
GO:0042277 | peptide binding	0.00892	MF	7	2.99145299145299	20	0.689842143250261
GO:0000122 | negative regulation of transcription by ...	0.00958	BP	8	2.69360269360269	20	0.655998123225007
GO:0010811 | positive regulation of cell-substrate ad...	0.00987	BP	3	6.81818181818182	20	0.913054531905666
GO:0000976 | transcription cis-regulatory region bind...	0.00995	MF	8	2.68456375838926	20	0.654884511128251
