term	pval	ontology	fg	oe	symbol	size
GO:0042711 | maternal behavior	1.4e-06	BP	7	12.5	20	1.04733471870652
GO:0017046 | peptide hormone binding	1.5e-06	MF	14	6.45161290322581	20	0.89981570436935
HTH_Tnp_Tc5	1.51827828786686e-06	Pfam	5	14713.8095238095	20	2.04150070527195
GO:0009636 | response to toxic substance	1.7e-06	BP	11	6.28571428571429	20	0.893506931406763
GO:0007187 | G protein-coupled receptor signaling pat...	1.8e-06	BP	8	9.75609756097561	20	0.994623614543827
GO:0004879 | nuclear receptor activity	1.9e-06	MF	5	23.8095238095238	20	1.17335020756895
GO:0032926 | negative regulation of activin receptor ...	2e-06	BP	3	100	20	1.4142135623731
GO:0015643 | toxic substance binding	2.1e-06	MF	7	11.864406779661	20	1.03645840648437
GO:0098982 | GABA-ergic synapse	2.7e-06	CC	13	4.9618320610687	20	0.834051593720131
GO:0003085 | negative regulation of systemic arterial...	3.1e-06	BP	5	21.7391304347826	20	1.15639187489295
GO:0014061 | regulation of norepinephrine secretion	3.2e-06	BP	24	14.1176470588235	20	1.07226970503383
GO:0009986 | cell surface	3.3e-06	CC	28	2.6340545625588	20	0.648555908784218
Globin	3.83890030142164e-06	Pfam	5	12359.6	20	2.02287034079987
GO:0002553 | histamine secretion by mast cell	4.6e-06	BP	7	10.6060606060606	20	1.01269645228587
GO:0033138 | positive regulation of peptidyl-serine p...	5e-06	BP	7	10.4477611940298	20	1.00946680842583
GO:0070257 | positive regulation of mucus secretion	6.8e-06	BP	7	10	20	1
GO:0035590 | purinergic nucleotide receptor signaling...	7.3e-06	BP	28	15.6424581005587	20	1.09284262378548
GO:0000978 | RNA polymerase II cis-regulatory region ...	7.3e-06	MF	20	3.14465408805031	20	0.705388460364619
GO:0070165 | positive regulation of adiponectin secre...	1.2e-05	BP	6	11.7647058823529	20	1.03468887801392
GO:0004993 | G protein-coupled serotonin receptor act...	1.2e-05	MF	3	60	20	1.33347337820582
GO:0014068 | positive regulation of phosphatidylinosi...	1.4e-05	BP	8	7.40740740740741	20	0.932558969451795
GO:0070553 | nicotinic acid receptor activity	1.7e-05	MF	6	11.1111111111111	20	1.02262284864004
GO:0048712 | negative regulation of astrocyte differe...	2.1e-05	BP	4	23.5294117647059	20	1.17115800383624
LRR_8	2.74635912224009e-05	Pfam	17	1949.10204081633	20	1.81379011360612
GO:0031210 | phosphatidylcholine binding	3.3e-05	MF	7	7.86516853932584	20	0.946418529705195
GO:1900102 | negative regulation of endoplasmic retic...	3.7e-05	BP	4	21.0526315789474	20	1.15035055108221
GO:0031668 | cellular response to extracellular stimu...	3.7e-05	BP	15	3.44036697247706	20	0.732533118559902
GO:0050917 | sensory perception of umami taste	4.3e-05	BP	4	20	20	1.14062701864544
GO:0001614 | purinergic nucleotide receptor activity	4.5e-05	MF	6	9.375	20	0.985886036212988
GO:0017162 | aryl hydrocarbon receptor binding	4.6e-05	MF	4	20	20	1.14062701864544
GO:0045121 | membrane raft	4.8e-05	CC	21	2.67175572519084	20	0.653296830464155
FAD_binding_8	4.91800494478983e-05	Pfam	3	23174.25	20	2.08925960276637
Ferric_reduct	4.91800494478983e-05	Pfam	3	23174.25	20	2.08925960276637
NAD_binding_6	4.91800494478983e-05	Pfam	3	23174.25	20	2.08925960276637
GO:0050995 | negative regulation of lipid catabolic p...	5e-05	BP	6	9.23076923076923	20	0.982465212483774
GO:0030514 | negative regulation of BMP signaling pat...	5.4e-05	BP	6	9.09090909090909	20	0.979084937501224
GO:0008527 | taste receptor activity	5.4e-05	MF	4	19.047619047619	20	1.13130044488369
T-box	5.60044479459891e-05	Pfam	4	11236	20	2.01261315968309
GO:0021940 | positive regulation of cerebellar granul...	5.7e-05	BP	3	37.5	20	1.2546040282606
GO:0007218 | neuropeptide signaling pathway	7.9e-05	BP	6	8.45070422535211	20	0.962752772867764
GO:0098793 | presynapse	8.3e-05	CC	46	3.15500685871056	20	0.706399538292331
GO:2001013 | epithelial cell proliferation involved i...	8.5e-05	BP	6	8.33333333333333	20	0.959593014747594
GO:0050850 | positive regulation of calcium-mediated ...	9.3e-05	BP	7	6.66666666666667	20	0.907694189110142
HNOBA	9.32638376748975e-05	Pfam	6	4943.84	20	1.92199490296299
GABP-alpha	9.41101055335484e-05	Pfam	2	61798	20	2.18882946344017
CRAL_TRIO	0.000102927968393115	Pfam	5	6437.29166666667	20	1.95158991260567
bZIP_2	0.000110988142862465	Pfam	4	9507.38461538462	20	1.99450772457289
GO:0048185 | activin binding	0.00012	MF	3	30	20	1.21536877313829
GO:0033235 | positive regulation of protein sumoylati...	0.00013	BP	4	15.3846153846154	20	1.08953505834239
GO:0060020 | Bergmann glial cell differentiation	0.00013	BP	3	30	20	1.21536877313829
GO:0007200 | phospholipase C-activating G protein-cou...	0.00017	BP	13	5.03875968992248	20	0.838047520337365
GO:0046982 | protein heterodimerization activity	0.00017	MF	16	2.87769784172662	20	0.677528738190394
GO:0007197 | adenylate cyclase-inhibiting G protein-c...	0.00019	BP	2	100	20	1.4142135623731
GO:0016907 | G protein-coupled acetylcholine receptor...	0.00021	MF	2	66.6666666666667	20	1.35052165511861
GO:0014707 | branchiomeric skeletal muscle developmen...	0.00037	BP	2	66.6666666666667	20	1.35052165511861
GO:0030322 | stabilization of membrane potential	0.00037	BP	2	66.6666666666667	20	1.35052165511861
GO:0045234 | protein palmitoleylation	0.00037	BP	2	66.6666666666667	20	1.35052165511861
GO:1903661 | positive regulation of complement-depend...	0.00037	BP	2	66.6666666666667	20	1.35052165511861
GO:0048625 | myoblast fate commitment	0.00037	BP	2	66.6666666666667	20	1.35052165511861
GO:0071374 | cellular response to parathyroid hormone...	0.00037	BP	2	66.6666666666667	20	1.35052165511861
GO:0036122 | BMP binding	0.00037	MF	3	21.4285714285714	20	1.15368679416964
GO:0043576 | regulation of respiratory gaseous exchan...	4e-04	BP	5	8.06451612903226	20	0.952144062018855
GO:0008528 | G protein-coupled peptide receptor activ...	4e-04	MF	22	4.12757973733583	20	0.784662648400976
GO:0015271 | outward rectifier potassium channel acti...	0.00042	MF	2	66.6666666666667	20	1.35052165511861
GO:0022841 | potassium ion leak channel activity	0.00042	MF	2	66.6666666666667	20	1.35052165511861
GO:0030336 | negative regulation of cell migration	0.00044	BP	12	3.19148936170213	20	0.709924926397125
GO:0002687 | positive regulation of leukocyte migrati...	0.00047	BP	9	4	20	0.775925248543932
GO:0042752 | regulation of circadian rhythm	0.00048	BP	9	3.98230088495575	20	0.774683206408867
BrkDBD	0.000557401398813462	Pfam	2	30899	20	2.11894889611803
BTD	0.000557401398813462	Pfam	2	30899	20	2.11894889611803
LAG1-DNAbind	0.000557401398813462	Pfam	2	30899	20	2.11894889611803
Sclerostin	0.000557401398813462	Pfam	2	30899	20	2.11894889611803
GO:0009410 | response to xenobiotic stimulus	0.00058	BP	15	2.67379679144385	20	0.653550608445528
GO:0046541 | saliva secretion	0.00059	BP	3	17.6470588235294	20	1.11654481922643
GO:0014054 | positive regulation of gamma-aminobutyri...	0.00062	BP	2	50	20	1.30344543588752
GO:0001707 | mesoderm formation	0.00066	BP	5	7.2463768115942	20	0.927427039501633
GO:0010856 | adenylate cyclase activator activity	0.00069	MF	2	50	20	1.30344543588752
GO:0045665 | negative regulation of neuron differenti...	0.00079	BP	6	5.55555555555556	20	0.862975952675794
GO:0001968 | fibronectin binding	0.00081	MF	3	15.7894736842105	20	1.09469980075217
GO:0060732 | positive regulation of inositol phosphat...	0.00085	BP	5	6.84931506849315	20	0.914137377102349
GO:0001942 | hair follicle development	0.00086	BP	8	4.08163265306122	20	0.781558645039173
GO:2000170 | positive regulation of peptidyl-cysteine...	0.00092	BP	2	40	20	1.26572508520925
GO:0090238 | positive regulation of arachidonic acid ...	0.00092	BP	2	40	20	1.26572508520925
GO:0007634 | optokinetic behavior	0.00097	BP	4	9.09090909090909	20	0.979084937501224
GO:0043052 | thermotaxis	0.00097	BP	4	9.09090909090909	20	0.979084937501224
GO:0031143 | pseudopodium	0.001	CC	3	15	20	1.08447741288405
GO:0016492 | G protein-coupled neurotensin receptor a...	0.00104	MF	2	40	20	1.26572508520925
GO:1903206 | negative regulation of hydrogen peroxide...	0.00119	BP	5	6.32911392405063	20	0.895177587434793
GO:0051216 | cartilage development	0.00125	BP	8	3.84615384615385	20	0.764870349817001
GO:0050960 | detection of temperature stimulus involv...	0.00126	BP	4	8.51063829787234	20	0.964345442977901
GO:0045671 | negative regulation of osteoclast differ...	0.00126	BP	3	14.2857142857143	20	1.07466364969964
GO:0043235 | receptor complex	0.0013	CC	31	6.28803245436105	20	0.893596539024767
GO:0000977 | RNA polymerase II transcription regulato...	0.00137	MF	26	3.40760157273919	20	0.729690900324197
GO:0031594 | neuromuscular junction	0.0015	CC	9	3.38345864661654	20	0.727571902156933
GO:1902041 | regulation of extrinsic apoptotic signal...	0.00151	BP	4	8.16326530612245	20	0.9549156566417
GO:0006355 | regulation of transcription, DNA-templat...	0.00158	BP	72	2.22359481161211	20	0.589114294525191
GO:0016500 | protein-hormone receptor activity	0.00167	MF	8	3.6697247706422	20	0.75142098279682
GO:0045653 | negative regulation of megakaryocyte dif...	0.00171	BP	2	33.3333333333333	20	1.2340497337143
GO:0043025 | neuronal cell body	0.0018	CC	22	1.99275362318841	20	0.547223544293396
GO:0008020 | G protein-coupled photoreceptor activity	0.00182	MF	5	5.74712643678161	20	0.871464716277946
GO:0043559 | insulin binding	0.00191	MF	2	28.5714285714286	20	1.20662005438735
SAM_PNT	0.00191347968072586	Pfam	2	17656.5714285714	20	2.06080236210887
GO:1990913 | sperm head plasma membrane	0.002	CC	4	7.54716981132075	20	0.936901340444752
GO:0098900 | regulation of action potential	0.00213	BP	5	5.55555555555556	20	0.862975952675794
GO:1903966 | monounsaturated fatty acid biosynthetic ...	0.00218	BP	2	28.5714285714286	20	1.20662005438735
GO:0032588 | trans-Golgi network membrane	0.0022	CC	6	4.54545454545454	20	0.81091141265726
7tm_2	0.00236628492889489	Pfam	10	1775.80459770115	20	1.80260788195248
GO:0098592 | cytoplasmic side of apical plasma membra...	0.0024	CC	2	25	20	1.18234513094614
GO:0032280 | symmetric synapse	0.0024	CC	2	25	20	1.18234513094614
GO:0004768 | stearoyl-CoA 9-desaturase activity	0.00245	MF	2	25	20	1.18234513094614
GO:0032896 | palmitoyl-CoA 9-desaturase activity	0.00245	MF	2	25	20	1.18234513094614
GO:0008179 | adenylate cyclase binding	0.00245	MF	2	25	20	1.18234513094614
GO:0035773 | insulin secretion involved in cellular r...	0.00248	BP	5	5.37634408602151	20	0.854685354842403
Ion_trans_2	0.00253491289115186	Pfam	2	15449.5	20	2.04668376372507
GO:0032088 | negative regulation of NF-kappaB transcr...	0.0029	BP	8	3.36134453781513	20	0.725612175983446
EF-hand_5	0.00296435432093112	Pfam	4	4052.32786885246	20	1.8993958450889
GO:0044306 | neuron projection terminus	0.003	CC	9	3.06122448979592	20	0.697061818655396
GO:1990384 | hyaloid vascular plexus regression	0.00304	BP	4	6.66666666666667	20	0.907694189110142
GO:0001607 | neuromedin U receptor activity	0.00317	MF	3	10.3448275862069	20	1.00733472928352
GO:0042924 | neuromedin U binding	0.00317	MF	3	10.3448275862069	20	1.00733472928352
GO:0001708 | cell fate specification	0.0033	BP	5	5.05050505050505	20	0.838650588587684
GO:0070779 | D-aspartate import across plasma membran...	0.0033	BP	2	22.2222222222222	20	1.16051173463462
GO:0051482 | positive regulation of cytosolic calcium...	0.00353	BP	5	4.95049504950495	20	0.833455835994551
GO:1990698 | palmitoleoyltransferase activity	0.0037	MF	2	22.2222222222222	20	1.16051173463462
GO:0003050 | regulation of systemic arterial blood pr...	0.00394	BP	2	20	20	1.14062701864544
GO:0098712 | L-glutamate import across plasma membran...	0.00394	BP	2	20	20	1.14062701864544
GO:0050965 | detection of temperature stimulus involv...	0.00394	BP	2	20	20	1.14062701864544
GO:0007602 | phototransduction	0.00416	BP	5	4.76190476190476	20	0.823274380304696
GO:0007202 | activation of phospholipase C activity	0.00438	BP	4	6.06060606060606	20	0.884599375868022
GO:0050729 | positive regulation of inflammatory resp...	0.00445	BP	22	8.73015873015873	20	0.970062956740779
GO:0005525 | GTP binding	0.00446	MF	15	2.16450216450216	20	0.579101048560503
GO:0051281 | positive regulation of release of seques...	0.00457	BP	4	5.97014925373134	20	0.880900214909235
GO:0097151 | positive regulation of inhibitory postsy...	0.00463	BP	2	20	20	1.14062701864544
GO:0035116 | embryonic hindlimb morphogenesis	0.00517	BP	3	8.57142857142857	20	0.965946794792232
GO:0030278 | regulation of ossification	0.00517	BP	5	4.54545454545454	20	0.81091141265726
GO:0005502 | 11-cis retinal binding	0.00537	MF	4	5.71428571428571	20	0.870035603474769
GO:0050796 | regulation of insulin secretion	0.00546	BP	9	2.78637770897833	20	0.667113174137808
GO:0016055 | Wnt signaling pathway	0.00549	BP	14	2.18408736349454	20	0.582468888576395
TGFb_propeptide	0.00582335771594121	Pfam	2	10299.6666666667	20	2.00320322724384
GO:0071545 | inositol phosphate catabolic process	0.00585	BP	3	8.10810810810811	20	0.953372713398421
GO:0009994 | oocyte differentiation	0.00598	BP	6	3.7037037037037	20	0.754079727774864
GO:0000976 | transcription cis-regulatory region bind...	0.00615	MF	32	3.40788072417465	20	0.729715277388239
GO:0030449 | regulation of complement activation	0.00617	BP	2	16.6666666666667	20	1.10537267453848
GO:0046826 | negative regulation of protein export fr...	0.00617	BP	2	16.6666666666667	20	1.10537267453848
GO:0000122 | negative regulation of transcription by ...	0.00619	BP	18	1.931330472103	20	0.534655583295756
GO:0008188 | neuropeptide receptor activity	0.00625	MF	12	4.7244094488189	20	0.821186659309372
GO:0007190 | activation of adenylate cyclase activity	0.00627	BP	6	3.65853658536585	20	0.750538075207345
GO:0030594 | neurotransmitter receptor activity	0.00683	MF	15	13.8888888888889	20	1.06895626831444
GO:0050890 | cognition	0.00697	BP	15	2.81425891181989	20	0.670346216539714
GO:0071731 | response to nitric oxide	0.00702	BP	2	15.3846153846154	20	1.08953505834239
GO:0035983 | response to trichostatin A	0.00702	BP	2	15.3846153846154	20	1.08953505834239
GO:0071550 | death-inducing signaling complex assembl...	0.00702	BP	2	15.3846153846154	20	1.08953505834239
GO:0032715 | negative regulation of interleukin-6 pro...	0.0075	BP	6	3.52941176470588	20	0.740069137990073
GO:0046326 | positive regulation of glucose import	0.00758	BP	4	5.19480519480519	20	0.845913273424339
GO:0032281 | AMPA glutamate receptor complex	0.0077	CC	2	15.3846153846154	20	1.08953505834239
GO:0021542 | dentate gyrus development	0.0078	BP	3	7.31707317073171	20	0.929697476601893
GO:0003063 | negative regulation of heart rate by ace...	0.00795	BP	1	100	20	1.4142135623731
GO:1904695 | positive regulation of vascular associat...	0.00795	BP	1	100	20	1.4142135623731
GO:0043583 | ear development	0.00807	BP	11	2.34042553191489	20	0.607696328129854
GO:0031701 | angiotensin receptor binding	0.00818	MF	3	7.31707317073171	20	0.929697476601893
GO:0045879 | negative regulation of smoothened signal...	0.00823	BP	3	7.31707317073171	20	0.929697476601893
GO:0031789 | G protein-coupled acetylcholine receptor...	0.00842	MF	1	100	20	1.4142135623731
GO:0010647 | positive regulation of cell communicatio...	0.00853	BP	75	2.99281723862729	20	0.689985649657708
GO:0006939 | smooth muscle contraction	0.00853	BP	24	6.79886685552408	20	0.91237960100157
GO:0061355 | Wnt protein secretion	0.00885	BP	2	14.2857142857143	20	1.07466364969964
GO:0023056 | positive regulation of signaling	0.00905	BP	75	2.98092209856916	20	0.688731171516484
GOLD_2	0.00908785055689201	Pfam	2	8239.73333333333	20	1.97886663437233
GO:0001975 | response to amphetamine	0.00913	BP	3	6.97674418604651	20	0.918505742573271
GO:0005615 | extracellular space	0.0093	CC	19	1.81818181818182	20	0.509546180935307
GO:0090277 | positive regulation of peptide hormone s...	0.0094	BP	15	7.14285714285714	20	0.924051927286428
GO:0031989 | bombesin receptor signaling pathway	0.0096	BP	3	6.81818181818182	20	0.913054531905666
GO:0090290 | positive regulation of osteoclast prolif...	0.0096	BP	3	6.81818181818182	20	0.913054531905666
GO:0019722 | calcium-mediated signaling	0.00972	BP	14	4.04624277456647	20	0.77913537776529
GO:0060044 | negative regulation of cardiac muscle ce...	0.00984	BP	2	13.3333333333333	20	1.06063129154683
GO:0008306 | associative learning	0.00995	BP	5	3.84615384615385	20	0.764870349817001
