term	pval	ontology	fg	oe	symbol	size
GO:0038089 | positive regulation of cell migration by...	0.00187	BP	2	33.3333333333333	20	1.2340497337143
GO:0017128 | phospholipid scramblase activity	0.00193	MF	3	12	20	1.03883648667518
fn3	0.00195221010690911	Pfam	6	1693.09589041096	20	1.79685323706955
GO:0019433 | triglyceride catabolic process	0.00202	BP	3	12	20	1.03883648667518
GO:0030424 | axon	0.00204	CC	15	2.33281493001555	20	0.60653135626401
GO:0004806 | triglyceride lipase activity	0.00205	MF	3	12	20	1.03883648667518
GO:0005244 | voltage-gated ion channel activity	0.00208	MF	5	5.61797752808989	20	0.86578288138026
GO:1902476 | chloride transmembrane transport	0.00214	BP	3	12	20	1.03883648667518
GO:0019731 | antibacterial humoral response	0.00217	BP	2	28.5714285714286	20	1.20662005438735
GSH_synth_ATP	0.00217247333681843	Pfam	2	10299.6666666667	20	2.00320322724384
GSH_synthase	0.00217247333681843	Pfam	2	10299.6666666667	20	2.00320322724384
RAWUL	0.00217247333681843	Pfam	2	10299.6666666667	20	2.00320322724384
ZU5	0.00217247333681843	Pfam	2	10299.6666666667	20	2.00320322724384
GO:0035725 | sodium ion transmembrane transport	0.00218	BP	6	4.54545454545454	20	0.81091141265726
GO:0047372 | acylglycerol lipase activity	0.0023	MF	3	11.5384615384615	20	1.03060560193939
Peptidase_M1_N	0.00242448618417748	Pfam	4	2602.02105263158	20	1.84805595317428
GO:0005085 | guanyl-nucleotide exchange factor activi...	0.00245	MF	7	3.84615384615385	20	0.764870349817001
RhoGAP	0.00261473201876226	Pfam	4	2548.37113402062	20	1.84560631692826
GO:0042134 | rRNA primary transcript binding	0.00262	MF	2	25	20	1.18234513094614
GO:0005811 | lipid droplet	0.0028	CC	5	5.20833333333333	20	0.846580634846115
GO:0090630 | activation of GTPase activity	0.00298	BP	5	5.15463917525773	20	0.843918402495036
GO:0051968 | positive regulation of synaptic transmis...	0.00309	BP	3	10.3448275862069	20	1.00733472928352
GO:0034341 | response to interferon-gamma	0.00314	BP	4	6.66666666666667	20	0.907694189110142
GO:0016082 | synaptic vesicle priming	0.00324	BP	4	6.66666666666667	20	0.907694189110142
GO:0046485 | ether lipid metabolic process	0.00356	BP	3	10	20	1
GO:0106300 | protein-DNA covalent cross-linking repai...	0.0036	BP	2	22.2222222222222	20	1.16051173463462
Asp	0.00375970370328555	Pfam	3	3498	20	1.88250360030005
GO:0051019 | mitogen-activated protein kinase binding	0.00419	MF	3	9.375	20	0.985886036212988
NCD3G	0.00424024693461544	Pfam	4	2226.95495495496	20	1.82967522598003
GO:0006361 | transcription initiation from RNA polyme...	0.00444	BP	2	20	20	1.14062701864544
GO:0001786 | phosphatidylserine binding	0.00477	MF	3	8.8235294117647	20	0.972441431489531
GO:0042758 | long-chain fatty acid catabolic process	0.00489	BP	2	20	20	1.14062701864544
GO:0006729 | tetrahydrobiopterin biosynthetic process	0.00489	BP	2	20	20	1.14062701864544
GO:0033218 | amide binding	0.00509	MF	15	2.69299820466786	20	0.655923824755552
GO:0035023 | regulation of Rho protein signal transdu...	0.00516	BP	4	5.79710144927536	20	0.873619425488414
GO:0015349 | thyroid hormone transmembrane transporte...	0.0054	MF	3	8.57142857142857	20	0.965946794792232
Arrestin_C	0.00542127265157584	Pfam	4	2077.24369747899	20	1.82139711484322
GO:0014059 | regulation of dopamine secretion	0.00543	BP	4	5.71428571428571	20	0.870035603474769
GO:0005161 | platelet-derived growth factor receptor ...	0.00564	MF	2	18.1818181818182	20	1.12233564966357
Arrestin_N	0.00574749959518925	Pfam	4	2042.90909090909	20	1.81940898124509
GO:0034389 | lipid droplet organization	0.00589	BP	3	8.33333333333333	20	0.959593014747594
GO:0045178 | basal part of cell	0.00598	CC	9	2.73556231003039	20	0.661095009427049
GO:0006909 | phagocytosis	0.00608	BP	6	3.68098159509202	20	0.752305553601518
GO:0046074 | dTMP catabolic process	0.00637	BP	2	16.6666666666667	20	1.10537267453848
GO:0110016 | B-WICH complex	0.00638	CC	2	16.6666666666667	20	1.10537267453848
GO:0016594 | glycine binding	0.00669	MF	2	16.6666666666667	20	1.10537267453848
GO:0005544 | calcium-dependent phospholipid binding	0.00681	MF	3	7.89473684210526	20	0.94727908142366
GO:0070382 | exocytic vesicle	0.00686	CC	10	2.51256281407035	20	0.632547964921485
GO:0071222 | cellular response to lipopolysaccharide	0.0069	BP	5	4.23728813559322	20	0.791888879218476
GO:0046654 | tetrahydrofolate biosynthetic process	0.0069	BP	2	16.6666666666667	20	1.10537267453848
GO:0050731 | positive regulation of peptidyl-tyrosine...	0.0074	BP	4	5.26315789473684	20	0.849262267528218
GO:0043114 | regulation of vascular permeability	0.0074	BP	6	7.59493670886076	20	0.938362488110646
MFS_1	0.00810154112570705	Pfam	6	1261.18367346939	20	1.76090270599919
GO:0099563 | modification of synaptic structure	0.00839	BP	3	7.31707317073171	20	0.929697476601893
GO:0001540 | amyloid-beta binding	0.00841	MF	3	7.14285714285714	20	0.924051927286428
GO:0097110 | scaffold protein binding	0.00922	MF	4	4.93827160493827	20	0.832811486741935
GO:0042552 | myelination	0.0093	BP	5	3.93700787401575	20	0.771470209003602
Ion_trans	0.00931223530525623	Pfam	6	1223.72277227723	20	1.75718042383391
GO:0003014 | renal system process	0.00959	BP	4	4.8780487804878	20	0.829606014288858
GO:1901681 | sulfur compound binding	0.0098	MF	6	3.33333333333333	20	0.723103550869678
GO:0030050 | vesicle transport along actin filament	0.00984	BP	2	13.3333333333333	20	1.06063129154683
GO:0038160 | CXCL12-activated CXCR4 signaling pathway	0.00997	BP	1	100	20	1.4142135623731
GO:2000448 | positive regulation of macrophage migrat...	0.00997	BP	1	100	20	1.4142135623731
GO:1901327 | response to tacrolimus	0.00997	BP	1	100	20	1.4142135623731
GO:1905322 | positive regulation of mesenchymal stem ...	0.00997	BP	1	100	20	1.4142135623731
GO:0097169 | AIM2 inflammasome complex	0.00998	CC	1	100	20	1.4142135623731
GO:0072557 | IPAF inflammasome complex	0.00998	CC	1	100	20	1.4142135623731
