term	pval	ontology	fg	oe	symbol	size
GO:1905445 | positive regulation of clathrin coat ass...	2e-04	BP	3	25	20	1.18234513094614
GO:2000331 | regulation of terminal button organizati...	2e-04	BP	3	25	20	1.18234513094614
GO:1900275 | negative regulation of phospholipase C a...	2e-04	BP	3	25	20	1.18234513094614
GO:0071713 | para-aminobenzoyl-glutamate hydrolase ac...	2e-04	MF	4	13.3333333333333	20	1.06063129154683
GO:0005201 | extracellular matrix structural constitu...	2e-04	MF	9	4.47761194029851	20	0.806874495828711
DPPIV_N	0.000238187990525567	Pfam	4	13010.1052631579	20	2.02836900252368
FF	0.000238715613430261	Pfam	3	23174.25	20	2.08925960276637
Pou	0.000238715613430261	Pfam	3	23174.25	20	2.08925960276637
SNase	0.000238715613430261	Pfam	3	23174.25	20	2.08925960276637
GO:0051918 | negative regulation of fibrinolysis	0.00025	BP	4	12.9032258064516	20	1.05389672050618
GO:0070006 | metalloaminopeptidase activity	0.00025	MF	8	4.9079754601227	20	0.831205379306454
GO:2000311 | regulation of AMPA receptor activity	0.00028	BP	3	21.4285714285714	20	1.15368679416964
GO:0048382 | mesendoderm development	0.00028	BP	3	21.4285714285714	20	1.15368679416964
GO:2000809 | positive regulation of synaptic vesicle ...	0.00028	BP	3	21.4285714285714	20	1.15368679416964
GO:0003331 | positive regulation of extracellular mat...	0.00028	BP	3	21.4285714285714	20	1.15368679416964
GO:0035090 | maintenance of apical/basal cell polarit...	0.00029	BP	4	12.1212121212121	20	1.04093518119529
GO:0002020 | protease binding	0.00031	MF	14	2.97872340425532	20	0.688498495090963
GO:0008190 | eukaryotic initiation factor 4E binding	0.00034	MF	4	11.7647058823529	20	1.03468887801392
GO:0035641 | locomotory exploration behavior	0.00035	BP	7	5.34351145038168	20	0.853127624894712
GO:1904582 | positive regulation of intracellular mRN...	0.00038	BP	3	20	20	1.14062701864544
GO:0046657 | folic acid catabolic process	4e-04	BP	4	11.4285714285714	20	1.02858735505434
GO:0001666 | response to hypoxia	0.00041	BP	14	2.89256198347107	20	0.679177939890443
GO:0004667 | prostaglandin-D synthase activity	0.00042	MF	6	6.18556701030928	20	0.889595141689408
GO:0031086 | nuclear-transcribed mRNA catabolic proce...	5e-04	BP	3	18.75	20	1.12827358032692
GO:0097264 | self proteolysis	5e-04	BP	3	18.75	20	1.12827358032692
GO:0102953 | hypoglycin A gamma-glutamyl transpeptida...	5e-04	MF	3	18.75	20	1.12827358032692
GO:0103068 | leukotriene C4 gamma-glutamyl transferas...	5e-04	MF	3	18.75	20	1.12827358032692
GO:0036374 | glutathione hydrolase activity	5e-04	MF	3	18.75	20	1.12827358032692
GO:0030878 | thyroid gland development	0.00054	BP	4	10.5263157894737	20	1.01107684906299
GO:0005788 | endoplasmic reticulum lumen	0.00054	CC	12	3.125	20	0.703455770948035
EGF_3	0.000543952701391822	Pfam	8	4453.90990990991	20	1.91016790576878
GO:0097533 | cellular stress response to acid chemica...	0.00055	BP	2	50	20	1.30344543588752
GO:0007617 | mating behavior	0.00056	BP	6	5.88235294117647	20	0.877240604749761
GO:0004180 | carboxypeptidase activity	0.00058	MF	12	6.89655172413793	20	0.915768528485788
Peptidase_S10	0.000620532836356042	Pfam	6	5885.52380952381	20	1.94159344893668
GO:0016185 | synaptic vesicle budding from presynapti...	0.00065	BP	3	16.6666666666667	20	1.10537267453848
GO:0000822 | inositol hexakisphosphate binding	0.00065	MF	3	16.6666666666667	20	1.10537267453848
GO:1905172 | RISC complex binding	0.00065	MF	3	16.6666666666667	20	1.10537267453848
GO:0098894 | extrinsic component of presynaptic endoc...	0.00067	CC	3	16.6666666666667	20	1.10537267453848
GO:0042744 | hydrogen peroxide catabolic process	7e-04	BP	4	9.75609756097561	20	0.994623614543827
Peptidase_M20	0.00083786520980536	Pfam	4	9507.38461538462	20	1.99450772457289
GO:0060292 | long-term synaptic depression	0.00085	BP	6	5.45454545454545	20	0.858346413300259
GO:0120001 | apical plasma membrane urothelial plaque	0.00085	CC	3	15.7894736842105	20	1.09469980075217
GST_N_4	0.000861905056883621	Pfam	6	5534.14925373134	20	1.93469658285391
GO:0045907 | positive regulation of vasoconstriction	0.00089	BP	9	3.64372469635628	20	0.74936343397557
G_glu_transpept	0.000892425357753572	Pfam	3	15449.5	20	2.04668376372507
GO:0015824 | proline transport	9e-04	BP	4	9.09090909090909	20	0.979084937501224
GO:0035524 | proline transmembrane transport	9e-04	BP	4	9.09090909090909	20	0.979084937501224
GO:0043274 | phospholipase binding	9e-04	MF	4	9.09090909090909	20	0.979084937501224
GO:0015193 | L-proline transmembrane transporter acti...	9e-04	MF	4	9.09090909090909	20	0.979084937501224
GO:0008201 | heparin binding	0.00092	MF	7	4.54545454545454	20	0.81091141265726
GO:0030216 | keratinocyte differentiation	0.001	BP	9	3.58565737051793	20	0.74469375447783
GO:0048853 | forebrain morphogenesis	0.00102	BP	4	8.88888888888889	20	0.974088023513593
GO:0030893 | meiotic cohesin complex	0.00105	CC	3	14.2857142857143	20	1.07466364969964
GO:0090104 | pancreatic epsilon cell differentiation	0.00109	BP	2	40	20	1.26572508520925
GO:1903361 | protein localization to basolateral plas...	0.00109	BP	2	40	20	1.26572508520925
GO:0003311 | pancreatic D cell differentiation	0.00109	BP	2	40	20	1.26572508520925
GO:0018549 | methanethiol oxidase activity	0.00109	MF	2	40	20	1.26572508520925
GO:0030163 | protein catabolic process	0.00113	BP	48	1.58259149357072	20	0.446507365073549
GO:0070365 | hepatocyte differentiation	0.00114	BP	4	8.69565217391304	20	0.969176020981941
GO:0014731 | spectrin-associated cytoskeleton	0.0012	CC	4	8.51063829787234	20	0.964345442977901
GO:0090024 | negative regulation of neutrophil chemot...	0.00123	BP	3	13.6363636363636	20	1.06522231196002
GO:0002337 | B-1a B cell differentiation	0.00123	BP	3	13.6363636363636	20	1.06522231196002
GO:0010716 | negative regulation of extracellular mat...	0.00123	BP	3	13.6363636363636	20	1.06522231196002
GO:0031295 | T cell costimulation	0.00123	BP	3	13.6363636363636	20	1.06522231196002
CarboxypepD_reg	0.00127973761247466	Pfam	4	8523.86206896552	20	1.98258326772239
PLAT	0.00127973761247466	Pfam	4	8523.86206896552	20	1.98258326772239
Death	0.00139003254822491	Pfam	14	2621.73333333333	20	1.8489425398925
GO:0061623 | glycolytic process from galactose	0.00148	BP	3	13.0434782608696	20	1.05612187682202
GO:0005078 | MAP-kinase scaffold activity	0.00148	MF	3	13.0434782608696	20	1.05612187682202
GO:0032050 | clathrin heavy chain binding	0.00148	MF	3	13.0434782608696	20	1.05612187682202
GO:0002717 | positive regulation of natural killer ce...	0.00157	BP	5	5.95238095238095	20	0.880165165337812
DUF4507	0.00160976278422718	Pfam	2	30899	20	2.11894889611803
GalP_UDP_tr_C	0.00160976278422718	Pfam	2	30899	20	2.11894889611803
GalP_UDP_transf	0.00160976278422718	Pfam	2	30899	20	2.11894889611803
Myc_N	0.00160976278422718	Pfam	2	30899	20	2.11894889611803
RRM_Rrp7	0.00160976278422718	Pfam	2	30899	20	2.11894889611803
RRP7	0.00160976278422718	Pfam	2	30899	20	2.11894889611803
SBP56	0.00160976278422718	Pfam	2	30899	20	2.11894889611803
GO:0005102 | signaling receptor binding	0.00162	MF	36	1.84710107747563	20	0.516227335240653
GO:0030507 | spectrin binding	0.00163	MF	6	4.8	20	0.825373392699079
GO:0050853 | B cell receptor signaling pathway	0.00164	BP	6	4.8	20	0.825373392699079
GO:0001516 | prostaglandin biosynthetic process	0.00167	BP	9	3.33333333333333	20	0.723103550869678
GO:0016363 | nuclear matrix	0.0017	CC	9	3.3210332103321	20	0.721992533593609
Alpha_adaptinC2	0.00177848863485006	Pfam	3	12359.6	20	2.02287034079987
GO:0006258 | UDP-glucose catabolic process	0.0018	BP	2	28.5714285714286	20	1.20662005438735
GO:0005993 | trehalose catabolic process	0.0018	BP	2	28.5714285714286	20	1.20662005438735
GO:0004555 | alpha,alpha-trehalase activity	0.0018	MF	2	28.5714285714286	20	1.20662005438735
GO:0008108 | UDP-glucose:hexose-1-phosphate uridylylt...	0.0018	MF	2	28.5714285714286	20	1.20662005438735
GO:0098830 | presynaptic endosome	0.00183	CC	3	12	20	1.03883648667518
GST_C_6	0.00190326356521654	Pfam	6	4753.69230769231	20	1.91755862171589
Ig_3	0.00191950116123315	Pfam	11	2917.50214592275	20	1.86145405104611
GO:0045736 | negative regulation of cyclin-dependent ...	0.00192	BP	4	7.54716981132075	20	0.936901340444752
GO:0004497 | monooxygenase activity	0.00194	MF	16	2.29555236728838	20	0.600738882175871
M20_dimer	0.00209233060291833	Pfam	4	7490.66666666667	20	1.9683801643671
GO:0030198 | extracellular matrix organization	0.00213	BP	16	4.26666666666667	20	0.793781276503928
GO:0016504 | peptidase activator activity	0.00213	MF	11	2.80612244897959	20	0.669407662144502
EGF_CA	0.00217838919476018	Pfam	13	2599.91585760518	20	1.84796084723291
GO:0004177 | aminopeptidase activity	0.00218	MF	12	5.47945205479452	20	0.859498185691806
GO:0004185 | serine-type carboxypeptidase activity	0.0023	MF	4	7.14285714285714	20	0.924051927286428
GO:0035886 | vascular associated smooth muscle cell d...	0.00231	BP	4	7.14285714285714	20	0.924051927286428
GO:0006751 | glutathione catabolic process	0.00241	BP	3	11.1111111111111	20	1.02262284864004
GO:0045647 | negative regulation of erythrocyte diffe...	0.00241	BP	3	11.1111111111111	20	1.02262284864004
GO:0061158 | 3'-UTR-mediated mRNA destabilization	0.00241	BP	3	11.1111111111111	20	1.02262284864004
GO:0019344 | cysteine biosynthetic process	0.00241	BP	3	11.1111111111111	20	1.02262284864004
GO:0070858 | negative regulation of bile acid biosynt...	0.00241	BP	3	11.1111111111111	20	1.02262284864004
GO:0016485 | protein processing	0.00244	BP	29	3.2474804031355	20	0.715224817110263
GO:2000369 | regulation of clathrin-dependent endocyt...	0.00253	BP	4	7.01754385964912	20	0.919883218487799
GO:0051117 | ATPase binding	0.00254	MF	10	2.91545189504373	20	0.681693391457794
Scramblase	0.00254161042266276	Pfam	5	5420.87719298246	20	1.93237407576466
Thioredoxin_4	0.00265343899837902	Pfam	2	24719.2	20	2.09595668164963
Trehalase	0.00265343899837902	Pfam	2	24719.2	20	2.09595668164963
GO:0071953 | elastic fiber	0.00275	CC	2	25	20	1.18234513094614
GO:0006749 | glutathione metabolic process	0.00287	BP	12	3.72670807453416	20	0.755860684486099
Peptidase_S9	0.00289617358707171	Pfam	4	6866.44444444444	20	1.95875774678352
GST_N	0.00294067482127834	Pfam	6	4362.21176470588	20	1.90780154751304
GO:0008430 | selenium binding	0.00299	MF	4	6.66666666666667	20	0.907694189110142
GO:0008093 | cytoskeletal anchor activity	0.00299	MF	4	6.66666666666667	20	0.907694189110142
GO:0046958 | nonassociative learning	0.003	BP	4	6.66666666666667	20	0.907694189110142
GO:0048268 | clathrin coat assembly	0.00313	BP	6	14.2857142857143	20	1.07466364969964
GO:0071472 | cellular response to salt stress	0.00319	BP	3	10	20	1
GO:0045661 | regulation of myoblast differentiation	0.0032	BP	6	4.1958041958042	20	0.789186424692279
GBP	0.00320512668359722	Pfam	4	6680.86486486486	20	1.95571794676143
GST_C_3	0.00330256684294953	Pfam	6	4261.93103448276	20	1.90515259698241
GO:0010880 | regulation of release of sequestered cal...	0.00363	BP	5	4.90196078431373	20	0.83088496951991
GO:2000310 | regulation of NMDA receptor activity	0.00363	BP	3	9.67741935483871	20	0.992854249568077
GO:0004096 | catalase activity	0.00371	MF	2	20	20	1.14062701864544
GO:0002265 | astrocyte activation involved in immune ...	0.00372	BP	2	20	20	1.14062701864544
GO:0002282 | microglial cell activation involved in i...	0.00372	BP	2	20	20	1.14062701864544
GO:0061692 | cellular detoxification of hydrogen pero...	0.00372	BP	2	20	20	1.14062701864544
GO:1905247 | positive regulation of aspartic-type pep...	0.00372	BP	2	20	20	1.14062701864544
GO:1905673 | positive regulation of lysosome organiza...	0.00372	BP	2	20	20	1.14062701864544
GO:1904075 | positive regulation of trophectodermal c...	0.00372	BP	2	20	20	1.14062701864544
GO:0106016 | positive regulation of inflammatory resp...	0.00372	BP	2	20	20	1.14062701864544
GO:0046581 | intercellular canaliculus	0.00377	CC	3	9.375	20	0.985886036212988
GO:0031428 | box C/D RNP complex	0.00377	CC	3	9.375	20	0.985886036212988
GO:0062151 | catalase complex	0.00382	CC	2	20	20	1.14062701864544
GST_C_2	0.00388886192358341	Pfam	4	6338.25641025641	20	1.94986404765185
Ldl_recept_a	0.00393409512650444	Pfam	5	4904.60317460317	20	1.92109444715928
SAND	0.00393645744727737	Pfam	2	20599.3333333333	20	2.07698174409505
Kringle	0.00396943713641566	Pfam	7	3604.88333333333	20	1.88597221983528
GO:0005546 | phosphatidylinositol-4,5-bisphosphate bi...	0.00401	MF	6	4	20	0.775925248543932
GO:0010587 | miRNA catabolic process	0.00411	BP	3	9.09090909090909	20	0.979084937501224
GO:0035988 | chondrocyte proliferation	0.00411	BP	3	9.09090909090909	20	0.979084937501224
SNF	0.00412447319523105	Pfam	6	4074.59340659341	20	1.90002217831433
TUDOR	0.00418974996194058	Pfam	3	9269.7	20	1.99174940167669
GO:0044346 | fibroblast apoptotic process	0.00444	BP	4	5.97014925373134	20	0.880900214909235
GO:0004528 | phosphodiesterase I activity	0.00461	MF	3	8.8235294117647	20	0.972441431489531
GO:0070667 | negative regulation of mast cell prolife...	0.00462	BP	3	8.8235294117647	20	0.972441431489531
GO:0002276 | basophil activation involved in immune r...	0.00462	BP	3	8.8235294117647	20	0.972441431489531
GO:0071004 | U2-type prespliceosome	0.00466	CC	4	5.88235294117647	20	0.877240604749761
GO:0016973 | poly(A)+ mRNA export from nucleus	0.00478	BP	4	5.88235294117647	20	0.877240604749761
GO:0001525 | angiogenesis	0.00486	BP	19	2.2248243559719	20	0.589318021329591
GO:0097016 | L27 domain binding	0.0049	MF	2	18.1818181818182	20	1.12233564966357
GO:1903979 | negative regulation of microglial cell a...	0.00491	BP	2	18.1818181818182	20	1.12233564966357
GO:0030667 | secretory granule membrane	0.00497	CC	18	4.76190476190476	20	0.823274380304696
GO:0097025 | MPP7-DLG1-LIN7 complex	0.00504	CC	2	18.1818181818182	20	1.12233564966357
GO:0034456 | UTP-C complex	0.00504	CC	2	18.1818181818182	20	1.12233564966357
GO:0032545 | CURI complex	0.00504	CC	2	18.1818181818182	20	1.12233564966357
GO:0036343 | psychomotor behavior	0.00518	BP	3	8.57142857142857	20	0.965946794792232
GO:0048821 | erythrocyte development	0.00521	BP	6	3.79746835443038	20	0.761245140167884
GO:1900244 | positive regulation of synaptic vesicle ...	0.00531	BP	5	4.46428571428571	20	0.806071945713183
Catalase	0.00545061522445669	Pfam	2	17656.5714285714	20	2.06080236210887
CYTH	0.00545061522445669	Pfam	2	17656.5714285714	20	2.06080236210887
Granulin	0.00545061522445669	Pfam	2	17656.5714285714	20	2.06080236210887
LLGL	0.00545061522445669	Pfam	2	17656.5714285714	20	2.06080236210887
PNK3P	0.00545061522445669	Pfam	2	17656.5714285714	20	2.06080236210887
WBP-1	0.00545061522445669	Pfam	2	17656.5714285714	20	2.06080236210887
GO:0030141 | secretory granule	0.00549	CC	42	4.46808510638298	20	0.806301083217803
GO:0030863 | cortical cytoskeleton	0.00559	CC	8	2.99625468164794	20	0.690346815468405
GO:0045174 | glutathione dehydrogenase (ascorbate) ac...	0.00575	MF	3	8.10810810810811	20	0.953372713398421
GO:0045499 | chemorepellent activity	0.00575	MF	3	8.10810810810811	20	0.953372713398421
GO:0050610 | methylarsonate reductase activity	0.00575	MF	3	8.10810810810811	20	0.953372713398421
GO:0001650 | fibrillar center	0.00575	CC	11	2.46085011185682	20	0.625368021269307
ADH_zinc_N	0.00580141640467747	Pfam	5	4478.11594202899	20	1.91078395786194
GO:0000800 | lateral element	0.00616	CC	4	5.47945205479452	20	0.859498185691806
GO:0000904 | cell morphogenesis involved in different...	0.00625	BP	28	1.66468489892985	20	0.470459392381878
GO:0045159 | myosin II binding	0.00625	MF	2	16.6666666666667	20	1.10537267453848
GO:0016849 | phosphorus-oxygen lyase activity	0.00645	MF	5	4.27350427350427	20	0.794219203110739
NIDO	0.00654249641354868	Pfam	5	4351.97183098592	20	1.90753403000857
GO:0010975 | regulation of neuron projection developm...	0.00662	BP	23	1.7638036809816	20	0.49643755359732
GO:0016805 | dipeptidase activity	0.00668	MF	4	5.33333333333333	20	0.852642203938007
GO:0001990 | regulation of systemic arterial blood pr...	0.0069	BP	6	3.57142857142857	20	0.743533434794819
cEGF	0.00693682226269055	Pfam	5	4291.52777777778	20	1.90594121838228
GO:0005545 | 1-phosphatidylinositol binding	0.00704	MF	3	7.69230769230769	20	0.941305820492556
ANTH	0.00718791509479883	Pfam	2	15449.5	20	2.04668376372507
c-SKI_SMAD_bind	0.00718791509479883	Pfam	2	15449.5	20	2.04668376372507
NOP5NT	0.00718791509479883	Pfam	2	15449.5	20	2.04668376372507
GO:0031313 | extrinsic component of endosome membrane	0.00732	CC	3	7.5	20	0.935447092780613
GO:0046189 | phenol-containing compound biosynthetic ...	0.00745	BP	6	3.52941176470588	20	0.740069137990073
GO:0071364 | cellular response to epidermal growth fa...	0.00747	BP	5	4.13223140495868	20	0.784974288763376
GO:0001094 | TFIID-class transcription factor complex...	0.00774	MF	3	7.31707317073171	20	0.929697476601893
