term	pval	ontology	fg	oe	symbol	size
GO:1902093 | positive regulation of flagellated sperm...	3e-05	BP	5	13.8888888888889	20	1.06895626831444
GO:1904395 | positive regulation of skeletal muscle a...	3.3e-05	BP	2	200	20	1.51691463031509
GO:0060764 | cell-cell signaling involved in mammary ...	3.3e-05	BP	2	200	20	1.51691463031509
GO:0110135 | Norrin signaling pathway	3.3e-05	BP	2	200	20	1.51691463031509
GO:0008078 | mesodermal cell migration	3.3e-05	BP	2	200	20	1.51691463031509
GO:0070474 | positive regulation of uterine smooth mu...	3.3e-05	BP	5	13.8888888888889	20	1.06895626831444
GO:0043950 | positive regulation of cAMP-mediated sig...	3.4e-05	BP	4	22.2222222222222	20	1.16051173463462
GO:0035106 | operant conditioning	5.3e-05	BP	5	12.5	20	1.04733471870652
GO:0050927 | positive regulation of positive chemotax...	6e-05	BP	3	37.5	20	1.2546040282606
GO:0098685 | Schaffer collateral - CA1 synapse	7.2e-05	CC	7	6.86274509803922	20	0.914602573937084
GO:0097323 | B cell adhesion	8.2e-05	BP	2	200	20	1.51691463031509
GO:0035426 | extracellular matrix-cell signaling	0.00012	BP	2	100	20	1.4142135623731
GO:0042074 | cell migration involved in gastrulation	0.00015	BP	2	100	20	1.4142135623731
GO:0071936 | coreceptor activity involved in Wnt sign...	0.00015	MF	2	100	20	1.4142135623731
GO:0007193 | adenylate cyclase-inhibiting G protein-c...	0.00016	BP	7	11.2903225806452	20	1.0260147905932
GO:0031284 | positive regulation of guanylate cyclase...	0.00018	BP	3	27.2727272727273	20	1.1982189155415
GO:0002882 | positive regulation of chronic inflammat...	0.00018	BP	3	27.2727272727273	20	1.1982189155415
GO:0001701 | in utero embryonic development	0.00018	BP	10	4.01606425702811	20	0.777046107321994
GO:0009986 | cell surface	0.00018	CC	11	3.66666666666667	20	0.751180025319206
GO:0042813 | Wnt-activated receptor activity	0.00019	MF	2	100	20	1.4142135623731
GO:0033690 | positive regulation of osteoblast prolif...	2e-04	BP	2	100	20	1.4142135623731
LANC_like	0.000205868594424113	Pfam	2	17656.5714285714	20	2.06080236210887
GO:0097225 | sperm midpiece	0.00021	CC	5	9.25925925925926	20	0.983146095203073
GO:0061827 | sperm head	0.00022	CC	5	9.25925925925926	20	0.983146095203073
GO:0010753 | positive regulation of cGMP-mediated sig...	0.00023	BP	3	25	20	1.18234513094614
GO:0010701 | positive regulation of norepinephrine se...	0.00032	BP	3	23.0769230769231	20	1.16755209837199
GO:0007166 | cell surface receptor signaling pathway	0.00033	BP	31	3.14401622718053	20	0.705326008944135
GO:0060087 | relaxation of vascular associated smooth...	0.00036	BP	3	21.4285714285714	20	1.15368679416964
GO:0061304 | retinal blood vessel morphogenesis	0.00036	BP	2	66.6666666666667	20	1.35052165511861
GO:0010575 | positive regulation of vascular endothel...	0.00042	BP	3	21.4285714285714	20	1.15368679416964
GO:0032966 | negative regulation of collagen biosynth...	0.00044	BP	3	20	20	1.14062701864544
GO:0046329 | negative regulation of JNK cascade	5e-04	BP	3	20	20	1.14062701864544
GO:0015057 | thrombin-activated receptor activity	0.00056	MF	2	50	20	1.30344543588752
GO:0099108 | potassium channel activator activity inv...	0.00056	MF	2	50	20	1.30344543588752
GO:0001648 | proteinase activated receptor activity	0.00056	MF	2	50	20	1.30344543588752
GO:0043311 | positive regulation of eosinophil degran...	0.00057	BP	2	50	20	1.30344543588752
GO:0070963 | positive regulation of neutrophil mediat...	0.00057	BP	2	50	20	1.30344543588752
GO:0034140 | negative regulation of toll-like recepto...	0.00057	BP	2	50	20	1.30344543588752
GO:0099109 | potassium channel activating, G protein-...	0.00057	BP	2	50	20	1.30344543588752
GO:1900135 | positive regulation of renin secretion i...	0.00057	BP	2	50	20	1.30344543588752
GO:0001973 | G protein-coupled adenosine receptor sig...	0.00059	BP	4	10.5263157894737	20	1.01107684906299
GO:0003104 | positive regulation of glomerular filtra...	0.00065	BP	2	50	20	1.30344543588752
GO:1902262 | apoptotic process involved in blood vess...	0.00065	BP	2	50	20	1.30344543588752
GO:0050804 | modulation of chemical synaptic transmis...	0.00069	BP	17	5.72390572390572	20	0.870455324563565
GO:1990776 | response to angiotensin	7e-04	BP	3	17.6470588235294	20	1.11654481922643
GO:0098978 | glutamatergic synapse	7e-04	CC	10	3.37837837837838	20	0.727123296931863
GO:0010855 | adenylate cyclase inhibitor activity	0.00072	MF	2	50	20	1.30344543588752
GO:0010893 | positive regulation of steroid biosynthe...	0.00073	BP	3	16.6666666666667	20	1.10537267453848
GO:0034145 | positive regulation of toll-like recepto...	0.00074	BP	2	50	20	1.30344543588752
GO:0001503 | ossification	8e-04	BP	15	11.1940298507463	20	1.02420040064964
GO:0099579 | G protein-coupled neurotransmitter recep...	8e-04	MF	3	16.6666666666667	20	1.10537267453848
GO:1990430 | extracellular matrix protein binding	8e-04	MF	3	16.6666666666667	20	1.10537267453848
GO:0150047 | G protein-coupled neurotransmitter recep...	8e-04	MF	3	16.6666666666667	20	1.10537267453848
GO:0098982 | GABA-ergic synapse	0.00087	CC	5	6.75675675675676	20	0.910899711606631
GO:0032811 | negative regulation of epinephrine secre...	0.00089	BP	3	15.7894736842105	20	1.09469980075217
GO:1902712 | G protein-coupled GABA receptor complex	9e-04	CC	3	15.7894736842105	20	1.09469980075217
GO:0032795 | heterotrimeric G-protein binding	0.00091	MF	2	50	20	1.30344543588752
GO:0042119 | neutrophil activation	0.00092	BP	3	15.7894736842105	20	1.09469980075217
GO:0007194 | negative regulation of adenylate cyclase...	0.00092	BP	3	15.7894736842105	20	1.09469980075217
GO:0150099 | neuron-glial cell signaling	0.00092	BP	3	15.7894736842105	20	1.09469980075217
GO:0034141 | positive regulation of toll-like recepto...	0.00092	BP	2	40	20	1.26572508520925
GO:2000341 | regulation of chemokine (C-X-C motif) li...	0.00092	BP	2	40	20	1.26572508520925
GO:0014053 | negative regulation of gamma-aminobutyri...	0.00095	BP	3	15.7894736842105	20	1.09469980075217
GO:0033602 | negative regulation of dopamine secretio...	0.00099	BP	3	15.7894736842105	20	1.09469980075217
GO:0048539 | bone marrow development	0.00102	BP	2	40	20	1.26572508520925
GO:0004965 | G protein-coupled GABA receptor activity	0.00115	MF	3	15	20	1.08447741288405
GO:0038039 | G protein-coupled receptor heterodimeric...	0.00115	CC	3	15	20	1.08447741288405
GO:0001938 | positive regulation of endothelial cell ...	0.00123	BP	4	8.69565217391304	20	0.969176020981941
GO:0099171 | presynaptic modulation of chemical synap...	0.00125	BP	4	8.51063829787234	20	0.964345442977901
Ldl_recept_b	0.00130580766163517	Pfam	2	7270.35294117647	20	1.96508409344473
GO:0031274 | positive regulation of pseudopodium asse...	0.00136	BP	2	40	20	1.26572508520925
GO:0046883 | regulation of hormone secretion	0.00137	BP	16	8.24742268041237	20	0.957245137217055
GO:0046849 | bone remodeling	0.00139	BP	10	23.8095238095238	20	1.17335020756895
GO:0031681 | G-protein beta-subunit binding	0.00145	MF	2	33.3333333333333	20	1.2340497337143
GO:0031143 | pseudopodium	0.00146	CC	2	33.3333333333333	20	1.2340497337143
GO:0070374 | positive regulation of ERK1 and ERK2 cas...	0.00147	BP	4	8.16326530612245	20	0.9549156566417
GO:0032731 | positive regulation of interleukin-1 bet...	0.00148	BP	2	33.3333333333333	20	1.2340497337143
GO:0002690 | positive regulation of leukocyte chemota...	0.00151	BP	3	13.0434782608696	20	1.05612187682202
GO:0090075 | relaxation of muscle	0.0016	BP	5	25	20	1.18234513094614
GO:0060124 | positive regulation of growth hormone se...	0.0016	BP	3	13.0434782608696	20	1.05612187682202
GO:0060100 | positive regulation of phagocytosis, eng...	0.0016	BP	2	33.3333333333333	20	1.2340497337143
GO:0007214 | gamma-aminobutyric acid signaling pathwa...	0.00185	BP	3	12.5	20	1.04733471870652
GO:0001228 | DNA-binding transcription activator acti...	0.00185	MF	5	5.74712643678161	20	0.871464716277946
GO:0070493 | thrombin-activated receptor signaling pa...	0.00187	BP	2	33.3333333333333	20	1.2340497337143
GO:0014049 | positive regulation of glutamate secreti...	0.0019	BP	3	12.5	20	1.04733471870652
GO:0017147 | Wnt-protein binding	0.00198	MF	2	28.5714285714286	20	1.20662005438735
GO:0042311 | vasodilation	0.00221	BP	6	14.6341463414634	20	1.07952183565869
GO:0030836 | positive regulation of actin filament de...	0.00231	BP	2	28.5714285714286	20	1.20662005438735
GO:0097029 | mature conventional dendritic cell diffe...	0.00231	BP	2	28.5714285714286	20	1.20662005438735
GO:0015055 | secretin receptor activity	0.00235	MF	1	Inf	20	2.23606797749979
GO:0034137 | positive regulation of toll-like recepto...	0.00246	BP	2	28.5714285714286	20	1.20662005438735
GO:0060316 | positive regulation of ryanodine-sensiti...	0.00246	BP	2	28.5714285714286	20	1.20662005438735
GO:0060444 | branching involved in mammary gland duct...	0.00246	BP	2	28.5714285714286	20	1.20662005438735
GO:0007266 | Rho protein signal transduction	0.00256	BP	4	7.01754385964912	20	0.919883218487799
GO:0048105 | establishment of body hair planar orient...	0.00279	BP	2	25	20	1.18234513094614
GO:0060490 | lateral sprouting involved in lung morph...	0.00279	BP	2	25	20	1.18234513094614
GO:0060488 | orthogonal dichotomous subdivision of te...	0.00279	BP	2	25	20	1.18234513094614
GO:0060489 | planar dichotomous subdivision of termin...	0.00279	BP	2	25	20	1.18234513094614
GO:0010804 | negative regulation of tumor necrosis fa...	0.00279	BP	2	25	20	1.18234513094614
GO:0032682 | negative regulation of chemokine product...	0.00296	BP	2	25	20	1.18234513094614
GO:0045217 | cell-cell junction maintenance	0.00296	BP	2	25	20	1.18234513094614
GO:0001609 | G protein-coupled adenosine receptor act...	0.00301	MF	3	10.3448275862069	20	1.00733472928352
GO:0043295 | glutathione binding	0.00308	MF	2	25	20	1.18234513094614
GO:0030673 | axolemma	0.0031	CC	3	10.3448275862069	20	1.00733472928352
GO:0032733 | positive regulation of interleukin-10 pr...	0.00313	BP	2	25	20	1.18234513094614
GO:0042060 | wound healing	0.00332	BP	5	5	20	0.83604425979491
GO:0090251 | protein localization involved in establi...	0.00349	BP	2	22.2222222222222	20	1.16051173463462
GO:0001642 | group III metabotropic glutamate recepto...	0.00363	MF	2	22.2222222222222	20	1.16051173463462
GO:0019855 | calcium channel inhibitor activity	0.00363	MF	2	22.2222222222222	20	1.16051173463462
GO:0007196 | adenylate cyclase-inhibiting G protein-c...	0.00368	BP	2	22.2222222222222	20	1.16051173463462
GO:0007610 | behavior	0.00408	BP	14	3.71352785145889	20	0.754842159310438
GO:0005509 | calcium ion binding	0.00427	MF	7	3.43137254901961	20	0.731756703138658
GO:0004364 | glutathione transferase activity	0.00443	MF	3	9.09090909090909	20	0.979084937501224
GO:0009952 | anterior/posterior pattern specification	0.0045	BP	4	5.97014925373134	20	0.880900214909235
GO:0032757 | positive regulation of interleukin-8 pro...	0.00469	BP	2	20	20	1.14062701864544
GO:0097475 | motor neuron migration	0.00469	BP	2	20	20	1.14062701864544
GO:0090179 | planar cell polarity pathway involved in...	0.00469	BP	2	20	20	1.14062701864544
GO:0019959 | interleukin-8 binding	0.0047	MF	1	Inf	20	2.23606797749979
GO:0004918 | interleukin-8 receptor activity	0.0047	MF	1	Inf	20	2.23606797749979
GO:0043306 | positive regulation of mast cell degranu...	0.00471	BP	3	8.8235294117647	20	0.972441431489531
GO:0042629 | mast cell granule	0.00471	CC	1	Inf	20	2.23606797749979
GO:0038112 | interleukin-8-mediated signaling pathway	0.00473	BP	1	Inf	20	2.23606797749979
GO:0033030 | negative regulation of neutrophil apopto...	0.00473	BP	1	Inf	20	2.23606797749979
GO:0045211 | postsynaptic membrane	0.00485	CC	6	3.82165605095541	20	0.763054125193233
GO:0005537 | mannose binding	0.00505	MF	2	18.1818181818182	20	1.12233564966357
NCD3G	0.00534455088869111	Pfam	3	1670.21621621622	20	1.79520825977288
GO:0045176 | apical protein localization	0.00535	BP	2	18.1818181818182	20	1.12233564966357
GO:0042734 | presynaptic membrane	0.00551	CC	6	3.72670807453416	20	0.755860684486099
GO:0042632 | cholesterol homeostasis	0.00579	BP	3	8.33333333333333	20	0.959593014747594
GO:0045944 | positive regulation of transcription by ...	0.00605	BP	10	2.51889168765743	20	0.633410998670598
GO:0032930 | positive regulation of superoxide anion ...	0.00605	BP	2	16.6666666666667	20	1.10537267453848
GO:0050750 | low-density lipoprotein particle recepto...	0.0062	MF	2	16.6666666666667	20	1.10537267453848
GO:0010595 | positive regulation of endothelial cell ...	0.00655	BP	3	7.89473684210526	20	0.94727908142366
GO:0042803 | protein homodimerization activity	0.00688	MF	10	2.46913580246914	20	0.626534098661303
GO:0051932 | synaptic transmission, GABAergic	0.00689	BP	3	7.69230769230769	20	0.941305820492556
GO:0001618 | virus receptor activity	0.00695	MF	2	16.6666666666667	20	1.10537267453848
GO:0031720 | haptoglobin binding	0.00703	MF	1	100	20	1.4142135623731
GO:0001594 | trace-amine receptor activity	0.00703	MF	1	100	20	1.4142135623731
GO:0001702 | gastrulation with mouth forming second	0.00705	BP	2	15.3846153846154	20	1.08953505834239
GO:0005833 | hemoglobin complex	0.00705	CC	1	100	20	1.4142135623731
GO:0031838 | haptoglobin-hemoglobin complex	0.00705	CC	1	100	20	1.4142135623731
GO:1903902 | positive regulation of viral life cycle	0.00731	BP	2	15.3846153846154	20	1.08953505834239
GO:0042129 | regulation of T cell proliferation	0.00876	BP	3	7.14285714285714	20	0.924051927286428
GO:0002678 | positive regulation of chronic inflammat...	0.00907	BP	4	33.3333333333333	20	1.2340497337143
GO:0009593 | detection of chemical stimulus	0.00925	BP	2	14.2857142857143	20	1.07466364969964
GO:0034431 | bis(5'-adenosyl)-hexaphosphatase activit...	0.00937	MF	1	100	20	1.4142135623731
GO:0034432 | bis(5'-adenosyl)-pentaphosphatase activi...	0.00937	MF	1	100	20	1.4142135623731
GO:0000298 | endopolyphosphatase activity	0.00937	MF	1	100	20	1.4142135623731
GO:0070612 | histone methyltransferase activity (H2A-...	0.00937	MF	1	100	20	1.4142135623731
GO:0008486 | diphosphoinositol-polyphosphate diphosph...	0.00937	MF	1	100	20	1.4142135623731
GO:0030314 | junctional membrane complex	0.00939	CC	1	100	20	1.4142135623731
GO:2000016 | negative regulation of determination of ...	0.00944	BP	1	100	20	1.4142135623731
GO:0055024 | regulation of cardiac muscle tissue deve...	0.00944	BP	1	100	20	1.4142135623731
GO:0071543 | diphosphoinositol polyphosphate metaboli...	0.00944	BP	1	100	20	1.4142135623731
GO:1901911 | adenosine 5'-(hexahydrogen pentaphosphat...	0.00944	BP	1	100	20	1.4142135623731
GO:0048264 | determination of ventral identity	0.00944	BP	1	100	20	1.4142135623731
GO:1901907 | diadenosine pentaphosphate catabolic pro...	0.00944	BP	1	100	20	1.4142135623731
GO:1901909 | diadenosine hexaphosphate catabolic proc...	0.00944	BP	1	100	20	1.4142135623731
GO:0032729 | positive regulation of interferon-gamma ...	0.00955	BP	2	13.3333333333333	20	1.06063129154683
GO:0046676 | negative regulation of insulin secretion	0.00959	BP	3	6.81818181818182	20	0.913054531905666
GO:0045669 | positive regulation of osteoblast differ...	0.00984	BP	2	13.3333333333333	20	1.06063129154683
