term	pval	ontology	fg	oe	symbol	size
GO:2000822 | regulation of behavioral fear response	0.00129	BP	2	33.3333333333333	20	1.2340497337143
GO:0002331 | pre-B cell allelic exclusion	0.00129	BP	2	33.3333333333333	20	1.2340497337143
Vasohibin	0.00130409771936217	Pfam	2	17656.5714285714	20	2.06080236210887
GO:0030021 | extracellular matrix structural constitu...	0.00132	MF	2	33.3333333333333	20	1.2340497337143
GO:0001556 | oocyte maturation	0.00142	BP	4	8.33333333333333	20	0.959593014747594
GO:0007266 | Rho protein signal transduction	0.00146	BP	7	4.21686746987952	20	0.790563060087051
GO:0043666 | regulation of phosphoprotein phosphatase...	0.00166	BP	7	10.6060606060606	20	1.01269645228587
GO:0099170 | postsynaptic modulation of chemical syna...	0.00172	BP	6	4.76190476190476	20	0.823274380304696
GO:0060291 | long-term synaptic potentiation	0.00193	BP	5	5.68181818181818	20	0.868612302575695
GO:0014047 | glutamate secretion	0.00193	BP	5	5.68181818181818	20	0.868612302575695
GO:0098888 | extrinsic component of presynaptic membr...	0.00196	CC	3	12	20	1.03883648667518
GO:0008076 | voltage-gated potassium channel complex	0.00196	CC	3	12	20	1.03883648667518
GO:0097470 | ribbon synapse	0.00212	CC	3	11.5384615384615	20	1.03060560193939
G-gamma	0.0022120121873598	Pfam	2	13732.8888888889	20	2.03414893905251
GO:0071944 | cell periphery	0.00228	CC	137	2.40056071491151	20	0.6166949769598
GO:0007602 | phototransduction	0.00229	BP	5	5.49450549450549	20	0.860191032279996
GO:0017046 | peptide hormone binding	0.00234	MF	7	3.88888888888889	20	0.768000999290333
GO:0034663 | endoplasmic reticulum chaperone complex	0.00247	CC	3	11.1111111111111	20	1.02262284864004
GO:0038108 | negative regulation of appetite by lepti...	0.00251	BP	2	25	20	1.18234513094614
GO:1902636 | kinociliary basal body	0.00251	CC	2	25	20	1.18234513094614
GO:0007191 | adenylate cyclase-activating dopamine re...	0.00266	BP	3	10.7142857142857	20	1.01487103780601
Y_phosphatase	0.00284159801300163	Pfam	4	3386.19178082192	20	1.87875265834311
GO:0097524 | sperm plasma membrane	0.00289	CC	4	6.77966101694915	20	0.911706081851941
GO:0061975 | articular cartilage development	0.003	BP	2	25	20	1.18234513094614
GO:0061789 | dense core granule priming	0.003	BP	2	25	20	1.18234513094614
GO:0004957 | prostaglandin E receptor activity	0.00306	MF	2	25	20	1.18234513094614
GO:0098862 | cluster of actin-based cell projections	0.00312	CC	10	3.98406374501992	20	0.774807252495072
GO:0043198 | dendritic shaft	0.00333	CC	6	4.16666666666667	20	0.787266637352552
GO:0030154 | cell differentiation	0.00345	BP	92	2.09758321933425	20	0.567202961914032
GO:0051082 | unfolded protein binding	0.00345	MF	6	4.13793103448276	20	0.785355491576056
GO:0001641 | group II metabotropic glutamate receptor...	0.00361	MF	3	9.67741935483871	20	0.992854249568077
GO:0031234 | extrinsic component of cytoplasmic side ...	0.00363	CC	10	11.1111111111111	20	1.02262284864004
GO:0001667 | ameboidal-type cell migration	0.00366	BP	13	3.26633165829146	20	0.716979971988862
Homeodomain	0.0037857603201296	Pfam	5	2413.984375	20	1.83922115437811
GO:0019888 | protein phosphatase regulator activity	0.00392	MF	5	4.85436893203883	20	0.82833132237701
GO:0060716 | labyrinthine layer blood vessel developm...	0.00397	BP	3	9.375	20	0.985886036212988
GO:0010762 | regulation of fibroblast migration	0.00397	BP	3	9.375	20	0.985886036212988
SAC3_GANP	0.0039914590264309	Pfam	2	10299.6666666667	20	2.00320322724384
zf-TRAF	0.0039914590264309	Pfam	2	10299.6666666667	20	2.00320322724384
GO:0048787 | presynaptic active zone membrane	0.004	CC	4	6.25	20	0.892121077737812
GO:0051721 | protein phosphatase 2A binding	0.00401	MF	4	6.25	20	0.892121077737812
GO:0000395 | mRNA 5'-splice site recognition	0.0041	BP	2	20	20	1.14062701864544
GO:0008306 | associative learning	0.00455	BP	7	6.19469026548673	20	0.889954828365371
Sad1_UNC	0.00469230587994061	Pfam	2	9507.38461538462	20	1.99450772457289
GO:0033151 | V(D)J recombination	0.00474	BP	3	8.8235294117647	20	0.972441431489531
GO:1903530 | regulation of secretion by cell	0.00478	BP	28	2.69230769230769	20	0.655838922330353
GO:0044877 | protein-containing complex binding	0.00482	MF	37	1.73545966228893	20	0.489300034449682
GO:0048854 | brain morphogenesis	0.00518	BP	4	5.79710144927536	20	0.873619425488414
GO:0050750 | low-density lipoprotein particle recepto...	0.00518	MF	3	8.57142857142857	20	0.965946794792232
GO:0046426 | negative regulation of receptor signalin...	0.00531	BP	3	8.57142857142857	20	0.965946794792232
GO:0050906 | detection of stimulus involved in sensor...	0.00556	BP	6	3.75	20	0.757648511994658
GO:1904706 | negative regulation of vascular associat...	0.00623	BP	3	8.10810810810811	20	0.953372713398421
zf-U1	0.00625019492781104	Pfam	2	8239.73333333333	20	1.97886663437233
GO:0001750 | photoreceptor outer segment	0.0065	CC	5	4.27350427350427	20	0.794219203110739
GO:0042734 | presynaptic membrane	0.00656	CC	14	2.96610169491525	20	0.687157941847542
CRAL_TRIO	0.0067264966339428	Pfam	3	3862.375	20	1.89389926800975
GO:0061355 | Wnt protein secretion	0.00676	BP	2	16.6666666666667	20	1.10537267453848
GO:0035584 | calcium-mediated signaling using intrace...	0.00676	BP	2	16.6666666666667	20	1.10537267453848
GO:0031083 | BLOC-1 complex	0.00688	CC	3	7.69230769230769	20	0.941305820492556
GO:0031748 | D1 dopamine receptor binding	0.0069	MF	2	15.3846153846154	20	1.08953505834239
GO:0070171 | negative regulation of tooth mineralizat...	0.00691	BP	1	100	20	1.4142135623731
GO:0051966 | regulation of synaptic transmission, glu...	0.00706	BP	6	3.57142857142857	20	0.743533434794819
Peptidase_M13	0.00710549095378395	Pfam	2	7724.75	20	1.97177190187705
GO:0048741 | skeletal muscle fiber development	0.00724	BP	3	7.69230769230769	20	0.941305820492556
GO:0046887 | positive regulation of hormone secretion	0.00776	BP	8	2.83687943262411	20	0.672934527775609
GO:0008285 | negative regulation of cell population p...	0.00794	BP	19	2.2093023255814	20	0.586732604948166
Trehalose_recp	0.00799378620667335	Pfam	1	61798	20	2.18882946344017
BAR_3	0.0080105415023904	Pfam	2	7270.35294117647	20	1.96508409344473
Peptidase_M13_N	0.0080105415023904	Pfam	2	7270.35294117647	20	1.96508409344473
GO:0030424 | axon	0.00815	CC	17	1.91657271702368	20	0.531531091796658
GO:0008542 | visual learning	0.00819	BP	4	5.06329113924051	20	0.839305010134886
GO:0032590 | dendrite membrane	0.00831	CC	2	14.2857142857143	20	1.07466364969964
GO:1905347 | endodeoxyribonuclease complex	0.00831	CC	2	14.2857142857143	20	1.07466364969964
GO:0098688 | parallel fiber to Purkinje cell synapse	0.00831	CC	2	14.2857142857143	20	1.07466364969964
GO:0014824 | artery smooth muscle contraction	0.00832	BP	2	14.2857142857143	20	1.07466364969964
GO:0070858 | negative regulation of bile acid biosynt...	0.00832	BP	2	14.2857142857143	20	1.07466364969964
GO:0016525 | negative regulation of angiogenesis	0.00844	BP	4	5.06329113924051	20	0.839305010134886
GO:0017075 | syntaxin-1 binding	0.0085	MF	4	5	20	0.83604425979491
GO:0008083 | growth factor activity	0.00859	MF	3	7.14285714285714	20	0.924051927286428
Thioredoxin	0.00865385332362309	Pfam	4	2471.92	20	1.84201911264562
GO:0050795 | regulation of behavior	0.00878	BP	8	4.37158469945355	20	0.800399211182466
GO:0051480 | regulation of cytosolic calcium ion conc...	0.0089	BP	11	2.30607966457023	20	0.602390493050904
GO:0002260 | lymphocyte homeostasis	0.00896	BP	4	4.93827160493827	20	0.832811486741935
GO:0097449 | astrocyte projection	0.00993	CC	3	6.81818181818182	20	0.913054531905666
