term	pval	ontology	fg	oe	symbol	size
GO:0060751 | branch elongation involved in mammary gl...	0.00042	BP	2	66.6666666666667	20	1.35052165511861
GO:0002513 | tolerance induction to self antigen	0.00042	BP	2	66.6666666666667	20	1.35052165511861
GO:0002362 | CD4-positive, CD25-positive, alpha-beta ...	0.00042	BP	2	66.6666666666667	20	1.35052165511861
GO:0032829 | regulation of CD4-positive, CD25-positiv...	0.00042	BP	2	66.6666666666667	20	1.35052165511861
GO:0032667 | regulation of interleukin-23 production	0.00042	BP	2	66.6666666666667	20	1.35052165511861
GO:1990402 | embryonic liver development	0.00042	BP	2	66.6666666666667	20	1.35052165511861
GO:0007218 | neuropeptide signaling pathway	0.00043	BP	4	11.4285714285714	20	1.02858735505434
GO:0019904 | protein domain specific binding	0.00046	MF	14	2.8169014084507	20	0.670650167333839
GO:0070915 | lysophosphatidic acid receptor activity	0.00048	MF	3	20	20	1.14062701864544
GO:0030279 | negative regulation of ossification	0.00052	BP	3	18.75	20	1.12827358032692
GO:0007276 | gamete generation	0.00054	BP	16	3.10077519379845	20	0.70104941411338
GO:0045746 | negative regulation of Notch signaling p...	0.00059	BP	4	10.5263157894737	20	1.01107684906299
GO:0060124 | positive regulation of growth hormone se...	0.00059	BP	4	10.5263157894737	20	1.01107684906299
GO:0010815 | bradykinin catabolic process	0.00067	BP	2	50	20	1.30344543588752
GO:1900126 | negative regulation of hyaluronan biosyn...	0.00067	BP	2	50	20	1.30344543588752
GO:0003823 | antigen binding	0.00069	MF	3	17.6470588235294	20	1.11654481922643
GO:0007214 | gamma-aminobutyric acid signaling pathwa...	0.00071	BP	4	10	20	1
GO:0098693 | regulation of synaptic vesicle cycle	0.00074	BP	3	16.6666666666667	20	1.10537267453848
GO:0007204 | positive regulation of cytosolic calcium...	0.00077	BP	9	3.7037037037037	20	0.754079727774864
GO:0002062 | chondrocyte differentiation	0.00092	BP	5	6.75675675675676	20	0.910899711606631
GO:0043197 | dendritic spine	0.00092	CC	7	4.57516339869281	20	0.812654052593512
GO:0035727 | lysophosphatidic acid binding	0.00095	MF	3	15.7894736842105	20	1.09469980075217
GO:0099053 | activating signal cointegrator 1 complex	0.00097	CC	2	40	20	1.26572508520925
GO:0060762 | regulation of branching involved in mamm...	0.00098	BP	2	40	20	1.26572508520925
GO:0060744 | mammary gland branching involved in thel...	0.00098	BP	2	40	20	1.26572508520925
GO:2000648 | positive regulation of stem cell prolife...	0.00113	BP	3	15	20	1.08447741288405
GO:0070723 | response to cholesterol	0.00116	BP	2	40	20	1.26572508520925
GO:0048642 | negative regulation of skeletal muscle t...	0.00116	BP	2	40	20	1.26572508520925
GO:0032060 | bleb assembly	0.0012	BP	3	14.2857142857143	20	1.07466364969964
GO:0085029 | extracellular matrix assembly	0.00126	BP	3	14.2857142857143	20	1.07466364969964
GO:0098978 | glutamatergic synapse	0.00127	CC	13	2.6530612244898	20	0.650958733160807
PAS_3	0.00129180579604761	Pfam	2	10299.6666666667	20	2.00320322724384
GO:0061035 | regulation of cartilage development	0.00133	BP	3	13.6363636363636	20	1.06522231196002
GO:0046716 | muscle cell cellular homeostasis	0.00133	BP	3	13.6363636363636	20	1.06522231196002
GO:0031017 | exocrine pancreas development	0.00135	BP	2	40	20	1.26572508520925
GO:0030673 | axolemma	0.0014	CC	4	8.33333333333333	20	0.959593014747594
GO:0005525 | GTP binding	0.00151	MF	10	3.1055900621118	20	0.701529848477005
GO:0031536 | positive regulation of exit from mitosis	0.00155	BP	2	33.3333333333333	20	1.2340497337143
GO:0060965 | negative regulation of gene silencing by...	0.00155	BP	2	33.3333333333333	20	1.2340497337143
GO:1901857 | positive regulation of cellular respirat...	0.00156	BP	3	13.0434782608696	20	1.05612187682202
GO:0004977 | melanocortin receptor activity	0.00176	MF	2	33.3333333333333	20	1.2340497337143
GO:1903911 | positive regulation of receptor clusteri...	0.00177	BP	2	33.3333333333333	20	1.2340497337143
PH_BEACH	0.00177057545343505	Pfam	2	8828.28571428571	20	1.98642301134716
GO:0007200 | phospholipase C-activating G protein-cou...	0.0018	BP	6	4.7244094488189	20	0.821186659309372
GO:0035590 | purinergic nucleotide receptor signaling...	0.00198	BP	5	5.68181818181818	20	0.868612302575695
GO:0043129 | surfactant homeostasis	0.002	BP	2	28.5714285714286	20	1.20662005438735
GO:1990913 | sperm head plasma membrane	0.00203	CC	3	12	20	1.03883648667518
GO:0043536 | positive regulation of blood vessel endo...	0.00216	BP	3	11.5384615384615	20	1.03060560193939
GO:0061355 | Wnt protein secretion	0.00224	BP	2	28.5714285714286	20	1.20662005438735
GO:0051152 | positive regulation of smooth muscle cel...	0.00224	BP	2	28.5714285714286	20	1.20662005438735
GO:0042048 | olfactory behavior	0.00224	BP	2	28.5714285714286	20	1.20662005438735
GO:0050679 | positive regulation of epithelial cell p...	0.00225	BP	8	6.01503759398496	20	0.882744779664461
GO:0099149 | regulation of postsynaptic neurotransmit...	0.00226	BP	3	11.5384615384615	20	1.03060560193939
PAS	0.00232100424013978	Pfam	2	7724.75	20	1.97177190187705
GO:0048298 | positive regulation of isotype switching...	0.0025	BP	2	28.5714285714286	20	1.20662005438735
GO:0030214 | hyaluronan catabolic process	0.0025	BP	2	28.5714285714286	20	1.20662005438735
GO:0032740 | positive regulation of interleukin-17 pr...	0.0025	BP	2	28.5714285714286	20	1.20662005438735
GO:0032570 | response to progesterone	0.0025	BP	2	28.5714285714286	20	1.20662005438735
GO:0042711 | maternal behavior	0.00267	BP	3	11.1111111111111	20	1.02262284864004
GO:0042256 | mature ribosome assembly	0.00277	BP	2	25	20	1.18234513094614
GO:0010754 | negative regulation of cGMP-mediated sig...	0.00277	BP	2	25	20	1.18234513094614
GO:0007406 | negative regulation of neuroblast prolif...	0.00277	BP	2	25	20	1.18234513094614
GO:0008285 | negative regulation of cell population p...	0.00282	BP	14	2.86298568507157	20	0.675883996374095
GO:0045582 | positive regulation of T cell differenti...	0.00292	BP	6	8.57142857142857	20	0.965946794792232
Peptidase_S10	0.00293005570547014	Pfam	3	2942.7619047619	20	1.86245942916614
GO:0007173 | epidermal growth factor receptor signali...	0.00295	BP	4	6.77966101694915	20	0.911706081851941
GO:0001942 | hair follicle development	0.00297	BP	5	5.15463917525773	20	0.843918402495036
GO:0034713 | type I transforming growth factor beta r...	0.00304	MF	2	25	20	1.18234513094614
GO:0055091 | phospholipid homeostasis	0.00306	BP	2	25	20	1.18234513094614
GO:0007182 | common-partner SMAD protein phosphorylat...	0.00306	BP	2	25	20	1.18234513094614
GO:0043117 | positive regulation of vascular permeabi...	0.00316	BP	4	6.66666666666667	20	0.907694189110142
GO:0098890 | extrinsic component of postsynaptic memb...	0.00332	CC	2	22.2222222222222	20	1.16051173463462
GO:0001525 | angiogenesis	0.00338	BP	8	3.2520325203252	20	0.715649970228857
TGF_beta	0.00363159361430523	Pfam	2	6179.8	20	1.94704248028228
GO:0051970 | negative regulation of transmission of n...	0.00366	BP	2	22.2222222222222	20	1.16051173463462
GO:0035066 | positive regulation of histone acetylati...	0.00389	BP	3	9.67741935483871	20	0.992854249568077
GO:0051932 | synaptic transmission, GABAergic	0.00396	BP	4	6.25	20	0.892121077737812
GO:1990116 | ribosome-associated ubiquitin-dependent ...	0.00399	BP	2	22.2222222222222	20	1.16051173463462
GO:0071549 | cellular response to dexamethasone stimu...	0.00399	BP	2	22.2222222222222	20	1.16051173463462
GO:0035025 | positive regulation of Rho protein signa...	0.00403	BP	3	9.375	20	0.985886036212988
GO:0045652 | regulation of megakaryocyte differentiat...	0.00432	BP	2	20	20	1.14062701864544
GO:0001750 | photoreceptor outer segment	0.00442	CC	4	6.06060606060606	20	0.884599375868022
GO:0046982 | protein heterodimerization activity	0.00453	MF	8	3.08880308880309	20	0.699850143181161
GO:0060998 | regulation of dendritic spine developmen...	0.0046	BP	4	5.97014925373134	20	0.880900214909235
GO:0048535 | lymph node development	0.00467	BP	2	20	20	1.14062701864544
GO:0045591 | positive regulation of regulatory T cell...	0.00467	BP	2	20	20	1.14062701864544
GO:0061484 | hematopoietic stem cell homeostasis	0.00467	BP	2	20	20	1.14062701864544
GO:0031293 | membrane protein intracellular domain pr...	0.00467	BP	2	20	20	1.14062701864544
GO:0050951 | sensory perception of temperature stimul...	0.00477	BP	3	8.8235294117647	20	0.972441431489531
GO:0042307 | positive regulation of protein import in...	0.00492	BP	3	8.8235294117647	20	0.972441431489531
GO:0032967 | positive regulation of collagen biosynth...	0.00503	BP	2	18.1818181818182	20	1.12233564966357
GO:0010763 | positive regulation of fibroblast migrat...	0.00503	BP	2	18.1818181818182	20	1.12233564966357
GO:0010800 | positive regulation of peptidyl-threonin...	0.00503	BP	2	18.1818181818182	20	1.12233564966357
7tm_2	0.00517266438263797	Pfam	6	1065.48275862069	20	1.73998460523674
Beach	0.00521325850328083	Pfam	2	5149.83333333333	20	1.92660145696409
GO:0010628 | positive regulation of gene expression	0.00529	BP	16	2.37037037037037	20	0.612222353254845
GO:0008584 | male gonad development	0.0053	BP	4	5.79710144927536	20	0.873619425488414
GO:0017147 | Wnt-protein binding	0.00538	MF	2	18.1818181818182	20	1.12233564966357
GO:0042734 | presynaptic membrane	0.00549	CC	8	2.99625468164794	20	0.690346815468405
GO:0043552 | positive regulation of phosphatidylinosi...	0.00579	BP	2	18.1818181818182	20	1.12233564966357
GO:0050832 | defense response to fungus	0.00619	BP	2	16.6666666666667	20	1.10537267453848
GO:0046326 | positive regulation of glucose import	0.00665	BP	3	7.89473684210526	20	0.94727908142366
GO:0008188 | neuropeptide receptor activity	0.00684	MF	5	4.23728813559322	20	0.791888879218476
GO:0070306 | lens fiber cell differentiation	0.00702	BP	2	15.3846153846154	20	1.08953505834239
GO:0098685 | Schaffer collateral - CA1 synapse	0.0071	CC	6	3.55029585798817	20	0.741798183989399
7tm_3	0.00735644764288757	Pfam	6	988.768	20	1.73063410421721
GO:0001938 | positive regulation of endothelial cell ...	0.00756	BP	4	5.19480519480519	20	0.845913273424339
GO:0009887 | animal organ morphogenesis	0.0076	BP	15	2.64084507042254	20	0.64941737222272
GO:0016499 | orexin receptor activity	0.00782	MF	1	100	20	1.4142135623731
GO:0001631 | cysteinyl leukotriene receptor activity	0.00782	MF	1	100	20	1.4142135623731
GO:0051496 | positive regulation of stress fiber asse...	0.00785	BP	3	7.5	20	0.935447092780613
GO:0007187 | G protein-coupled receptor signaling pat...	0.00785	BP	3	7.5	20	0.935447092780613
GO:0010862 | positive regulation of pathway-restricte...	0.00836	BP	2	14.2857142857143	20	1.07466364969964
GO:0045445 | myoblast differentiation	0.0088	BP	6	10.7142857142857	20	1.01487103780601
GO:0035278 | miRNA mediated inhibition of translation	0.00883	BP	2	14.2857142857143	20	1.07466364969964
GO:0071214 | cellular response to abiotic stimulus	0.00885	BP	10	4.01606425702811	20	0.777046107321994
GO:0070374 | positive regulation of ERK1 and ERK2 cas...	0.00897	BP	4	4.93827160493827	20	0.832811486741935
GO:1904375 | regulation of protein localization to ce...	0.00907	BP	5	3.93700787401575	20	0.771470209003602
GO:0007183 | SMAD protein complex assembly	0.00931	BP	2	13.3333333333333	20	1.06063129154683
GO:2000679 | positive regulation of transcription reg...	0.0098	BP	2	13.3333333333333	20	1.06063129154683
