term	pval	ontology	fg	oe	symbol	size
GO:0003743 | translation initiation factor activity	6.4e-06	MF	14	4.24242424242424	20	0.792220989245015
GO:0034719 | SMN-Sm protein complex	7.9e-06	CC	10	7.93650793650794	20	0.948487983520317
GO:0098794 | postsynapse	1.1e-05	CC	59	1.79768433881779	20	0.504691425452295
GO:0000398 | mRNA splicing, via spliceosome	1.5e-05	BP	54	3.64126770060688	20	0.74916794431862
GO:0045174 | glutathione dehydrogenase (ascorbate) ac...	1.5e-05	MF	6	10.9090909090909	20	1.01871907849485
GO:0050610 | methylarsonate reductase activity	1.5e-05	MF	6	10.9090909090909	20	1.01871907849485
GO:0019774 | proteasome core complex, beta-subunit co...	2.1e-05	CC	6	10.1694915254237	20	1.00364298370561
GO:0030422 | production of siRNA involved in RNA inte...	2.6e-05	BP	6	9.83606557377049	20	0.996404242952064
GO:0003684 | damaged DNA binding	3e-05	MF	15	3.50467289719626	20	0.738002364523657
GO:1990446 | U1 snRNP binding	3.4e-05	MF	6	9.375	20	0.985886036212988
GO:0003729 | mRNA binding	3.7e-05	MF	37	2.79456193353474	20	0.668067166505969
GO:0060315 | negative regulation of ryanodine-sensiti...	3.8e-05	BP	6	9.23076923076923	20	0.982465212483774
GO:0060316 | positive regulation of ryanodine-sensiti...	3.8e-05	BP	6	9.23076923076923	20	0.982465212483774
GO:0070180 | large ribosomal subunit rRNA binding	4.2e-05	MF	6	9.09090909090909	20	0.979084937501224
GO:0090624 | endoribonuclease activity, cleaving miRN...	5.1e-05	MF	4	17.3913043478261	20	1.11370200471687
GO:0070551 | endoribonuclease activity, cleaving siRN...	5.1e-05	MF	4	17.3913043478261	20	1.11370200471687
GO:0090625 | mRNA cleavage involved in gene silencing...	5.5e-05	BP	4	17.3913043478261	20	1.11370200471687
GO:0035279 | mRNA cleavage involved in gene silencing...	5.5e-05	BP	4	17.3913043478261	20	1.11370200471687
GO:0006413 | translational initiation	5.5e-05	BP	24	4.22535211267606	20	0.79111497647345
GO:0017069 | snRNA binding	6.5e-05	MF	13	5.46218487394958	20	0.85870041064991
GO:0045947 | negative regulation of translational ini...	7.9e-05	BP	6	8.21917808219178	20	0.956466617432719
GO:0140535 | intracellular protein-containing complex	9.7e-05	CC	94	2.37914452037459	20	0.613531436780751
GO:0071243 | cellular response to arsenic-containing ...	1e-04	BP	7	6.42201834862385	20	0.898705481274946
GO:0060213 | positive regulation of nuclear-transcrib...	0.00011	BP	6	7.79220779220779	20	0.944277779687292
GO:0006298 | mismatch repair	0.00012	BP	9	4.73684210526316	20	0.821881322629062
GO:0000027 | ribosomal large subunit assembly	0.00013	BP	9	4.6875	20	0.819110054104926
GO:0042985 | negative regulation of amyloid precursor...	0.00016	BP	4	13.7931034482759	20	1.06754952738925
GO:0000462 | maturation of SSU-rRNA from tricistronic...	0.00018	BP	11	3.7542662116041	20	0.757974316717998
GO:0005682 | U5 snRNP	0.00018	CC	7	5.83333333333333	20	0.875166723525656
GO:0043021 | ribonucleoprotein complex binding	0.00019	MF	31	3.02439024390244	20	0.69328048324073
GO:0003727 | single-stranded RNA binding	0.00019	MF	12	3.48837209302326	20	0.736629352847207
GO:0098808 | mRNA cap binding	2e-04	MF	4	12.9032258064516	20	1.05389672050618
GO:0008250 | oligosaccharyltransferase complex	0.00023	CC	6	6.81818181818182	20	0.913054531905666
GO:0008380 | RNA splicing	0.00024	BP	74	3.34085778781038	20	0.723780345941977
GO:0043596 | nuclear replication fork	0.00025	CC	11	3.61842105263158	20	0.747341355439047
GO:0006417 | regulation of translation	0.00028	BP	45	2.59216589861751	20	0.643166224964333
GO:0007131 | reciprocal meiotic recombination	0.00028	BP	13	4.60992907801418	20	0.814674317741437
GO:0070181 | small ribosomal subunit rRNA binding	0.00028	MF	5	8.47457627118644	20	0.963388806606074
ArgoMid	0.000345625406378585	Pfam	3	20599.3333333333	20	2.07698174409505
GO:0007129 | homologous chromosome pairing at meiosis	0.00036	BP	13	5.50847457627119	20	0.860831777606247
GO:0005829 | cytosol	0.00036	CC	248	1.46520146520147	20	0.407304976997834
GO:0005736 | RNA polymerase I complex	0.00038	CC	6	6.25	20	0.892121077737812
GO:0003697 | single-stranded DNA binding	4e-04	MF	18	2.49307479224377	20	0.629869278131317
GO:0043248 | proteasome assembly	0.00042	BP	6	6.12244897959184	20	0.887088030970517
GO:0031386 | protein tag	0.00043	MF	4	10.8108108108108	20	1.01678821160602
GST_C_2	0.000430765593884102	Pfam	5	7922.82051282051	20	1.9745581321737
GO:0006261 | DNA-dependent DNA replication	0.00044	BP	23	2.1883920076118	20	0.583202469121446
GO:0048026 | positive regulation of mRNA splicing, vi...	0.00045	BP	7	5.07246376811594	20	0.839773156044548
GO:0042138 | meiotic DNA double-strand break formatio...	0.00046	BP	4	10.5263157894737	20	1.01107684906299
Piwi	0.000487710041619937	Pfam	3	18539.4	20	2.06593699679914
GO:0007130 | synaptonemal complex assembly	0.00053	BP	6	5.88235294117647	20	0.877240604749761
GO:0045292 | mRNA cis splicing, via spliceosome	0.00054	BP	7	4.92957746478873	20	0.832351906125769
GO:0070922 | small RNA loading onto RISC	0.00057	BP	4	10	20	1
GO:1901165 | positive regulation of trophoblast cell ...	0.00057	BP	4	10	20	1
GO:0000993 | RNA polymerase II complex binding	0.00058	MF	9	3.84615384615385	20	0.764870349817001
GO:1990726 | Lsm1-7-Pat1 complex	0.00058	CC	4	10	20	1
GO:0070578 | RISC-loading complex	0.00058	CC	4	10	20	1
GO:0008541 | proteasome regulatory particle, lid subc...	0.00058	CC	5	7.2463768115942	20	0.927427039501633
GO:0000028 | ribosomal small subunit assembly	0.00059	BP	7	4.86111111111111	20	0.828695087422996
SAP	0.000593707032050342	Pfam	4	10299.6666666667	20	2.00320322724384
GO:0004364 | glutathione transferase activity	0.00065	MF	10	3.48432055749129	20	0.73628669909622
Rdx	0.000662404029667641	Pfam	3	16854	20	2.05589469321394
GO:0035861 | site of double-strand break	0.00067	CC	14	2.74509803921569	20	0.66223701163579
GO:0000795 | synaptonemal complex	0.00071	CC	8	4.14507772020725	20	0.785832474503421
GO:1905168 | positive regulation of double-strand bre...	8e-04	BP	9	3.68852459016393	20	0.752896196763269
Apc13p	0.000801239172284769	Pfam	2	41198.6666666667	20	2.14822791178406
GO:0008097 | 5S rRNA binding	0.00081	MF	6	5.40540540540541	20	0.856053895264186
MutS_IV	0.000872418320206506	Pfam	3	15449.5	20	2.04668376372507
Ribosomal_60s	0.000872418320206506	Pfam	3	15449.5	20	2.04668376372507
GO:0006310 | DNA recombination	9e-04	BP	53	3.03030303030303	20	0.693891965742588
GO:0003676 | nucleic acid binding	0.00106	MF	234	2.10280373831776	20	0.568153799975106
AAA	0.00107755527033045	Pfam	9	3611.57142857143	20	1.88618562411727
GO:0006397 | mRNA processing	0.00121	BP	77	3.13645621181263	20	0.704584436894184
GO:0031054 | pre-miRNA processing	0.00122	BP	4	8.33333333333333	20	0.959593014747594
GO:0004572 | mannosyl-oligosaccharide 1,3-1,6-alpha-m...	0.00124	MF	2	33.3333333333333	20	1.2340497337143
GO:0045437 | uridine nucleosidase activity	0.00124	MF	2	33.3333333333333	20	1.2340497337143
GO:0047708 | biotinidase activity	0.00124	MF	2	33.3333333333333	20	1.2340497337143
GO:0005683 | U7 snRNP	0.00124	CC	4	8.33333333333333	20	0.959593014747594
GO:0006768 | biotin metabolic process	0.00129	BP	2	33.3333333333333	20	1.2340497337143
GO:0097510 | base-excision repair, AP site formation ...	0.00129	BP	2	33.3333333333333	20	1.2340497337143
GO:0045727 | positive regulation of translation	0.00139	BP	13	2.65848670756646	20	0.651639849290401
GO:1990062 | RPAP3/R2TP/prefoldin-like complex	0.00143	CC	5	5.95238095238095	20	0.880165165337812
GO:0016442 | RISC complex	0.00143	CC	5	5.95238095238095	20	0.880165165337812
GO:0070628 | proteasome binding	0.00145	MF	5	5.95238095238095	20	0.880165165337812
GO:0007292 | female gamete generation	0.00147	BP	21	2.50596658711217	20	0.63164489715634
GO:0000724 | double-strand break repair via homologou...	0.00152	BP	31	2.84142988084326	20	0.673451515141165
CAAP1	0.00158497250633913	Pfam	2	30899	20	2.11894889611803
DAD	0.00158497250633913	Pfam	2	30899	20	2.11894889611803
eIF-6	0.00158497250633913	Pfam	2	30899	20	2.11894889611803
EVE	0.00158497250633913	Pfam	2	30899	20	2.11894889611803
REC114-like	0.00158497250633913	Pfam	2	30899	20	2.11894889611803
RMI2	0.00158497250633913	Pfam	2	30899	20	2.11894889611803
Vanin_C	0.00158497250633913	Pfam	2	30899	20	2.11894889611803
GO:0070990 | snRNP binding	0.0016	MF	9	10.2272727272727	20	1.00486806959379
GO:0033119 | negative regulation of RNA splicing	0.0017	BP	6	4.7244094488189	20	0.821186659309372
GO:0051309 | female meiosis chromosome separation	0.00174	BP	3	12	20	1.03883648667518
GO:0035145 | exon-exon junction complex	0.00174	CC	6	4.6875	20	0.819110054104926
GO:0010498 | proteasomal protein catabolic process	0.00177	BP	40	1.63465467919902	20	0.461980542854538
GO:0071006 | U2-type catalytic step 1 spliceosome	0.00179	CC	5	5.68181818181818	20	0.868612302575695
GO:0047429 | nucleoside-triphosphate diphosphatase ac...	0.0018	MF	5	5.68181818181818	20	0.868612302575695
GO:0017116 | single-stranded DNA helicase activity	0.00183	MF	7	4.02298850574713	20	0.77752735754548
GO:1905907 | negative regulation of amyloid fibril fo...	0.00196	BP	4	7.40740740740741	20	0.932558969451795
GO:0019843 | rRNA binding	0.00199	MF	26	5.26315789473684	20	0.849262267528218
Histone	0.00203369412804738	Pfam	4	7490.66666666667	20	1.9683801643671
GO:0016607 | nuclear speck	0.00205	CC	28	1.8111254851229	20	0.507886347286391
GO:0035197 | siRNA binding	0.00211	MF	4	7.27272727272727	20	0.928276522289408
GO:0098789 | pre-mRNA cleavage required for polyadeny...	0.00226	BP	4	7.14285714285714	20	0.924051927286428
GO:1900153 | positive regulation of nuclear-transcrib...	0.0024	BP	5	5.31914893617021	20	0.851963702710579
GO:1990229 | iron-sulfur cluster assembly complex	0.00244	CC	5	5.31914893617021	20	0.851963702710579
GO:0005665 | RNA polymerase II, core complex	0.00244	CC	5	5.31914893617021	20	0.851963702710579
GO:0047651 | alkylhalidase activity	0.00245	MF	2	25	20	1.18234513094614
MitMem_reg	0.00253626359644274	Pfam	3	10905.5294117647	20	2.00938964697372
GO:0018900 | dichloromethane metabolic process	0.00254	BP	2	25	20	1.18234513094614
GO:1902626 | assembly of large subunit precursor of p...	0.00254	BP	2	25	20	1.18234513094614
GO:1902255 | positive regulation of intrinsic apoptot...	0.00278	BP	3	10.3448275862069	20	1.00733472928352
MCM	0.00281586479406482	Pfam	4	6866.44444444444	20	1.95875774678352
GO:0048027 | mRNA 5'-UTR binding	0.00291	MF	6	4.25531914893617	20	0.793052418020564
GO:0016272 | prefoldin complex	0.003	CC	4	6.55737704918033	20	0.903731241197954
CN_hydrolase	0.00300653316998686	Pfam	3	10299.6666666667	20	2.00320322724384
Prot_ATP_ID_OB	0.00300653316998686	Pfam	3	10299.6666666667	20	2.00320322724384
GO:0005643 | nuclear pore	0.00312	CC	12	2.53164556962025	20	0.635140066736102
GO:0017070 | U6 snRNA binding	0.00314	MF	4	6.45161290322581	20	0.89981570436935
ubiquitin	0.00317847846557061	Pfam	6	4261.93103448276	20	1.90515259698241
GO:0019673 | GDP-mannose metabolic process	0.00336	BP	4	6.34920634920635	20	0.895946115497121
GO:0010501 | RNA secondary structure unwinding	0.00336	BP	4	6.34920634920635	20	0.895946115497121
GO:0022618 | ribonucleoprotein complex assembly	0.00339	BP	48	4.48598130841122	20	0.807376900642059
Brix	0.00352691161078485	Pfam	3	9757.57894736842	20	1.99733374121368
GO:0003746 | translation elongation factor activity	0.00353	MF	5	4.85436893203883	20	0.82833132237701
GO:0043130 | ubiquitin binding	0.00355	MF	11	2.61904761904762	20	0.646640081312877
GO:0071004 | U2-type prespliceosome	0.00356	CC	5	4.85436893203883	20	0.82833132237701
GO:0140664 | ATP-dependent DNA damage sensor activity	0.00361	MF	6	4.05405405405405	20	0.779672710173112
GO:0140640 | catalytic activity, acting on a nucleic ...	0.00363	MF	62	1.91891055400805	20	0.532028882186493
GO:0002183 | cytoplasmic translational initiation	0.00369	BP	6	4.05405405405405	20	0.779672710173112
GO:0005652 | nuclear lamina	0.00385	CC	4	6.15384615384615	20	0.888339256525966
GO:0031390 | Ctf18 RFC-like complex	0.00385	CC	4	6.15384615384615	20	0.888339256525966
GO:0042274 | ribosomal small subunit biogenesis	0.00386	BP	23	3.83333333333333	20	0.763921845239387
GO:0032040 | small-subunit processome	0.00396	CC	9	2.92207792207792	20	0.682416143521591
GO:0035198 | miRNA binding	0.00399	MF	4	6.06060606060606	20	0.884599375868022
GO:0001673 | male germ cell nucleus	0.00414	CC	9	2.90322580645161	20	0.680353449028556
GO:0006013 | mannose metabolic process	0.00415	BP	3	9.09090909090909	20	0.979084937501224
GO:0090083 | regulation of inclusion body assembly	0.00415	BP	3	9.09090909090909	20	0.979084937501224
GO:0000184 | nuclear-transcribed mRNA catabolic proce...	0.00418	BP	8	3.13725490196078	20	0.704662902782592
GO:0061574 | ASAP complex	0.00419	CC	3	8.8235294117647	20	0.972441431489531
GO:0000470 | maturation of LSU-rRNA	0.00442	BP	10	4.46428571428571	20	0.806071945713183
KOW	0.00472417724436457	Pfam	3	8828.28571428571	20	1.98642301134716
GO:0006401 | RNA catabolic process	0.00474	BP	31	2.45253164556962	20	0.624191172548849
GO:1990918 | double-strand break repair involved in m...	0.00478	BP	4	5.79710144927536	20	0.873619425488414
GO:0048024 | regulation of mRNA splicing, via spliceo...	0.00481	BP	15	3.74064837905237	20	0.756932550783423
GO:0010880 | regulation of release of sequestered cal...	0.00484	BP	6	3.82165605095541	20	0.763054125193233
GO:0071541 | eukaryotic translation initiation factor...	0.00484	CC	4	5.79710144927536	20	0.873619425488414
GO:0030684 | preribosome	0.00484	CC	18	2.86168521462639	20	0.675738011109363
GO:0032968 | positive regulation of transcription elo...	0.00523	BP	9	2.79503105590062	20	0.668121723747622
GO:0005838 | proteasome regulatory particle	0.00527	CC	10	5.49450549450549	20	0.860191032279996
GO:0051123 | RNA polymerase II preinitiation complex ...	0.00534	BP	10	2.61780104712042	20	0.646480190793416
Alpha-mann_mid	0.00536806929214257	Pfam	2	17656.5714285714	20	2.06080236210887
DUF1761	0.00536806929214257	Pfam	2	17656.5714285714	20	2.06080236210887
Glyco_hydro_38C	0.00536806929214257	Pfam	2	17656.5714285714	20	2.06080236210887
Glyco_hydro_38N	0.00536806929214257	Pfam	2	17656.5714285714	20	2.06080236210887
PMT	0.00536806929214257	Pfam	2	17656.5714285714	20	2.06080236210887
PMT_4TMC	0.00536806929214257	Pfam	2	17656.5714285714	20	2.06080236210887
Sedlin_N	0.00536806929214257	Pfam	2	17656.5714285714	20	2.06080236210887
UDG	0.00536806929214257	Pfam	2	17656.5714285714	20	2.06080236210887
GO:0001824 | blastocyst development	0.00553	BP	16	2.05920205920206	20	0.560088353614865
GO:0006275 | regulation of DNA replication	0.00553	BP	16	2.05920205920206	20	0.560088353614865
GO:0003689 | DNA clamp loader activity	0.00553	MF	4	5.55555555555556	20	0.862975952675794
GO:0030983 | mismatched DNA binding	0.00553	MF	4	5.55555555555556	20	0.862975952675794
GO:0000380 | alternative mRNA splicing, via spliceoso...	0.00557	BP	8	2.99625468164794	20	0.690346815468405
GO:0000463 | maturation of LSU-rRNA from tricistronic...	0.00577	BP	5	4.34782608695652	20	0.798919372641825
GO:0045109 | intermediate filament organization	0.00586	BP	3	7.89473684210526	20	0.94727908142366
GO:0032556 | pyrimidine deoxyribonucleotide binding	0.00596	MF	2	16.6666666666667	20	1.10537267453848
MutS_V	0.00613925069825172	Pfam	3	8060.60869565217	20	1.97645334848204
GO:0009213 | pyrimidine deoxyribonucleoside triphosph...	0.00618	BP	2	15.3846153846154	20	1.08953505834239
GO:0000054 | ribosomal subunit export from nucleus	0.00623	BP	5	4.27350427350427	20	0.794219203110739
GO:0032797 | SMN complex	0.00663	CC	4	5.26315789473684	20	0.849262267528218
GO:0030331 | estrogen receptor binding	0.00681	MF	6	3.57142857142857	20	0.743533434794819
JAB	0.00685585169301862	Pfam	4	5373.73913043478	20	1.93139239401789
GO:0061844 | antimicrobial humoral immune response me...	0.00686	BP	3	7.5	20	0.935447092780613
Ribosomal_L7Ae	0.00693147122199477	Pfam	3	7724.75	20	1.97177190187705
S1	0.00693147122199477	Pfam	3	7724.75	20	1.97177190187705
GO:0033120 | positive regulation of RNA splicing	0.007	BP	11	5.11627906976744	20	0.841994195492237
ArgoL1	0.00707966799771056	Pfam	2	15449.5	20	2.04668376372507
ArgoN	0.00707966799771056	Pfam	2	15449.5	20	2.04668376372507
DFRP_C	0.00707966799771056	Pfam	2	15449.5	20	2.04668376372507
Fcf1	0.00707966799771056	Pfam	2	15449.5	20	2.04668376372507
Gtr1_RagA	0.00707966799771056	Pfam	2	15449.5	20	2.04668376372507
HYPK_UBA	0.00707966799771056	Pfam	2	15449.5	20	2.04668376372507
LZ3wCH	0.00707966799771056	Pfam	2	15449.5	20	2.04668376372507
PSP	0.00707966799771056	Pfam	2	15449.5	20	2.04668376372507
YL1_C	0.00707966799771056	Pfam	2	15449.5	20	2.04668376372507
GO:1905214 | regulation of RNA binding	0.00722	BP	4	5.19480519480519	20	0.845913273424339
GO:0007049 | cell cycle	0.00726	BP	112	1.52942783012427	20	0.429568374689444
GO:0061133 | endopeptidase activator activity	0.00754	MF	3	7.31707317073171	20	0.929697476601893
GO:1990932 | 5.8S rRNA binding	0.00754	MF	3	7.31707317073171	20	0.929697476601893
GO:0000082 | G1/S transition of mitotic cell cycle	0.00759	BP	17	1.94285714285714	20	0.537066912363777
GO:0000228 | nuclear chromosome	0.00778	CC	37	2.53772290809328	20	0.635959275492574
GO:0051168 | nuclear export	0.00786	BP	20	2.32828870779977	20	0.605835647542086
GO:0005882 | intermediate filament	0.00788	CC	5	4.03225806451613	20	0.778169852393283
GO:2000042 | negative regulation of double-strand bre...	0.00794	BP	4	5.06329113924051	20	0.839305010134886
GO:0006414 | translational elongation	0.0081	BP	9	2.60869565217391	20	0.645308774437517
GO:0004582 | dolichyl-phosphate beta-D-mannosyltransf...	0.00823	MF	2	14.2857142857143	20	1.07466364969964
GO:0004844 | uracil DNA N-glycosylase activity	0.00823	MF	2	14.2857142857143	20	1.07466364969964
GO:0000785 | chromatin	0.00842	CC	37	1.5170151701517	20	0.425429105437398
GO:0035770 | ribonucleoprotein granule	0.0085	CC	32	3.21931589537223	20	0.712575325086824
GO:0043007 | maintenance of rDNA	0.00854	BP	2	13.3333333333333	20	1.06063129154683
GO:0042140 | late meiotic recombination nodule assemb...	0.00854	BP	2	13.3333333333333	20	1.06063129154683
GO:2000384 | negative regulation of ectoderm developm...	0.00854	BP	2	13.3333333333333	20	1.06063129154683
GO:0030056 | hemidesmosome	0.0086	CC	2	13.3333333333333	20	1.06063129154683
GO:0071920 | cleavage body	0.0086	CC	2	13.3333333333333	20	1.06063129154683
DEAD	0.00864378373530842	Pfam	9	2635.9336492891	20	1.84957683651299
GO:0006284 | base-excision repair	0.00885	BP	10	3.36700336700337	20	0.72611538386319
GO:1902229 | regulation of intrinsic apoptotic signal...	0.00891	BP	5	3.93700787401575	20	0.771470209003602
BPL_N	0.00900368016666256	Pfam	2	13732.8888888889	20	2.03414893905251
TCTP	0.00900368016666256	Pfam	2	13732.8888888889	20	2.03414893905251
GO:0001650 | fibrillar center	0.00903	CC	14	2.05882352941176	20	0.560017073821863
GO:0006729 | tetrahydrobiopterin biosynthetic process	0.00912	BP	3	6.81818181818182	20	0.913054531905666
GST_C	0.00919054454874269	Pfam	4	4943.84	20	1.92199490296299
PAZ	0.00965879998125835	Pfam	3	6866.44444444444	20	1.95875774678352
Rad51	0.00965879998125835	Pfam	3	6866.44444444444	20	1.95875774678352
GO:0010494 | cytoplasmic stress granule	0.00998	CC	8	2.7027027027027	20	0.657113594390654
