term	pval	ontology	fg	oe	symbol	size
GO:0035066 | positive regulation of histone acetylati...	0.00297	BP	4	6.77966101694915	20	0.911706081851941
GO:0031445 | regulation of heterochromatin assembly	0.003	BP	3	10.3448275862069	20	1.00733472928352
SWIRM	0.00302064011794009	Pfam	2	8828.28571428571	20	1.98642301134716
GO:0003677 | DNA binding	0.00309	MF	49	2.30371415138693	20	0.602020423346073
GO:0048024 | regulation of mRNA splicing, via spliceo...	0.00315	BP	6	4.22535211267606	20	0.79111497647345
GO:0045945 | positive regulation of transcription by ...	0.00323	BP	3	10	20	1
GO:0005672 | transcription factor TFIIA complex	0.00336	CC	2	22.2222222222222	20	1.16051173463462
GO:0042406 | extrinsic component of endoplasmic retic...	0.00336	CC	2	22.2222222222222	20	1.16051173463462
GO:0031467 | Cul7-RING ubiquitin ligase complex	0.00336	CC	2	22.2222222222222	20	1.16051173463462
GO:1902166 | negative regulation of intrinsic apoptot...	0.00342	BP	2	22.2222222222222	20	1.16051173463462
GO:0045899 | positive regulation of RNA polymerase II...	0.00342	BP	2	22.2222222222222	20	1.16051173463462
GO:0035523 | protein K29-linked deubiquitination	0.00342	BP	2	22.2222222222222	20	1.16051173463462
GO:0051151 | negative regulation of smooth muscle cel...	0.00342	BP	2	22.2222222222222	20	1.16051173463462
GO:1990168 | protein K33-linked deubiquitination	0.00342	BP	2	22.2222222222222	20	1.16051173463462
GO:0033169 | histone H3-K9 demethylation	0.00342	BP	2	22.2222222222222	20	1.16051173463462
GO:0060070 | canonical Wnt signaling pathway	0.00343	BP	14	3.27102803738318	20	0.717414989155556
GO:0002052 | positive regulation of neuroblast prolif...	0.00346	BP	3	10	20	1
GO:2000757 | negative regulation of peptidyl-lysine a...	0.00346	BP	3	10	20	1
GO:0032454 | histone H3-methyl-lysine-9 demethylase a...	0.00347	MF	2	22.2222222222222	20	1.16051173463462
GOLD_2	0.00347178382710956	Pfam	2	8239.73333333333	20	1.97886663437233
PHD_2	0.00347178382710956	Pfam	2	8239.73333333333	20	1.97886663437233
TFIIS_C	0.00347178382710956	Pfam	2	8239.73333333333	20	1.97886663437233
GO:0070828 | heterochromatin organization	0.00353	BP	10	10.2040816326531	20	1.00437738141971
GO:2000736 | regulation of stem cell differentiation	0.00382	BP	5	4.85436893203883	20	0.82833132237701
GO:0000151 | ubiquitin ligase complex	0.00388	CC	13	2.97482837528604	20	0.688085688948996
GO:0045893 | positive regulation of transcription, DN...	0.00393	BP	60	3.6101083032491	20	0.746672773666987
CLTH	0.00395231210379435	Pfam	2	7724.75	20	1.97177190187705
GO:0034720 | histone H3-K4 demethylation	0.00403	BP	2	20	20	1.14062701864544
GO:0042393 | histone binding	0.00404	MF	15	4.31034482758621	20	0.7965626247252
GO:0000502 | proteasome complex	0.00423	CC	21	14.6853146853147	20	1.08022370704815
GO:0045445 | myoblast differentiation	0.00431	BP	5	4.71698113207547	20	0.820770454555504
GO:0070936 | protein K48-linked ubiquitination	0.00431	BP	5	4.71698113207547	20	0.820770454555504
GO:0045120 | pronucleus	0.00439	CC	3	9.09090909090909	20	0.979084937501224
GO:0016479 | negative regulation of transcription by ...	0.00451	BP	3	9.09090909090909	20	0.979084937501224
UQ_con	0.00465023812795173	Pfam	4	2187.53982300885	20	1.82755464155475
GO:0050681 | androgen receptor binding	0.00488	MF	3	8.8235294117647	20	0.972441431489531
GO:0016575 | histone deacetylation	0.00492	BP	9	5	20	0.83604425979491
GO:0061630 | ubiquitin protein ligase activity	0.00494	MF	10	2.6525198938992	20	0.650890658862306
zf-HC5HC2H_2	0.00500008191871948	Pfam	2	6866.44444444444	20	1.95875774678352
GO:0045943 | positive regulation of transcription by ...	0.00509	BP	4	5.79710144927536	20	0.873619425488414
GO:0007623 | circadian rhythm	0.00527	BP	9	2.80373831775701	20	0.669131883139978
GO:1904322 | cellular response to forskolin	0.00537	BP	2	18.1818181818182	20	1.12233564966357
GO:0015693 | magnesium ion transport	0.00537	BP	2	18.1818181818182	20	1.12233564966357
VWA_2	0.00556661125589488	Pfam	2	6505.05263157895	20	1.95275467346386
GO:0021983 | pituitary gland development	0.00573	BP	3	8.33333333333333	20	0.959593014747594
GO:0001223 | transcription coactivator binding	0.00583	MF	3	8.33333333333333	20	0.959593014747594
GO:0001739 | sex chromatin	0.00599	CC	2	16.6666666666667	20	1.10537267453848
GO:1990907 | beta-catenin-TCF complex	0.00599	CC	2	16.6666666666667	20	1.10537267453848
OTU	0.00616110070814251	Pfam	2	6179.8	20	1.94704248028228
GO:0043422 | protein kinase B binding	0.00618	MF	2	16.6666666666667	20	1.10537267453848
GO:0010839 | negative regulation of keratinocyte prol...	0.00641	BP	3	7.89473684210526	20	0.94727908142366
GO:0031062 | positive regulation of histone methylati...	0.00681	BP	4	5.33333333333333	20	0.852642203938007
GO:0098532 | histone H3-K27 trimethylation	0.00689	BP	2	15.3846153846154	20	1.08953505834239
GO:0044818 | mitotic G2/M transition checkpoint	0.00762	BP	5	4.13223140495868	20	0.784974288763376
GO:0006824 | cobalt ion transport	0.00771	BP	2	15.3846153846154	20	1.08953505834239
GO:0006825 | copper ion transport	0.00771	BP	2	15.3846153846154	20	1.08953505834239
GO:0030957 | Tat protein binding	0.0078	MF	2	15.3846153846154	20	1.08953505834239
GO:0008379 | thioredoxin peroxidase activity	0.0078	MF	2	15.3846153846154	20	1.08953505834239
GO:0001046 | core promoter sequence-specific DNA bind...	0.00795	MF	4	5.12820512820513	20	0.84259443900223
GO:0090090 | negative regulation of canonical Wnt sig...	0.00801	BP	5	4.0650406504065	20	0.780426097011511
Glyco_transf_8	0.00810886338084556	Pfam	2	5373.73913043478	20	1.93139239401789
GO:1903313 | positive regulation of mRNA metabolic pr...	0.00829	BP	7	3.07017543859649	20	0.697970768022417
SNF2_N	0.00835216853349464	Pfam	3	2648.48571428571	20	1.85013449098415
GO:0006357 | regulation of transcription by RNA polym...	0.00863	BP	71	3.36971998101566	20	0.726356533054515
GO:0015095 | magnesium ion transmembrane transporter ...	0.00868	MF	2	14.2857142857143	20	1.07466364969964
GO:0036408 | histone acetyltransferase activity (H3-K...	0.00868	MF	2	14.2857142857143	20	1.07466364969964
GO:0008013 | beta-catenin binding	0.00877	MF	4	5	20	0.83604425979491
CBFD_NFYB_HMF	0.00881174241091138	Pfam	2	5149.83333333333	20	1.92660145696409
S1	0.00881174241091138	Pfam	2	5149.83333333333	20	1.92660145696409
GO:0006306 | DNA methylation	0.00914	BP	4	4.93827160493827	20	0.832811486741935
GO:0002039 | p53 binding	0.00927	MF	5	3.93700787401575	20	0.771470209003602
GO:0070776 | MOZ/MORF histone acetyltransferase compl...	0.0093	CC	2	13.3333333333333	20	1.06063129154683
GO:0045892 | negative regulation of transcription, DN...	0.0094	BP	32	2.83436669619132	20	0.672648523669634
GO:0061133 | endopeptidase activator activity	0.00959	MF	2	13.3333333333333	20	1.06063129154683
GO:0045165 | cell fate commitment	0.00967	BP	10	4.92610837438424	20	0.832168229438487
GO:0043073 | germ cell nucleus	0.00976	CC	5	3.87596899224806	20	0.76705951140493
GO:0010212 | response to ionizing radiation	0.00978	BP	7	2.97872340425532	20	0.688498495090963
GO:2000779 | regulation of double-strand break repair	0.00993	BP	7	2.96610169491525	20	0.687157941847542
GO:0008047 | enzyme activator activity	0.00994	MF	5	3.84615384615385	20	0.764870349817001
