metacell	num_cells	umis_tot	cell_size_mean	cell_size_Q1	cell_size_Q2	cell_size_Q3	log2_fc_mean	log2_fc_Q1	log2_fc_Q2	log2_fc_Q3	log2_fc_Qp95
46	66	303293	4595.34848484848	3214.75	4459.5	5685.5	0.530553736105593	0.0541799352921624	0.128773118549028	0.356682668037352	1.37094364286091
47	87	415612	4777.14942528736	3422	4450	6140.5	0.494820524973534	0.04770960556705	0.122885158147493	0.341212762927406	1.32040056162981
48	22	25172	1144.18181818182	941.25	1077.5	1299.25	0.762806004320585	0.219732328743407	0.355859970474328	0.638132745884777	1.51391909277196
49	61	85254	1397.60655737705	995	1365	1670	0.56284616213251	0.113390402570317	0.199667762361691	0.407465135605417	1.15774444830474
50	64	72386	1131.03125	824	1103.5	1416.25	0.635350272308189	0.128497339739234	0.202732520970971	0.406615276632178	1.19604072696647
51	89	201304	2261.84269662921	1613	2039	2696	0.568859110749816	0.0490274836393574	0.13371172620711	0.311955990539928	1.20748544828833
52	52	68556	1318.38461538462	901.5	1193.5	1526	0.635592775322911	0.139840868544758	0.23629175180051	0.455506199948185	1.25287955448968
53	118	281698	2387.27118644068	1821.75	2361	2773.25	0.470350671009171	0.0405105604639202	0.114999910409442	0.306280544779887	1.16199959198593
54	71	214376	3019.38028169014	2223.5	2850	3754	0.507689180341649	0.0503132147566499	0.135448404421801	0.345215559728105	1.25762833696445
55	49	115830	2363.87755102041	1652	2314	3003	0.524794182354696	0.084427650143981	0.165291505178835	0.369697396588765	1.20358535418377
56	68	271969	3999.54411764706	2961.5	3759	4841	0.520299802881825	0.0442414775285796	0.122260235268536	0.326862057723462	1.30923157581828
57	76	188271	2477.25	1877.25	2506	3202.5	0.525796090440476	0.052394833095607	0.144161254479684	0.337431315710704	1.29702263016842
58	19	40394	2126	1632.5	1852	2661.5	0.665065698729334	0.162455000798474	0.270755121495318	0.56338638111033	1.46354249639929
59	64	135316	2114.3125	1677.5	2046	2431.75	0.552537415697276	0.0724525922777212	0.147188290528349	0.372857862901172	1.30459007163356
60	105	146658	1396.74285714286	937	1256	1678	0.379340333665168	0.0668389174778534	0.126093352994828	0.227749955525802	0.538100408563033
61	33	16046	486.242424242424	322	483	606	0.742121628199567	0.27237522012876	0.424845538770337	0.582051081064673	1.13721374640975
62	116	119694	1031.84482758621	721.75	1023.5	1281.75	0.453385877064173	0.0814532089291988	0.128584055298827	0.243270778570148	0.684812671839588
63	113	117956	1043.85840707965	678	958	1304	0.537582685752206	0.0793147552280304	0.104103552082846	0.205531825622744	0.554538408714998
64	52	28663	551.211538461538	381.75	515	657.5	0.486981125339331	0.170586209023611	0.314343146207529	0.46548213912135	0.930663649295159
65	55	43029	782.345454545455	529.5	777	917	0.405437307764434	0.13234596321063	0.21674381319971	0.407376002097685	0.860879104870422
66	39	44294	1135.74358974359	718	1045	1366	0.474376732580552	0.142395705789911	0.211494130975412	0.408043071226075	0.96658960636757
67	59	83087	1408.25423728814	978.5	1215	1637	0.312349019535132	0.116253267401084	0.171213434497935	0.311038682735476	0.724535654848749
68	61	76501	1254.11475409836	1011	1189	1483	0.347970535108306	0.0973139947538471	0.142405840744293	0.279756330923526	0.621587778506127
69	45	44627	991.711111111111	607	901	1273	0.558991222696996	0.115140260224828	0.209793362193557	0.342777000497754	0.804949545605753
70	73	133617	1830.3698630137	1248	1616	2160	0.262806427875464	0.0733030163050367	0.143710460898159	0.270749549033678	0.647151107045736
71	87	322066	3701.90804597701	2427	3211	4687.5	0.267210558558075	0.0510742350348687	0.11641734497225	0.252983482746891	0.79649787134008
72	54	68979	1277.38888888889	834.5	1095.5	1552.75	0.365380721579448	0.115005059603752	0.188845692389914	0.35981719522245	0.845807538869492
73	59	68494	1160.91525423729	758	997	1579.5	0.397519079326617	0.108207387135914	0.192311626825931	0.393254473860735	1.02077745981524
74	52	69014	1327.19230769231	1050.75	1345.5	1591.25	0.369885551409635	0.119370540848296	0.205821489860637	0.388805017967681	0.904879056351772
75	56	60417	1078.875	778.25	993.5	1219.5	0.381569639902442	0.122427657839919	0.206930896542463	0.396264825087487	0.846162144589087
76	48	32379	674.5625	501.25	654.5	797.25	0.448821869582576	0.161320394346883	0.281699675723403	0.469361636827974	0.936774299455616
77	88	132540	1506.13636363636	1029	1305.5	1725.75	0.316508139640487	0.0738253224610586	0.144598030414048	0.28308810927838	0.733484281833995
78	69	113637	1646.91304347826	979	1273	1957	0.348478648830459	0.0858379786835121	0.134156638640294	0.292830282805386	0.961217998075495
79	52	72712	1398.30769230769	890.25	1156	1642	0.355500307973674	0.0970175230217851	0.152542231693972	0.308155765185112	0.793054422868093
80	75	97262	1296.82666666667	789	1061	1490	0.48909262252921	0.0868005847583831	0.116066172971488	0.301867949653749	1.16949764978043
81	60	118199	1969.98333333333	1615	1968.5	2230.5	0.292404201822643	0.0826786524803966	0.156268351718204	0.287190081227693	0.652015855940934
82	51	163871	3213.1568627451	2540.5	3008	3960	0.27993164128494	0.0601679019322714	0.132722274164944	0.280954971935266	0.766025208492323
83	77	114159	1482.58441558442	1096	1366	1715	0.318639871755394	0.0854135179628072	0.166292860965299	0.308200638696497	0.77193793336738
84	70	71105	1015.78571428571	678.5	944.5	1215.75	0.344456512493119	0.111704679422681	0.18122260921563	0.349534030130633	0.778111239536639
85	83	80549	970.469879518072	681.5	946	1248.5	0.387790299804386	0.0910397195811445	0.136458152536085	0.280338877831708	0.687031363521845
86	74	98866	1336.02702702703	965.25	1293	1586.75	0.301052565432745	0.0982027792236235	0.139190431089939	0.255523082212821	0.643733671114949
87	34	16388	482	248	505	666.25	0.570443120693371	0.297049969299207	0.450848631546821	0.637592084401103	1.07880291314727
88	68	85537	1257.89705882353	922.25	1244.5	1553.25	0.301913531828037	0.101519704937114	0.140061287454651	0.270296581872239	0.608033591479253
89	43	56221	1307.46511627907	1075.5	1197	1456.5	0.341788725714309	0.116136462929339	0.177524107609732	0.33512793650149	0.689549044541442
90	89	286290	3216.74157303371	1898	3279	4261	0.209748435180562	0.034646616361123	0.0687420956410471	0.135363794165104	0.330673910116165
91	80	227271	2840.8875	1589.75	2475	3677.75	0.258177438546496	0.043528194586386	0.0861437629013425	0.140224747579414	0.386454688687913
92	102	193467	1896.73529411765	1295.25	1674.5	2227	0.236249753550722	0.0509539284484652	0.100499348952666	0.164987921502796	0.44948109914884
93	76	62861	827.118421052632	622.75	825.5	1004.25	0.339783876242333	0.113375408041554	0.151561438366688	0.289901642353313	0.660024930221473
94	38	75486	1986.47368421053	1101	1660.5	2897.75	0.325484950416134	0.108215022807591	0.129512452553315	0.24736879942174	0.648556325631547
95	103	288432	2800.31067961165	1638.5	2424	3583.5	0.197941624015981	0.0343743551667212	0.0705537899443807	0.143925811268978	0.41339346095757
96	77	18548	240.883116883117	140	218	311	0.569184589161111	0.266762371195784	0.4246570313053	0.556040729085766	1.09517440573964
97	102	58783	576.303921568627	370.75	537.5	759	0.3632236067335	0.12033446828019	0.16133026262615	0.307361407043594	0.707041932334077
98	62	46831	755.338709677419	530.25	715.5	942	0.443723522945825	0.117500220093355	0.200178872573751	0.330310985349407	0.816498596155973
99	71	187835	2645.56338028169	1824.5	2350	3537	0.281046718520748	0.0525308541702095	0.093985951260765	0.157612588380133	0.50172198390546
100	41	22865	557.682926829268	383	503	684	0.753466302686479	0.238658309667878	0.384850747906978	0.670201956268553	1.36913214420143
101	78	137268	1759.84615384615	731.75	1194	2416.75	0.26063594886744	0.0713795512986714	0.11215784061921	0.206049361226711	0.578445396939678
102	48	13287	276.8125	162	250.5	361.75	0.873194436788882	0.399961401389982	0.60924248221489	0.876854595096367	1.56366244504503
103	37	70561	1907.05405405405	972	1590	2534	0.335905015561551	0.100488013285408	0.142387007476221	0.284793783110298	0.715573498672346
104	40	74320	1858	1130.75	1592.5	2521.5	0.408894222930039	0.117407540561956	0.15490249231551	0.321945834627531	0.980003485673766
105	24	100496	4187.33333333333	2946.75	4354	5240.25	0.441955884836304	0.097581505166157	0.160488671079032	0.334017048151357	1.05722699468772
106	43	183753	4273.32558139535	2926	3736	5255.5	0.347559021166258	0.0538444578295751	0.106579693520453	0.249258292273882	0.885248630224474
107	59	51614	874.813559322034	658.5	858	1054.5	0.496851408420843	0.115197241297482	0.18280208240796	0.36133258871476	0.84495656322264
108	60	64447	1074.11666666667	773.5	1008	1283.75	0.487569104314317	0.0919002116354234	0.148187947052888	0.284052545146906	0.738300209154919
109	77	108807	1413.07792207792	1015	1283	1687	0.414337889657243	0.0722764205601835	0.0905791402764506	0.194329999551966	0.57558491768014
110	39	116083	2976.48717948718	1871	2645	4018.5	0.337031003121913	0.08439784998908	0.113304226445617	0.218582107454129	0.558636088770575
111	78	48345	619.807692307692	425.5	546.5	704.25	0.493743623106817	0.13650393104052	0.211953351445755	0.431443711891093	1.08304788917053
112	59	52777	894.525423728814	674	852	1070	0.422997666271492	0.138255765678391	0.210072370126279	0.404289206924086	0.94290982158327
113	54	33035	611.759259259259	415.25	580.5	803.25	0.649148565779133	0.18093242041888	0.276406719892367	0.613242042212549	1.51248169657015
114	52	47821	919.634615384615	649.5	885.5	1175	0.526542661184155	0.106971345067421	0.196501980795227	0.371604744314778	0.943094382382786
115	27	18966	702.444444444444	385	517	815	0.575740181241134	0.260479165050896	0.413437188806984	0.618470566518887	1.14445488660487
116	62	64737	1044.14516129032	557.25	888	1362.25	0.342133137143808	0.0904214034435053	0.147530749795933	0.276625996584128	0.594075656518011
117	90	54678	607.533333333333	394.25	546.5	728	0.481902120328892	0.0995151857410862	0.172818202046123	0.325712820547362	0.785979572781824
118	54	13935	258.055555555556	183.75	234.5	301.5	0.678771442869628	0.324379004814723	0.487977838373869	0.66464420417155	1.20680619848177
119	51	26798	525.450980392157	372	487	610.5	0.514307353850434	0.185594578520732	0.316444143563611	0.465927017135746	0.995307330157286
120	58	36241	624.844827586207	431	588	774.25	0.443247395167902	0.142324256627888	0.253877870519992	0.418027187743493	0.885698344220483
121	58	62599	1079.29310344828	848.75	1037.5	1280.75	0.375075396307174	0.0987490623497187	0.152368338163842	0.291749831554212	0.650359509583897
122	74	92670	1252.2972972973	684.75	1094.5	1668	0.374787547388918	0.0950187055543324	0.146480083851552	0.295810708131452	0.886050965486936
123	50	52862	1057.24	796.5	1065	1301.75	0.422436021310804	0.104118948314748	0.178921112650226	0.330626999059748	0.696631225002583
124	85	70659	831.282352941176	559	791	1018	0.362003966136646	0.0976272752996496	0.157836102331233	0.309221924635205	0.725441891247117
125	49	21742	443.714285714286	335	427	556	0.547301654905703	0.217680607639631	0.353998597194316	0.540624802491023	1.0638856701361
126	61	88661	1453.45901639344	766	1323	1953	0.477814016108708	0.0987438488618315	0.139611288333917	0.281867309410009	0.872648377152228
127	53	21733	410.056603773585	227	333	529	0.714961642069179	0.214103292616138	0.368895635215199	0.540851678619621	1.11897381652716
128	46	30850	670.652173913043	470.25	589	758	0.830154396365455	0.171577738655001	0.29441123227405	0.492380248811405	1.21406906422
129	73	78716	1078.30136986301	727	1005	1268	0.449718762845578	0.0996654260568308	0.134141576169844	0.291171395913069	0.837698442593296
130	93	113068	1215.78494623656	670	1035	1610	0.40806881354772	0.0821815728671759	0.110073264263957	0.214129543694018	0.626197227135616
131	89	34858	391.662921348315	250	346	505	0.560030935335772	0.134935979060371	0.262583683159091	0.389266079175929	0.898509340598624
132	89	107459	1207.40449438202	837	1170	1480	0.310999629710374	0.0805538160992697	0.112084494848343	0.224569598680314	0.525295283993254
133	68	87750	1290.44117647059	826	1125	1613.25	0.299034905259033	0.0986008621444242	0.151842998659647	0.284442824065697	0.640056809229576
134	55	56258	1022.87272727273	655.5	903	1246	0.435816451620116	0.101788092301087	0.16862700977894	0.321407544927211	0.756311714539264
135	23	61472	2672.69565217391	1171.5	1819	3019	0.440814369256058	0.103357608938869	0.156363582386542	0.302085018729286	0.911120032478253
136	53	27618	521.094339622642	334	405	629	0.644354560499495	0.167014421214056	0.308243737938553	0.449494815007467	1.02192669934905
137	68	99291	1460.16176470588	851.5	1195	1674.5	0.46092389951414	0.0775860516848306	0.106359631131371	0.226396766892634	0.750836632877535
138	67	18084	269.910447761194	183.5	261	328.5	0.67754300087387	0.277946344683638	0.437280405043882	0.638770001052722	1.17605688754186
139	144	30149	209.368055555556	124.75	173	248.75	0.346102406803718	0.160208853222423	0.292889234987278	0.350690717686996	0.70036127178985
140	77	28907	375.415584415584	184	287	523	0.512854773340192	0.164473147241153	0.304910640796142	0.446490360720455	0.983034293678886
141	51	22136	434.039215686275	273	379	493	0.619151541825434	0.21804836729361	0.352450509145414	0.533481614818898	1.09270730638729
142	98	27580	281.428571428571	186.75	252.5	342.75	0.500521308941439	0.192277362344855	0.324480321014019	0.486022011077266	1.01832593433527
143	56	14646	261.535714285714	131	223.5	351.75	0.672676603251421	0.305816205777772	0.46095775856636	0.562260846497305	1.16553244486717
144	104	33501	322.125	200.75	303.5	394.5	0.63953648158673	0.132094108557301	0.248190059384155	0.381702153182004	0.87872086787752
145	100	24227	242.27	172	219	289	0.732072257150492	0.188179821766528	0.331216531694921	0.496841209655336	1.03824288550297
146	68	31703	466.220588235294	348	403	566.75	0.757267507339493	0.139467277931135	0.281446271512342	0.439583069044319	1.06963949037685
147	54	19832	367.259259259259	286.25	357.5	436.5	0.751697177497346	0.23709457300166	0.376882446998958	0.551298369368865	1.12552952997622
148	68	19793	291.073529411765	180	267	399	0.804066775678753	0.210838375531177	0.34801547524837	0.467788764809852	1.04741486101262
149	93	36117	388.354838709677	219	361	506	0.506168885357294	0.122094837152051	0.240103051775867	0.342440042441416	0.831250059066663
150	33	8204	248.606060606061	169	239	304	1.00768219537977	0.526381894966088	0.752307401471499	0.890505040336806	1.62550360057052
151	103	24719	239.990291262136	153.5	189	312	0.495947424781176	0.17872748977573	0.302477162677958	0.399448471643123	0.887354643242837
152	78	17816	228.410256410256	142.75	187	292.75	0.762386662652414	0.266126318329974	0.41573942594518	0.593798909969946	1.16314050998099
153	46	18594	404.217391304348	231.25	372.5	542.75	0.810302533542125	0.250270583729671	0.401779827805456	0.598217953373094	1.24680772327273
154	49	39024	796.408163265306	522	694	1096	0.535666744854835	0.12822666955211	0.23742052487706	0.387567027216166	0.873436632361593
155	38	79015	2079.34210526316	1226.75	1934.5	2656	0.329180403473927	0.0946345223352489	0.139598592653847	0.273317518901504	0.670358384202619
156	88	159873	1816.73863636364	1154.25	1680.5	2138.25	0.472981777855483	0.0614683614928037	0.0964623155933716	0.187221370644739	0.643276007994738
157	65	75238	1157.50769230769	708	1019	1317	0.469594592703531	0.0779394468342459	0.127792050370243	0.246387952673325	0.632064233075002
158	106	109749	1035.3679245283	612.5	926.5	1346.75	0.503882392396401	0.0824259325801907	0.117806972759326	0.242021347415621	0.690824829254844
159	90	300461	3338.45555555556	2057.5	3050	4131.5	0.343280862112647	0.0330296830558967	0.0702113729479989	0.155989640684314	0.51928956285523
160	99	124962	1262.24242424242	894.5	1098	1434	0.589168869851971	0.0781497278997731	0.0991711326123195	0.204919235230936	0.745846140645665
161	60	51861	864.35	602.75	846.5	1115.5	0.664231590242292	0.11063807671396	0.181967343845311	0.358107744295094	1.01355373733845
162	84	83859	998.321428571429	730.75	922.5	1159.5	0.439472744399055	0.0953918714622307	0.13950497940419	0.282093880758621	0.726455751470535
163	70	213495	3049.92857142857	1587.75	2928.5	3992.25	0.33592014849431	0.0463205480456523	0.0916396991578324	0.179476506024767	0.553232379971121
164	33	71366	2162.60606060606	1453	1812	3061	0.496305593984513	0.089362745612566	0.135078944338676	0.275478162886768	0.836822787903573
165	62	121461	1959.04838709677	1355	1725.5	2189.5	0.426270041100807	0.0805043979972899	0.11126715086749	0.214677988460266	0.64367465500557
166	62	51025	822.983870967742	590.25	730.5	1001.25	0.587882901616924	0.0990160028422734	0.184733272723754	0.315042447678234	0.748471828037911
167	61	53922	883.967213114754	644	864	1033	0.496487680121003	0.0972527218168581	0.175402449716631	0.333465125503415	0.800078902813675
168	78	319316	4093.79487179487	2475.25	3809.5	5779.5	0.311288677311214	0.0311184683569625	0.0639902541632719	0.151837553102191	0.625677920588305
169	39	277458	7114.30769230769	4729.5	6677	8843.5	0.379683058850254	0.0359129575130819	0.0825902995562719	0.204086518553035	0.774747907986108
170	121	875878	7238.66115702479	4538	6445	9590	0.418313032865972	0.0227846654828021	0.0680624945534792	0.191666455182904	0.846605302359989
171	81	336283	4151.64197530864	2873	3912	5505	0.619440380606641	0.034658256482441	0.0907996177088161	0.242392442137638	0.956426585979724
172	52	170200	3273.07692307692	2154.5	3145.5	3978.5	0.692852123615612	0.0579674236127677	0.114651435536421	0.307636352107402	1.12170075242955
173	77	218068	2832.05194805195	1742	2274	3411	0.510914069724474	0.0453441654740304	0.104885599736907	0.260655139911639	0.957952981047903
174	56	90501	1616.08928571429	1151	1560.5	1941.75	0.700956714955086	0.0916706526618208	0.145534177459763	0.332052627280272	1.19994571588547
175	61	74965	1228.93442622951	395	1103	1636	0.682697942369073	0.104337813086932	0.172564092886086	0.35858809740206	1.21590305115134
176	67	184006	2746.35820895522	1828.5	2560	3286.5	0.541040378842231	0.0536192758141231	0.105844938665301	0.261840307801479	0.991046982114451
177	70	186199	2659.98571428571	1456	2636.5	3724.25	0.605509677367786	0.0529876666833033	0.116318873993397	0.279486777394998	1.02601636589836
178	73	282094	3864.30136986301	2957	3666	4799	0.576406114833186	0.0351854356473785	0.0985454062638168	0.237497861520589	1.0236294998277
179	66	319944	4847.63636363636	3348.75	4505.5	5739.75	0.509680688124808	0.0310829129186912	0.0922461872860533	0.237138933737809	0.921930897836264
180	60	112174	1869.56666666667	1269.75	1702.5	2147.75	0.826394767790445	0.0833226590762633	0.102747721305788	0.225943628347983	0.671542728902305
181	88	94786	1077.11363636364	707.5	865	1140.25	0.59776516983559	0.102209767244513	0.150248201318387	0.298890728660085	0.951616994076722
182	64	38605	603.203125	422	532.5	629.25	0.626109861076009	0.160772322673529	0.239427816654828	0.47359461095453	1.29878702332587
183	82	70670	861.829268292683	664.5	818.5	1004	0.557846886357713	0.135532183293202	0.209768657007163	0.409718262667449	1.13361549374013
184	73	113954	1561.01369863014	705	974	1861	0.375907102253079	0.085583229171912	0.152071578702302	0.282054980132591	0.774908281350729
185	67	56025	836.194029850746	575.5	743	955	0.544079139264969	0.123764025476012	0.192235300276554	0.39256989673535	1.07568227063777
186	90	70251	780.566666666667	497.75	700.5	1002.25	0.671279708873783	0.106488541629992	0.179737372891862	0.383798174812204	1.23006258247033
187	68	75004	1103	768	1098.5	1327.75	1.02447172491279	0.100903466429993	0.14722569686283	0.346252734515921	1.09518101599389
188	31	67307	2171.1935483871	1637	2017	2533	1.7887904504503	0.0731078612736945	0.142926878165246	0.261934685293142	0.732280264290684
189	38	27734	729.842105263158	538.5	736.5	856.5	0.649202958425939	0.234957660745092	0.351400647276047	0.70869976386751	1.49016591448178
190	68	49416	726.705882352941	561	734.5	823.25	0.539250942230307	0.166201628011264	0.265276530165755	0.513292107097939	1.21544800581021
191	86	84848	986.604651162791	677.25	835.5	1066.75	0.613006530897669	0.113680124793149	0.162188109149347	0.341270322387473	0.955803694184434
192	32	23948	748.375	442.75	764	967	0.751934805529746	0.230285115960135	0.370271365195406	0.670476804012168	1.51325488510601
193	52	42428	815.923076923077	570	712	1017.5	0.918282798843585	0.136987285982561	0.219665938462957	0.425281568558711	1.31378415520752
194	57	63405	1112.36842105263	717	1035	1274	0.818245528156447	0.109921649838163	0.160439476830629	0.415777519763679	1.45066405485658
195	75	73877	985.026666666667	758.5	955	1268	0.812856391250036	0.118552261589991	0.1739550954931	0.36223065851986	1.19134313466075
196	66	54081	819.409090909091	605.75	773.5	941.25	0.593792036521557	0.150557017893853	0.241811138407217	0.479259818445605	1.49071138448458
197	83	66914	806.192771084337	607	760	902.5	0.819788818839624	0.128377906294058	0.194645380544655	0.461500409027782	1.53489429700223
198	68	36186	532.147058823529	411.5	514.5	615.75	0.845034013646228	0.171347876855773	0.257337581774751	0.554189933960746	1.50651118517242
199	71	42456	597.971830985916	448	566	691	0.752014760011662	0.160143435369614	0.254720278630519	0.523957736352019	1.32761588992892
200	53	35804	675.547169811321	554	638	775	0.71200736265828	0.175136914877702	0.257454439601216	0.561931570262572	1.39653246004463
201	117	242620	2073.67521367521	1216	1918	2898	0.777783687676182	0.040757860437404	0.0687042018054007	0.157873888994702	0.659907316450563
202	49	82458	1682.81632653061	1040	1418	1998	0.374703792452548	0.11724022690292	0.166027638339483	0.330683909909231	0.865181495196722
203	60	39802	663.366666666667	564.75	663.5	726.5	1.1703185816971	0.150203190307801	0.246324507736468	0.5735848435622	1.705576721184
204	92	53643	583.076086956522	469.25	557.5	673.75	1.06441076917832	0.135298434662102	0.237379190866413	0.584897710047066	1.84496727976501
205	30	49478	1649.26666666667	783	1137	1604	0.587709386547484	0.12564567684503	0.191212596103868	0.383766354744434	1.04572300530841
206	47	41506	883.106382978723	736.5	858	1006	0.930151462135503	0.159185757535898	0.24552511709958	0.530744227027097	1.38255846376866
207	74	117732	1590.97297297297	1231.5	1485.5	1859.75	0.594353552351384	0.0829091051509073	0.19720636070108	0.419611558294686	1.13435573356108
208	60	123753	2062.55	1642.25	1909.5	2359	0.418538651058046	0.0936931735644026	0.227713113678593	0.45215341556471	1.08419878554586
209	103	313572	3044.38834951456	2237	2874	3860.5	0.363283787894675	0.0808488937062314	0.197433679739382	0.420887979043684	1.01401290525839
