gene	transcript	orthogroup	species	gene_module
Tadh_TriadG63971	Tadh_TriadT63971	OG_5676	Tadh	Tadh.sienna3
Tadh_TriadG61839	Tadh_TriadT61839	OG_7086	Tadh	Tadh.sienna3
Tadh_TriadG14248	Tadh_TriadT14248	OG_3242	Tadh	Tadh.sienna3
Tadh_TriadG62224	Tadh_TriadT62224	OG_8156	Tadh	Tadh.sienna3
Tadh_TriadG33986	Tadh_TriadT33986	OG_8835	Tadh	Tadh.sienna3
Tadh_TriadG52657	Tadh_TriadT52657	OG_3645	Tadh	Tadh.sienna3
Tadh_TriadG60413	Tadh_TriadT60413	OG_10465	Tadh	Tadh.sienna3
Tadh_TriadG56197	Tadh_TriadT56197	OG_8704	Tadh	Tadh.sienna3
Tadh_TriadG57167	Tadh_TriadT57167	OG_10802	Tadh	Tadh.sienna3
Tadh_TriadG58261	Tadh_TriadT58261	OG_2064	Tadh	Tadh.sienna3
Tadh_TriadG53164	Tadh_TriadT53164	OG_5676	Tadh	Tadh.sienna3
Tadh_TriadG31001	Tadh_TriadT31001	OG_4314	Tadh	Tadh.sienna3
Tadh_TriadG52534	Tadh_TriadT52534	OG_8980	Tadh	Tadh.sienna3
Tadh_TriadG28345	Tadh_TriadT28345	OG_5578	Tadh	Tadh.sienna3
Tadh_TriadG60230	Tadh_TriadT60230	OG_10206	Tadh	Tadh.sienna3
Tadh_TriadG33882	Tadh_TriadT33882	OG_2598	Tadh	Tadh.sienna3
Tadh_TriadG61862	Tadh_TriadT61862	OG_9474	Tadh	Tadh.sienna3
Tadh_TriadG18497	Tadh_TriadT18497	OG_6703	Tadh	Tadh.sienna3
Tadh_TriadG56243	Tadh_TriadT56243	OG_10555	Tadh	Tadh.sienna3
Tadh_TriadG29688	Tadh_TriadT29688	OG_4777	Tadh	Tadh.sienna3
Tadh_TriadG59244	Tadh_TriadT59244	OG_6160	Tadh	Tadh.darkturquoise
Tadh_TriadG64204	Tadh_TriadT64204	OG_3960	Tadh	Tadh.darkturquoise
Tadh_TriadG63983	Tadh_TriadT63983	OG_5889	Tadh	Tadh.darkturquoise
Tadh_TriadG52900	Tadh_TriadT52900	OG_941	Tadh	Tadh.darkturquoise
Tadh_TriadG37351	Tadh_TriadT37351	OG_9414	Tadh	Tadh.darkturquoise
Tadh_TriadG64188	Tadh_TriadT64188	OG_1383	Tadh	Tadh.darkturquoise
Tadh_TriadG63982	Tadh_TriadT63982	OG_5887	Tadh	Tadh.darkturquoise
Tadh_TriadG63597	Tadh_TriadT63597	OG_10587	Tadh	Tadh.darkturquoise
Tadh_TriadG64009	Tadh_TriadT64009	OG_7062	Tadh	Tadh.darkturquoise
Tadh_TriadG64049	Tadh_TriadT64049	OG_6643	Tadh	Tadh.darkturquoise
Tadh_TriadG64355	Tadh_TriadT64355	OG_9799	Tadh	Tadh.darkturquoise
Tadh_TriadG59471	Tadh_TriadT59471	OG_10173	Tadh	Tadh.darkturquoise
Tadh_TriadG62476	Tadh_TriadT62476	OG_3003	Tadh	Tadh.darkturquoise
Tadh_TriadG59584	Tadh_TriadT59584	OG_2964	Tadh	Tadh.darkturquoise
Tadh_wf_g11622	Tadh_wf_g11622.t1	OG_4097	Tadh	Tadh.darkturquoise
Tadh_TriadG62226	Tadh_TriadT62226	OG_10439	Tadh	Tadh.darkturquoise
Tadh_TriadG61578	Tadh_TriadT61578	OG_8498	Tadh	Tadh.darkturquoise
Tadh_TriadG63323	Tadh_TriadT63323	OG_8620	Tadh	Tadh.darkturquoise
Tadh_wf_g4969	Tadh_wf_g4969.t1	OG_6747	Tadh	Tadh.darkturquoise
Tadh_TriadG36922	Tadh_TriadT36922	OG_6329	Tadh	Tadh.darkturquoise
Tadh_TriadG58259	Tadh_TriadT58259	OG_2065	Tadh	Tadh.darkturquoise
Tadh_TriadG36890	Tadh_TriadT36890	OG_4911	Tadh	Tadh.darkturquoise
Tadh_TriadG64163	Tadh_TriadT64163	OG_729	Tadh	Tadh.darkturquoise
Tadh_TriadG61832	Tadh_TriadT61832	OG_7091	Tadh	Tadh.darkturquoise
Tadh_TriadG36385	Tadh_TriadT36385	OG_5725	Tadh	Tadh.darkturquoise
Tadh_TriadG57630	Tadh_TriadT57630	OG_8090	Tadh	Tadh.darkturquoise
Tadh_TriadG37522	Tadh_TriadT37522	OG_5439	Tadh	Tadh.darkturquoise
Tadh_TriadG63816	Tadh_TriadT63816	OG_10343	Tadh	Tadh.darkturquoise
Tadh_TriadG3476	Tadh_TriadT3476	OG_4236	Tadh	Tadh.darkturquoise
Tadh_TriadG60461	Tadh_TriadT60461	OG_6577	Tadh	Tadh.darkturquoise
Tadh_TriadG56319	Tadh_TriadT56319	OG_1171	Tadh	Tadh.darkturquoise
Tadh_TriadG55061	Tadh_TriadT55061	OG_3091	Tadh	Tadh.darkturquoise
Tadh_TriadG57631	Tadh_TriadT57631	OG_8089	Tadh	Tadh.darkturquoise
Tadh_TriadG27989	Tadh_TriadT27989	OG_4389	Tadh	Tadh.darkturquoise
Tadh_TriadG55057	Tadh_TriadT55057	OG_5469	Tadh	Tadh.darkturquoise
Tadh_TriadG52145	Tadh_TriadT52145	OG_10009	Tadh	Tadh.darkturquoise
Tadh_TriadG57634	Tadh_TriadT57634	OG_8840	Tadh	Tadh.darkturquoise
Tadh_TriadG61459	Tadh_TriadT61459	OG_8264	Tadh	Tadh.darkturquoise
Tadh_TriadG28865	Tadh_TriadT28865	OG_6917	Tadh	Tadh.darkturquoise
Tadh_TriadG64032	Tadh_TriadT64032	OG_7107	Tadh	Tadh.darkturquoise
Tadh_TriadG31093	Tadh_TriadT31093	OG_4585	Tadh	Tadh.darkturquoise
Tadh_TriadG61434	Tadh_TriadT61434	OG_5115	Tadh	Tadh.darkturquoise
Tadh_TriadG61104	Tadh_TriadT61104	OG_6212	Tadh	Tadh.darkturquoise
Tadh_TriadG52700	Tadh_TriadT52700	OG_10654	Tadh	Tadh.darkturquoise
Tadh_TriadG56187	Tadh_TriadT56187	OG_7510	Tadh	Tadh.darkturquoise
Tadh_TriadG61153	Tadh_TriadT61153	OG_10517	Tadh	Tadh.darkturquoise
Tadh_TriadG63591	Tadh_TriadT63591	OG_2965	Tadh	Tadh.darkturquoise
Tadh_TriadG57781	Tadh_TriadT57781	OG_6642	Tadh	Tadh.darkturquoise
Tadh_TriadG30702	Tadh_TriadT30702	OG_8898	Tadh	Tadh.darkturquoise
Tadh_wf_g1525	Tadh_wf_g1525.t1	OG_7851	Tadh	Tadh.darkturquoise
Tadh_TriadG30262	Tadh_TriadT30262	OG_4283	Tadh	Tadh.darkturquoise
Tadh_TriadG61629	Tadh_TriadT61629	OG_6784	Tadh	Tadh.darkturquoise
Tadh_TriadG52902	Tadh_TriadT52902	OG_10591	Tadh	Tadh.darkturquoise
Tadh_TriadG52841	Tadh_TriadT52841	OG_3654	Tadh	Tadh.darkturquoise
Tadh_TriadG56022	Tadh_TriadT56022	OG_3228	Tadh	Tadh.darkturquoise
Tadh_TriadG34071	Tadh_TriadT34071	OG_8271	Tadh	Tadh.darkturquoise
Tadh_TriadG63413	Tadh_TriadT63413	OG_9777	Tadh	Tadh.darkturquoise
Tadh_TriadG61152	Tadh_TriadT61152	OG_3233	Tadh	Tadh.darkturquoise
Tadh_TriadG64400	Tadh_TriadT64400	OG_5793	Tadh	Tadh.darkturquoise
Tadh_TriadG60455	Tadh_TriadT60455	OG_10467	Tadh	Tadh.darkturquoise
Tadh_TriadG19533	Tadh_TriadT19533	OG_8706	Tadh	Tadh.darkturquoise
Tadh_TriadG52366	Tadh_TriadT52366	OG_4351	Tadh	Tadh.darkturquoise
Tadh_TriadG54160	Tadh_TriadT54160	OG_5524	Tadh	Tadh.darkturquoise
Tadh_TriadG61571	Tadh_TriadT61571	OG_8500	Tadh	Tadh.darkturquoise
Tadh_TriadG61572	Tadh_TriadT61572	OG_8500	Tadh	Tadh.darkturquoise
Tadh_TriadG61157	Tadh_TriadT61157	OG_4546	Tadh	Tadh.darkturquoise
Tadh_TriadG28825	Tadh_TriadT28825	OG_8422	Tadh	Tadh.darkturquoise
Tadh_TriadG56970	Tadh_TriadT56970	OG_6730	Tadh	Tadh.darkturquoise
Tadh_TriadG63706	Tadh_TriadT63706	OG_5862	Tadh	Tadh.darkturquoise
Tadh_TriadG61581	Tadh_TriadT61581	OG_8499	Tadh	Tadh.darkturquoise
Tadh_TriadG26136	Tadh_TriadT26136	OG_10563	Tadh	Tadh.darkturquoise
Tadh_TriadG63455	Tadh_TriadT63455	OG_7137	Tadh	Tadh.darkturquoise
Tadh_TriadG63517	Tadh_TriadT63517	OG_10010	Tadh	Tadh.darkturquoise
Tadh_TriadG62545	Tadh_TriadT62545	OG_7727	Tadh	Tadh.darkturquoise
Tadh_TriadG60598	Tadh_TriadT60598	OG_687	Tadh	Tadh.darkturquoise
Tadh_TriadG61155	Tadh_TriadT61155	OG_3228	Tadh	Tadh.darkturquoise
Tadh_TriadG61151	Tadh_TriadT61151	OG_10518	Tadh	Tadh.darkturquoise
Tadh_TriadG56199	Tadh_TriadT56199	OG_8703	Tadh	Tadh.darkturquoise
Tadh_TriadG24205	Tadh_TriadT24205	OG_8023	Tadh	Tadh.darkturquoise
Tadh_TriadG58217	Tadh_TriadT58217	OG_10321	Tadh	Tadh.darkturquoise
Tadh_TriadG50950	Tadh_TriadT50950	OG_6451	Tadh	Tadh.darkturquoise
Tadh_TriadG25611	Tadh_TriadT25611	OG_1637	Tadh	Tadh.darkturquoise
Tadh_TriadG28083	Tadh_TriadT28083	OG_9836	Tadh	Tadh.darkturquoise
Tadh_TriadG59667	Tadh_TriadT59667	OG_4691	Tadh	Tadh.darkturquoise
Tadh_TriadG28056	Tadh_TriadT28056	OG_7842	Tadh	Tadh.darkturquoise
Tadh_TriadG62502	Tadh_TriadT62502	OG_3005	Tadh	Tadh.darkturquoise
Tadh_TriadG51891	Tadh_TriadT51891	OG_10845	Tadh	Tadh.darkturquoise
Tadh_TriadG1215	Tadh_TriadT1215	OG_1869	Tadh	Tadh.darkturquoise
Tadh_TriadG30823	Tadh_TriadT30823	OG_9116	Tadh	Tadh.darkturquoise
Tadh_TriadG37785	Tadh_TriadT37785	OG_5002	Tadh	Tadh.darkturquoise
Tadh_TriadG59245	Tadh_TriadT59245	OG_6159	Tadh	Tadh.darkturquoise
Tadh_TriadG64432	Tadh_TriadT64432	OG_10266	Tadh	Tadh.darkturquoise
Tadh_TriadG63297	Tadh_TriadT63297	OG_8692	Tadh	Tadh.darkturquoise
Tadh_TriadG61143	Tadh_TriadT61143	OG_1823	Tadh	Tadh.darkturquoise
Tadh_TriadG49990	Tadh_TriadT49990	OG_618	Tadh	Tadh.darkturquoise
Tadh_TriadG8412	Tadh_TriadT8412	OG_10091	Tadh	Tadh.darkturquoise
Tadh_TriadG64148	Tadh_TriadT64148	OG_2171	Tadh	Tadh.darkturquoise
Tadh_TriadG63332	Tadh_TriadT63332	OG_10736	Tadh	Tadh.darkturquoise
Tadh_TriadG57013	Tadh_TriadT57013	OG_5009	Tadh	Tadh.darkturquoise
Tadh_TriadG53985	Tadh_TriadT53985	OG_10792	Tadh	Tadh.darkturquoise
Tadh_TriadG16489	Tadh_TriadT16489	OG_4974	Tadh	Tadh.darkturquoise
Tadh_TriadG54315	Tadh_TriadT54315	OG_3714	Tadh	Tadh.darkturquoise
Tadh_TriadG55458	Tadh_TriadT55458	OG_5438	Tadh	Tadh.darkturquoise
Tadh_TriadG51044	Tadh_TriadT51044	OG_4832	Tadh	Tadh.darkturquoise
Tadh_TriadG59472	Tadh_TriadT59472	OG_10173	Tadh	Tadh.darkturquoise
Tadh_TriadG54738	Tadh_TriadT54738	OG_5673	Tadh	Tadh.darkturquoise
Tadh_hyp_clust6640	Tadh_hyp_clust6640.t1	OG_8637	Tadh	Tadh.darkturquoise
Tadh_TriadG50539	Tadh_TriadT50539	OG_5771	Tadh	Tadh.darkturquoise
Tadh_TriadG16213	Tadh_TriadT16213	OG_5771	Tadh	Tadh.darkturquoise
Tadh_TriadG27927	Tadh_TriadT27927	OG_9204	Tadh	Tadh.darkturquoise
Tadh_TriadG52650	Tadh_TriadT52650	OG_7151	Tadh	Tadh.darkturquoise
Tadh_TriadG63511	Tadh_TriadT63511	OG_1461	Tadh	Tadh.darkturquoise
Tadh_TriadG52081	Tadh_TriadT52081	OG_7444	Tadh	Tadh.darkturquoise
Tadh_TriadG59574	Tadh_TriadT59574	OG_3002	Tadh	Tadh.darkturquoise
Tadh_TriadG52838	Tadh_TriadT52838	OG_7910	Tadh	Tadh.darkturquoise
Tadh_TriadG23547	Tadh_TriadT23547	OG_3524	Tadh	Tadh.darkturquoise
Tadh_TriadG57038	Tadh_TriadT57038	OG_5885	Tadh	Tadh.darkturquoise
Tadh_TriadG61594	Tadh_TriadT61594	OG_7281	Tadh	Tadh.darkturquoise
Tadh_TriadG63530	Tadh_TriadT63530	OG_3622	Tadh	Tadh.darkturquoise
Tadh_TriadG28936	Tadh_TriadT28936	OG_2867	Tadh	Tadh.darkturquoise
Tadh_TriadG60715	Tadh_TriadT60715	OG_6123	Tadh	Tadh.darkturquoise
Tadh_TriadG57990	Tadh_TriadT57990	OG_3252	Tadh	Tadh.darkturquoise
Tadh_TriadG59579	Tadh_TriadT59579	OG_2964	Tadh	Tadh.darkturquoise
Tadh_TriadG37845	Tadh_TriadT37845	OG_3168	Tadh	Tadh.darkturquoise
Tadh_TriadG61181	Tadh_TriadT61181	OG_3226	Tadh	Tadh.darkturquoise
Tadh_TriadG19407	Tadh_TriadT19407	OG_8905	Tadh	Tadh.darkturquoise
Tadh_TriadG8692	Tadh_TriadT8692	OG_4314	Tadh	Tadh.darkturquoise
Tadh_TriadG57459	Tadh_TriadT57459	OG_7335	Tadh	Tadh.darkturquoise
Tadh_TriadG28632	Tadh_TriadT28632	OG_8423	Tadh	Tadh.darkturquoise
Tadh_TriadG57187	Tadh_TriadT57187	OG_5508	Tadh	Tadh.darkturquoise
Tadh_TriadG62132	Tadh_TriadT62132	OG_5559	Tadh	Tadh.darkturquoise
Tadh_TriadG61238	Tadh_TriadT61238	OG_10683	Tadh	Tadh.darkturquoise
Tadh_TriadG57633	Tadh_TriadT57633	OG_8839	Tadh	Tadh.darkturquoise
Tadh_TriadG57821	Tadh_TriadT57821	OG_5232	Tadh	Tadh.darkturquoise
Tadh_TriadG61881	Tadh_TriadT61881	OG_1393	Tadh	Tadh.darkturquoise
Tadh_TriadG28297	Tadh_TriadT28297	OG_6290	Tadh	Tadh.darkturquoise
Tadh_TriadG19181	Tadh_TriadT19181	OG_5277	Tadh	Tadh.darkturquoise
Tadh_TriadG54725	Tadh_TriadT54725	OG_8634	Tadh	Tadh.darkturquoise
Tadh_TriadG61178	Tadh_TriadT61178	OG_4539	Tadh	Tadh.darkturquoise
Tadh_TriadG32734	Tadh_TriadT32734	OG_10505	Tadh	Tadh.darkturquoise
Tadh_TriadG56027	Tadh_TriadT56027	OG_4632	Tadh	Tadh.darkturquoise
Tadh_TriadG55199	Tadh_TriadT55199	OG_1860	Tadh	Tadh.darkturquoise
Tadh_TriadG52869	Tadh_TriadT52869	OG_6994	Tadh	Tadh.darkturquoise
Tadh_TriadG61726	Tadh_TriadT61726	OG_6132	Tadh	Tadh.darkturquoise
Tadh_TriadG19817	Tadh_TriadT19817	OG_1125	Tadh	Tadh.darkturquoise
Tadh_TriadG63917	Tadh_TriadT63917	OG_3056	Tadh	Tadh.darkturquoise
Tadh_TriadG61338	Tadh_TriadT61338	OG_2989	Tadh	Tadh.darkturquoise
Tadh_TriadG60437	Tadh_TriadT60437	OG_2055	Tadh	Tadh.darkturquoise
TrH2_TrispH2_001415	TrH2_TrispH2_001415-RA	OG_5253	TrH2	TrH2.darkslateblue
TrH2_TrispH2_004352	TrH2_TrispH2_004352-RA	OG_6274	TrH2	TrH2.darkslateblue
TrH2_TrispH2_005550	TrH2_TrispH2_005550-RA	OG_7092	TrH2	TrH2.darkslateblue
TrH2_TrispH2_001642	TrH2_TrispH2_001642-RA	OG_6224	TrH2	TrH2.darkslateblue
TrH2_TrispH2_003162	TrH2_TrispH2_003162-RA	OG_7035	TrH2	TrH2.darkslateblue
TrH2_TrispH2_008933	TrH2_TrispH2_008933-RA	OG_3588	TrH2	TrH2.darkslateblue
TrH2_TrispH2_011625	TrH2_TrispH2_011625-RA	OG_7369	TrH2	TrH2.darkslateblue
TrH2_TrispH2_011685	TrH2_TrispH2_011685-RA	OG_7369	TrH2	TrH2.darkslateblue
TrH2_TrispH2_003088	TrH2_TrispH2_003088-RA	OG_5676	TrH2	TrH2.darkslateblue
TrH2_TrispH2_005531	TrH2_TrispH2_005531-RA	OG_5132	TrH2	TrH2.darkslateblue
TrH2_TrispH2_003089	TrH2_TrispH2_003089-RA	OG_5676	TrH2	TrH2.darkslateblue
TrH2_TrispH2_002636	TrH2_TrispH2_002636-RA	OG_7369	TrH2	TrH2.darkslateblue
TrH2_TrispH2_004502	TrH2_TrispH2_004502-RA	OG_2063	TrH2	TrH2.darkslateblue
TrH2_TrispH2_000846	TrH2_TrispH2_000846-RA	OG_9611	TrH2	TrH2.darkslateblue
TrH2_TrispH2_003669	TrH2_TrispH2_003669-RA	OG_7807	TrH2	TrH2.darkslateblue
TrH2_TrispH2_001413	TrH2_TrispH2_001413-RA	OG_5252	TrH2	TrH2.darkslateblue
TrH2_TrispH2_002854	TrH2_TrispH2_002854-RA	OG_7369	TrH2	TrH2.darkslateblue
TrH2_TrispH2_011669	TrH2_TrispH2_011669-RA	OG_5676	TrH2	TrH2.darkslateblue
TrH2_TrispH2_006168	TrH2_TrispH2_006168-RA	OG_6685	TrH2	TrH2.darkslateblue
TrH2_TrispH2_010330	TrH2_TrispH2_010330-RA	OG_4657	TrH2	TrH2.darkslateblue
TrH2_TrispH2_001414	TrH2_TrispH2_001414-RA	OG_5253	TrH2	TrH2.darkslateblue
TrH2_TrispH2_007125	TrH2_TrispH2_007125-RA	OG_5587	TrH2	TrH2.darkslateblue
TrH2_TrispH2_008233	TrH2_TrispH2_008233-RA	OG_4807	TrH2	TrH2.darkslateblue
TrH2_TrispH2_010270	TrH2_TrispH2_010270-RA	OG_2772	TrH2	TrH2.darkslateblue
TrH2_TrispH2_005558	TrH2_TrispH2_005558-RA	OG_7086	TrH2	TrH2.darkslateblue
TrH2_TrispH2_010179	TrH2_TrispH2_010179-RA	OG_8835	TrH2	TrH2.darkslateblue
TrH2_TrispH2_006799	TrH2_TrispH2_006799-RA	OG_3111	TrH2	TrH2.darkslateblue
TrH2_TrispH2_009780	TrH2_TrispH2_009780-RA	OG_6645	TrH2	TrH2.darkslateblue
TrH2_TrispH2_004390	TrH2_TrispH2_004390-RA	OG_3228	TrH2	TrH2.darkslateblue
TrH2_TrispH2_003636	TrH2_TrispH2_003636-RA	OG_4516	TrH2	TrH2.darkslateblue
TrH2_TrispH2_005749	TrH2_TrispH2_005749-RA	OG_6185	TrH2	TrH2.darkslateblue
TrH2_TrispH2_007123	TrH2_TrispH2_007123-RA	OG_5584	TrH2	TrH2.darkslateblue
TrH2_TrispH2_003270	TrH2_TrispH2_003270-RA	OG_5507	TrH2	TrH2.darkslateblue
TrH2_hyp_clust9823	TrH2_hyp_clust9823.t1	OG_4777	TrH2	TrH2.darkslateblue
Hhon_g01542.t1	Hhon_g01542.t1	OG_10032	Hhon	Hhon.greenyellow
Hhon_g01280.t1	Hhon_g01280.t1	OG_5676	Hhon	Hhon.greenyellow
Hhon_g01278.t1	Hhon_g01278.t1	OG_5676	Hhon	Hhon.greenyellow
Hhon_g11659.t1	Hhon_g11659.t1	OG_7369	Hhon	Hhon.greenyellow
Hhon_g09725.t1	Hhon_g09725.t1	OG_5671	Hhon	Hhon.greenyellow
Hhon_g03397.t1	Hhon_g03397.t1	OG_7092	Hhon	Hhon.greenyellow
Hhon_g08444.t1	Hhon_g08444.t1	OG_4807	Hhon	Hhon.greenyellow
Hhon_g01621.t1	Hhon_g01621.t1	OG_7369	Hhon	Hhon.greenyellow
Hhon_g01018.t1	Hhon_g01018.t1	OG_6224	Hhon	Hhon.greenyellow
Hhon_g03706.t1	Hhon_g03706.t1	OG_7035	Hhon	Hhon.greenyellow
Hhon_g11660.t1	Hhon_g11660.t1	OG_7369	Hhon	Hhon.greenyellow
Hhon_g01279.t1	Hhon_g01279.t1	OG_5676	Hhon	Hhon.greenyellow
Hhon_g05960.t1	Hhon_g05960.t1	OG_3960	Hhon	Hhon.greenyellow
Hhon_g00734.t1	Hhon_g00734.t1	OG_6160	Hhon	Hhon.greenyellow
Hhon_g01281.t1	Hhon_g01281.t1	OG_5676	Hhon	Hhon.greenyellow
Hhon_g03398.t1	Hhon_g03398.t1	OG_7091	Hhon	Hhon.greenyellow
Hhon_g11118.t1	Hhon_g11118.t1	OG_9031	Hhon	Hhon.greenyellow
Hhon_g11890.t1	Hhon_g11890.t1	OG_7369	Hhon	Hhon.greenyellow
Hhon_g03410.t1	Hhon_g03410.t1	OG_7086	Hhon	Hhon.greenyellow
Hhon_g03385.t1	Hhon_g03385.t1	OG_5132	Hhon	Hhon.greenyellow
Hhon_g03514.t1	Hhon_g03514.t1	OG_5252	Hhon	Hhon.greenyellow
Hhon_g10539.t1	Hhon_g10539.t1	OG_8717	Hhon	Hhon.greenyellow
Hhon_g06239.t1	Hhon_g06239.t1	OG_6274	Hhon	Hhon.greenyellow
Hhon_g03858.t1	Hhon_g03858.t1	OG_6685	Hhon	Hhon.greenyellow
Hhon_g05056.t1	Hhon_g05056.t1	OG_10467	Hhon	Hhon.greenyellow
Hhon_g05986.t1	Hhon_g05986.t1	OG_1664	Hhon	Hhon.greenyellow
Hhon_g01543.t1	Hhon_g01543.t1	OG_10032	Hhon	Hhon.greenyellow
Hhon_g03857.t1	Hhon_g03857.t1	OG_6687	Hhon	Hhon.greenyellow
Hhon_g08569.t1	Hhon_g08569.t1	OG_3588	Hhon	Hhon.greenyellow
Hhon_g08558.t1	Hhon_g08558.t1	OG_4910	Hhon	Hhon.greenyellow
Hhon_g08746.t1	Hhon_g08746.t1	OG_8840	Hhon	Hhon.greenyellow
Hhon_g11860.t1	Hhon_g11860.t1	OG_7369	Hhon	Hhon.greenyellow
Hhon_g04624.t1	Hhon_g04624.t1	OG_5507	Hhon	Hhon.greenyellow
Hhon_g08559.t1	Hhon_g08559.t1	OG_4911	Hhon	Hhon.greenyellow
Hhon_g03466.t1	Hhon_g03466.t1	OG_940	Hhon	Hhon.greenyellow
Hhon_g02345.t1	Hhon_g02345.t1	OG_7807	Hhon	Hhon.greenyellow
Hhon_g07171.t1	Hhon_g07171.t1	OG_3163	Hhon	Hhon.greenyellow
Hhon_g01731.t1	Hhon_g01731.t1	OG_7765	Hhon	Hhon.greenyellow
Hhon_g08799.t1	Hhon_g08799.t1	OG_8388	Hhon	Hhon.greenyellow
Hhon_g01528.t1	Hhon_g01528.t1	OG_6307	Hhon	Hhon.greenyellow
Hhon_g01865.t1	Hhon_g01865.t1	OG_8499	Hhon	Hhon.greenyellow
Hhon_g01082.t1	Hhon_g01082.t1	OG_9783	Hhon	Hhon.greenyellow
Hhon_g05959.t1	Hhon_g05959.t1	OG_4691	Hhon	Hhon.greenyellow
Hhon_g11028.t1	Hhon_g11028.t1	OG_6219	Hhon	Hhon.greenyellow
Hhon_g11510.t1	Hhon_g11510.t1	OG_5557	Hhon	Hhon.greenyellow
Hhon_g00894.t1	Hhon_g00894.t1	OG_242	Hhon	Hhon.greenyellow
Hhon_g08140.t1	Hhon_g08140.t1	OG_8706	Hhon	Hhon.greenyellow
Hhon_g03493.t1	Hhon_g03493.t1	OG_6274	Hhon	Hhon.greenyellow
Hhon_g07510.t1	Hhon_g07510.t1	OG_3111	Hhon	Hhon.greenyellow
Hhon_g06621.t1	Hhon_g06621.t1	OG_3233	Hhon	Hhon.greenyellow
Hhon_g10087.t1	Hhon_g10087.t1	OG_6451	Hhon	Hhon.greenyellow
Hhon_g03229.t1	Hhon_g03229.t1	OG_8637	Hhon	Hhon.greenyellow
Hhon_g11369.t1	Hhon_g11369.t1	OG_5670	Hhon	Hhon.greenyellow
Hhon_g03155.t1	Hhon_g03155.t1	OG_10009	Hhon	Hhon.greenyellow
Hhon_g02794.t1	Hhon_g02794.t1	OG_9050	Hhon	Hhon.greenyellow
Hhon_g07405.t1	Hhon_g07405.t1	OG_6577	Hhon	Hhon.greenyellow
Hhon_g01467.t1	Hhon_g01467.t1	OG_8567	Hhon	Hhon.greenyellow
Hhon_g07528.t1	Hhon_g07528.t1	OG_5725	Hhon	Hhon.greenyellow
Hhon_g01863.t1	Hhon_g01863.t1	OG_8498	Hhon	Hhon.greenyellow
Hhon_g01282.t1	Hhon_g01282.t1	OG_5676	Hhon	Hhon.greenyellow
Hhon_g09929.t1	Hhon_g09929.t1	OG_3001	Hhon	Hhon.greenyellow
Hhon_g11716.t1	Hhon_g11716.t1	OG_1376	Hhon	Hhon.greenyellow
Hhon_g10939.t1	Hhon_g10939.t1	OG_9116	Hhon	Hhon.greenyellow
Hhon_g04756.t1	Hhon_g04756.t1	OG_9873	Hhon	Hhon.greenyellow
