gene	transcript	orthogroup	species	gene_module
Tadh_wf_g976	Tadh_wf_g976.t1	OG_5399	Tadh	Tadh.magenta
Tadh_TriadG11804	Tadh_TriadT11804	OG_4776	Tadh	Tadh.magenta
Tadh_TriadG52598	Tadh_TriadT52598	OG_6292	Tadh	Tadh.magenta
Tadh_wf_g8462	Tadh_wf_g8462.t1	OG_4762	Tadh	Tadh.magenta
Tadh_TriadG55504	Tadh_TriadT55504	OG_7892	Tadh	Tadh.magenta
Tadh_TriadG52625	Tadh_TriadT52625	OG_10339	Tadh	Tadh.magenta
Tadh_TriadG59560	Tadh_TriadT59560	OG_5441	Tadh	Tadh.magenta
Tadh_TriadG60579	Tadh_TriadT60579	OG_5306	Tadh	Tadh.magenta
Tadh_TriadG52553	Tadh_TriadT52553	OG_8969	Tadh	Tadh.magenta
Tadh_TriadG59533	Tadh_TriadT59533	OG_4764	Tadh	Tadh.magenta
Tadh_TriadG55849	Tadh_TriadT55849	OG_8816	Tadh	Tadh.magenta
Tadh_wf_g11303	Tadh_wf_g11303.t1	OG_4732	Tadh	Tadh.magenta
Tadh_wf_g7794	Tadh_wf_g7794.t1	OG_3934	Tadh	Tadh.magenta
Tadh_TriadG62200	Tadh_TriadT62200	OG_4731	Tadh	Tadh.magenta
Tadh_TriadG62216	Tadh_TriadT62216	OG_8642	Tadh	Tadh.magenta
Tadh_TriadG53982	Tadh_TriadT53982	OG_4474	Tadh	Tadh.magenta
Tadh_TriadG59538	Tadh_TriadT59538	OG_4773	Tadh	Tadh.magenta
Tadh_TriadG52578	Tadh_TriadT52578	OG_8960	Tadh	Tadh.magenta
Tadh_TriadG57174	Tadh_TriadT57174	OG_9083	Tadh	Tadh.magenta
Tadh_TriadG59966	Tadh_TriadT59966	OG_4233	Tadh	Tadh.magenta
Tadh_TriadG59551	Tadh_TriadT59551	OG_4780	Tadh	Tadh.magenta
Tadh_TriadG33101	Tadh_TriadT33101	OG_4346	Tadh	Tadh.magenta
Tadh_wf_g10929	Tadh_wf_g10929.t1	OG_4343	Tadh	Tadh.magenta
Tadh_TriadG25179	Tadh_TriadT25179	OG_3772	Tadh	Tadh.magenta
Tadh_TriadG25084	Tadh_TriadT25084	OG_4996	Tadh	Tadh.magenta
Tadh_TriadG51275	Tadh_TriadT51275	OG_4192	Tadh	Tadh.magenta
Tadh_wf_g4262	Tadh_wf_g4262.t1	OG_4216	Tadh	Tadh.magenta
Tadh_TriadG58848	Tadh_TriadT58848	OG_4527	Tadh	Tadh.magenta
Tadh_TriadG63997	Tadh_TriadT63997	OG_979	Tadh	Tadh.magenta
Tadh_TriadG55533	Tadh_TriadT55533	OG_7875	Tadh	Tadh.magenta
Tadh_TriadG59425	Tadh_TriadT59425	OG_4560	Tadh	Tadh.magenta
Tadh_TriadG54078	Tadh_TriadT54078	OG_3175	Tadh	Tadh.magenta
Tadh_TriadG61636	Tadh_TriadT61636	OG_6789	Tadh	Tadh.magenta
Tadh_TriadG33142	Tadh_TriadT33142	OG_8196	Tadh	Tadh.magenta
Tadh_TriadG62528	Tadh_TriadT62528	OG_4560	Tadh	Tadh.magenta
Tadh_wf_g6523	Tadh_wf_g6523.t1	OG_9225	Tadh	Tadh.magenta
Tadh_TriadG64077	Tadh_TriadT64077	OG_3305	Tadh	Tadh.magenta
Tadh_TriadG60120	Tadh_TriadT60120	OG_4305	Tadh	Tadh.magenta
Tadh_TriadG61536	Tadh_TriadT61536	OG_2294	Tadh	Tadh.magenta
Tadh_TriadG57067	Tadh_TriadT57067	OG_5905	Tadh	Tadh.magenta
Tadh_TriadG4490	Tadh_TriadT4490	OG_5663	Tadh	Tadh.magenta
Tadh_TriadG52876	Tadh_TriadT52876	OG_5770	Tadh	Tadh.magenta
Tadh_TriadG28471	Tadh_TriadT28471	OG_6180	Tadh	Tadh.magenta
Tadh_TriadG34582	Tadh_TriadT34582	OG_10162	Tadh	Tadh.magenta
Tadh_TriadG59531	Tadh_TriadT59531	OG_4760	Tadh	Tadh.magenta
Tadh_TriadG56368	Tadh_TriadT56368	OG_4765	Tadh	Tadh.magenta
Tadh_TriadG24696	Tadh_TriadT24696	OG_8525	Tadh	Tadh.magenta
Tadh_TriadG12575	Tadh_TriadT12575	OG_6027	Tadh	Tadh.magenta
Tadh_wf_g6636	Tadh_wf_g6636.t1	OG_9131	Tadh	Tadh.magenta
Tadh_TriadG55363	Tadh_TriadT55363	OG_8793	Tadh	Tadh.magenta
Tadh_TriadG54666	Tadh_TriadT54666	OG_3726	Tadh	Tadh.magenta
Tadh_TriadG27547	Tadh_TriadT27547	OG_9183	Tadh	Tadh.magenta
Tadh_TriadG22982	Tadh_TriadT22982	OG_4107	Tadh	Tadh.magenta
Tadh_TriadG33370	Tadh_TriadT33370	OG_5800	Tadh	Tadh.magenta
TrH2_TrispH2_009328	TrH2_TrispH2_009328-RA	OG_10368	TrH2	TrH2.lightgreen
TrH2_TrispH2_002299	TrH2_TrispH2_002299-RA	OG_7639	TrH2	TrH2.lightgreen
TrH2_TrispH2_011868	TrH2_TrispH2_011868-RA	OG_5015	TrH2	TrH2.lightgreen
TrH2_TrispH2_010401	TrH2_TrispH2_010401-RA	OG_3983	TrH2	TrH2.lightgreen
TrH2_TrispH2_011315	TrH2_TrispH2_011315-RA	OG_8196	TrH2	TrH2.lightgreen
TrH2_TrispH2_007517	TrH2_TrispH2_007517-RA	OG_7181	TrH2	TrH2.lightgreen
TrH2_TrispH2_011901	TrH2_TrispH2_011901-RA	OG_7905	TrH2	TrH2.lightgreen
TrH2_TrispH2_001749	TrH2_TrispH2_001749-RA	OG_5822	TrH2	TrH2.lightgreen
TrH2_TrispH2_002072	TrH2_TrispH2_002072-RA	OG_3946	TrH2	TrH2.lightgreen
TrH2_TrispH2_004358	TrH2_TrispH2_004358-RA	OG_5178	TrH2	TrH2.lightgreen
TrH2_TrispH2_003121	TrH2_TrispH2_003121-RA	OG_8870	TrH2	TrH2.lightgreen
TrH2_TrispH2_008455	TrH2_TrispH2_008455-RA	OG_4710	TrH2	TrH2.lightgreen
TrH2_TrispH2_009694	TrH2_TrispH2_009694-RA	OG_8092	TrH2	TrH2.lightgreen
TrH2_TrispH2_009194	TrH2_TrispH2_009194-RA	OG_9774	TrH2	TrH2.lightgreen
TrH2_TrispH2_003671	TrH2_TrispH2_003671-RA	OG_3935	TrH2	TrH2.lightgreen
TrH2_TrispH2_011900	TrH2_TrispH2_011900-RA	OG_5692	TrH2	TrH2.lightgreen
TrH2_TrispH2_005565	TrH2_TrispH2_005565-RA	OG_7085	TrH2	TrH2.lightgreen
TrH2_TrispH2_003967	TrH2_TrispH2_003967-RA	OG_5373	TrH2	TrH2.lightgreen
TrH2_TrispH2_008764	TrH2_TrispH2_008764-RA	OG_5261	TrH2	TrH2.lightgreen
TrH2_TrispH2_008765	TrH2_TrispH2_008765-RA	OG_5260	TrH2	TrH2.lightgreen
TrH2_TrispH2_001947	TrH2_TrispH2_001947-RA	OG_7435	TrH2	TrH2.lightgreen
TrH2_TrispH2_011899	TrH2_TrispH2_011899-RA	OG_5691	TrH2	TrH2.lightgreen
TrH2_TrispH2_006936	TrH2_TrispH2_006936-RA	OG_4823	TrH2	TrH2.lightgreen
TrH2_TrispH2_010226	TrH2_TrispH2_010226-RA	OG_9593	TrH2	TrH2.lightgreen
TrH2_TrispH2_010700	TrH2_TrispH2_010700-RA	OG_8149	TrH2	TrH2.lightgreen
TrH2_TrispH2_008479	TrH2_TrispH2_008479-RA	OG_10169	TrH2	TrH2.lightgreen
TrH2_TrispH2_004627	TrH2_TrispH2_004627-RA	OG_10562	TrH2	TrH2.lightgreen
TrH2_TrispH2_008478	TrH2_TrispH2_008478-RA	OG_10337	TrH2	TrH2.lightgreen
TrH2_TrispH2_011323	TrH2_TrispH2_011323-RA	OG_10497	TrH2	TrH2.lightgreen
TrH2_TrispH2_004357	TrH2_TrispH2_004357-RA	OG_5179	TrH2	TrH2.lightgreen
TrH2_TrispH2_006332	TrH2_TrispH2_006332-RA	OG_8921	TrH2	TrH2.lightgreen
TrH2_TrispH2_012175	TrH2_TrispH2_012175-RA	OG_4771	TrH2	TrH2.lightgreen
TrH2_TrispH2_009650	TrH2_TrispH2_009650-RA	OG_7388	TrH2	TrH2.lightgreen
TrH2_TrispH2_011256	TrH2_TrispH2_011256-RA	OG_9894	TrH2	TrH2.lightgreen
TrH2_TrispH2_010093	TrH2_TrispH2_010093-RA	OG_4344	TrH2	TrH2.lightgreen
TrH2_TrispH2_004625	TrH2_TrispH2_004625-RA	OG_6284	TrH2	TrH2.lightgreen
TrH2_TrispH2_003117	TrH2_TrispH2_003117-RA	OG_3483	TrH2	TrH2.lightgreen
TrH2_TrispH2_010088	TrH2_TrispH2_010088-RA	OG_6573	TrH2	TrH2.lightgreen
TrH2_TrispH2_011587	TrH2_TrispH2_011587-RA	OG_8727	TrH2	TrH2.lightgreen
TrH2_TrispH2_011271	TrH2_TrispH2_011271-RA	OG_5364	TrH2	TrH2.lightgreen
TrH2_TrispH2_004298	TrH2_TrispH2_004298-RA	OG_1791	TrH2	TrH2.lightgreen
TrH2_TrispH2_001267	TrH2_TrispH2_001267-RA	OG_10164	TrH2	TrH2.lightgreen
TrH2_TrispH2_004496	TrH2_TrispH2_004496-RA	OG_10638	TrH2	TrH2.lightgreen
TrH2_TrispH2_006907	TrH2_TrispH2_006907-RA	OG_4285	TrH2	TrH2.lightgreen
TrH2_TrispH2_009543	TrH2_TrispH2_009543-RA	OG_4391	TrH2	TrH2.lightgreen
TrH2_TrispH2_008855	TrH2_TrispH2_008855-RA	OG_6125	TrH2	TrH2.lightgreen
TrH2_TrispH2_004426	TrH2_TrispH2_004426-RA	OG_7398	TrH2	TrH2.lightgreen
TrH2_TrispH2_004356	TrH2_TrispH2_004356-RA	OG_6277	TrH2	TrH2.lightgreen
TrH2_TrispH2_007337	TrH2_TrispH2_007337-RA	OG_4469	TrH2	TrH2.lightgreen
TrH2_TrispH2_002305	TrH2_TrispH2_002305-RA	OG_7644	TrH2	TrH2.lightgreen
TrH2_TrispH2_009947	TrH2_TrispH2_009947-RA	OG_9876	TrH2	TrH2.lightgreen
TrH2_TrispH2_010478	TrH2_TrispH2_010478-RA	OG_8817	TrH2	TrH2.lightgreen
TrH2_TrispH2_011320	TrH2_TrispH2_011320-RA	OG_10495	TrH2	TrH2.lightgreen
TrH2_TrispH2_011636	TrH2_TrispH2_011636-RA	OG_4566	TrH2	TrH2.lightgreen
TrH2_TrispH2_000233	TrH2_TrispH2_000233-RA	OG_2959	TrH2	TrH2.lightgreen
TrH2_TrispH2_006370	TrH2_TrispH2_006370-RA	OG_4605	TrH2	TrH2.lightgreen
TrH2_TrispH2_009344	TrH2_TrispH2_009344-RA	OG_2909	TrH2	TrH2.lightgreen
TrH2_TrispH2_004408	TrH2_TrispH2_004408-RA	OG_4216	TrH2	TrH2.lightgreen
TrH2_TrispH2_011552	TrH2_TrispH2_011552-RA	OG_4890	TrH2	TrH2.lightgreen
TrH2_TrispH2_006880	TrH2_TrispH2_006880-RA	OG_8828	TrH2	TrH2.lightgreen
TrH2_TrispH2_008896	TrH2_TrispH2_008896-RA	OG_8004	TrH2	TrH2.lightgreen
TrH2_TrispH2_011373	TrH2_TrispH2_011373-RA	OG_5272	TrH2	TrH2.lightgreen
TrH2_TrispH2_011938	TrH2_TrispH2_011938-RA	OG_4560	TrH2	TrH2.lightgreen
TrH2_TrispH2_008290	TrH2_TrispH2_008290-RA	OG_5420	TrH2	TrH2.lightgreen
TrH2_TrispH2_008289	TrH2_TrispH2_008289-RA	OG_5418	TrH2	TrH2.lightgreen
TrH2_TrispH2_010944	TrH2_TrispH2_010944-RA	OG_9705	TrH2	TrH2.lightgreen
TrH2_TrispH2_004810	TrH2_TrispH2_004810-RA	OG_3175	TrH2	TrH2.lightgreen
TrH2_TrispH2_005287	TrH2_TrispH2_005287-RA	OG_4761	TrH2	TrH2.lightgreen
TrH2_TrispH2_005067	TrH2_TrispH2_005067-RA	OG_9955	TrH2	TrH2.lightgreen
TrH2_TrispH2_003065	TrH2_TrispH2_003065-RA	OG_6008	TrH2	TrH2.lightgreen
TrH2_TrispH2_001363	TrH2_TrispH2_001363-RA	OG_5228	TrH2	TrH2.lightgreen
TrH2_TrispH2_002404	TrH2_TrispH2_002404-RA	OG_5905	TrH2	TrH2.lightgreen
TrH2_TrispH2_006323	TrH2_TrispH2_006323-RA	OG_8924	TrH2	TrH2.saddlebrown
TrH2_TrispH2_006682	TrH2_TrispH2_006682-RA	OG_8116	TrH2	TrH2.saddlebrown
TrH2_TrispH2_010634	TrH2_TrispH2_010634-RA	OG_4762	TrH2	TrH2.saddlebrown
TrH2_TrispH2_009449	TrH2_TrispH2_009449-RA	OG_7082	TrH2	TrH2.saddlebrown
TrH2_TrispH2_003116	TrH2_TrispH2_003116-RA	OG_3484	TrH2	TrH2.saddlebrown
TrH2_TrispH2_003256	TrH2_TrispH2_003256-RA	OG_9084	TrH2	TrH2.saddlebrown
TrH2_TrispH2_009651	TrH2_TrispH2_009651-RA	OG_8904	TrH2	TrH2.saddlebrown
TrH2_TrispH2_002887	TrH2_TrispH2_002887-RA	OG_9843	TrH2	TrH2.saddlebrown
TrH2_TrispH2_001146	TrH2_TrispH2_001146-RA	OG_3763	TrH2	TrH2.saddlebrown
TrH2_TrispH2_010431	TrH2_TrispH2_010431-RA	OG_9603	TrH2	TrH2.saddlebrown
TrH2_TrispH2_003670	TrH2_TrispH2_003670-RA	OG_3934	TrH2	TrH2.saddlebrown
TrH2_TrispH2_011364	TrH2_TrispH2_011364-RA	OG_3009	TrH2	TrH2.saddlebrown
TrH2_TrispH2_011170	TrH2_TrispH2_011170-RA	OG_4731	TrH2	TrH2.saddlebrown
TrH2_TrispH2_002416	TrH2_TrispH2_002416-RA	OG_9034	TrH2	TrH2.saddlebrown
TrH2_TrispH2_002617	TrH2_TrispH2_002617-RA	OG_1492	TrH2	TrH2.saddlebrown
TrH2_TrispH2_000993	TrH2_TrispH2_000993-RA	OG_8755	TrH2	TrH2.saddlebrown
TrH2_TrispH2_000658	TrH2_TrispH2_000658-RA	OG_5605	TrH2	TrH2.saddlebrown
TrH2_TrispH2_004887	TrH2_TrispH2_004887-RA	OG_10658	TrH2	TrH2.saddlebrown
TrH2_TrispH2_004588	TrH2_TrispH2_004588-RA	OG_8625	TrH2	TrH2.saddlebrown
TrH2_TrispH2_002693	TrH2_TrispH2_002693-RA	OG_3686	TrH2	TrH2.saddlebrown
TrH2_TrispH2_006602	TrH2_TrispH2_006602-RA	OG_6261	TrH2	TrH2.saddlebrown
TrH2_TrispH2_010101	TrH2_TrispH2_010101-RA	OG_4773	TrH2	TrH2.saddlebrown
TrH2_TrispH2_011165	TrH2_TrispH2_011165-RA	OG_7902	TrH2	TrH2.saddlebrown
TrH2_TrispH2_010633	TrH2_TrispH2_010633-RA	OG_4762	TrH2	TrH2.saddlebrown
TrH2_TrispH2_006642	TrH2_TrispH2_006642-RA	OG_5768	TrH2	TrH2.saddlebrown
TrH2_TrispH2_010636	TrH2_TrispH2_010636-RA	OG_4764	TrH2	TrH2.saddlebrown
TrH2_TrispH2_002671	TrH2_TrispH2_002671-RA	OG_435	TrH2	TrH2.saddlebrown
TrH2_TrispH2_009415	TrH2_TrispH2_009415-RA	OG_1686	TrH2	TrH2.saddlebrown
TrH2_TrispH2_004206	TrH2_TrispH2_004206-RA	OG_9860	TrH2	TrH2.saddlebrown
TrH2_TrispH2_009484	TrH2_TrispH2_009484-RA	OG_5306	TrH2	TrH2.saddlebrown
TrH2_TrispH2_006684	TrH2_TrispH2_006684-RA	OG_10734	TrH2	TrH2.saddlebrown
TrH2_TrispH2_009684	TrH2_TrispH2_009684-RA	OG_4409	TrH2	TrH2.saddlebrown
TrH2_TrispH2_010091	TrH2_TrispH2_010091-RA	OG_4346	TrH2	TrH2.saddlebrown
TrH2_TrispH2_003257	TrH2_TrispH2_003257-RA	OG_9083	TrH2	TrH2.saddlebrown
TrH2_TrispH2_003122	TrH2_TrispH2_003122-RA	OG_8869	TrH2	TrH2.saddlebrown
TrH2_TrispH2_008122	TrH2_TrispH2_008122-RA	OG_10003	TrH2	TrH2.saddlebrown
TrH2_TrispH2_007957	TrH2_TrispH2_007957-RA	OG_3774	TrH2	TrH2.saddlebrown
TrH2_TrispH2_011854	TrH2_TrispH2_011854-RA	OG_746	TrH2	TrH2.saddlebrown
TrH2_TrispH2_005824	TrH2_TrispH2_005824-RA	OG_8716	TrH2	TrH2.saddlebrown
TrH2_TrispH2_004435	TrH2_TrispH2_004435-RA	OG_7892	TrH2	TrH2.saddlebrown
TrH2_TrispH2_010107	TrH2_TrispH2_010107-RA	OG_4776	TrH2	TrH2.saddlebrown
TrH2_TrispH2_007842	TrH2_TrispH2_007842-RA	OG_1347	TrH2	TrH2.saddlebrown
TrH2_TrispH2_004824	TrH2_TrispH2_004824-RA	OG_2351	TrH2	TrH2.saddlebrown
TrH2_TrispH2_001098	TrH2_TrispH2_001098-RA	OG_4458	TrH2	TrH2.saddlebrown
Hhon_g07997.t1	Hhon_g07997.t1	OG_4024	Hhon	Hhon.orange
Hhon_g02046.t1	Hhon_g02046.t1	OG_4605	Hhon	Hhon.orange
Hhon_g05598.t1	Hhon_g05598.t1	OG_8727	Hhon	Hhon.orange
Hhon_g04906.t1	Hhon_g04906.t1	OG_9798	Hhon	Hhon.orange
Hhon_g01097.t1	Hhon_g01097.t1	OG_9774	Hhon	Hhon.orange
Hhon_g08001.t1	Hhon_g08001.t1	OG_6277	Hhon	Hhon.orange
Hhon_g04284.t1	Hhon_g04284.t1	OG_4220	Hhon	Hhon.orange
Hhon_g10440.t1	Hhon_g10440.t1	OG_4530	Hhon	Hhon.orange
