gene	transcript	orthogroup	species	gene_module
Tadh_TriadG60551	Tadh_TriadT60551	OG_4851	Tadh	Tadh.skyblue3
Tadh_TriadG61995	Tadh_TriadT61995	OG_9236	Tadh	Tadh.skyblue3
Tadh_TriadG56688	Tadh_TriadT56688	OG_3473	Tadh	Tadh.skyblue3
Tadh_TriadG19283	Tadh_TriadT19283	OG_8284	Tadh	Tadh.skyblue3
Tadh_TriadG55306	Tadh_TriadT55306	OG_10350	Tadh	Tadh.skyblue3
Tadh_TriadG51758	Tadh_TriadT51758	OG_9174	Tadh	Tadh.skyblue3
Tadh_TriadG59321	Tadh_TriadT59321	OG_4259	Tadh	Tadh.skyblue3
Tadh_wf_g11868	Tadh_wf_g11868.t1	OG_3569	Tadh	Tadh.skyblue3
Tadh_wf_g10489	Tadh_wf_g10489.t1	OG_5117	Tadh	Tadh.skyblue3
Tadh_TriadG60110	Tadh_TriadT60110	OG_3569	Tadh	Tadh.skyblue3
Tadh_wf_g11876	Tadh_wf_g11876.t1	OG_3569	Tadh	Tadh.skyblue3
Tadh_wf_g11867	Tadh_wf_g11867.t1	OG_3569	Tadh	Tadh.skyblue3
Tadh_TriadG31455	Tadh_TriadT31455	OG_6449	Tadh	Tadh.skyblue3
Tadh_TriadG61020	Tadh_TriadT61020	OG_10543	Tadh	Tadh.skyblue3
TrH2_TrispH2_011670	TrH2_TrispH2_011670-RA	OG_10632	TrH2	TrH2.maroon
TrH2_TrispH2_003483	TrH2_TrispH2_003483-RA	OG_843	TrH2	TrH2.maroon
TrH2_TrispH2_002212	TrH2_TrispH2_002212-RA	OG_3738	TrH2	TrH2.maroon
TrH2_TrispH2_007441	TrH2_TrispH2_007441-RA	OG_8173	TrH2	TrH2.maroon
TrH2_TrispH2_002209	TrH2_TrispH2_002209-RA	OG_4452	TrH2	TrH2.maroon
TrH2_TrispH2_002211	TrH2_TrispH2_002211-RA	OG_3737	TrH2	TrH2.maroon
TrH2_TrispH2_002207	TrH2_TrispH2_002207-RA	OG_3028	TrH2	TrH2.maroon
TrH2_TrispH2_010701	TrH2_TrispH2_010701-RA	OG_8147	TrH2	TrH2.maroon
TrH2_TrispH2_007155	TrH2_TrispH2_007155-RA	OG_7233	TrH2	TrH2.maroon
TrH2_TrispH2_005809	TrH2_TrispH2_005809-RA	OG_1551	TrH2	TrH2.maroon
TrH2_TrispH2_005808	TrH2_TrispH2_005808-RA	OG_3473	TrH2	TrH2.maroon
TrH2_TrispH2_005667	TrH2_TrispH2_005667-RA	OG_5827	TrH2	TrH2.maroon
TrH2_TrispH2_007589	TrH2_TrispH2_007589-RA	OG_10356	TrH2	TrH2.maroon
TrH2_TrispH2_003193	TrH2_TrispH2_003193-RA	OG_7015	TrH2	TrH2.maroon
TrH2_TrispH2_005812	TrH2_TrispH2_005812-RA	OG_1550	TrH2	TrH2.violet
TrH2_TrispH2_008890	TrH2_TrispH2_008890-RA	OG_2766	TrH2	TrH2.violet
TrH2_TrispH2_009453	TrH2_TrispH2_009453-RA	OG_9134	TrH2	TrH2.violet
TrH2_TrispH2_002210	TrH2_TrispH2_002210-RA	OG_4452	TrH2	TrH2.violet
TrH2_TrispH2_008888	TrH2_TrispH2_008888-RA	OG_2766	TrH2	TrH2.violet
TrH2_TrispH2_009455	TrH2_TrispH2_009455-RA	OG_3876	TrH2	TrH2.violet
TrH2_TrispH2_008793	TrH2_TrispH2_008793-RA	OG_4851	TrH2	TrH2.violet
TrH2_TrispH2_001773	TrH2_TrispH2_001773-RA	OG_1365	TrH2	TrH2.violet
TrH2_TrispH2_008686	TrH2_TrispH2_008686-RA	OG_8577	TrH2	TrH2.violet
TrH2_TrispH2_006278	TrH2_TrispH2_006278-RA	OG_1365	TrH2	TrH2.violet
TrH2_TrispH2_009858	TrH2_TrispH2_009858-RA	OG_10291	TrH2	TrH2.violet
TrH2_TrispH2_002538	TrH2_TrispH2_002538-RA	OG_5527	TrH2	TrH2.violet
TrH2_TrispH2_002921	TrH2_TrispH2_002921-RA	OG_9830	TrH2	TrH2.violet
TrH2_TrispH2_007416	TrH2_TrispH2_007416-RA	OG_9440	TrH2	TrH2.violet
TrH2_TrispH2_006174	TrH2_TrispH2_006174-RA	OG_10843	TrH2	TrH2.violet
TrH2_TrispH2_011160	TrH2_TrispH2_011160-RA	OG_2963	TrH2	TrH2.violet
TrH2_TrispH2_005813	TrH2_TrispH2_005813-RA	OG_3779	TrH2	TrH2.violet
TrH2_TrispH2_003376	TrH2_TrispH2_003376-RA	OG_4556	TrH2	TrH2.violet
TrH2_TrispH2_005611	TrH2_TrispH2_005611-RA	OG_7498	TrH2	TrH2.violet
TrH2_TrispH2_001075	TrH2_TrispH2_001075-RA	OG_3006	TrH2	TrH2.violet
TrH2_TrispH2_008046	TrH2_TrispH2_008046-RA	OG_3576	TrH2	TrH2.violet
TrH2_TrispH2_007149	TrH2_TrispH2_007149-RA	OG_5694	TrH2	TrH2.violet
TrH2_TrispH2_007392	TrH2_TrispH2_007392-RA	OG_2612	TrH2	TrH2.violet
TrH2_TrispH2_001618	TrH2_TrispH2_001618-RA	OG_7463	TrH2	TrH2.violet
TrH2_TrispH2_010003	TrH2_TrispH2_010003-RA	OG_7206	TrH2	TrH2.violet
TrH2_TrispH2_006798	TrH2_TrispH2_006798-RA	OG_5708	TrH2	TrH2.violet
TrH2_TrispH2_007984	TrH2_TrispH2_007984-RA	OG_5067	TrH2	TrH2.violet
TrH2_TrispH2_003471	TrH2_TrispH2_003471-RA	OG_1043	TrH2	TrH2.violet
TrH2_TrispH2_007978	TrH2_TrispH2_007978-RA	OG_1561	TrH2	TrH2.violet
TrH2_TrispH2_000694	TrH2_TrispH2_000694-RA	OG_8893	TrH2	TrH2.violet
TrH2_TrispH2_009456	TrH2_TrispH2_009456-RA	OG_10436	TrH2	TrH2.violet
TrH2_TrispH2_011767	TrH2_TrispH2_011767-RA	OG_5556	TrH2	TrH2.violet
TrH2_TrispH2_011471	TrH2_TrispH2_011471-RA	OG_10307	TrH2	TrH2.violet
TrH2_TrispH2_008763	TrH2_TrispH2_008763-RA	OG_5262	TrH2	TrH2.violet
TrH2_TrispH2_006037	TrH2_TrispH2_006037-RA	OG_6583	TrH2	TrH2.violet
TrH2_TrispH2_001329	TrH2_TrispH2_001329-RA	OG_3335	TrH2	TrH2.violet
TrH2_TrispH2_008847	TrH2_TrispH2_008847-RA	OG_3018	TrH2	TrH2.violet
TrH2_TrispH2_011135	TrH2_TrispH2_011135-RA	OG_5067	TrH2	TrH2.violet
TrH2_TrispH2_009941	TrH2_TrispH2_009941-RA	OG_4910	TrH2	TrH2.violet
TrH2_TrispH2_005888	TrH2_TrispH2_005888-RA	OG_2089	TrH2	TrH2.violet
TrH2_TrispH2_010881	TrH2_TrispH2_010881-RA	OG_6042	TrH2	TrH2.violet
TrH2_TrispH2_009742	TrH2_TrispH2_009742-RA	OG_5559	TrH2	TrH2.violet
TrH2_TrispH2_007494	TrH2_TrispH2_007494-RA	OG_8300	TrH2	TrH2.violet
TrH2_TrispH2_004886	TrH2_TrispH2_004886-RA	OG_7405	TrH2	TrH2.violet
TrH2_TrispH2_007479	TrH2_TrispH2_007479-RA	OG_2980	TrH2	TrH2.violet
TrH2_TrispH2_002206	TrH2_TrispH2_002206-RA	OG_7280	TrH2	TrH2.orangered4
TrH2_TrispH2_010013	TrH2_TrispH2_010013-RA	OG_10798	TrH2	TrH2.orangered4
TrH2_TrispH2_002208	TrH2_TrispH2_002208-RA	OG_4452	TrH2	TrH2.orangered4
TrH2_TrispH2_011958	TrH2_TrispH2_011958-RA	OG_7280	TrH2	TrH2.orangered4
TrH2_TrispH2_007607	TrH2_TrispH2_007607-RA	OG_2434	TrH2	TrH2.orangered4
TrH2_TrispH2_010654	TrH2_TrispH2_010654-RA	OG_10533	TrH2	TrH2.orangered4
TrH2_TrispH2_008893	TrH2_TrispH2_008893-RA	OG_2765	TrH2	TrH2.orangered4
TrH2_TrispH2_003120	TrH2_TrispH2_003120-RA	OG_3673	TrH2	TrH2.orangered4
TrH2_TrispH2_008892	TrH2_TrispH2_008892-RA	OG_2765	TrH2	TrH2.orangered4
TrH2_TrispH2_008887	TrH2_TrispH2_008887-RA	OG_10788	TrH2	TrH2.orangered4
TrH2_TrispH2_012131	TrH2_TrispH2_012131-RA	OG_10464	TrH2	TrH2.orangered4
TrH2_TrispH2_010655	TrH2_TrispH2_010655-RA	OG_6996	TrH2	TrH2.orangered4
TrH2_TrispH2_011526	TrH2_TrispH2_011526-RA	OG_6449	TrH2	TrH2.orangered4
TrH2_TrispH2_011548	TrH2_TrispH2_011548-RA	OG_7676	TrH2	TrH2.orangered4
TrH2_TrispH2_007157	TrH2_TrispH2_007157-RA	OG_7232	TrH2	TrH2.orangered4
TrH2_TrispH2_008792	TrH2_TrispH2_008792-RA	OG_4851	TrH2	TrH2.orangered4
TrH2_TrispH2_003010	TrH2_TrispH2_003010-RA	OG_8660	TrH2	TrH2.orangered4
TrH2_TrispH2_010829	TrH2_TrispH2_010829-RA	OG_2982	TrH2	TrH2.orangered4
TrH2_TrispH2_011998	TrH2_TrispH2_011998-RA	OG_5445	TrH2	TrH2.orangered4
TrH2_TrispH2_005668	TrH2_TrispH2_005668-RA	OG_5825	TrH2	TrH2.orangered4
TrH2_TrispH2_005669	TrH2_TrispH2_005669-RA	OG_5828	TrH2	TrH2.orangered4
TrH2_TrispH2_005698	TrH2_TrispH2_005698-RA	OG_110	TrH2	TrH2.orangered4
TrH2_TrispH2_011434	TrH2_TrispH2_011434-RA	OG_3569	TrH2	TrH2.orangered4
TrH2_TrispH2_012110	TrH2_TrispH2_012110-RA	OG_3573	TrH2	TrH2.orangered4
TrH2_TrispH2_000954	TrH2_TrispH2_000954-RA	OG_8284	TrH2	TrH2.orangered4
TrH2_TrispH2_002237	TrH2_TrispH2_002237-RA	OG_8310	TrH2	TrH2.orangered4
TrH2_TrispH2_010395	TrH2_TrispH2_010395-RA	OG_10543	TrH2	TrH2.orangered4
TrH2_TrispH2_008822	TrH2_TrispH2_008822-RA	OG_7313	TrH2	TrH2.orangered4
TrH2_TrispH2_010284	TrH2_TrispH2_010284-RA	OG_10799	TrH2	TrH2.orangered4
Hhon_g10465.t1	Hhon_g10465.t1	OG_2765	Hhon	Hhon.lightcyan1
Hhon_g08453.t1	Hhon_g08453.t1	OG_2961	Hhon	Hhon.lightcyan1
Hhon_g08759.t1	Hhon_g08759.t1	OG_3673	Hhon	Hhon.lightcyan1
Hhon_g10464.t1	Hhon_g10464.t1	OG_2765	Hhon	Hhon.lightcyan1
Hhon_g10486.t1	Hhon_g10486.t1	OG_4452	Hhon	Hhon.lightcyan1
Hhon_g10466.t1	Hhon_g10466.t1	OG_2766	Hhon	Hhon.lightcyan1
Hhon_g03936.t1	Hhon_g03936.t1	OG_1075	Hhon	Hhon.lightcyan1
Hhon_g10484.t1	Hhon_g10484.t1	OG_4453	Hhon	Hhon.lightcyan1
Hhon_g06804.t1	Hhon_g06804.t1	OG_7233	Hhon	Hhon.lightcyan1
Hhon_g08454.t1	Hhon_g08454.t1	OG_2961	Hhon	Hhon.lightcyan1
Hhon_g11442.t1	Hhon_g11442.t1	OG_4851	Hhon	Hhon.lightcyan1
Hhon_g02152.t1	Hhon_g02152.t1	OG_4849	Hhon	Hhon.lightcyan1
Hhon_g04861.t1	Hhon_g04861.t1	OG_2981	Hhon	Hhon.lightcyan1
Hhon_g11443.t1	Hhon_g11443.t1	OG_4851	Hhon	Hhon.lightcyan1
Hhon_g00375.t1	Hhon_g00375.t1	OG_5825	Hhon	Hhon.lightcyan1
Hhon_g05588.t1	Hhon_g05588.t1	OG_1550	Hhon	Hhon.skyblue3
Hhon_g05207.t1	Hhon_g05207.t1	OG_1365	Hhon	Hhon.skyblue3
Hhon_g00341.t1	Hhon_g00341.t1	OG_110	Hhon	Hhon.skyblue3
Hhon_g00344.t1	Hhon_g00344.t1	OG_110	Hhon	Hhon.skyblue3
Hhon_g10487.t1	Hhon_g10487.t1	OG_3028	Hhon	Hhon.skyblue3
Hhon_g05589.t1	Hhon_g05589.t1	OG_1551	Hhon	Hhon.skyblue3
Hhon_g02165.t1	Hhon_g02165.t1	OG_1362	Hhon	Hhon.skyblue3
Hhon_g00374.t1	Hhon_g00374.t1	OG_5828	Hhon	Hhon.skyblue3
Hhon_g05269.t1	Hhon_g05269.t1	OG_6695	Hhon	Hhon.skyblue3
Hhon_g01878.t1	Hhon_g01878.t1	OG_7321	Hhon	Hhon.skyblue3
Hhon_g08945.t1	Hhon_g08945.t1	OG_2974	Hhon	Hhon.skyblue3
Hhon_g05737.t1	Hhon_g05737.t1	OG_10515	Hhon	Hhon.skyblue3
Hhon_g07338.t1	Hhon_g07338.t1	OG_5694	Hhon	Hhon.skyblue3
Hhon_g09719.t1	Hhon_g09719.t1	OG_5095	Hhon	Hhon.skyblue3
Hhon_g07267.t1	Hhon_g07267.t1	OG_7498	Hhon	Hhon.skyblue3
Hhon_g00501.t1	Hhon_g00501.t1	OG_6794	Hhon	Hhon.skyblue3
Hhon_g03420.t1	Hhon_g03420.t1	OG_4304	Hhon	Hhon.darkolivegreen
Hhon_g11661.t1	Hhon_g11661.t1	OG_3028	Hhon	Hhon.darkolivegreen
Hhon_g04971.t1	Hhon_g04971.t1	OG_8229	Hhon	Hhon.darkolivegreen
Hhon_g00376.t1	Hhon_g00376.t1	OG_5826	Hhon	Hhon.darkolivegreen
Hhon_g06899.t1	Hhon_g06899.t1	OG_3266	Hhon	Hhon.darkolivegreen
Hhon_g00517.t1	Hhon_g00517.t1	OG_1367	Hhon	Hhon.darkolivegreen
Hhon_g04855.t1	Hhon_g04855.t1	OG_8867	Hhon	Hhon.darkolivegreen
Hhon_g03129.t1	Hhon_g03129.t1	OG_843	Hhon	Hhon.darkolivegreen
Hhon_g10488.t1	Hhon_g10488.t1	OG_3028	Hhon	Hhon.darkolivegreen
Hhon_g10483.t1	Hhon_g10483.t1	OG_3187	Hhon	Hhon.darkolivegreen
Hhon_g11662.t1	Hhon_g11662.t1	OG_3028	Hhon	Hhon.darkolivegreen
Hhon_g11011.t1	Hhon_g11011.t1	OG_4314	Hhon	Hhon.darkolivegreen
Hhon_g06084.t1	Hhon_g06084.t1	OG_6644	Hhon	Hhon.darkolivegreen
Hhon_g11055.t1	Hhon_g11055.t1	OG_10493	Hhon	Hhon.darkolivegreen
Hhon_g00837.t1	Hhon_g00837.t1	OG_3130	Hhon	Hhon.darkolivegreen
Hhon_g01356.t1	Hhon_g01356.t1	OG_9252	Hhon	Hhon.darkolivegreen
Hhon_g05734.t1	Hhon_g05734.t1	OG_1584	Hhon	Hhon.darkolivegreen
Hhon_g00545.t1	Hhon_g00545.t1	OG_5517	Hhon	Hhon.darkolivegreen
Hhon_g11176.t1	Hhon_g11176.t1	OG_3143	Hhon	Hhon.darkolivegreen
Hhon_g06794.t1	Hhon_g06794.t1	OG_6767	Hhon	Hhon.darkolivegreen
Hhon_g10835.t1	Hhon_g10835.t1	OG_9440	Hhon	Hhon.darkolivegreen
Hhon_g04674.t1	Hhon_g04674.t1	OG_4256	Hhon	Hhon.darkolivegreen
Hhon_g09161.t1	Hhon_g09161.t1	OG_8034	Hhon	Hhon.darkolivegreen
Hhon_g00377.t1	Hhon_g00377.t1	OG_5827	Hhon	Hhon.darkolivegreen
Hhon_g11828.t1	Hhon_g11828.t1	OG_3673	Hhon	Hhon.yellowgreen
Hhon_g04745.t1	Hhon_g04745.t1	OG_7280	Hhon	Hhon.yellowgreen
Hhon_g11816.t1	Hhon_g11816.t1	OG_6996	Hhon	Hhon.yellowgreen
Hhon_g10467.t1	Hhon_g10467.t1	OG_2766	Hhon	Hhon.yellowgreen
Hhon_g00840.t1	Hhon_g00840.t1	OG_3130	Hhon	Hhon.yellowgreen
Hhon_g02151.t1	Hhon_g02151.t1	OG_4849	Hhon	Hhon.yellowgreen
Hhon_g10179.t1	Hhon_g10179.t1	OG_6996	Hhon	Hhon.yellowgreen
Hhon_g03261.t1	Hhon_g03261.t1	OG_2980	Hhon	Hhon.yellowgreen
Hhon_g10178.t1	Hhon_g10178.t1	OG_6996	Hhon	Hhon.yellowgreen
Hhon_g06070.t1	Hhon_g06070.t1	OG_9135	Hhon	Hhon.yellowgreen
Hhon_g08867.t1	Hhon_g08867.t1	OG_10046	Hhon	Hhon.yellowgreen
Hhon_g00841.t1	Hhon_g00841.t1	OG_3130	Hhon	Hhon.yellowgreen
Hhon_g09095.t1	Hhon_g09095.t1	OG_2434	Hhon	Hhon.yellowgreen
Hhon_g02118.t1	Hhon_g02118.t1	OG_2966	Hhon	Hhon.yellowgreen
Hhon_g10655.t1	Hhon_g10655.t1	OG_8758	Hhon	Hhon.yellowgreen
Hhon_g05587.t1	Hhon_g05587.t1	OG_2937	Hhon	Hhon.yellowgreen
Hhon_g00996.t1	Hhon_g00996.t1	OG_5617	Hhon	Hhon.yellowgreen
Hhon_g10447.t1	Hhon_g10447.t1	OG_9534	Hhon	Hhon.yellowgreen
Hhon_g10693.t1	Hhon_g10693.t1	OG_6132	Hhon	Hhon.yellowgreen
Hhon_g06806.t1	Hhon_g06806.t1	OG_7232	Hhon	Hhon.yellowgreen
Hhon_g10527.t1	Hhon_g10527.t1	OG_6132	Hhon	Hhon.yellowgreen
Hhon_g00477.t1	Hhon_g00477.t1	OG_4403	Hhon	Hhon.yellowgreen
Hhon_g03256.t1	Hhon_g03256.t1	OG_6375	Hhon	Hhon.yellowgreen
Hhon_g07894.t1	Hhon_g07894.t1	OG_5325	Hhon	Hhon.yellowgreen
HoiH23_PlH23_002598	HoiH23_PlH23_002598-RA	OG_4849	HoiH23	HoiH23.saddlebrown
HoiH23_PlH23_005492	HoiH23_PlH23_005492-RA	OG_2434	HoiH23	HoiH23.saddlebrown
HoiH23_PlH23_007160	HoiH23_PlH23_007160-RA	OG_3673	HoiH23	HoiH23.saddlebrown
HoiH23_PlH23_003980	HoiH23_PlH23_003980-RA	OG_7232	HoiH23	HoiH23.saddlebrown
HoiH23_PlH23_009186	HoiH23_PlH23_009186-RA	OG_6996	HoiH23	HoiH23.saddlebrown
HoiH23_PlH23_007671	HoiH23_PlH23_007671-RA	OG_8758	HoiH23	HoiH23.saddlebrown
HoiH23_PlH23_007670	HoiH23_PlH23_007670-RA	OG_8758	HoiH23	HoiH23.saddlebrown
HoiH23_PlH23_008056	HoiH23_PlH23_008056-RA	OG_2766	HoiH23	HoiH23.saddlebrown
HoiH23_PlH23_008265	HoiH23_PlH23_008265-RA	OG_6996	HoiH23	HoiH23.saddlebrown
HoiH23_PlH23_011544	HoiH23_PlH23_011544-RA	OG_2998	HoiH23	HoiH23.saddlebrown
HoiH23_PlH23_006059	HoiH23_PlH23_006059-RA	OG_5222	HoiH23	HoiH23.saddlebrown
HoiH23_PlH23_009187	HoiH23_PlH23_009187-RA	OG_6996	HoiH23	HoiH23.saddlebrown
HoiH23_PlH23_010868	HoiH23_PlH23_010868-RA	OG_9135	HoiH23	HoiH23.saddlebrown
HoiH23_PlH23_011851	HoiH23_PlH23_011851-RA	OG_2966	HoiH23	HoiH23.saddlebrown
HoiH23_PlH23_009184	HoiH23_PlH23_009184-RA	OG_6996	HoiH23	HoiH23.saddlebrown
HoiH23_PlH23_010867	HoiH23_PlH23_010867-RA	OG_9135	HoiH23	HoiH23.saddlebrown
HoiH23_PlH23_002666	HoiH23_PlH23_002666-RA	OG_1633	HoiH23	HoiH23.saddlebrown
HoiH23_PlH23_004317	HoiH23_PlH23_004317-RA	OG_2981	HoiH23	HoiH23.saddlebrown
HoiH23_PlH23_011905	HoiH23_PlH23_011905-RA	OG_3009	HoiH23	HoiH23.saddlebrown
HoiH23_PlH23_002411	HoiH23_PlH23_002411-RA	OG_4949	HoiH23	HoiH23.saddlebrown
HoiH23_PlH23_002665	HoiH23_PlH23_002665-RA	OG_4966	HoiH23	HoiH23.saddlebrown
HoiH23_PlH23_010654	HoiH23_PlH23_010654-RA	OG_4755	HoiH23	HoiH23.saddlebrown
HoiH23_PlH23_001749	HoiH23_PlH23_001749-RA	OG_5827	HoiH23	HoiH23.saddlebrown
HoiH23_PlH23_007037	HoiH23_PlH23_007037-RA	OG_666	HoiH23	HoiH23.saddlebrown
HoiH23_PlH23_004901	HoiH23_PlH23_004901-RA	OG_8660	HoiH23	HoiH23.saddlebrown
HoiH23_PlH23_010849	HoiH23_PlH23_010849-RA	OG_2975	HoiH23	HoiH23.saddlebrown
HoiH23_PlH23_004785	HoiH23_PlH23_004785-RA	OG_9534	HoiH23	HoiH23.saddlebrown
HoiH23_PlH23_004073	HoiH23_PlH23_004073-RA	OG_3016	HoiH23	HoiH23.saddlebrown
