orthogroup	orthogroup_name	pres_expression	gain_expression	loss_expression	num_expressed	pres_conserved	gain_conserved	loss_conserved	is_tfs	is_neu	is_ion	is_sig	is_siggpcr	is_flag	genes_in_og_Tadh	genes_in_og_TrH2	genes_in_og_Hhon	genes_in_og_HoiH23	genes_in_og_and_community_Tadh	genes_in_og_and_community_TrH2	genes_in_og_and_community_Hhon	genes_in_og_and_community_HoiH23	ogs_tfs	ogs_neu	ogs_ion	ogs_sig	ogs_siggpcr	ogs_flag	pfam_architectures
OG_4391	5_hydroxytryptamine_receptor_2A,neuropeptide_FF_receptor_2,hypocretin_receptor_2,hypocretin_receptor_1,neuropeptide_Y_receptor_Y1,KISS1_receptor,adrenoceptor_alpha_2B,C_C_motif_chemokine_receptor_5	HoiH23,Tadh,TrH2	Placozoa	Hhon	3	Hhon,HoiH23,Tadh,TrH2	Placozoa		FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	Tadh_TriadT59452,Tadh_TriadT59453,Tadh_TriadT59454,Tadh_TriadT59455,Tadh_wf_g11074.t1,Tadh_wf_g12103.t1,Tadh_wf_g8377.t1,Tadh_wf_g8379.t1,Tadh_wf_g8380.t1	TrH2_TrispH2_009542-RA,TrH2_TrispH2_009543-RA,TrH2_TrispH2_011311-RA,TrH2_TrispH2_011811-RA,TrH2_TrispH2_011812-RA,TrH2_TrispH2_011813-RA,TrH2_TrispH2_011814-RA,TrH2_TrispH2_012158-RA,TrH2_TrispH2_012225-RA	Hhon_g04917.t1	HoiH23_PlH23_005031-RA,HoiH23_PlH23_007279-RA,HoiH23_PlH23_010996-RA,HoiH23_PlH23_010997-RA,HoiH23_PlH23_010998-RA,HoiH23_PlH23_010999-RA,HoiH23_PlH23_011000-RA,HoiH23_PlH23_011002-RA,HoiH23_PlH23_011003-RA					NA	NA	NA	GPCRrhod.HG32.11:NA,GPCRrhod.HG32.19:NA,GPCRrhod.HG32.26:NA,GPCRrhod.HG32.30:NA,GPCRrhod.HG32.31:NA,GPCRrhod.HG32.7:NA	GPCRrhod.HG32.11:NA,GPCRrhod.HG32.19:NA,GPCRrhod.HG32.26:NA,GPCRrhod.HG32.30:NA,GPCRrhod.HG32.31:NA,GPCRrhod.HG32.7:NA	NA	7tm_1/
OG_3277		HoiH23,Tadh,TrH2	Placozoa	Hhon	3	Hhon,HoiH23,Tadh,TrH2	Placozoa		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT60733	TrH2_TrispH2_004987-RA	Hhon_g07185.t1	HoiH23_PlH23_010525-RA,HoiH23_PlH23_010526-RA	Tadh_TriadT60733	TrH2_TrispH2_004987-RA			NA	NA	NA	NA	NA	NA	
OG_3279		Hhon,Tadh,TrH2	Placozoa	HoiH23	3	Hhon,Tadh,TrH2	Placozoa	HoiH23	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT60730	TrH2_TrispH2_004983-RA	Hhon_g10734.t1		Tadh_TriadT60730	TrH2_TrispH2_004983-RA	Hhon_g10734.t1		NA	NA	NA	NA	NA	NA	
OG_3320		HoiH23,Tadh,TrH2	Placozoa	Hhon	3	HoiH23,Tadh,TrH2	Placozoa	Hhon	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_wf_g1225.t1	TrH2_TrispH2_000143-RA		HoiH23_PlH23_001870-RA	Tadh_wf_g1225.t1	TrH2_TrispH2_000143-RA		HoiH23_PlH23_001870-RA	NA	NA	NA	NA	NA	NA	
OG_8094		Hhon,HoiH23,TrH2	Placozoa	Tadh	3	Hhon,HoiH23,Tadh,TrH2	Placozoa		FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	Tadh_wf_g6497.t1	TrH2_TrispH2_011737-RA	Hhon_g03454.t1,Hhon_g08752.t1	HoiH23_PlH23_007147-RA		TrH2_TrispH2_011737-RA		HoiH23_PlH23_007147-RA	NA	NA	NA	GPCRrhod.HG94.0:NA	GPCRrhod.HG94.0:NA	NA	7tm_1/
OG_10561	pyroglutamylated_RFamide_peptide_receptor	Tadh,TrH2	Trichoplax		2	Hhon,Tadh,TrH2	Placozoa	HoiH23	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	Tadh_wf_g6517.t1	TrH2_TrispH2_004626-RA	Hhon_g08733.t1		Tadh_wf_g6517.t1	TrH2_TrispH2_004626-RA			NA	NA	NA	GPCRrhod.HG10.27:NA	GPCRrhod.HG10.27:NA	NA	7tm_1/
OG_10675	retinal_pigment_epithelium_derived_rhodopsin_homolog	Tadh,TrH2	Trichoplax		2	Tadh,TrH2	Trichoplax		FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	Tadh_TriadT58557	TrH2_TrispH2_006582-RA			Tadh_TriadT58557	TrH2_TrispH2_006582-RA			NA	NA	NA	GPCRrhod.HG41.4:NA	GPCRrhod.HG41.4:NA	NA	7tm_1/
OG_10703	gamma_aminobutyric_acid_type_B_receptor_subunit_2	Tadh,TrH2	Trichoplax		2	Tadh,TrH2	Trichoplax		FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	Tadh_TriadT58939	TrH2_TrispH2_005748-RA			Tadh_TriadT58939	TrH2_TrispH2_005748-RA			NA	ANF_receptor.HG2.31:like:GABBR1/GABBR2	NA	GPCRglut.HG1.30:like:GABBR1/GABBR2	GPCRglut.HG1.30:like:GABBR1/GABBR2	NA	ANF_receptor/7tm_3/
OG_3237	myostatin	Hhon,HoiH23	Hoilungia		2	Hhon,HoiH23,Tadh,TrH2	Placozoa		FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	Tadh_TriadT57876,Tadh_TriadT57877	TrH2_TrispH2_001421-RA	Hhon_g03527.t1	HoiH23_PlH23_010405-RA,HoiH23_PlH23_011943-RA			Hhon_g03527.t1		NA	NA	NA	TGF_beta.HG1.32:like:INHBA/INHBB/INHBC/INHBE	NA	NA	TGF_beta/,TGFb_propeptide/TGF_beta/
OG_3346	mab_21_like_2	HoiH23,TrH2	Placozoa	Hhon,Tadh	2	HoiH23,Tadh,TrH2	Placozoa	Hhon	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_wf_g5622.t1	TrH2_TrispH2_009686-RA		HoiH23_PlH23_006658-RA		TrH2_TrispH2_009686-RA		HoiH23_PlH23_006658-RA	NA	NA	NA	NA	NA	NA	Mab-21/
OG_4476	RAB37_member_RAS_oncogene_family	Hhon,HoiH23	Hoilungia		2	Hhon,HoiH23,Tadh,TrH2	Placozoa		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT20540	TrH2_TrispH2_009377-RA	Hhon_g00305.t1	HoiH23_PlH23_008703-RA			Hhon_g00305.t1	HoiH23_PlH23_008703-RA	NA	NA	NA	NA	NA	NA	Ras/
OG_4982	trace_amine_associated_receptor_5,adenosine_A2b_receptor,adenosine_A2a_receptor	Hhon,Tadh	Placozoa	HoiH23,TrH2	2	Hhon,HoiH23,Tadh	Placozoa	TrH2	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	Tadh_wf_g7610.t1		Hhon_g01340.t1,Hhon_g01343.t1	HoiH23_PlH23_009202-RA	Tadh_wf_g7610.t1				NA	NA	NA	GPCRrhod.HG29.0:NA	GPCRrhod.HG29.0:NA	NA	7tm_1/
OG_5015	follicle_stimulating_hormone_receptor,thyroid_stimulating_hormone_receptor	Tadh,TrH2	Trichoplax		2	Hhon,HoiH23,Tadh,TrH2	Placozoa		FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	Tadh_TriadT57020	TrH2_TrispH2_004317-RA,TrH2_TrispH2_011868-RA,TrH2_TrispH2_011869-RA	Hhon_g06483.t1,Hhon_g06484.t1,Hhon_g06485.t1,Hhon_g06486.t1	HoiH23_PlH23_003945-RA,HoiH23_PlH23_011803-RA,HoiH23_PlH23_011932-RA	Tadh_TriadT57020				NA	NA	NA	GPCRrhod.HG34.28:NA,GPCRrhod.HG34.29:NA	GPCRrhod.HG34.28:NA,GPCRrhod.HG34.29:NA	NA	7tm_1/
OG_5295	neuropeptide_Y_receptor_Y2,C_X_C_motif_chemokine_receptor_6	HoiH23,Tadh	Placozoa	Hhon,TrH2	2	Hhon,HoiH23,Tadh,TrH2	Placozoa		FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	Tadh_TriadT62369	TrH2_TrispH2_011771-RA	Hhon_g11883.t1,Hhon_g11884.t1	HoiH23_PlH23_010932-RA	Tadh_TriadT62369			HoiH23_PlH23_010932-RA	NA	NA	NA	GPCRrhod.HG32.34:NA	GPCRrhod.HG32.34:NA	NA	7tm_1/
OG_5574	X_prolyl_aminopeptidase_1	Tadh,TrH2	Trichoplax		2	Tadh,TrH2	Trichoplax		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT28167	TrH2_TrispH2_006197-RA			Tadh_TriadT28167	TrH2_TrispH2_006197-RA			NA	NA	NA	NA	NA	NA	Creatinase_N/Creatinase_N_2/Peptidase_M24/Peptidase_M24_C/
OG_8020	adhesion_G_protein_coupled_receptor_G4,adhesion_G_protein_coupled_receptor_G2	HoiH23,TrH2	Placozoa	Hhon,Tadh	2	Hhon,HoiH23,Tadh,TrH2	Placozoa		FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	Tadh_TriadT56009	TrH2_TrispH2_004376-RA	Hhon_g07984.t1	HoiH23_PlH23_006151-RA		TrH2_TrispH2_004376-RA		HoiH23_PlH23_006151-RA	NA	NA	NA	GPCRsecr.HG2.0:like:ADGRG1/ADGRG2/ADGRG3/ADGRG4/ADGRG5/ADGRG6/ADGRG7	GPCRsecr.HG2.0:like:ADGRG1/ADGRG2/ADGRG3/ADGRG4/ADGRG5/ADGRG6/ADGRG7	NA	7tm_2/
OG_8273	hemicentin_1,EGF_like_domain_multiple_6,epidermal_growth_factor	Hhon,Tadh	Placozoa	HoiH23,TrH2	2	Hhon,Tadh,TrH2	Placozoa	HoiH23	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT61251	TrH2_TrispH2_005589-RA	Hhon_g00285.t1,Hhon_g00286.t1,Hhon_g11323.t1		Tadh_TriadT61251				NA	NA	NA	NA	NA	NA	EGF_CA/
OG_8494	G_protein_coupled_receptor_65,G_protein_coupled_receptor_19,hypocretin_receptor_2,G_protein_coupled_receptor_84,cholinergic_receptor_muscarinic_5,5_hydroxytryptamine_receptor_1D	Tadh,TrH2	Trichoplax		2	Hhon,HoiH23,Tadh,TrH2	Placozoa		FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	Tadh_TriadT62091,Tadh_wf_g11840.t1,Tadh_wf_g1485.t1	TrH2_TrispH2_007398-RA,TrH2_TrispH2_007400-RA,TrH2_TrispH2_007566-RA,TrH2_TrispH2_012228-RA	Hhon_g06504.t1,Hhon_g06505.t1	HoiH23_PlH23_004026-RA					NA	NA	NA	GPCRrhod.HG12.32:NA	GPCRrhod.HG12.32:NA	NA	7tm_1/
OG_8731	cathepsin_A	Tadh,TrH2	Trichoplax		2	HoiH23,Tadh,TrH2	Placozoa	Hhon	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT28995	TrH2_TrispH2_002086-RA		HoiH23_PlH23_005926-RA	Tadh_TriadT28995	TrH2_TrispH2_002086-RA			NA	NA	NA	NA	NA	NA	Peptidase_S10/
OG_8837	hypoxia_inducible_factor_1_subunit_alpha,SIM_bHLH_transcription_factor_1,neuronal_PAS_domain_protein_3	Hhon,HoiH23	Hoilungia		2	Hhon,HoiH23,Tadh,TrH2	Placozoa		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT62354	TrH2_TrispH2_010177-RA	Hhon_g05127.t1	HoiH23_PlH23_010536-RA			Hhon_g05127.t1	HoiH23_PlH23_010536-RA	NA	NA	NA	NA	NA	NA	PAS/PAS_3/
OG_9168	nidogen_2,nidogen_1	HoiH23,Tadh	Placozoa	Hhon,TrH2	2	Hhon,HoiH23,Tadh	Placozoa	TrH2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT62392		Hhon_g03883.t1	HoiH23_PlH23_010808-RA	Tadh_TriadT62392			HoiH23_PlH23_010808-RA	NA	NA	NA	NA	NA	NA	EGF_3/EGF_CA/EGF_CA/,EGF_CA/
OG_9201	thyroid_stimulating_hormone_receptor	HoiH23,Tadh	Placozoa	Hhon,TrH2	2	Hhon,HoiH23,Tadh,TrH2	Placozoa		FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	Tadh_wf_g8899.t1	TrH2_TrispH2_011704-RA	Hhon_g10183.t1	HoiH23_PlH23_011957-RA	Tadh_wf_g8899.t1			HoiH23_PlH23_011957-RA	NA	NA	NA	GPCRrhod.HG34.25:NA	GPCRrhod.HG34.25:NA	NA	7tm_1/
OG_2489		Tadh,TrH2	Trichoplax		2	Hhon,HoiH23,Tadh,TrH2	Placozoa		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT55437	TrH2_TrispH2_004745-RA	Hhon_g09360.t1	HoiH23_PlH23_008917-RA	Tadh_TriadT55437	TrH2_TrispH2_004745-RA			NA	NA	NA	NA	NA	NA	RD3/
OG_3381		Tadh,TrH2	Trichoplax		2	HoiH23,Tadh,TrH2	Placozoa	Hhon	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_wf_g7536.t1	TrH2_TrispH2_011534-RA		HoiH23_PlH23_005742-RA	Tadh_wf_g7536.t1	TrH2_TrispH2_011534-RA			NA	NA	NA	NA	NA	NA	
OG_407		Hhon,TrH2	Placozoa	HoiH23,Tadh	2	Hhon,HoiH23,Tadh,TrH2	Placozoa		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT53647	TrH2_TrispH2_002352-RA	Hhon_g01488.t1	HoiH23_PlH23_001958-RA		TrH2_TrispH2_002352-RA	Hhon_g01488.t1		NA	NA	NA	NA	NA	NA	
OG_4335		Hhon,Tadh	Placozoa	HoiH23,TrH2	2	Hhon,HoiH23,Tadh,TrH2	Placozoa		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT52760,Tadh_TriadT52764,Tadh_TriadT62508,Tadh_TriadT63590,Tadh_wf_g11680.t1,Tadh_wf_g1506.t1	TrH2_TrispH2_007414-RA,TrH2_TrispH2_011220-RA,TrH2_TrispH2_011221-RA	Hhon_g01824.t1,Hhon_g01825.t1,Hhon_g05955.t1,Hhon_g09795.t1,Hhon_g11799.t1,Hhon_g11941.t1	HoiH23_PlH23_010494-RA					NA	NA	NA	NA	NA	NA	
OG_9549		Tadh,TrH2	Trichoplax		2	Hhon,HoiH23,Tadh,TrH2	Placozoa		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT60614	TrH2_TrispH2_010894-RA,TrH2_TrispH2_012061-RA	Hhon_g07002.t1,Hhon_g09123.t1	HoiH23_PlH23_004496-RA	Tadh_TriadT60614				NA	NA	NA	NA	NA	NA	
OG_10259	ADP_ribosylation_factor_6	Hhon	Hhon		1	Hhon,HoiH23,Tadh,TrH2	Placozoa		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT49674	TrH2_TrispH2_006364-RA	Hhon_g05193.t1	HoiH23_PlH23_001269-RA			Hhon_g05193.t1		NA	NA	NA	NA	NA	NA	Arf/
OG_1030	BRO1_domain_and_CAAX_motif_containing	Hhon	Hhon		1	Hhon,HoiH23,Tadh,TrH2	Placozoa		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT53089	TrH2_TrispH2_010882-RA	Hhon_g03753.t1	HoiH23_PlH23_000062-RA			Hhon_g03753.t1		NA	NA	NA	NA	NA	NA	BRO1/
OG_10611	cysteine_rich_with_EGF_like_domains_2	TrH2	TrH2		1	Tadh,TrH2	Trichoplax		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT62390	TrH2_TrispH2_011240-RA				TrH2_TrispH2_011240-RA			NA	NA	NA	NA	NA	NA	EGF_3/
OG_10631	somatostatin_receptor_1	Tadh	Tadh		1	Tadh,TrH2	Trichoplax		FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	Tadh_TriadT60876	TrH2_TrispH2_011426-RA			Tadh_TriadT60876				NA	NA	NA	GPCRrhod.HG101.2:NA	GPCRrhod.HG101.2:NA	NA	7tm_1/
OG_10721	adenosine_A2a_receptor	Tadh	Tadh		1	Tadh,TrH2	Trichoplax		FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	Tadh_TriadT61932	TrH2_TrispH2_006280-RA			Tadh_TriadT61932				NA	NA	NA	GPCRrhod.HG29.18:NA	GPCRrhod.HG29.18:NA	NA	7tm_1/
OG_1152	peroxisomal_biogenesis_factor_2	Hhon	Hhon		1	Hhon,HoiH23,Tadh,TrH2	Placozoa		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT62490	TrH2_TrispH2_008514-RA	Hhon_g04181.t1	HoiH23_PlH23_010477-RA			Hhon_g04181.t1		NA	NA	NA	NA	NA	NA	Pex2_Pex12/zf-C3HC4/
OG_1476	NFKB_activating_protein_like	Hhon	Hhon		1	Hhon,HoiH23,Tadh,TrH2	Placozoa		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT63822	TrH2_TrispH2_001733-RA	Hhon_g05244.t1	HoiH23_PlH23_010821-RA			Hhon_g05244.t1		NA	NA	NA	NA	NA	NA	Nkap_C/
OG_1565	porcupine_O_acyltransferase	TrH2	TrH2		1	Hhon,HoiH23,Tadh,TrH2	Placozoa		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT56916	TrH2_TrispH2_003761-RA	Hhon_g05653.t1	HoiH23_PlH23_011430-RA		TrH2_TrispH2_003761-RA			NA	NA	NA	NA	NA	NA	MBOAT/
OG_1714	eukaryotic_translation_initiation_factor_6	Hhon	Hhon		1	Hhon,HoiH23,Tadh,TrH2	Placozoa		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT18785	TrH2_TrispH2_000124-RA	Hhon_g06173.t1	HoiH23_PlH23_001882-RA			Hhon_g06173.t1		NA	NA	NA	NA	NA	NA	eIF-6/
OG_22	arylformamidase	HoiH23	HoiH23		1	Hhon,HoiH23,Tadh,TrH2	Placozoa		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT58157	TrH2_TrispH2_000625-RA	Hhon_g00069.t1	HoiH23_PlH23_005239-RA				HoiH23_PlH23_005239-RA	NA	NA	NA	NA	NA	NA	Abhydrolase_3/,Peptidase_S9/
OG_2204	UTP11_small_subunit_processome_component	HoiH23	HoiH23		1	Hhon,HoiH23,Tadh,TrH2	Placozoa		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT56533	TrH2_TrispH2_001892-RA	Hhon_g08065.t1	HoiH23_PlH23_004656-RA				HoiH23_PlH23_004656-RA	NA	NA	NA	NA	NA	NA	Utp11/
OG_2291	Bardet_Biedl_syndrome_5	TrH2	TrH2		1	Hhon,HoiH23,Tadh,TrH2	Placozoa		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT50116	TrH2_TrispH2_011087-RA	Hhon_g08402.t1	HoiH23_PlH23_005652-RA		TrH2_TrispH2_011087-RA			NA	NA	NA	NA	NA	NA	BBL5/
