gene	transcript	orthogroup	species	gene_module
Hhon_g09998.t1	Hhon_g09998.t1	OG_4219	Hhon	Hhon.darkred
Hhon_g10727.t1	Hhon_g10727.t1	OG_4214	Hhon	Hhon.darkred
Hhon_g08815.t1	Hhon_g08815.t1	OG_2374	Hhon	Hhon.darkred
Hhon_g11175.t1	Hhon_g11175.t1	OG_10649	Hhon	Hhon.darkred
Hhon_g06558.t1	Hhon_g06558.t1	OG_1812	Hhon	Hhon.darkred
Hhon_g04269.t1	Hhon_g04269.t1	OG_2965	Hhon	Hhon.darkred
Hhon_g09577.t1	Hhon_g09577.t1	OG_2549	Hhon	Hhon.darkred
Hhon_g01828.t1	Hhon_g01828.t1	OG_8123	Hhon	Hhon.darkred
Hhon_g06788.t1	Hhon_g06788.t1	OG_5239	Hhon	Hhon.darkred
Hhon_g01329.t1	Hhon_g01329.t1	OG_4990	Hhon	Hhon.darkred
Hhon_g00625.t1	Hhon_g00625.t1	OG_189	Hhon	Hhon.darkred
Hhon_g01974.t1	Hhon_g01974.t1	OG_9211	Hhon	Hhon.darkred
Hhon_g00526.t1	Hhon_g00526.t1	OG_3568	Hhon	Hhon.darkred
Hhon_g01479.t1	Hhon_g01479.t1	OG_402	Hhon	Hhon.darkred
Hhon_g04213.t1	Hhon_g04213.t1	OG_5571	Hhon	Hhon.darkred
Hhon_g07787.t1	Hhon_g07787.t1	OG_5274	Hhon	Hhon.darkred
Hhon_g11979.t1	Hhon_g11979.t1	OG_2955	Hhon	Hhon.darkred
Hhon_g04379.t1	Hhon_g04379.t1	OG_7702	Hhon	Hhon.darkred
HoiH23_PlH23_007707	HoiH23_PlH23_007707-RA	OG_5121	HoiH23	HoiH23.purple
HoiH23_PlH23_007371	HoiH23_PlH23_007371-RA	OG_10042	HoiH23	HoiH23.purple
HoiH23_PlH23_010683	HoiH23_PlH23_010683-RA	OG_3230	HoiH23	HoiH23.purple
HoiH23_PlH23_002839	HoiH23_PlH23_002839-RA	OG_8454	HoiH23	HoiH23.purple
HoiH23_PlH23_008657	HoiH23_PlH23_008657-RA	OG_1503	HoiH23	HoiH23.purple
HoiH23_PlH23_001846	HoiH23_PlH23_001846-RA	OG_1812	HoiH23	HoiH23.purple
HoiH23_PlH23_000906	HoiH23_PlH23_000906-RA	OG_9384	HoiH23	HoiH23.purple
HoiH23_PlH23_010394	HoiH23_PlH23_010394-RA	OG_4221	HoiH23	HoiH23.purple
HoiH23_PlH23_000637	HoiH23_PlH23_000637-RA	OG_6910	HoiH23	HoiH23.purple
HoiH23_PlH23_001845	HoiH23_PlH23_001845-RA	OG_1813	HoiH23	HoiH23.purple
HoiH23_PlH23_011128	HoiH23_PlH23_011128-RA	OG_6359	HoiH23	HoiH23.purple
HoiH23_PlH23_009302	HoiH23_PlH23_009302-RA	OG_10649	HoiH23	HoiH23.purple
HoiH23_PlH23_008951	HoiH23_PlH23_008951-RA	OG_7767	HoiH23	HoiH23.purple
HoiH23_PlH23_006122	HoiH23_PlH23_006122-RA	OG_2921	HoiH23	HoiH23.purple
HoiH23_PlH23_011426	HoiH23_PlH23_011426-RA	OG_4955	HoiH23	HoiH23.purple
HoiH23_PlH23_010698	HoiH23_PlH23_010698-RA	OG_8182	HoiH23	HoiH23.purple
HoiH23_PlH23_009214	HoiH23_PlH23_009214-RA	OG_4990	HoiH23	HoiH23.purple
HoiH23_PlH23_010812	HoiH23_PlH23_010812-RA	OG_4026	HoiH23	HoiH23.purple
HoiH23_PlH23_007648	HoiH23_PlH23_007648-RA	OG_10732	HoiH23	HoiH23.purple
HoiH23_PlH23_010135	HoiH23_PlH23_010135-RA	OG_4214	HoiH23	HoiH23.purple
HoiH23_PlH23_000672	HoiH23_PlH23_000672-RA	OG_730	HoiH23	HoiH23.purple
HoiH23_PlH23_009450	HoiH23_PlH23_009450-RA	OG_8152	HoiH23	HoiH23.purple
HoiH23_PlH23_005185	HoiH23_PlH23_005185-RA	OG_8036	HoiH23	HoiH23.purple
HoiH23_PlH23_009377	HoiH23_PlH23_009377-RA	OG_4214	HoiH23	HoiH23.purple
HoiH23_PlH23_009933	HoiH23_PlH23_009933-RA	OG_7244	HoiH23	HoiH23.purple
HoiH23_PlH23_008153	HoiH23_PlH23_008153-RA	OG_2374	HoiH23	HoiH23.purple
HoiH23_PlH23_001168	HoiH23_PlH23_001168-RA	OG_3568	HoiH23	HoiH23.purple
HoiH23_PlH23_010317	HoiH23_PlH23_010317-RA	OG_4342	HoiH23	HoiH23.purple
HoiH23_PlH23_008910	HoiH23_PlH23_008910-RA	OG_2485	HoiH23	HoiH23.purple
HoiH23_PlH23_008727	HoiH23_PlH23_008727-RA	OG_5294	HoiH23	HoiH23.purple
HoiH23_PlH23_011449	HoiH23_PlH23_011449-RA	OG_5557	HoiH23	HoiH23.purple
HoiH23_PlH23_006623	HoiH23_PlH23_006623-RA	OG_4092	HoiH23	HoiH23.purple
HoiH23_PlH23_011808	HoiH23_PlH23_011808-RA	OG_4956	HoiH23	HoiH23.purple
HoiH23_PlH23_010817	HoiH23_PlH23_010817-RA	OG_1478	HoiH23	HoiH23.purple
HoiH23_PlH23_010975	HoiH23_PlH23_010975-RA	OG_6487	HoiH23	HoiH23.purple
HoiH23_PlH23_004420	HoiH23_PlH23_004420-RA	OG_8525	HoiH23	HoiH23.purple
HoiH23_PlH23_010067	HoiH23_PlH23_010067-RA	OG_2812	HoiH23	HoiH23.purple
HoiH23_PlH23_008800	HoiH23_PlH23_008800-RA	OG_4732	HoiH23	HoiH23.purple
HoiH23_PlH23_010400	HoiH23_PlH23_010400-RA	OG_5071	HoiH23	HoiH23.purple
HoiH23_PlH23_009349	HoiH23_PlH23_009349-RA	OG_6325	HoiH23	HoiH23.purple
HoiH23_PlH23_007711	HoiH23_PlH23_007711-RA	OG_5124	HoiH23	HoiH23.purple
HoiH23_PlH23_007263	HoiH23_PlH23_007263-RA	OG_5096	HoiH23	HoiH23.purple
HoiH23_PlH23_006159	HoiH23_PlH23_006159-RA	OG_8024	HoiH23	HoiH23.purple
HoiH23_PlH23_007935	HoiH23_PlH23_007935-RA	OG_5820	HoiH23	HoiH23.purple
HoiH23_PlH23_011144	HoiH23_PlH23_011144-RA	OG_7186	HoiH23	HoiH23.purple
HoiH23_PlH23_001136	HoiH23_PlH23_001136-RA	OG_5516	HoiH23	HoiH23.purple
HoiH23_PlH23_009692	HoiH23_PlH23_009692-RA	OG_4361	HoiH23	HoiH23.purple
HoiH23_PlH23_011276	HoiH23_PlH23_011276-RA	OG_4341	HoiH23	HoiH23.purple
HoiH23_PlH23_009376	HoiH23_PlH23_009376-RA	OG_4214	HoiH23	HoiH23.purple
HoiH23_PlH23_009216	HoiH23_PlH23_009216-RA	OG_4992	HoiH23	HoiH23.purple
HoiH23_PlH23_011805	HoiH23_PlH23_011805-RA	OG_7053	HoiH23	HoiH23.purple
HoiH23_PlH23_011135	HoiH23_PlH23_011135-RA	OG_6360	HoiH23	HoiH23.purple
HoiH23_PlH23_011145	HoiH23_PlH23_011145-RA	OG_9169	HoiH23	HoiH23.purple
HoiH23_PlH23_011433	HoiH23_PlH23_011433-RA	OG_6670	HoiH23	HoiH23.purple
HoiH23_PlH23_002886	HoiH23_PlH23_002886-RA	OG_7674	HoiH23	HoiH23.purple
HoiH23_PlH23_006606	HoiH23_PlH23_006606-RA	OG_6131	HoiH23	HoiH23.purple
HoiH23_PlH23_004937	HoiH23_PlH23_004937-RA	OG_4114	HoiH23	HoiH23.purple
HoiH23_PlH23_001019	HoiH23_PlH23_001019-RA	OG_7622	HoiH23	HoiH23.purple
HoiH23_PlH23_010369	HoiH23_PlH23_010369-RA	OG_4215	HoiH23	HoiH23.purple
HoiH23_PlH23_002843	HoiH23_PlH23_002843-RA	OG_8458	HoiH23	HoiH23.purple
HoiH23_PlH23_000225	HoiH23_PlH23_000225-RA	OG_7526	HoiH23	HoiH23.purple
HoiH23_PlH23_007815	HoiH23_PlH23_007815-RA	OG_3009	HoiH23	HoiH23.purple
HoiH23_PlH23_006970	HoiH23_PlH23_006970-RA	OG_5724	HoiH23	HoiH23.purple
HoiH23_PlH23_011083	HoiH23_PlH23_011083-RA	OG_6138	HoiH23	HoiH23.purple
HoiH23_PlH23_010636	HoiH23_PlH23_010636-RA	OG_5443	HoiH23	HoiH23.purple
HoiH23_PlH23_001224	HoiH23_PlH23_001224-RA	OG_3607	HoiH23	HoiH23.purple
HoiH23_PlH23_000954	HoiH23_PlH23_000954-RA	OG_9407	HoiH23	HoiH23.purple
HoiH23_PlH23_003759	HoiH23_PlH23_003759-RA	OG_899	HoiH23	HoiH23.purple
HoiH23_PlH23_008471	HoiH23_PlH23_008471-RA	OG_10359	HoiH23	HoiH23.purple
HoiH23_PlH23_009460	HoiH23_PlH23_009460-RA	OG_4767	HoiH23	HoiH23.purple
HoiH23_PlH23_011115	HoiH23_PlH23_011115-RA	OG_6107	HoiH23	HoiH23.purple
HoiH23_PlH23_008724	HoiH23_PlH23_008724-RA	OG_5293	HoiH23	HoiH23.purple
HoiH23_PlH23_004854	HoiH23_PlH23_004854-RA	OG_9210	HoiH23	HoiH23.purple
HoiH23_PlH23_004900	HoiH23_PlH23_004900-RA	OG_8659	HoiH23	HoiH23.purple
HoiH23_PlH23_011425	HoiH23_PlH23_011425-RA	OG_7989	HoiH23	HoiH23.purple
HoiH23_PlH23_010270	HoiH23_PlH23_010270-RA	OG_4815	HoiH23	HoiH23.purple
HoiH23_PlH23_000584	HoiH23_PlH23_000584-RA	OG_10162	HoiH23	HoiH23.purple
HoiH23_PlH23_005740	HoiH23_PlH23_005740-RA	OG_3379	HoiH23	HoiH23.purple
HoiH23_PlH23_009696	HoiH23_PlH23_009696-RA	OG_4758	HoiH23	HoiH23.purple
HoiH23_PlH23_001465	HoiH23_PlH23_001465-RA	OG_7330	HoiH23	HoiH23.purple
HoiH23_PlH23_006300	HoiH23_PlH23_006300-RA	OG_2710	HoiH23	HoiH23.purple
HoiH23_PlH23_000088	HoiH23_PlH23_000088-RA	OG_6056	HoiH23	HoiH23.purple
HoiH23_PlH23_001695	HoiH23_PlH23_001695-RA	OG_3511	HoiH23	HoiH23.purple
HoiH23_PlH23_008207	HoiH23_PlH23_008207-RA	OG_7904	HoiH23	HoiH23.purple
HoiH23_PlH23_001628	HoiH23_PlH23_001628-RA	OG_270	HoiH23	HoiH23.purple
HoiH23_PlH23_007304	HoiH23_PlH23_007304-RA	OG_5278	HoiH23	HoiH23.purple
HoiH23_PlH23_002401	HoiH23_PlH23_002401-RA	OG_4940	HoiH23	HoiH23.purple
HoiH23_PlH23_003141	HoiH23_PlH23_003141-RA	OG_4177	HoiH23	HoiH23.purple
HoiH23_PlH23_008913	HoiH23_PlH23_008913-RA	OG_3160	HoiH23	HoiH23.purple
HoiH23_PlH23_010268	HoiH23_PlH23_010268-RA	OG_4581	HoiH23	HoiH23.purple
