orthogroup	presence	gain	loss	n_gains	n_losses	n_presences
OG_5443	Hhon	Hhon		1	0	1
OG_5453	HoiH23	HoiH23		1	0	1
OG_5478	Hhon,HoiH23	Hoilungia		1	0	3
OG_5509	Hhon	Hhon		1	0	1
OG_5545	TrH2	TrH2		1	0	1
OG_5559	TrH2	TrH2		1	0	1
OG_5597	Hhon,HoiH23	Hoilungia		1	0	3
OG_560	TrH2	TrH2		1	0	1
OG_563	HoiH23	HoiH23		1	0	1
OG_5648	HoiH23	HoiH23		1	0	1
OG_565	HoiH23	HoiH23		1	0	1
OG_5719	HoiH23,TrH2	Placozoa	Hhon,Tadh	1	2	5
OG_5753	Hhon	Hhon		1	0	1
OG_5754	TrH2	TrH2		1	0	1
OG_5820	Hhon	Hhon		1	0	1
OG_5839	HoiH23	HoiH23		1	0	1
OG_5865	Hhon	Hhon		1	0	1
OG_5909	Hhon,HoiH23	Hoilungia		1	0	3
OG_5976	Hhon	Hhon		1	0	1
OG_5978	HoiH23	HoiH23		1	0	1
OG_5994	HoiH23	HoiH23		1	0	1
OG_6016	Hhon,HoiH23	Hoilungia		1	0	3
OG_6042	HoiH23	HoiH23		1	0	1
OG_6185	HoiH23	HoiH23		1	0	1
OG_6278	HoiH23	HoiH23		1	0	1
OG_6339	Hhon,HoiH23,TrH2	Placozoa	Tadh	1	1	6
OG_6364	Hhon	Hhon		1	0	1
OG_6419	HoiH23	HoiH23		1	0	1
OG_6431	HoiH23	HoiH23		1	0	1
OG_6433	HoiH23	HoiH23		1	0	1
OG_6611	HoiH23	HoiH23		1	0	1
OG_6836	HoiH23,TrH2	Placozoa	Hhon,Tadh	1	2	5
OG_6877	HoiH23	HoiH23		1	0	1
OG_6900	HoiH23	HoiH23		1	0	1
OG_6921	Hhon	Hhon		1	0	1
OG_696	Hhon,TrH2	Placozoa	HoiH23,Tadh	1	2	5
OG_6966	HoiH23	HoiH23		1	0	1
OG_698	HoiH23	HoiH23		1	0	1
OG_6988	Hhon	Hhon		1	0	1
OG_7001	HoiH23,TrH2	Placozoa	Hhon,Tadh	1	2	5
OG_7036	Hhon	Hhon		1	0	1
OG_7220	HoiH23	HoiH23		1	0	1
OG_7224	TrH2	TrH2		1	0	1
OG_7390	HoiH23,TrH2	Placozoa	Hhon,Tadh	1	2	5
OG_742	Hhon	Hhon		1	0	1
OG_7458	Hhon	Hhon		1	0	1
OG_7500	Hhon	Hhon		1	0	1
OG_7518	HoiH23	HoiH23		1	0	1
OG_7564	Hhon,HoiH23,TrH2	Placozoa	Tadh	1	1	6
OG_7565	Hhon	Hhon		1	0	1
OG_7583	Hhon,HoiH23,TrH2	Placozoa	Tadh	1	1	7
OG_7598	Hhon,HoiH23,TrH2	Placozoa	Tadh	1	1	6
OG_7670	HoiH23	HoiH23		1	0	1
OG_7691	TrH2	TrH2		1	0	1
OG_7693	Hhon,HoiH23	Hoilungia		1	0	3
OG_7773	HoiH23	HoiH23		1	0	1
OG_7779	HoiH23	HoiH23		1	0	1
OG_7825	Hhon	Hhon		1	0	1
OG_7847	Hhon	Hhon		1	0	1
OG_7848	Hhon	Hhon		1	0	1
OG_7938	Hhon,HoiH23,TrH2	Placozoa	Tadh	1	1	6
OG_7967	Hhon	Hhon		1	0	1
OG_7989	HoiH23,TrH2	Placozoa	Hhon,Tadh	1	2	5
OG_8014	HoiH23	HoiH23		1	0	1
OG_8036	Hhon	Hhon		1	0	1
OG_8044	Hhon	Hhon		1	0	1
OG_8127	Hhon,HoiH23,TrH2	Placozoa	Tadh	1	1	6
OG_813	Hhon,TrH2	Placozoa	HoiH23,Tadh	1	2	5
OG_814	Hhon,HoiH23	Hoilungia		1	0	3
OG_8151	Hhon	Hhon		1	0	1
OG_8178	Hhon,HoiH23	Hoilungia		1	0	3
OG_8258	HoiH23	HoiH23		1	0	1
OG_8447	HoiH23,TrH2	Placozoa	Hhon,Tadh	1	2	5
OG_8461	Hhon,HoiH23,TrH2	Placozoa	Tadh	1	1	6
OG_8485	TrH2	TrH2		1	0	1
OG_8495	HoiH23	HoiH23		1	0	1
OG_8516	Hhon	Hhon		1	0	1
OG_86	Hhon,TrH2	Placozoa	HoiH23,Tadh	1	2	5
OG_8718	Hhon	Hhon		1	0	1
OG_8734	Hhon,TrH2	Placozoa	HoiH23,Tadh	1	2	5
OG_8767	TrH2	TrH2		1	0	1
OG_8783	Hhon	Hhon		1	0	1
OG_8811	TrH2	TrH2		1	0	1
OG_8857	HoiH23	HoiH23		1	0	1
OG_8872	Hhon	Hhon		1	0	1
OG_8884	Hhon	Hhon		1	0	1
OG_8920	TrH2	TrH2		1	0	1
OG_8974	HoiH23	HoiH23		1	0	1
OG_9035	Hhon,HoiH23	Hoilungia		1	0	3
OG_9040	Hhon	Hhon		1	0	1
OG_9135	TrH2	TrH2		1	0	1
OG_9149	Hhon	Hhon		1	0	1
OG_9264	Hhon,HoiH23	Hoilungia		1	0	3
OG_9306	HoiH23	HoiH23		1	0	1
OG_9403	Hhon,TrH2	Placozoa	HoiH23,Tadh	1	2	5
OG_9419	Hhon	Hhon		1	0	1
OG_9500	HoiH23	HoiH23		1	0	1
OG_9504	TrH2	TrH2		1	0	1
OG_9526	HoiH23	HoiH23		1	0	1
OG_953	Hhon	Hhon		1	0	1
OG_9544	Hhon,HoiH23	Hoilungia		1	0	3
OG_9675	HoiH23	HoiH23		1	0	1
OG_9740	HoiH23	HoiH23		1	0	1
OG_9742	Hhon,HoiH23	Hoilungia		1	0	3
OG_9854	TrH2	TrH2		1	0	1
OG_9867	Hhon,HoiH23,TrH2	Placozoa	Tadh	1	1	6
OG_9882	HoiH23	HoiH23		1	0	1
OG_9987	HoiH23	HoiH23		1	0	1
