gene	transcript	orthogroup	species	gene_module
Tadh_TriadG59787	Tadh_TriadT59787	OG_5954	Tadh	Tadh.floralwhite
Tadh_TriadG19984	Tadh_TriadT19984	OG_9301	Tadh	Tadh.floralwhite
Tadh_wf_g9222	Tadh_wf_g9222.t1	OG_5991	Tadh	Tadh.floralwhite
Tadh_wf_g9792	Tadh_wf_g9792.t1	OG_4166	Tadh	Tadh.floralwhite
Tadh_TriadG22387	Tadh_TriadT22387	OG_1751	Tadh	Tadh.floralwhite
Tadh_TriadG63185	Tadh_TriadT63185	OG_9341	Tadh	Tadh.floralwhite
Tadh_TriadG62000	Tadh_TriadT62000	OG_2388	Tadh	Tadh.floralwhite
Tadh_TriadG23895	Tadh_TriadT23895	OG_6370	Tadh	Tadh.floralwhite
Tadh_TriadG59779	Tadh_TriadT59779	OG_3969	Tadh	Tadh.floralwhite
Tadh_TriadG60275	Tadh_TriadT60275	OG_6468	Tadh	Tadh.floralwhite
Tadh_TriadG31673	Tadh_TriadT31673	OG_6971	Tadh	Tadh.floralwhite
Tadh_TriadG58826	Tadh_TriadT58826	OG_9444	Tadh	Tadh.floralwhite
Tadh_TriadG38289	Tadh_TriadT38289	OG_10045	Tadh	Tadh.floralwhite
Tadh_TriadG23866	Tadh_TriadT23866	OG_7111	Tadh	Tadh.floralwhite
Tadh_TriadG21706	Tadh_TriadT21706	OG_2559	Tadh	Tadh.floralwhite
Tadh_TriadG64092	Tadh_TriadT64092	OG_4919	Tadh	Tadh.floralwhite
Tadh_TriadG64014	Tadh_TriadT64014	OG_516	Tadh	Tadh.floralwhite
Tadh_TriadG57380	Tadh_TriadT57380	OG_1432	Tadh	Tadh.floralwhite
Tadh_TriadG15482	Tadh_TriadT15482	OG_169	Tadh	Tadh.floralwhite
Tadh_TriadG58638	Tadh_TriadT58638	OG_1212	Tadh	Tadh.floralwhite
Tadh_TriadG38029	Tadh_TriadT38029	OG_1900	Tadh	Tadh.floralwhite
Tadh_TriadG59862	Tadh_TriadT59862	OG_9638	Tadh	Tadh.floralwhite
Tadh_TriadG38408	Tadh_TriadT38408	OG_2012	Tadh	Tadh.floralwhite
Tadh_TriadG31103	Tadh_TriadT31103	OG_2853	Tadh	Tadh.floralwhite
Tadh_TriadG26397	Tadh_TriadT26397	OG_2532	Tadh	Tadh.floralwhite
Tadh_TriadG38407	Tadh_TriadT38407	OG_2021	Tadh	Tadh.floralwhite
Tadh_TriadG63422	Tadh_TriadT63422	OG_7497	Tadh	Tadh.floralwhite
Tadh_TriadG30657	Tadh_TriadT30657	OG_7173	Tadh	Tadh.floralwhite
Tadh_TriadG23419	Tadh_TriadT23419	OG_7464	Tadh	Tadh.floralwhite
Tadh_TriadG33023	Tadh_TriadT33023	OG_5142	Tadh	Tadh.floralwhite
Tadh_wf_g5976	Tadh_wf_g5976.t1	OG_9009	Tadh	Tadh.floralwhite
Tadh_TriadG28457	Tadh_TriadT28457	OG_735	Tadh	Tadh.floralwhite
Tadh_TriadG26280	Tadh_TriadT26280	OG_4296	Tadh	Tadh.floralwhite
Tadh_TriadG55593	Tadh_TriadT55593	OG_670	Tadh	Tadh.floralwhite
Tadh_TriadG18236	Tadh_TriadT18236	OG_6169	Tadh	Tadh.floralwhite
Tadh_TriadG61383	Tadh_TriadT61383	OG_2851	Tadh	Tadh.floralwhite
Tadh_TriadG59735	Tadh_TriadT59735	OG_1933	Tadh	Tadh.floralwhite
Tadh_TriadG37071	Tadh_TriadT37071	OG_4168	Tadh	Tadh.floralwhite
Tadh_wf_g4473	Tadh_wf_g4473.t1	OG_711	Tadh	Tadh.floralwhite
Tadh_TriadG4592	Tadh_TriadT4592	OG_2406	Tadh	Tadh.floralwhite
Tadh_TriadG19919	Tadh_TriadT19919	OG_9673	Tadh	Tadh.floralwhite
Tadh_wf_g5420	Tadh_wf_g5420.t1	OG_2379	Tadh	Tadh.floralwhite
Tadh_TriadG56007	Tadh_TriadT56007	OG_2187	Tadh	Tadh.floralwhite
Tadh_TriadG55789	Tadh_TriadT55789	OG_265	Tadh	Tadh.floralwhite
Tadh_TriadG64182	Tadh_TriadT64182	OG_7930	Tadh	Tadh.floralwhite
Tadh_TriadG58020	Tadh_TriadT58020	OG_3250	Tadh	Tadh.floralwhite
Tadh_TriadG57453	Tadh_TriadT57453	OG_7338	Tadh	Tadh.floralwhite
Tadh_TriadG27771	Tadh_TriadT27771	OG_8216	Tadh	Tadh.floralwhite
Tadh_TriadG61430	Tadh_TriadT61430	OG_2742	Tadh	Tadh.floralwhite
Tadh_TriadG37105	Tadh_TriadT37105	OG_4613	Tadh	Tadh.floralwhite
Tadh_TriadG38343	Tadh_TriadT38343	OG_5679	Tadh	Tadh.floralwhite
Tadh_TriadG30669	Tadh_TriadT30669	OG_8224	Tadh	Tadh.floralwhite
Tadh_TriadG26253	Tadh_TriadT26253	OG_2074	Tadh	Tadh.floralwhite
Tadh_TriadG56262	Tadh_TriadT56262	OG_818	Tadh	Tadh.floralwhite
Tadh_TriadG57068	Tadh_TriadT57068	OG_8467	Tadh	Tadh.floralwhite
Tadh_TriadG14952	Tadh_TriadT14952	OG_7580	Tadh	Tadh.floralwhite
Tadh_TriadG20192	Tadh_TriadT20192	OG_1099	Tadh	Tadh.floralwhite
Tadh_TriadG50866	Tadh_TriadT50866	OG_9114	Tadh	Tadh.floralwhite
Tadh_TriadG27191	Tadh_TriadT27191	OG_8946	Tadh	Tadh.floralwhite
Tadh_TriadG50164	Tadh_TriadT50164	OG_2484	Tadh	Tadh.floralwhite
Tadh_TriadG26014	Tadh_TriadT26014	OG_6565	Tadh	Tadh.floralwhite
Tadh_TriadG64155	Tadh_TriadT64155	OG_4288	Tadh	Tadh.floralwhite
Tadh_TriadG61140	Tadh_TriadT61140	OG_4036	Tadh	Tadh.floralwhite
Tadh_TriadG58300	Tadh_TriadT58300	OG_2105	Tadh	Tadh.floralwhite
Tadh_TriadG22861	Tadh_TriadT22861	OG_6418	Tadh	Tadh.floralwhite
Tadh_TriadG50378	Tadh_TriadT50378	OG_10037	Tadh	Tadh.floralwhite
Tadh_TriadG57104	Tadh_TriadT57104	OG_9016	Tadh	Tadh.floralwhite
Tadh_TriadG52848	Tadh_TriadT52848	OG_2558	Tadh	Tadh.floralwhite
Tadh_TriadG33010	Tadh_TriadT33010	OG_5135	Tadh	Tadh.floralwhite
Tadh_TriadG57735	Tadh_TriadT57735	OG_476	Tadh	Tadh.floralwhite
Tadh_TriadG50249	Tadh_TriadT50249	OG_6382	Tadh	Tadh.floralwhite
Tadh_TriadG50446	Tadh_TriadT50446	OG_6984	Tadh	Tadh.floralwhite
Tadh_TriadG23391	Tadh_TriadT23391	OG_3525	Tadh	Tadh.floralwhite
Tadh_TriadG49721	Tadh_TriadT49721	OG_5802	Tadh	Tadh.floralwhite
Tadh_TriadG50347	Tadh_TriadT50347	OG_1789	Tadh	Tadh.floralwhite
Tadh_TriadG53909	Tadh_TriadT53909	OG_5830	Tadh	Tadh.floralwhite
Tadh_TriadG61334	Tadh_TriadT61334	OG_4405	Tadh	Tadh.floralwhite
Tadh_TriadG58191	Tadh_TriadT58191	OG_4146	Tadh	Tadh.floralwhite
Tadh_TriadG32525	Tadh_TriadT32525	OG_2466	Tadh	Tadh.floralwhite
Tadh_TriadG25814	Tadh_TriadT25814	OG_8159	Tadh	Tadh.floralwhite
Tadh_TriadG33020	Tadh_TriadT33020	OG_909	Tadh	Tadh.floralwhite
Tadh_TriadG59793	Tadh_TriadT59793	OG_1609	Tadh	Tadh.floralwhite
Tadh_TriadG63564	Tadh_TriadT63564	OG_1234	Tadh	Tadh.floralwhite
Tadh_TriadG54176	Tadh_TriadT54176	OG_157	Tadh	Tadh.floralwhite
Tadh_TriadG50556	Tadh_TriadT50556	OG_9789	Tadh	Tadh.floralwhite
Tadh_TriadG63837	Tadh_TriadT63837	OG_6624	Tadh	Tadh.floralwhite
Tadh_TriadG63251	Tadh_TriadT63251	OG_10151	Tadh	Tadh.floralwhite
Tadh_TriadG38286	Tadh_TriadT38286	OG_2749	Tadh	Tadh.white
Tadh_TriadG64133	Tadh_TriadT64133	OG_1905	Tadh	Tadh.white
Tadh_TriadG18459	Tadh_TriadT18459	OG_2686	Tadh	Tadh.white
Tadh_TriadG51156	Tadh_TriadT51156	OG_5797	Tadh	Tadh.white
Tadh_TriadG64023	Tadh_TriadT64023	OG_3466	Tadh	Tadh.white
Tadh_TriadG59408	Tadh_TriadT59408	OG_550	Tadh	Tadh.white
Tadh_TriadG58657	Tadh_TriadT58657	OG_3384	Tadh	Tadh.white
Tadh_TriadG38008	Tadh_TriadT38008	OG_7247	Tadh	Tadh.white
Tadh_TriadG54071	Tadh_TriadT54071	OG_7240	Tadh	Tadh.white
Tadh_TriadG64279	Tadh_TriadT64279	OG_8998	Tadh	Tadh.white
Tadh_TriadG49935	Tadh_TriadT49935	OG_4477	Tadh	Tadh.white
Tadh_TriadG35865	Tadh_TriadT35865	OG_5908	Tadh	Tadh.white
Tadh_TriadG37293	Tadh_TriadT37293	OG_7241	Tadh	Tadh.white
Tadh_TriadG27257	Tadh_TriadT27257	OG_3465	Tadh	Tadh.white
Tadh_TriadG38460	Tadh_TriadT38460	OG_1357	Tadh	Tadh.white
Tadh_TriadG63793	Tadh_TriadT63793	OG_8301	Tadh	Tadh.white
Tadh_TriadG25783	Tadh_TriadT25783	OG_4975	Tadh	Tadh.white
Tadh_TriadG38421	Tadh_TriadT38421	OG_4834	Tadh	Tadh.white
Tadh_wf_g5124	Tadh_wf_g5124.t1	OG_3758	Tadh	Tadh.white
Tadh_TriadG50033	Tadh_TriadT50033	OG_8126	Tadh	Tadh.white
Tadh_TriadG51102	Tadh_TriadT51102	OG_6842	Tadh	Tadh.white
Tadh_TriadG57615	Tadh_TriadT57615	OG_4295	Tadh	Tadh.white
Tadh_TriadG63350	Tadh_TriadT63350	OG_9816	Tadh	Tadh.white
Tadh_TriadG50764	Tadh_TriadT50764	OG_4670	Tadh	Tadh.white
Tadh_TriadG57086	Tadh_TriadT57086	OG_2247	Tadh	Tadh.white
Tadh_TriadG61914	Tadh_TriadT61914	OG_2791	Tadh	Tadh.white
Tadh_TriadG51478	Tadh_TriadT51478	OG_4596	Tadh	Tadh.white
Tadh_TriadG23961	Tadh_TriadT23961	OG_6384	Tadh	Tadh.white
Tadh_TriadG25696	Tadh_TriadT25696	OG_4407	Tadh	Tadh.white
Tadh_TriadG28401	Tadh_TriadT28401	OG_235	Tadh	Tadh.white
Tadh_TriadG54211	Tadh_TriadT54211	OG_3710	Tadh	Tadh.white
Tadh_TriadG64190	Tadh_TriadT64190	OG_3358	Tadh	Tadh.white
Tadh_TriadG27323	Tadh_TriadT27323	OG_514	Tadh	Tadh.white
Tadh_TriadG25481	Tadh_TriadT25481	OG_6730	Tadh	Tadh.white
Tadh_TriadG56868	Tadh_TriadT56868	OG_2771	Tadh	Tadh.white
Tadh_TriadG59514	Tadh_TriadT59514	OG_3356	Tadh	Tadh.white
Tadh_TriadG21981	Tadh_TriadT21981	OG_1640	Tadh	Tadh.white
Tadh_TriadG28215	Tadh_TriadT28215	OG_9715	Tadh	Tadh.white
Tadh_TriadG32481	Tadh_TriadT32481	OG_10310	Tadh	Tadh.white
Tadh_TriadG61824	Tadh_TriadT61824	OG_5144	Tadh	Tadh.white
Tadh_TriadG35903	Tadh_TriadT35903	OG_3451	Tadh	Tadh.white
Tadh_TriadG63418	Tadh_TriadT63418	OG_4782	Tadh	Tadh.white
Tadh_TriadG56112	Tadh_TriadT56112	OG_2514	Tadh	Tadh.white
Tadh_TriadG25786	Tadh_TriadT25786	OG_9530	Tadh	Tadh.white
Tadh_TriadG61208	Tadh_TriadT61208	OG_4785	Tadh	Tadh.white
Tadh_TriadG53948	Tadh_TriadT53948	OG_9165	Tadh	Tadh.white
Tadh_TriadG64314	Tadh_TriadT64314	OG_299	Tadh	Tadh.white
Tadh_TriadG30808	Tadh_TriadT30808	OG_6575	Tadh	Tadh.white
Tadh_TriadG50473	Tadh_TriadT50473	OG_89	Tadh	Tadh.white
Tadh_TriadG26135	Tadh_TriadT26135	OG_9079	Tadh	Tadh.white
Tadh_wf_g8819	Tadh_wf_g8819.t1	OG_2563	Tadh	Tadh.white
Tadh_TriadG29295	Tadh_TriadT29295	OG_2976	Tadh	Tadh.white
Tadh_TriadG52982	Tadh_TriadT52982	OG_5420	Tadh	Tadh.white
Tadh_TriadG25295	Tadh_TriadT25295	OG_5351	Tadh	Tadh.white
Tadh_TriadG55741	Tadh_TriadT55741	OG_279	Tadh	Tadh.white
Tadh_TriadG17427	Tadh_TriadT17427	OG_4483	Tadh	Tadh.white
Tadh_TriadG21035	Tadh_TriadT21035	OG_3661	Tadh	Tadh.white
Tadh_TriadG22704	Tadh_TriadT22704	OG_196	Tadh	Tadh.white
Tadh_TriadG30752	Tadh_TriadT30752	OG_1068	Tadh	Tadh.white
Tadh_TriadG54477	Tadh_TriadT54477	OG_7781	Tadh	Tadh.white
Tadh_TriadG63476	Tadh_TriadT63476	OG_6712	Tadh	Tadh.white
Tadh_TriadG59463	Tadh_TriadT59463	OG_3546	Tadh	Tadh.white
Tadh_TriadG50432	Tadh_TriadT50432	OG_493	Tadh	Tadh.white
Tadh_TriadG51180	Tadh_TriadT51180	OG_2230	Tadh	Tadh.white
Tadh_TriadG63899	Tadh_TriadT63899	OG_6388	Tadh	Tadh.white
Tadh_TriadG19142	Tadh_TriadT19142	OG_2322	Tadh	Tadh.white
Tadh_TriadG19455	Tadh_TriadT19455	OG_1119	Tadh	Tadh.white
Tadh_TriadG55865	Tadh_TriadT55865	OG_242	Tadh	Tadh.white
Tadh_TriadG53932	Tadh_TriadT53932	OG_9157	Tadh	Tadh.white
Tadh_TriadG6541	Tadh_TriadT6541	OG_9553	Tadh	Tadh.white
Tadh_TriadG61929	Tadh_TriadT61929	OG_1403	Tadh	Tadh.white
Tadh_TriadG29280	Tadh_TriadT29280	OG_5721	Tadh	Tadh.white
Tadh_TriadG57236	Tadh_TriadT57236	OG_1307	Tadh	Tadh.white
Tadh_wf_g7950	Tadh_wf_g7950.t1	OG_734	Tadh	Tadh.white
Tadh_TriadG36421	Tadh_TriadT36421	OG_3354	Tadh	Tadh.white
Tadh_TriadG23922	Tadh_TriadT23922	OG_662	Tadh	Tadh.white
Tadh_TriadG63298	Tadh_TriadT63298	OG_10554	Tadh	Tadh.white
Tadh_TriadG53944	Tadh_TriadT53944	OG_111	Tadh	Tadh.white
Tadh_TriadG51090	Tadh_TriadT51090	OG_10002	Tadh	Tadh.white
Tadh_TriadG50208	Tadh_TriadT50208	OG_7477	Tadh	Tadh.white
Tadh_TriadG37963	Tadh_TriadT37963	OG_2109	Tadh	Tadh.white
Tadh_TriadG61856	Tadh_TriadT61856	OG_8245	Tadh	Tadh.white
Tadh_TriadG37770	Tadh_TriadT37770	OG_9454	Tadh	Tadh.white
Tadh_TriadG54918	Tadh_TriadT54918	OG_3742	Tadh	Tadh.white
Tadh_TriadG58987	Tadh_TriadT58987	OG_4660	Tadh	Tadh.white
Tadh_TriadG57300	Tadh_TriadT57300	OG_982	Tadh	Tadh.white
Tadh_TriadG56919	Tadh_TriadT56919	OG_1567	Tadh	Tadh.white
Tadh_TriadG64329	Tadh_TriadT64329	OG_1540	Tadh	Tadh.white
Tadh_TriadG60763	Tadh_TriadT60763	OG_1982	Tadh	Tadh.white
Tadh_TriadG59313	Tadh_TriadT59313	OG_2419	Tadh	Tadh.white
Tadh_TriadG5398	Tadh_TriadT5398	OG_9966	Tadh	Tadh.white
Tadh_TriadG58006	Tadh_TriadT58006	OG_8366	Tadh	Tadh.white
Tadh_TriadG61312	Tadh_TriadT61312	OG_2412	Tadh	Tadh.white
Tadh_TriadG27982	Tadh_TriadT27982	OG_2067	Tadh	Tadh.white
Tadh_TriadG64073	Tadh_TriadT64073	OG_8364	Tadh	Tadh.white
Tadh_TriadG61054	Tadh_TriadT61054	OG_9780	Tadh	Tadh.white
Tadh_TriadG54384	Tadh_TriadT54384	OG_3148	Tadh	Tadh.white
Tadh_TriadG58050	Tadh_TriadT58050	OG_3894	Tadh	Tadh.white
Tadh_TriadG52107	Tadh_TriadT52107	OG_2478	Tadh	Tadh.white
Tadh_TriadG30625	Tadh_TriadT30625	OG_9608	Tadh	Tadh.white
Tadh_TriadG60467	Tadh_TriadT60467	OG_6579	Tadh	Tadh.white
Tadh_TriadG33765	Tadh_TriadT33765	OG_8477	Tadh	Tadh.white
Tadh_TriadG19790	Tadh_TriadT19790	OG_10254	Tadh	Tadh.white
Tadh_wf_g5198	Tadh_wf_g5198.t1	OG_7513	Tadh	Tadh.white
Tadh_TriadG26073	Tadh_TriadT26073	OG_3407	Tadh	Tadh.white
Tadh_TriadG30778	Tadh_TriadT30778	OG_9424	Tadh	Tadh.white
Tadh_TriadG28263	Tadh_TriadT28263	OG_9726	Tadh	Tadh.white
Tadh_TriadG54603	Tadh_TriadT54603	OG_336	Tadh	Tadh.white
Tadh_TriadG55049	Tadh_TriadT55049	OG_5474	Tadh	Tadh.white
Tadh_TriadG18390	Tadh_TriadT18390	OG_807	Tadh	Tadh.white
Tadh_TriadG50530	Tadh_TriadT50530	OG_6522	Tadh	Tadh.white
Tadh_TriadG57673	Tadh_TriadT57673	OG_495	Tadh	Tadh.white
Tadh_TriadG52637	Tadh_TriadT52637	OG_1675	Tadh	Tadh.white
Tadh_TriadG51055	Tadh_TriadT51055	OG_2744	Tadh	Tadh.white
Tadh_TriadG62081	Tadh_TriadT62081	OG_1803	Tadh	Tadh.white
Tadh_TriadG61141	Tadh_TriadT61141	OG_1825	Tadh	Tadh.white
Tadh_TriadG29087	Tadh_TriadT29087	OG_2417	Tadh	Tadh.white
Tadh_TriadG37905	Tadh_TriadT37905	OG_474	Tadh	Tadh.white
Tadh_TriadG17678	Tadh_TriadT17678	OG_1222	Tadh	Tadh.white
Tadh_TriadG60292	Tadh_TriadT60292	OG_2215	Tadh	Tadh.white
Tadh_TriadG51532	Tadh_TriadT51532	OG_2339	Tadh	Tadh.white
Tadh_TriadG52561	Tadh_TriadT52561	OG_1253	Tadh	Tadh.white
Tadh_TriadG31297	Tadh_TriadT31297	OG_10618	Tadh	Tadh.white
Tadh_TriadG63738	Tadh_TriadT63738	OG_9404	Tadh	Tadh.white
Tadh_TriadG51818	Tadh_TriadT51818	OG_8614	Tadh	Tadh.white
Tadh_TriadG60156	Tadh_TriadT60156	OG_1423	Tadh	Tadh.white
Tadh_TriadG58573	Tadh_TriadT58573	OG_229	Tadh	Tadh.white
Tadh_TriadG26585	Tadh_TriadT26585	OG_3862	Tadh	Tadh.white
Tadh_TriadG54060	Tadh_TriadT54060	OG_777	Tadh	Tadh.white
Tadh_TriadG54620	Tadh_TriadT54620	OG_329	Tadh	Tadh.white
Tadh_TriadG63539	Tadh_TriadT63539	OG_3629	Tadh	Tadh.white
Tadh_TriadG54048	Tadh_TriadT54048	OG_6775	Tadh	Tadh.white
Tadh_TriadG23783	Tadh_TriadT23783	OG_7884	Tadh	Tadh.white
Tadh_TriadG28470	Tadh_TriadT28470	OG_6755	Tadh	Tadh.white
Tadh_TriadG29327	Tadh_TriadT29327	OG_220	Tadh	Tadh.white
Tadh_TriadG57253	Tadh_TriadT57253	OG_3413	Tadh	Tadh.white
Tadh_TriadG60043	Tadh_TriadT60043	OG_3533	Tadh	Tadh.white
Tadh_TriadG58110	Tadh_TriadT58110	OG_8449	Tadh	Tadh.white
Tadh_TriadG7832	Tadh_TriadT7832	OG_2437	Tadh	Tadh.white
Tadh_TriadG54369	Tadh_TriadT54369	OG_636	Tadh	Tadh.white
Tadh_TriadG50124	Tadh_TriadT50124	OG_2005	Tadh	Tadh.white
Tadh_TriadG58929	Tadh_TriadT58929	OG_2128	Tadh	Tadh.white
Tadh_TriadG26202	Tadh_TriadT26202	OG_487	Tadh	Tadh.white
Tadh_TriadG51543	Tadh_TriadT51543	OG_2346	Tadh	Tadh.white
Tadh_TriadG52968	Tadh_TriadT52968	OG_2153	Tadh	Tadh.white
Tadh_TriadG31722	Tadh_TriadT31722	OG_2519	Tadh	Tadh.white
Tadh_TriadG18286	Tadh_TriadT18286	OG_5035	Tadh	Tadh.white
Tadh_TriadG64185	Tadh_TriadT64185	OG_5094	Tadh	Tadh.white
Tadh_TriadG37737	Tadh_TriadT37737	OG_4958	Tadh	Tadh.white
Tadh_TriadG58329	Tadh_TriadT58329	OG_2763	Tadh	Tadh.white
Tadh_TriadG59247	Tadh_TriadT59247	OG_208	Tadh	Tadh.white
Tadh_TriadG57402	Tadh_TriadT57402	OG_8873	Tadh	Tadh.white
Tadh_TriadG56240	Tadh_TriadT56240	OG_822	Tadh	Tadh.white
Tadh_TriadG31058	Tadh_TriadT31058	OG_9546	Tadh	Tadh.white
Tadh_TriadG26755	Tadh_TriadT26755	OG_7305	Tadh	Tadh.white
Tadh_TriadG26300	Tadh_TriadT26300	OG_9024	Tadh	Tadh.white
Tadh_TriadG57153	Tadh_TriadT57153	OG_1280	Tadh	Tadh.white
Tadh_TriadG23405	Tadh_TriadT23405	OG_5615	Tadh	Tadh.white
Tadh_TriadG17418	Tadh_TriadT17418	OG_7368	Tadh	Tadh.white
Tadh_TriadG61901	Tadh_TriadT61901	OG_1815	Tadh	Tadh.white
Tadh_TriadG61956	Tadh_TriadT61956	OG_1399	Tadh	Tadh.white
Tadh_TriadG50515	Tadh_TriadT50515	OG_8219	Tadh	Tadh.white
Tadh_TriadG23415	Tadh_TriadT23415	OG_7109	Tadh	Tadh.white
Tadh_TriadG56449	Tadh_TriadT56449	OG_1507	Tadh	Tadh.white
Tadh_TriadG56533	Tadh_TriadT56533	OG_2204	Tadh	Tadh.white
Tadh_TriadG55853	Tadh_TriadT55853	OG_6833	Tadh	Tadh.white
Tadh_TriadG52087	Tadh_TriadT52087	OG_7448	Tadh	Tadh.white
Tadh_TriadG55517	Tadh_TriadT55517	OG_7885	Tadh	Tadh.white
Tadh_TriadG34127	Tadh_TriadT34127	OG_6282	Tadh	Tadh.white
Tadh_TriadG26664	Tadh_TriadT26664	OG_1687	Tadh	Tadh.white
Tadh_TriadG24387	Tadh_TriadT24387	OG_674	Tadh	Tadh.white
Tadh_TriadG61605	Tadh_TriadT61605	OG_2669	Tadh	Tadh.white
Tadh_TriadG59888	Tadh_TriadT59888	OG_2645	Tadh	Tadh.white
Tadh_TriadG21019	Tadh_TriadT21019	OG_4877	Tadh	Tadh.white
Tadh_TriadG60480	Tadh_TriadT60480	OG_8650	Tadh	Tadh.white
Tadh_TriadG37364	Tadh_TriadT37364	OG_10766	Tadh	Tadh.white
Tadh_TriadG30805	Tadh_TriadT30805	OG_9437	Tadh	Tadh.white
Tadh_TriadG61212	Tadh_TriadT61212	OG_4789	Tadh	Tadh.white
Tadh_TriadG50999	Tadh_TriadT50999	OG_4553	Tadh	Tadh.white
Tadh_TriadG60544	Tadh_TriadT60544	OG_9038	Tadh	Tadh.white
Tadh_TriadG19950	Tadh_TriadT19950	OG_542	Tadh	Tadh.white
Tadh_TriadG23891	Tadh_TriadT23891	OG_6834	Tadh	Tadh.white
