gene	transcript	orthogroup	species	gene_module
Tadh_wf_g760	Tadh_wf_g760.t1	OG_1463	Tadh	Tadh.red
Tadh_TriadG60017	Tadh_TriadT60017	OG_2735	Tadh	Tadh.red
Tadh_TriadG60148	Tadh_TriadT60148	OG_3988	Tadh	Tadh.red
Tadh_TriadG59774	Tadh_TriadT59774	OG_1623	Tadh	Tadh.red
Tadh_wf_g3356	Tadh_wf_g3356.t1	OG_1645	Tadh	Tadh.red
Tadh_TriadG61519	Tadh_TriadT61519	OG_2473	Tadh	Tadh.red
Tadh_TriadG56083	Tadh_TriadT56083	OG_7131	Tadh	Tadh.red
Tadh_TriadG30004	Tadh_TriadT30004	OG_1603	Tadh	Tadh.red
Tadh_TriadG25231	Tadh_TriadT25231	OG_7774	Tadh	Tadh.red
Tadh_TriadG58152	Tadh_TriadT58152	OG_25	Tadh	Tadh.red
Tadh_TriadG57387	Tadh_TriadT57387	OG_9929	Tadh	Tadh.red
Tadh_TriadG60303	Tadh_TriadT60303	OG_2211	Tadh	Tadh.red
Tadh_TriadG29474	Tadh_TriadT29474	OG_2590	Tadh	Tadh.red
Tadh_TriadG51833	Tadh_TriadT51833	OG_1019	Tadh	Tadh.red
Tadh_TriadG21924	Tadh_TriadT21924	OG_9376	Tadh	Tadh.red
Tadh_TriadG60736	Tadh_TriadT60736	OG_1991	Tadh	Tadh.red
Tadh_TriadG52134	Tadh_TriadT52134	OG_9983	Tadh	Tadh.red
Tadh_TriadG61614	Tadh_TriadT61614	OG_2967	Tadh	Tadh.red
Tadh_wf_g4581	Tadh_wf_g4581.t1	OG_267	Tadh	Tadh.red
Tadh_TriadG30014	Tadh_TriadT30014	OG_10855	Tadh	Tadh.red
Tadh_TriadG61433	Tadh_TriadT61433	OG_4047	Tadh	Tadh.red
Tadh_wf_g10484	Tadh_wf_g10484.t1	OG_4047	Tadh	Tadh.red
Tadh_TriadG24944	Tadh_TriadT24944	OG_7688	Tadh	Tadh.red
Tadh_TriadG58617	Tadh_TriadT58617	OG_1204	Tadh	Tadh.red
Tadh_TriadG59726	Tadh_TriadT59726	OG_3964	Tadh	Tadh.red
Tadh_TriadG61287	Tadh_TriadT61287	OG_5457	Tadh	Tadh.red
Tadh_TriadG58877	Tadh_TriadT58877	OG_605	Tadh	Tadh.red
Tadh_TriadG58389	Tadh_TriadT58389	OG_9795	Tadh	Tadh.red
Tadh_TriadG59058	Tadh_TriadT59058	OG_6934	Tadh	Tadh.red
Tadh_TriadG57208	Tadh_TriadT57208	OG_3842	Tadh	Tadh.red
Tadh_TriadG56115	Tadh_TriadT56115	OG_2803	Tadh	Tadh.red
Tadh_TriadG61290	Tadh_TriadT61290	OG_10451	Tadh	Tadh.red
Tadh_TriadG55451	Tadh_TriadT55451	OG_6626	Tadh	Tadh.red
Tadh_TriadG55444	Tadh_TriadT55444	OG_2492	Tadh	Tadh.red
Tadh_TriadG52286	Tadh_TriadT52286	OG_4884	Tadh	Tadh.red
Tadh_TriadG61913	Tadh_TriadT61913	OG_2790	Tadh	Tadh.red
Tadh_wf_g2764	Tadh_wf_g2764.t1	OG_4479	Tadh	Tadh.red
Tadh_TriadG61289	Tadh_TriadT61289	OG_10451	Tadh	Tadh.red
Tadh_TriadG55339	Tadh_TriadT55339	OG_570	Tadh	Tadh.red
Tadh_TriadG57053	Tadh_TriadT57053	OG_2075	Tadh	Tadh.red
Tadh_TriadG55756	Tadh_TriadT55756	OG_3103	Tadh	Tadh.red
Tadh_TriadG32396	Tadh_TriadT32396	OG_4845	Tadh	Tadh.red
Tadh_TriadG57181	Tadh_TriadT57181	OG_3840	Tadh	Tadh.red
Tadh_TriadG56122	Tadh_TriadT56122	OG_2799	Tadh	Tadh.red
Tadh_wf_g5197	Tadh_wf_g5197.t1	OG_1183	Tadh	Tadh.red
Tadh_TriadG2488	Tadh_TriadT2488	OG_1711	Tadh	Tadh.red
Tadh_wf_g4919	Tadh_wf_g4919.t1	OG_1146	Tadh	Tadh.red
Tadh_TriadG59887	Tadh_TriadT59887	OG_3514	Tadh	Tadh.red
Tadh_wf_g11229	Tadh_wf_g11229.t1	OG_4079	Tadh	Tadh.red
Tadh_TriadG57293	Tadh_TriadT57293	OG_987	Tadh	Tadh.red
Tadh_TriadG58629	Tadh_TriadT58629	OG_7715	Tadh	Tadh.red
Tadh_TriadG62125	Tadh_TriadT62125	OG_2967	Tadh	Tadh.red
Tadh_TriadG64056	Tadh_TriadT64056	OG_10322	Tadh	Tadh.red
Tadh_TriadG28963	Tadh_TriadT28963	OG_6898	Tadh	Tadh.red
Tadh_TriadG55310	Tadh_TriadT55310	OG_7415	Tadh	Tadh.red
Tadh_TriadG33096	Tadh_TriadT33096	OG_932	Tadh	Tadh.red
Tadh_TriadG50818	Tadh_TriadT50818	OG_10477	Tadh	Tadh.red
Tadh_TriadG24660	Tadh_TriadT24660	OG_6369	Tadh	Tadh.red
Tadh_TriadG61167	Tadh_TriadT61167	OG_1819	Tadh	Tadh.red
Tadh_TriadG28563	Tadh_TriadT28563	OG_1899	Tadh	Tadh.red
Hhon_g00856.t1	Hhon_g00856.t1	OG_232	Hhon	Hhon.green
Hhon_g00586.t1	Hhon_g00586.t1	OG_5258	Hhon	Hhon.green
Hhon_g05014.t1	Hhon_g05014.t1	OG_7175	Hhon	Hhon.green
Hhon_g02871.t1	Hhon_g02871.t1	OG_4883	Hhon	Hhon.green
Hhon_g06660.t1	Hhon_g06660.t1	OG_9847	Hhon	Hhon.green
Hhon_g01368.t1	Hhon_g01368.t1	OG_9669	Hhon	Hhon.green
Hhon_g01525.t1	Hhon_g01525.t1	OG_422	Hhon	Hhon.green
Hhon_g09367.t1	Hhon_g09367.t1	OG_2491	Hhon	Hhon.green
Hhon_g05585.t1	Hhon_g05585.t1	OG_8722	Hhon	Hhon.green
Hhon_g04744.t1	Hhon_g04744.t1	OG_7279	Hhon	Hhon.green
Hhon_g02136.t1	Hhon_g02136.t1	OG_6287	Hhon	Hhon.green
Hhon_g10062.t1	Hhon_g10062.t1	OG_2649	Hhon	Hhon.green
Hhon_g07108.t1	Hhon_g07108.t1	OG_1965	Hhon	Hhon.green
Hhon_g01363.t1	Hhon_g01363.t1	OG_9665	Hhon	Hhon.green
Hhon_g00942.t1	Hhon_g00942.t1	OG_258	Hhon	Hhon.green
Hhon_g02658.t1	Hhon_g02658.t1	OG_6929	Hhon	Hhon.green
Hhon_g04955.t1	Hhon_g04955.t1	OG_10197	Hhon	Hhon.green
Hhon_g07704.t1	Hhon_g07704.t1	OG_6178	Hhon	Hhon.green
Hhon_g02494.t1	Hhon_g02494.t1	OG_8430	Hhon	Hhon.green
Hhon_g08930.t1	Hhon_g08930.t1	OG_2399	Hhon	Hhon.green
Hhon_g02862.t1	Hhon_g02862.t1	OG_788	Hhon	Hhon.green
Hhon_g08622.t1	Hhon_g08622.t1	OG_3139	Hhon	Hhon.green
Hhon_g06333.t1	Hhon_g06333.t1	OG_9502	Hhon	Hhon.green
Hhon_g05170.t1	Hhon_g05170.t1	OG_1463	Hhon	Hhon.green
Hhon_g03567.t1	Hhon_g03567.t1	OG_971	Hhon	Hhon.green
Hhon_g04176.t1	Hhon_g04176.t1	OG_7131	Hhon	Hhon.green
Hhon_g03411.t1	Hhon_g03411.t1	OG_931	Hhon	Hhon.green
Hhon_g02110.t1	Hhon_g02110.t1	OG_6332	Hhon	Hhon.green
Hhon_g10082.t1	Hhon_g10082.t1	OG_2655	Hhon	Hhon.green
Hhon_g01375.t1	Hhon_g01375.t1	OG_374	Hhon	Hhon.green
Hhon_g05912.t1	Hhon_g05912.t1	OG_1645	Hhon	Hhon.green
Hhon_g00979.t1	Hhon_g00979.t1	OG_5626	Hhon	Hhon.green
Hhon_g03573.t1	Hhon_g03573.t1	OG_5055	Hhon	Hhon.green
Hhon_g09721.t1	Hhon_g09721.t1	OG_2589	Hhon	Hhon.green
Hhon_g08926.t1	Hhon_g08926.t1	OG_2397	Hhon	Hhon.green
Hhon_g11253.t1	Hhon_g11253.t1	OG_2839	Hhon	Hhon.green
Hhon_g01983.t1	Hhon_g01983.t1	OG_6705	Hhon	Hhon.green
Hhon_g07822.t1	Hhon_g07822.t1	OG_6108	Hhon	Hhon.green
Hhon_g00454.t1	Hhon_g00454.t1	OG_5589	Hhon	Hhon.green
Hhon_g09190.t1	Hhon_g09190.t1	OG_2452	Hhon	Hhon.green
Hhon_g03986.t1	Hhon_g03986.t1	OG_5159	Hhon	Hhon.green
Hhon_g07637.t1	Hhon_g07637.t1	OG_2121	Hhon	Hhon.green
Hhon_g01736.t1	Hhon_g01736.t1	OG_478	Hhon	Hhon.green
Hhon_g03566.t1	Hhon_g03566.t1	OG_970	Hhon	Hhon.green
Hhon_g08296.t1	Hhon_g08296.t1	OG_2261	Hhon	Hhon.green
Hhon_g10845.t1	Hhon_g10845.t1	OG_2785	Hhon	Hhon.green
Hhon_g03161.t1	Hhon_g03161.t1	OG_10014	Hhon	Hhon.green
Hhon_g08288.t1	Hhon_g08288.t1	OG_5738	Hhon	Hhon.green
Hhon_g00184.t1	Hhon_g00184.t1	OG_8352	Hhon	Hhon.green
Hhon_g08999.t1	Hhon_g08999.t1	OG_4942	Hhon	Hhon.green
Hhon_g04323.t1	Hhon_g04323.t1	OG_1183	Hhon	Hhon.green
Hhon_g05574.t1	Hhon_g05574.t1	OG_1546	Hhon	Hhon.green
Hhon_g07264.t1	Hhon_g07264.t1	OG_7501	Hhon	Hhon.green
Hhon_g00198.t1	Hhon_g00198.t1	OG_4843	Hhon	Hhon.green
Hhon_g00599.t1	Hhon_g00599.t1	OG_177	Hhon	Hhon.green
Hhon_g02803.t1	Hhon_g02803.t1	OG_3706	Hhon	Hhon.green
Hhon_g03713.t1	Hhon_g03713.t1	OG_1019	Hhon	Hhon.green
Hhon_g08086.t1	Hhon_g08086.t1	OG_2211	Hhon	Hhon.green
Hhon_g10994.t1	Hhon_g10994.t1	OG_2803	Hhon	Hhon.green
Hhon_g07845.t1	Hhon_g07845.t1	OG_3988	Hhon	Hhon.green
Hhon_g00626.t1	Hhon_g00626.t1	OG_9376	Hhon	Hhon.green
Hhon_g05169.t1	Hhon_g05169.t1	OG_1462	Hhon	Hhon.green
Hhon_g03754.t1	Hhon_g03754.t1	OG_6043	Hhon	Hhon.green
Hhon_g06013.t1	Hhon_g06013.t1	OG_5924	Hhon	Hhon.green
Hhon_g03615.t1	Hhon_g03615.t1	OG_3154	Hhon	Hhon.green
Hhon_g09215.t1	Hhon_g09215.t1	OG_2462	Hhon	Hhon.green
Hhon_g11254.t1	Hhon_g11254.t1	OG_2839	Hhon	Hhon.green
Hhon_g02992.t1	Hhon_g02992.t1	OG_7774	Hhon	Hhon.green
Hhon_g10318.t1	Hhon_g10318.t1	OG_7688	Hhon	Hhon.green
Hhon_g07767.t1	Hhon_g07767.t1	OG_2140	Hhon	Hhon.green
Hhon_g09247.t1	Hhon_g09247.t1	OG_2472	Hhon	Hhon.green
Hhon_g09267.t1	Hhon_g09267.t1	OG_8740	Hhon	Hhon.green
Hhon_g04394.t1	Hhon_g04394.t1	OG_1204	Hhon	Hhon.green
Hhon_g00465.t1	Hhon_g00465.t1	OG_144	Hhon	Hhon.green
Hhon_g11409.t1	Hhon_g11409.t1	OG_7977	Hhon	Hhon.green
Hhon_g03355.t1	Hhon_g03355.t1	OG_4065	Hhon	Hhon.green
Hhon_g02000.t1	Hhon_g02000.t1	OG_6439	Hhon	Hhon.green
Hhon_g10563.t1	Hhon_g10563.t1	OG_4047	Hhon	Hhon.green
Hhon_g04967.t1	Hhon_g04967.t1	OG_8227	Hhon	Hhon.green
Hhon_g05832.t1	Hhon_g05832.t1	OG_1623	Hhon	Hhon.green
Hhon_g06682.t1	Hhon_g06682.t1	OG_9795	Hhon	Hhon.green
Hhon_g06933.t1	Hhon_g06933.t1	OG_1915	Hhon	Hhon.green
Hhon_g03173.t1	Hhon_g03173.t1	OG_6882	Hhon	Hhon.green
Hhon_g09297.t1	Hhon_g09297.t1	OG_2479	Hhon	Hhon.green
Hhon_g00074.t1	Hhon_g00074.t1	OG_25	Hhon	Hhon.green
Hhon_g01323.t1	Hhon_g01323.t1	OG_362	Hhon	Hhon.green
Hhon_g02144.t1	Hhon_g02144.t1	OG_558	Hhon	Hhon.green
Hhon_g04633.t1	Hhon_g04633.t1	OG_1291	Hhon	Hhon.green
Hhon_g03174.t1	Hhon_g03174.t1	OG_860	Hhon	Hhon.green
Hhon_g08976.t1	Hhon_g08976.t1	OG_4845	Hhon	Hhon.green
Hhon_g03412.t1	Hhon_g03412.t1	OG_932	Hhon	Hhon.green
Hhon_g05799.t1	Hhon_g05799.t1	OG_1603	Hhon	Hhon.green
Hhon_g04642.t1	Hhon_g04642.t1	OG_3842	Hhon	Hhon.green
Hhon_g06378.t1	Hhon_g06378.t1	OG_1768	Hhon	Hhon.green
Hhon_g06014.t1	Hhon_g06014.t1	OG_5924	Hhon	Hhon.green
Hhon_g02863.t1	Hhon_g02863.t1	OG_789	Hhon	Hhon.green
Hhon_g09688.t1	Hhon_g09688.t1	OG_2580	Hhon	Hhon.green
Hhon_g00300.t1	Hhon_g00300.t1	OG_4479	Hhon	Hhon.green
Hhon_g05311.t1	Hhon_g05311.t1	OG_6169	Hhon	Hhon.green
Hhon_g10614.t1	Hhon_g10614.t1	OG_2752	Hhon	Hhon.green
Hhon_g09249.t1	Hhon_g09249.t1	OG_2473	Hhon	Hhon.green
Hhon_g04654.t1	Hhon_g04654.t1	OG_6632	Hhon	Hhon.green
Hhon_g02764.t1	Hhon_g02764.t1	OG_760	Hhon	Hhon.green
Hhon_g04533.t1	Hhon_g04533.t1	OG_1261	Hhon	Hhon.green
Hhon_g00186.t1	Hhon_g00186.t1	OG_55	Hhon	Hhon.green
Hhon_g09671.t1	Hhon_g09671.t1	OG_10096	Hhon	Hhon.green
Hhon_g02321.t1	Hhon_g02321.t1	OG_605	Hhon	Hhon.green
Hhon_g07182.t1	Hhon_g07182.t1	OG_1991	Hhon	Hhon.green
Hhon_g01012.t1	Hhon_g01012.t1	OG_3103	Hhon	Hhon.green
Hhon_g05008.t1	Hhon_g05008.t1	OG_7178	Hhon	Hhon.green
Hhon_g10985.t1	Hhon_g10985.t1	OG_2799	Hhon	Hhon.green
Hhon_g00383.t1	Hhon_g00383.t1	OG_5834	Hhon	Hhon.green
Hhon_g04776.t1	Hhon_g04776.t1	OG_6807	Hhon	Hhon.green
Hhon_g01484.t1	Hhon_g01484.t1	OG_8556	Hhon	Hhon.green
Hhon_g11224.t1	Hhon_g11224.t1	OG_2967	Hhon	Hhon.green
Hhon_g03172.t1	Hhon_g03172.t1	OG_859	Hhon	Hhon.green
Hhon_g02406.t1	Hhon_g02406.t1	OG_6600	Hhon	Hhon.green
Hhon_g06931.t1	Hhon_g06931.t1	OG_1914	Hhon	Hhon.green
Hhon_g02671.t1	Hhon_g02671.t1	OG_735	Hhon	Hhon.green
Hhon_g03427.t1	Hhon_g03427.t1	OG_3867	Hhon	Hhon.green
Hhon_g05467.t1	Hhon_g05467.t1	OG_1533	Hhon	Hhon.green
Hhon_g02790.t1	Hhon_g02790.t1	OG_768	Hhon	Hhon.green
Hhon_g04581.t1	Hhon_g04581.t1	OG_6531	Hhon	Hhon.green
Hhon_g10098.t1	Hhon_g10098.t1	OG_6461	Hhon	Hhon.green
Hhon_g03613.t1	Hhon_g03613.t1	OG_3848	Hhon	Hhon.green
Hhon_g02877.t1	Hhon_g02877.t1	OG_3621	Hhon	Hhon.green
Hhon_g05016.t1	Hhon_g05016.t1	OG_7173	Hhon	Hhon.green
Hhon_g01362.t1	Hhon_g01362.t1	OG_9664	Hhon	Hhon.green
Hhon_g03547.t1	Hhon_g03547.t1	OG_964	Hhon	Hhon.green
Hhon_g09722.t1	Hhon_g09722.t1	OG_2590	Hhon	Hhon.green
Hhon_g02919.t1	Hhon_g02919.t1	OG_8214	Hhon	Hhon.green
Hhon_g06605.t1	Hhon_g06605.t1	OG_1819	Hhon	Hhon.green
Hhon_g09505.t1	Hhon_g09505.t1	OG_9061	Hhon	Hhon.green
Hhon_g07979.t1	Hhon_g07979.t1	OG_3827	Hhon	Hhon.green
Hhon_g10136.t1	Hhon_g10136.t1	OG_2664	Hhon	Hhon.green
Hhon_g10871.t1	Hhon_g10871.t1	OG_2790	Hhon	Hhon.green
Hhon_g00197.t1	Hhon_g00197.t1	OG_58	Hhon	Hhon.green
Hhon_g05651.t1	Hhon_g05651.t1	OG_5285	Hhon	Hhon.green
Hhon_g06858.t1	Hhon_g06858.t1	OG_1899	Hhon	Hhon.green
Hhon_g07663.t1	Hhon_g07663.t1	OG_9177	Hhon	Hhon.green
Hhon_g11237.t1	Hhon_g11237.t1	OG_2836	Hhon	Hhon.green
Hhon_g03609.t1	Hhon_g03609.t1	OG_987	Hhon	Hhon.green
Hhon_g08620.t1	Hhon_g08620.t1	OG_6501	Hhon	Hhon.green
Hhon_g01229.t1	Hhon_g01229.t1	OG_3335	Hhon	Hhon.green
Hhon_g08428.t1	Hhon_g08428.t1	OG_2300	Hhon	Hhon.green
Hhon_g05398.t1	Hhon_g05398.t1	OG_7563	Hhon	Hhon.green
Hhon_g08265.t1	Hhon_g08265.t1	OG_9011	Hhon	Hhon.green
Hhon_g06978.t1	Hhon_g06978.t1	OG_10855	Hhon	Hhon.green
Hhon_g04465.t1	Hhon_g04465.t1	OG_1233	Hhon	Hhon.green
HoiH23_PlH23_001636	HoiH23_PlH23_001636-RA	OG_5626	HoiH23	HoiH23.black
HoiH23_PlH23_002434	HoiH23_PlH23_002434-RA	OG_2839	HoiH23	HoiH23.black
HoiH23_PlH23_009882	HoiH23_PlH23_009882-RA	OG_5258	HoiH23	HoiH23.black
HoiH23_PlH23_007079	HoiH23_PlH23_007079-RA	OG_8722	HoiH23	HoiH23.black
HoiH23_PlH23_006759	HoiH23_PlH23_006759-RA	OG_9847	HoiH23	HoiH23.black
HoiH23_PlH23_002707	HoiH23_PlH23_002707-RA	OG_1965	HoiH23	HoiH23.black
HoiH23_PlH23_005470	HoiH23_PlH23_005470-RA	OG_6287	HoiH23	HoiH23.black
HoiH23_PlH23_003825	HoiH23_PlH23_003825-RA	OG_6178	HoiH23	HoiH23.black
HoiH23_PlH23_010197	HoiH23_PlH23_010197-RA	OG_422	HoiH23	HoiH23.black
HoiH23_PlH23_008375	HoiH23_PlH23_008375-RA	OG_9502	HoiH23	HoiH23.black
HoiH23_PlH23_006088	HoiH23_PlH23_006088-RA	OG_10103	HoiH23	HoiH23.black
HoiH23_PlH23_001669	HoiH23_PlH23_001669-RA	OG_258	HoiH23	HoiH23.black
HoiH23_PlH23_007619	HoiH23_PlH23_007619-RA	OG_232	HoiH23	HoiH23.black
HoiH23_PlH23_007421	HoiH23_PlH23_007421-RA	OG_931	HoiH23	HoiH23.black
HoiH23_PlH23_008989	HoiH23_PlH23_008989-RA	OG_2649	HoiH23	HoiH23.black
HoiH23_PlH23_006055	HoiH23_PlH23_006055-RA	OG_2397	HoiH23	HoiH23.black
HoiH23_PlH23_007032	HoiH23_PlH23_007032-RA	OG_8430	HoiH23	HoiH23.black
HoiH23_PlH23_007042	HoiH23_PlH23_007042-RA	OG_669	HoiH23	HoiH23.black
HoiH23_PlH23_004952	HoiH23_PlH23_004952-RA	OG_1546	HoiH23	HoiH23.black
HoiH23_PlH23_000676	HoiH23_PlH23_000676-RA	OG_6929	HoiH23	HoiH23.black
HoiH23_PlH23_001085	HoiH23_PlH23_001085-RA	OG_971	HoiH23	HoiH23.black
HoiH23_PlH23_004584	HoiH23_PlH23_004584-RA	OG_5159	HoiH23	HoiH23.black
HoiH23_PlH23_002187	HoiH23_PlH23_002187-RA	OG_7279	HoiH23	HoiH23.black
HoiH23_PlH23_008037	HoiH23_PlH23_008037-RA	OG_7175	HoiH23	HoiH23.black
HoiH23_PlH23_003659	HoiH23_PlH23_003659-RA	OG_6705	HoiH23	HoiH23.black
HoiH23_PlH23_007398	HoiH23_PlH23_007398-RA	OG_9665	HoiH23	HoiH23.black
HoiH23_PlH23_007700	HoiH23_PlH23_007700-RA	OG_4047	HoiH23	HoiH23.black
HoiH23_PlH23_002403	HoiH23_PlH23_002403-RA	OG_4942	HoiH23	HoiH23.black
HoiH23_PlH23_006051	HoiH23_PlH23_006051-RA	OG_2399	HoiH23	HoiH23.black
HoiH23_PlH23_004740	HoiH23_PlH23_004740-RA	OG_3139	HoiH23	HoiH23.black
HoiH23_PlH23_011201	HoiH23_PlH23_011201-RA	OG_8690	HoiH23	HoiH23.black
HoiH23_PlH23_000410	HoiH23_PlH23_000410-RA	OG_1623	HoiH23	HoiH23.black
HoiH23_PlH23_004204	HoiH23_PlH23_004204-RA	OG_2452	HoiH23	HoiH23.black
HoiH23_PlH23_009550	HoiH23_PlH23_009550-RA	OG_5589	HoiH23	HoiH23.black
HoiH23_PlH23_004973	HoiH23_PlH23_004973-RA	OG_788	HoiH23	HoiH23.black
HoiH23_PlH23_001084	HoiH23_PlH23_001084-RA	OG_970	HoiH23	HoiH23.black
HoiH23_PlH23_009858	HoiH23_PlH23_009858-RA	OG_6439	HoiH23	HoiH23.black
HoiH23_PlH23_008981	HoiH23_PlH23_008981-RA	OG_2491	HoiH23	HoiH23.black
HoiH23_PlH23_004206	HoiH23_PlH23_004206-RA	OG_2655	HoiH23	HoiH23.black
HoiH23_PlH23_001091	HoiH23_PlH23_001091-RA	OG_5055	HoiH23	HoiH23.black
HoiH23_PlH23_007402	HoiH23_PlH23_007402-RA	OG_9669	HoiH23	HoiH23.black
HoiH23_PlH23_010903	HoiH23_PlH23_010903-RA	OG_4578	HoiH23	HoiH23.black
HoiH23_PlH23_009655	HoiH23_PlH23_009655-RA	OG_4883	HoiH23	HoiH23.black
HoiH23_PlH23_005937	HoiH23_PlH23_005937-RA	OG_8740	HoiH23	HoiH23.black
HoiH23_PlH23_005826	HoiH23_PlH23_005826-RA	OG_4845	HoiH23	HoiH23.black
HoiH23_PlH23_011104	HoiH23_PlH23_011104-RA	OG_2140	HoiH23	HoiH23.black
HoiH23_PlH23_003697	HoiH23_PlH23_003697-RA	OG_1204	HoiH23	HoiH23.black
HoiH23_PlH23_005866	HoiH23_PlH23_005866-RA	OG_7420	HoiH23	HoiH23.black
HoiH23_PlH23_007780	HoiH23_PlH23_007780-RA	OG_10014	HoiH23	HoiH23.black
HoiH23_PlH23_009023	HoiH23_PlH23_009023-RA	OG_2472	HoiH23	HoiH23.black
HoiH23_PlH23_005701	HoiH23_PlH23_005701-RA	OG_2211	HoiH23	HoiH23.black
