gene	transcript	orthogroup	species	gene_module
Tadh_TriadG36840	Tadh_TriadT36840	OG_1060	Tadh	Tadh.darkgrey
Tadh_TriadG63074	Tadh_TriadT63074	OG_2031	Tadh	Tadh.darkgrey
Tadh_TriadG63138	Tadh_TriadT63138	OG_7176	Tadh	Tadh.darkgrey
Tadh_wf_g7153	Tadh_wf_g7153.t1	OG_2061	Tadh	Tadh.darkgrey
Tadh_TriadG35174	Tadh_TriadT35174	OG_1888	Tadh	Tadh.darkgrey
Tadh_TriadG36985	Tadh_TriadT36985	OG_6881	Tadh	Tadh.darkgrey
Tadh_TriadG63143	Tadh_TriadT63143	OG_2483	Tadh	Tadh.darkgrey
Tadh_wf_g3281	Tadh_wf_g3281.t1	OG_1140	Tadh	Tadh.darkgrey
Tadh_TriadG57914	Tadh_TriadT57914	OG_5050	Tadh	Tadh.darkgrey
Tadh_TriadG56553	Tadh_TriadT56553	OG_7975	Tadh	Tadh.darkgrey
Tadh_TriadG50459	Tadh_TriadT50459	OG_951	Tadh	Tadh.darkgrey
Tadh_TriadG63103	Tadh_TriadT63103	OG_1650	Tadh	Tadh.darkgrey
Tadh_TriadG63858	Tadh_TriadT63858	OG_686	Tadh	Tadh.darkgrey
Tadh_TriadG23390	Tadh_TriadT23390	OG_2007	Tadh	Tadh.darkgrey
Tadh_TriadG36635	Tadh_TriadT36635	OG_9766	Tadh	Tadh.darkgrey
Tadh_TriadG35611	Tadh_TriadT35611	OG_171	Tadh	Tadh.darkgrey
Tadh_TriadG62357	Tadh_TriadT62357	OG_5755	Tadh	Tadh.darkgrey
Tadh_TriadG22923	Tadh_TriadT22923	OG_4148	Tadh	Tadh.darkgrey
Tadh_TriadG62144	Tadh_TriadT62144	OG_2831	Tadh	Tadh.darkgrey
Tadh_TriadG55825	Tadh_TriadT55825	OG_255	Tadh	Tadh.darkgrey
Tadh_TriadG57750	Tadh_TriadT57750	OG_469	Tadh	Tadh.darkgrey
Tadh_TriadG28737	Tadh_TriadT28737	OG_719	Tadh	Tadh.darkgrey
Tadh_TriadG19344	Tadh_TriadT19344	OG_1097	Tadh	Tadh.darkgrey
Tadh_TriadG37398	Tadh_TriadT37398	OG_6437	Tadh	Tadh.darkgrey
Tadh_TriadG64387	Tadh_TriadT64387	OG_1373	Tadh	Tadh.darkgrey
Tadh_TriadG38495	Tadh_TriadT38495	OG_3507	Tadh	Tadh.darkgrey
Tadh_TriadG64389	Tadh_TriadT64389	OG_4502	Tadh	Tadh.darkgrey
Tadh_TriadG64124	Tadh_TriadT64124	OG_9245	Tadh	Tadh.darkgrey
Tadh_TriadG58836	Tadh_TriadT58836	OG_2782	Tadh	Tadh.darkgrey
Tadh_TriadG22477	Tadh_TriadT22477	OG_10156	Tadh	Tadh.darkgrey
Tadh_TriadG57890	Tadh_TriadT57890	OG_961	Tadh	Tadh.darkgrey
Tadh_TriadG58925	Tadh_TriadT58925	OG_2130	Tadh	Tadh.thistle2
Tadh_TriadG62297	Tadh_TriadT62297	OG_3392	Tadh	Tadh.thistle2
Tadh_TriadG54146	Tadh_TriadT54146	OG_5532	Tadh	Tadh.thistle2
Tadh_wf_g866	Tadh_wf_g866.t1	OG_9975	Tadh	Tadh.thistle2
Tadh_wf_g4842	Tadh_wf_g4842.t1	OG_2958	Tadh	Tadh.thistle2
Tadh_TriadG51334	Tadh_TriadT51334	OG_7228	Tadh	Tadh.thistle2
Tadh_TriadG34018	Tadh_TriadT34018	OG_8832	Tadh	Tadh.thistle2
Tadh_TriadG57935	Tadh_TriadT57935	OG_5059	Tadh	Tadh.thistle2
Tadh_TriadG16556	Tadh_TriadT16556	OG_8834	Tadh	Tadh.thistle2
Tadh_TriadG5728	Tadh_TriadT5728	OG_10421	Tadh	Tadh.thistle2
Tadh_TriadG57239	Tadh_TriadT57239	OG_4255	Tadh	Tadh.thistle2
Tadh_TriadG53975	Tadh_TriadT53975	OG_100	Tadh	Tadh.thistle2
Tadh_TriadG58651	Tadh_TriadT58651	OG_3379	Tadh	Tadh.thistle2
Tadh_TriadG55672	Tadh_TriadT55672	OG_707	Tadh	Tadh.thistle2
Tadh_TriadG37840	Tadh_TriadT37840	OG_8795	Tadh	Tadh.thistle2
Tadh_TriadG61821	Tadh_TriadT61821	OG_9297	Tadh	Tadh.thistle2
Tadh_TriadG18785	Tadh_TriadT18785	OG_1714	Tadh	Tadh.thistle2
Tadh_TriadG21249	Tadh_TriadT21249	OG_1054	Tadh	Tadh.thistle2
Tadh_TriadG59553	Tadh_TriadT59553	OG_4695	Tadh	Tadh.thistle2
Tadh_TriadG32356	Tadh_TriadT32356	OG_6556	Tadh	Tadh.thistle2
Tadh_TriadG52302	Tadh_TriadT52302	OG_9273	Tadh	Tadh.thistle2
Tadh_TriadG19562	Tadh_TriadT19562	OG_4619	Tadh	Tadh.thistle2
Tadh_TriadG60064	Tadh_TriadT60064	OG_4868	Tadh	Tadh.thistle2
Tadh_TriadG52267	Tadh_TriadT52267	OG_792	Tadh	Tadh.thistle2
Tadh_TriadG57220	Tadh_TriadT57220	OG_1300	Tadh	Tadh.thistle2
Tadh_TriadG22415	Tadh_TriadT22415	OG_9242	Tadh	Tadh.thistle2
Tadh_TriadG52834	Tadh_TriadT52834	OG_6252	Tadh	Tadh.thistle2
Tadh_TriadG60181	Tadh_TriadT60181	OG_1415	Tadh	Tadh.thistle2
Tadh_TriadG60008	Tadh_TriadT60008	OG_3475	Tadh	Tadh.thistle2
Tadh_TriadG49735	Tadh_TriadT49735	OG_1120	Tadh	Tadh.thistle2
Tadh_TriadG57088	Tadh_TriadT57088	OG_3833	Tadh	Tadh.thistle2
Tadh_TriadG54447	Tadh_TriadT54447	OG_1368	Tadh	Tadh.thistle2
Tadh_TriadG59893	Tadh_TriadT59893	OG_9367	Tadh	Tadh.thistle2
Tadh_TriadG57881	Tadh_TriadT57881	OG_958	Tadh	Tadh.thistle2
Tadh_TriadG60265	Tadh_TriadT60265	OG_5990	Tadh	Tadh.thistle2
Tadh_TriadG60365	Tadh_TriadT60365	OG_6192	Tadh	Tadh.thistle2
Tadh_TriadG56378	Tadh_TriadT56378	OG_3764	Tadh	Tadh.thistle2
Tadh_TriadG57059	Tadh_TriadT57059	OG_5899	Tadh	Tadh.thistle2
Tadh_TriadG55000	Tadh_TriadT55000	OG_9582	Tadh	Tadh.thistle2
Tadh_TriadG57133	Tadh_TriadT57133	OG_2908	Tadh	Tadh.thistle2
Tadh_TriadG58926	Tadh_TriadT58926	OG_3129	Tadh	Tadh.thistle2
Tadh_TriadG55281	Tadh_TriadT55281	OG_553	Tadh	Tadh.thistle2
Tadh_TriadG61079	Tadh_TriadT61079	OG_9764	Tadh	Tadh.thistle2
Tadh_TriadG62378	Tadh_TriadT62378	OG_94	Tadh	Tadh.thistle2
Tadh_TriadG60978	Tadh_TriadT60978	OG_1531	Tadh	Tadh.thistle2
Tadh_TriadG25997	Tadh_TriadT25997	OG_787	Tadh	Tadh.thistle2
Tadh_TriadG60103	Tadh_TriadT60103	OG_2296	Tadh	Tadh.thistle2
Tadh_TriadG29505	Tadh_TriadT29505	OG_3543	Tadh	Tadh.thistle2
Tadh_TriadG60249	Tadh_TriadT60249	OG_1764	Tadh	Tadh.thistle2
TrH2_TrispH2_006058	TrH2_TrispH2_006058-RA	OG_3519	TrH2	TrH2.purple
TrH2_TrispH2_011150	TrH2_TrispH2_011150-RA	OG_2591	TrH2	TrH2.purple
TrH2_TrispH2_006496	TrH2_TrispH2_006496-RA	OG_79	TrH2	TrH2.purple
TrH2_TrispH2_000914	TrH2_TrispH2_000914-RA	OG_854	TrH2	TrH2.purple
TrH2_TrispH2_001944	TrH2_TrispH2_001944-RA	OG_2375	TrH2	TrH2.purple
TrH2_TrispH2_003914	TrH2_TrispH2_003914-RA	OG_628	TrH2	TrH2.purple
TrH2_TrispH2_001954	TrH2_TrispH2_001954-RA	OG_227	TrH2	TrH2.purple
TrH2_TrispH2_005220	TrH2_TrispH2_005220-RA	OG_2220	TrH2	TrH2.purple
TrH2_TrispH2_007114	TrH2_TrispH2_007114-RA	OG_3529	TrH2	TrH2.purple
TrH2_TrispH2_008051	TrH2_TrispH2_008051-RA	OG_6782	TrH2	TrH2.purple
TrH2_TrispH2_000913	TrH2_TrispH2_000913-RA	OG_854	TrH2	TrH2.purple
TrH2_TrispH2_000955	TrH2_TrispH2_000955-RA	OG_8283	TrH2	TrH2.purple
TrH2_TrispH2_005983	TrH2_TrispH2_005983-RA	OG_397	TrH2	TrH2.purple
TrH2_TrispH2_004053	TrH2_TrispH2_004053-RA	OG_3649	TrH2	TrH2.purple
TrH2_TrispH2_010891	TrH2_TrispH2_010891-RA	OG_10541	TrH2	TrH2.purple
TrH2_TrispH2_003643	TrH2_TrispH2_003643-RA	OG_603	TrH2	TrH2.purple
TrH2_TrispH2_001474	TrH2_TrispH2_001474-RA	OG_3070	TrH2	TrH2.purple
TrH2_TrispH2_003981	TrH2_TrispH2_003981-RA	OG_1952	TrH2	TrH2.purple
TrH2_TrispH2_006270	TrH2_TrispH2_006270-RA	OG_1333	TrH2	TrH2.purple
TrH2_TrispH2_005803	TrH2_TrispH2_005803-RA	OG_1552	TrH2	TrH2.purple
TrH2_TrispH2_004703	TrH2_TrispH2_004703-RA	OG_2422	TrH2	TrH2.purple
TrH2_TrispH2_005802	TrH2_TrispH2_005802-RA	OG_3778	TrH2	TrH2.purple
TrH2_TrispH2_006990	TrH2_TrispH2_006990-RA	OG_1526	TrH2	TrH2.purple
TrH2_TrispH2_006251	TrH2_TrispH2_006251-RA	OG_1338	TrH2	TrH2.purple
TrH2_TrispH2_002026	TrH2_TrispH2_002026-RA	OG_9734	TrH2	TrH2.purple
TrH2_TrispH2_011828	TrH2_TrispH2_011828-RA	OG_5057	TrH2	TrH2.purple
TrH2_TrispH2_008828	TrH2_TrispH2_008828-RA	OG_3182	TrH2	TrH2.purple
TrH2_TrispH2_007071	TrH2_TrispH2_007071-RA	OG_3503	TrH2	TrH2.purple
TrH2_TrispH2_001484	TrH2_TrispH2_001484-RA	OG_3890	TrH2	TrH2.purple
TrH2_TrispH2_001448	TrH2_TrispH2_001448-RA	OG_3886	TrH2	TrH2.purple
TrH2_TrispH2_003353	TrH2_TrispH2_003353-RA	OG_5168	TrH2	TrH2.purple
TrH2_TrispH2_000478	TrH2_TrispH2_000478-RA	OG_8363	TrH2	TrH2.purple
TrH2_TrispH2_001942	TrH2_TrispH2_001942-RA	OG_8067	TrH2	TrH2.purple
TrH2_TrispH2_004700	TrH2_TrispH2_004700-RA	OG_2420	TrH2	TrH2.purple
TrH2_TrispH2_010987	TrH2_TrispH2_010987-RA	OG_2754	TrH2	TrH2.purple
TrH2_TrispH2_005984	TrH2_TrispH2_005984-RA	OG_8569	TrH2	TrH2.purple
TrH2_TrispH2_004844	TrH2_TrispH2_004844-RA	OG_9572	TrH2	TrH2.purple
TrH2_TrispH2_005020	TrH2_TrispH2_005020-RA	OG_1978	TrH2	TrH2.purple
TrH2_TrispH2_008056	TrH2_TrispH2_008056-RA	OG_1361	TrH2	TrH2.purple
TrH2_TrispH2_007974	TrH2_TrispH2_007974-RA	OG_1562	TrH2	TrH2.purple
TrH2_TrispH2_005785	TrH2_TrispH2_005785-RA	OG_2173	TrH2	TrH2.purple
TrH2_TrispH2_007500	TrH2_TrispH2_007500-RA	OG_3741	TrH2	TrH2.purple
TrH2_TrispH2_011468	TrH2_TrispH2_011468-RA	OG_9310	TrH2	TrH2.purple
TrH2_TrispH2_006540	TrH2_TrispH2_006540-RA	OG_9254	TrH2	TrH2.purple
TrH2_TrispH2_004320	TrH2_TrispH2_004320-RA	OG_1742	TrH2	TrH2.purple
TrH2_TrispH2_002467	TrH2_TrispH2_002467-RA	OG_3149	TrH2	TrH2.purple
TrH2_TrispH2_006223	TrH2_TrispH2_006223-RA	OG_4108	TrH2	TrH2.purple
TrH2_TrispH2_005213	TrH2_TrispH2_005213-RA	OG_8213	TrH2	TrH2.purple
TrH2_TrispH2_008061	TrH2_TrispH2_008061-RA	OG_6789	TrH2	TrH2.purple
TrH2_TrispH2_003925	TrH2_TrispH2_003925-RA	OG_4164	TrH2	TrH2.purple
TrH2_TrispH2_001849	TrH2_TrispH2_001849-RA	OG_1630	TrH2	TrH2.purple
TrH2_TrispH2_009607	TrH2_TrispH2_009607-RA	OG_9736	TrH2	TrH2.purple
TrH2_TrispH2_004381	TrH2_TrispH2_004381-RA	OG_3827	TrH2	TrH2.purple
TrH2_TrispH2_004527	TrH2_TrispH2_004527-RA	OG_6514	TrH2	TrH2.purple
TrH2_TrispH2_010309	TrH2_TrispH2_010309-RA	OG_3101	TrH2	TrH2.purple
TrH2_TrispH2_002345	TrH2_TrispH2_002345-RA	OG_411	TrH2	TrH2.purple
TrH2_TrispH2_003200	TrH2_TrispH2_003200-RA	OG_1006	TrH2	TrH2.purple
TrH2_TrispH2_007098	TrH2_TrispH2_007098-RA	OG_4271	TrH2	TrH2.purple
TrH2_TrispH2_006335	TrH2_TrispH2_006335-RA	OG_8918	TrH2	TrH2.purple
TrH2_TrispH2_000900	TrH2_TrispH2_000900-RA	OG_849	TrH2	TrH2.purple
TrH2_TrispH2_004295	TrH2_TrispH2_004295-RA	OG_5003	TrH2	TrH2.purple
TrH2_TrispH2_010370	TrH2_TrispH2_010370-RA	OG_5257	TrH2	TrH2.purple
TrH2_TrispH2_004159	TrH2_TrispH2_004159-RA	OG_2583	TrH2	TrH2.purple
TrH2_TrispH2_004162	TrH2_TrispH2_004162-RA	OG_4169	TrH2	TrH2.purple
TrH2_TrispH2_010062	TrH2_TrispH2_010062-RA	OG_8325	TrH2	TrH2.purple
TrH2_TrispH2_000840	TrH2_TrispH2_000840-RA	OG_9608	TrH2	TrH2.purple
TrH2_TrispH2_007833	TrH2_TrispH2_007833-RA	OG_6844	TrH2	TrH2.purple
TrH2_TrispH2_001905	TrH2_TrispH2_001905-RA	OG_7972	TrH2	TrH2.purple
TrH2_TrispH2_005835	TrH2_TrispH2_005835-RA	OG_3440	TrH2	TrH2.purple
TrH2_TrispH2_004549	TrH2_TrispH2_004549-RA	OG_7658	TrH2	TrH2.purple
TrH2_TrispH2_004831	TrH2_TrispH2_004831-RA	OG_3310	TrH2	TrH2.purple
TrH2_TrispH2_000691	TrH2_TrispH2_000691-RA	OG_6972	TrH2	TrH2.purple
TrH2_TrispH2_006735	TrH2_TrispH2_006735-RA	OG_4559	TrH2	TrH2.purple
TrH2_TrispH2_004654	TrH2_TrispH2_004654-RA	OG_7101	TrH2	TrH2.purple
TrH2_TrispH2_010790	TrH2_TrispH2_010790-RA	OG_2782	TrH2	TrH2.purple
TrH2_TrispH2_009498	TrH2_TrispH2_009498-RA	OG_6196	TrH2	TrH2.purple
TrH2_TrispH2_010508	TrH2_TrispH2_010508-RA	OG_2168	TrH2	TrH2.purple
TrH2_TrispH2_005061	TrH2_TrispH2_005061-RA	OG_9958	TrH2	TrH2.purple
TrH2_TrispH2_002260	TrH2_TrispH2_002260-RA	OG_453	TrH2	TrH2.purple
TrH2_TrispH2_004788	TrH2_TrispH2_004788-RA	OG_6778	TrH2	TrH2.purple
TrH2_TrispH2_002880	TrH2_TrispH2_002880-RA	OG_9838	TrH2	TrH2.purple
TrH2_TrispH2_004109	TrH2_TrispH2_004109-RA	OG_6970	TrH2	TrH2.purple
TrH2_TrispH2_000415	TrH2_TrispH2_000415-RA	OG_5975	TrH2	TrH2.purple
TrH2_TrispH2_010365	TrH2_TrispH2_010365-RA	OG_5129	TrH2	TrH2.purple
TrH2_TrispH2_001116	TrH2_TrispH2_001116-RA	OG_7507	TrH2	TrH2.purple
TrH2_TrispH2_004872	TrH2_TrispH2_004872-RA	OG_1749	TrH2	TrH2.purple
TrH2_TrispH2_007868	TrH2_TrispH2_007868-RA	OG_6373	TrH2	TrH2.purple
TrH2_TrispH2_005381	TrH2_TrispH2_005381-RA	OG_253	TrH2	TrH2.purple
TrH2_TrispH2_005805	TrH2_TrispH2_005805-RA	OG_8725	TrH2	TrH2.purple
TrH2_TrispH2_006867	TrH2_TrispH2_006867-RA	OG_3422	TrH2	TrH2.purple
TrH2_TrispH2_003198	TrH2_TrispH2_003198-RA	OG_1007	TrH2	TrH2.purple
TrH2_TrispH2_000581	TrH2_TrispH2_000581-RA	OG_8448	TrH2	TrH2.purple
TrH2_TrispH2_002141	TrH2_TrispH2_002141-RA	OG_9188	TrH2	TrH2.purple
TrH2_TrispH2_008263	TrH2_TrispH2_008263-RA	OG_5282	TrH2	TrH2.purple
TrH2_TrispH2_009291	TrH2_TrispH2_009291-RA	OG_384	TrH2	TrH2.purple
TrH2_TrispH2_003202	TrH2_TrispH2_003202-RA	OG_10484	TrH2	TrH2.purple
TrH2_TrispH2_003838	TrH2_TrispH2_003838-RA	OG_8431	TrH2	TrH2.purple
TrH2_TrispH2_005509	TrH2_TrispH2_005509-RA	OG_2696	TrH2	TrH2.purple
TrH2_TrispH2_002027	TrH2_TrispH2_002027-RA	OG_213	TrH2	TrH2.purple
TrH2_TrispH2_005429	TrH2_TrispH2_005429-RA	OG_10693	TrH2	TrH2.purple
TrH2_TrispH2_009480	TrH2_TrispH2_009480-RA	OG_10176	TrH2	TrH2.purple
TrH2_TrispH2_011093	TrH2_TrispH2_011093-RA	OG_2261	TrH2	TrH2.purple
TrH2_TrispH2_000627	TrH2_TrispH2_000627-RA	OG_21	TrH2	TrH2.purple
TrH2_TrispH2_007198	TrH2_TrispH2_007198-RA	OG_1678	TrH2	TrH2.purple
TrH2_TrispH2_006159	TrH2_TrispH2_006159-RA	OG_6682	TrH2	TrH2.purple
TrH2_TrispH2_000444	TrH2_TrispH2_000444-RA	OG_8181	TrH2	TrH2.purple
TrH2_TrispH2_002316	TrH2_TrispH2_002316-RA	OG_8539	TrH2	TrH2.purple
TrH2_TrispH2_003799	TrH2_TrispH2_003799-RA	OG_7872	TrH2	TrH2.purple
TrH2_TrispH2_006435	TrH2_TrispH2_006435-RA	OG_1462	TrH2	TrH2.purple
TrH2_TrispH2_007407	TrH2_TrispH2_007407-RA	OG_6206	TrH2	TrH2.purple
TrH2_TrispH2_008584	TrH2_TrispH2_008584-RA	OG_6416	TrH2	TrH2.skyblue3
TrH2_TrispH2_009420	TrH2_TrispH2_009420-RA	OG_7075	TrH2	TrH2.skyblue3
TrH2_TrispH2_001506	TrH2_TrispH2_001506-RA	OG_9878	TrH2	TrH2.skyblue3
TrH2_TrispH2_007104	TrH2_TrispH2_007104-RA	OG_4273	TrH2	TrH2.skyblue3
TrH2_TrispH2_008839	TrH2_TrispH2_008839-RA	OG_2532	TrH2	TrH2.skyblue3
TrH2_TrispH2_007940	TrH2_TrispH2_007940-RA	OG_9123	TrH2	TrH2.skyblue3
TrH2_TrispH2_006305	TrH2_TrispH2_006305-RA	OG_10726	TrH2	TrH2.skyblue3
TrH2_TrispH2_006631	TrH2_TrispH2_006631-RA	OG_6728	TrH2	TrH2.skyblue3
TrH2_TrispH2_010720	TrH2_TrispH2_010720-RA	OG_8512	TrH2	TrH2.skyblue3
TrH2_TrispH2_008003	TrH2_TrispH2_008003-RA	OG_9398	TrH2	TrH2.skyblue3
TrH2_TrispH2_007354	TrH2_TrispH2_007354-RA	OG_2418	TrH2	TrH2.skyblue3
TrH2_TrispH2_002159	TrH2_TrispH2_002159-RA	OG_7256	TrH2	TrH2.skyblue3
TrH2_TrispH2_003093	TrH2_TrispH2_003093-RA	OG_8859	TrH2	TrH2.skyblue3
TrH2_TrispH2_006863	TrH2_TrispH2_006863-RA	OG_6899	TrH2	TrH2.skyblue3
TrH2_TrispH2_003233	TrH2_TrispH2_003233-RA	OG_8941	TrH2	TrH2.skyblue3
TrH2_TrispH2_001456	TrH2_TrispH2_001456-RA	OG_5051	TrH2	TrH2.skyblue3
TrH2_TrispH2_008086	TrH2_TrispH2_008086-RA	OG_1900	TrH2	TrH2.skyblue3
TrH2_TrispH2_005140	TrH2_TrispH2_005140-RA	OG_589	TrH2	TrH2.skyblue3
TrH2_TrispH2_003262	TrH2_TrispH2_003262-RA	OG_9079	TrH2	TrH2.skyblue3
TrH2_TrispH2_000453	TrH2_TrispH2_000453-RA	OG_2563	TrH2	TrH2.skyblue3
TrH2_TrispH2_004016	TrH2_TrispH2_004016-RA	OG_8585	TrH2	TrH2.skyblue3
TrH2_TrispH2_004913	TrH2_TrispH2_004913-RA	OG_7396	TrH2	TrH2.skyblue3
TrH2_TrispH2_009581	TrH2_TrispH2_009581-RA	OG_4526	TrH2	TrH2.skyblue3
TrH2_TrispH2_000765	TrH2_TrispH2_000765-RA	OG_8227	TrH2	TrH2.skyblue3
TrH2_TrispH2_007621	TrH2_TrispH2_007621-RA	OG_6247	TrH2	TrH2.skyblue3
TrH2_TrispH2_004042	TrH2_TrispH2_004042-RA	OG_1088	TrH2	TrH2.skyblue3
TrH2_TrispH2_003966	TrH2_TrispH2_003966-RA	OG_2778	TrH2	TrH2.skyblue3
TrH2_TrispH2_005938	TrH2_TrispH2_005938-RA	OG_734	TrH2	TrH2.skyblue3
TrH2_TrispH2_006269	TrH2_TrispH2_006269-RA	OG_1334	TrH2	TrH2.skyblue3
TrH2_TrispH2_005937	TrH2_TrispH2_005937-RA	OG_735	TrH2	TrH2.skyblue3
TrH2_TrispH2_007643	TrH2_TrispH2_007643-RA	OG_914	TrH2	TrH2.skyblue3
TrH2_TrispH2_008805	TrH2_TrispH2_008805-RA	OG_10045	TrH2	TrH2.skyblue3
TrH2_TrispH2_001598	TrH2_TrispH2_001598-RA	OG_7472	TrH2	TrH2.skyblue3
TrH2_TrispH2_004126	TrH2_TrispH2_004126-RA	OG_3426	TrH2	TrH2.skyblue3
TrH2_TrispH2_004029	TrH2_TrispH2_004029-RA	OG_1096	TrH2	TrH2.skyblue3
TrH2_TrispH2_007148	TrH2_TrispH2_007148-RA	OG_5695	TrH2	TrH2.skyblue3
TrH2_TrispH2_009950	TrH2_TrispH2_009950-RA	OG_1330	TrH2	TrH2.skyblue3
TrH2_TrispH2_005250	TrH2_TrispH2_005250-RA	OG_9472	TrH2	TrH2.skyblue3
TrH2_TrispH2_007770	TrH2_TrispH2_007770-RA	OG_191	TrH2	TrH2.skyblue3
TrH2_TrispH2_002498	TrH2_TrispH2_002498-RA	OG_9060	TrH2	TrH2.skyblue3
TrH2_TrispH2_000961	TrH2_TrispH2_000961-RA	OG_8279	TrH2	TrH2.skyblue3
TrH2_TrispH2_004374	TrH2_TrispH2_004374-RA	OG_2187	TrH2	TrH2.skyblue3
TrH2_TrispH2_006616	TrH2_TrispH2_006616-RA	OG_3918	TrH2	TrH2.skyblue3
