gene	transcript	orthogroup	species	gene_module
TrH2_TrispH2_000783	TrH2_TrispH2_000783-RA	OG_5904	TrH2	TrH2.yellow
TrH2_TrispH2_009017	TrH2_TrispH2_009017-RA	OG_8179	TrH2	TrH2.yellow
TrH2_TrispH2_009934	TrH2_TrispH2_009934-RA	OG_4907	TrH2	TrH2.yellow
TrH2_TrispH2_010880	TrH2_TrispH2_010880-RA	OG_6041	TrH2	TrH2.yellow
TrH2_TrispH2_000557	TrH2_TrispH2_000557-RA	OG_8686	TrH2	TrH2.yellow
TrH2_TrispH2_006000	TrH2_TrispH2_006000-RA	OG_391	TrH2	TrH2.yellow
TrH2_TrispH2_001397	TrH2_TrispH2_001397-RA	OG_10325	TrH2	TrH2.yellow
TrH2_TrispH2_006671	TrH2_TrispH2_006671-RA	OG_244	TrH2	TrH2.yellow
TrH2_TrispH2_002559	TrH2_TrispH2_002559-RA	OG_158	TrH2	TrH2.yellow
TrH2_TrispH2_006131	TrH2_TrispH2_006131-RA	OG_1770	TrH2	TrH2.yellow
TrH2_TrispH2_007020	TrH2_TrispH2_007020-RA	OG_3497	TrH2	TrH2.yellow
TrH2_TrispH2_006773	TrH2_TrispH2_006773-RA	OG_1589	TrH2	TrH2.yellow
TrH2_TrispH2_008193	TrH2_TrispH2_008193-RA	OG_1198	TrH2	TrH2.yellow
TrH2_TrispH2_007578	TrH2_TrispH2_007578-RA	OG_4076	TrH2	TrH2.yellow
TrH2_TrispH2_002940	TrH2_TrispH2_002940-RA	OG_9429	TrH2	TrH2.yellow
TrH2_TrispH2_011483	TrH2_TrispH2_011483-RA	OG_4167	TrH2	TrH2.yellow
TrH2_TrispH2_004563	TrH2_TrispH2_004563-RA	OG_1911	TrH2	TrH2.yellow
TrH2_TrispH2_001683	TrH2_TrispH2_001683-RA	OG_10344	TrH2	TrH2.yellow
TrH2_TrispH2_003291	TrH2_TrispH2_003291-RA	OG_1297	TrH2	TrH2.yellow
TrH2_TrispH2_005397	TrH2_TrispH2_005397-RA	OG_9933	TrH2	TrH2.yellow
TrH2_TrispH2_010145	TrH2_TrispH2_010145-RA	OG_8257	TrH2	TrH2.yellow
TrH2_TrispH2_002951	TrH2_TrispH2_002951-RA	OG_2057	TrH2	TrH2.yellow
TrH2_TrispH2_005043	TrH2_TrispH2_005043-RA	OG_4029	TrH2	TrH2.yellow
TrH2_TrispH2_005203	TrH2_TrispH2_005203-RA	OG_7446	TrH2	TrH2.yellow
TrH2_TrispH2_004069	TrH2_TrispH2_004069-RA	OG_1079	TrH2	TrH2.yellow
TrH2_TrispH2_005832	TrH2_TrispH2_005832-RA	OG_3439	TrH2	TrH2.yellow
TrH2_TrispH2_006711	TrH2_TrispH2_006711-RA	OG_2684	TrH2	TrH2.yellow
TrH2_TrispH2_006314	TrH2_TrispH2_006314-RA	OG_8189	TrH2	TrH2.yellow
TrH2_TrispH2_001691	TrH2_TrispH2_001691-RA	OG_1867	TrH2	TrH2.yellow
TrH2_TrispH2_003832	TrH2_TrispH2_003832-RA	OG_663	TrH2	TrH2.yellow
TrH2_TrispH2_005837	TrH2_TrispH2_005837-RA	OG_7944	TrH2	TrH2.yellow
TrH2_TrispH2_003123	TrH2_TrispH2_003123-RA	OG_5699	TrH2	TrH2.yellow
TrH2_TrispH2_007372	TrH2_TrispH2_007372-RA	OG_9598	TrH2	TrH2.yellow
TrH2_TrispH2_005867	TrH2_TrispH2_005867-RA	OG_2095	TrH2	TrH2.yellow
TrH2_TrispH2_002737	TrH2_TrispH2_002737-RA	OG_141	TrH2	TrH2.yellow
TrH2_TrispH2_001699	TrH2_TrispH2_001699-RA	OG_1861	TrH2	TrH2.yellow
TrH2_TrispH2_005021	TrH2_TrispH2_005021-RA	OG_6952	TrH2	TrH2.yellow
TrH2_TrispH2_001142	TrH2_TrispH2_001142-RA	OG_7522	TrH2	TrH2.yellow
TrH2_TrispH2_003253	TrH2_TrispH2_003253-RA	OG_9087	TrH2	TrH2.yellow
TrH2_TrispH2_009051	TrH2_TrispH2_009051-RA	OG_7913	TrH2	TrH2.yellow
TrH2_TrispH2_000599	TrH2_TrispH2_000599-RA	OG_8440	TrH2	TrH2.yellow
TrH2_TrispH2_007217	TrH2_TrispH2_007217-RA	OG_7154	TrH2	TrH2.yellow
TrH2_TrispH2_007718	TrH2_TrispH2_007718-RA	OG_4121	TrH2	TrH2.yellow
TrH2_TrispH2_002637	TrH2_TrispH2_002637-RA	OG_3531	TrH2	TrH2.yellow
TrH2_TrispH2_006946	TrH2_TrispH2_006946-RA	OG_2816	TrH2	TrH2.yellow
TrH2_TrispH2_000468	TrH2_TrispH2_000468-RA	OG_67	TrH2	TrH2.yellow
TrH2_TrispH2_010048	TrH2_TrispH2_010048-RA	OG_2540	TrH2	TrH2.yellow
TrH2_TrispH2_000967	TrH2_TrispH2_000967-RA	OG_871	TrH2	TrH2.yellow
TrH2_TrispH2_008987	TrH2_TrispH2_008987-RA	OG_1508	TrH2	TrH2.yellow
TrH2_TrispH2_003308	TrH2_TrispH2_003308-RA	OG_1304	TrH2	TrH2.yellow
TrH2_TrispH2_010765	TrH2_TrispH2_010765-RA	OG_6753	TrH2	TrH2.yellow
TrH2_TrispH2_005450	TrH2_TrispH2_005450-RA	OG_7060	TrH2	TrH2.yellow
TrH2_TrispH2_011504	TrH2_TrispH2_011504-RA	OG_2295	TrH2	TrH2.yellow
TrH2_TrispH2_006980	TrH2_TrispH2_006980-RA	OG_1523	TrH2	TrH2.yellow
TrH2_TrispH2_000120	TrH2_TrispH2_000120-RA	OG_9029	TrH2	TrH2.yellow
TrH2_TrispH2_011465	TrH2_TrispH2_011465-RA	OG_2403	TrH2	TrH2.yellow
TrH2_TrispH2_009230	TrH2_TrispH2_009230-RA	OG_7925	TrH2	TrH2.yellow
TrH2_TrispH2_006202	TrH2_TrispH2_006202-RA	OG_3102	TrH2	TrH2.yellow
TrH2_TrispH2_010403	TrH2_TrispH2_010403-RA	OG_10098	TrH2	TrH2.yellow
TrH2_TrispH2_011403	TrH2_TrispH2_011403-RA	OG_3477	TrH2	TrH2.yellow
TrH2_TrispH2_003016	TrH2_TrispH2_003016-RA	OG_6038	TrH2	TrH2.yellow
TrH2_TrispH2_003428	TrH2_TrispH2_003428-RA	OG_6091	TrH2	TrH2.yellow
TrH2_TrispH2_000547	TrH2_TrispH2_000547-RA	OG_44	TrH2	TrH2.yellow
TrH2_TrispH2_008381	TrH2_TrispH2_008381-RA	OG_522	TrH2	TrH2.yellow
TrH2_TrispH2_005325	TrH2_TrispH2_005325-RA	OG_5331	TrH2	TrH2.yellow
TrH2_TrispH2_007361	TrH2_TrispH2_007361-RA	OG_7859	TrH2	TrH2.yellow
TrH2_TrispH2_001788	TrH2_TrispH2_001788-RA	OG_6288	TrH2	TrH2.yellow
TrH2_TrispH2_004812	TrH2_TrispH2_004812-RA	OG_3176	TrH2	TrH2.yellow
TrH2_TrispH2_000649	TrH2_TrispH2_000649-RA	OG_5599	TrH2	TrH2.yellow
TrH2_TrispH2_002447	TrH2_TrispH2_002447-RA	OG_9014	TrH2	TrH2.yellow
TrH2_TrispH2_007298	TrH2_TrispH2_007298-RA	OG_7783	TrH2	TrH2.yellow
TrH2_TrispH2_001137	TrH2_TrispH2_001137-RA	OG_1190	TrH2	TrH2.yellow
TrH2_TrispH2_004917	TrH2_TrispH2_004917-RA	OG_7393	TrH2	TrH2.yellow
TrH2_TrispH2_003124	TrH2_TrispH2_003124-RA	OG_5700	TrH2	TrH2.yellow
TrH2_TrispH2_000213	TrH2_TrispH2_000213-RA	OG_1250	TrH2	TrH2.yellow
TrH2_TrispH2_009158	TrH2_TrispH2_009158-RA	OG_8801	TrH2	TrH2.yellow
TrH2_TrispH2_002401	TrH2_TrispH2_002401-RA	OG_5902	TrH2	TrH2.yellow
TrH2_TrispH2_005266	TrH2_TrispH2_005266-RA	OG_5653	TrH2	TrH2.yellow
TrH2_TrispH2_002680	TrH2_TrispH2_002680-RA	OG_439	TrH2	TrH2.yellow
TrH2_TrispH2_002015	TrH2_TrispH2_002015-RA	OG_3290	TrH2	TrH2.yellow
TrH2_TrispH2_000787	TrH2_TrispH2_000787-RA	OG_1757	TrH2	TrH2.yellow
TrH2_TrispH2_005191	TrH2_TrispH2_005191-RA	OG_3193	TrH2	TrH2.yellow
TrH2_TrispH2_004008	TrH2_TrispH2_004008-RA	OG_3676	TrH2	TrH2.yellow
TrH2_TrispH2_004012	TrH2_TrispH2_004012-RA	OG_8104	TrH2	TrH2.yellow
TrH2_TrispH2_007498	TrH2_TrispH2_007498-RA	OG_1963	TrH2	TrH2.yellow
TrH2_TrispH2_003545	TrH2_TrispH2_003545-RA	OG_5126	TrH2	TrH2.yellow
TrH2_TrispH2_003501	TrH2_TrispH2_003501-RA	OG_1031	TrH2	TrH2.yellow
TrH2_TrispH2_004902	TrH2_TrispH2_004902-RA	OG_10659	TrH2	TrH2.yellow
TrH2_TrispH2_004439	TrH2_TrispH2_004439-RA	OG_7889	TrH2	TrH2.yellow
TrH2_TrispH2_000597	TrH2_TrispH2_000597-RA	OG_28	TrH2	TrH2.yellow
TrH2_TrispH2_005364	TrH2_TrispH2_005364-RA	OG_5643	TrH2	TrH2.yellow
TrH2_TrispH2_009314	TrH2_TrispH2_009314-RA	OG_9631	TrH2	TrH2.yellow
TrH2_TrispH2_001752	TrH2_TrispH2_001752-RA	OG_5819	TrH2	TrH2.yellow
TrH2_TrispH2_006275	TrH2_TrispH2_006275-RA	OG_1404	TrH2	TrH2.yellow
TrH2_TrispH2_010797	TrH2_TrispH2_010797-RA	OG_8712	TrH2	TrH2.yellow
TrH2_TrispH2_001821	TrH2_TrispH2_001821-RA	OG_7582	TrH2	TrH2.yellow
TrH2_TrispH2_008103	TrH2_TrispH2_008103-RA	OG_10378	TrH2	TrH2.yellow
TrH2_TrispH2_000290	TrH2_TrispH2_000290-RA	OG_3963	TrH2	TrH2.yellow
TrH2_TrispH2_007889	TrH2_TrispH2_007889-RA	OG_2365	TrH2	TrH2.yellow
TrH2_TrispH2_006536	TrH2_TrispH2_006536-RA	OG_9250	TrH2	TrH2.yellow
TrH2_TrispH2_008541	TrH2_TrispH2_008541-RA	OG_10274	TrH2	TrH2.yellow
TrH2_TrispH2_001008	TrH2_TrispH2_001008-RA	OG_5397	TrH2	TrH2.yellow
TrH2_TrispH2_011123	TrH2_TrispH2_011123-RA	OG_9118	TrH2	TrH2.yellow
TrH2_TrispH2_006162	TrH2_TrispH2_006162-RA	OG_3151	TrH2	TrH2.yellow
TrH2_TrispH2_008450	TrH2_TrispH2_008450-RA	OG_481	TrH2	TrH2.yellow
TrH2_TrispH2_008918	TrH2_TrispH2_008918-RA	OG_9104	TrH2	TrH2.yellow
TrH2_TrispH2_007803	TrH2_TrispH2_007803-RA	OG_1880	TrH2	TrH2.yellow
TrH2_TrispH2_007846	TrH2_TrispH2_007846-RA	OG_1346	TrH2	TrH2.yellow
TrH2_TrispH2_003399	TrH2_TrispH2_003399-RA	OG_2122	TrH2	TrH2.yellow
TrH2_TrispH2_008246	TrH2_TrispH2_008246-RA	OG_4802	TrH2	TrH2.yellow
TrH2_TrispH2_001091	TrH2_TrispH2_001091-RA	OG_1172	TrH2	TrH2.yellow
TrH2_TrispH2_000664	TrH2_TrispH2_000664-RA	OG_12	TrH2	TrH2.yellow
TrH2_TrispH2_006099	TrH2_TrispH2_006099-RA	OG_2850	TrH2	TrH2.yellow
TrH2_TrispH2_002913	TrH2_TrispH2_002913-RA	OG_9795	TrH2	TrH2.yellow
TrH2_TrispH2_010250	TrH2_TrispH2_010250-RA	OG_4122	TrH2	TrH2.yellow
TrH2_TrispH2_005869	TrH2_TrispH2_005869-RA	OG_2094	TrH2	TrH2.yellow
TrH2_TrispH2_000430	TrH2_TrispH2_000430-RA	OG_5736	TrH2	TrH2.yellow
TrH2_TrispH2_011108	TrH2_TrispH2_011108-RA	OG_890	TrH2	TrH2.yellow
TrH2_TrispH2_001641	TrH2_TrispH2_001641-RA	OG_272	TrH2	TrH2.yellow
TrH2_TrispH2_004123	TrH2_TrispH2_004123-RA	OG_10817	TrH2	TrH2.yellow
TrH2_TrispH2_009981	TrH2_TrispH2_009981-RA	OG_3260	TrH2	TrH2.yellow
TrH2_TrispH2_005834	TrH2_TrispH2_005834-RA	OG_4906	TrH2	TrH2.yellow
TrH2_TrispH2_006212	TrH2_TrispH2_006212-RA	OG_3391	TrH2	TrH2.yellow
TrH2_TrispH2_008937	TrH2_TrispH2_008937-RA	OG_4923	TrH2	TrH2.yellow
TrH2_TrispH2_002748	TrH2_TrispH2_002748-RA	OG_1438	TrH2	TrH2.yellow
TrH2_TrispH2_004889	TrH2_TrispH2_004889-RA	OG_3801	TrH2	TrH2.yellow
TrH2_TrispH2_004136	TrH2_TrispH2_004136-RA	OG_3681	TrH2	TrH2.yellow
TrH2_TrispH2_007875	TrH2_TrispH2_007875-RA	OG_885	TrH2	TrH2.yellow
TrH2_TrispH2_006506	TrH2_TrispH2_006506-RA	OG_83	TrH2	TrH2.yellow
TrH2_TrispH2_001175	TrH2_TrispH2_001175-RA	OG_3766	TrH2	TrH2.yellow
TrH2_TrispH2_007145	TrH2_TrispH2_007145-RA	OG_2714	TrH2	TrH2.yellow
TrH2_TrispH2_001393	TrH2_TrispH2_001393-RA	OG_2667	TrH2	TrH2.yellow
TrH2_TrispH2_006149	TrH2_TrispH2_006149-RA	OG_9459	TrH2	TrH2.yellow
TrH2_TrispH2_001029	TrH2_TrispH2_001029-RA	OG_795	TrH2	TrH2.yellow
TrH2_TrispH2_004476	TrH2_TrispH2_004476-RA	OG_6164	TrH2	TrH2.yellow
TrH2_TrispH2_004306	TrH2_TrispH2_004306-RA	OG_4688	TrH2	TrH2.yellow
TrH2_TrispH2_001628	TrH2_TrispH2_001628-RA	OG_7456	TrH2	TrH2.yellow
TrH2_TrispH2_010461	TrH2_TrispH2_010461-RA	OG_2146	TrH2	TrH2.yellow
TrH2_TrispH2_008094	TrH2_TrispH2_008094-RA	OG_3927	TrH2	TrH2.yellow
TrH2_TrispH2_003638	TrH2_TrispH2_003638-RA	OG_5301	TrH2	TrH2.yellow
TrH2_TrispH2_000789	TrH2_TrispH2_000789-RA	OG_3992	TrH2	TrH2.yellow
TrH2_TrispH2_010942	TrH2_TrispH2_010942-RA	OG_2642	TrH2	TrH2.yellow
TrH2_TrispH2_000509	TrH2_TrispH2_000509-RA	OG_5497	TrH2	TrH2.yellow
TrH2_TrispH2_002147	TrH2_TrispH2_002147-RA	OG_7249	TrH2	TrH2.yellow
TrH2_TrispH2_004704	TrH2_TrispH2_004704-RA	OG_9969	TrH2	TrH2.yellow
TrH2_TrispH2_003024	TrH2_TrispH2_003024-RA	OG_3668	TrH2	TrH2.yellow
TrH2_TrispH2_007295	TrH2_TrispH2_007295-RA	OG_7782	TrH2	TrH2.yellow
TrH2_TrispH2_003522	TrH2_TrispH2_003522-RA	OG_2741	TrH2	TrH2.yellow
TrH2_TrispH2_002609	TrH2_TrispH2_002609-RA	OG_1497	TrH2	TrH2.yellow
