gene	transcript	orthogroup	species	gene_module
Hhon_g11799.t1	Hhon_g11799.t1	OG_4335	Hhon	Hhon.steelblue
Hhon_g01582.t1	Hhon_g01582.t1	OG_7743	Hhon	Hhon.steelblue
Hhon_g05184.t1	Hhon_g05184.t1	OG_10253	Hhon	Hhon.steelblue
Hhon_g09293.t1	Hhon_g09293.t1	OG_5279	Hhon	Hhon.steelblue
Hhon_g05296.t1	Hhon_g05296.t1	OG_8960	Hhon	Hhon.steelblue
Hhon_g10443.t1	Hhon_g10443.t1	OG_9537	Hhon	Hhon.steelblue
Hhon_g01562.t1	Hhon_g01562.t1	OG_7751	Hhon	Hhon.steelblue
Hhon_g01175.t1	Hhon_g01175.t1	OG_319	Hhon	Hhon.steelblue
Hhon_g01936.t1	Hhon_g01936.t1	OG_10393	Hhon	Hhon.steelblue
Hhon_g07568.t1	Hhon_g07568.t1	OG_6348	Hhon	Hhon.steelblue
Hhon_g04570.t1	Hhon_g04570.t1	OG_9364	Hhon	Hhon.steelblue
Hhon_g04185.t1	Hhon_g04185.t1	OG_4855	Hhon	Hhon.steelblue
Hhon_g05380.t1	Hhon_g05380.t1	OG_7573	Hhon	Hhon.steelblue
Hhon_g08059.t1	Hhon_g08059.t1	OG_7966	Hhon	Hhon.steelblue
Hhon_g11435.t1	Hhon_g11435.t1	OG_8289	Hhon	Hhon.steelblue
Hhon_g02079.t1	Hhon_g02079.t1	OG_5228	Hhon	Hhon.steelblue
HoiH23_PlH23_003636	HoiH23_PlH23_003636-RA	OG_5205	HoiH23	HoiH23.mediumpurple3
HoiH23_PlH23_011517	HoiH23_PlH23_011517-RA	OG_4213	HoiH23	HoiH23.mediumpurple3
HoiH23_PlH23_006843	HoiH23_PlH23_006843-RA	OG_8624	HoiH23	HoiH23.mediumpurple3
HoiH23_PlH23_011348	HoiH23_PlH23_011348-RA	OG_6407	HoiH23	HoiH23.mediumpurple3
HoiH23_PlH23_003664	HoiH23_PlH23_003664-RA	OG_6709	HoiH23	HoiH23.mediumpurple3
HoiH23_PlH23_010401	HoiH23_PlH23_010401-RA	OG_7054	HoiH23	HoiH23.mediumpurple3
HoiH23_PlH23_011659	HoiH23_PlH23_011659-RA	OG_6757	HoiH23	HoiH23.mediumpurple3
HoiH23_PlH23_002844	HoiH23_PlH23_002844-RA	OG_8459	HoiH23	HoiH23.mediumpurple3
HoiH23_PlH23_007148	HoiH23_PlH23_007148-RA	OG_8095	HoiH23	HoiH23.mediumpurple3
HoiH23_PlH23_005448	HoiH23_PlH23_005448-RA	OG_3040	HoiH23	HoiH23.mediumpurple3
HoiH23_PlH23_010081	HoiH23_PlH23_010081-RA	OG_10312	HoiH23	HoiH23.mediumpurple3
HoiH23_PlH23_005347	HoiH23_PlH23_005347-RA	OG_3980	HoiH23	HoiH23.mediumpurple3
HoiH23_PlH23_006966	HoiH23_PlH23_006966-RA	OG_7054	HoiH23	HoiH23.mediumpurple3
HoiH23_PlH23_002511	HoiH23_PlH23_002511-RA	OG_437	HoiH23	HoiH23.mediumpurple3
HoiH23_PlH23_001356	HoiH23_PlH23_001356-RA	OG_1429	HoiH23	HoiH23.mediumpurple3
HoiH23_PlH23_011479	HoiH23_PlH23_011479-RA	OG_4548	HoiH23	HoiH23.mediumpurple3
HoiH23_PlH23_011665	HoiH23_PlH23_011665-RA	OG_1484	HoiH23	HoiH23.mediumpurple3
HoiH23_PlH23_008129	HoiH23_PlH23_008129-RA	OG_8248	HoiH23	HoiH23.mediumpurple3
HoiH23_PlH23_005707	HoiH23_PlH23_005707-RA	OG_6574	HoiH23	HoiH23.mediumpurple3
HoiH23_PlH23_010494	HoiH23_PlH23_010494-RA	OG_4335	HoiH23	HoiH23.mediumpurple3
HoiH23_PlH23_002512	HoiH23_PlH23_002512-RA	OG_7743	HoiH23	HoiH23.mediumpurple3
HoiH23_PlH23_009616	HoiH23_PlH23_009616-RA	OG_9647	HoiH23	HoiH23.mediumpurple3
HoiH23_PlH23_007026	HoiH23_PlH23_007026-RA	OG_9972	HoiH23	HoiH23.mediumpurple3
HoiH23_PlH23_000771	HoiH23_PlH23_000771-RA	OG_1238	HoiH23	HoiH23.mediumpurple3
HoiH23_PlH23_009723	HoiH23_PlH23_009723-RA	OG_3974	HoiH23	HoiH23.mediumpurple3
HoiH23_PlH23_001092	HoiH23_PlH23_001092-RA	OG_2870	HoiH23	HoiH23.mediumpurple3
HoiH23_PlH23_002794	HoiH23_PlH23_002794-RA	OG_7475	HoiH23	HoiH23.mediumpurple3
HoiH23_PlH23_004496	HoiH23_PlH23_004496-RA	OG_9549	HoiH23	HoiH23.mediumpurple3
HoiH23_PlH23_000719	HoiH23_PlH23_000719-RA	OG_8960	HoiH23	HoiH23.mediumpurple3
HoiH23_PlH23_009574	HoiH23_PlH23_009574-RA	OG_8060	HoiH23	HoiH23.mediumpurple3
HoiH23_PlH23_009411	HoiH23_PlH23_009411-RA	OG_6835	HoiH23	HoiH23.mediumpurple3
HoiH23_PlH23_008589	HoiH23_PlH23_008589-RA	OG_4824	HoiH23	HoiH23.mediumpurple3
HoiH23_PlH23_009282	HoiH23_PlH23_009282-RA	OG_4305	HoiH23	HoiH23.mediumpurple3
HoiH23_PlH23_007745	HoiH23_PlH23_007745-RA	OG_7819	HoiH23	HoiH23.mediumpurple3
HoiH23_PlH23_002513	HoiH23_PlH23_002513-RA	OG_436	HoiH23	HoiH23.mediumpurple3
HoiH23_PlH23_006285	HoiH23_PlH23_006285-RA	OG_4762	HoiH23	HoiH23.mediumpurple3
HoiH23_PlH23_003409	HoiH23_PlH23_003409-RA	OG_9368	HoiH23	HoiH23.mediumpurple3
HoiH23_PlH23_006292	HoiH23_PlH23_006292-RA	OG_4771	HoiH23	HoiH23.mediumpurple3
HoiH23_PlH23_001592	HoiH23_PlH23_001592-RA	OG_6820	HoiH23	HoiH23.mediumpurple3
HoiH23_PlH23_009980	HoiH23_PlH23_009980-RA	OG_4226	HoiH23	HoiH23.mediumpurple3
HoiH23_PlH23_009099	HoiH23_PlH23_009099-RA	OG_6348	HoiH23	HoiH23.mediumpurple3
