gene	transcript	orthogroup	species	gene_module
HoiH23_PlH23_009757	HoiH23_PlH23_009757-RA	OG_9035	HoiH23	HoiH23.bisque4
HoiH23_PlH23_008112	HoiH23_PlH23_008112-RA	OG_7693	HoiH23	HoiH23.bisque4
HoiH23_PlH23_009458	HoiH23_PlH23_009458-RA	OG_6278	HoiH23	HoiH23.bisque4
HoiH23_PlH23_003314	HoiH23_PlH23_003314-RA	OG_698	HoiH23	HoiH23.bisque4
HoiH23_PlH23_003470	HoiH23_PlH23_003470-RA	OG_4434	HoiH23	HoiH23.bisque4
HoiH23_PlH23_000288	HoiH23_PlH23_000288-RA	OG_7564	HoiH23	HoiH23.bisque4
HoiH23_PlH23_008215	HoiH23_PlH23_008215-RA	OG_6611	HoiH23	HoiH23.bisque4
HoiH23_PlH23_000062	HoiH23_PlH23_000062-RA	OG_1030	HoiH23	HoiH23.bisque4
HoiH23_PlH23_010981	HoiH23_PlH23_010981-RA	OG_2728	HoiH23	HoiH23.bisque4
HoiH23_PlH23_006916	HoiH23_PlH23_006916-RA	OG_4242	HoiH23	HoiH23.bisque4
HoiH23_PlH23_001672	HoiH23_PlH23_001672-RA	OG_5648	HoiH23	HoiH23.bisque4
HoiH23_PlH23_009413	HoiH23_PlH23_009413-RA	OG_3824	HoiH23	HoiH23.bisque4
HoiH23_PlH23_005429	HoiH23_PlH23_005429-RA	OG_9987	HoiH23	HoiH23.bisque4
HoiH23_PlH23_010729	HoiH23_PlH23_010729-RA	OG_814	HoiH23	HoiH23.bisque4
HoiH23_PlH23_002455	HoiH23_PlH23_002455-RA	OG_5478	HoiH23	HoiH23.bisque4
HoiH23_PlH23_002827	HoiH23_PlH23_002827-RA	OG_8447	HoiH23	HoiH23.bisque4
HoiH23_PlH23_004214	HoiH23_PlH23_004214-RA	OG_2651	HoiH23	HoiH23.bisque4
HoiH23_PlH23_006406	HoiH23_PlH23_006406-RA	OG_3794	HoiH23	HoiH23.bisque4
HoiH23_PlH23_011031	HoiH23_PlH23_011031-RA	OG_7390	HoiH23	HoiH23.bisque4
HoiH23_PlH23_006061	HoiH23_PlH23_006061-RA	OG_5223	HoiH23	HoiH23.bisque4
HoiH23_PlH23_005722	HoiH23_PlH23_005722-RA	OG_3812	HoiH23	HoiH23.bisque4
HoiH23_PlH23_002847	HoiH23_PlH23_002847-RA	OG_8461	HoiH23	HoiH23.bisque4
HoiH23_PlH23_006991	HoiH23_PlH23_006991-RA	OG_5067	HoiH23	HoiH23.bisque4
HoiH23_PlH23_000295	HoiH23_PlH23_000295-RA	OG_3569	HoiH23	HoiH23.bisque4
HoiH23_PlH23_003823	HoiH23_PlH23_003823-RA	OG_3937	HoiH23	HoiH23.bisque4
HoiH23_PlH23_000982	HoiH23_PlH23_000982-RA	OG_7598	HoiH23	HoiH23.bisque4
HoiH23_PlH23_000562	HoiH23_PlH23_000562-RA	OG_10153	HoiH23	HoiH23.bisque4
HoiH23_PlH23_007667	HoiH23_PlH23_007667-RA	OG_7938	HoiH23	HoiH23.bisque4
HoiH23_PlH23_003113	HoiH23_PlH23_003113-RA	OG_4694	HoiH23	HoiH23.bisque4
HoiH23_PlH23_007881	HoiH23_PlH23_007881-RA	OG_8178	HoiH23	HoiH23.bisque4
HoiH23_PlH23_009880	HoiH23_PlH23_009880-RA	OG_174	HoiH23	HoiH23.bisque4
HoiH23_PlH23_007525	HoiH23_PlH23_007525-RA	OG_5453	HoiH23	HoiH23.bisque4
HoiH23_PlH23_000612	HoiH23_PlH23_000612-RA	OG_6900	HoiH23	HoiH23.bisque4
HoiH23_PlH23_002593	HoiH23_PlH23_002593-RA	OG_565	HoiH23	HoiH23.bisque4
HoiH23_PlH23_005881	HoiH23_PlH23_005881-RA	OG_225	HoiH23	HoiH23.bisque4
HoiH23_PlH23_009291	HoiH23_PlH23_009291-RA	OG_4176	HoiH23	HoiH23.bisque4
HoiH23_PlH23_004803	HoiH23_PlH23_004803-RA	OG_6431	HoiH23	HoiH23.bisque4
HoiH23_PlH23_011402	HoiH23_PlH23_011402-RA	OG_1527	HoiH23	HoiH23.bisque4
HoiH23_PlH23_007795	HoiH23_PlH23_007795-RA	OG_8127	HoiH23	HoiH23.bisque4
HoiH23_PlH23_001809	HoiH23_PlH23_001809-RA	OG_5597	HoiH23	HoiH23.bisque4
HoiH23_PlH23_008268	HoiH23_PlH23_008268-RA	OG_8495	HoiH23	HoiH23.bisque4
HoiH23_PlH23_009233	HoiH23_PlH23_009233-RA	OG_9500	HoiH23	HoiH23.bisque4
HoiH23_PlH23_000819	HoiH23_PlH23_000819-RA	OG_3012	HoiH23	HoiH23.bisque4
HoiH23_PlH23_011578	HoiH23_PlH23_011578-RA	OG_8258	HoiH23	HoiH23.bisque4
HoiH23_PlH23_005184	HoiH23_PlH23_005184-RA	OG_10861	HoiH23	HoiH23.bisque4
HoiH23_PlH23_007096	HoiH23_PlH23_007096-RA	OG_4663	HoiH23	HoiH23.bisque4
HoiH23_PlH23_008562	HoiH23_PlH23_008562-RA	OG_3398	HoiH23	HoiH23.bisque4
HoiH23_PlH23_008012	HoiH23_PlH23_008012-RA	OG_6339	HoiH23	HoiH23.bisque4
HoiH23_PlH23_000069	HoiH23_PlH23_000069-RA	OG_3665	HoiH23	HoiH23.bisque4
HoiH23_PlH23_007065	HoiH23_PlH23_007065-RA	OG_4994	HoiH23	HoiH23.bisque4
HoiH23_PlH23_009412	HoiH23_PlH23_009412-RA	OG_6836	HoiH23	HoiH23.bisque4
HoiH23_PlH23_005273	HoiH23_PlH23_005273-RA	OG_5719	HoiH23	HoiH23.bisque4
HoiH23_PlH23_009395	HoiH23_PlH23_009395-RA	OG_6877	HoiH23	HoiH23.bisque4
HoiH23_PlH23_006448	HoiH23_PlH23_006448-RA	OG_5322	HoiH23	HoiH23.bisque4
HoiH23_PlH23_000013	HoiH23_PlH23_000013-RA	OG_6016	HoiH23	HoiH23.bisque4
HoiH23_PlH23_003444	HoiH23_PlH23_003444-RA	OG_3302	HoiH23	HoiH23.bisque4
HoiH23_PlH23_011427	HoiH23_PlH23_011427-RA	OG_7989	HoiH23	HoiH23.bisque4
HoiH23_PlH23_008826	HoiH23_PlH23_008826-RA	OG_4321	HoiH23	HoiH23.bisque4
HoiH23_PlH23_011016	HoiH23_PlH23_011016-RA	OG_9544	HoiH23	HoiH23.bisque4
HoiH23_PlH23_004033	HoiH23_PlH23_004033-RA	OG_7001	HoiH23	HoiH23.bisque4
HoiH23_PlH23_003737	HoiH23_PlH23_003737-RA	OG_112	HoiH23	HoiH23.bisque4
HoiH23_PlH23_008322	HoiH23_PlH23_008322-RA	OG_9264	HoiH23	HoiH23.bisque4
HoiH23_PlH23_010705	HoiH23_PlH23_010705-RA	OG_5978	HoiH23	HoiH23.bisque4
HoiH23_PlH23_001547	HoiH23_PlH23_001547-RA	OG_5250	HoiH23	HoiH23.bisque4
HoiH23_PlH23_006495	HoiH23_PlH23_006495-RA	OG_4818	HoiH23	HoiH23.bisque4
HoiH23_PlH23_010550	HoiH23_PlH23_010550-RA	OG_5909	HoiH23	HoiH23.bisque4
HoiH23_PlH23_004806	HoiH23_PlH23_004806-RA	OG_6433	HoiH23	HoiH23.bisque4
HoiH23_PlH23_003445	HoiH23_PlH23_003445-RA	OG_3302	HoiH23	HoiH23.bisque4
HoiH23_PlH23_003734	HoiH23_PlH23_003734-RA	OG_114	HoiH23	HoiH23.bisque4
HoiH23_PlH23_007442	HoiH23_PlH23_007442-RA	OG_4082	HoiH23	HoiH23.bisque4
HoiH23_PlH23_001407	HoiH23_PlH23_001407-RA	OG_10056	HoiH23	HoiH23.bisque4
HoiH23_PlH23_001393	HoiH23_PlH23_001393-RA	OG_2453	HoiH23	HoiH23.bisque4
HoiH23_PlH23_004582	HoiH23_PlH23_004582-RA	OG_1097	HoiH23	HoiH23.bisque4
HoiH23_PlH23_008508	HoiH23_PlH23_008508-RA	OG_9882	HoiH23	HoiH23.bisque4
HoiH23_PlH23_004368	HoiH23_PlH23_004368-RA	OG_9742	HoiH23	HoiH23.bisque4
HoiH23_PlH23_005528	HoiH23_PlH23_005528-RA	OG_10036	HoiH23	HoiH23.bisque4
HoiH23_PlH23_002595	HoiH23_PlH23_002595-RA	OG_563	HoiH23	HoiH23.bisque4
HoiH23_PlH23_004770	HoiH23_PlH23_004770-RA	OG_9526	HoiH23	HoiH23.bisque4
HoiH23_PlH23_005329	HoiH23_PlH23_005329-RA	OG_6966	HoiH23	HoiH23.bisque4
HoiH23_PlH23_004164	HoiH23_PlH23_004164-RA	OG_4405	HoiH23	HoiH23.bisque4
HoiH23_PlH23_010701	HoiH23_PlH23_010701-RA	OG_4220	HoiH23	HoiH23.bisque4
HoiH23_PlH23_000212	HoiH23_PlH23_000212-RA	OG_7518	HoiH23	HoiH23.bisque4
HoiH23_PlH23_001766	HoiH23_PlH23_001766-RA	OG_5839	HoiH23	HoiH23.bisque4
HoiH23_PlH23_009526	HoiH23_PlH23_009526-RA	OG_7773	HoiH23	HoiH23.bisque4
HoiH23_PlH23_000061	HoiH23_PlH23_000061-RA	OG_6042	HoiH23	HoiH23.bisque4
HoiH23_PlH23_003842	HoiH23_PlH23_003842-RA	OG_6185	HoiH23	HoiH23.bisque4
HoiH23_PlH23_001859	HoiH23_PlH23_001859-RA	OG_9675	HoiH23	HoiH23.bisque4
HoiH23_PlH23_000569	HoiH23_PlH23_000569-RA	OG_1650	HoiH23	HoiH23.bisque4
HoiH23_PlH23_000878	HoiH23_PlH23_000878-RA	OG_9306	HoiH23	HoiH23.bisque4
HoiH23_PlH23_008689	HoiH23_PlH23_008689-RA	OG_1776	HoiH23	HoiH23.bisque4
HoiH23_PlH23_005398	HoiH23_PlH23_005398-RA	OG_529	HoiH23	HoiH23.bisque4
HoiH23_PlH23_005523	HoiH23_PlH23_005523-RA	OG_3333	HoiH23	HoiH23.bisque4
HoiH23_PlH23_010100	HoiH23_PlH23_010100-RA	OG_9740	HoiH23	HoiH23.bisque4
HoiH23_PlH23_003036	HoiH23_PlH23_003036-RA	OG_7779	HoiH23	HoiH23.bisque4
HoiH23_PlH23_005629	HoiH23_PlH23_005629-RA	OG_8857	HoiH23	HoiH23.bisque4
HoiH23_PlH23_006231	HoiH23_PlH23_006231-RA	OG_2822	HoiH23	HoiH23.bisque4
HoiH23_PlH23_005667	HoiH23_PlH23_005667-RA	OG_6419	HoiH23	HoiH23.bisque4
HoiH23_PlH23_000751	HoiH23_PlH23_000751-RA	OG_8974	HoiH23	HoiH23.bisque4
HoiH23_PlH23_008822	HoiH23_PlH23_008822-RA	OG_8014	HoiH23	HoiH23.bisque4
HoiH23_PlH23_003961	HoiH23_PlH23_003961-RA	OG_7220	HoiH23	HoiH23.bisque4
HoiH23_PlH23_007551	HoiH23_PlH23_007551-RA	OG_7670	HoiH23	HoiH23.bisque4
HoiH23_PlH23_005045	HoiH23_PlH23_005045-RA	OG_5994	HoiH23	HoiH23.bisque4
