gene	transcript	orthogroup	species	gene_module
Tadh_TriadG60775	Tadh_TriadT60775	OG_6948	Tadh	Tadh.brown
Tadh_TriadG20245	Tadh_TriadT20245	OG_855	Tadh	Tadh.brown
Tadh_TriadG22918	Tadh_TriadT22918	OG_2272	Tadh	Tadh.brown
Tadh_TriadG56247	Tadh_TriadT56247	OG_820	Tadh	Tadh.brown
Tadh_TriadG63713	Tadh_TriadT63713	OG_8572	Tadh	Tadh.brown
Tadh_TriadG49712	Tadh_TriadT49712	OG_6877	Tadh	Tadh.brown
Tadh_TriadG63188	Tadh_TriadT63188	OG_1107	Tadh	Tadh.brown
Tadh_TriadG22290	Tadh_TriadT22290	OG_620	Tadh	Tadh.brown
Tadh_TriadG17646	Tadh_TriadT17646	OG_695	Tadh	Tadh.brown
Tadh_TriadG29352	Tadh_TriadT29352	OG_8743	Tadh	Tadh.brown
Tadh_TriadG55364	Tadh_TriadT55364	OG_8792	Tadh	Tadh.brown
Tadh_TriadG52564	Tadh_TriadT52564	OG_1255	Tadh	Tadh.brown
Tadh_TriadG64359	Tadh_TriadT64359	OG_3492	Tadh	Tadh.brown
Tadh_TriadG60963	Tadh_TriadT60963	OG_8232	Tadh	Tadh.brown
Tadh_TriadG61179	Tadh_TriadT61179	OG_7993	Tadh	Tadh.brown
Tadh_TriadG50586	Tadh_TriadT50586	OG_7367	Tadh	Tadh.brown
Tadh_TriadG54395	Tadh_TriadT54395	OG_640	Tadh	Tadh.brown
Tadh_wf_g2876	Tadh_wf_g2876.t1	OG_9054	Tadh	Tadh.brown
Tadh_TriadG59086	Tadh_TriadT59086	OG_6922	Tadh	Tadh.brown
Tadh_TriadG25488	Tadh_TriadT25488	OG_3780	Tadh	Tadh.brown
Tadh_TriadG25999	Tadh_TriadT25999	OG_4654	Tadh	Tadh.brown
Tadh_TriadG32115	Tadh_TriadT32115	OG_7187	Tadh	Tadh.brown
Tadh_TriadG59522	Tadh_TriadT59522	OG_4748	Tadh	Tadh.brown
Tadh_TriadG63737	Tadh_TriadT63737	OG_197	Tadh	Tadh.brown
Tadh_TriadG58518	Tadh_TriadT58518	OG_3915	Tadh	Tadh.brown
Tadh_TriadG63390	Tadh_TriadT63390	OG_7165	Tadh	Tadh.brown
Tadh_TriadG63943	Tadh_TriadT63943	OG_7528	Tadh	Tadh.brown
Tadh_TriadG63313	Tadh_TriadT63313	OG_2459	Tadh	Tadh.brown
Tadh_TriadG59815	Tadh_TriadT59815	OG_1599	Tadh	Tadh.brown
Tadh_TriadG28962	Tadh_TriadT28962	OG_6900	Tadh	Tadh.brown
Tadh_TriadG63947	Tadh_TriadT63947	OG_7566	Tadh	Tadh.brown
Tadh_TriadG61182	Tadh_TriadT61182	OG_3225	Tadh	Tadh.brown
Tadh_TriadG51058	Tadh_TriadT51058	OG_9512	Tadh	Tadh.brown
Tadh_TriadG63540	Tadh_TriadT63540	OG_10062	Tadh	Tadh.brown
Tadh_TriadG23781	Tadh_TriadT23781	OG_6389	Tadh	Tadh.brown
Tadh_TriadG64063	Tadh_TriadT64063	OG_955	Tadh	Tadh.brown
Tadh_TriadG55145	Tadh_TriadT55145	OG_1997	Tadh	Tadh.brown
Tadh_TriadG22356	Tadh_TriadT22356	OG_1317	Tadh	Tadh.brown
Tadh_TriadG30483	Tadh_TriadT30483	OG_1406	Tadh	Tadh.brown
Tadh_TriadG63278	Tadh_TriadT63278	OG_8047	Tadh	Tadh.brown
Tadh_TriadG38462	Tadh_TriadT38462	OG_9991	Tadh	Tadh.brown
Tadh_TriadG54658	Tadh_TriadT54658	OG_1592	Tadh	Tadh.brown
Tadh_TriadG62353	Tadh_TriadT62353	OG_8838	Tadh	Tadh.brown
Tadh_TriadG55285	Tadh_TriadT55285	OG_555	Tadh	Tadh.brown
Tadh_TriadG36034	Tadh_TriadT36034	OG_7384	Tadh	Tadh.brown
Tadh_TriadG55611	Tadh_TriadT55611	OG_3812	Tadh	Tadh.brown
Tadh_wf_g9540	Tadh_wf_g9540.t1	OG_3999	Tadh	Tadh.brown
Tadh_TriadG55308	Tadh_TriadT55308	OG_564	Tadh	Tadh.brown
Tadh_TriadG37528	Tadh_TriadT37528	OG_7883	Tadh	Tadh.brown
Tadh_TriadG31849	Tadh_TriadT31849	OG_1525	Tadh	Tadh.brown
Tadh_TriadG61456	Tadh_TriadT61456	OG_2651	Tadh	Tadh.brown
Tadh_TriadG61447	Tadh_TriadT61447	OG_5127	Tadh	Tadh.brown
Tadh_TriadG61187	Tadh_TriadT61187	OG_1541	Tadh	Tadh.brown
Tadh_TriadG28664	Tadh_TriadT28664	OG_748	Tadh	Tadh.brown
Tadh_TriadG56166	Tadh_TriadT56166	OG_8385	Tadh	Tadh.brown
Tadh_TriadG60386	Tadh_TriadT60386	OG_2302	Tadh	Tadh.brown
Tadh_TriadG59891	Tadh_TriadT59891	OG_9709	Tadh	Tadh.brown
Tadh_TriadG55495	Tadh_TriadT55495	OG_9906	Tadh	Tadh.brown
Tadh_TriadG54343	Tadh_TriadT54343	OG_5808	Tadh	Tadh.brown
Tadh_TriadG58626	Tadh_TriadT58626	OG_1208	Tadh	Tadh.brown
Tadh_TriadG51428	Tadh_TriadT51428	OG_4926	Tadh	Tadh.brown
Tadh_TriadG1842	Tadh_TriadT1842	OG_7911	Tadh	Tadh.brown
Tadh_TriadG5705	Tadh_TriadT5705	OG_3398	Tadh	Tadh.brown
Tadh_TriadG53964	Tadh_TriadT53964	OG_102	Tadh	Tadh.brown
Tadh_TriadG56942	Tadh_TriadT56942	OG_3081	Tadh	Tadh.brown
Tadh_TriadG59251	Tadh_TriadT59251	OG_9659	Tadh	Tadh.brown
Tadh_TriadG58625	Tadh_TriadT58625	OG_1207	Tadh	Tadh.brown
Tadh_TriadG63801	Tadh_TriadT63801	OG_9587	Tadh	Tadh.brown
Tadh_TriadG38507	Tadh_TriadT38507	OG_10535	Tadh	Tadh.brown
Tadh_TriadG63757	Tadh_TriadT63757	OG_8127	Tadh	Tadh.brown
Tadh_TriadG54524	Tadh_TriadT54524	OG_2543	Tadh	Tadh.brown
Tadh_TriadG63196	Tadh_TriadT63196	OG_8995	Tadh	Tadh.brown
Tadh_TriadG27938	Tadh_TriadT27938	OG_9812	Tadh	Tadh.brown
Tadh_wf_g6127	Tadh_wf_g6127.t1	OG_997	Tadh	Tadh.brown
Tadh_TriadG63940	Tadh_TriadT63940	OG_7509	Tadh	Tadh.brown
Tadh_TriadG11420	Tadh_TriadT11420	OG_3183	Tadh	Tadh.brown
Tadh_TriadG58574	Tadh_TriadT58574	OG_6258	Tadh	Tadh.brown
Tadh_TriadG64164	Tadh_TriadT64164	OG_6919	Tadh	Tadh.brown
Tadh_TriadG33900	Tadh_TriadT33900	OG_4450	Tadh	Tadh.brown
Tadh_TriadG24909	Tadh_TriadT24909	OG_7518	Tadh	Tadh.brown
Tadh_wf_g5177	Tadh_wf_g5177.t1	OG_1176	Tadh	Tadh.brown
Tadh_TriadG56276	Tadh_TriadT56276	OG_3756	Tadh	Tadh.brown
Tadh_wf_g9391	Tadh_wf_g9391.t1	OG_3302	Tadh	Tadh.brown
Tadh_TriadG54554	Tadh_TriadT54554	OG_3724	Tadh	Tadh.brown
Tadh_TriadG63767	Tadh_TriadT63767	OG_10140	Tadh	Tadh.brown
Tadh_TriadG61347	Tadh_TriadT61347	OG_9891	Tadh	Tadh.brown
Tadh_TriadG37376	Tadh_TriadT37376	OG_10153	Tadh	Tadh.brown
Tadh_TriadG9345	Tadh_TriadT9345	OG_9574	Tadh	Tadh.brown
Tadh_TriadG52964	Tadh_TriadT52964	OG_5429	Tadh	Tadh.brown
Tadh_wf_g3240	Tadh_wf_g3240.t1	OG_1128	Tadh	Tadh.brown
Tadh_TriadG55857	Tadh_TriadT55857	OG_6836	Tadh	Tadh.brown
Tadh_TriadG57215	Tadh_TriadT57215	OG_1298	Tadh	Tadh.brown
Tadh_TriadG63107	Tadh_TriadT63107	OG_1862	Tadh	Tadh.brown
Tadh_TriadG52223	Tadh_TriadT52223	OG_8754	Tadh	Tadh.brown
Tadh_TriadG50632	Tadh_TriadT50632	OG_8831	Tadh	Tadh.brown
Tadh_hyp_clust5993	Tadh_hyp_clust5993.t1	OG_8495	Tadh	Tadh.brown
Tadh_TriadG50933	Tadh_TriadT50933	OG_10620	Tadh	Tadh.brown
Tadh_TriadG59917	Tadh_TriadT59917	OG_6235	Tadh	Tadh.brown
Tadh_TriadG29260	Tadh_TriadT29260	OG_5719	Tadh	Tadh.brown
Tadh_TriadG35761	Tadh_TriadT35761	OG_8518	Tadh	Tadh.brown
Tadh_TriadG60361	Tadh_TriadT60361	OG_2313	Tadh	Tadh.brown
Tadh_TriadG59083	Tadh_TriadT59083	OG_6919	Tadh	Tadh.brown
Tadh_TriadG56266	Tadh_TriadT56266	OG_4663	Tadh	Tadh.brown
Tadh_TriadG56094	Tadh_TriadT56094	OG_3283	Tadh	Tadh.brown
Tadh_TriadG16229	Tadh_TriadT16229	OG_174	Tadh	Tadh.brown
Tadh_TriadG58314	Tadh_TriadT58314	OG_9360	Tadh	Tadh.brown
Tadh_TriadG59665	Tadh_TriadT59665	OG_4694	Tadh	Tadh.brown
Tadh_TriadG33117	Tadh_TriadT33117	OG_5912	Tadh	Tadh.brown
Tadh_TriadG60363	Tadh_TriadT60363	OG_2312	Tadh	Tadh.brown
Tadh_wf_g3828	Tadh_wf_g3828.t1	OG_3102	Tadh	Tadh.brown
Tadh_TriadG38509	Tadh_TriadT38509	OG_9229	Tadh	Tadh.brown
Tadh_TriadG55780	Tadh_TriadT55780	OG_3819	Tadh	Tadh.brown
Tadh_TriadG56055	Tadh_TriadT56055	OG_10286	Tadh	Tadh.brown
Tadh_TriadG54906	Tadh_TriadT54906	OG_5186	Tadh	Tadh.brown
Tadh_TriadG63752	Tadh_TriadT63752	OG_653	Tadh	Tadh.brown
Tadh_TriadG35792	Tadh_TriadT35792	OG_7126	Tadh	Tadh.brown
Tadh_TriadG31445	Tadh_TriadT31445	OG_10576	Tadh	Tadh.brown
Tadh_TriadG55163	Tadh_TriadT55163	OG_2761	Tadh	Tadh.brown
Tadh_TriadG35747	Tadh_TriadT35747	OG_2285	Tadh	Tadh.brown
Tadh_TriadG28587	Tadh_TriadT28587	OG_6173	Tadh	Tadh.brown
Tadh_TriadG61873	Tadh_TriadT61873	OG_9335	Tadh	Tadh.brown
Tadh_TriadG31628	Tadh_TriadT31628	OG_5083	Tadh	Tadh.brown
Tadh_TriadG63944	Tadh_TriadT63944	OG_7529	Tadh	Tadh.brown
Tadh_TriadG55521	Tadh_TriadT55521	OG_2689	Tadh	Tadh.brown
Tadh_TriadG56275	Tadh_TriadT56275	OG_816	Tadh	Tadh.brown
Tadh_TriadG25971	Tadh_TriadT25971	OG_3437	Tadh	Tadh.brown
Tadh_TriadG19282	Tadh_TriadT19282	OG_5394	Tadh	Tadh.brown
Tadh_TriadG63863	Tadh_TriadT63863	OG_698	Tadh	Tadh.brown
Tadh_TriadG8916	Tadh_TriadT8916	OG_1897	Tadh	Tadh.brown
Tadh_TriadG58544	Tadh_TriadT58544	OG_4434	Tadh	Tadh.brown
Tadh_TriadG59964	Tadh_TriadT59964	OG_4241	Tadh	Tadh.brown
Tadh_TriadG53076	Tadh_TriadT53076	OG_1033	Tadh	Tadh.brown
Tadh_wf_g8716	Tadh_wf_g8716.t1	OG_1922	Tadh	Tadh.brown
Tadh_TriadG60294	Tadh_TriadT60294	OG_9617	Tadh	Tadh.brown
Tadh_TriadG17368	Tadh_TriadT17368	OG_9199	Tadh	Tadh.brown
Tadh_TriadG36122	Tadh_TriadT36122	OG_2700	Tadh	Tadh.brown
Tadh_TriadG57963	Tadh_TriadT57963	OG_80	Tadh	Tadh.brown
Tadh_TriadG58791	Tadh_TriadT58791	OG_9742	Tadh	Tadh.brown
Tadh_TriadG60698	Tadh_TriadT60698	OG_4662	Tadh	Tadh.brown
Tadh_TriadG19479	Tadh_TriadT19479	OG_10749	Tadh	Tadh.brown
Tadh_TriadG52373	Tadh_TriadT52373	OG_9306	Tadh	Tadh.brown
Tadh_TriadG34046	Tadh_TriadT34046	OG_8270	Tadh	Tadh.brown
Tadh_TriadG29621	Tadh_TriadT29621	OG_10007	Tadh	Tadh.brown
Tadh_TriadG52253	Tadh_TriadT52253	OG_10716	Tadh	Tadh.brown
Tadh_TriadG15472	Tadh_TriadT15472	OG_5409	Tadh	Tadh.brown
Tadh_TriadG50611	Tadh_TriadT50611	OG_3388	Tadh	Tadh.brown
Tadh_TriadG20194	Tadh_TriadT20194	OG_2613	Tadh	Tadh.brown
Tadh_TriadG2392	Tadh_TriadT2392	OG_4635	Tadh	Tadh.brown
Tadh_TriadG22236	Tadh_TriadT22236	OG_8203	Tadh	Tadh.brown
Tadh_TriadG52070	Tadh_TriadT52070	OG_5986	Tadh	Tadh.brown
Tadh_TriadG64181	Tadh_TriadT64181	OG_2474	Tadh	Tadh.brown
Tadh_TriadG60436	Tadh_TriadT60436	OG_2054	Tadh	Tadh.brown
Tadh_TriadG22230	Tadh_TriadT22230	OG_6867	Tadh	Tadh.brown
Tadh_TriadG58506	Tadh_TriadT58506	OG_587	Tadh	Tadh.brown
Tadh_TriadG22681	Tadh_TriadT22681	OG_6763	Tadh	Tadh.brown
Tadh_TriadG22177	Tadh_TriadT22177	OG_9403	Tadh	Tadh.brown
Tadh_TriadG62183	Tadh_TriadT62183	OG_4863	Tadh	Tadh.brown
Tadh_TriadG61103	Tadh_TriadT61103	OG_314	Tadh	Tadh.brown
Tadh_TriadG60595	Tadh_TriadT60595	OG_6198	Tadh	Tadh.brown
Tadh_TriadG55215	Tadh_TriadT55215	OG_8131	Tadh	Tadh.brown
Tadh_TriadG61129	Tadh_TriadT61129	OG_5345	Tadh	Tadh.brown
Tadh_TriadG13000	Tadh_TriadT13000	OG_9674	Tadh	Tadh.brown
Tadh_TriadG58187	Tadh_TriadT58187	OG_14	Tadh	Tadh.brown
Tadh_TriadG61075	Tadh_TriadT61075	OG_9767	Tadh	Tadh.brown
Tadh_TriadG62593	Tadh_TriadT62593	OG_4099	Tadh	Tadh.brown
Tadh_TriadG55307	Tadh_TriadT55307	OG_563	Tadh	Tadh.brown
Tadh_TriadG64114	Tadh_TriadT64114	OG_6007	Tadh	Tadh.brown
Tadh_TriadG27180	Tadh_TriadT27180	OG_7654	Tadh	Tadh.brown
Tadh_TriadG36979	Tadh_TriadT36979	OG_9986	Tadh	Tadh.brown
Tadh_TriadG54668	Tadh_TriadT54668	OG_6434	Tadh	Tadh.brown
Tadh_TriadG64020	Tadh_TriadT64020	OG_5440	Tadh	Tadh.brown
Tadh_TriadG56235	Tadh_TriadT56235	OG_7772	Tadh	Tadh.brown
Tadh_TriadG37496	Tadh_TriadT37496	OG_6289	Tadh	Tadh.brown
Tadh_TriadG54615	Tadh_TriadT54615	OG_10125	Tadh	Tadh.brown
Tadh_TriadG49844	Tadh_TriadT49844	OG_7915	Tadh	Tadh.brown
Tadh_TriadG63329	Tadh_TriadT63329	OG_5229	Tadh	Tadh.brown
Tadh_TriadG33396	Tadh_TriadT33396	OG_6511	Tadh	Tadh.brown
Tadh_hyp_clust7827	Tadh_hyp_clust7827.t1	OG_4112	Tadh	Tadh.brown
Tadh_TriadG54551	Tadh_TriadT54551	OG_1653	Tadh	Tadh.brown
Tadh_TriadG58586	Tadh_TriadT58586	OG_228	Tadh	Tadh.brown
Tadh_TriadG55400	Tadh_TriadT55400	OG_4660	Tadh	Tadh.brown
Tadh_TriadG20253	Tadh_TriadT20253	OG_5016	Tadh	Tadh.brown
Tadh_TriadG55724	Tadh_TriadT55724	OG_283	Tadh	Tadh.brown
Tadh_TriadG13672	Tadh_TriadT13672	OG_5090	Tadh	Tadh.brown
Tadh_TriadG27037	Tadh_TriadT27037	OG_9937	Tadh	Tadh.brown
Tadh_TriadG34632	Tadh_TriadT34632	OG_8938	Tadh	Tadh.brown
Tadh_TriadG22947	Tadh_TriadT22947	OG_9403	Tadh	Tadh.brown
Tadh_TriadG63295	Tadh_TriadT63295	OG_2801	Tadh	Tadh.brown
Tadh_TriadG56014	Tadh_TriadT56014	OG_3827	Tadh	Tadh.brown
Tadh_TriadG61604	Tadh_TriadT61604	OG_7002	Tadh	Tadh.brown
Tadh_TriadG56541	Tadh_TriadT56541	OG_7967	Tadh	Tadh.brown
Tadh_TriadG55957	Tadh_TriadT55957	OG_6873	Tadh	Tadh.brown
Tadh_TriadG57906	Tadh_TriadT57906	OG_5047	Tadh	Tadh.brown
Tadh_TriadG57403	Tadh_TriadT57403	OG_8872	Tadh	Tadh.brown
Tadh_TriadG24589	Tadh_TriadT24589	OG_261	Tadh	Tadh.brown
Tadh_TriadG56532	Tadh_TriadT56532	OG_2205	Tadh	Tadh.brown
Tadh_TriadG62153	Tadh_TriadT62153	OG_2806	Tadh	Tadh.brown
Tadh_TriadG60448	Tadh_TriadT60448	OG_10466	Tadh	Tadh.brown
Tadh_TriadG58040	Tadh_TriadT58040	OG_54	Tadh	Tadh.brown
Tadh_TriadG5463	Tadh_TriadT5463	OG_8151	Tadh	Tadh.brown
Tadh_TriadG55139	Tadh_TriadT55139	OG_8516	Tadh	Tadh.brown
Tadh_TriadG59202	Tadh_TriadT59202	OG_9064	Tadh	Tadh.brown
Tadh_TriadG56615	Tadh_TriadT56615	OG_2090	Tadh	Tadh.brown
Tadh_TriadG38001	Tadh_TriadT38001	OG_9810	Tadh	Tadh.brown
Tadh_TriadG25309	Tadh_TriadT25309	OG_5000	Tadh	Tadh.brown
Tadh_TriadG22596	Tadh_TriadT22596	OG_775	Tadh	Tadh.brown
Tadh_TriadG55204	Tadh_TriadT55204	OG_10346	Tadh	Tadh.brown
Tadh_TriadG32318	Tadh_TriadT32318	OG_2404	Tadh	Tadh.brown
Tadh_TriadG55390	Tadh_TriadT55390	OG_2358	Tadh	Tadh.brown
Tadh_TriadG33397	Tadh_TriadT33397	OG_3075	Tadh	Tadh.brown
Tadh_TriadG33710	Tadh_TriadT33710	OG_6230	Tadh	Tadh.brown
Tadh_TriadG19929	Tadh_TriadT19929	OG_4954	Tadh	Tadh.brown
Tadh_TriadG35852	Tadh_TriadT35852	OG_7476	Tadh	Tadh.brown
Tadh_TriadG56301	Tadh_TriadT56301	OG_6339	Tadh	Tadh.brown
Tadh_TriadG50898	Tadh_TriadT50898	OG_3334	Tadh	Tadh.brown
Tadh_TriadG62243	Tadh_TriadT62243	OG_8480	Tadh	Tadh.brown
Tadh_TriadG60139	Tadh_TriadT60139	OG_2163	Tadh	Tadh.brown
Tadh_TriadG26061	Tadh_TriadT26061	OG_7565	Tadh	Tadh.brown
Tadh_wf_g9291	Tadh_wf_g9291.t1	OG_10672	Tadh	Tadh.brown
Tadh_TriadG35608	Tadh_TriadT35608	OG_5510	Tadh	Tadh.brown
Tadh_TriadG60212	Tadh_TriadT60212	OG_10196	Tadh	Tadh.brown
Tadh_TriadG50623	Tadh_TriadT50623	OG_3929	Tadh	Tadh.brown
Tadh_TriadG5385	Tadh_TriadT5385	OG_9499	Tadh	Tadh.brown
Tadh_TriadG51941	Tadh_TriadT51941	OG_8929	Tadh	Tadh.brown
Tadh_TriadG24535	Tadh_TriadT24535	OG_7290	Tadh	Tadh.brown
Tadh_TriadG21381	Tadh_TriadT21381	OG_6099	Tadh	Tadh.brown
Tadh_TriadG56159	Tadh_TriadT56159	OG_7417	Tadh	Tadh.brown
Tadh_TriadG62425	Tadh_TriadT62425	OG_2792	Tadh	Tadh.brown
Tadh_TriadG38221	Tadh_TriadT38221	OG_6319	Tadh	Tadh.brown
Tadh_TriadG57517	Tadh_TriadT57517	OG_7668	Tadh	Tadh.brown
Tadh_TriadG59077	Tadh_TriadT59077	OG_726	Tadh	Tadh.brown
Tadh_TriadG55484	Tadh_TriadT55484	OG_3523	Tadh	Tadh.brown
Tadh_TriadG19851	Tadh_TriadT19851	OG_6204	Tadh	Tadh.brown
Tadh_TriadG951	Tadh_TriadT951	OG_6270	Tadh	Tadh.brown
Tadh_TriadG59449	Tadh_TriadT59449	OG_10433	Tadh	Tadh.brown
Tadh_TriadG55970	Tadh_TriadT55970	OG_1735	Tadh	Tadh.brown
Tadh_TriadG64149	Tadh_TriadT64149	OG_3482	Tadh	Tadh.brown
Tadh_TriadG55113	Tadh_TriadT55113	OG_2010	Tadh	Tadh.brown
Tadh_TriadG51652	Tadh_TriadT51652	OG_6700	Tadh	Tadh.brown
Tadh_TriadG58888	Tadh_TriadT58888	OG_610	Tadh	Tadh.brown
Tadh_hyp_clust8295	Tadh_hyp_clust8295.t1	OG_3926	Tadh	Tadh.brown
Tadh_TriadG27912	Tadh_TriadT27912	OG_1839	Tadh	Tadh.brown
Tadh_TriadG51882	Tadh_TriadT51882	OG_7011	Tadh	Tadh.brown
Tadh_TriadG62079	Tadh_TriadT62079	OG_8485	Tadh	Tadh.brown
Tadh_TriadG5345	Tadh_TriadT5345	OG_8070	Tadh	Tadh.brown
Tadh_TriadG55299	Tadh_TriadT55299	OG_561	Tadh	Tadh.brown
Tadh_TriadG60854	Tadh_TriadT60854	OG_4308	Tadh	Tadh.brown
Tadh_TriadG22466	Tadh_TriadT22466	OG_6606	Tadh	Tadh.brown
Tadh_TriadG52504	Tadh_TriadT52504	OG_8993	Tadh	Tadh.brown
Tadh_TriadG64069	Tadh_TriadT64069	OG_5067	Tadh	Tadh.brown
Tadh_TriadG60045	Tadh_TriadT60045	OG_3534	Tadh	Tadh.brown
Tadh_TriadG28370	Tadh_TriadT28370	OG_9730	Tadh	Tadh.brown
