gene	transcript	orthogroup	species	gene_module
Tadh_wf_g4474	Tadh_wf_g4474.t1	OG_3814	Tadh	Tadh.greenyellow
Tadh_TriadG59108	Tadh_TriadT59108	OG_718	Tadh	Tadh.greenyellow
Tadh_TriadG30543	Tadh_TriadT30543	OG_9619	Tadh	Tadh.greenyellow
Tadh_TriadG54449	Tadh_TriadT54449	OG_3718	Tadh	Tadh.greenyellow
Tadh_TriadG54871	Tadh_TriadT54871	OG_3248	Tadh	Tadh.greenyellow
Tadh_TriadG5539	Tadh_TriadT5539	OG_9111	Tadh	Tadh.greenyellow
Tadh_TriadG50189	Tadh_TriadT50189	OG_8057	Tadh	Tadh.greenyellow
Tadh_TriadG60160	Tadh_TriadT60160	OG_7177	Tadh	Tadh.greenyellow
Tadh_TriadG38152	Tadh_TriadT38152	OG_1658	Tadh	Tadh.greenyellow
Tadh_TriadG30016	Tadh_TriadT30016	OG_5951	Tadh	Tadh.greenyellow
Tadh_TriadG24527	Tadh_TriadT24527	OG_7395	Tadh	Tadh.greenyellow
Tadh_TriadG52924	Tadh_TriadT52924	OG_9851	Tadh	Tadh.greenyellow
Tadh_TriadG33154	Tadh_TriadT33154	OG_4492	Tadh	Tadh.greenyellow
Tadh_TriadG57390	Tadh_TriadT57390	OG_9927	Tadh	Tadh.greenyellow
Tadh_TriadG53934	Tadh_TriadT53934	OG_9159	Tadh	Tadh.greenyellow
Tadh_TriadG49601	Tadh_TriadT49601	OG_540	Tadh	Tadh.greenyellow
Tadh_TriadG61121	Tadh_TriadT61121	OG_5349	Tadh	Tadh.greenyellow
Tadh_TriadG59526	Tadh_TriadT59526	OG_3359	Tadh	Tadh.greenyellow
Tadh_TriadG55347	Tadh_TriadT55347	OG_573	Tadh	Tadh.greenyellow
Tadh_wf_g9687	Tadh_wf_g9687.t1	OG_4023	Tadh	Tadh.greenyellow
Tadh_TriadG52410	Tadh_TriadT52410	OG_1698	Tadh	Tadh.greenyellow
Tadh_TriadG26634	Tadh_TriadT26634	OG_7078	Tadh	Tadh.greenyellow
Tadh_TriadG54032	Tadh_TriadT54032	OG_1885	Tadh	Tadh.greenyellow
Tadh_TriadG20207	Tadh_TriadT20207	OG_9757	Tadh	Tadh.greenyellow
Tadh_TriadG63723	Tadh_TriadT63723	OG_5523	Tadh	Tadh.greenyellow
Tadh_TriadG61375	Tadh_TriadT61375	OG_4041	Tadh	Tadh.greenyellow
Tadh_TriadG58011	Tadh_TriadT58011	OG_8361	Tadh	Tadh.greenyellow
Tadh_TriadG28456	Tadh_TriadT28456	OG_6918	Tadh	Tadh.greenyellow
Tadh_TriadG56074	Tadh_TriadT56074	OG_4855	Tadh	Tadh.greenyellow
Tadh_TriadG52823	Tadh_TriadT52823	OG_832	Tadh	Tadh.greenyellow
Tadh_TriadG27052	Tadh_TriadT27052	OG_9023	Tadh	Tadh.greenyellow
Tadh_TriadG50939	Tadh_TriadT50939	OG_2262	Tadh	Tadh.greenyellow
Tadh_TriadG57025	Tadh_TriadT57025	OG_3829	Tadh	Tadh.greenyellow
Tadh_TriadG18956	Tadh_TriadT18956	OG_1110	Tadh	Tadh.greenyellow
Tadh_TriadG50876	Tadh_TriadT50876	OG_4799	Tadh	Tadh.greenyellow
Tadh_TriadG55297	Tadh_TriadT55297	OG_560	Tadh	Tadh.greenyellow
Tadh_TriadG35934	Tadh_TriadT35934	OG_1734	Tadh	Tadh.greenyellow
Tadh_TriadG60364	Tadh_TriadT60364	OG_2311	Tadh	Tadh.greenyellow
Tadh_TriadG63896	Tadh_TriadT63896	OG_895	Tadh	Tadh.greenyellow
Tadh_TriadG56189	Tadh_TriadT56189	OG_7685	Tadh	Tadh.greenyellow
Tadh_TriadG50110	Tadh_TriadT50110	OG_5487	Tadh	Tadh.greenyellow
Tadh_TriadG4055	Tadh_TriadT4055	OG_1225	Tadh	Tadh.greenyellow
Tadh_TriadG28310	Tadh_TriadT28310	OG_4271	Tadh	Tadh.greenyellow
Tadh_TriadG21796	Tadh_TriadT21796	OG_6082	Tadh	Tadh.greenyellow
Tadh_wf_g9371	Tadh_wf_g9371.t1	OG_10386	Tadh	Tadh.greenyellow
Tadh_TriadG22423	Tadh_TriadT22423	OG_2395	Tadh	Tadh.greenyellow
Tadh_TriadG55547	Tadh_TriadT55547	OG_2625	Tadh	Tadh.greenyellow
Tadh_TriadG25289	Tadh_TriadT25289	OG_3769	Tadh	Tadh.greenyellow
Tadh_TriadG25874	Tadh_TriadT25874	OG_3760	Tadh	Tadh.greenyellow
Tadh_TriadG57835	Tadh_TriadT57835	OG_2662	Tadh	Tadh.greenyellow
Tadh_TriadG64353	Tadh_TriadT64353	OG_6637	Tadh	Tadh.greenyellow
Tadh_wf_g6602	Tadh_wf_g6602.t1	OG_3132	Tadh	Tadh.greenyellow
Tadh_TriadG20878	Tadh_TriadT20878	OG_8859	Tadh	Tadh.greenyellow
Tadh_TriadG58087	Tadh_TriadT58087	OG_8687	Tadh	Tadh.greenyellow
Tadh_TriadG28003	Tadh_TriadT28003	OG_9790	Tadh	Tadh.greenyellow
Tadh_wf_g11612	Tadh_wf_g11612.t1	OG_4480	Tadh	Tadh.greenyellow
Tadh_TriadG59850	Tadh_TriadT59850	OG_2495	Tadh	Tadh.greenyellow
Tadh_TriadG51674	Tadh_TriadT51674	OG_9651	Tadh	Tadh.greenyellow
Tadh_TriadG57295	Tadh_TriadT57295	OG_985	Tadh	Tadh.greenyellow
Tadh_TriadG62052	Tadh_TriadT62052	OG_836	Tadh	Tadh.greenyellow
Tadh_TriadG23038	Tadh_TriadT23038	OG_3315	Tadh	Tadh.greenyellow
Tadh_TriadG24455	Tadh_TriadT24455	OG_1157	Tadh	Tadh.greenyellow
Tadh_TriadG54479	Tadh_TriadT54479	OG_1136	Tadh	Tadh.greenyellow
Tadh_TriadG61836	Tadh_TriadT61836	OG_930	Tadh	Tadh.greenyellow
Tadh_TriadG58690	Tadh_TriadT58690	OG_5455	Tadh	Tadh.greenyellow
Tadh_TriadG53952	Tadh_TriadT53952	OG_108	Tadh	Tadh.greenyellow
Tadh_TriadG63161	Tadh_TriadT63161	OG_2683	Tadh	Tadh.greenyellow
Tadh_TriadG62054	Tadh_TriadT62054	OG_835	Tadh	Tadh.greenyellow
Tadh_TriadG29062	Tadh_TriadT29062	OG_4716	Tadh	Tadh.greenyellow
Tadh_wf_g442	Tadh_wf_g442.t1	OG_10299	Tadh	Tadh.greenyellow
Tadh_TriadG50471	Tadh_TriadT50471	OG_5057	Tadh	Tadh.greenyellow
Tadh_TriadG50470	Tadh_TriadT50470	OG_5057	Tadh	Tadh.greenyellow
Tadh_TriadG63134	Tadh_TriadT63134	OG_4690	Tadh	Tadh.greenyellow
Tadh_TriadG58613	Tadh_TriadT58613	OG_7709	Tadh	Tadh.greenyellow
Tadh_TriadG60313	Tadh_TriadT60313	OG_5785	Tadh	Tadh.greenyellow
Tadh_TriadG57903	Tadh_TriadT57903	OG_5045	Tadh	Tadh.greenyellow
Tadh_TriadG61835	Tadh_TriadT61835	OG_7089	Tadh	Tadh.greenyellow
Tadh_TriadG52764	Tadh_TriadT52764	OG_4335	Tadh	Tadh.greenyellow
Tadh_TriadG59063	Tadh_TriadT59063	OG_6930	Tadh	Tadh.greenyellow
Tadh_TriadG57296	Tadh_TriadT57296	OG_984	Tadh	Tadh.greenyellow
Tadh_TriadG52481	Tadh_TriadT52481	OG_1220	Tadh	Tadh.greenyellow
Tadh_TriadG54183	Tadh_TriadT54183	OG_162	Tadh	Tadh.greenyellow
Tadh_TriadG55298	Tadh_TriadT55298	OG_3134	Tadh	Tadh.greenyellow
Tadh_TriadG28065	Tadh_TriadT28065	OG_8463	Tadh	Tadh.greenyellow
Tadh_TriadG49999	Tadh_TriadT49999	OG_637	Tadh	Tadh.greenyellow
Tadh_TriadG57743	Tadh_TriadT57743	OG_473	Tadh	Tadh.greenyellow
TrH2_TrispH2_009520	TrH2_TrispH2_009520-RA	OG_4158	TrH2	TrH2.darkturquoise
TrH2_TrispH2_011085	TrH2_TrispH2_011085-RA	OG_4158	TrH2	TrH2.darkturquoise
TrH2_TrispH2_010933	TrH2_TrispH2_010933-RA	OG_767	TrH2	TrH2.darkturquoise
TrH2_TrispH2_003873	TrH2_TrispH2_003873-RA	OG_9413	TrH2	TrH2.darkturquoise
TrH2_TrispH2_007946	TrH2_TrispH2_007946-RA	OG_1826	TrH2	TrH2.darkturquoise
TrH2_TrispH2_006870	TrH2_TrispH2_006870-RA	OG_2627	TrH2	TrH2.darkturquoise
TrH2_TrispH2_007481	TrH2_TrispH2_007481-RA	OG_8305	TrH2	TrH2.darkturquoise
TrH2_TrispH2_008343	TrH2_TrispH2_008343-RA	OG_4734	TrH2	TrH2.darkturquoise
TrH2_TrispH2_000763	TrH2_TrispH2_000763-RA	OG_8228	TrH2	TrH2.darkturquoise
TrH2_TrispH2_010557	TrH2_TrispH2_010557-RA	OG_10096	TrH2	TrH2.darkturquoise
TrH2_TrispH2_000263	TrH2_TrispH2_000263-RA	OG_4686	TrH2	TrH2.darkturquoise
TrH2_TrispH2_001692	TrH2_TrispH2_001692-RA	OG_1866	TrH2	TrH2.darkturquoise
TrH2_TrispH2_000848	TrH2_TrispH2_000848-RA	OG_2216	TrH2	TrH2.darkturquoise
TrH2_TrispH2_004414	TrH2_TrispH2_004414-RA	OG_10311	TrH2	TrH2.darkturquoise
TrH2_TrispH2_001542	TrH2_TrispH2_001542-RA	OG_697	TrH2	TrH2.darkturquoise
TrH2_TrispH2_003309	TrH2_TrispH2_003309-RA	OG_4250	TrH2	TrH2.darkturquoise
TrH2_TrispH2_003441	TrH2_TrispH2_003441-RA	OG_1051	TrH2	TrH2.darkturquoise
TrH2_TrispH2_003512	TrH2_TrispH2_003512-RA	OG_5109	TrH2	TrH2.darkturquoise
TrH2_TrispH2_004966	TrH2_TrispH2_004966-RA	OG_4492	TrH2	TrH2.darkturquoise
TrH2_TrispH2_010577	TrH2_TrispH2_010577-RA	OG_5350	TrH2	TrH2.darkturquoise
TrH2_TrispH2_001151	TrH2_TrispH2_001151-RA	OG_7525	TrH2	TrH2.darkturquoise
TrH2_TrispH2_006742	TrH2_TrispH2_006742-RA	OG_9757	TrH2	TrH2.darkturquoise
TrH2_TrispH2_000723	TrH2_TrispH2_000723-RA	OG_7177	TrH2	TrH2.darkturquoise
TrH2_TrispH2_002240	TrH2_TrispH2_002240-RA	OG_1972	TrH2	TrH2.darkturquoise
TrH2_TrispH2_005653	TrH2_TrispH2_005653-RA	OG_6300	TrH2	TrH2.darkturquoise
TrH2_TrispH2_002241	TrH2_TrispH2_002241-RA	OG_3248	TrH2	TrH2.darkturquoise
TrH2_TrispH2_003138	TrH2_TrispH2_003138-RA	OG_10794	TrH2	TrH2.darkturquoise
TrH2_TrispH2_011148	TrH2_TrispH2_011148-RA	OG_2589	TrH2	TrH2.darkturquoise
TrH2_TrispH2_002776	TrH2_TrispH2_002776-RA	OG_4129	TrH2	TrH2.darkturquoise
TrH2_TrispH2_005836	TrH2_TrispH2_005836-RA	OG_3217	TrH2	TrH2.darkturquoise
TrH2_TrispH2_006377	TrH2_TrispH2_006377-RA	OG_540	TrH2	TrH2.darkturquoise
TrH2_TrispH2_002432	TrH2_TrispH2_002432-RA	OG_9020	TrH2	TrH2.darkturquoise
TrH2_TrispH2_003928	TrH2_TrispH2_003928-RA	OG_632	TrH2	TrH2.darkturquoise
TrH2_TrispH2_005413	TrH2_TrispH2_005413-RA	OG_9927	TrH2	TrH2.darkturquoise
TrH2_TrispH2_002543	TrH2_TrispH2_002543-RA	OG_153	TrH2	TrH2.darkturquoise
TrH2_TrispH2_010414	TrH2_TrispH2_010414-RA	OG_4023	TrH2	TrH2.darkturquoise
TrH2_TrispH2_004338	TrH2_TrispH2_004338-RA	OG_1734	TrH2	TrH2.darkturquoise
TrH2_TrispH2_003863	TrH2_TrispH2_003863-RA	OG_8057	TrH2	TrH2.darkturquoise
TrH2_TrispH2_002542	TrH2_TrispH2_002542-RA	OG_5523	TrH2	TrH2.darkturquoise
TrH2_TrispH2_002291	TrH2_TrispH2_002291-RA	OG_7632	TrH2	TrH2.darkturquoise
TrH2_TrispH2_009654	TrH2_TrispH2_009654-RA	OG_9558	TrH2	TrH2.darkturquoise
TrH2_TrispH2_006100	TrH2_TrispH2_006100-RA	OG_6556	TrH2	TrH2.darkturquoise
TrH2_TrispH2_004231	TrH2_TrispH2_004231-RA	OG_9851	TrH2	TrH2.darkturquoise
TrH2_TrispH2_002365	TrH2_TrispH2_002365-RA	OG_3829	TrH2	TrH2.darkturquoise
TrH2_TrispH2_008249	TrH2_TrispH2_008249-RA	OG_10386	TrH2	TrH2.darkturquoise
TrH2_TrispH2_005078	TrH2_TrispH2_005078-RA	OG_9952	TrH2	TrH2.darkturquoise
TrH2_TrispH2_003055	TrH2_TrispH2_003055-RA	OG_6014	TrH2	TrH2.darkturquoise
TrH2_TrispH2_000065	TrH2_TrispH2_000065-RA	OG_1698	TrH2	TrH2.darkturquoise
TrH2_TrispH2_003747	TrH2_TrispH2_003747-RA	OG_10537	TrH2	TrH2.darkturquoise
TrH2_TrispH2_009617	TrH2_TrispH2_009617-RA	OG_1265	TrH2	TrH2.darkturquoise
TrH2_TrispH2_003154	TrH2_TrispH2_003154-RA	OG_1019	TrH2	TrH2.darkturquoise
TrH2_TrispH2_001065	TrH2_TrispH2_001065-RA	OG_3760	TrH2	TrH2.darkturquoise
TrH2_TrispH2_005023	TrH2_TrispH2_005023-RA	OG_6950	TrH2	TrH2.darkturquoise
TrH2_TrispH2_001838	TrH2_TrispH2_001838-RA	OG_7593	TrH2	TrH2.darkturquoise
TrH2_TrispH2_002708	TrH2_TrispH2_002708-RA	OG_9870	TrH2	TrH2.darkturquoise
TrH2_TrispH2_002666	TrH2_TrispH2_002666-RA	OG_432	TrH2	TrH2.darkturquoise
TrH2_TrispH2_003605	TrH2_TrispH2_003605-RA	OG_6637	TrH2	TrH2.darkturquoise
TrH2_TrispH2_008253	TrH2_TrispH2_008253-RA	OG_5276	TrH2	TrH2.darkturquoise
TrH2_TrispH2_010578	TrH2_TrispH2_010578-RA	OG_5349	TrH2	TrH2.darkturquoise
TrH2_TrispH2_002618	TrH2_TrispH2_002618-RA	OG_6987	TrH2	TrH2.darkturquoise
TrH2_TrispH2_005614	TrH2_TrispH2_005614-RA	OG_7501	TrH2	TrH2.darkturquoise
TrH2_TrispH2_006622	TrH2_TrispH2_006622-RA	OG_4257	TrH2	TrH2.darkturquoise
TrH2_TrispH2_005042	TrH2_TrispH2_005042-RA	OG_2262	TrH2	TrH2.darkturquoise
TrH2_TrispH2_003416	TrH2_TrispH2_003416-RA	OG_6100	TrH2	TrH2.darkturquoise
TrH2_TrispH2_008740	TrH2_TrispH2_008740-RA	OG_836	TrH2	TrH2.darkturquoise
TrH2_TrispH2_007192	TrH2_TrispH2_007192-RA	OG_5075	TrH2	TrH2.darkturquoise
TrH2_TrispH2_000368	TrH2_TrispH2_000368-RA	OG_5951	TrH2	TrH2.darkturquoise
TrH2_TrispH2_010819	TrH2_TrispH2_010819-RA	OG_2559	TrH2	TrH2.darkturquoise
TrH2_TrispH2_005543	TrH2_TrispH2_005543-RA	OG_5144	TrH2	TrH2.darkturquoise
TrH2_TrispH2_010355	TrH2_TrispH2_010355-RA	OG_985	TrH2	TrH2.darkturquoise
TrH2_TrispH2_006342	TrH2_TrispH2_006342-RA	OG_8915	TrH2	TrH2.darkturquoise
TrH2_TrispH2_010763	TrH2_TrispH2_010763-RA	OG_2629	TrH2	TrH2.darkturquoise
TrH2_TrispH2_010941	TrH2_TrispH2_010941-RA	OG_9706	TrH2	TrH2.darkturquoise
TrH2_TrispH2_006093	TrH2_TrispH2_006093-RA	OG_4205	TrH2	TrH2.darkturquoise
TrH2_TrispH2_003279	TrH2_TrispH2_003279-RA	OG_1291	TrH2	TrH2.darkturquoise
TrH2_TrispH2_000437	TrH2_TrispH2_000437-RA	OG_2495	TrH2	TrH2.darkturquoise
