gene	transcript	orthogroup	species	gene_module
Tadh_TriadG27920	Tadh_TriadT27920	OG_8359	Tadh	Tadh.saddlebrown
Tadh_TriadG55065	Tadh_TriadT55065	OG_5467	Tadh	Tadh.saddlebrown
Tadh_TriadG52144	Tadh_TriadT52144	OG_5107	Tadh	Tadh.saddlebrown
Tadh_TriadG58606	Tadh_TriadT58606	OG_7703	Tadh	Tadh.saddlebrown
Tadh_TriadG54951	Tadh_TriadT54951	OG_7850	Tadh	Tadh.saddlebrown
Tadh_TriadG55416	Tadh_TriadT55416	OG_2427	Tadh	Tadh.saddlebrown
Tadh_TriadG51561	Tadh_TriadT51561	OG_8579	Tadh	Tadh.saddlebrown
Tadh_TriadG61336	Tadh_TriadT61336	OG_10593	Tadh	Tadh.saddlebrown
Tadh_TriadG63840	Tadh_TriadT63840	OG_5439	Tadh	Tadh.saddlebrown
Tadh_TriadG50085	Tadh_TriadT50085	OG_8314	Tadh	Tadh.saddlebrown
Tadh_TriadG59539	Tadh_TriadT59539	OG_4763	Tadh	Tadh.saddlebrown
Tadh_wf_g11342	Tadh_wf_g11342.t1	OG_4209	Tadh	Tadh.saddlebrown
Tadh_TriadG64284	Tadh_TriadT64284	OG_4591	Tadh	Tadh.saddlebrown
Tadh_TriadG51559	Tadh_TriadT51559	OG_10474	Tadh	Tadh.saddlebrown
Tadh_TriadG55647	Tadh_TriadT55647	OG_7295	Tadh	Tadh.saddlebrown
Tadh_TriadG54947	Tadh_TriadT54947	OG_10397	Tadh	Tadh.saddlebrown
Tadh_TriadG62201	Tadh_TriadT62201	OG_3267	Tadh	Tadh.saddlebrown
Tadh_TriadG55083	Tadh_TriadT55083	OG_6409	Tadh	Tadh.saddlebrown
Tadh_TriadG54631	Tadh_TriadT54631	OG_10116	Tadh	Tadh.saddlebrown
Tadh_TriadG52896	Tadh_TriadT52896	OG_9859	Tadh	Tadh.saddlebrown
Tadh_TriadG63871	Tadh_TriadT63871	OG_7456	Tadh	Tadh.saddlebrown
Tadh_TriadG60039	Tadh_TriadT60039	OG_10098	Tadh	Tadh.saddlebrown
Tadh_TriadG57497	Tadh_TriadT57497	OG_7311	Tadh	Tadh.saddlebrown
Tadh_TriadG58683	Tadh_TriadT58683	OG_5461	Tadh	Tadh.saddlebrown
Tadh_TriadG52780	Tadh_TriadT52780	OG_10795	Tadh	Tadh.saddlebrown
Tadh_TriadG56139	Tadh_TriadT56139	OG_4403	Tadh	Tadh.saddlebrown
Tadh_TriadG54022	Tadh_TriadT54022	OG_3702	Tadh	Tadh.saddlebrown
Tadh_TriadG59066	Tadh_TriadT59066	OG_731	Tadh	Tadh.saddlebrown
Tadh_TriadG57528	Tadh_TriadT57528	OG_7663	Tadh	Tadh.saddlebrown
Tadh_TriadG23982	Tadh_TriadT23982	OG_5622	Tadh	Tadh.saddlebrown
Tadh_TriadG57378	Tadh_TriadT57378	OG_1430	Tadh	Tadh.saddlebrown
Tadh_TriadG64058	Tadh_TriadT64058	OG_2661	Tadh	Tadh.saddlebrown
Tadh_TriadG64122	Tadh_TriadT64122	OG_10773	Tadh	Tadh.saddlebrown
Tadh_TriadG52778	Tadh_TriadT52778	OG_3004	Tadh	Tadh.saddlebrown
Tadh_TriadG55822	Tadh_TriadT55822	OG_3822	Tadh	Tadh.saddlebrown
Tadh_TriadG56104	Tadh_TriadT56104	OG_3174	Tadh	Tadh.saddlebrown
Tadh_TriadG55947	Tadh_TriadT55947	OG_7676	Tadh	Tadh.saddlebrown
Tadh_TriadG58934	Tadh_TriadT58934	OG_2126	Tadh	Tadh.saddlebrown
Tadh_TriadG56917	Tadh_TriadT56917	OG_8165	Tadh	Tadh.saddlebrown
Tadh_TriadG63980	Tadh_TriadT63980	OG_5008	Tadh	Tadh.saddlebrown
Tadh_TriadG57336	Tadh_TriadT57336	OG_2455	Tadh	Tadh.saddlebrown
Tadh_TriadG29205	Tadh_TriadT29205	OG_8729	Tadh	Tadh.saddlebrown
Tadh_TriadG60737	Tadh_TriadT60737	OG_4027	Tadh	Tadh.saddlebrown
Tadh_TriadG55638	Tadh_TriadT55638	OG_7289	Tadh	Tadh.saddlebrown
Tadh_TriadG54946	Tadh_TriadT54946	OG_7850	Tadh	Tadh.saddlebrown
Tadh_TriadG52404	Tadh_TriadT52404	OG_1700	Tadh	Tadh.saddlebrown
Tadh_TriadG58915	Tadh_TriadT58915	OG_2132	Tadh	Tadh.saddlebrown
Tadh_TriadG26726	Tadh_TriadT26726	OG_8183	Tadh	Tadh.saddlebrown
Tadh_TriadG60984	Tadh_TriadT60984	OG_4580	Tadh	Tadh.saddlebrown
Tadh_TriadG62294	Tadh_TriadT62294	OG_9604	Tadh	Tadh.saddlebrown
Tadh_TriadG62237	Tadh_TriadT62237	OG_4209	Tadh	Tadh.saddlebrown
Tadh_TriadG24169	Tadh_TriadT24169	OG_691	Tadh	Tadh.saddlebrown
Tadh_TriadG57837	Tadh_TriadT57837	OG_5239	Tadh	Tadh.saddlebrown
Tadh_TriadG12196	Tadh_TriadT12196	OG_7795	Tadh	Tadh.saddlebrown
Tadh_TriadG6735	Tadh_TriadT6735	OG_5639	Tadh	Tadh.saddlebrown
Tadh_TriadG4397	Tadh_TriadT4397	OG_7266	Tadh	Tadh.saddlebrown
Tadh_wf_g11410	Tadh_wf_g11410.t1	OG_9604	Tadh	Tadh.saddlebrown
Tadh_TriadG58917	Tadh_TriadT58917	OG_6174	Tadh	Tadh.saddlebrown
Tadh_TriadG32588	Tadh_TriadT32588	OG_10431	Tadh	Tadh.saddlebrown
Tadh_TriadG58024	Tadh_TriadT58024	OG_10317	Tadh	Tadh.saddlebrown
Tadh_TriadG51893	Tadh_TriadT51893	OG_7008	Tadh	Tadh.saddlebrown
Tadh_TriadG56140	Tadh_TriadT56140	OG_4403	Tadh	Tadh.saddlebrown
Tadh_TriadG58466	Tadh_TriadT58466	OG_10024	Tadh	Tadh.saddlebrown
Tadh_TriadG52748	Tadh_TriadT52748	OG_3025	Tadh	Tadh.saddlebrown
Tadh_TriadG61635	Tadh_TriadT61635	OG_6787	Tadh	Tadh.saddlebrown
Tadh_TriadG59475	Tadh_TriadT59475	OG_10172	Tadh	Tadh.saddlebrown
Tadh_TriadG51368	Tadh_TriadT51368	OG_4887	Tadh	Tadh.saddlebrown
Tadh_TriadG57019	Tadh_TriadT57019	OG_5014	Tadh	Tadh.saddlebrown
Tadh_TriadG37144	Tadh_TriadT37144	OG_5177	Tadh	Tadh.saddlebrown
Tadh_TriadG25960	Tadh_TriadT25960	OG_8693	Tadh	Tadh.saddlebrown
Tadh_TriadG59913	Tadh_TriadT59913	OG_2981	Tadh	Tadh.saddlebrown
Tadh_TriadG60284	Tadh_TriadT60284	OG_9611	Tadh	Tadh.saddlebrown
Tadh_TriadG51643	Tadh_TriadT51643	OG_6706	Tadh	Tadh.saddlebrown
Tadh_TriadG57368	Tadh_TriadT57368	OG_9938	Tadh	Tadh.saddlebrown
Tadh_TriadG28971	Tadh_TriadT28971	OG_8730	Tadh	Tadh.saddlebrown
Tadh_TriadG52814	Tadh_TriadT52814	OG_830	Tadh	Tadh.saddlebrown
Tadh_TriadG60797	Tadh_TriadT60797	OG_5744	Tadh	Tadh.saddlebrown
Tadh_TriadG51106	Tadh_TriadT51106	OG_6848	Tadh	Tadh.saddlebrown
Tadh_TriadG56417	Tadh_TriadT56417	OG_7552	Tadh	Tadh.saddlebrown
Tadh_TriadG2482	Tadh_TriadT2482	OG_9892	Tadh	Tadh.saddlebrown
Tadh_TriadG56203	Tadh_TriadT56203	OG_10401	Tadh	Tadh.saddlebrown
Tadh_wf_g3419	Tadh_wf_g3419.t1	OG_4187	Tadh	Tadh.saddlebrown
Tadh_TriadG63599	Tadh_TriadT63599	OG_5770	Tadh	Tadh.saddlebrown
Tadh_TriadG57057	Tadh_TriadT57057	OG_5897	Tadh	Tadh.saddlebrown
Tadh_TriadG31830	Tadh_TriadT31830	OG_4579	Tadh	Tadh.saddlebrown
Tadh_TriadG50752	Tadh_TriadT50752	OG_4828	Tadh	Tadh.saddlebrown
Tadh_TriadG64408	Tadh_TriadT64408	OG_4089	Tadh	Tadh.saddlebrown
Tadh_TriadG52117	Tadh_TriadT52117	OG_9976	Tadh	Tadh.saddlebrown
Tadh_TriadG57306	Tadh_TriadT57306	OG_1381	Tadh	Tadh.saddlebrown
Tadh_TriadG54700	Tadh_TriadT54700	OG_4646	Tadh	Tadh.saddlebrown
Tadh_TriadG56961	Tadh_TriadT56961	OG_10612	Tadh	Tadh.saddlebrown
Tadh_TriadG57945	Tadh_TriadT57945	OG_10328	Tadh	Tadh.saddlebrown
Tadh_TriadG57785	Tadh_TriadT57785	OG_5209	Tadh	Tadh.saddlebrown
Tadh_TriadG35818	Tadh_TriadT35818	OG_10570	Tadh	Tadh.saddlebrown
Tadh_TriadG52713	Tadh_TriadT52713	OG_1075	Tadh	Tadh.saddlebrown
Tadh_TriadG57842	Tadh_TriadT57842	OG_5242	Tadh	Tadh.saddlebrown
Tadh_TriadG57487	Tadh_TriadT57487	OG_7318	Tadh	Tadh.saddlebrown
Tadh_TriadG13732	Tadh_TriadT13732	OG_6354	Tadh	Tadh.saddlebrown
Tadh_TriadG62340	Tadh_TriadT62340	OG_10295	Tadh	Tadh.saddlebrown
Tadh_TriadG59647	Tadh_TriadT59647	OG_2819	Tadh	Tadh.saddlebrown
Tadh_TriadG63545	Tadh_TriadT63545	OG_8818	Tadh	Tadh.saddlebrown
Tadh_TriadG56305	Tadh_TriadT56305	OG_4466	Tadh	Tadh.saddlebrown
Tadh_TriadG63614	Tadh_TriadT63614	OG_6073	Tadh	Tadh.bisque4
Tadh_TriadG56030	Tadh_TriadT56030	OG_8170	Tadh	Tadh.bisque4
Tadh_TriadG53036	Tadh_TriadT53036	OG_6074	Tadh	Tadh.bisque4
Tadh_TriadG55945	Tadh_TriadT55945	OG_7677	Tadh	Tadh.bisque4
Tadh_TriadG64292	Tadh_TriadT64292	OG_8172	Tadh	Tadh.bisque4
Tadh_TriadG60631	Tadh_TriadT60631	OG_8172	Tadh	Tadh.bisque4
Tadh_TriadG63920	Tadh_TriadT63920	OG_8171	Tadh	Tadh.bisque4
Tadh_TriadG53035	Tadh_TriadT53035	OG_6075	Tadh	Tadh.bisque4
Tadh_TriadG64422	Tadh_TriadT64422	OG_2933	Tadh	Tadh.bisque4
Tadh_TriadG63918	Tadh_TriadT63918	OG_4156	Tadh	Tadh.bisque4
Tadh_TriadG58955	Tadh_TriadT58955	OG_10706	Tadh	Tadh.bisque4
Tadh_TriadG57370	Tadh_TriadT57370	OG_1428	Tadh	Tadh.bisque4
Tadh_TriadG55318	Tadh_TriadT55318	OG_10656	Tadh	Tadh.bisque4
Tadh_TriadG64234	Tadh_TriadT64234	OG_4240	Tadh	Tadh.bisque4
Tadh_TriadG21255	Tadh_TriadT21255	OG_947	Tadh	Tadh.bisque4
Tadh_TriadG63932	Tadh_TriadT63932	OG_10834	Tadh	Tadh.bisque4
Tadh_TriadG58211	Tadh_TriadT58211	OG_8222	Tadh	Tadh.bisque4
Tadh_TriadG57940	Tadh_TriadT57940	OG_88	Tadh	Tadh.bisque4
Tadh_wf_g4839	Tadh_wf_g4839.t1	OG_8170	Tadh	Tadh.bisque4
Tadh_TriadG62293	Tadh_TriadT62293	OG_9605	Tadh	Tadh.bisque4
Tadh_TriadG54469	Tadh_TriadT54469	OG_7778	Tadh	Tadh.bisque4
Tadh_TriadG57705	Tadh_TriadT57705	OG_8675	Tadh	Tadh.bisque4
Tadh_TriadG31159	Tadh_TriadT31159	OG_4590	Tadh	Tadh.bisque4
Tadh_TriadG59369	Tadh_TriadT59369	OG_5726	Tadh	Tadh.bisque4
Tadh_TriadG3799	Tadh_TriadT3799	OG_4854	Tadh	Tadh.bisque4
Tadh_wf_g2726	Tadh_wf_g2726.t1	OG_10806	Tadh	Tadh.bisque4
Tadh_TriadG58912	Tadh_TriadT58912	OG_2133	Tadh	Tadh.bisque4
Tadh_TriadG55949	Tadh_TriadT55949	OG_10616	Tadh	Tadh.bisque4
Tadh_TriadG59765	Tadh_TriadT59765	OG_5943	Tadh	Tadh.bisque4
Tadh_TriadG63889	Tadh_TriadT63889	OG_8811	Tadh	Tadh.bisque4
Tadh_TriadG56111	Tadh_TriadT56111	OG_10418	Tadh	Tadh.bisque4
Tadh_TriadG54023	Tadh_TriadT54023	OG_3702	Tadh	Tadh.bisque4
Tadh_wf_g2725	Tadh_wf_g2725.t1	OG_3699	Tadh	Tadh.bisque4
Tadh_TriadG61885	Tadh_TriadT61885	OG_4510	Tadh	Tadh.bisque4
TrH2_TrispH2_004487	TrH2_TrispH2_004487-RA	OG_4383	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_007885	TrH2_TrispH2_007885-RA	OG_7677	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_003700	TrH2_TrispH2_003700-RA	OG_2126	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_005086	TrH2_TrispH2_005086-RA	OG_2461	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_005482	TrH2_TrispH2_005482-RA	OG_10833	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_005647	TrH2_TrispH2_005647-RA	OG_6296	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_003455	TrH2_TrispH2_003455-RA	OG_6073	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_011751	TrH2_TrispH2_011751-RA	OG_2933	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_007171	TrH2_TrispH2_007171-RA	OG_3583	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_010428	TrH2_TrispH2_010428-RA	OG_9605	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_000725	TrH2_TrispH2_000725-RA	OG_8204	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_003454	TrH2_TrispH2_003454-RA	OG_6074	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_004334	TrH2_TrispH2_004334-RA	OG_10084	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_012006	TrH2_TrispH2_012006-RA	OG_8172	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_008102	TrH2_TrispH2_008102-RA	OG_10377	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_010807	TrH2_TrispH2_010807-RA	OG_8172	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_001243	TrH2_TrispH2_001243-RA	OG_5725	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_008346	TrH2_TrispH2_008346-RA	OG_3267	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_003453	TrH2_TrispH2_003453-RA	OG_6075	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_011547	TrH2_TrispH2_011547-RA	OG_10616	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_011753	TrH2_TrispH2_011753-RA	OG_2933	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_011657	TrH2_TrispH2_011657-RA	OG_7366	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_004875	TrH2_TrispH2_004875-RA	OG_10656	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_004991	TrH2_TrispH2_004991-RA	OG_4027	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_010217	TrH2_TrispH2_010217-RA	OG_5726	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_007052	TrH2_TrispH2_007052-RA	OG_4240	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_001377	TrH2_TrispH2_001377-RA	OG_2661	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_010704	TrH2_TrispH2_010704-RA	OG_4209	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_010924	TrH2_TrispH2_010924-RA	OG_10165	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_001742	TrH2_TrispH2_001742-RA	OG_4627	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_003195	TrH2_TrispH2_003195-RA	OG_7013	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_010429	TrH2_TrispH2_010429-RA	OG_9604	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_011694	TrH2_TrispH2_011694-RA	OG_9395	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_004208	TrH2_TrispH2_004208-RA	OG_9859	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_010650	TrH2_TrispH2_010650-RA	OG_10532	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_004459	TrH2_TrispH2_004459-RA	OG_3	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_008195	TrH2_TrispH2_008195-RA	OG_7703	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_003682	TrH2_TrispH2_003682-RA	OG_2132	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_009237	TrH2_TrispH2_009237-RA	OG_8597	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_007189	TrH2_TrispH2_007189-RA	OG_7209	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_004223	TrH2_TrispH2_004223-RA	OG_9853	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_003755	TrH2_TrispH2_003755-RA	OG_6675	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_011752	TrH2_TrispH2_011752-RA	OG_4089	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_005358	TrH2_TrispH2_005358-RA	OG_5639	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_001358	TrH2_TrispH2_001358-RA	OG_10116	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_000329	TrH2_TrispH2_000329-RA	OG_3967	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_002772	TrH2_TrispH2_002772-RA	OG_5849	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_009448	TrH2_TrispH2_009448-RA	OG_9820	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_011719	TrH2_TrispH2_011719-RA	OG_8170	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_009623	TrH2_TrispH2_009623-RA	OG_1263	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_009236	TrH2_TrispH2_009236-RA	OG_10474	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_004183	TrH2_TrispH2_004183-RA	OG_10588	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_010134	TrH2_TrispH2_010134-RA	OG_9171	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_007852	TrH2_TrispH2_007852-RA	OG_3693	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_005104	TrH2_TrispH2_005104-RA	OG_1428	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_011720	TrH2_TrispH2_011720-RA	OG_8171	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_000571	TrH2_TrispH2_000571-RA	OG_8456	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_005070	TrH2_TrispH2_005070-RA	OG_2455	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_002645	TrH2_TrispH2_002645-RA	OG_4134	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_004236	TrH2_TrispH2_004236-RA	OG_947	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_010583	TrH2_TrispH2_010583-RA	OG_5341	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_011084	TrH2_TrispH2_011084-RA	OG_4156	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_004602	TrH2_TrispH2_004602-RA	OG_1366	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_010214	TrH2_TrispH2_010214-RA	OG_5731	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_010230	TrH2_TrispH2_010230-RA	OG_3916	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_001578	TrH2_TrispH2_001578-RA	OG_7480	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_006106	TrH2_TrispH2_006106-RA	OG_4363	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_009399	TrH2_TrispH2_009399-RA	OG_5077	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_007807	TrH2_TrispH2_007807-RA	OG_3702	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_007634	TrH2_TrispH2_007634-RA	OG_4064	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_007417	TrH2_TrispH2_007417-RA	OG_1370	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_010460	TrH2_TrispH2_010460-RA	OG_2145	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_010551	TrH2_TrispH2_010551-RA	OG_8101	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_004815	TrH2_TrispH2_004815-RA	OG_10671	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_009008	TrH2_TrispH2_009008-RA	OG_4580	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_010806	TrH2_TrispH2_010806-RA	OG_8172	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_006611	TrH2_TrispH2_006611-RA	OG_6266	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_005848	TrH2_TrispH2_005848-RA	OG_7536	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_009238	TrH2_TrispH2_009238-RA	OG_8579	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_003754	TrH2_TrispH2_003754-RA	OG_6675	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_010984	TrH2_TrispH2_010984-RA	OG_7129	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_010218	TrH2_TrispH2_010218-RA	OG_5723	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_011400	TrH2_TrispH2_011400-RA	OG_8804	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_003753	TrH2_TrispH2_003753-RA	OG_6674	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_005762	TrH2_TrispH2_005762-RA	OG_10706	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_008421	TrH2_TrispH2_008421-RA	OG_5796	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_007853	TrH2_TrispH2_007853-RA	OG_6824	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_003679	TrH2_TrispH2_003679-RA	OG_2133	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_002087	TrH2_TrispH2_002087-RA	OG_8730	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_008748	TrH2_TrispH2_008748-RA	OG_6510	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_001163	TrH2_TrispH2_001163-RA	OG_3901	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_001735	TrH2_TrispH2_001735-RA	OG_9898	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_004509	TrH2_TrispH2_004509-RA	OG_6526	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_000957	TrH2_TrispH2_000957-RA	OG_868	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_002088	TrH2_TrispH2_002088-RA	OG_8729	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_009811	TrH2_TrispH2_009811-RA	OG_10252	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_005570	TrH2_TrispH2_005570-RA	OG_6616	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_010552	TrH2_TrispH2_010552-RA	OG_1381	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_001572	TrH2_TrispH2_001572-RA	OG_7482	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_010703	TrH2_TrispH2_010703-RA	OG_4209	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_006758	TrH2_TrispH2_006758-RA	OG_2274	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_009066	TrH2_TrispH2_009066-RA	OG_3073	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_011265	TrH2_TrispH2_011265-RA	OG_10295	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_011040	TrH2_TrispH2_011040-RA	OG_2971	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_009571	TrH2_TrispH2_009571-RA	OG_1269	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_001078	TrH2_TrispH2_001078-RA	OG_4466	TrH2	TrH2.lightsteelblue1
TrH2_TrispH2_001481	TrH2_TrispH2_001481-RA	OG_88	TrH2	TrH2.lightsteelblue1
