gene	transcript	orthogroup	species	gene_module
Hhon_g10261.t1	Hhon_g10261.t1	OG_6579	Hhon	Hhon.white
Hhon_g07347.t1	Hhon_g07347.t1	OG_3581	Hhon	Hhon.white
Hhon_g04574.t1	Hhon_g04574.t1	OG_5725	Hhon	Hhon.white
Hhon_g03029.t1	Hhon_g03029.t1	OG_5441	Hhon	Hhon.white
Hhon_g00228.t1	Hhon_g00228.t1	OG_3252	Hhon	Hhon.white
Hhon_g10188.t1	Hhon_g10188.t1	OG_10696	Hhon	Hhon.white
Hhon_g09733.t1	Hhon_g09733.t1	OG_9186	Hhon	Hhon.white
Hhon_g10528.t1	Hhon_g10528.t1	OG_6126	Hhon	Hhon.white
Hhon_g09919.t1	Hhon_g09919.t1	OG_7675	Hhon	Hhon.white
Hhon_g06078.t1	Hhon_g06078.t1	OG_1685	Hhon	Hhon.white
Hhon_g01454.t1	Hhon_g01454.t1	OG_8572	Hhon	Hhon.white
Hhon_g01522.t1	Hhon_g01522.t1	OG_8540	Hhon	Hhon.white
Hhon_g02777.t1	Hhon_g02777.t1	OG_4138	Hhon	Hhon.white
Hhon_g00490.t1	Hhon_g00490.t1	OG_2873	Hhon	Hhon.white
Hhon_g02899.t1	Hhon_g02899.t1	OG_4824	Hhon	Hhon.white
Hhon_g01078.t1	Hhon_g01078.t1	OG_7244	Hhon	Hhon.white
Hhon_g04573.t1	Hhon_g04573.t1	OG_9367	Hhon	Hhon.white
Hhon_g06309.t1	Hhon_g06309.t1	OG_9586	Hhon	Hhon.white
Hhon_g03838.t1	Hhon_g03838.t1	OG_6089	Hhon	Hhon.white
Hhon_g07696.t1	Hhon_g07696.t1	OG_6180	Hhon	Hhon.white
Hhon_g08641.t1	Hhon_g08641.t1	OG_9565	Hhon	Hhon.white
Hhon_g10412.t1	Hhon_g10412.t1	OG_10272	Hhon	Hhon.white
Hhon_g01201.t1	Hhon_g01201.t1	OG_10117	Hhon	Hhon.floralwhite
Hhon_g01746.t1	Hhon_g01746.t1	OG_6273	Hhon	Hhon.floralwhite
Hhon_g10729.t1	Hhon_g10729.t1	OG_4214	Hhon	Hhon.floralwhite
Hhon_g06965.t1	Hhon_g06965.t1	OG_1925	Hhon	Hhon.floralwhite
Hhon_g11042.t1	Hhon_g11042.t1	OG_9941	Hhon	Hhon.floralwhite
Hhon_g01888.t1	Hhon_g01888.t1	OG_513	Hhon	Hhon.floralwhite
Hhon_g08278.t1	Hhon_g08278.t1	OG_6138	Hhon	Hhon.floralwhite
Hhon_g10923.t1	Hhon_g10923.t1	OG_5725	Hhon	Hhon.floralwhite
Hhon_g11309.t1	Hhon_g11309.t1	OG_4221	Hhon	Hhon.floralwhite
Hhon_g08183.t1	Hhon_g08183.t1	OG_10228	Hhon	Hhon.floralwhite
Hhon_g10508.t1	Hhon_g10508.t1	OG_8797	Hhon	Hhon.floralwhite
Hhon_g11094.t1	Hhon_g11094.t1	OG_5547	Hhon	Hhon.floralwhite
Hhon_g10893.t1	Hhon_g10893.t1	OG_9591	Hhon	Hhon.floralwhite
Hhon_g09614.t1	Hhon_g09614.t1	OG_6397	Hhon	Hhon.floralwhite
Hhon_g10236.t1	Hhon_g10236.t1	OG_5267	Hhon	Hhon.floralwhite
Hhon_g10970.t1	Hhon_g10970.t1	OG_6483	Hhon	Hhon.floralwhite
Hhon_g06506.t1	Hhon_g06506.t1	OG_8493	Hhon	Hhon.floralwhite
Hhon_g03438.t1	Hhon_g03438.t1	OG_8098	Hhon	Hhon.floralwhite
Hhon_g08422.t1	Hhon_g08422.t1	OG_5371	Hhon	Hhon.floralwhite
HoiH23_PlH23_006176	HoiH23_PlH23_006176-RA	OG_5423	HoiH23	HoiH23.paleturquoise
HoiH23_PlH23_006177	HoiH23_PlH23_006177-RA	OG_5424	HoiH23	HoiH23.paleturquoise
HoiH23_PlH23_003945	HoiH23_PlH23_003945-RA	OG_5015	HoiH23	HoiH23.paleturquoise
HoiH23_PlH23_010632	HoiH23_PlH23_010632-RA	OG_5441	HoiH23	HoiH23.paleturquoise
HoiH23_PlH23_008948	HoiH23_PlH23_008948-RA	OG_7766	HoiH23	HoiH23.paleturquoise
HoiH23_PlH23_010631	HoiH23_PlH23_010631-RA	OG_5441	HoiH23	HoiH23.paleturquoise
HoiH23_PlH23_007680	HoiH23_PlH23_007680-RA	OG_8765	HoiH23	HoiH23.paleturquoise
HoiH23_PlH23_006175	HoiH23_PlH23_006175-RA	OG_5422	HoiH23	HoiH23.paleturquoise
HoiH23_PlH23_008476	HoiH23_PlH23_008476-RA	OG_6127	HoiH23	HoiH23.paleturquoise
HoiH23_PlH23_001368	HoiH23_PlH23_001368-RA	OG_4345	HoiH23	HoiH23.paleturquoise
HoiH23_PlH23_008474	HoiH23_PlH23_008474-RA	OG_6126	HoiH23	HoiH23.paleturquoise
HoiH23_PlH23_009162	HoiH23_PlH23_009162-RA	OG_5787	HoiH23	HoiH23.paleturquoise
HoiH23_PlH23_009278	HoiH23_PlH23_009278-RA	OG_4874	HoiH23	HoiH23.paleturquoise
HoiH23_PlH23_009694	HoiH23_PlH23_009694-RA	OG_7680	HoiH23	HoiH23.paleturquoise
HoiH23_PlH23_002154	HoiH23_PlH23_002154-RA	OG_7265	HoiH23	HoiH23.paleturquoise
HoiH23_PlH23_010457	HoiH23_PlH23_010457-RA	OG_5553	HoiH23	HoiH23.paleturquoise
HoiH23_PlH23_001924	HoiH23_PlH23_001924-RA	OG_8540	HoiH23	HoiH23.paleturquoise
HoiH23_PlH23_009611	HoiH23_PlH23_009611-RA	OG_9644	HoiH23	HoiH23.paleturquoise
HoiH23_PlH23_008477	HoiH23_PlH23_008477-RA	OG_6128	HoiH23	HoiH23.paleturquoise
HoiH23_PlH23_002059	HoiH23_PlH23_002059-RA	OG_7006	HoiH23	HoiH23.paleturquoise
HoiH23_PlH23_009661	HoiH23_PlH23_009661-RA	OG_3581	HoiH23	HoiH23.paleturquoise
HoiH23_PlH23_011660	HoiH23_PlH23_011660-RA	OG_6758	HoiH23	HoiH23.paleturquoise
HoiH23_PlH23_001682	HoiH23_PlH23_001682-RA	OG_661	HoiH23	HoiH23.paleturquoise
HoiH23_PlH23_009730	HoiH23_PlH23_009730-RA	OG_6273	HoiH23	HoiH23.paleturquoise
HoiH23_PlH23_001554	HoiH23_PlH23_001554-RA	OG_6800	HoiH23	HoiH23.paleturquoise
HoiH23_PlH23_003647	HoiH23_PlH23_003647-RA	OG_6695	HoiH23	HoiH23.paleturquoise
HoiH23_PlH23_006926	HoiH23_PlH23_006926-RA	OG_4233	HoiH23	HoiH23.paleturquoise
HoiH23_PlH23_003199	HoiH23_PlH23_003199-RA	OG_3252	HoiH23	HoiH23.paleturquoise
HoiH23_PlH23_007120	HoiH23_PlH23_007120-RA	OG_5799	HoiH23	HoiH23.paleturquoise
HoiH23_PlH23_001325	HoiH23_PlH23_001325-RA	OG_9586	HoiH23	HoiH23.paleturquoise
HoiH23_PlH23_010007	HoiH23_PlH23_010007-RA	OG_3593	HoiH23	HoiH23.paleturquoise
HoiH23_PlH23_010477	HoiH23_PlH23_010477-RA	OG_1152	HoiH23	HoiH23.paleturquoise
HoiH23_PlH23_008445	HoiH23_PlH23_008445-RA	OG_5267	HoiH23	HoiH23.paleturquoise
HoiH23_PlH23_005657	HoiH23_PlH23_005657-RA	OG_6411	HoiH23	HoiH23.paleturquoise
HoiH23_PlH23_006131	HoiH23_PlH23_006131-RA	OG_77	HoiH23	HoiH23.paleturquoise
HoiH23_PlH23_001326	HoiH23_PlH23_001326-RA	OG_9586	HoiH23	HoiH23.paleturquoise
HoiH23_PlH23_010535	HoiH23_PlH23_010535-RA	OG_8836	HoiH23	HoiH23.paleturquoise
HoiH23_PlH23_007657	HoiH23_PlH23_007657-RA	OG_7932	HoiH23	HoiH23.paleturquoise
HoiH23_PlH23_008576	HoiH23_PlH23_008576-RA	OG_791	HoiH23	HoiH23.paleturquoise
