gene	orthogroup
Mmus_ENSMUST00000025290	OG_3950
Mmus_ENSMUST00000168989	OG_1025
Mmus_ENSMUST00000070080	OG_11614
Mmus_ENSMUST00000115816	OG_1919
Mmus_ENSMUST00000153060	OG_2988
Mmus_ENSMUST00000025110	OG_3298
Mmus_ENSMUST00000042868	OG_3181
Mmus_ENSMUST00000006027	OG_11016
Mmus_ENSMUST00000043484	OG_2536
Mmus_ENSMUST00000064795	OG_2319
Mmus_ENSMUST00000051301	OG_11204
Mmus_ENSMUST00000001419	OG_10904
Mmus_ENSMUST00000070709	OG_4902
Mmus_ENSMUST00000072376	OG_3949
Mmus_ENSMUST00000239360	OG_10290
Mmus_ENSMUST00000025519	OG_1361
Mmus_ENSMUST00000150267	OG_3184
Mmus_ENSMUST00000236898	OG_3890
Mmus_ENSMUST00000025402	OG_10337
Mmus_ENSMUST00000066717	OG_1449
Mmus_ENSMUST00000040284	OG_6549
Mmus_ENSMUST00000026494	OG_3693
Mmus_ENSMUST00000060303	OG_12682
Mmus_ENSMUST00000025805	OG_11056
Mmus_ENSMUST00000116563	OG_10575
Mmus_ENSMUST00000137166	OG_4625
Mmus_ENSMUST00000149261	OG_1951
Mmus_ENSMUST00000065304	OG_8535
Mmus_ENSMUST00000035444	OG_2575
Mmus_ENSMUST00000096259	OG_4450
Mmus_ENSMUST00000025563	OG_6404
Mmus_ENSMUST00000169121	OG_3470
Mmus_ENSMUST00000025645	OG_4574
Mmus_ENSMUST00000025541	OG_11142
Mmus_ENSMUST00000087689	OG_8465
Mmus_ENSMUST00000087600	OG_9624
Mmus_ENSMUST00000087123	OG_10395
Mmus_ENSMUST00000223787	OG_9743
Mmus_ENSMUST00000026196	OG_9714
Mmus_ENSMUST00000026221	OG_10989
Mmus_ENSMUST00000026222	OG_6666
Mmus_ENSMUST00000162528	OG_2361
Mmus_ENSMUST00000096029	OG_9260
Mmus_ENSMUST00000051234	OG_9403
Mmus_ENSMUST00000026009	OG_437
Mmus_ENSMUST00000037636	OG_3133
Mmus_ENSMUST00000096014	OG_6522
Mmus_ENSMUST00000066285	OG_409
Mmus_ENSMUST00000114924	OG_1919
Mmus_ENSMUST00000124270	OG_3191
Mmus_ENSMUST00000028123	OG_2944
Mmus_ENSMUST00000045604	OG_219
Mmus_ENSMUST00000060818	OG_1182
Mmus_ENSMUST00000114310	OG_3588
Mmus_ENSMUST00000055921	OG_5769
Mmus_ENSMUST00000028300	OG_2951
Mmus_ENSMUST00000074240	OG_6800
Mmus_ENSMUST00000028177	OG_2943
Mmus_ENSMUST00000113621	OG_8347
Mmus_ENSMUST00000000199	OG_2771
Mmus_ENSMUST00000069817	OG_11555
Mmus_ENSMUST00000139624	OG_1263
Mmus_ENSMUST00000077458	OG_8721
Mmus_ENSMUST00000070112	OG_5784
Mmus_ENSMUST00000028279	OG_1690
Mmus_ENSMUST00000112862	OG_9632
Mmus_ENSMUST00000028229	OG_3723
Mmus_ENSMUST00000028102	OG_9669
Mmus_ENSMUST00000078324	OG_9742
Mmus_ENSMUST00000067101	OG_10487
Mmus_ENSMUST00000102754	OG_3166
Mmus_ENSMUST00000112480	OG_8739
Mmus_ENSMUST00000075052	OG_3086
Mmus_ENSMUST00000066432	OG_4458
Mmus_ENSMUST00000053910	OG_12417
Mmus_ENSMUST00000112366	OG_4458
Mmus_ENSMUST00000094934	OG_2944
Mmus_ENSMUST00000037119	OG_2182
Mmus_ENSMUST00000024159	OG_2182
Mmus_ENSMUST00000090813	OG_3132
Mmus_ENSMUST00000112024	OG_4034
Mmus_ENSMUST00000018914	OG_2347
Mmus_ENSMUST00000028398	OG_5849
Mmus_ENSMUST00000102653	OG_10229
Mmus_ENSMUST00000111760	OG_11254
Mmus_ENSMUST00000053664	OG_6203
Mmus_ENSMUST00000005643	OG_1919
Mmus_ENSMUST00000077941	OG_3519
Mmus_ENSMUST00000111303	OG_3809
Mmus_ENSMUST00000065797	OG_8521
Mmus_ENSMUST00000028648	OG_4624
Mmus_ENSMUST00000080210	OG_10604
Mmus_ENSMUST00000016530	OG_10754
Mmus_ENSMUST00000028553	OG_6414
Mmus_ENSMUST00000028639	OG_8642
Mmus_ENSMUST00000102534	OG_4477
Mmus_ENSMUST00000009693	OG_5798
Mmus_ENSMUST00000037547	OG_3555
Mmus_ENSMUST00000028767	OG_8629
Mmus_ENSMUST00000028758	OG_258
Mmus_ENSMUST00000028763	OG_898
Mmus_ENSMUST00000000317	OG_2169
Mmus_ENSMUST00000028800	OG_6697
Mmus_ENSMUST00000103181	OG_10120
Mmus_ENSMUST00000038228	OG_2193
Mmus_ENSMUST00000110116	OG_10896
Mmus_ENSMUST00000035646	OG_10896
Mmus_ENSMUST00000035264	OG_1721
Mmus_ENSMUST00000028727	OG_10107
Mmus_ENSMUST00000075410	OG_2399
Mmus_ENSMUST00000028905	OG_5173
Mmus_ENSMUST00000110007	OG_3746
Mmus_ENSMUST00000028926	OG_879
Mmus_ENSMUST00000142271	OG_11151
Mmus_ENSMUST00000150602	OG_11448
Mmus_ENSMUST00000029128	OG_11087
Mmus_ENSMUST00000109587	OG_2276
Mmus_ENSMUST00000169464	OG_4623
Mmus_ENSMUST00000069600	OG_1860
Mmus_ENSMUST00000088494	OG_6530
Mmus_ENSMUST00000045738	OG_3304
Mmus_ENSMUST00000018470	OG_9776
Mmus_ENSMUST00000202623	OG_10924
Mmus_ENSMUST00000059826	OG_2968
Mmus_ENSMUST00000109176	OG_10542
Mmus_ENSMUST00000109157	OG_12682
Mmus_ENSMUST00000080493	OG_10337
Mmus_ENSMUST00000108915	OG_7878
Mmus_ENSMUST00000149964	OG_2252
Mmus_ENSMUST00000055990	OG_10840
Mmus_ENSMUST00000103045	OG_9025
Mmus_ENSMUST00000072334	OG_9852
Mmus_ENSMUST00000029002	OG_9025
Mmus_ENSMUST00000029046	OG_8538
Mmus_ENSMUST00000193117	OG_1447
Mmus_ENSMUST00000026120	OG_7245
Mmus_ENSMUST00000160307	OG_1176
Mmus_ENSMUST00000029256	OG_336
Mmus_ENSMUST00000091259	OG_2310
Mmus_ENSMUST00000127477	OG_6531
Mmus_ENSMUST00000108210	OG_1254
Mmus_ENSMUST00000204702	OG_2256
Mmus_ENSMUST00000166126	OG_3183
Mmus_ENSMUST00000054237	OG_3113
Mmus_ENSMUST00000029374	OG_1111
Mmus_ENSMUST00000029355	OG_12646
Mmus_ENSMUST00000029423	OG_11433
Mmus_ENSMUST00000075316	OG_3588
Mmus_ENSMUST00000029654	OG_3478
Mmus_ENSMUST00000054990	OG_700
Mmus_ENSMUST00000107678	OG_2595
Mmus_ENSMUST00000107559	OG_2140
Mmus_ENSMUST00000090945	OG_3298
Mmus_ENSMUST00000200342	OG_1919
Mmus_ENSMUST00000058230	OG_7068
Mmus_ENSMUST00000035371	OG_4341
Mmus_ENSMUST00000036493	OG_8643
Mmus_ENSMUST00000239027	OG_2345
Mmus_ENSMUST00000118209	OG_6841
Mmus_ENSMUST00000038695	OG_2968
Mmus_ENSMUST00000169449	OG_6038
Mmus_ENSMUST00000135636	OG_66
Mmus_ENSMUST00000090558	OG_124
Mmus_ENSMUST00000072596	OG_2308
Mmus_ENSMUST00000171289	OG_1361
Mmus_ENSMUST00000182064	OG_2773
Mmus_ENSMUST00000062601	OG_170
Mmus_ENSMUST00000056758	OG_10320
Mmus_ENSMUST00000029800	OG_4420
Mmus_ENSMUST00000098574	OG_1478
Mmus_ENSMUST00000120539	OG_3650
Mmus_ENSMUST00000029845	OG_487
Mmus_ENSMUST00000005164	OG_1832
Mmus_ENSMUST00000037942	OG_8736
Mmus_ENSMUST00000044278	OG_6561
Mmus_ENSMUST00000074015	OG_2222
Mmus_ENSMUST00000106058	OG_4507
Mmus_ENSMUST00000106044	OG_4240
Mmus_ENSMUST00000084949	OG_8610
Mmus_ENSMUST00000078139	OG_10067
Mmus_ENSMUST00000041606	OG_12395
Mmus_ENSMUST00000029876	OG_4638
Mmus_ENSMUST00000084770	OG_3463
Mmus_ENSMUST00000057188	OG_2469
Mmus_ENSMUST00000030125	OG_412
Mmus_ENSMUST00000030158	OG_5875
Mmus_ENSMUST00000107749	OG_693
Mmus_ENSMUST00000044148	OG_9845
Mmus_ENSMUST00000093859	OG_3588
Mmus_ENSMUST00000050850	OG_1182
Mmus_ENSMUST00000107289	OG_2871
Mmus_ENSMUST00000050872	OG_11160
Mmus_ENSMUST00000030207	OG_4053
Mmus_ENSMUST00000107188	OG_1497
Mmus_ENSMUST00000107158	OG_2998
Mmus_ENSMUST00000107116	OG_10454
Mmus_ENSMUST00000106933	OG_1373
Mmus_ENSMUST00000106882	OG_610
Mmus_ENSMUST00000030284	OG_4490
Mmus_ENSMUST00000106597	OG_10454
Mmus_ENSMUST00000036380	OG_10568
Mmus_ENSMUST00000071093	OG_411
Mmus_ENSMUST00000030637	OG_1582
Mmus_ENSMUST00000030572	OG_3323
Mmus_ENSMUST00000106035	OG_10366
Mmus_ENSMUST00000070532	OG_8538
Mmus_ENSMUST00000067496	OG_849
Mmus_ENSMUST00000030651	OG_193
Mmus_ENSMUST00000030636	OG_9025
Mmus_ENSMUST00000105856	OG_11502
Mmus_ENSMUST00000105835	OG_3812
Mmus_ENSMUST00000203828	OG_3249
Mmus_ENSMUST00000010007	OG_10635
Mmus_ENSMUST00000036854	OG_330
Mmus_ENSMUST00000238956	OG_9728
Mmus_ENSMUST00000039144	OG_7837
Mmus_ENSMUST00000080926	OG_2122
Mmus_ENSMUST00000030805	OG_8330
Mmus_ENSMUST00000049790	OG_7266
Mmus_ENSMUST00000167926	OG_10841
Mmus_ENSMUST00000030775	OG_350
Mmus_ENSMUST00000238715	OG_4174
Mmus_ENSMUST00000030940	OG_3212
Mmus_ENSMUST00000044492	OG_2483
Mmus_ENSMUST00000030763	OG_10278
Mmus_ENSMUST00000088744	OG_3491
Mmus_ENSMUST00000030691	OG_5683
Mmus_ENSMUST00000039370	OG_2313
Mmus_ENSMUST00000074694	OG_10869
Mmus_ENSMUST00000088392	OG_8439
Mmus_ENSMUST00000024123	OG_3013
Mmus_ENSMUST00000030787	OG_2351
Mmus_ENSMUST00000088244	OG_10679
Mmus_ENSMUST00000122171	OG_10298
Mmus_ENSMUST00000031037	OG_10089
Mmus_ENSMUST00000019109	OG_9776
Mmus_ENSMUST00000056355	OG_6961
Mmus_ENSMUST00000030986	OG_5923
Mmus_ENSMUST00000031003	OG_10290
Mmus_ENSMUST00000156481	OG_6431
Mmus_ENSMUST00000132734	OG_617
Mmus_ENSMUST00000031131	OG_10057
Mmus_ENSMUST00000162372	OG_1209
Mmus_ENSMUST00000197284	OG_3478
Mmus_ENSMUST00000199357	OG_3478
