gene	orthogroup
Tadh_TriadT31868	OG_10840
Tadh_TriadT61150	OG_11799
Tadh_TriadT61048	OG_5397
Tadh_TriadT61059	OG_5992
Tadh_TriadT31933	OG_1022
Tadh_TriadT51003	OG_3739
Tadh_TriadT61174	OG_850
Tadh_TriadT64327	OG_4190
Tadh_TriadT61184	OG_2090
Tadh_TriadT61185	OG_2090
Tadh_TriadT63147	OG_2678
Tadh_TriadT63420	OG_11635
Tadh_TriadT61254	OG_2061
Tadh_wf_g10310.t1	OG_4525
Tadh_TriadT61203	OG_867
Tadh_TriadT61253	OG_877
Tadh_TriadT36680	OG_854
Tadh_TriadT61378	OG_863
Tadh_TriadT61380	OG_863
Tadh_hyp_clust10113.t1	OG_1066
Tadh_TriadT61422	OG_882
Tadh_TriadT61431	OG_6308
Tadh_TriadT61439	OG_884
Tadh_TriadT61440	OG_886
Tadh_TriadT61467	OG_6339
Tadh_TriadT61512	OG_5116
Tadh_TriadT61411	OG_80
Tadh_TriadT64351	OG_1002
Tadh_TriadT61539	OG_12163
Tadh_TriadT32688	OG_11948
Tadh_TriadT4073	OG_4258
Tadh_TriadT61553	OG_2469
Tadh_TriadT61554	OG_7966
Tadh_TriadT5569	OG_2293
Tadh_TriadT61640	OG_7513
Tadh_TriadT61644	OG_6558
Tadh_TriadT61654	OG_3231
Tadh_TriadT32819	OG_922
Tadh_TriadT61664	OG_4439
Tadh_TriadT61647	OG_7514
Tadh_wf_g10728.t1	OG_4081
Tadh_TriadT64370	OG_8409
Tadh_TriadT61748	OG_4452
Tadh_TriadT32926	OG_2293
Tadh_TriadT61747	OG_7293
Tadh_TriadT62662	OG_12066
Tadh_TriadT51110	OG_2345
Tadh_wf_g10892.t1	OG_8071
Tadh_TriadT61827	OG_7367
Tadh_wf_g10827.t1	OG_7518
Tadh_TriadT61764	OG_6697
Tadh_TriadT32942	OG_3470
Tadh_TriadT61843	OG_7539
Tadh_TriadT54024	OG_7428
Tadh_TriadT22633	OG_4245
Tadh_TriadT63707	OG_7511
Tadh_TriadT54140	OG_11698
Tadh_TriadT54164	OG_3136
Tadh_TriadT22195	OG_9742
Tadh_TriadT22095	OG_3912
Tadh_wf_g3088.t1	OG_7241
Tadh_TriadT21915	OG_11478
Tadh_TriadT22168	OG_4052
Tadh_TriadT54508	OG_11897
Tadh_TriadT63759	OG_3676
Tadh_TriadT54528	OG_4147
Tadh_TriadT22925	OG_4434
Tadh_TriadT4490	OG_965
Tadh_TriadT54739	OG_7415
Tadh_TriadT63780	OG_5111
Tadh_TriadT54773	OG_1704
Tadh_TriadT54794	OG_304
Tadh_TriadT54829	OG_7896
Tadh_TriadT54830	OG_7896
Tadh_TriadT54834	OG_11737
Tadh_TriadT63786	OG_8419
Tadh_TriadT63787	OG_7899
Tadh_TriadT23041	OG_3342
Tadh_TriadT54897	OG_3953
Tadh_TriadT54902	OG_6635
Tadh_TriadT54910	OG_9815
Tadh_TriadT63797	OG_9815
Tadh_TriadT22911	OG_1501
Tadh_TriadT23354	OG_10820
Tadh_TriadT55036	OG_2421
Tadh_TriadT55048	OG_1525
Tadh_TriadT63806	OG_2421
Tadh_TriadT55088	OG_341
Tadh_TriadT54003	OG_802
Tadh_TriadT54041	OG_802
Tadh_TriadT54042	OG_3123
Tadh_TriadT11844	OG_648
Tadh_TriadT22806	OG_2985
Tadh_TriadT54107	OG_4070
Tadh_TriadT54111	OG_3687
Tadh_TriadT21996	OG_10726
Tadh_TriadT54118	OG_979
Tadh_TriadT22773	OG_3594
Tadh_TriadT23032	OG_10229
Tadh_TriadT54246	OG_6599
Tadh_TriadT54256	OG_7781
Tadh_wf_g3037.t1	OG_4450
Tadh_TriadT63742	OG_7999
Tadh_wf_g3134.t1	OG_2028
Tadh_TriadT1344	OG_166
Tadh_TriadT63745	OG_8357
Tadh_TriadT54391	OG_4361
Tadh_TriadT54394	OG_3571
Tadh_TriadT54404	OG_100
Tadh_TriadT54453	OG_4277
Tadh_TriadT54480	OG_3370
Tadh_TriadT63754	OG_4082
Tadh_TriadT50029	OG_10985
Tadh_wf_g3320.t1	OG_7068
Tadh_TriadT54536	OG_802
Tadh_TriadT54537	OG_802
Tadh_TriadT63249	OG_10655
Tadh_TriadT63763	OG_9945
Tadh_TriadT54622	OG_3421
Tadh_TriadT63778	OG_10281
Tadh_TriadT54736	OG_11998
Tadh_TriadT16617	OG_2325
Tadh_TriadT22338	OG_2325
Tadh_TriadT22406	OG_4504
Tadh_TriadT3775	OG_2293
Tadh_TriadT8107	OG_4209
Tadh_TriadT63799	OG_2559
Tadh_TriadT54943	OG_137
Tadh_TriadT54957	OG_693
Tadh_TriadT22079	OG_1769
Tadh_TriadT13796	OG_1769
Tadh_TriadT21914	OG_4541
Tadh_TriadT55009	OG_5786
Tadh_TriadT50106	OG_9937
Tadh_TriadT55034	OG_7251
Tadh_TriadT9370	OG_7237
Tadh_wf_g10942.t1	OG_7920
Tadh_wf_g10959.t1	OG_2293
Tadh_TriadT33101	OG_124
Tadh_TriadT64388	OG_10951
Tadh_wf_g10973.t1	OG_7309
Tadh_TriadT61913	OG_7308
Tadh_TriadT61893	OG_10896
Tadh_TriadT61920	OG_8776
Tadh_TriadT61926	OG_693
Tadh_TriadT61970	OG_7972
Tadh_TriadT61971	OG_7972
Tadh_wf_g11075.t1	OG_2293
Tadh_TriadT16798	OG_2293
Tadh_wf_g11093.t1	OG_341
Tadh_TriadT61998	OG_936
Tadh_TriadT33370	OG_8702
Tadh_TriadT33541	OG_124
Tadh_TriadT38513	OG_6001
Tadh_TriadT62091	OG_2430
Tadh_wf_g11194.t1	OG_2430
Tadh_wf_g11257.t1	OG_2209
Tadh_TriadT33595	OG_11259
Tadh_TriadT17959	OG_4200
Tadh_TriadT62184	OG_11850
Tadh_TriadT62185	OG_7469
Tadh_TriadT733	OG_870
Tadh_TriadT62200	OG_11761
Tadh_wf_g11303.t1	OG_11762
Tadh_TriadT33670	OG_3225
Tadh_TriadT62217	OG_4171
Tadh_TriadT62220	OG_5107
Tadh_wf_g11349.t1	OG_2293
Tadh_TriadT62229	OG_7650
Tadh_TriadT33728	OG_2954
Tadh_wf_g11348.t1	OG_2293
Tadh_TriadT62271	OG_991
Tadh_TriadT14791	OG_63
Tadh_TriadT55148	OG_2774
Tadh_TriadT55165	OG_3588
Tadh_TriadT63821	OG_741
Tadh_TriadT3407	OG_10496
Tadh_TriadT24518	OG_4200
Tadh_TriadT55273	OG_80
Tadh_TriadT23617	OG_3180
Tadh_wf_g4105.t1	OG_3180
Tadh_TriadT55323	OG_3180
Tadh_wf_g4143.t1	OG_7577
Tadh_TriadT55369	OG_3072
Tadh_TriadT55376	OG_7720
Tadh_TriadT24368	OG_1046
Tadh_TriadT55503	OG_2389
Tadh_TriadT63847	OG_11908
Tadh_TriadT55533	OG_6604
Tadh_TriadT23872	OG_1247
Tadh_TriadT24206	OG_9904
Tadh_TriadT35829	OG_10337
Tadh_TriadT23778	OG_146
Tadh_TriadT23937	OG_10249
Tadh_TriadT35852	OG_9604
Tadh_TriadT24489	OG_10868
Tadh_TriadT55768	OG_2950
Tadh_wf_g4578.t1	OG_10934
Tadh_TriadT24265	OG_10032
Tadh_TriadT55897	OG_2979
Tadh_TriadT55920	OG_10500
Tadh_TriadT55922	OG_1843
Tadh_TriadT55932	OG_7479
Tadh_TriadT55945	OG_11785
Tadh_TriadT24043	OG_302
Tadh_TriadT55959	OG_1335
Tadh_TriadT24219	OG_4079
Tadh_TriadT63914	OG_4427
Tadh_TriadT55986	OG_5340
Tadh_TriadT63918	OG_7983
Tadh_TriadT56030	OG_11194
Tadh_TriadT63920	OG_11195
Tadh_TriadT56035	OG_3636
Tadh_TriadT56053	OG_3636
Tadh_TriadT56081	OG_9827
Tadh_TriadT55117	OG_7690
Tadh_TriadT55153	OG_155
Tadh_TriadT55172	OG_4421
Tadh_wf_g4010.t1	OG_7533
Tadh_TriadT55277	OG_8487
Tadh_TriadT55318	OG_12020
Tadh_TriadT55319	OG_11692
Tadh_TriadT55330	OG_2389
Tadh_TriadT55382	OG_5162
Tadh_TriadT55428	OG_693
Tadh_TriadT55429	OG_693
Tadh_TriadT55437	OG_7521
Tadh_TriadT24138	OG_120
Tadh_wf_g4278.t1	OG_6148
Tadh_TriadT55496	OG_4132
Tadh_TriadT55504	OG_2389
Tadh_TriadT55514	OG_7619
Tadh_TriadT55524	OG_128
Tadh_TriadT55531	OG_6498
Tadh_TriadT55555	OG_11329
Tadh_TriadT23991	OG_1670
Tadh_TriadT55651	OG_7167
Tadh_TriadT55669	OG_8470
Tadh_TriadT84	OG_3087
Tadh_TriadT55747	OG_6932
Tadh_TriadT55772	OG_7412
Tadh_wf_g4585.t1	OG_9528
Tadh_TriadT4188	OG_2469
Tadh_wf_g4597.t1	OG_8389
Tadh_TriadT63884	OG_1309
Tadh_TriadT55803	OG_854
Tadh_TriadT55805	OG_4638
Tadh_TriadT63887	OG_6315
Tadh_TriadT55849	OG_5064
Tadh_TriadT55875	OG_200
Tadh_TriadT55893	OG_2575
Tadh_TriadT55896	OG_2575
Tadh_TriadT37642	OG_4390
Tadh_TriadT37648	OG_6404
Tadh_TriadT55969	OG_7855
Tadh_TriadT35934	OG_10304
Tadh_TriadT55994	OG_124
Tadh_TriadT24722	OG_5408
Tadh_TriadT56057	OG_5214
Tadh_TriadT56059	OG_5214
Tadh_wf_g4876.t1	OG_3636
Tadh_wf_g4877.t1	OG_3636
Tadh_TriadT24452	OG_2293
Tadh_TriadT56103	OG_229
Tadh_TriadT62295	OG_804
Tadh_TriadT62278	OG_804
Tadh_TriadT62300	OG_804
Tadh_TriadT38529	OG_9562
Tadh_TriadT33908	OG_1769
Tadh_TriadT38534	OG_4665
Tadh_TriadT17540	OG_2559
Tadh_wf_g11454.t1	OG_802
Tadh_TriadT62329	OG_5176
Tadh_wf_g11446.t1	OG_5176
Tadh_TriadT1135	OG_870
Tadh_TriadT62361	OG_6565
Tadh_TriadT62362	OG_1007
Tadh_TriadT62364	OG_6635
Tadh_TriadT64418	OG_1880
Tadh_TriadT33970	OG_2575
Tadh_wf_g11496.t1	OG_4401
Tadh_wf_g11502.t1	OG_5005
Tadh_wf_g11503.t1	OG_5005
Tadh_TriadT62389	OG_991
Tadh_TriadT62390	OG_991
Tadh_TriadT62392	OG_991
Tadh_TriadT34077	OG_10435
Tadh_TriadT62420	OG_991
Tadh_TriadT17411	OG_11508
Tadh_TriadT34090	OG_2202
Tadh_wf_g4950.t1	OG_8588
Tadh_wf_g4956.t1	OG_3189
Tadh_wf_g4961.t1	OG_11917
Tadh_TriadT56136	OG_4340
Tadh_TriadT56145	OG_4033
Tadh_TriadT63932	OG_12145
Tadh_TriadT56181	OG_5725
Tadh_TriadT56182	OG_3189
Tadh_TriadT56202	OG_2846
Tadh_TriadT56227	OG_3671
Tadh_TriadT25862	OG_7692
Tadh_TriadT56257	OG_1821
Tadh_TriadT13887	OG_10902
Tadh_TriadT18001	OG_5521
Tadh_wf_g5126.t1	OG_12010
Tadh_TriadT25442	OG_923
Tadh_TriadT56310	OG_7304
Tadh_TriadT25765	OG_10331
Tadh_TriadT56342	OG_7589
Tadh_TriadT56360	OG_4415
Tadh_TriadT56369	OG_9835
Tadh_TriadT56372	OG_3692
Tadh_TriadT50297	OG_10700
Tadh_wf_g5232.t1	OG_4525
Tadh_TriadT25747	OG_10234
Tadh_TriadT56394	OG_1695
Tadh_TriadT56411	OG_10233
Tadh_TriadT56431	OG_2413
Tadh_TriadT56437	OG_3896
Tadh_TriadT14293	OG_10496
Tadh_TriadT50304	OG_5978
Tadh_TriadT25995	OG_10628
Tadh_TriadT56506	OG_11540
Tadh_TriadT56511	OG_8423
Tadh_TriadT25574	OG_2316
Tadh_TriadT25469	OG_6329
Tadh_TriadT56655	OG_644
Tadh_wf_g5530.t1	OG_2430
Tadh_TriadT50332	OG_13
Tadh_TriadT56783	OG_10138
Tadh_hyp_clust4664.t1	OG_16
Tadh_TriadT13008	OG_1876
Tadh_TriadT56865	OG_2239
Tadh_TriadT56911	OG_2313
Tadh_TriadT56941	OG_948
Tadh_TriadT56966	OG_7538
Tadh_TriadT25309	OG_10491
Tadh_TriadT57006	OG_7348
Tadh_TriadT56111	OG_10240
Tadh_TriadT56127	OG_4241
Tadh_wf_g4966.t1	OG_12004
Tadh_TriadT56157	OG_341
Tadh_TriadT56177	OG_2293
Tadh_TriadT56242	OG_1343
Tadh_TriadT7089	OG_2603
Tadh_TriadT56321	OG_4286
Tadh_TriadT56332	OG_4175
Tadh_TriadT25254	OG_4162
Tadh_TriadT25131	OG_3576
Tadh_TriadT37718	OG_2003
Tadh_TriadT25991	OG_2255
Tadh_TriadT36003	OG_4091
Tadh_TriadT63958	OG_1821
Tadh_TriadT36024	OG_1653
Tadh_TriadT25148	OG_8327
Tadh_TriadT24967	OG_11200
Tadh_hyp_clust4409.t1	OG_4695
Tadh_TriadT25794	OG_5956
Tadh_TriadT6313	OG_5795
Tadh_TriadT63962	OG_11870
Tadh_TriadT63963	OG_11870
Tadh_TriadT63964	OG_11870
Tadh_wf_g5450.t1	OG_11870
Tadh_TriadT56610	OG_693
Tadh_TriadT56611	OG_693
Tadh_TriadT56915	OG_7379
Tadh_wf_g5803.t1	OG_6952
Tadh_TriadT56940	OG_1117
Tadh_TriadT56973	OG_3278
Tadh_TriadT57000	OG_7347
Tadh_TriadT57010	OG_4173
Tadh_TriadT57014	OG_4173
Tadh_TriadT57020	OG_4333
Tadh_TriadT64422	OG_8415
Tadh_wf_g12006.t1	OG_2874
Tadh_TriadT57026	OG_7429
Tadh_TriadT57027	OG_11563
Tadh_TriadT57052	OG_7962
Tadh_TriadT57068	OG_11089
Tadh_TriadT26904	OG_238
Tadh_TriadT50363	OG_11433
Tadh_TriadT57193	OG_693
Tadh_TriadT57229	OG_6197
Tadh_TriadT57238	OG_7283
Tadh_TriadT57273	OG_11045
Tadh_TriadT64004	OG_11741
Tadh_TriadT57424	OG_304
Tadh_TriadT57425	OG_304
Tadh_wf_g6287.t1	OG_304
Tadh_TriadT3759	OG_2469
Tadh_wf_g6351.t1	OG_2575
Tadh_TriadT57506	OG_3737
Tadh_TriadT57516	OG_304
Tadh_TriadT26877	OG_4480
Tadh_TriadT57535	OG_802
Tadh_TriadT57577	OG_802
Tadh_TriadT64030	OG_6997
Tadh_wf_g6517.t1	OG_5152
Tadh_wf_g6523.t1	OG_6602
Tadh_wf_g6542.t1	OG_802
Tadh_TriadT64037	OG_7706
Tadh_TriadT37901	OG_9602
Tadh_wf_g6634.t1	OG_2611
Tadh_TriadT57755	OG_11780
Tadh_wf_g6636.t1	OG_11671
Tadh_TriadT57764	OG_11751
Tadh_TriadT64048	OG_11778
Tadh_TriadT57779	OG_4355
Tadh_TriadT57071	OG_4556
Tadh_TriadT63310	OG_10359
Tadh_TriadT26557	OG_4209
Tadh_TriadT57212	OG_6757
Tadh_TriadT9440	OG_7247
Tadh_wf_g6104.t1	OG_8395
Tadh_TriadT9287	OG_8015
Tadh_TriadT57338	OG_8016
Tadh_TriadT57353	OG_290
Tadh_TriadT57363	OG_2293
Tadh_TriadT57365	OG_2293
Tadh_TriadT57366	OG_2293
Tadh_TriadT27037	OG_10587
Tadh_TriadT57372	OG_7835
Tadh_TriadT57434	OG_1444
Tadh_TriadT64010	OG_3212
Tadh_wf_g6338.t1	OG_2310
Tadh_TriadT36142	OG_10897
Tadh_TriadT57575	OG_12030
Tadh_TriadT57651	OG_6602
Tadh_TriadT57652	OG_337
Tadh_TriadT57654	OG_1488
Tadh_TriadT64039	OG_7708
Tadh_TriadT64041	OG_7902
Tadh_TriadT27299	OG_6887
Tadh_TriadT57770	OG_11782
Tadh_TriadT64049	OG_11818
Tadh_TriadT64050	OG_11748
Tadh_TriadT64064	OG_7631
Tadh_TriadT7073	OG_11217
Tadh_TriadT50462	OG_11151
Tadh_TriadT57921	OG_7878
Tadh_TriadT57929	OG_379
Tadh_TriadT57980	OG_5310
Tadh_TriadT58041	OG_4887
Tadh_TriadT7195	OG_2584
Tadh_TriadT64077	OG_3067
Tadh_TriadT27557	OG_3060
Tadh_TriadT28028	OG_4729
Tadh_TriadT58082	OG_6983
Tadh_TriadT58093	OG_11431
Tadh_TriadT27686	OG_360
Tadh_TriadT27553	OG_4874
Tadh_TriadT58106	OG_3825
Tadh_TriadT58114	OG_4571
Tadh_TriadT27662	OG_2040
Tadh_TriadT58190	OG_4286
Tadh_TriadT58195	OG_4286
Tadh_TriadT58214	OG_7661
Tadh_wf_g7093.t1	OG_8414
Tadh_TriadT64091	OG_693
Tadh_TriadT58227	OG_7356
Tadh_TriadT58230	OG_11429
Tadh_TriadT27942	OG_4874
Tadh_wf_g7137.t1	OG_11826
Tadh_TriadT58279	OG_429
Tadh_TriadT27441	OG_2997
Tadh_wf_g7197.t1	OG_5323
Tadh_TriadT58363	OG_7422
Tadh_TriadT27568	OG_10731
Tadh_TriadT57816	OG_11691
Tadh_TriadT27651	OG_368
Tadh_TriadT57859	OG_370
Tadh_wf_g6748.t1	OG_8392
Tadh_TriadT3098	OG_2968
Tadh_TriadT64065	OG_2693
Tadh_TriadT57919	OG_10658
Tadh_TriadT57949	OG_7362
Tadh_TriadT57974	OG_3151
Tadh_TriadT27379	OG_4846
Tadh_TriadT58025	OG_4370
Tadh_TriadT58026	OG_2282
Tadh_TriadT58035	OG_8509
Tadh_TriadT58036	OG_8509
Tadh_TriadT11807	OG_3045
Tadh_TriadT58057	OG_11004
Tadh_TriadT28014	OG_7692
Tadh_TriadT58096	OG_3629
Tadh_TriadT58102	OG_124
Tadh_TriadT58104	OG_10173
Tadh_TriadT64084	OG_1591
Tadh_wf_g7054.t1	OG_4789
Tadh_TriadT58194	OG_4286
Tadh_wf_g7082.t1	OG_7658
Tadh_TriadT58209	OG_8612
Tadh_TriadT58236	OG_11828
Tadh_TriadT58250	OG_5015
Tadh_TriadT58251	OG_11433
Tadh_wf_g7169.t1	OG_4239
Tadh_TriadT58289	OG_5277
Tadh_TriadT58319	OG_4007
Tadh_TriadT58343	OG_216
Tadh_TriadT58375	OG_1620
Tadh_wf_g7371.t1	OG_4011
Tadh_TriadT28438	OG_3059
Tadh_TriadT58528	OG_11070
