gene	orthogroup
TrH2_TrispH2_000143-RA	OG_7805
TrH2_TrispH2_000144-RA	OG_7809
TrH2_TrispH2_000161-RA	OG_4294
TrH2_TrispH2_000179-RA	OG_4066
TrH2_TrispH2_000209-RA	OG_4096
TrH2_TrispH2_000210-RA	OG_3189
TrH2_TrispH2_000220-RA	OG_3090
TrH2_TrispH2_000111-RA	OG_9138
TrH2_TrispH2_000152-RA	OG_1620
TrH2_TrispH2_000177-RA	OG_2965
TrH2_TrispH2_000180-RA	OG_4876
TrH2_TrispH2_000181-RA	OG_4293
TrH2_TrispH2_000185-RA	OG_7745
TrH2_TrispH2_000197-RA	OG_5175
TrH2_TrispH2_001501-RA	OG_10337
TrH2_TrispH2_001515-RA	OG_146
TrH2_TrispH2_001521-RA	OG_10249
TrH2_TrispH2_001621-RA	OG_10868
TrH2_TrispH2_001639-RA	OG_6933
TrH2_TrispH2_001661-RA	OG_2950
TrH2_TrispH2_001552-RA	OG_154
TrH2_TrispH2_001602-RA	OG_3087
TrH2_TrispH2_001638-RA	OG_6932
TrH2_TrispH2_001665-RA	OG_7412
TrH2_TrispH2_001064-RA	OG_923
TrH2_TrispH2_001070-RA	OG_1354
TrH2_TrispH2_001080-RA	OG_7194
TrH2_TrispH2_001082-RA	OG_7304
TrH2_TrispH2_001098-RA	OG_10331
TrH2_TrispH2_001114-RA	OG_7589
TrH2_TrispH2_001132-RA	OG_4720
TrH2_TrispH2_001135-RA	OG_4415
TrH2_TrispH2_001153-RA	OG_10700
TrH2_TrispH2_001160-RA	OG_4525
TrH2_TrispH2_001171-RA	OG_1695
TrH2_TrispH2_001124-RA	OG_6702
TrH2_TrispH2_001142-RA	OG_9622
TrH2_TrispH2_001198-RA	OG_2058
TrH2_TrispH2_001202-RA	OG_3576
TrH2_TrispH2_000892-RA	OG_11702
TrH2_TrispH2_000922-RA	OG_4070
TrH2_TrispH2_000976-RA	OG_4762
TrH2_TrispH2_000991-RA	OG_1018
TrH2_TrispH2_001013-RA	OG_3079
TrH2_TrispH2_001036-RA	OG_5072
TrH2_TrispH2_001049-RA	OG_1449
TrH2_TrispH2_000919-RA	OG_4070
TrH2_TrispH2_000920-RA	OG_4070
TrH2_TrispH2_000942-RA	OG_7523
TrH2_TrispH2_000947-RA	OG_5050
TrH2_TrispH2_001016-RA	OG_7385
TrH2_TrispH2_001991-RA	OG_4452
TrH2_TrispH2_002025-RA	OG_11226
TrH2_TrispH2_002038-RA	OG_2469
TrH2_TrispH2_002050-RA	OG_11656
TrH2_TrispH2_002051-RA	OG_1769
TrH2_TrispH2_002076-RA	OG_4461
TrH2_TrispH2_002084-RA	OG_4827
TrH2_TrispH2_001949-RA	OG_1769
TrH2_TrispH2_001950-RA	OG_1769
TrH2_TrispH2_002021-RA	OG_4790
TrH2_TrispH2_001236-RA	OG_2745
TrH2_TrispH2_001238-RA	OG_11897
TrH2_TrispH2_001257-RA	OG_3676
TrH2_TrispH2_001311-RA	OG_1567
TrH2_TrispH2_001316-RA	OG_2998
TrH2_TrispH2_001345-RA	OG_4434
TrH2_TrispH2_001212-RA	OG_4082
TrH2_TrispH2_001227-RA	OG_5293
TrH2_TrispH2_001231-RA	OG_10985
TrH2_TrispH2_001267-RA	OG_802
TrH2_TrispH2_001268-RA	OG_802
TrH2_TrispH2_001269-RA	OG_802
TrH2_TrispH2_001279-RA	OG_10655
TrH2_TrispH2_001287-RA	OG_9945
TrH2_TrispH2_001327-RA	OG_7859
TrH2_TrispH2_001350-RA	OG_3421
TrH2_TrispH2_001399-RA	OG_10997
TrH2_TrispH2_001415-RA	OG_4056
TrH2_TrispH2_001418-RA	OG_7631
TrH2_TrispH2_001462-RA	OG_7878
TrH2_TrispH2_001471-RA	OG_379
TrH2_TrispH2_001363-RA	OG_11691
TrH2_TrispH2_001371-RA	OG_6172
TrH2_TrispH2_001383-RA	OG_2222
TrH2_TrispH2_001388-RA	OG_1567
TrH2_TrispH2_001404-RA	OG_370
TrH2_TrispH2_001416-RA	OG_8392
TrH2_TrispH2_001435-RA	OG_2968
TrH2_TrispH2_001446-RA	OG_2693
TrH2_TrispH2_001460-RA	OG_10658
TrH2_TrispH2_001475-RA	OG_4403
TrH2_TrispH2_001490-RA	OG_7362
TrH2_TrispH2_001683-RA	OG_1564
TrH2_TrispH2_001719-RA	OG_741
TrH2_TrispH2_001727-RA	OG_10496
TrH2_TrispH2_001728-RA	OG_3052
TrH2_TrispH2_001735-RA	OG_4200
TrH2_TrispH2_001810-RA	OG_10954
TrH2_TrispH2_001672-RA	OG_4421
TrH2_TrispH2_001689-RA	OG_2591
TrH2_TrispH2_001729-RA	OG_7533
TrH2_TrispH2_001746-RA	OG_1174
TrH2_TrispH2_001762-RA	OG_79
TrH2_TrispH2_001777-RA	OG_8487
TrH2_TrispH2_001809-RA	OG_10429
TrH2_TrispH2_001852-RA	OG_8590
TrH2_TrispH2_001864-RA	OG_11540
TrH2_TrispH2_001871-RA	OG_8423
TrH2_TrispH2_001815-RA	OG_2255
TrH2_TrispH2_001858-RA	OG_1821
TrH2_TrispH2_001872-RA	OG_8591
TrH2_TrispH2_001889-RA	OG_11200
TrH2_TrispH2_001914-RA	OG_31
TrH2_TrispH2_001922-RA	OG_3325
TrH2_TrispH2_001932-RA	OG_5956
TrH2_TrispH2_002122-RA	OG_5111
TrH2_TrispH2_002146-RA	OG_1704
TrH2_TrispH2_002200-RA	OG_7896
TrH2_TrispH2_002202-RA	OG_7896
TrH2_TrispH2_002236-RA	OG_3342
TrH2_TrispH2_002237-RA	OG_3342
TrH2_TrispH2_002104-RA	OG_11998
TrH2_TrispH2_002105-RA	OG_7417
TrH2_TrispH2_002139-RA	OG_2325
TrH2_TrispH2_002172-RA	OG_3189
TrH2_TrispH2_002223-RA	OG_4504
TrH2_TrispH2_002743-RA	OG_3241
TrH2_TrispH2_002744-RA	OG_10210
TrH2_TrispH2_002764-RA	OG_6309
TrH2_TrispH2_002769-RA	OG_10092
TrH2_TrispH2_002792-RA	OG_4330
TrH2_TrispH2_002760-RA	OG_11438
TrH2_TrispH2_003515-RA	OG_882
TrH2_TrispH2_003518-RA	OG_10696
TrH2_TrispH2_003537-RA	OG_884
TrH2_TrispH2_003569-RA	OG_6339
TrH2_TrispH2_003583-RA	OG_1002
TrH2_TrispH2_003608-RA	OG_10395
TrH2_TrispH2_002674-RA	OG_2002
TrH2_TrispH2_002628-RA	OG_4610
TrH2_TrispH2_002640-RA	OG_2469
TrH2_TrispH2_002657-RA	OG_11669
TrH2_TrispH2_002669-RA	OG_7609
TrH2_TrispH2_002671-RA	OG_3320
TrH2_TrispH2_002279-RA	OG_10544
TrH2_TrispH2_002285-RA	OG_902
TrH2_TrispH2_002320-RA	OG_7692
TrH2_TrispH2_002359-RA	OG_6298
TrH2_TrispH2_002261-RA	OG_5224
TrH2_TrispH2_002294-RA	OG_3968
TrH2_TrispH2_002311-RA	OG_11668
TrH2_TrispH2_002519-RA	OG_11698
TrH2_TrispH2_002537-RA	OG_11653
TrH2_TrispH2_002546-RA	OG_3136
TrH2_TrispH2_002485-RA	OG_4070
TrH2_TrispH2_002490-RA	OG_3687
TrH2_TrispH2_002562-RA	OG_3594
TrH2_TrispH2_002929-RA	OG_8649
TrH2_TrispH2_002938-RA	OG_8625
TrH2_TrispH2_002975-RA	OG_3086
TrH2_TrispH2_002981-RA	OG_7927
TrH2_TrispH2_003009-RA	OG_3145
TrH2_TrispH2_002926-RA	OG_11007
TrH2_TrispH2_003122-RA	OG_802
TrH2_TrispH2_003129-RA	OG_10107
TrH2_TrispH2_003195-RA	OG_2275
TrH2_TrispH2_003196-RA	OG_2275
TrH2_TrispH2_003218-RA	OG_1092
TrH2_TrispH2_003125-RA	OG_4216
TrH2_TrispH2_003126-RA	OG_3254
TrH2_TrispH2_003219-RA	OG_7645
TrH2_TrispH2_002367-RA	OG_11563
TrH2_TrispH2_002388-RA	OG_7962
TrH2_TrispH2_002405-RA	OG_11089
TrH2_TrispH2_002472-RA	OG_11068
TrH2_TrispH2_002384-RA	OG_4029
TrH2_TrispH2_002403-RA	OG_7552
TrH2_TrispH2_002837-RA	OG_5323
TrH2_TrispH2_002811-RA	OG_5277
TrH2_TrispH2_002839-RA	OG_4007
TrH2_TrispH2_002868-RA	OG_216
TrH2_TrispH2_002900-RA	OG_1620
TrH2_TrispH2_003335-RA	OG_6864
TrH2_TrispH2_003379-RA	OG_693
TrH2_TrispH2_003383-RA	OG_3098
TrH2_TrispH2_003384-RA	OG_3579
TrH2_TrispH2_003389-RA	OG_7131
TrH2_TrispH2_003372-RA	OG_4153
TrH2_TrispH2_003405-RA	OG_2346
TrH2_TrispH2_003713-RA	OG_27
TrH2_TrispH2_003716-RA	OG_2239
TrH2_TrispH2_003717-RA	OG_7682
TrH2_TrispH2_003724-RA	OG_4557
TrH2_TrispH2_003756-RA	OG_2313
TrH2_TrispH2_003743-RA	OG_7856
TrH2_TrispH2_003760-RA	OG_7379
TrH2_TrispH2_003761-RA	OG_8179
TrH2_TrispH2_003775-RA	OG_6952
TrH2_TrispH2_004318-RA	OG_302
TrH2_TrispH2_004326-RA	OG_1335
TrH2_TrispH2_004342-RA	OG_4079
TrH2_TrispH2_004367-RA	OG_6922
TrH2_TrispH2_004319-RA	OG_6404
TrH2_TrispH2_004335-RA	OG_7855
TrH2_TrispH2_004358-RA	OG_124
TrH2_TrispH2_004365-RA	OG_3547
TrH2_TrispH2_003027-RA	OG_5769
TrH2_TrispH2_003072-RA	OG_1427
TrH2_TrispH2_003079-RA	OG_7978
TrH2_TrispH2_003088-RA	OG_2234
TrH2_TrispH2_003032-RA	OG_2857
TrH2_TrispH2_003257-RA	OG_3065
TrH2_TrispH2_003275-RA	OG_693
TrH2_TrispH2_003308-RA	OG_6197
TrH2_TrispH2_003317-RA	OG_7283
TrH2_TrispH2_003303-RA	OG_7247
TrH2_TrispH2_004614-RA	OG_6997
TrH2_TrispH2_004649-RA	OG_802
TrH2_TrispH2_004688-RA	OG_7706
TrH2_TrispH2_004636-RA	OG_337
TrH2_TrispH2_004638-RA	OG_1488
TrH2_TrispH2_004691-RA	OG_7708
TrH2_TrispH2_003786-RA	OG_11908
TrH2_TrispH2_003792-RA	OG_6604
TrH2_TrispH2_003814-RA	OG_6101
TrH2_TrispH2_003813-RA	OG_11329
TrH2_TrispH2_003825-RA	OG_1670
TrH2_TrispH2_003862-RA	OG_7617
TrH2_TrispH2_004529-RA	OG_304
TrH2_TrispH2_004541-RA	OG_4480
TrH2_TrispH2_004548-RA	OG_802
TrH2_TrispH2_004569-RA	OG_326
TrH2_TrispH2_004552-RA	OG_10897
TrH2_TrispH2_004559-RA	OG_190
TrH2_TrispH2_004586-RA	OG_12030
TrH2_TrispH2_004176-RA	OG_5160
TrH2_TrispH2_004211-RA	OG_6303
TrH2_TrispH2_004231-RA	OG_11120
TrH2_TrispH2_004181-RA	OG_2717
TrH2_TrispH2_004197-RA	OG_1879
TrH2_TrispH2_004208-RA	OG_11668
TrH2_TrispH2_004209-RA	OG_11668
TrH2_TrispH2_003454-RA	OG_11711
TrH2_TrispH2_003455-RA	OG_11710
TrH2_TrispH2_003479-RA	OG_6889
TrH2_TrispH2_003424-RA	OG_11984
TrH2_TrispH2_003459-RA	OG_10524
TrH2_TrispH2_003474-RA	OG_10427
TrH2_TrispH2_003482-RA	OG_10933
TrH2_TrispH2_003499-RA	OG_16
TrH2_TrispH2_004722-RA	OG_1046
TrH2_TrispH2_004716-RA	OG_5165
TrH2_TrispH2_004737-RA	OG_693
TrH2_TrispH2_004745-RA	OG_7521
TrH2_TrispH2_003870-RA	OG_7241
TrH2_TrispH2_003871-RA	OG_7241
TrH2_TrispH2_003884-RA	OG_4082
TrH2_TrispH2_003913-RA	OG_6901
TrH2_TrispH2_003948-RA	OG_11478
TrH2_TrispH2_003924-RA	OG_166
TrH2_TrispH2_003668-RA	OG_3103
TrH2_TrispH2_003670-RA	OG_8001
TrH2_TrispH2_004244-RA	OG_948
TrH2_TrispH2_004268-RA	OG_7538
TrH2_TrispH2_004303-RA	OG_7348
TrH2_TrispH2_004273-RA	OG_3278
TrH2_TrispH2_004298-RA	OG_7347
TrH2_TrispH2_004307-RA	OG_4173
TrH2_TrispH2_004986-RA	OG_12065
TrH2_TrispH2_005013-RA	OG_2037
TrH2_TrispH2_004993-RA	OG_440
TrH2_TrispH2_005001-RA	OG_4351
TrH2_TrispH2_005012-RA	OG_7531
TrH2_TrispH2_004137-RA	OG_4206
TrH2_TrispH2_004138-RA	OG_4407
TrH2_TrispH2_004154-RA	OG_4205
TrH2_TrispH2_004003-RA	OG_10598
TrH2_TrispH2_003980-RA	OG_11812
TrH2_TrispH2_004465-RA	OG_7356
TrH2_TrispH2_004468-RA	OG_11429
TrH2_TrispH2_004487-RA	OG_2415
TrH2_TrispH2_004496-RA	OG_11826
TrH2_TrispH2_004519-RA	OG_429
TrH2_TrispH2_004523-RA	OG_3495
TrH2_TrispH2_004464-RA	OG_7355
TrH2_TrispH2_004474-RA	OG_11828
TrH2_TrispH2_004488-RA	OG_5015
TrH2_TrispH2_004489-RA	OG_11433
TrH2_TrispH2_004528-RA	OG_4239
TrH2_TrispH2_005067-RA	OG_1977
TrH2_TrispH2_005077-RA	OG_4758
TrH2_TrispH2_005073-RA	OG_3812
TrH2_TrispH2_005086-RA	OG_290
TrH2_TrispH2_005098-RA	OG_2293
TrH2_TrispH2_005100-RA	OG_2293
TrH2_TrispH2_005106-RA	OG_7835
TrH2_TrispH2_004395-RA	OG_2259
TrH2_TrispH2_004433-RA	OG_2389
TrH2_TrispH2_004422-RA	OG_6148
TrH2_TrispH2_004423-RA	OG_125
TrH2_TrispH2_004455-RA	OG_128
TrH2_TrispH2_006093-RA	OG_863
TrH2_TrispH2_006094-RA	OG_863
TrH2_TrispH2_006102-RA	OG_1066
TrH2_TrispH2_006105-RA	OG_4156
TrH2_TrispH2_005337-RA	OG_10032
TrH2_TrispH2_005354-RA	OG_1309
TrH2_TrispH2_005355-RA	OG_854
TrH2_TrispH2_005386-RA	OG_6315
TrH2_TrispH2_004054-RA	OG_8234
TrH2_TrispH2_004027-RA	OG_11091
TrH2_TrispH2_004062-RA	OG_11047
TrH2_TrispH2_004879-RA	OG_3180
TrH2_TrispH2_004880-RA	OG_3180
TrH2_TrispH2_004881-RA	OG_3180
TrH2_TrispH2_004932-RA	OG_3072
TrH2_TrispH2_004940-RA	OG_7720
TrH2_TrispH2_004875-RA	OG_12020
TrH2_TrispH2_005268-RA	OG_15
TrH2_TrispH2_005279-RA	OG_2524
TrH2_TrispH2_005282-RA	OG_3373
TrH2_TrispH2_005229-RA	OG_2941
TrH2_TrispH2_005277-RA	OG_7490
TrH2_TrispH2_006582-RA	OG_2469
TrH2_TrispH2_006600-RA	OG_2469
TrH2_TrispH2_006570-RA	OG_472
TrH2_TrispH2_006593-RA	OG_11445
TrH2_TrispH2_006605-RA	OG_2469
TrH2_TrispH2_006608-RA	OG_4453
TrH2_TrispH2_006611-RA	OG_4453
TrH2_TrispH2_004854-RA	OG_1769
TrH2_TrispH2_004866-RA	OG_4541
TrH2_TrispH2_004869-RA	OG_11515
TrH2_TrispH2_004972-RA	OG_7308
TrH2_TrispH2_004951-RA	OG_10896
TrH2_TrispH2_004978-RA	OG_8776
TrH2_TrispH2_005725-RA	OG_10820
TrH2_TrispH2_005729-RA	OG_2421
TrH2_TrispH2_005739-RA	OG_1525
TrH2_TrispH2_005726-RA	OG_7251
TrH2_TrispH2_005581-RA	OG_11635
TrH2_TrispH2_005591-RA	OG_2061
TrH2_TrispH2_005605-RA	OG_4431
TrH2_TrispH2_005460-RA	OG_4033
TrH2_TrispH2_005482-RA	OG_12144
TrH2_TrispH2_005483-RA	OG_12145
TrH2_TrispH2_005496-RA	OG_3189
TrH2_TrispH2_005498-RA	OG_3189
TrH2_TrispH2_005469-RA	OG_341
TrH2_TrispH2_005493-RA	OG_2293
TrH2_TrispH2_005445-RA	OG_304
TrH2_TrispH2_005443-RA	OG_11077
TrH2_TrispH2_006527-RA	OG_4966
TrH2_TrispH2_006538-RA	OG_11069
TrH2_TrispH2_006555-RA	OG_3180
TrH2_TrispH2_006517-RA	OG_2892
TrH2_TrispH2_005885-RA	OG_2635
TrH2_TrispH2_005881-RA	OG_693
TrH2_TrispH2_005882-RA	OG_693
TrH2_TrispH2_006789-RA	OG_10604
TrH2_TrispH2_006820-RA	OG_1783
TrH2_TrispH2_006821-RA	OG_1001
TrH2_TrispH2_006822-RA	OG_1785
TrH2_TrispH2_006783-RA	OG_1638
TrH2_TrispH2_006798-RA	OG_4033
TrH2_TrispH2_006804-RA	OG_2888
TrH2_TrispH2_006817-RA	OG_4922
TrH2_TrispH2_006825-RA	OG_4490
TrH2_TrispH2_006425-RA	OG_4477
TrH2_TrispH2_006441-RA	OG_3047
TrH2_TrispH2_006452-RA	OG_2389
TrH2_TrispH2_005747-RA	OG_693
TrH2_TrispH2_005797-RA	OG_2293
TrH2_TrispH2_005798-RA	OG_2293
TrH2_TrispH2_005778-RA	OG_15
TrH2_TrispH2_005985-RA	OG_11456
TrH2_TrispH2_005164-RA	OG_2969
TrH2_TrispH2_005188-RA	OG_3231
TrH2_TrispH2_005173-RA	OG_4317
TrH2_TrispH2_005118-RA	OG_2319
TrH2_TrispH2_005142-RA	OG_10361
TrH2_TrispH2_006983-RA	OG_5209
TrH2_TrispH2_006999-RA	OG_12061
TrH2_TrispH2_006365-RA	OG_4459
TrH2_TrispH2_006347-RA	OG_283
TrH2_TrispH2_007149-RA	OG_4091
TrH2_TrispH2_006115-RA	OG_16
TrH2_TrispH2_006121-RA	OG_1876
TrH2_TrispH2_006124-RA	OG_870
TrH2_TrispH2_006198-RA	OG_9739
TrH2_TrispH2_006204-RA	OG_5405
TrH2_TrispH2_006205-RA	OG_5405
TrH2_TrispH2_006316-RA	OG_7972
TrH2_TrispH2_005687-RA	OG_4297
TrH2_TrispH2_005672-RA	OG_8387
TrH2_TrispH2_006373-RA	OG_3887
TrH2_TrispH2_006378-RA	OG_10440
TrH2_TrispH2_006389-RA	OG_2469
TrH2_TrispH2_006370-RA	OG_11688
TrH2_TrispH2_006392-RA	OG_3126
TrH2_TrispH2_006416-RA	OG_3071
TrH2_TrispH2_007346-RA	OG_3052
TrH2_TrispH2_007360-RA	OG_6852
TrH2_TrispH2_007345-RA	OG_6038
TrH2_TrispH2_007347-RA	OG_7622
TrH2_TrispH2_006684-RA	OG_200
TrH2_TrispH2_006703-RA	OG_2575
TrH2_TrispH2_007054-RA	OG_684
TrH2_TrispH2_007073-RA	OG_3533
TrH2_TrispH2_007565-RA	OG_124
TrH2_TrispH2_007566-RA	OG_2430
TrH2_TrispH2_007570-RA	OG_2430
TrH2_TrispH2_006489-RA	OG_3151
TrH2_TrispH2_006483-RA	OG_5310
TrH2_TrispH2_006949-RA	OG_8618
TrH2_TrispH2_006940-RA	OG_3189
TrH2_TrispH2_006158-RA	OG_11508
TrH2_TrispH2_006160-RA	OG_3537
TrH2_TrispH2_006166-RA	OG_8394
TrH2_TrispH2_006176-RA	OG_8069
TrH2_TrispH2_005647-RA	OG_190
TrH2_TrispH2_005654-RA	OG_762
TrH2_TrispH2_005655-RA	OG_124
TrH2_TrispH2_005631-RA	OG_7937
TrH2_TrispH2_005632-RA	OG_7938
TrH2_TrispH2_005542-RA	OG_8071
TrH2_TrispH2_005546-RA	OG_7367
TrH2_TrispH2_005551-RA	OG_935
TrH2_TrispH2_005911-RA	OG_550
TrH2_TrispH2_005945-RA	OG_1193
TrH2_TrispH2_005934-RA	OG_3275
TrH2_TrispH2_007724-RA	OG_7692
TrH2_TrispH2_007739-RA	OG_10902
TrH2_TrispH2_007742-RA	OG_5521
TrH2_TrispH2_007749-RA	OG_2603
TrH2_TrispH2_006047-RA	OG_5006
TrH2_TrispH2_006023-RA	OG_4361
TrH2_TrispH2_006026-RA	OG_3571
TrH2_TrispH2_006036-RA	OG_100
TrH2_TrispH2_006883-RA	OG_11481
TrH2_TrispH2_006886-RA	OG_3117
TrH2_TrispH2_006904-RA	OG_693
TrH2_TrispH2_006905-RA	OG_693
TrH2_TrispH2_006906-RA	OG_693
TrH2_TrispH2_007497-RA	OG_3953
TrH2_TrispH2_007500-RA	OG_6635
TrH2_TrispH2_007501-RA	OG_6635
TrH2_TrispH2_007511-RA	OG_9815
TrH2_TrispH2_007514-RA	OG_9815
TrH2_TrispH2_007495-RA	OG_2293
TrH2_TrispH2_007502-RA	OG_2293
TrH2_TrispH2_007517-RA	OG_4209
TrH2_TrispH2_006743-RA	OG_8484
TrH2_TrispH2_007413-RA	OG_4234
TrH2_TrispH2_007379-RA	OG_6286
TrH2_TrispH2_007414-RA	OG_6422
TrH2_TrispH2_007860-RA	OG_10500
TrH2_TrispH2_007862-RA	OG_1843
TrH2_TrispH2_007872-RA	OG_7479
TrH2_TrispH2_007885-RA	OG_11785
TrH2_TrispH2_007886-RA	OG_11785
TrH2_TrispH2_007861-RA	OG_4969
TrH2_TrispH2_007874-RA	OG_4390
TrH2_TrispH2_008041-RA	OG_2110
TrH2_TrispH2_008064-RA	OG_7513
TrH2_TrispH2_008068-RA	OG_6558
TrH2_TrispH2_008071-RA	OG_7514
TrH2_TrispH2_006255-RA	OG_802
TrH2_TrispH2_006262-RA	OG_2804
TrH2_TrispH2_006268-RA	OG_3560
TrH2_TrispH2_006238-RA	OG_4482
TrH2_TrispH2_006240-RA	OG_4670
TrH2_TrispH2_006653-RA	OG_11045
TrH2_TrispH2_007266-RA	OG_4277
TrH2_TrispH2_008409-RA	OG_341
TrH2_TrispH2_008410-RA	OG_936
TrH2_TrispH2_008421-RA	OG_341
TrH2_TrispH2_007470-RA	OG_991
TrH2_TrispH2_007441-RA	OG_11193
TrH2_TrispH2_007077-RA	OG_2565
TrH2_TrispH2_007314-RA	OG_2310
TrH2_TrispH2_008496-RA	OG_2293
TrH2_TrispH2_008490-RA	OG_3636
TrH2_TrispH2_008491-RA	OG_3636
TrH2_TrispH2_007787-RA	OG_6362
TrH2_TrispH2_007807-RA	OG_2461
TrH2_TrispH2_008176-RA	OG_7777
TrH2_TrispH2_008180-RA	OG_2469
TrH2_TrispH2_006777-RA	OG_10852
TrH2_TrispH2_006773-RA	OG_6849
TrH2_TrispH2_006779-RA	OG_6041
TrH2_TrispH2_007436-RA	OG_3737
TrH2_TrispH2_007423-RA	OG_4323
TrH2_TrispH2_008477-RA	OG_5530
TrH2_TrispH2_008469-RA	OG_5228
TrH2_TrispH2_007203-RA	OG_8578
TrH2_TrispH2_007219-RA	OG_3155
TrH2_TrispH2_007682-RA	OG_2678
TrH2_TrispH2_007654-RA	OG_867
TrH2_TrispH2_007699-RA	OG_7494
TrH2_TrispH2_007714-RA	OG_10422
TrH2_TrispH2_009216-RA	OG_4929
TrH2_TrispH2_009217-RA	OG_6422
TrH2_TrispH2_009219-RA	OG_11980
TrH2_TrispH2_007963-RA	OG_3836
TrH2_TrispH2_007978-RA	OG_644
TrH2_TrispH2_007597-RA	OG_5761
TrH2_TrispH2_007617-RA	OG_855
TrH2_TrispH2_006862-RA	OG_4373
TrH2_TrispH2_008848-RA	OG_12066
TrH2_TrispH2_008875-RA	OG_12067
TrH2_TrispH2_007769-RA	OG_3912
TrH2_TrispH2_007761-RA	OG_6599
TrH2_TrispH2_007771-RA	OG_7781
TrH2_TrispH2_007772-RA	OG_4450
TrH2_TrispH2_009335-RA	OG_3650
TrH2_TrispH2_009331-RA	OG_4152
TrH2_TrispH2_009338-RA	OG_4283
TrH2_TrispH2_009344-RA	OG_9635
TrH2_TrispH2_008289-RA	OG_693
TrH2_TrispH2_008290-RA	OG_11135
TrH2_TrispH2_007531-RA	OG_2968
TrH2_TrispH2_007536-RA	OG_11081
TrH2_TrispH2_007537-RA	OG_10325
TrH2_TrispH2_007004-RA	OG_10150
TrH2_TrispH2_007014-RA	OG_3751
TrH2_TrispH2_007023-RA	OG_5223
TrH2_TrispH2_007029-RA	OG_5002
TrH2_TrispH2_009388-RA	OG_4235
TrH2_TrispH2_009407-RA	OG_2293
TrH2_TrispH2_009395-RA	OG_2341
TrH2_TrispH2_009406-RA	OG_2389
TrH2_TrispH2_008088-RA	OG_512
TrH2_TrispH2_008102-RA	OG_513
TrH2_TrispH2_008104-RA	OG_6575
TrH2_TrispH2_008081-RA	OG_2457
TrH2_TrispH2_010331-RA	OG_4185
TrH2_TrispH2_009110-RA	OG_5408
TrH2_TrispH2_009121-RA	OG_5214
TrH2_TrispH2_008402-RA	OG_684
TrH2_TrispH2_008105-RA	OG_4070
TrH2_TrispH2_008109-RA	OG_4081
TrH2_TrispH2_009136-RA	OG_2469
TrH2_TrispH2_009138-RA	OG_307
TrH2_TrispH2_009140-RA	OG_3212
TrH2_TrispH2_007923-RA	OG_10840
TrH2_TrispH2_009485-RA	OG_2307
TrH2_TrispH2_009497-RA	OG_1774
TrH2_TrispH2_009501-RA	OG_6162
TrH2_TrispH2_008700-RA	OG_2846
TrH2_TrispH2_008726-RA	OG_3671
TrH2_TrispH2_007838-RA	OG_190
TrH2_TrispH2_007847-RA	OG_2114
TrH2_TrispH2_007858-RA	OG_1759
TrH2_TrispH2_008448-RA	OG_8604
TrH2_TrispH2_008444-RA	OG_7902
TrH2_TrispH2_008454-RA	OG_802
TrH2_TrispH2_008353-RA	OG_190
