gene	orthogroup
Spis_XP_022795393_1	OG_3150
Spis_XP_022795443_1	OG_9612
Spis_XP_022795627_1	OG_2252
Spis_XP_022795806_1	OG_10151
Spis_XP_022796045_1	OG_4375
Spis_XP_022796055_1	OG_2293
Spis_XP_022796139_1	OG_3833
Spis_XP_022796552_1	OG_4852
Spis_XP_022796554_1	OG_4852
Spis_XP_022796699_1	OG_2714
Spis_XP_022796716_1	OG_124
Spis_XP_022796987_1	OG_4932
Spis_XP_022797042_1	OG_10997
Spis_XP_022797141_1	OG_1193
Spis_XP_022797363_1	OG_854
Spis_XP_022797454_1	OG_4599
Spis_XP_022797547_1	OG_1335
Spis_XP_022797588_1	OG_7247
Spis_XP_022797590_1	OG_8204
Spis_XP_022797670_1	OG_1449
Spis_XP_022797885_1	OG_4733
Spis_XP_022798084_1	OG_12569
Spis_XP_022798109_1	OG_4974
Spis_XP_022798114_1	OG_2234
Spis_XP_022798188_1	OG_16
Spis_XP_022798445_1	OG_2997
Spis_XP_022798520_1	OG_4439
Spis_XP_022798642_1	OG_2459
Spis_XP_022798718_1	OG_3073
Spis_XP_022798724_1	OG_10914
Spis_XP_022798806_1	OG_3415
Spis_XP_022798884_1	OG_3362
Spis_XP_022799040_1	OG_3014
Spis_XP_022799041_1	OG_4076
Spis_XP_022799114_1	OG_3739
Spis_XP_022799195_1	OG_1809
Spis_XP_022799249_1	OG_2234
Spis_XP_022799736_1	OG_6152
Spis_XP_022799768_1	OG_4843
Spis_XP_022799872_1	OG_2128
Spis_XP_022800008_1	OG_2235
Spis_XP_022800009_1	OG_9592
Spis_XP_022800024_1	OG_2229
Spis_XP_022800065_1	OG_124
Spis_XP_022800085_1	OG_11259
Spis_XP_022800087_1	OG_8522
Spis_XP_022800264_1	OG_2277
Spis_XP_022800420_1	OG_2376
Spis_XP_022800497_1	OG_2440
Spis_XP_022800545_1	OG_2376
Spis_XP_022800741_1	OG_870
Spis_XP_022800890_1	OG_8844
Spis_XP_022801070_1	OG_8924
Spis_XP_022801297_1	OG_3113
Spis_XP_022801475_1	OG_9095
Spis_XP_022801659_1	OG_2235
Spis_XP_022801665_1	OG_2235
Spis_XP_022801955_1	OG_1182
Spis_XP_022802003_1	OG_8709
Spis_XP_022802305_1	OG_8192
Spis_XP_022802317_1	OG_341
Spis_XP_022802577_1	OG_2838
Spis_XP_022802665_1	OG_8671
Spis_XP_022803005_1	OG_124
Spis_XP_022803051_1	OG_2778
Spis_XP_022803150_1	OG_124
Spis_XP_022803240_1	OG_4668
Spis_XP_022803366_1	OG_3588
Spis_XP_022803384_1	OG_2998
Spis_XP_022803442_1	OG_2593
Spis_XP_022803448_1	OG_2241
Spis_XP_022803474_1	OG_7745
Spis_XP_022803543_1	OG_4013
Spis_XP_022803680_1	OG_5007
Spis_XP_022804002_1	OG_2399
Spis_XP_022804031_1	OG_8214
Spis_XP_022804164_1	OG_11585
Spis_XP_022804259_1	OG_2780
Spis_XP_022804268_1	OG_861
Spis_XP_022804335_1	OG_781
Spis_XP_022804345_1	OG_2252
Spis_XP_022804409_1	OG_693
Spis_XP_022804586_1	OG_11428
Spis_XP_022804917_1	OG_2959
Spis_XP_022804963_1	OG_2542
Spis_XP_022805062_1	OG_8613
Spis_XP_022805080_1	OG_8487
Spis_XP_022805129_1	OG_3468
Spis_XP_022805245_1	OG_124
Spis_XP_022805290_1	OG_861
Spis_XP_022805441_1	OG_2293
Spis_XP_022805476_1	OG_1018
Spis_XP_022805592_1	OG_6038
Spis_XP_022805597_1	OG_1092
Spis_XP_022805937_1	OG_4541
Spis_XP_022806058_1	OG_5458
Spis_XP_022806088_1	OG_861
Spis_XP_022806315_1	OG_411
Spis_XP_022806331_1	OG_1620
Spis_XP_022806543_1	OG_1599
Spis_XP_022806882_1	OG_9615
Spis_XP_022807058_1	OG_4580
Spis_XP_022807394_1	OG_5670
Spis_XP_022807516_1	OG_12369
Spis_XP_022807731_1	OG_4858
Spis_XP_022807962_1	OG_1001
Spis_XP_022808033_1	OG_2055
Spis_XP_022808401_1	OG_2221
Spis_XP_022808444_1	OG_4858
Spis_XP_022808445_1	OG_993
Spis_XP_022808784_1	OG_124
Spis_XP_022808992_1	OG_124
Spis_XP_022809186_1	OG_124
Spis_XP_022809335_1	OG_10933
Spis_XP_022809351_1	OG_1500
Spis_XP_022809438_1	OG_870
Spis_XP_022809476_1	OG_2443
Spis_XP_022809611_1	OG_124
Spis_XP_022809897_1	OG_2223
Spis_XP_022809906_1	OG_2453
Spis_XP_022809918_1	OG_2838
Spis_XP_022810031_1	OG_2886
Spis_XP_022810159_1	OG_2252
Spis_XP_022810237_1	OG_7551
Spis_XP_022810272_1	OG_4458
Spis_XP_022810452_1	OG_2838
Spis_XP_022810539_1	OG_870
