gene	orthogroup
HoiH23_PlH23_001793-RA	OG_10092
HoiH23_PlH23_004452-RA	OG_3065
HoiH23_PlH23_006373-RA	OG_11202
HoiH23_PlH23_007842-RA	OG_10138
HoiH23_PlH23_008099-RA	OG_2182
HoiH23_PlH23_007982-RA	OG_3117
HoiH23_PlH23_007984-RA	OG_11481
HoiH23_PlH23_007987-RA	OG_4362
HoiH23_PlH23_006252-RA	OG_6952
HoiH23_PlH23_006256-RA	OG_10670
HoiH23_PlH23_007107-RA	OG_7692
HoiH23_PlH23_001136-RA	OG_3594
HoiH23_PlH23_001129-RA	OG_4388
HoiH23_PlH23_006798-RA	OG_200
HoiH23_PlH23_006017-RA	OG_10198
HoiH23_PlH23_008467-RA	OG_12066
HoiH23_PlH23_008938-RA	OG_2209
HoiH23_PlH23_006873-RA	OG_4717
HoiH23_PlH23_006874-RA	OG_10914
HoiH23_PlH23_007069-RA	OG_1050
HoiH23_PlH23_009302-RA	OG_4110
HoiH23_PlH23_009126-RA	OG_7355
HoiH23_PlH23_001927-RA	OG_7692
HoiH23_PlH23_001933-RA	OG_4282
HoiH23_PlH23_001967-RA	OG_4605
HoiH23_PlH23_001984-RA	OG_11456
HoiH23_PlH23_006133-RA	OG_3151
HoiH23_PlH23_004971-RA	OG_341
HoiH23_PlH23_004981-RA	OG_4033
HoiH23_PlH23_004987-RA	OG_10359
HoiH23_PlH23_005003-RA	OG_4151
HoiH23_PlH23_005004-RA	OG_11068
HoiH23_PlH23_005464-RA	OG_8487
HoiH23_PlH23_007394-RA	OG_7994
HoiH23_PlH23_007411-RA	OG_870
HoiH23_PlH23_005822-RA	OG_854
HoiH23_PlH23_005717-RA	OG_10337
HoiH23_PlH23_001055-RA	OG_11217
HoiH23_PlH23_001056-RA	OG_11151
HoiH23_PlH23_001087-RA	OG_7878
HoiH23_PlH23_001092-RA	OG_7359
HoiH23_PlH23_001059-RA	OG_2968
HoiH23_PlH23_001094-RA	OG_9393
HoiH23_PlH23_001098-RA	OG_409
HoiH23_PlH23_001113-RA	OG_7362
HoiH23_PlH23_007113-RA	OG_341
HoiH23_PlH23_006985-RA	OG_644
HoiH23_PlH23_006991-RA	OG_4349
HoiH23_PlH23_009210-RA	OG_2892
HoiH23_PlH23_009204-RA	OG_4966
HoiH23_PlH23_006037-RA	OG_4171
HoiH23_PlH23_006040-RA	OG_5107
HoiH23_PlH23_007746-RA	OG_2469
HoiH23_PlH23_008516-RA	OG_411
HoiH23_PlH23_008526-RA	OG_11638
HoiH23_PlH23_008534-RA	OG_8414
HoiH23_PlH23_008520-RA	OG_7658
HoiH23_PlH23_008523-RA	OG_8612
HoiH23_PlH23_007959-RA	OG_304
HoiH23_PlH23_007960-RA	OG_304
HoiH23_PlH23_007961-RA	OG_4267
HoiH23_PlH23_007963-RA	OG_4266
HoiH23_PlH23_007967-RA	OG_304
HoiH23_PlH23_007974-RA	OG_11259
HoiH23_PlH23_002456-RA	OG_7237
HoiH23_PlH23_002459-RA	OG_7251
HoiH23_PlH23_002425-RA	OG_6591
HoiH23_PlH23_002438-RA	OG_2421
HoiH23_PlH23_002447-RA	OG_1525
HoiH23_PlH23_002457-RA	OG_2421
HoiH23_PlH23_002460-RA	OG_10820
HoiH23_PlH23_006499-RA	OG_4398
HoiH23_PlH23_008106-RA	OG_11472
HoiH23_PlH23_008117-RA	OG_1783
HoiH23_PlH23_008118-RA	OG_1001
HoiH23_PlH23_008108-RA	OG_3003
HoiH23_PlH23_008115-RA	OG_4922
HoiH23_PlH23_005199-RA	OG_80
HoiH23_PlH23_005200-RA	OG_80
HoiH23_PlH23_005201-RA	OG_80
HoiH23_PlH23_005202-RA	OG_80
HoiH23_PlH23_005203-RA	OG_80
HoiH23_PlH23_005204-RA	OG_10042
HoiH23_PlH23_005206-RA	OG_4647
HoiH23_PlH23_007595-RA	OG_1046
HoiH23_PlH23_007850-RA	OG_5162
HoiH23_PlH23_007865-RA	OG_3072
HoiH23_PlH23_009324-RA	OG_3636
HoiH23_PlH23_009326-RA	OG_5214
HoiH23_PlH23_009329-RA	OG_5214
HoiH23_PlH23_009330-RA	OG_10864
HoiH23_PlH23_009319-RA	OG_2293
HoiH23_PlH23_009325-RA	OG_5559
HoiH23_PlH23_006628-RA	OG_7385
HoiH23_PlH23_006626-RA	OG_7384
HoiH23_PlH23_000185-RA	OG_7589
HoiH23_PlH23_000197-RA	OG_4162
HoiH23_PlH23_000209-RA	OG_4415
HoiH23_PlH23_000242-RA	OG_10234
HoiH23_PlH23_000286-RA	OG_2413
HoiH23_PlH23_000292-RA	OG_3896
HoiH23_PlH23_000327-RA	OG_11539
HoiH23_PlH23_000330-RA	OG_6366
HoiH23_PlH23_000338-RA	OG_10628
HoiH23_PlH23_000241-RA	OG_4525
HoiH23_PlH23_000252-RA	OG_1695
HoiH23_PlH23_000253-RA	OG_10620
HoiH23_PlH23_000275-RA	OG_3576
HoiH23_PlH23_000300-RA	OG_4014
HoiH23_PlH23_000311-RA	OG_2255
HoiH23_PlH23_001320-RA	OG_9671
HoiH23_PlH23_001275-RA	OG_693
HoiH23_PlH23_001291-RA	OG_6635
HoiH23_PlH23_001309-RA	OG_1769
HoiH23_PlH23_001322-RA	OG_4541
HoiH23_PlH23_001325-RA	OG_11515
HoiH23_PlH23_007206-RA	OG_91
HoiH23_PlH23_007211-RA	OG_8069
HoiH23_PlH23_006814-RA	OG_4790
HoiH23_PlH23_006813-RA	OG_591
HoiH23_PlH23_009460-RA	OG_802
HoiH23_PlH23_008148-RA	OG_11355
HoiH23_PlH23_006727-RA	OG_3533
HoiH23_PlH23_002505-RA	OG_7608
HoiH23_PlH23_002514-RA	OG_3320
HoiH23_PlH23_002530-RA	OG_11669
HoiH23_PlH23_002535-RA	OG_5990
HoiH23_PlH23_002481-RA	OG_11670
HoiH23_PlH23_002482-RA	OG_11670
HoiH23_PlH23_002511-RA	OG_2002
HoiH23_PlH23_007896-RA	OG_304
HoiH23_PlH23_007897-RA	OG_304
HoiH23_PlH23_008600-RA	OG_12750
HoiH23_PlH23_008602-RA	OG_3081
HoiH23_PlH23_008334-RA	OG_4610
HoiH23_PlH23_007487-RA	OG_5795
HoiH23_PlH23_007489-RA	OG_2793
HoiH23_PlH23_007497-RA	OG_5956
HoiH23_PlH23_008250-RA	OG_4966
HoiH23_PlH23_008252-RA	OG_4966
HoiH23_PlH23_000995-RA	OG_6162
HoiH23_PlH23_001019-RA	OG_10544
HoiH23_PlH23_001026-RA	OG_902
HoiH23_PlH23_008724-RA	OG_1876
HoiH23_PlH23_005985-RA	OG_7492
HoiH23_PlH23_006933-RA	OG_7550
HoiH23_PlH23_006936-RA	OG_4248
HoiH23_PlH23_006938-RA	OG_3155
HoiH23_PlH23_006937-RA	OG_3155
HoiH23_PlH23_009607-RA	OG_2469
HoiH23_PlH23_009713-RA	OG_672
HoiH23_PlH23_009715-RA	OG_5232
HoiH23_PlH23_009716-RA	OG_4348
HoiH23_PlH23_009723-RA	OG_8642
HoiH23_PlH23_008353-RA	OG_1564
HoiH23_PlH23_008337-RA	OG_7477
HoiH23_PlH23_001684-RA	OG_1670
HoiH23_PlH23_001696-RA	OG_11329
HoiH23_PlH23_001725-RA	OG_128
HoiH23_PlH23_001722-RA	OG_11908
HoiH23_PlH23_008069-RA	OG_9447
HoiH23_PlH23_008078-RA	OG_5064
HoiH23_PlH23_010270-RA	OG_11834
HoiH23_PlH23_002071-RA	OG_2275
HoiH23_PlH23_002073-RA	OG_2275
HoiH23_PlH23_006964-RA	OG_544
HoiH23_PlH23_008421-RA	OG_802
HoiH23_PlH23_008450-RA	OG_2559
HoiH23_PlH23_008442-RA	OG_37
HoiH23_PlH23_009139-RA	OG_9820
HoiH23_PlH23_009258-RA	OG_6602
HoiH23_PlH23_009261-RA	OG_1488
HoiH23_PlH23_007728-RA	OG_2852
HoiH23_PlH23_009665-RA	OG_8484
HoiH23_PlH23_009661-RA	OG_8484
HoiH23_PlH23_009667-RA	OG_8484
HoiH23_PlH23_009669-RA	OG_7567
HoiH23_PlH23_009678-RA	OG_2293
HoiH23_PlH23_001820-RA	OG_8752
HoiH23_PlH23_001839-RA	OG_10896
HoiH23_PlH23_001818-RA	OG_7308
HoiH23_PlH23_001833-RA	OG_3819
HoiH23_PlH23_008288-RA	OG_5072
HoiH23_PlH23_008290-RA	OG_11199
HoiH23_PlH23_010039-RA	OG_693
HoiH23_PlH23_010043-RA	OG_3098
HoiH23_PlH23_010044-RA	OG_3579
HoiH23_PlH23_010046-RA	OG_6635
HoiH23_PlH23_007418-RA	OG_7539
HoiH23_PlH23_007613-RA	OG_5006
HoiH23_PlH23_008966-RA	OG_10551
HoiH23_PlH23_008764-RA	OG_4277
HoiH23_PlH23_002260-RA	OG_283
HoiH23_PlH23_002305-RA	OG_2968
HoiH23_PlH23_002310-RA	OG_11081
HoiH23_PlH23_006777-RA	OG_4686
HoiH23_PlH23_008893-RA	OG_870
HoiH23_PlH23_008894-RA	OG_870
HoiH23_PlH23_008895-RA	OG_870
HoiH23_PlH23_009275-RA	OG_1898
HoiH23_PlH23_009277-RA	OG_693
HoiH23_PlH23_007128-RA	OG_3470
HoiH23_PlH23_007135-RA	OG_8694
HoiH23_PlH23_007129-RA	OG_8361
HoiH23_PlH23_007130-RA	OG_2345
HoiH23_PlH23_006273-RA	OG_2293
HoiH23_PlH23_006284-RA	OG_802
HoiH23_PlH23_006286-RA	OG_802
HoiH23_PlH23_006289-RA	OG_802
HoiH23_PlH23_006300-RA	OG_5832
HoiH23_PlH23_006310-RA	OG_624
HoiH23_PlH23_008390-RA	OG_6635
HoiH23_PlH23_008392-RA	OG_693
HoiH23_PlH23_007776-RA	OG_4070
HoiH23_PlH23_007777-RA	OG_4070
HoiH23_PlH23_008020-RA	OG_802
HoiH23_PlH23_008917-RA	OG_7521
HoiH23_PlH23_010389-RA	OG_2293
HoiH23_PlH23_007305-RA	OG_11087
HoiH23_PlH23_008308-RA	OG_2790
HoiH23_PlH23_009028-RA	OG_5116
HoiH23_PlH23_002184-RA	OG_7896
HoiH23_PlH23_002189-RA	OG_7561
HoiH23_PlH23_002158-RA	OG_898
HoiH23_PlH23_002165-RA	OG_2325
HoiH23_PlH23_008607-RA	OG_9944
HoiH23_PlH23_008614-RA	OG_12073
HoiH23_PlH23_009091-RA	OG_10107
HoiH23_PlH23_009092-RA	OG_10107
HoiH23_PlH23_009086-RA	OG_4216
HoiH23_PlH23_009089-RA	OG_1784
HoiH23_PlH23_011237-RA	OG_80
HoiH23_PlH23_011239-RA	OG_80
HoiH23_PlH23_008703-RA	OG_3427
HoiH23_PlH23_009783-RA	OG_1769
HoiH23_PlH23_001561-RA	OG_3560
HoiH23_PlH23_001565-RA	OG_2804
HoiH23_PlH23_001572-RA	OG_802
HoiH23_PlH23_001592-RA	OG_1759
HoiH23_PlH23_001607-RA	OG_11739
HoiH23_PlH23_010037-RA	OG_7415
HoiH23_PlH23_010030-RA	OG_11945
HoiH23_PlH23_010034-RA	OG_7417
HoiH23_PlH23_008799-RA	OG_11761
HoiH23_PlH23_008800-RA	OG_11762
HoiH23_PlH23_008803-RA	OG_11763
HoiH23_PlH23_007550-RA	OG_6864
HoiH23_PlH23_009547-RA	OG_6612
HoiH23_PlH23_009385-RA	OG_9442
HoiH23_PlH23_009247-RA	OG_2717
HoiH23_PlH23_009552-RA	OG_3241
HoiH23_PlH23_009553-RA	OG_10210
HoiH23_PlH23_000389-RA	OG_657
HoiH23_PlH23_000413-RA	OG_7440
HoiH23_PlH23_000414-RA	OG_7441
HoiH23_PlH23_000446-RA	OG_10294
HoiH23_PlH23_000459-RA	OG_5180
HoiH23_PlH23_000450-RA	OG_10295
HoiH23_PlH23_000467-RA	OG_3333
HoiH23_PlH23_001499-RA	OG_11691
HoiH23_PlH23_001541-RA	OG_370
HoiH23_PlH23_009840-RA	OG_550
HoiH23_PlH23_009158-RA	OG_4452
HoiH23_PlH23_009515-RA	OG_10256
HoiH23_PlH23_008634-RA	OG_607
HoiH23_PlH23_008639-RA	OG_9865
HoiH23_PlH23_009695-RA	OG_5725
HoiH23_PlH23_008187-RA	OG_10845
HoiH23_PlH23_008188-RA	OG_9965
HoiH23_PlH23_002196-RA	OG_100
HoiH23_PlH23_002206-RA	OG_3571
HoiH23_PlH23_002231-RA	OG_8357
HoiH23_PlH23_002217-RA	OG_11478
HoiH23_PlH23_008839-RA	OG_9160
HoiH23_PlH23_008842-RA	OG_5766
HoiH23_PlH23_010347-RA	OG_4156
HoiH23_PlH23_009848-RA	OG_2293
HoiH23_PlH23_002583-RA	OG_11692
HoiH23_PlH23_002591-RA	OG_10429
HoiH23_PlH23_002549-RA	OG_7577
HoiH23_PlH23_002579-RA	OG_3180
HoiH23_PlH23_002580-RA	OG_3180
HoiH23_PlH23_010087-RA	OG_8756
HoiH23_PlH23_011005-RA	OG_2307
HoiH23_PlH23_011007-RA	OG_2307
HoiH23_PlH23_008285-RA	OG_693
HoiH23_PlH23_008536-RA	OG_741
HoiH23_PlH23_008544-RA	OG_10496
HoiH23_PlH23_010460-RA	OG_11947
HoiH23_PlH23_010452-RA	OG_11433
HoiH23_PlH23_009349-RA	OG_11886
HoiH23_PlH23_003154-RA	OG_8509
HoiH23_PlH23_003164-RA	OG_4370
HoiH23_PlH23_003200-RA	OG_11641
HoiH23_PlH23_003205-RA	OG_5310
HoiH23_PlH23_003206-RA	OG_8611
HoiH23_PlH23_008135-RA	OG_6997
HoiH23_PlH23_010421-RA	OG_4490
HoiH23_PlH23_010414-RA	OG_4300
HoiH23_PlH23_009530-RA	OG_3671
HoiH23_PlH23_009099-RA	OG_870
HoiH23_PlH23_009281-RA	OG_1901
HoiH23_PlH23_001871-RA	OG_7809
HoiH23_PlH23_001881-RA	OG_2525
HoiH23_PlH23_001890-RA	OG_9684
HoiH23_PlH23_001922-RA	OG_2599
HoiH23_PlH23_001866-RA	OG_10989
HoiH23_PlH23_001895-RA	OG_9138
HoiH23_PlH23_010932-RA	OG_4401
HoiH23_PlH23_008798-RA	OG_6404
HoiH23_PlH23_008792-RA	OG_1335
HoiH23_PlH23_008868-RA	OG_7692
HoiH23_PlH23_008988-RA	OG_8439
HoiH23_PlH23_009746-RA	OG_956
HoiH23_PlH23_002697-RA	OG_6635
HoiH23_PlH23_002698-RA	OG_6635
HoiH23_PlH23_008365-RA	OG_513
HoiH23_PlH23_010063-RA	OG_5005
HoiH23_PlH23_010070-RA	OG_7294
HoiH23_PlH23_010151-RA	OG_3278
HoiH23_PlH23_003993-RA	OG_991
HoiH23_PlH23_004012-RA	OG_4390
HoiH23_PlH23_010816-RA	OG_3052
HoiH23_PlH23_010817-RA	OG_7533
HoiH23_PlH23_010500-RA	OG_12004
HoiH23_PlH23_010135-RA	OG_4185
HoiH23_PlH23_010989-RA	OG_2629
HoiH23_PlH23_002783-RA	OG_3087
HoiH23_PlH23_002785-RA	OG_3390
HoiH23_PlH23_009497-RA	OG_4427
HoiH23_PlH23_009999-RA	OG_991
HoiH23_PlH23_010000-RA	OG_991
HoiH23_PlH23_010996-RA	OG_4830
HoiH23_PlH23_010998-RA	OG_4830
HoiH23_PlH23_011000-RA	OG_4830
HoiH23_PlH23_011002-RA	OG_4830
HoiH23_PlH23_009535-RA	OG_1174
HoiH23_PlH23_011174-RA	OG_3404
HoiH23_PlH23_011176-RA	OG_3404
HoiH23_PlH23_011172-RA	OG_2575
HoiH23_PlH23_011173-RA	OG_2575
HoiH23_PlH23_004298-RA	OG_7513
HoiH23_PlH23_004306-RA	OG_9562
HoiH23_PlH23_004312-RA	OG_3231
HoiH23_PlH23_011082-RA	OG_2293
HoiH23_PlH23_011084-RA	OG_4586
HoiH23_hyp_clust6323.t1	OG_1880
HoiH23_PlH23_010535-RA	OG_3645
HoiH23_PlH23_010055-RA	OG_190
HoiH23_PlH23_009805-RA	OG_8578
HoiH23_PlH23_003125-RA	OG_10331
HoiH23_PlH23_009586-RA	OG_6162
HoiH23_PlH23_011359-RA	OG_4267
HoiH23_PlH23_010449-RA	OG_5408
HoiH23_PlH23_010222-RA	OG_193
HoiH23_PlH23_000484-RA	OG_11451
HoiH23_PlH23_000547-RA	OG_10471
HoiH23_PlH23_000567-RA	OG_9945
HoiH23_PlH23_000584-RA	OG_802
HoiH23_PlH23_000585-RA	OG_802
HoiH23_PlH23_000586-RA	OG_802
HoiH23_PlH23_000508-RA	OG_4434
HoiH23_PlH23_003071-RA	OG_11897
HoiH23_PlH23_003047-RA	OG_4600
HoiH23_PlH23_003048-RA	OG_4082
HoiH23_PlH23_003055-RA	OG_4586
HoiH23_PlH23_003056-RA	OG_4586
HoiH23_PlH23_003064-RA	OG_10273
HoiH23_PlH23_003067-RA	OG_3564
HoiH23_PlH23_010279-RA	OG_2469
HoiH23_PlH23_010243-RA	OG_11226
HoiH23_PlH23_011135-RA	OG_4185
HoiH23_PlH23_011137-RA	OG_4185
HoiH23_PlH23_011166-RA	OG_2293
HoiH23_PlH23_008820-RA	OG_2067
HoiH23_PlH23_009940-RA	OG_7558
HoiH23_PlH23_003984-RA	OG_693
HoiH23_hyp_clust10864.t1	OG_5160
HoiH23_PlH23_010386-RA	OG_4586
HoiH23_PlH23_010308-RA	OG_2259
HoiH23_PlH23_010018-RA	OG_1018
HoiH23_PlH23_009961-RA	OG_4887
HoiH23_PlH23_011348-RA	OG_4586
HoiH23_PlH23_010098-RA	OG_4973
HoiH23_PlH23_010100-RA	OG_108
HoiH23_PlH23_009346-RA	OG_7247
HoiH23_PlH23_009397-RA	OG_7523
HoiH23_PlH23_009400-RA	OG_1951
HoiH23_PlH23_009402-RA	OG_2681
HoiH23_PlH23_002881-RA	OG_11668
HoiH23_PlH23_002879-RA	OG_6303
HoiH23_PlH23_009657-RA	OG_1449
HoiH23_PlH23_010212-RA	OG_8600
HoiH23_PlH23_002669-RA	OG_11540
HoiH23_PlH23_002675-RA	OG_8423
HoiH23_PlH23_002663-RA	OG_1821
HoiH23_PlH23_002676-RA	OG_8591
HoiH23_PlH23_010866-RA	OG_8607
HoiH23_PlH23_010869-RA	OG_8606
HoiH23_PlH23_010525-RA	OG_11816
HoiH23_PlH23_010552-RA	OG_5521
HoiH23_PlH23_003390-RA	OG_8720
HoiH23_PlH23_003391-RA	OG_4060
HoiH23_PlH23_003406-RA	OG_11526
HoiH23_PlH23_003409-RA	OG_2293
HoiH23_PlH23_010164-RA	OG_11429
HoiH23_PlH23_009595-RA	OG_10100
HoiH23_PlH23_010112-RA	OG_6852
HoiH23_PlH23_004391-RA	OG_155
HoiH23_PlH23_004437-RA	OG_8708
HoiH23_PlH23_004395-RA	OG_2774
HoiH23_PlH23_004418-RA	OG_8074
HoiH23_PlH23_010805-RA	OG_2400
HoiH23_PlH23_010806-RA	OG_7373
HoiH23_PlH23_010807-RA	OG_991
HoiH23_PlH23_010808-RA	OG_991
HoiH23_PlH23_010287-RA	OG_327
HoiH23_PlH23_002906-RA	OG_1565
HoiH23_PlH23_002891-RA	OG_8779
HoiH23_PlH23_002935-RA	OG_4470
HoiH23_PlH23_002936-RA	OG_2333
HoiH23_PlH23_010906-RA	OG_2603
HoiH23_PlH23_002813-RA	OG_5885
HoiH23_PlH23_002814-RA	OG_1591
HoiH23_PlH23_002828-RA	OG_4571
HoiH23_PlH23_002848-RA	OG_11431
HoiH23_PlH23_010800-RA	OG_2711
HoiH23_PlH23_009955-RA	OG_4147
HoiH23_PlH23_010441-RA	OG_1315
HoiH23_PlH23_005022-RA	OG_7972
HoiH23_PlH23_005023-RA	OG_7972
HoiH23_PlH23_005024-RA	OG_8267
HoiH23_PlH23_005026-RA	OG_2293
HoiH23_PlH23_010957-RA	OG_1022
HoiH23_PlH23_010484-RA	OG_4241
HoiH23_PlH23_000883-RA	OG_9742
HoiH23_PlH23_000931-RA	OG_6661
HoiH23_PlH23_000958-RA	OG_7241
HoiH23_PlH23_000959-RA	OG_7241
HoiH23_PlH23_000961-RA	OG_4304
HoiH23_PlH23_000892-RA	OG_6599
HoiH23_PlH23_000902-RA	OG_7781
HoiH23_PlH23_003784-RA	OG_4007
HoiH23_PlH23_003811-RA	OG_5277
HoiH23_PlH23_003786-RA	OG_5323
HoiH23_PlH23_003804-RA	OG_2997
HoiH23_PlH23_010185-RA	OG_11828
HoiH23_PlH23_010292-RA	OG_1564
HoiH23_PlH23_010696-RA	OG_2777
HoiH23_PlH23_004339-RA	OG_4557
HoiH23_PlH23_004347-RA	OG_2239
HoiH23_PlH23_004357-RA	OG_1695
HoiH23_PlH23_011331-RA	OG_11195
HoiH23_PlH23_011513-RA	OG_5243
HoiH23_PlH23_010682-RA	OG_2325
HoiH23_PlH23_010902-RA	OG_693
HoiH23_PlH23_011291-RA	OG_7821
HoiH23_PlH23_011290-RA	OG_302
HoiH23_PlH23_002946-RA	OG_11563
HoiH23_PlH23_002967-RA	OG_5103
