term	pval	ontology	fg	oe	symbol	size
GO:0005391 | P-type sodium:potassium-exchanging trans...	0.00043	MF	2	66.6666666666667	20	1.35052165511861
GO:0022849 | glutamate-gated calcium ion channel acti...	0.00043	MF	2	66.6666666666667	20	1.35052165511861
Rad60-SLD	0.000436849489827421	Pfam	2	13136.4	20	2.02940295755474
GO:0120199 | cone photoreceptor outer segment	0.00045	CC	2	50	20	1.30344543588752
GO:0035866 | alphav-beta3 integrin-PKCalpha complex	0.00045	CC	2	50	20	1.30344543588752
GO:0035925 | mRNA 3'-UTR AU-rich region binding	0.00046	MF	3	18.75	20	1.12827358032692
GO:0005248 | voltage-gated sodium channel activity	0.00046	MF	3	18.75	20	1.12827358032692
Spectrin	0.000469396109611521	Pfam	3	4283.60869565217	20	1.9057307762394
GO:0031666 | positive regulation of lipopolysaccharid...	0.00047	BP	2	50	20	1.30344543588752
GO:0002159 | desmosome assembly	0.00047	BP	2	50	20	1.30344543588752
GO:0038060 | nitric oxide-cGMP-mediated signaling pat...	0.00047	BP	2	50	20	1.30344543588752
GO:1903818 | positive regulation of voltage-gated pot...	0.00047	BP	2	50	20	1.30344543588752
GO:2000480 | negative regulation of cAMP-dependent pr...	0.00047	BP	2	50	20	1.30344543588752
GO:1903416 | response to glycoside	0.00047	BP	2	50	20	1.30344543588752
GO:0010613 | positive regulation of cardiac muscle hy...	0.00051	BP	3	18.75	20	1.12827358032692
GO:0032281 | AMPA glutamate receptor complex	0.00057	CC	3	17.6470588235294	20	1.11654481922643
GO:0042734 | presynaptic membrane	0.00064	CC	15	8.57142857142857	20	0.965946794792232
RIIa	0.000652392132105093	Pfam	2	10947	20	2.0097997706449
GO:0001508 | action potential	0.00066	BP	11	12.5	20	1.04733471870652
GO:0043687 | post-translational protein modification	0.00071	BP	3	16.6666666666667	20	1.10537267453848
GO:0014059 | regulation of dopamine secretion	0.00071	BP	3	16.6666666666667	20	1.10537267453848
GO:0033192 | calmodulin-dependent protein phosphatase...	0.00072	MF	2	50	20	1.30344543588752
GO:1901386 | negative regulation of voltage-gated cal...	0.00073	BP	4	44.4444444444444	20	1.28367343272681
GO:0098684 | photoreceptor ribbon synapse	0.00075	CC	2	50	20	1.30344543588752
GO:0014069 | postsynaptic density	0.00076	CC	15	6.12244897959184	20	0.887088030970517
GO:0030007 | cellular potassium ion homeostasis	0.00078	BP	2	50	20	1.30344543588752
GO:0070886 | positive regulation of calcineurin-NFAT ...	0.00078	BP	2	50	20	1.30344543588752
GO:1904778 | positive regulation of protein localizat...	0.00078	BP	2	50	20	1.30344543588752
GO:1901842 | negative regulation of high voltage-gate...	0.00078	BP	2	50	20	1.30344543588752
GO:0097718 | disordered domain specific binding	0.00084	MF	3	15.7894736842105	20	1.09469980075217
GO:0099565 | chemical synaptic transmission, postsyna...	0.00085	BP	7	10.1449275362319	20	1.00311960865941
GO:0007156 | homophilic cell adhesion via plasma memb...	0.00092	BP	4	9.09090909090909	20	0.979084937501224
GO:0065002 | intracellular protein transmembrane tran...	0.00094	BP	3	15	20	1.08447741288405
GO:0098982 | GABA-ergic synapse	0.00097	CC	5	6.49350649350649	20	0.901376324940664
GO:0044305 | calyx of Held	0.00102	CC	3	15	20	1.08447741288405
cNMP_binding	0.00103972855341619	Pfam	3	3284.1	20	1.87521102087311
Pkinase_C	0.00103972855341619	Pfam	3	3284.1	20	1.87521102087311
GO:0005388 | P-type calcium transporter activity	0.00104	MF	3	50	20	1.30344543588752
GO:0046627 | negative regulation of insulin receptor ...	0.00107	BP	3	14.2857142857143	20	1.07466364969964
GO:1990239 | steroid hormone binding	0.00107	MF	2	40	20	1.26572508520925
GO:0034351 | negative regulation of glial cell apopto...	0.00116	BP	2	40	20	1.26572508520925
GO:0071805 | potassium ion transmembrane transport	0.00123	BP	10	7.8740157480315	20	0.946676438411796
GO:0032024 | positive regulation of insulin secretion	0.00133	BP	4	8.33333333333333	20	0.959593014747594
GO:0051930 | regulation of sensory perception of pain	0.00138	BP	3	13.6363636363636	20	1.06522231196002
GO:0006813 | potassium ion transport	0.0014	BP	13	8.49673202614379	20	0.963977137430779
GO:0005244 | voltage-gated ion channel activity	0.0014	MF	12	9.75609756097561	20	0.994623614543827
GO:0046324 | regulation of glucose import	0.00142	BP	5	16.1290322580645	20	1.09891233067144
GO:0001772 | immunological synapse	0.00147	CC	3	13.0434782608696	20	1.05612187682202
GO:0031402 | sodium ion binding	0.0015	MF	2	33.3333333333333	20	1.2340497337143
GO:0031386 | protein tag	0.0015	MF	2	33.3333333333333	20	1.2340497337143
GO:0016595 | glutamate binding	0.0015	MF	2	33.3333333333333	20	1.2340497337143
GO:0004862 | cAMP-dependent protein kinase inhibitor ...	0.0015	MF	2	33.3333333333333	20	1.2340497337143
GO:0007611 | learning or memory	0.00152	BP	6	4.76190476190476	20	0.823274380304696
DCX	0.00154519382039063	Pfam	2	7298	20	1.9655034619732
PH_9	0.00154519382039063	Pfam	2	7298	20	1.9655034619732
GO:0032591 | dendritic spine membrane	0.00156	CC	2	33.3333333333333	20	1.2340497337143
GO:0032437 | cuticular plate	0.00156	CC	2	33.3333333333333	20	1.2340497337143
GO:0051447 | negative regulation of meiotic cell cycl...	0.00162	BP	2	33.3333333333333	20	1.2340497337143
GO:0098693 | regulation of synaptic vesicle cycle	0.00162	BP	2	33.3333333333333	20	1.2340497337143
GO:0071260 | cellular response to mechanical stimulus	0.00173	BP	3	12.5	20	1.04733471870652
GO:2000463 | positive regulation of excitatory postsy...	0.00173	BP	3	12.5	20	1.04733471870652
GO:0042731 | PH domain binding	0.00198	MF	2	28.5714285714286	20	1.20662005438735
GO:0005890 | sodium:potassium-exchanging ATPase compl...	0.00207	CC	2	28.5714285714286	20	1.20662005438735
GO:0060078 | regulation of postsynaptic membrane pote...	0.00214	BP	7	8.53658536585366	20	0.965030666678806
GO:0047484 | regulation of response to osmotic stress	0.00214	BP	2	28.5714285714286	20	1.20662005438735
GO:0046006 | regulation of activated T cell prolifera...	0.00214	BP	2	28.5714285714286	20	1.20662005438735
GO:0046325 | negative regulation of glucose import	0.00214	BP	2	28.5714285714286	20	1.20662005438735
GO:0006874 | cellular calcium ion homeostasis	0.00219	BP	16	6.25	20	0.892121077737812
GO:0005813 | centrosome	0.00224	CC	7	3.82513661202186	20	0.763313140384618
GO:0019228 | neuronal action potential	0.00236	BP	3	11.1111111111111	20	1.02262284864004
GO:0019901 | protein kinase binding	0.00237	MF	12	3.2171581769437	20	0.712370980767
GO:0004679 | AMP-activated protein kinase activity	0.00254	MF	2	25	20	1.18234513094614
GO:0032590 | dendrite membrane	0.00271	CC	5	14.2857142857143	20	1.07466364969964
GO:0045651 | positive regulation of macrophage differ...	0.00274	BP	2	25	20	1.18234513094614
GO:0051291 | protein heterooligomerization	0.00274	BP	2	25	20	1.18234513094614
GO:0050966 | detection of mechanical stimulus involve...	0.00274	BP	2	25	20	1.18234513094614
GO:0030501 | positive regulation of bone mineralizati...	0.00284	BP	3	10.3448275862069	20	1.00733472928352
GO:0086004 | regulation of cardiac muscle cell contra...	0.00284	BP	3	10.3448275862069	20	1.00733472928352
GO:0050804 | modulation of chemical synaptic transmis...	0.00299	BP	17	5.64784053156146	20	0.867111541720228
GO:0005876 | spindle microtubule	0.00322	CC	3	10	20	1
FA	0.00328957732338866	Pfam	2	5052.46153846154	20	1.92444875643939
GO:0071333 | cellular response to glucose stimulus	0.0033	BP	4	6.45161290322581	20	0.89981570436935
GO:0019227 | neuronal action potential propagation	0.00341	BP	2	22.2222222222222	20	1.16051173463462
GO:0045177 | apical part of cell	0.00374	CC	8	3.125	20	0.703455770948035
GO:0034236 | protein kinase A catalytic subunit bindi...	0.00383	MF	2	22.2222222222222	20	1.16051173463462
GO:0071732 | cellular response to nitric oxide	0.00414	BP	2	20	20	1.14062701864544
GO:0045780 | positive regulation of bone resorption	0.00414	BP	2	20	20	1.14062701864544
GO:0003056 | regulation of vascular associated smooth...	0.00414	BP	2	20	20	1.14062701864544
GO:0099171 | presynaptic modulation of chemical synap...	0.00431	BP	3	9.09090909090909	20	0.979084937501224
GO:0032465 | regulation of cytokinesis	0.00431	BP	3	9.09090909090909	20	0.979084937501224
GO:0048168 | regulation of neuronal synaptic plastici...	0.00446	BP	4	11.4285714285714	20	1.02858735505434
C1_1	0.00455183581926673	Pfam	3	1970.46	20	1.81509438409897
GO:0031625 | ubiquitin protein ligase binding	0.00462	MF	5	4.54545454545454	20	0.81091141265726
GO:0000922 | spindle pole	0.00477	CC	3	8.8235294117647	20	0.972441431489531
GO:0031588 | nucleotide-activated protein kinase comp...	0.00477	CC	2	18.1818181818182	20	1.12233564966357
GO:0098850 | extrinsic component of synaptic vesicle ...	0.00477	CC	2	18.1818181818182	20	1.12233564966357
BTB_2	0.00481282024148345	Pfam	3	1931.82352941176	20	1.8127237658909
GO:0030534 | adult behavior	0.0049	BP	4	5.79710144927536	20	0.873619425488414
GO:0030425 | dendrite	0.00499	CC	20	4.80769230769231	20	0.825794565880182
GO:0015079 | potassium ion transmembrane transporter ...	0.00508	MF	10	9.80392156862745	20	0.99569062877888
GO:0055001 | muscle cell development	0.00511	BP	5	4.46428571428571	20	0.806071945713183
GO:2001258 | negative regulation of cation channel ac...	0.00515	BP	6	28.5714285714286	20	1.20662005438735
GO:0030165 | PDZ domain binding	0.00556	MF	4	5.55555555555556	20	0.862975952675794
GO:0097546 | ciliary base	0.00561	CC	2	18.1818181818182	20	1.12233564966357
GO:1990573 | potassium ion import across plasma membr...	0.00577	BP	3	8.10810810810811	20	0.953372713398421
GO:0010737 | protein kinase A signaling	0.0058	BP	2	16.6666666666667	20	1.10537267453848
GO:0097091 | synaptic vesicle clustering	0.0058	BP	2	16.6666666666667	20	1.10537267453848
GO:0051260 | protein homooligomerization	0.00586	BP	4	5.47945205479452	20	0.859498185691806
GO:0098900 | regulation of action potential	0.00617	BP	3	7.89473684210526	20	0.94727908142366
GO:0034704 | calcium channel complex	0.00628	CC	3	7.89473684210526	20	0.94727908142366
GO:0016323 | basolateral plasma membrane	0.00634	CC	6	3.59281437125749	20	0.745274968877971
GO:0044853 | plasma membrane raft	0.00653	CC	4	5.33333333333333	20	0.852642203938007
CaM_bdg_C0	0.00666849365122912	Pfam	1	32841	20	2.12518619720813
CNRIP1	0.00666849365122912	Pfam	1	32841	20	2.12518619720813
KCNQ2_u3	0.00666849365122912	Pfam	1	32841	20	2.12518619720813
GO:0030100 | regulation of endocytosis	0.00683	BP	6	4.8780487804878	20	0.829606014288858
GO:0032880 | regulation of protein localization	0.00686	BP	15	3.48837209302326	20	0.736629352847207
GO:0030955 | potassium ion binding	0.00716	MF	2	15.3846153846154	20	1.08953505834239
GO:0006836 | neurotransmitter transport	0.00723	BP	10	7.8740157480315	20	0.946676438411796
GO:0033268 | node of Ranvier	0.00746	CC	2	15.3846153846154	20	1.08953505834239
GO:0005856 | cytoskeleton	0.0075	CC	22	2.61904761904762	20	0.646640081312877
GO:0150034 | distal axon	0.00762	CC	16	7.84313725490196	20	0.945774716954321
GO:1901387 | positive regulation of voltage-gated cal...	0.00772	BP	2	15.3846153846154	20	1.08953505834239
EF-hand_1	0.00777101206897829	Pfam	2	3284.1	20	1.87521102087311
Ion_trans_2	0.00777101206897829	Pfam	2	3284.1	20	1.87521102087311
GO:0030593 | neutrophil chemotaxis	0.00795	BP	3	7.31707317073171	20	0.929697476601893
GO:0001505 | regulation of neurotransmitter levels	0.00806	BP	10	7.69230769230769	20	0.941305820492556
GO:0099508 | voltage-gated ion channel activity invol...	0.00813	MF	2	14.2857142857143	20	1.07466364969964
GO:0030346 | protein phosphatase 2B binding	0.00863	MF	1	100	20	1.4142135623731
GO:1905056 | P-type calcium transporter activity invo...	0.00863	MF	1	100	20	1.4142135623731
GO:0033604 | negative regulation of catecholamine sec...	0.00877	BP	2	14.2857142857143	20	1.07466364969964
GO:0099189 | postsynaptic spectrin-associated cytoske...	0.00881	CC	1	100	20	1.4142135623731
GO:1905414 | negative regulation of dense core granul...	0.00897	BP	1	100	20	1.4142135623731
GO:1905415 | positive regulation of dense core granul...	0.00897	BP	1	100	20	1.4142135623731
GO:1905433 | negative regulation of retrograde trans-...	0.00897	BP	1	100	20	1.4142135623731
GO:1905162 | regulation of phagosome maturation	0.00897	BP	1	100	20	1.4142135623731
GO:1905154 | negative regulation of membrane invagina...	0.00897	BP	1	100	20	1.4142135623731
GO:1990927 | calcium ion regulated lysosome exocytosi...	0.00897	BP	1	100	20	1.4142135623731
GO:1903280 | negative regulation of calcium:sodium an...	0.00897	BP	1	100	20	1.4142135623731
GO:1905913 | negative regulation of calcium ion expor...	0.00897	BP	1	100	20	1.4142135623731
GO:0150044 | regulation of postsynaptic dense core ve...	0.00897	BP	1	100	20	1.4142135623731
GO:0150035 | regulation of trans-synaptic signaling b...	0.00897	BP	1	100	20	1.4142135623731
GO:0021989 | olfactory cortex development	0.00897	BP	1	100	20	1.4142135623731
GO:0048174 | negative regulation of short-term neuron...	0.00897	BP	1	100	20	1.4142135623731
GO:0048792 | spontaneous exocytosis of neurotransmitt...	0.00897	BP	1	100	20	1.4142135623731
GO:0061782 | vesicle fusion with vesicle	0.00897	BP	1	100	20	1.4142135623731
GO:1900243 | negative regulation of synaptic vesicle ...	0.00897	BP	1	100	20	1.4142135623731
GO:1905469 | negative regulation of clathrin-coated p...	0.00897	BP	1	100	20	1.4142135623731
GO:0051015 | actin filament binding	0.009	MF	5	3.87596899224806	20	0.76705951140493
GO:0032559 | adenyl ribonucleotide binding	0.00903	MF	13	2.04724409448819	20	0.557825803468127
GO:0048471 | perinuclear region of cytoplasm	0.00927	CC	8	2.68456375838926	20	0.654884511128251
GO:0008180 | COP9 signalosome	0.00956	CC	2	13.3333333333333	20	1.06063129154683
GO:0031290 | retinal ganglion cell axon guidance	0.00989	BP	2	13.3333333333333	20	1.06063129154683
GO:1905665 | positive regulation of calcium ion impor...	0.00989	BP	2	13.3333333333333	20	1.06063129154683
