HoiH23_g2.t1	
HoiH23_PlH23_000234-RA	
HoiH23_PlH23_000235-RA	
HoiH23_PlH23_000236-RA	Cation_ATPase_N E1-E2_ATPase E1-E2_ATPase Cation_ATPase Hydrolase_3 Cation_ATPase_C ATP_Ca_trans_C
HoiH23_PlH23_000237-RA	Kelch_6
HoiH23_PlH23_000238-RA	C2 C2
HoiH23_PlH23_000239-RA	Sel1 Sel1 Sel1 Death
HoiH23_PlH23_000240-RA	Pkinase
HoiH23_PlH23_000241-RA	7tm_1
HoiH23_PlH23_000242-RA	ParcG
HoiH23_PlH23_000243-RA	AAA_16 ORC5_C
HoiH23_PlH23_000244-RA	DUF5582
HoiH23_PlH23_000245-RA	RRM_1
HoiH23_PlH23_000246-RA	ATG7_N ThiF
HoiH23_PlH23_000247-RA	Ank_2 Ank_2
HoiH23_PlH23_000248-RA	zf-MYND
HoiH23_PlH23_000249-RA	HMG_box HMG_box
HoiH23_PlH23_000250-RA	Pkinase
HoiH23_PlH23_000251-RA	Glyco_hydro_47
HoiH23_PlH23_000252-RA	7tm_1
HoiH23_PlH23_000253-RA	Folliculin
HoiH23_PlH23_000254-RA	
HoiH23_PlH23_000255-RA	Glyco_hydro_47
HoiH23_PlH23_000256-RA	TFIID-18kDa
HoiH23_PlH23_000257-RA	
HoiH23_PlH23_000258-RA	
HoiH23_PlH23_000259-RA	Spt20
HoiH23_PlH23_000261-RA	ubiquitin zf-RING_12 zf-RING_14
HoiH23_PlH23_000262-RA	
HoiH23_PlH23_000263-RA	FERM_N FERM_M
HoiH23_PlH23_000264-RA	FERM_N FERM_M FERM_C ERM ERM
HoiH23_PlH23_000265-RA	Radial_spoke_3
HoiH23_PlH23_000266-RA	CHORD CHORD
HoiH23_PlH23_000267-RA	Glycos_transf_2
HoiH23_PlH23_000268-RA	MH1 MH2
HoiH23_PlH23_000269-RA	LRR_6 LRR_6 LRR_6 LRR_6 RanGAP1_C
HoiH23_PlH23_000270-RA	TIP41
HoiH23_PlH23_000271-RA	SH3_9 SH3_1 SH3_2
HoiH23_PlH23_000272-RA	TSNAXIP1_N
HoiH23_PlH23_000273-RA	TFIID-18kDa
HoiH23_PlH23_000274-RA	zf-C2H2 zf-C2H2
HoiH23_PlH23_000275-RA	Phospholip_A2_1
HoiH23_PlH23_000276-RA	Pkinase RabGAP-TBC Rhodanese
HoiH23_PlH23_000277-RA	7tm_1
HoiH23_PlH23_000278-RA	
HoiH23_PlH23_000279-RA	RCC1 RCC1 RCC1 RCC1 Cyt-b5 MIB_HERC2 Cul7 ANAPC10 RCC1 RCC1 RCC1 RCC1 RCC1 RCC1 RCC1 RCC1 RCC1 RCC1 RCC1 RCC1 RCC1 HECT
HoiH23_PlH23_000280-RA	RhoGAP
HoiH23_PlH23_000281-RA	
HoiH23_PlH23_000282-RA	AMP-binding AMP-binding_C PP-binding NAD_binding_4 adh_short
HoiH23_PlH23_000283-RA	PDZ
HoiH23_PlH23_000284-RA	LicD
HoiH23_PlH23_000285-RA	RRM_1 RRM_1
HoiH23_PlH23_000286-RA	HLH PAS PAS_11
HoiH23_PlH23_000287-RA	FOP_dimer EF-hand_7
HoiH23_PlH23_000288-RA	EHD_N Dynamin_N DUF5600 EF-hand_4
HoiH23_PlH23_000289-RA	EHD_N Dynamin_N DUF5600 EF-hand_4
HoiH23_PlH23_000290-RA	E1_dh
HoiH23_PlH23_000291-RA	FYVE_2
HoiH23_PlH23_000292-RA	C2
HoiH23_PlH23_000293-RA	Sua5_yciO_yrdC
HoiH23_PlH23_000294-RA	Pkinase Pkinase
HoiH23_PlH23_000295-RA	LRR_8 LRR_5 LRR_8 LRR_5 LRR_8 LRR_8 LRR_8 LRR_8 7tm_1
HoiH23_PlH23_000296-RA	ARID BAF250_C
HoiH23_PlH23_000297-RA	COX17
HoiH23_PlH23_000298-RA	PapD-like CH
HoiH23_PlH23_000299-RA	Abhydrolase_1
HoiH23_PlH23_000300-RA	Abhydrolase_1
HoiH23_PlH23_000301-RA	NTP_transf_7
HoiH23_PlH23_000302-RA	Transket_pyr Transketolase_C
HoiH23_PlH23_000303-RA	COMM_domain
HoiH23_PlH23_000304-RA	CD36
HoiH23_PlH23_000305-RA	Septin
HoiH23_PlH23_000306-RA	7tm_1
HoiH23_PlH23_000307-RA	7tm_1
HoiH23_PlH23_000308-RA	NDK Dpy-30
HoiH23_PlH23_000309-RA	ATG11
HoiH23_PlH23_000310-RA	Exo_endo_phos
HoiH23_PlH23_000311-RA	BTB_2
HoiH23_PlH23_000312-RA	CUB Trypsin CUB Trypsin
HoiH23_PlH23_000313-RA	SIMPL
HoiH23_PlH23_000314-RA	SLC35F
HoiH23_PlH23_000315-RA	Jagunal
HoiH23_PlH23_000316-RA	DHC_N1 DHC_N1 DHC_N2 AAA_6 AAA_6 Dynein_AAA_lid AAA_7 AAA_lid_1 AAA_8 AAA_9 Dynein_heavy AAA_lid_11 Dynein_C
HoiH23_PlH23_000317-RA	EHD_N Dynamin_N DUF5600 EF-hand_4
HoiH23_PlH23_000318-RA	Pkinase CNH
HoiH23_PlH23_000319-RA	MFS_1
HoiH23_PlH23_000320-RA	Arg_tRNA_synt_N tRNA-synt_1d DALR_1
HoiH23_PlH23_000321-RA	Aa_trans
HoiH23_PlH23_000322-RA	Aa_trans Aa_trans
HoiH23_PlH23_000323-RA	Aa_trans Aa_trans
HoiH23_PlH23_000324-RA	Aa_trans Aa_trans
HoiH23_PlH23_000325-RA	Aa_trans
HoiH23_PlH23_000326-RA	DnaJ
HoiH23_PlH23_000327-RA	STAR_dimer
HoiH23_PlH23_000328-RA	tRNA-synt_1b tRNA_bind
HoiH23_PlH23_000329-RA	Acyltransferase Acyltransf_C
HoiH23_PlH23_000330-RA	SRA1
HoiH23_PlH23_000331-RA	GDI GDI
HoiH23_PlH23_000332-RA	Nucleoporin2 Nup96
HoiH23_PlH23_000334-RA	HipN STI1
HoiH23_PlH23_000335-RA	SH3_1 SH3_1 SH3_1 SH3_1 SH3_9
HoiH23_PlH23_000336-RA	
HoiH23_PlH23_000337-RA	
HoiH23_PlH23_000338-RA	Myosin_N Myosin_head Myosin-VI_CBD
HoiH23_PlH23_000339-RA	Ribosomal_L24e
HoiH23_PlH23_000340-RA	
HoiH23_PlH23_000341-RA	DUF4061
HoiH23_PlH23_000342-RA	ANF_receptor
HoiH23_PlH23_000343-RA	DUF3342
HoiH23_PlH23_000344-RA	BCL_N
HoiH23_PlH23_000345-RA	DUF5089
HoiH23_PlH23_000346-RA	TAFII55_N
HoiH23_PlH23_000347-RA	Guanylate_cyc
HoiH23_PlH23_000348-RA	NIT Guanylate_cyc
HoiH23_PlH23_000349-RA	SpoU_methylase
HoiH23_PlH23_000350-RA	NUDIX
HoiH23_PlH23_000351-RA	Diphthamide_syn
HoiH23_PlH23_000352-RA	Smoothelin CH
HoiH23_PlH23_000353-RA	
HoiH23_PlH23_000354-RA	Ribosomal_L23eN Ribosomal_L23
HoiH23_PlH23_000355-RA	DUF3161
HoiH23_PlH23_000356-RA	GATA GATA
HoiH23_PlH23_000357-RA	SAM_KSR1 C1_1 Pkinase_Tyr
HoiH23_PlH23_000358-RA	DUF4209
HoiH23_PlH23_000359-RA	
HoiH23_PlH23_000360-RA	Pyr_redox_2 Pyr_redox_dim
HoiH23_PlH23_000361-RA	
HoiH23_PlH23_000362-RA	WD40 WD40
HoiH23_PlH23_000363-RA	HSCB_C
HoiH23_PlH23_000364-RA	Rieske Pyr_redox_2 Reductase_C
HoiH23_PlH23_000365-RA	zf-C3HC4_3
HoiH23_PlH23_000366-RA	FmiP_Thoc5
HoiH23_PlH23_000367-RA	SAM_2 RA
HoiH23_PlH23_000368-RA	Roc
HoiH23_PlH23_000369-RA	Pkinase
HoiH23_PlH23_000370-RA	
HoiH23_PlH23_000371-RA	Metallophos_2
HoiH23_PlH23_000372-RA	Myotub-related FYVE
HoiH23_PlH23_000373-RA	Thioredoxin
HoiH23_PlH23_000374-RA	DER1
HoiH23_PlH23_000375-RA	GLE1
HoiH23_PlH23_000376-RA	PSP
HoiH23_PlH23_000377-RA	zf-C3HC4
HoiH23_PlH23_000378-RA	CAP_GLY CAP_GLY CLIP1_ZNF
HoiH23_PlH23_000379-RA	RNA_pol_L_2
HoiH23_PlH23_000380-RA	EMG1
HoiH23_PlH23_000381-RA	
HoiH23_PlH23_000382-RA	MFS_2 MFS_2
HoiH23_PlH23_000383-RA	Foie-gras_1 Gryzun-like
HoiH23_PlH23_000384-RA	LRR_8 LRR_8 LRR_8 LRR_8
HoiH23_PlH23_000385-RA	Ocular_alb
HoiH23_PlH23_000386-RA	
HoiH23_PlH23_000387-RA	DEAD_2 Helicase_C_2
HoiH23_PlH23_000388-RA	
HoiH23_PlH23_000389-RA	T-box
HoiH23_PlH23_000390-RA	T-box
HoiH23_PlH23_000391-RA	BCAS3
HoiH23_PlH23_000392-RA	TANGO2
HoiH23_PlH23_000393-RA	Lactamase_B_6 Beta-Casp RMMBL CPSF100_C
HoiH23_PlH23_000394-RA	DNA_pol_B_exo1 DNA_pol_B DUF1744
HoiH23_PlH23_000395-RA	
HoiH23_PlH23_000396-RA	Ras
HoiH23_PlH23_000397-RA	HATPase_c MutL_C
HoiH23_PlH23_000398-RA	Phosphorylase
HoiH23_PlH23_000399-RA	Ribosomal_S5 Ribosomal_S5_C
HoiH23_PlH23_000400-RA	COX16
HoiH23_PlH23_000401-RA	HLH
HoiH23_PlH23_000402-RA	Actin
HoiH23_PlH23_000403-RA	CBF
HoiH23_PlH23_000404-RA	DUF4735
HoiH23_PlH23_000405-RA	
HoiH23_PlH23_000406-RA	EMP24_GP25L
HoiH23_PlH23_000407-RA	PfkB
HoiH23_PlH23_000408-RA	GBP
HoiH23_PlH23_000409-RA	TPR_9
HoiH23_PlH23_000410-RA	CCSAP
HoiH23_PlH23_000411-RA	
HoiH23_PlH23_000412-RA	PPR_long PRORP
HoiH23_PlH23_000413-RA	DUF4497
HoiH23_PlH23_000414-RA	
HoiH23_PlH23_000415-RA	Img2
HoiH23_PlH23_000416-RA	
HoiH23_PlH23_000417-RA	Methyltransf_31
HoiH23_PlH23_000418-RA	Cript
HoiH23_PlH23_000419-RA	
HoiH23_PlH23_000420-RA	FIBP
HoiH23_PlH23_000421-RA	Rod_C
HoiH23_PlH23_000422-RA	
HoiH23_PlH23_000423-RA	Biotin_carb_N CPSase_L_D2 Biotin_carb_C HMGL-like PYC_OADA Biotin_lipoyl
HoiH23_PlH23_000424-RA	Aquarius_N AAA_11 AAA_12
HoiH23_PlH23_000425-RA	Aha1_N AHSA1
HoiH23_PlH23_000426-RA	COX7a
HoiH23_PlH23_000427-RA	RPN6_N PCI RPN6_C_helix
HoiH23_PlH23_000428-RA	TRAPP
HoiH23_PlH23_000429-RA	
HoiH23_PlH23_000430-RA	Churchill
HoiH23_PlH23_000431-RA	Gcd10p
HoiH23_PlH23_000432-RA	LRR_6
HoiH23_PlH23_000433-RA	Pinin_SDK_N Pinin_SDK_memA
HoiH23_PlH23_000434-RA	Peptidase_M14
HoiH23_PlH23_000435-RA	GCD14
HoiH23_PlH23_000436-RA	NRDE-2
HoiH23_PlH23_000437-RA	LRR_6 LRR_6
HoiH23_PlH23_000438-RA	
HoiH23_PlH23_000439-RA	zf-C3HC4_3
HoiH23_PlH23_000440-RA	FANCL_d1 FANCL_d2 FANCL_d3 FANCL_C
HoiH23_PlH23_000441-RA	eIF-1a
HoiH23_PlH23_000442-RA	BAF
HoiH23_PlH23_000443-RA	Sds3
HoiH23_PlH23_000444-RA	Pyr_redox_2
HoiH23_PlH23_000445-RA	DEAD Helicase_C DUF4217
HoiH23_PlH23_000446-RA	14-3-3
HoiH23_PlH23_000447-RA	
HoiH23_PlH23_000448-RA	FtsJ DUF3381 Spb1_C
HoiH23_PlH23_000449-RA	UCH
HoiH23_PlH23_000450-RA	STPPase_N Metallophos
HoiH23_PlH23_000451-RA	DUF1168
HoiH23_PlH23_000452-RA	SRF-TF
HoiH23_PlH23_000453-RA	SRF-TF
HoiH23_PlH23_000454-RA	zf-RING_2
HoiH23_PlH23_000455-RA	TMPIT TMPIT
HoiH23_PlH23_000456-RA	Malectin FBA
HoiH23_PlH23_000457-RA	Spectrin Spectrin Spectrin Spectrin Spectrin Spectrin Spectrin Spectrin Spectrin SH3_1 Spectrin Spectrin Spectrin Spectrin Spectrin Spectrin Spectrin Spectrin Spectrin Spectrin Spectrin EF-hand_7 EFhand_Ca_insen
HoiH23_PlH23_000458-RA	P2X_receptor
HoiH23_PlH23_000459-RA	3HCDH_N zf-C3HC4_3
HoiH23_PlH23_000460-RA	Mito_carr Mito_carr Mito_carr
HoiH23_PlH23_000461-RA	Inositol_P
HoiH23_PlH23_000462-RA	PH RhoGAP
HoiH23_PlH23_000463-RA	Pkinase
HoiH23_PlH23_000464-RA	Sde2_N_Ubi
HoiH23_PlH23_000465-RA	
HoiH23_PlH23_000466-RA	CCDC32
HoiH23_PlH23_000467-RA	Hydrolase_4
HoiH23_PlH23_000468-RA	Sld5
HoiH23_PlH23_000469-RA	PMT MIR PMT_4TMC
HoiH23_PlH23_000470-RA	Aminotran_1_2
HoiH23_PlH23_000471-RA	Globin
HoiH23_PlH23_000472-RA	Aldo_ket_red
HoiH23_PlH23_000473-RA	PPPI_inhib
HoiH23_PlH23_000474-RA	
HoiH23_PlH23_000475-RA	
HoiH23_PlH23_000476-RA	EamA
