HoiH23_g2.t1	
HoiH23_PlH23_000047-RA	phosphatidylinositol_glycan_anchor_biosynthesis_class_C
HoiH23_PlH23_000048-RA	deoxynucleotidyltransferase_terminal_interacting_protein_2
HoiH23_PlH23_000049-RA	jumonji_domain_containing_8
HoiH23_PlH23_000050-RA	proteasome_26S_subunit_non_ATPase_12
HoiH23_PlH23_000051-RA	
HoiH23_PlH23_000052-RA	X_prolyl_aminopeptidase_3
HoiH23_PlH23_000053-RA	GrpE_like_1_mitochondrial
HoiH23_PlH23_000054-RA	ankyrin_repeat_domain_42
HoiH23_PlH23_000055-RA	clathrin_light_chain_B
HoiH23_PlH23_000056-RA	pre_mRNA_processing_factor_4
HoiH23_PlH23_000057-RA	yippee_like_5
HoiH23_PlH23_000058-RA	LUC7_like_2_pre_mRNA_splicing_factor
HoiH23_PlH23_000059-RA	chibby_family_member_1_beta_catenin_antagonist
HoiH23_PlH23_000060-RA	cilia_and_flagella_associated_protein_157
HoiH23_PlH23_000061-RA	sperm_antigen_with_calponin_homology_and_coiled_coil_domains_1_like
HoiH23_PlH23_000062-RA	BRO1_domain_and_CAAX_motif_containing
HoiH23_PlH23_000063-RA	ubiquitin_conjugating_enzyme_E2_S
HoiH23_PlH23_000064-RA	TGF_beta_activated_kinase_1_MAP3K7_binding_protein_1
HoiH23_PlH23_000065-RA	RAB14_member_RAS_oncogene_family
HoiH23_PlH23_000066-RA	
HoiH23_PlH23_000067-RA	fukutin_related_protein
HoiH23_PlH23_000068-RA	
HoiH23_PlH23_000069-RA	plexin_domain_containing_2
HoiH23_PlH23_000070-RA	transient_receptor_potential_cation_channel_subfamily_A_member_1
HoiH23_PlH23_000071-RA	Ral_GEF_with_PH_domain_and_SH3_binding_motif_2
HoiH23_PlH23_000072-RA	tectonic_family_member_3
HoiH23_PlH23_000073-RA	aminolevulinate_dehydratase
HoiH23_PlH23_000074-RA	phosphohistidine_phosphatase_1
HoiH23_PlH23_000075-RA	SNAP_associated_protein
HoiH23_PlH23_000076-RA	DnaJ_heat_shock_protein_family_Hsp40_member_C19
HoiH23_PlH23_000077-RA	debranching_RNA_lariats_1
HoiH23_PlH23_000078-RA	debranching_RNA_lariats_1
HoiH23_PlH23_000079-RA	syntaxin_8
HoiH23_PlH23_000080-RA	netrin_1
HoiH23_PlH23_000081-RA	
HoiH23_PlH23_000082-RA	signal_peptidase_complex_subunit_2
HoiH23_PlH23_000083-RA	WD_repeat_domain_46
HoiH23_PlH23_000084-RA	ribosomal_protein_S18
HoiH23_PlH23_000085-RA	alpha_and_gamma_adaptin_binding_protein
HoiH23_PlH23_000086-RA	bromodomain_containing_2
HoiH23_PlH23_000087-RA	
HoiH23_PlH23_000088-RA	nuclear_receptor_subfamily_2_group_F_member_1
HoiH23_PlH23_000089-RA	beta_1_3_galactosyltransferase_1
HoiH23_PlH23_000090-RA	formin_binding_protein_1
HoiH23_PlH23_000091-RA	rhomboid_5_homolog_1
HoiH23_PlH23_000092-RA	coiled_coil_domain_containing_57
HoiH23_PlH23_000093-RA	RAB_guanine_nucleotide_exchange_factor_1
HoiH23_PlH23_000094-RA	sphingolipid_transporter_1_putative
HoiH23_PlH23_000095-RA	
HoiH23_PlH23_000096-RA	forkhead_box_J1
HoiH23_PlH23_000097-RA	WW_domain_binding_protein_11
HoiH23_PlH23_000098-RA	exocyst_complex_component_7
HoiH23_PlH23_000099-RA	mitotic_arrest_deficient_1_like_1
HoiH23_PlH23_000100-RA	RNA_exonuclease_5
HoiH23_PlH23_000101-RA	N_alpha_acetyltransferase_60_NatF_catalytic_subunit
HoiH23_PlH23_000102-RA	
HoiH23_PlH23_000103-RA	asparaginyl_tRNA_synthetase_2_mitochondrial
HoiH23_PlH23_000104-RA	xylosyltransferase_2
HoiH23_PlH23_000105-RA	acyl_CoA_dehydrogenase_very_long_chain
HoiH23_PlH23_000106-RA	ERI1_exoribonuclease_family_member_2
HoiH23_PlH23_000107-RA	syntaxin_8
HoiH23_PlH23_000108-RA	ferredoxin_reductase
HoiH23_PlH23_000109-RA	UBA_like_domain_containing_2
HoiH23_PlH23_000110-RA	galectin_3_binding_protein
HoiH23_PlH23_000111-RA	
HoiH23_PlH23_000112-RA	testis_expressed_47
HoiH23_PlH23_000113-RA	ring_finger_protein_157
HoiH23_PlH23_000114-RA	serine_threonine_kinase_19
HoiH23_PlH23_000115-RA	trace_amine_associated_receptor_2
HoiH23_PlH23_000116-RA	
HoiH23_PlH23_000117-RA	
HoiH23_PlH23_000118-RA	
HoiH23_PlH23_000119-RA	
HoiH23_PlH23_000120-RA	
HoiH23_PlH23_000121-RA	
HoiH23_PlH23_000122-RA	
HoiH23_PlH23_000123-RA	ependymin_related_1
HoiH23_PlH23_000124-RA	ankyrin_repeat_and_BTB_domain_containing_1
HoiH23_PlH23_000125-RA	
HoiH23_PlH23_000126-RA	
HoiH23_PlH23_000127-RA	nudix_hydrolase_1
HoiH23_PlH23_000128-RA	cytochrome_P450_family_46_subfamily_A_member_1
HoiH23_PlH23_000129-RA	MTOR_associated_protein_LST8_homolog
HoiH23_PlH23_000130-RA	glutamine_rich_2
HoiH23_PlH23_000131-RA	methyltransferase_like_26
HoiH23_PlH23_000132-RA	bifunctional_apoptosis_regulator
HoiH23_PlH23_000133-RA	meiosis_spermiogenesis_associated_1
HoiH23_PlH23_000134-RA	nudE_neurodevelopment_protein_1_like_1
HoiH23_PlH23_000135-RA	
HoiH23_PlH23_000136-RA	ubiquitin_specific_peptidase_31
HoiH23_PlH23_000137-RA	leucine_carboxyl_methyltransferase_1
HoiH23_PlH23_000138-RA	F_box_protein_11
HoiH23_PlH23_000139-RA	glucosidase_alpha_acid
HoiH23_PlH23_000140-RA	WD_repeat_domain_45B
HoiH23_PlH23_000141-RA	post_GPI_attachment_to_proteins_inositol_deacylase_1
HoiH23_PlH23_000142-RA	ELOVL_fatty_acid_elongase_6
HoiH23_PlH23_000143-RA	vanin_1
HoiH23_PlH23_000144-RA	solute_carrier_family_38_member_10
HoiH23_PlH23_000145-RA	nucleoporin_85
HoiH23_PlH23_000146-RA	axin_2
HoiH23_PlH23_000147-RA	alcohol_dehydrogenase_5_class_III_chi_polypeptide
HoiH23_PlH23_000148-RA	alcohol_dehydrogenase_6_class_V
HoiH23_PlH23_000149-RA	mitochondrial_trans_2_enoyl_CoA_reductase
HoiH23_PlH23_000150-RA	hepatocyte_growth_factor_regulated_tyrosine_kinase_substrate
HoiH23_PlH23_000151-RA	coagulation_factor_VIII_associated_1
HoiH23_PlH23_000152-RA	calcium_voltage_gated_channel_subunit_alpha1_C
HoiH23_PlH23_000153-RA	transient_receptor_potential_cation_channel_subfamily_A_member_1
HoiH23_PlH23_000154-RA	transient_receptor_potential_cation_channel_subfamily_A_member_1
HoiH23_PlH23_000155-RA	transient_receptor_potential_cation_channel_subfamily_A_member_1
HoiH23_PlH23_000156-RA	transient_receptor_potential_cation_channel_subfamily_A_member_1
HoiH23_PlH23_000157-RA	transient_receptor_potential_cation_channel_subfamily_A_member_1
HoiH23_PlH23_000158-RA	transient_receptor_potential_cation_channel_subfamily_A_member_1
HoiH23_PlH23_000159-RA	transient_receptor_potential_cation_channel_subfamily_A_member_1
HoiH23_PlH23_000160-RA	transient_receptor_potential_cation_channel_subfamily_A_member_1
HoiH23_PlH23_000161-RA	transient_receptor_potential_cation_channel_subfamily_A_member_1
HoiH23_PlH23_000162-RA	transient_receptor_potential_cation_channel_subfamily_A_member_1
HoiH23_PlH23_000163-RA	transient_receptor_potential_cation_channel_subfamily_A_member_1
HoiH23_PlH23_000164-RA	transient_receptor_potential_cation_channel_subfamily_A_member_1
HoiH23_PlH23_000165-RA	transient_receptor_potential_cation_channel_subfamily_A_member_1
HoiH23_PlH23_000166-RA	transient_receptor_potential_cation_channel_subfamily_A_member_1
HoiH23_PlH23_000167-RA	membrane_bound_O_acyltransferase_domain_containing_7
HoiH23_PlH23_000169-RA	BRCA1_associated_ATM_activator_1
HoiH23_PlH23_000170-RA	mitogen_activated_protein_kinase_kinase_4
HoiH23_PlH23_000171-RA	tubulin_folding_cofactor_D
HoiH23_PlH23_000172-RA	tubulin_folding_cofactor_D
HoiH23_PlH23_000173-RA	F_box_and_WD_repeat_domain_containing_10
HoiH23_PlH23_000174-RA	dynein_axonemal_heavy_chain_3
HoiH23_PlH23_000175-RA	cold_shock_domain_containing_C2
HoiH23_PlH23_000176-RA	ecdysoneless_cell_cycle_regulator
HoiH23_PlH23_000177-RA	bombesin_receptor_subtype_3
HoiH23_PlH23_000178-RA	opioid_receptor_kappa_1
HoiH23_PlH23_000179-RA	opioid_receptor_kappa_1
HoiH23_PlH23_000180-RA	neuropeptide_Y_receptor_Y4_2
HoiH23_PlH23_000181-RA	neuropeptide_FF_receptor_2
HoiH23_PlH23_000182-RA	tachykinin_receptor_1
HoiH23_PlH23_000183-RA	
HoiH23_PlH23_000184-RA	aminoadipate_semialdehyde_dehydrogenase
HoiH23_PlH23_000185-RA	
HoiH23_PlH23_000186-RA	
HoiH23_PlH23_000187-RA	structural_maintenance_of_chromosomes_1A
HoiH23_PlH23_000188-RA	dynein_axonemal_assembly_factor_6
HoiH23_PlH23_000189-RA	LIM_domain_7
HoiH23_PlH23_000190-RA	TSR1_ribosome_maturation_factor
HoiH23_PlH23_000191-RA	unc_50_inner_nuclear_membrane_RNA_binding_protein
HoiH23_PlH23_000192-RA	carbonic_anhydrase_7
HoiH23_PlH23_000193-RA	iodothyronine_deiodinase_1
HoiH23_PlH23_000194-RA	signal_peptidase_complex_subunit_3
HoiH23_PlH23_000195-RA	ubiquitin_specific_peptidase_12
HoiH23_PlH23_000196-RA	centrosomal_protein_135
HoiH23_PlH23_000197-RA	thioredoxin
HoiH23_PlH23_000198-RA	ATP_binding_cassette_subfamily_E_member_1
HoiH23_PlH23_000199-RA	
HoiH23_PlH23_000200-RA	VPS37A_subunit_of_ESCRT_I
HoiH23_PlH23_000201-RA	microtubule_interacting_and_trafficking_domain_containing_1
HoiH23_PlH23_000202-RA	von_Willebrand_factor_A_domain_containing_3B
HoiH23_PlH23_000203-RA	CWF19_like_cell_cycle_control_factor_2
HoiH23_PlH23_000204-RA	electron_transfer_flavoprotein_dehydrogenase
HoiH23_PlH23_000205-RA	
HoiH23_PlH23_000206-RA	
HoiH23_PlH23_000207-RA	egl_9_family_hypoxia_inducible_factor_1
HoiH23_PlH23_000208-RA	
HoiH23_PlH23_000209-RA	endothelial_PAS_domain_protein_1
HoiH23_PlH23_000210-RA	
HoiH23_PlH23_000211-RA	IQ_motif_and_ubiquitin_domain_containing
HoiH23_PlH23_000212-RA	solute_carrier_family_26_member_2
HoiH23_PlH23_000213-RA	solute_carrier_family_25_member_20
HoiH23_PlH23_000214-RA	inositol_1_4_5_trisphosphate_receptor_type_1
HoiH23_PlH23_000215-RA	UTP18_small_subunit_processome_component
HoiH23_PlH23_000216-RA	dynein_axonemal_heavy_chain_12
HoiH23_PlH23_000217-RA	
HoiH23_PlH23_000218-RA	adrenoceptor_beta_2
HoiH23_PlH23_000219-RA	RIB43A_domain_with_coiled_coils_2
HoiH23_PlH23_000220-RA	abhydrolase_domain_containing_2_acylglycerol_lipase
HoiH23_PlH23_000221-RA	inositol_pentakisphosphate_2_kinase
HoiH23_PlH23_000222-RA	DnaJ_heat_shock_protein_family_Hsp40_member_B5
HoiH23_PlH23_000223-RA	beta_1_3_galactosyltransferase_1
HoiH23_PlH23_000224-RA	GATA_binding_protein_1
HoiH23_PlH23_000225-RA	importin_9
HoiH23_PlH23_000226-RA	inosine_monophosphate_dehydrogenase_2
HoiH23_PlH23_000227-RA	TraB_domain_containing
HoiH23_PlH23_000228-RA	isocitrate_dehydrogenase_NAD_3_non_catalytic_subunit_gamma
HoiH23_PlH23_000229-RA	dihydrolipoamide_dehydrogenase
HoiH23_PlH23_000230-RA	ATPase_H_transporting_accessory_protein_1
HoiH23_PlH23_000231-RA	histone_deacetylase_11
HoiH23_PlH23_000232-RA	ribophorin_I
HoiH23_PlH23_000233-RA	prickle_planar_cell_polarity_protein_3
HoiH23_PlH23_000234-RA	coiled_coil_domain_containing_146
HoiH23_PlH23_000235-RA	
HoiH23_PlH23_000236-RA	ATPase_plasma_membrane_Ca2_transporting_2
HoiH23_PlH23_000237-RA	host_cell_factor_C2
HoiH23_PlH23_000238-RA	synaptotagmin_1
HoiH23_PlH23_000239-RA	
HoiH23_PlH23_000240-RA	interleukin_1_receptor_associated_kinase_4
HoiH23_PlH23_000241-RA	
HoiH23_PlH23_000242-RA	parkin_coregulated
HoiH23_PlH23_000243-RA	origin_recognition_complex_subunit_5
HoiH23_PlH23_000244-RA	EF_hand_calcium_binding_domain_10
HoiH23_PlH23_000245-RA	nucleolar_protein_8
HoiH23_PlH23_000246-RA	autophagy_related_7
HoiH23_PlH23_000247-RA	ankyrin_repeat_domain_55
HoiH23_PlH23_000248-RA	zinc_finger_MYND_type_containing_10
HoiH23_PlH23_000249-RA	high_mobility_group_box_3
HoiH23_PlH23_000250-RA	dual_serine_threonine_and_tyrosine_protein_kinase
HoiH23_PlH23_000251-RA	mannosidase_alpha_class_1A_member_2
HoiH23_PlH23_000252-RA	opsin_4
HoiH23_PlH23_000253-RA	SMCR8_C9orf72_complex_subunit
HoiH23_PlH23_000254-RA	
HoiH23_PlH23_000255-RA	mannosidase_alpha_class_1A_member_2
HoiH23_PlH23_000256-RA	SPT3_homolog_SAGA_and_STAGA_complex_component
HoiH23_PlH23_000257-RA	caspase_8_associated_protein_2
HoiH23_PlH23_000258-RA	centrosomal_protein_85
HoiH23_PlH23_000259-RA	SPT20_homolog_SAGA_complex_component
HoiH23_PlH23_000261-RA	parkin_RBR_E3_ubiquitin_protein_ligase
HoiH23_PlH23_000262-RA	
HoiH23_PlH23_000263-RA	neurofibromin_2
HoiH23_PlH23_000264-RA	radixin
HoiH23_PlH23_000265-RA	radial_spoke_head_3
HoiH23_PlH23_000266-RA	cysteine_and_histidine_rich_domain_containing_1
HoiH23_PlH23_000267-RA	ALG5_dolichyl_phosphate_beta_glucosyltransferase
HoiH23_PlH23_000268-RA	SMAD_family_member_1
HoiH23_PlH23_000269-RA	Ran_GTPase_activating_protein_1
HoiH23_PlH23_000270-RA	TOR_signaling_pathway_regulator
HoiH23_PlH23_000271-RA	growth_factor_receptor_bound_protein_2
HoiH23_PlH23_000272-RA	chromosome_6_open_reading_frame_118
HoiH23_PlH23_000273-RA	TATA_box_binding_protein_associated_factor_13
HoiH23_PlH23_000274-RA	PR_SET_domain_13
HoiH23_PlH23_000275-RA	phospholipase_A2_group_X
HoiH23_PlH23_000276-RA	TBC1_domain_containing_kinase
HoiH23_PlH23_000277-RA	dopamine_receptor_D5
HoiH23_PlH23_000278-RA	
HoiH23_PlH23_000279-RA	HECT_and_RLD_domain_containing_E3_ubiquitin_protein_ligase_2
HoiH23_PlH23_000280-RA	Rho_GTPase_activating_protein_6
HoiH23_PlH23_000281-RA	
HoiH23_PlH23_000282-RA	dehydrogenase_reductase_11
HoiH23_PlH23_000283-RA	golgi_associated_PDZ_and_coiled_coil_motif_containing
HoiH23_PlH23_000284-RA	fukutin_related_protein
HoiH23_PlH23_000285-RA	HIV_1_Tat_specific_factor_1
HoiH23_PlH23_000286-RA	aryl_hydrocarbon_receptor
HoiH23_PlH23_000287-RA	centrosomal_protein_43
HoiH23_PlH23_000288-RA	EH_domain_containing_3
HoiH23_PlH23_000289-RA	EH_domain_containing_3
HoiH23_PlH23_000290-RA	pyruvate_dehydrogenase_E1_subunit_alpha_1
HoiH23_PlH23_000291-RA	
HoiH23_PlH23_000292-RA	synaptotagmin_like_5
HoiH23_PlH23_000293-RA	yrdC_N6_threonylcarbamoyltransferase_domain_containing
HoiH23_PlH23_000294-RA	hormonally_up_regulated_Neu_associated_kinase
HoiH23_PlH23_000295-RA	relaxin_family_peptide_receptor_1
HoiH23_PlH23_000296-RA	AT_rich_interaction_domain_1B
HoiH23_PlH23_000297-RA	cytochrome_c_oxidase_copper_chaperone_COX17
HoiH23_PlH23_000298-RA	cilia_and_flagella_associated_protein_47
HoiH23_PlH23_000299-RA	serine_hydrolase_like_2
HoiH23_PlH23_000300-RA	serine_hydrolase_like_2
HoiH23_PlH23_000301-RA	terminal_nucleotidyltransferase_5A
HoiH23_PlH23_000302-RA	branched_chain_keto_acid_dehydrogenase_E1_subunit_beta
HoiH23_PlH23_000303-RA	COMM_domain_containing_5
HoiH23_PlH23_000304-RA	scavenger_receptor_class_B_member_2
HoiH23_PlH23_000305-RA	septin_8
HoiH23_PlH23_000306-RA	histamine_receptor_H2
HoiH23_PlH23_000307-RA	histamine_receptor_H2
HoiH23_PlH23_000308-RA	NME_NM23_family_member_5
HoiH23_PlH23_000309-RA	RB1_inducible_coiled_coil_1
HoiH23_PlH23_000310-RA	nocturnin
HoiH23_PlH23_000311-RA	potassium_channel_tetramerization_domain_containing_8
HoiH23_PlH23_000312-RA	ovochymase_1
HoiH23_PlH23_000313-RA	interleukin_1_receptor_associated_kinase_1_binding_protein_1
HoiH23_PlH23_000314-RA	solute_carrier_family_35_member_F2
HoiH23_PlH23_000315-RA	jagunal_homolog_1
HoiH23_PlH23_000316-RA	dynein_axonemal_heavy_chain_5
HoiH23_PlH23_000317-RA	EH_domain_containing_3
HoiH23_PlH23_000318-RA	mitogen_activated_protein_kinase_kinase_kinase_kinase_2
HoiH23_PlH23_000319-RA	solute_carrier_family_17_member_6
HoiH23_PlH23_000320-RA	arginyl_tRNA_synthetase_1
HoiH23_PlH23_000321-RA	solute_carrier_family_36_member_1
HoiH23_PlH23_000322-RA	solute_carrier_family_36_member_1
HoiH23_PlH23_000323-RA	solute_carrier_family_36_member_3
HoiH23_PlH23_000324-RA	solute_carrier_family_36_member_3
HoiH23_PlH23_000325-RA	solute_carrier_family_36_member_3
HoiH23_PlH23_000326-RA	DnaJ_heat_shock_protein_family_Hsp40_member_C8
HoiH23_PlH23_000327-RA	QKI_KH_domain_containing_RNA_binding
HoiH23_PlH23_000328-RA	tyrosyl_tRNA_synthetase_1
HoiH23_PlH23_000329-RA	1_acylglycerol_3_phosphate_O_acyltransferase_3
HoiH23_PlH23_000330-RA	
HoiH23_PlH23_000331-RA	CHM_Rab_escort_protein
HoiH23_PlH23_000332-RA	nucleoporin_98_and_96_precursor
HoiH23_PlH23_000334-RA	ST13_Hsp70_interacting_protein
HoiH23_PlH23_000335-RA	SH3_domain_containing_19
HoiH23_PlH23_000336-RA	
HoiH23_PlH23_000337-RA	
HoiH23_PlH23_000338-RA	myosin_VI
HoiH23_PlH23_000339-RA	ribosomal_protein_L24
HoiH23_PlH23_000340-RA	
HoiH23_PlH23_000341-RA	coiled_coil_domain_containing_28B
HoiH23_PlH23_000342-RA	glutamate_metabotropic_receptor_5
HoiH23_PlH23_000343-RA	KIAA1841
HoiH23_PlH23_000344-RA	BAF_chromatin_remodeling_complex_subunit_BCL7B
HoiH23_PlH23_000345-RA	synaptosome_associated_protein_29
HoiH23_PlH23_000346-RA	TATA_box_binding_protein_associated_factor_7
HoiH23_PlH23_000347-RA	natriuretic_peptide_receptor_1
HoiH23_PlH23_000348-RA	natriuretic_peptide_receptor_1
HoiH23_PlH23_000349-RA	mitochondrial_rRNA_methyltransferase_3
HoiH23_PlH23_000350-RA	nudix_hydrolase_9
HoiH23_PlH23_000351-RA	diphthamide_biosynthesis_1
HoiH23_PlH23_000352-RA	smoothelin_like_2
HoiH23_PlH23_000353-RA	leucine_rich_repeat_containing_43
HoiH23_PlH23_000354-RA	ribosomal_protein_L23a
HoiH23_PlH23_000355-RA	
HoiH23_PlH23_000356-RA	GATA_binding_protein_3
HoiH23_PlH23_000357-RA	kinase_suppressor_of_ras_2
HoiH23_PlH23_000358-RA	ER_membrane_associated_RNA_degradation
HoiH23_PlH23_000359-RA	
HoiH23_PlH23_000360-RA	thioredoxin_reductase_2
HoiH23_PlH23_000361-RA	
HoiH23_PlH23_000362-RA	G_protein_subunit_beta_1_like
HoiH23_PlH23_000363-RA	HscB_mitochondrial_iron_sulfur_cluster_cochaperone
HoiH23_PlH23_000364-RA	apoptosis_inducing_factor_mitochondria_associated_3
HoiH23_PlH23_000365-RA	ring_finger_protein_34
HoiH23_PlH23_000366-RA	THO_complex_5
HoiH23_PlH23_000367-RA	SH3_and_multiple_ankyrin_repeat_domains_3
HoiH23_PlH23_000368-RA	intraflagellar_transport_22
HoiH23_PlH23_000369-RA	TAO_kinase_2
HoiH23_PlH23_000370-RA	
HoiH23_PlH23_000371-RA	VPS29_retromer_complex_component
HoiH23_PlH23_000372-RA	myotubularin_related_protein_3
HoiH23_PlH23_000373-RA	thioredoxin_related_transmembrane_protein_2
HoiH23_PlH23_000374-RA	derlin_2
HoiH23_PlH23_000375-RA	GLE1_RNA_export_mediator
HoiH23_PlH23_000376-RA	zinc_finger_CCHC_type_containing_8
HoiH23_PlH23_000377-RA	ring_finger_protein_10
HoiH23_PlH23_000378-RA	CAP_Gly_domain_containing_linker_protein_2
HoiH23_PlH23_000379-RA	RNA_polymerase_II_subunit_J
HoiH23_PlH23_000380-RA	EMG1_N1_specific_pseudouridine_methyltransferase
HoiH23_PlH23_000381-RA	
HoiH23_PlH23_000382-RA	major_facilitator_superfamily_domain_containing_13A
HoiH23_PlH23_000383-RA	trafficking_protein_particle_complex_11
HoiH23_PlH23_000384-RA	
HoiH23_PlH23_000385-RA	G_protein_coupled_receptor_143
HoiH23_PlH23_000386-RA	
HoiH23_PlH23_000387-RA	BRCA1_interacting_protein_C_terminal_helicase_1
HoiH23_PlH23_000388-RA	BRCA1_interacting_protein_C_terminal_helicase_1
HoiH23_PlH23_000389-RA	T_box_transcription_factor_2
HoiH23_PlH23_000390-RA	T_box_transcription_factor_4
HoiH23_PlH23_000391-RA	BCAS3_microtubule_associated_cell_migration_factor
HoiH23_PlH23_000392-RA	transport_and_golgi_organization_2_homolog
HoiH23_PlH23_000393-RA	cleavage_and_polyadenylation_specific_factor_2
HoiH23_PlH23_000394-RA	DNA_polymerase_epsilon_catalytic_subunit
HoiH23_PlH23_000395-RA	
HoiH23_PlH23_000396-RA	RAB4B_member_RAS_oncogene_family
HoiH23_PlH23_000397-RA	mutL_homolog_3
HoiH23_PlH23_000398-RA	glycogen_phosphorylase_B
HoiH23_PlH23_000399-RA	mitochondrial_ribosomal_protein_S5
HoiH23_PlH23_000400-RA	cytochrome_c_oxidase_assembly_factor_COX16
HoiH23_PlH23_000401-RA	neuronal_differentiation_6
HoiH23_PlH23_000402-RA	actin_related_protein_10
HoiH23_PlH23_000403-RA	CCAAT_enhancer_binding_protein_zeta
HoiH23_PlH23_000404-RA	chromosome_16_open_reading_frame_89
HoiH23_PlH23_000405-RA	
HoiH23_PlH23_000406-RA	transmembrane_p24_trafficking_protein_10
HoiH23_PlH23_000407-RA	ribokinase
HoiH23_PlH23_000408-RA	atlastin_GTPase_2
HoiH23_PlH23_000409-RA	peptidylprolyl_isomerase_D
HoiH23_PlH23_000410-RA	
HoiH23_PlH23_000411-RA	
HoiH23_PlH23_000412-RA	protein_only_RNase_P_catalytic_subunit
HoiH23_PlH23_000413-RA	microtubule_associated_protein_10
HoiH23_PlH23_000414-RA	
HoiH23_PlH23_000415-RA	mitochondrial_ribosomal_protein_L49
HoiH23_PlH23_000416-RA	pre_mRNA_processing_factor_39
HoiH23_PlH23_000417-RA	glycine_N_methyltransferase
HoiH23_PlH23_000418-RA	CXXC_repeat_containing_interactor_of_PDZ3_domain
HoiH23_PlH23_000419-RA	
