Spolac_c102407_g4_i1_m.29194c102407-g4	GO:0000139,GO:0000166,GO:0001664,GO:0003924,GO:0005515,GO:0005525,GO:0005737,GO:0005789,GO:0005794,GO:0005813,GO:0005834,GO:0005856,GO:0005886,GO:0006906,GO:0007049,GO:0007165,GO:0007186,GO:0007188,GO:0007193,GO:0007212,GO:0008016,GO:0016020,GO:0016239,GO:0019001,GO:0019003,GO:0019904,GO:0030496,GO:0031683,GO:0031821,GO:0032794,GO:0032930,GO:0033864,GO:0042588,GO:0045121,GO:0046039,GO:0046872,GO:0051301,GO:1904707,GO:2001234
Spolac_c104153_g1_i3_m.38494c104153-g1	GO:0000166,GO:0000226,GO:0000785,GO:0001932,GO:0003779,GO:0004672,GO:0004713,GO:0004715,GO:0005102,GO:0005154,GO:0005515,GO:0005524,GO:0005634,GO:0005737,GO:0005829,GO:0005856,GO:0005886,GO:0006468,GO:0006935,GO:0007155,GO:0007165,GO:0007169,GO:0007260,GO:0008092,GO:0008157,GO:0008283,GO:0008284,GO:0008289,GO:0010591,GO:0010762,GO:0015629,GO:0015630,GO:0016020,GO:0016301,GO:0016310,GO:0016740,GO:0018108,GO:0019221,GO:0019901,GO:0030027,GO:0030054,GO:0030154,GO:0030335,GO:0030838,GO:0031234,GO:0031267,GO:0031532,GO:0032496,GO:0032869,GO:0033007,GO:0034446,GO:0034614,GO:0035426,GO:0036006,GO:0036119,GO:0038028,GO:0038095,GO:0038109,GO:0042058,GO:0042995,GO:0043304,GO:0044331,GO:0045087,GO:0045098,GO:0045295,GO:0045296,GO:0046777,GO:0048008,GO:0050904,GO:0051092,GO:0070097,GO:0070102,GO:1990782
Spolac_c104153_g1_i4_m.38496c104153-g1	GO:0000166,GO:0000226,GO:0000785,GO:0001932,GO:0003779,GO:0004672,GO:0004713,GO:0004715,GO:0005102,GO:0005154,GO:0005515,GO:0005524,GO:0005634,GO:0005737,GO:0005829,GO:0005856,GO:0005886,GO:0006468,GO:0006935,GO:0007155,GO:0007165,GO:0007169,GO:0007260,GO:0008092,GO:0008157,GO:0008283,GO:0008284,GO:0008289,GO:0010591,GO:0010762,GO:0015629,GO:0015630,GO:0016020,GO:0016301,GO:0016310,GO:0016740,GO:0018108,GO:0019221,GO:0019901,GO:0030027,GO:0030054,GO:0030154,GO:0030335,GO:0030838,GO:0031234,GO:0031267,GO:0031532,GO:0032496,GO:0032869,GO:0033007,GO:0034446,GO:0034614,GO:0035426,GO:0036006,GO:0036119,GO:0038028,GO:0038095,GO:0038109,GO:0042058,GO:0042995,GO:0043304,GO:0044331,GO:0045087,GO:0045098,GO:0045295,GO:0045296,GO:0046777,GO:0048008,GO:0050904,GO:0051092,GO:0070097,GO:0070102,GO:1990782
Spolac_c40019_g1_i1_m.1046c40019-g1	GO:0000166,GO:0003779,GO:0005200,GO:0005515,GO:0005524,GO:0005634,GO:0005737,GO:0005856,GO:0005885,GO:0005938,GO:0007163,GO:0008092,GO:0008356,GO:0010592,GO:0014069,GO:0016344,GO:0016482,GO:0030027,GO:0030036,GO:0030478,GO:0033206,GO:0034314,GO:0035861,GO:0042995,GO:0045944,GO:0051015,GO:0051321,GO:0051653,GO:0060271,GO:0061003,GO:0061825,GO:0071346,GO:0098794,GO:1905168
Spolac_c101538_g2_i1_m.25922c101538-g2	GO:0000166,GO:0001664,GO:0001701,GO:0003924,GO:0005525,GO:0005737,GO:0005834,GO:0005886,GO:0007165,GO:0007186,GO:0007188,GO:0007266,GO:0008217,GO:0008360,GO:0010259,GO:0010762,GO:0016020,GO:0016328,GO:0019001,GO:0019888,GO:0030154,GO:0031526,GO:0031683,GO:0031752,GO:0032006,GO:0032434,GO:0032516,GO:0035556,GO:0042733,GO:0043005,GO:0043025,GO:0046872,GO:0051721,GO:1904706,GO:1904753
Spolac_c89731_g1_i1_m.5825c89731-g1	GO:0000492,GO:0005737,GO:0006364,GO:0031267,GO:0097255,GO:0101031,GO:1990904
Spolac_c101786_g1_i1_m.26774c101786-g1	GO:0000079,GO:0000082,GO:0000307,GO:0000785,GO:0001934,GO:0005515,GO:0005634,GO:0005654,GO:0005730,GO:0005737,GO:0005829,GO:0007049,GO:0007616,GO:0008284,GO:0008344,GO:0016020,GO:0016538,GO:0019901,GO:0031965,GO:0043066,GO:0044772,GO:0045737,GO:0050679,GO:0051301,GO:0051726,GO:0060045,GO:0071481,GO:0097129,GO:1900087,GO:2000726
Spolac_c111472_g1_i1_m.45880c111472-g1NA	GO:0000079,GO:0000082,GO:0000307,GO:0000785,GO:0001934,GO:0005515,GO:0005634,GO:0005654,GO:0005730,GO:0005737,GO:0005829,GO:0007049,GO:0007616,GO:0008284,GO:0008344,GO:0016020,GO:0016538,GO:0019901,GO:0031965,GO:0043066,GO:0044772,GO:0045737,GO:0050679,GO:0051301,GO:0051726,GO:0060045,GO:0071481,GO:0097129,GO:1900087,GO:2000726
Spolac_c96606_g1_i2_m.13403c96606-g1	GO:0003824,GO:0003920,GO:0006144,GO:0009117,GO:0016491,GO:0032264,GO:0046872,GO:1902560
Spolac_c96606_g1_i1_m.13402c96606-g1	GO:0003824,GO:0003920,GO:0006144,GO:0009117,GO:0016491,GO:0032264,GO:0046872,GO:1902560
Spolac_c99426_g1_i2_m.19648c99426-g1	GO:0000166,GO:0003951,GO:0004143,GO:0005524,GO:0005654,GO:0005737,GO:0005829,GO:0006629,GO:0006654,GO:0006661,GO:0007165,GO:0007205,GO:0016020,GO:0016301,GO:0016310,GO:0016740,GO:0035556,GO:0046339,GO:0046834,GO:0046872,GO:0050804,GO:0098978
Spolac_c99426_g1_i1_m.19647c99426-g1	GO:0000166,GO:0003951,GO:0004143,GO:0005524,GO:0005654,GO:0005737,GO:0005829,GO:0006629,GO:0006654,GO:0006661,GO:0007165,GO:0007205,GO:0016020,GO:0016301,GO:0016310,GO:0016740,GO:0035556,GO:0046339,GO:0046834,GO:0046872,GO:0050804,GO:0098978
Spolac_c95907_g2_i2_m.12216c83327-g1	GO:0001540,GO:0001851,GO:0002523,GO:0005178,GO:0005515,GO:0005886,GO:0005925,GO:0006898,GO:0006909,GO:0006911,GO:0007155,GO:0007159,GO:0007160,GO:0007229,GO:0008305,GO:0009897,GO:0009986,GO:0016020,GO:0016477,GO:0019901,GO:0030101,GO:0030369,GO:0030593,GO:0031072,GO:0031623,GO:0032930,GO:0033627,GO:0034113,GO:0034687,GO:0034688,GO:0038023,GO:0038024,GO:0043113,GO:0043235,GO:0043315,GO:0043542,GO:0044853,GO:0044877,GO:0045121,GO:0045123,GO:0045429,GO:0045766,GO:0046872,GO:0050730,GO:0050798,GO:0050839,GO:0051092,GO:0071404,GO:0097242,GO:0098609,GO:1904996,GO:1990266
Spolac_c104747_g2_i3_m.42986c104747-g2	GO:0001540,GO:0001851,GO:0002523,GO:0005178,GO:0005515,GO:0005886,GO:0005925,GO:0006898,GO:0006909,GO:0006911,GO:0007155,GO:0007159,GO:0007160,GO:0007229,GO:0008305,GO:0009897,GO:0009986,GO:0016020,GO:0016477,GO:0019901,GO:0030101,GO:0030369,GO:0030593,GO:0031072,GO:0031623,GO:0032930,GO:0033627,GO:0034113,GO:0034687,GO:0034688,GO:0038023,GO:0038024,GO:0043113,GO:0043235,GO:0043315,GO:0043542,GO:0044853,GO:0044877,GO:0045121,GO:0045123,GO:0045429,GO:0045766,GO:0046872,GO:0050730,GO:0050798,GO:0050839,GO:0051092,GO:0071404,GO:0097242,GO:0098609,GO:1904996,GO:1990266
Spolac_c103729_g2_i3_m.35820c103729-g2	GO:0001540,GO:0001851,GO:0002523,GO:0005178,GO:0005515,GO:0005886,GO:0005925,GO:0006898,GO:0006909,GO:0006911,GO:0007155,GO:0007159,GO:0007160,GO:0007229,GO:0008305,GO:0009897,GO:0009986,GO:0016020,GO:0016477,GO:0019901,GO:0030101,GO:0030369,GO:0030593,GO:0031072,GO:0031623,GO:0032930,GO:0033627,GO:0034113,GO:0034687,GO:0034688,GO:0038023,GO:0038024,GO:0043113,GO:0043235,GO:0043315,GO:0043542,GO:0044853,GO:0044877,GO:0045121,GO:0045123,GO:0045429,GO:0045766,GO:0046872,GO:0050730,GO:0050798,GO:0050839,GO:0051092,GO:0071404,GO:0097242,GO:0098609,GO:1904996,GO:1990266
Spolac_c104747_g2_i2_m.42982c104747-g2	GO:0001540,GO:0001851,GO:0002523,GO:0005178,GO:0005515,GO:0005886,GO:0005925,GO:0006898,GO:0006909,GO:0006911,GO:0007155,GO:0007159,GO:0007160,GO:0007229,GO:0008305,GO:0009897,GO:0009986,GO:0016020,GO:0016477,GO:0019901,GO:0030101,GO:0030369,GO:0030593,GO:0031072,GO:0031623,GO:0032930,GO:0033627,GO:0034113,GO:0034687,GO:0034688,GO:0038023,GO:0038024,GO:0043113,GO:0043235,GO:0043315,GO:0043542,GO:0044853,GO:0044877,GO:0045121,GO:0045123,GO:0045429,GO:0045766,GO:0046872,GO:0050730,GO:0050798,GO:0050839,GO:0051092,GO:0071404,GO:0097242,GO:0098609,GO:1904996,GO:1990266
Spolac_c104747_g2_i1_m.42979c104747-g2	GO:0001540,GO:0001851,GO:0002523,GO:0005178,GO:0005515,GO:0005886,GO:0005925,GO:0006898,GO:0006909,GO:0006911,GO:0007155,GO:0007159,GO:0007160,GO:0007229,GO:0008305,GO:0009897,GO:0009986,GO:0016020,GO:0016477,GO:0019901,GO:0030101,GO:0030369,GO:0030593,GO:0031072,GO:0031623,GO:0032930,GO:0033627,GO:0034113,GO:0034687,GO:0034688,GO:0038023,GO:0038024,GO:0043113,GO:0043235,GO:0043315,GO:0043542,GO:0044853,GO:0044877,GO:0045121,GO:0045123,GO:0045429,GO:0045766,GO:0046872,GO:0050730,GO:0050798,GO:0050839,GO:0051092,GO:0071404,GO:0097242,GO:0098609,GO:1904996,GO:1990266
Spolac_c95907_g2_i1_m.12214c83327-g1	GO:0001540,GO:0001851,GO:0002523,GO:0005178,GO:0005515,GO:0005886,GO:0005925,GO:0006898,GO:0006909,GO:0006911,GO:0007155,GO:0007159,GO:0007160,GO:0007229,GO:0008305,GO:0009897,GO:0009986,GO:0016020,GO:0016477,GO:0019901,GO:0030101,GO:0030369,GO:0030593,GO:0031072,GO:0031623,GO:0032930,GO:0033627,GO:0034113,GO:0034687,GO:0034688,GO:0038023,GO:0038024,GO:0043113,GO:0043235,GO:0043315,GO:0043542,GO:0044853,GO:0044877,GO:0045121,GO:0045123,GO:0045429,GO:0045766,GO:0046872,GO:0050730,GO:0050798,GO:0050839,GO:0051092,GO:0071404,GO:0097242,GO:0098609,GO:1904996,GO:1990266
Spolac_c103729_g2_i1_m.35816c103729-g2	GO:0001540,GO:0001851,GO:0002523,GO:0005178,GO:0005515,GO:0005886,GO:0005925,GO:0006898,GO:0006909,GO:0006911,GO:0007155,GO:0007159,GO:0007160,GO:0007229,GO:0008305,GO:0009897,GO:0009986,GO:0016020,GO:0016477,GO:0019901,GO:0030101,GO:0030369,GO:0030593,GO:0031072,GO:0031623,GO:0032930,GO:0033627,GO:0034113,GO:0034687,GO:0034688,GO:0038023,GO:0038024,GO:0043113,GO:0043235,GO:0043315,GO:0043542,GO:0044853,GO:0044877,GO:0045121,GO:0045123,GO:0045429,GO:0045766,GO:0046872,GO:0050730,GO:0050798,GO:0050839,GO:0051092,GO:0071404,GO:0097242,GO:0098609,GO:1904996,GO:1990266
Spolac_c104053_g1_i1_m.37863c104053-g1	GO:0001540,GO:0001851,GO:0002523,GO:0005178,GO:0005515,GO:0005886,GO:0005925,GO:0006898,GO:0006909,GO:0006911,GO:0007155,GO:0007159,GO:0007160,GO:0007229,GO:0008305,GO:0009897,GO:0009986,GO:0016020,GO:0016477,GO:0019901,GO:0030101,GO:0030369,GO:0030593,GO:0031072,GO:0031623,GO:0032930,GO:0033627,GO:0034113,GO:0034687,GO:0034688,GO:0038023,GO:0038024,GO:0043113,GO:0043235,GO:0043315,GO:0043542,GO:0044853,GO:0044877,GO:0045121,GO:0045123,GO:0045429,GO:0045766,GO:0046872,GO:0050730,GO:0050798,GO:0050839,GO:0051092,GO:0071404,GO:0097242,GO:0098609,GO:1904996,GO:1990266
Spolac_c104344_g1_i2_m.39797c104344-g1	GO:0001540,GO:0001851,GO:0002523,GO:0005178,GO:0005515,GO:0005886,GO:0005925,GO:0006898,GO:0006909,GO:0006911,GO:0007155,GO:0007159,GO:0007160,GO:0007229,GO:0008305,GO:0009897,GO:0009986,GO:0016020,GO:0016477,GO:0019901,GO:0030101,GO:0030369,GO:0030593,GO:0031072,GO:0031623,GO:0032930,GO:0033627,GO:0034113,GO:0034687,GO:0034688,GO:0038023,GO:0038024,GO:0043113,GO:0043235,GO:0043315,GO:0043542,GO:0044853,GO:0044877,GO:0045121,GO:0045123,GO:0045429,GO:0045766,GO:0046872,GO:0050730,GO:0050798,GO:0050839,GO:0051092,GO:0071404,GO:0097242,GO:0098609,GO:1904996,GO:1990266
Spolac_c102582_g1_i1_m.30051c102582-g1	GO:0001540,GO:0001851,GO:0002523,GO:0005178,GO:0005515,GO:0005886,GO:0005925,GO:0006898,GO:0006909,GO:0006911,GO:0007155,GO:0007159,GO:0007160,GO:0007229,GO:0008305,GO:0009897,GO:0009986,GO:0016020,GO:0016477,GO:0019901,GO:0030101,GO:0030369,GO:0030593,GO:0031072,GO:0031623,GO:0032930,GO:0033627,GO:0034113,GO:0034687,GO:0034688,GO:0038023,GO:0038024,GO:0043113,GO:0043235,GO:0043315,GO:0043542,GO:0044853,GO:0044877,GO:0045121,GO:0045123,GO:0045429,GO:0045766,GO:0046872,GO:0050730,GO:0050798,GO:0050839,GO:0051092,GO:0071404,GO:0097242,GO:0098609,GO:1904996,GO:1990266
Spolac_c97088_g1_i1_m.14271c97088-g1	GO:0002953,GO:0005739,GO:0016787,GO:0046872
Spolac_c97088_g1_i2_m.14272c97088-g1	GO:0002953,GO:0005739,GO:0016787,GO:0046872
Spolac_c100604_g1_i2_m.22965c100604-g1	GO:0004052,GO:0005506,GO:0005737,GO:0005829,GO:0005886,GO:0006629,GO:0006631,GO:0010628,GO:0010656,GO:0010942,GO:0016020,GO:0016165,GO:0016491,GO:0016702,GO:0016787,GO:0019369,GO:0019372,GO:0019395,GO:0033559,GO:0034440,GO:0042383,GO:0043065,GO:0043066,GO:0043280,GO:0043536,GO:0043651,GO:0046872,GO:0048661,GO:0050473,GO:0051122,GO:0051213,GO:0051901,GO:0061436,GO:0090331,GO:1905956,GO:2001303,GO:2001306
Spolac_c103115_g2_i1_m.32541c103115-g1	GO:0004052,GO:0005506,GO:0005737,GO:0005829,GO:0005886,GO:0006629,GO:0006631,GO:0010628,GO:0010656,GO:0010942,GO:0016020,GO:0016165,GO:0016491,GO:0016702,GO:0016787,GO:0019369,GO:0019372,GO:0019395,GO:0033559,GO:0034440,GO:0042383,GO:0043065,GO:0043066,GO:0043280,GO:0043536,GO:0043651,GO:0046872,GO:0048661,GO:0050473,GO:0051122,GO:0051213,GO:0051901,GO:0061436,GO:0090331,GO:1905956,GO:2001303,GO:2001306
Spolac_c103871_g2_i1_m.36683c103871-g1	GO:0004052,GO:0005506,GO:0005737,GO:0005829,GO:0005886,GO:0006629,GO:0006631,GO:0010628,GO:0010656,GO:0010942,GO:0016020,GO:0016165,GO:0016491,GO:0016702,GO:0016787,GO:0019369,GO:0019372,GO:0019395,GO:0033559,GO:0034440,GO:0042383,GO:0043065,GO:0043066,GO:0043280,GO:0043536,GO:0043651,GO:0046872,GO:0048661,GO:0050473,GO:0051122,GO:0051213,GO:0051901,GO:0061436,GO:0090331,GO:1905956,GO:2001303,GO:2001306
Spolac_c103115_g1_i1_m.32540c103115-g1	GO:0004052,GO:0005506,GO:0005737,GO:0005829,GO:0005886,GO:0006629,GO:0006631,GO:0010628,GO:0010656,GO:0010942,GO:0016020,GO:0016165,GO:0016491,GO:0016702,GO:0016787,GO:0019369,GO:0019372,GO:0019395,GO:0033559,GO:0034440,GO:0042383,GO:0043065,GO:0043066,GO:0043280,GO:0043536,GO:0043651,GO:0046872,GO:0048661,GO:0050473,GO:0051122,GO:0051213,GO:0051901,GO:0061436,GO:0090331,GO:1905956,GO:2001303,GO:2001306
Spolac_c87909_g1_i1_m.4596c87909-g1	GO:0004052,GO:0005506,GO:0005737,GO:0005829,GO:0005886,GO:0006629,GO:0006631,GO:0010628,GO:0010656,GO:0010942,GO:0016020,GO:0016165,GO:0016491,GO:0016702,GO:0016787,GO:0019369,GO:0019372,GO:0019395,GO:0033559,GO:0034440,GO:0042383,GO:0043065,GO:0043066,GO:0043280,GO:0043536,GO:0043651,GO:0046872,GO:0048661,GO:0050473,GO:0051122,GO:0051213,GO:0051901,GO:0061436,GO:0090331,GO:1905956,GO:2001303,GO:2001306
Spolac_c103871_g1_i1_m.36682c103871-g1	GO:0004052,GO:0005506,GO:0005737,GO:0005829,GO:0005886,GO:0006629,GO:0006631,GO:0010628,GO:0010656,GO:0010942,GO:0016020,GO:0016165,GO:0016491,GO:0016702,GO:0016787,GO:0019369,GO:0019372,GO:0019395,GO:0033559,GO:0034440,GO:0042383,GO:0043065,GO:0043066,GO:0043280,GO:0043536,GO:0043651,GO:0046872,GO:0048661,GO:0050473,GO:0051122,GO:0051213,GO:0051901,GO:0061436,GO:0090331,GO:1905956,GO:2001303,GO:2001306
Spolac_c82228_g1_i1_m.3018c82228-g1	GO:0004052,GO:0005506,GO:0005737,GO:0005829,GO:0005886,GO:0006629,GO:0006631,GO:0010628,GO:0010656,GO:0010942,GO:0016020,GO:0016165,GO:0016491,GO:0016702,GO:0016787,GO:0019369,GO:0019372,GO:0019395,GO:0033559,GO:0034440,GO:0042383,GO:0043065,GO:0043066,GO:0043280,GO:0043536,GO:0043651,GO:0046872,GO:0048661,GO:0050473,GO:0051122,GO:0051213,GO:0051901,GO:0061436,GO:0090331,GO:1905956,GO:2001303,GO:2001306
