	Tadh_0	Tadh_1	Tadh_10	Tadh_11	Tadh_12	Tadh_13	Tadh_14	Tadh_15	Tadh_16	Tadh_17	Tadh_18	Tadh_19	Tadh_2	Tadh_20	Tadh_21	Tadh_22	Tadh_23	Tadh_24	Tadh_25	Tadh_26	Tadh_27	Tadh_28	Tadh_29	Tadh_3	Tadh_30	Tadh_31	Tadh_32	Tadh_33	Tadh_34	Tadh_35	Tadh_36	Tadh_37	Tadh_38	Tadh_39	Tadh_4	Tadh_40	Tadh_41	Tadh_42	Tadh_43	Tadh_44	Tadh_45	Tadh_46	Tadh_47	Tadh_48	Tadh_49	Tadh_5	Tadh_50	Tadh_51	Tadh_52	Tadh_53	Tadh_6	Tadh_7	Tadh_8	Tadh_9	TrH2_0	TrH2_1	TrH2_10	TrH2_11	TrH2_12	TrH2_13	TrH2_14	TrH2_15	TrH2_16	TrH2_17	TrH2_18	TrH2_19	TrH2_2	TrH2_20	TrH2_21	TrH2_22	TrH2_23	TrH2_24	TrH2_25	TrH2_26	TrH2_27	TrH2_28	TrH2_29	TrH2_3	TrH2_30	TrH2_31	TrH2_32	TrH2_33	TrH2_34	TrH2_35	TrH2_36	TrH2_37	TrH2_38	TrH2_39	TrH2_4	TrH2_40	TrH2_41	TrH2_42	TrH2_43	TrH2_44	TrH2_45	TrH2_46	TrH2_47	TrH2_48	TrH2_49	TrH2_5	TrH2_50	TrH2_51	TrH2_52	TrH2_53	TrH2_54	TrH2_55	TrH2_56	TrH2_57	TrH2_58	TrH2_6	TrH2_7	TrH2_8	TrH2_9	Hhon_0	Hhon_1	Hhon_10	Hhon_11	Hhon_12	Hhon_13	Hhon_14	Hhon_15	Hhon_16	Hhon_17	Hhon_18	Hhon_19	Hhon_2	Hhon_20	Hhon_21	Hhon_22	Hhon_23	Hhon_24	Hhon_25	Hhon_26	Hhon_27	Hhon_28	Hhon_29	Hhon_3	Hhon_30	Hhon_31	Hhon_32	Hhon_33	Hhon_34	Hhon_35	Hhon_36	Hhon_37	Hhon_38	Hhon_39	Hhon_4	Hhon_40	Hhon_41	Hhon_42	Hhon_43	Hhon_44	Hhon_45	Hhon_46	Hhon_47	Hhon_48	Hhon_49	Hhon_5	Hhon_50	Hhon_51	Hhon_52	Hhon_53	Hhon_54	Hhon_55	Hhon_6	Hhon_7	Hhon_8	Hhon_9	HoiH23_0	HoiH23_1	HoiH23_10	HoiH23_11	HoiH23_12	HoiH23_13	HoiH23_14	HoiH23_15	HoiH23_16	HoiH23_17	HoiH23_18	HoiH23_19	HoiH23_2	HoiH23_20	HoiH23_21	HoiH23_22	HoiH23_23	HoiH23_24	HoiH23_25	HoiH23_26	HoiH23_27	HoiH23_28	HoiH23_29	HoiH23_3	HoiH23_30	HoiH23_31	HoiH23_32	HoiH23_33	HoiH23_34	HoiH23_35	HoiH23_36	HoiH23_37	HoiH23_38	HoiH23_39	HoiH23_4	HoiH23_40	HoiH23_41	HoiH23_42	HoiH23_43	HoiH23_44	HoiH23_45	HoiH23_46	HoiH23_47	HoiH23_48	HoiH23_49	HoiH23_5	HoiH23_50	HoiH23_51	HoiH23_52	HoiH23_53	HoiH23_54	HoiH23_55	HoiH23_6	HoiH23_7	HoiH23_8	HoiH23_9
Tadh_9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003854404141868325	6.464273620671387e-05	0.0	0.4713184823387967	0.0	0.0001581733607857856	0.045689732682577755	0.0	0.43889808248548823	0.009613426095995286	0.000742080571107638	0.0	7.321412879219764e-05	0.009313807932361832	0.0005644359428502345	0.0010169391509189285	0.0012202156479156762	0.0	0.0	0.0004520407935540738	0.0	0.0	0.0004016506923553348	0.0	0.002486379711884293	0.0010617107201317045	0.049230695575954636	0.0	0.0	0.0	0.0	0.00012490720997317313	0.004163143241586736	0.0	0.0	0.0	0.0	0.0	0.0	0.000654022793191946	0.0	0.0	0.0	0.0	0.037082576709787915	0.00015451822105978823	0.0	0.0010374475633095552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013147197962507366	0.0	0.0	0.047008099538214915	0.0016689024186780205	0.0	0.6706741445133623	0.0	0.0	0.8042638850319757	0.037328367819882344	0.0004889689315118697	0.24965107273866546	7.181060409857213e-05	0.0	0.0	0.0	0.007342903190315819	0.0002159383716928182	0.01003860636216212	0.0	0.0	0.004092199122663916	0.0	0.0	0.0	0.0	0.0	0.0003147777866733488	0.0018661331594934084	0.005370596844260393	0.0	0.0	0.0	0.0015422065195216945	0.0	0.0	0.0	0.00658541700949164	0.0	0.0	4.511619333438298e-05	0.0	0.0004318769160365189	0.0	0.0	0.0	0.0	0.0	5.608805447407385e-05	0.0	0.005100654113010136	0.0	0.0	0.0	0.0	4.479040692101695e-05	0.0	0.00021845962772605164	0.002071859653808596	0.6987988758591277	0.21349513712898902	9.71847753402501e-05	0.011758241661477743	0.0045042224455549935	0.005591164615660541	0.0	0.2695728829614311	7.498186691336337e-05	0.0	0.0016068094331447747	0.0	0.0	0.0	0.0	0.0	0.004697110899441924	0.011359151393774266	0.00012750583186216615	0.0	0.0	0.0	7.522576764415806e-05	0.00040336303411913916	0.0	0.0	0.009576423946174858	0.0	0.0	0.0	8.917103416913396e-05	0.0	0.0	0.0	0.01888154680085459	0.0	3.880857785252961e-05	0.008747259241823568	0.0017306948388453505	0.0	0.0	0.0037100237542079056	0.0	0.01825987727880705	0.0	0.0	0.0	0.0	0.0193227294235761	0.0	0.0	0.0	0.0	0.0	0.0012175789428892825	0.0
TrH2_0	0.0	0.0022263302986866252	0.0	0.03493590200243621	0.00010664408858604757	0.0	0.0	0.6296566916003616	0.7446767210708322	0.0	0.0	0.04515046196270791	0.0014584542034305514	0.767706973008538	0.3559886874816396	0.0	0.0038570563978905987	0.14506335641316379	0.28644603013584824	0.007817286819574054	0.0	0.0	0.5285037917287592	0.00035607622087538323	0.0	0.0	0.013767392516437575	0.027260399116011542	0.0	0.0	0.0	0.0	0.0	0.0	0.04317526721161685	0.0	0.0	0.0	0.0	3.2233308777197815e-05	0.0	0.0781949319149223	0.0	0.0	0.0	0.8397992701303436	0.0	0.0	0.0	0.0	0.001147691587024165	0.010577835386653701	0.0023848470609805516	0.003854404141868325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00020425272021436605	0.03245055089776805	0.0	0.00017218237766879993	0.00043772450670766423	0.0026952539335790508	0.45709740470858673	0.013869320895927125	0.05104145953518662	0.0009585439915150223	0.0041376113570183795	0.0	0.0	0.0035962838424890885	0.012660780977570393	0.5229052976729113	0.0018563983260938988	0.007541657368104373	0.002318463737519798	0.0	0.0	0.0	0.05422124085449166	0.29679275590852505	0.0	0.0	0.006191556041627006	0.0	2.0975845703377724e-05	0.3924250909326258	0.0	0.0	0.0	0.6016071205232985	0.0	0.002821837920320205	0.047577583055102124	0.0	0.015242911058428382	0.0008097958947193991	0.0	0.0	0.0	0.006248807849347983	0.4129044995768784	0.0	0.0	0.0	0.0	0.0	0.0	0.6507204805211841	0.0006684452579695908	0.5552035601953801	0.6809758801416461	0.0037530018065400636	0.0007128047851833476	0.653438405203091	0.029129881265797693	0.7165968286247758	0.2595366464213977	0.012334168057639677	0.00021227963794437214	0.006846553799845696	0.30306856004490457	0.5632061522891373	0.701488393582524	0.0020344805778091087	0.5119776837123511	0.0	0.0	0.00474210726343323	0.00036901819634630525	0.09232968332481269	0.0	0.00020124164466463996	0.0	0.0016949513573210578	0.0	0.0	0.0	0.0	0.0007799976429609293	0.0	0.0	0.0	0.0	0.0	0.0	0.002994169290498034	0.0	0.13835168676456566	2.2408828648636274e-05	0.0	0.0	0.0	0.0	0.0	0.020827525903381335	0.05800683285805062	0.00023882133356518444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.340442207716695e-05
TrH2_1	0.9643247330550027	0.0	0.0	0.0008565008216456611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016983765828304027	0.0	0.0	0.0	0.0	0.0025701560183972855	0.0	0.0	0.0	0.0	0.0	0.0006687896425550122	0.0	0.012104629209191085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1292724647314775e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.706391882012496e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.464273620671387e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9527527923617721	0.0	0.0	0.0	1.9953308075456805e-05	5.0563671414299196e-05	0.0	0.0	0.0	0.02789598978048246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4220783536446304e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002446964447846666	0.0	0.0038034812264344346	2.3985588621653008e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010684826887584186	0.0	0.0	0.0	0.0	0.0	0.0007327353195942341	0.0	0.0	0.0	0.0	0.0	3.3473790485036e-05	0.0	0.0	3.225271902793187e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0020999410623694977	0.0	0.0	0.0011243262044465805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001307810066066094	0.0	5.351373076545653e-05	0.0	0.0	0.0	0.0	0.0	0.0	4.5666797235439875e-05	0.0	0.0	0.004198409878617519	4.037099801777145e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.9527691084880175	0.0	0.0	0.0
TrH2_10	0.0	0.5722590336509035	0.2631009558443045	0.0	0.0	0.0	0.07930222193931387	0.0	0.0	0.0	0.06603221956424404	0.00011082010932931006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018408454240852392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018633074610293794	0.0	0.0	0.0	0.0	0.0003877322180661589	0.0	0.0	0.006439374559341068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.836965080792159e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9484955080479438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001832502021519198	0.0	0.0	0.0	0.0	0.0	0.0007905097815797133	0.0026524725750190535	0.0	0.0	0.0013100907101904645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.766935633896462e-05	0.0	0.0	0.0	0.0	0.0	0.00015400845049421102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001624767256762221	0.0	0.0	0.0	0.0005187770651527305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000324718982099106	0.8636423385959929	0.03579965793305761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008247097975304638	0.0	0.0025152184421442774	0.0	0.0	0.0	0.0	0.0	0.0	0.0019533768570641325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10608550000791209	0.0001866726780017507
TrH2_11	0.0	0.0	0.0	0.004521907569139721	0.0003185350384557442	0.0	0.0	0.0001343150660195927	0.0	0.0	0.0	0.0005090396550899895	0.0017438501948787996	0.02201411969982537	0.0008352053773827967	0.0	0.0	0.09044377717917378	0.1461378868873091	0.0	0.0	0.0	0.00023654390847229511	0.003237068106973812	0.0	0.0	0.0	0.0	0.0	0.0	0.003329931166630118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006623589956722004	0.0	0.0	0.0	0.0	0.6841668650523128	0.0	0.024371978983608964	0.4713184823387967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012602316618875993	0.466119745044811	0.0	0.0008504516240393486	0.32050970051270306	0.01301317428990742	0.0003058410051569954	0.4972905278871822	0.0004690638692480028	0.003216011386152195	0.0	0.0	0.0	0.0003384635132680485	0.011626953478067673	3.278271007152592e-05	4.879744519379793e-05	0.0021223583409852097	0.0	0.0	0.0026095821095526383	0.0002399700536901024	5.277308393862077e-05	0.0025245571418099303	0.000566033878323555	0.0	0.0	0.003106036430513084	0.0	0.000736695182167604	0.0	0.0	0.0	0.004962631293827131	0.0	0.0014770766689926377	0.0	0.0	0.0018288206792410936	0.0004190842916455739	0.0	0.0	0.0	0.0	4.219616941246555e-05	0.0	0.0	0.0005670932745769355	0.0	0.0	0.0	0.0002822263787284493	0.0001176391861467386	0.0006435578655151062	0.03492972579645247	0.5049873738382293	0.39952397640508086	0.0005095185713864521	0.002954022500422854	0.0030838606313387537	0.016100511056612764	0.0	0.3963455457351901	0.002046413485390115	0.0	0.02974701582583183	4.702296306588118e-05	0.006144068519653701	0.0016194188779177243	0.0	0.0	0.0002964898429891036	0.00299634400446159	0.0003106023148162578	0.0	0.00015351912457200656	0.0	0.00023846512104140096	0.0	0.0	0.0	0.009105152531671216	0.0	0.0	0.0	0.004022138830026536	0.0	0.0	0.0	0.0005062281169487511	0.0	0.001125468947298032	0.003352862170218776	0.0	0.0	0.0	0.00023923053968011578	0.0	0.008350491116465374	0.0005776500886984482	0.00042005442322880405	0.0	0.0	0.0005821660270828858	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TrH2_12	0.0	0.00010047385254639403	0.0	0.00019229614727681545	0.020415612067326512	0.028472033104325337	0.0	0.009310175905928517	0.011407942376208458	0.03193377517831891	0.0	0.8220177461119689	0.005288273645907502	0.02222374974859442	0.14728425435599699	0.0	0.0	0.0009503370339198117	0.0	0.0	0.0	0.00011234796480194865	0.1677172456295154	0.0	0.0	0.0	0.0	0.0	0.027361079432897763	0.0	0.0	0.0	0.0	0.0	0.030357786172375924	0.0	0.0	0.0	0.0	0.0	0.0	0.0005607915642009762	0.0	0.0	0.0	0.0004841654601079481	0.0	0.0	0.023808163608164637	0.0	5.497696597199621e-05	0.811272169067957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02161972022342421	0.0014067113591179246	0.0	0.04870373096345565	0.00014107075905670885	0.0	0.0023639251350328597	0.00035545988296087436	0.014636489132817312	0.0	0.0	0.0	0.0	0.00016649260903349626	0.000400913078870588	0.12173478112356362	0.01613261902094798	0.0	0.001146146981119423	0.0	0.0	0.0	0.5542120062439697	0.0007941501260077752	0.0	0.0	0.0	0.0	0.0	0.0034772647325694355	0.0	0.0	0.0016666475768378835	0.00035454970795721847	0.0	0.00037573955103392686	0.0029369265430953043	0.0	0.0010331964385295483	0.0	0.0	0.0	0.0	0.0005415346284293286	0.05216369312335757	0.0	0.0	0.15032766596492694	0.0	0.0	0.0	0.09669873650879601	0.00045857432800770596	0.059567330614192775	0.09645906269471524	0.0005623324103468872	0.00011942959303458831	0.09711909658559081	0.07954420604162045	0.0005238823808660265	8.477709016745371e-05	0.6373450982539319	0.0	0.05059911892997282	0.2685730089143844	0.1721053510124111	0.007984125291966127	0.0014152138953950116	0.18233518839919602	0.1461294155302899	0.0	0.0	0.0004903754088448755	0.028575327300423545	0.0	0.0010390452299828452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003349662806532116	0.0	0.0	0.0	0.0	0.00016729307846085703	0.0	0.0	0.004028574504979957	0.02609873828415939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001740484675049998	0.0	0.10138285864115112
TrH2_13	0.584355018842799	0.008781065974792002	0.009728132387825925	9.365962153909677e-05	0.0	0.0	0.0004949867592701351	0.0	0.0	0.0	0.00010787451733759113	0.0	0.0	0.00014025245309295058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6176104041272168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037433397936825624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006965542339830969	0.0	0.02458726030132841	0.0001581733607857856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013978938389572943	0.0	0.0	0.5900902265754474	0.0	0.0	0.015923571870531804	0.0	0.0010357499146349293	0.0	0.0	0.0	0.2910920173482881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.031355556508958965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000369913852611198	0.0	0.0	0.0	0.007584016282995432	0.0	0.00021693812300211207	0.0	0.0	0.0	0.0	0.0002992350906751759	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.6458850086102064e-05	0.0037943804866779184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002699614917267561	0.0	0.0	0.003552472043377305	0.0009480696097354194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029492074528575454	0.0	0.0	0.0	0.02549370899685601	0.0	0.0	0.0	0.0	0.0	0.0002734867553913522	0.0	0.0	0.0	0.0	0.0	0.0	0.02251322815438726	0.884004040908486	0.0	0.007797651267784138	0.0
TrH2_14	8.066869711590151e-05	0.0003148753611386467	0.0	0.0030266541099739953	0.0	0.0	0.0	0.016108502661221692	0.00347096283069795	0.0	0.00014202888960419626	0.015127066438733778	0.003117534400808494	0.005901287161910019	0.010031922482874765	0.0024436295700642216	0.007388459464610536	0.05081509582400824	0.21061583718260568	0.0	0.0	0.0	0.00031725003515272344	0.0017451898157643518	0.001979747807029549	0.0	0.0	0.001744391659768674	0.0	0.0	0.0	0.004957569042306775	0.0	0.0	0.004386906506079816	0.0	7.594813192512734e-05	0.0	0.0	0.0	0.0	0.0006474198918138906	0.0	0.0	0.0	0.43290023583871967	3.29972569909684e-05	0.003803486919531837	0.0	0.0	0.11413353860042283	0.012568809733418822	0.005570923221004561	0.045689732682577755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008849922398057284	0.017608020649105428	3.6322589585477305e-05	9.122334901563762e-05	0.007376436778409238	0.034456578339784216	0.015281644041525533	0.057897062974227864	0.0008740017545316856	0.003482209290031757	0.002631355457836845	2.873132885221108e-05	0.0	0.0	0.0007434142003946491	3.631752608681715e-05	0.0	0.0017358202738272156	0.0	0.0	0.0	0.009762432530637154	0.0038989074033548123	0.0029482389847563214	0.0	4.882642805889626e-05	0.0	0.0	0.0001781326512553411	0.045077942152873515	0.0	0.004845903612616611	0.0001568394858423596	0.23641242785258149	0.006903895198494971	0.006491351275996687	0.0	0.0	0.00020564608845287128	0.001968897277142983	0.0	0.0	0.0	0.0	0.008063506417888859	0.0	0.0022826566153138794	0.0	0.0	0.0	0.0	0.016055858599120013	0.0008968737000188478	0.04722373691727074	0.04205550422615932	0.02854397496586686	0.03268919247650102	0.025115803008106143	0.03107881617401268	0.25165110935269763	0.018888897183623743	0.002142408301190203	0.010604100622861488	0.0004835005702517477	0.014688054588936567	0.016981782954617206	0.013943710018979589	0.006221408145694898	0.001060522136868437	0.0	0.0	0.00893119298051846	0.0025858256552114788	0.0024726296035680086	0.0	0.0	0.004416114528190356	0.0	6.859990835932133e-05	0.0	0.0	0.00023578866147942425	0.001506479329820233	0.0	0.0	0.0	0.004958229023836387	0.0	0.0	0.04926806283629961	0.0	0.0003563203128526186	0.007542459478324211	0.0	0.0	0.0	0.0	0.0	0.007791632392047877	0.0020132985557833197	0.0005230464957185328	0.0	0.0	0.0	0.0	0.0	0.0	0.0007559921461248395	0.0	3.611725965597298e-05	0.0
TrH2_15	0.0	0.0011557358248677025	0.0	6.27781790582206e-05	0.0004545195562813035	0.0	0.001629064288279157	0.0	0.0	0.0	0.0004893632781076695	0.0006548948125519932	0.004813823802143385	0.0	0.0003768552172346276	0.0	0.0	0.00015079042517572697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004785408609907035	0.005008117027148504	0.0003767656297993943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003243698281076357	0.0	0.0	0.0	0.0	0.0	0.0	0.9702183969030618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.214641365489209e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018292281975239937	0.0	0.0	0.0	0.0	0.002621265439105955	0.00012866831427499478	0.0	0.0	0.0	0.0	0.0	0.0	5.631019854376531e-05	0.0	0.0	0.0	0.0	0.9799263122687502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018066158284528442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003309622967365664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001844468173712179	7.711498528609377e-05	0.0
TrH2_16	0.0	0.0	0.0	0.004933850048605611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014282954252539807	0.0019359366616544002	0.00014900869448145748	0.002226672042752115	0.001881318480856564	0.04715598406963857	0.026628987382228658	0.0	0.0	0.0	0.0002772714994992491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.116999022732235e-05	0.0	0.0	0.0004797476187677134	0.0	0.0	0.0007363003032770479	0.0	0.0017414264137363762	0.0	0.0	0.1570624041097151	0.0	0.5784325901577841	0.43889808248548823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2402394226004893	0.0	0.00024353272028114498	0.5474455460708121	0.033655439113368324	0.00041734519402253747	0.2689980233926603	0.0	0.0026905516458062867	0.0	0.0	0.0	0.0	0.007831385988112118	0.00013633672448368512	0.0	0.0025928084075657115	0.0	0.0	0.00038498277300745267	0.0	0.0	0.00010217166507330545	0.0	4.466488476745662e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003010543594092306	0.0028934852870062568	0.0	0.0	0.0	0.0	0.3237152232758783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007070701888857089	0.0	0.0025319161742773516	0.3116006357448681	0.2737980906003323	0.0	0.004342156190583898	0.002519696532709506	0.005550246863369887	0.0	0.07131882084883687	0.0	0.0	0.002354147561555756	0.0	0.0026224471776367074	0.0	0.0	0.0	0.001312730711786606	0.007452105576823404	0.0007307690483731877	0.0	0.0021427760750454545	0.002982823251724032	0.0009068113434935735	0.0	0.0	0.00024236712374495008	0.0023188945972413616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03658982930755374	0.0	0.0	0.004408319487285367	0.0	0.0	0.0	0.00024799104658076277	0.0	0.004953300745326708	0.0	0.0014103153117538492	0.0	0.0	0.00384347533320676	0.0	0.0	0.0	0.0013436562115657713	0.00037588572910650234	0.0	0.0
